POA_CODE_2021,M_Tot_15_19_yr,M_Tot_20_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Agr_fstry_fsh_15_19,F_Agr_fstry_fsh_20_24,F_Agr_fstry_fsh_25_34,F_Agr_fstry_fsh_35_44,F_Agr_fstry_fsh_45_54,F_Agr_fstry_fsh_55_64,F_Agr_fstry_fsh_65_74,F_Agr_fstry_fsh_75_84,F_Agr_fstry_fsh_85_yr_over,F_Agr_fstry_fsh_Tot,F_Min_15_19_yr,F_Min_20_24_yr,F_Min_25_34_yr,F_Min_35_44_yr,F_Min_45_54_yr,F_Min_55_64_yr,F_Min_65_74_yr,F_Min_75_84_yr,F_Min_85_yr_over,F_Min_Tot,F_Manf_15_19_yr,F_Manf_20_24_yr,F_Manf_25_34_yr,F_Manf_35_44_yr,F_Manf_45_54_yr,F_Manf_55_64_yr,F_Manf_65_74_yr,F_Manf_75_84_yr,F_Manf_85_yr_over,F_Manf_Tot,F_Elec_gas_wtr_wst_sv_15_19,F_Elec_gas_wtr_wst_sv_20_24,F_Elec_gas_wtr_wst_sv_25_34,F_Elec_gas_wtr_wst_sv_35_44,F_Elec_gas_wtr_wst_sv_45_54,F_Elec_gas_wtr_wst_sv_55_64,F_Elec_gas_wtr_wst_sv_65_74,F_Elec_gas_wtr_wst_sv_75_84,F_Elec_gas_wtr_wst_sv_85_over,F_Elec_gas_wtr_wst_sv_Tot,F_Con_15_19_yr,F_Con_20_24_yr,F_Con_25_34_yr,F_Con_35_44_yr,F_Con_45_54_yr,F_Con_55_64_yr,F_Con_65_74_yr,F_Con_75_84_yr,F_Con_85_yr_over,F_Con_Tot,F_Whl_trd_15_19_yr,F_Whl_trd_20_24_yr,F_Whl_trd_25_34_yr,F_Whl_trd_35_44_yr,F_Whl_trd_45_54_yr,F_Whl_trd_55_64_yr,F_Whl_trd_65_74_yr,F_Whl_trd_75_84_yr,F_Whl_trd_85_yr_over,F_Whl_trd_Tot,F_Re_trd_15_19_yr,F_Re_trd_20_24_yr,F_Re_trd_25_34_yr,F_Re_trd_35_44_yr,F_Re_trd_45_54_yr,F_Re_trd_55_64_yr,F_Re_trd_65_74_yr,F_Re_trd_75_84_yr,F_Re_trd_85_yr_over,F_Re_trd_Tot,F_Acc_food_svc_15_19,F_Acc_food_svc_20_24,F_Acc_food_svc_25_34,F_Acc_food_svc_35_44,F_Acc_food_svc_45_54,F_Acc_food_svc_55_64,F_Acc_food_svc_65_74,F_Acc_food_svc_75_84,F_Acc_food_svc_85_yr_over,F_Acc_food_svc_Tot,F_Trp_pos_wh_15_19,F_Trp_pos_wh_20_24,F_Trp_pos_wh_25_34,F_Trp_pos_wh_35_44,F_Trp_pos_wh_45_54,F_Trp_pos_wh_55_64,F_Trp_pos_wh_65_74,F_Trp_pos_wh_75_84,F_Trp_pos_wh_85_yr_over,F_Trp_pos_wh_Tot,F_In_med_tcom_15_19,F_In_med_tcom_20_24,F_In_med_tcom_25_34,F_In_med_tcom_35_44,F_In_med_tcom_45_54,F_In_med_tcom_55_64,F_In_med_tcom_65_74,F_In_med_tcom_75_84,F_In_med_tcom_85_yr_over,F_In_med_tcom_Tot,F_Fin_in_svc_15_19,F_Fin_in_svc_20_24,F_Fin_in_svc_25_34,F_Fin_in_svc_35_44,F_Fin_in_svc_45_54,F_Fin_in_svc_55_64,F_Fin_in_svc_65_74,F_Fin_in_svc_75_84,F_Fin_in_svc_85_yr_over,F_Fin_in_svc_Tot,F_Rnt_hrg_rea_est_serv_15_19,F_Rnt_hrg_rea_est_serv_20_24,F_Rnt_hrg_rea_est_serv_25_34,F_Rnt_hrg_rea_est_serv_35_44,F_Rnt_hrg_rea_est_serv_45_54,F_Rnt_hrg_rea_est_serv_55_64,F_Rnt_hrg_rea_est_serv_65_74,F_Rnt_hrg_rea_est_serv_75_84,F_Rnt_hrg_rea_est_serv_85_ov,F_Rnt_hrg_rea_est_serv_Tot,F_Prof_sc_tech_serv_15_19,F_Prof_sc_tech_serv_20_24,F_Prof_sc_tech_serv_25_34,F_Prof_sc_tech_serv_35_44,F_Prof_sc_tech_serv_45_54,F_Prof_sc_tech_serv_55_64,F_Prof_sc_tech_serv_65_74,F_Prof_sc_tech_serv_75_84,F_Prof_sc_tech_serv_85_over,F_Prof_sc_tech_serv_Tot,F_Adm_sup_serv_15_19,F_Adm_sup_serv_20_24,F_Adm_sup_serv_25_34,F_Adm_sup_serv_35_44,F_Adm_sup_serv_45_54,F_Adm_sup_serv_55_64,F_Adm_sup_serv_65_74,F_Adm_sup_serv_75_84,F_Adm_sup_serv_85_over,F_Adm_sup_serv_Tot,F_PubAd_saf_15_19,F_PubAd_saf_20_24,F_PubAd_saf_25_34,F_PubAd_saf_35_44,F_PubAd_saf_45_54,F_PubAd_saf_55_64,F_PubAd_saf_65_74,F_PubAd_saf_75_84,F_PubAd_saf_85_over,F_PubAd_saf_Tot,F_Ed_trng_15_19,F_Ed_trng_20_24,F_Ed_trng_25_34,F_Ed_trng_35_44,F_Ed_trng_45_54,F_Ed_trng_55_64,F_Ed_trng_65_74,F_Ed_trng_75_84,F_Ed_trng_85_yr_over,F_Ed_trng_Tot,F_Hlth_cre_socia_assist_15_19,F_Hlth_cre_socia_assist_20_24,F_Hlth_cre_socia_assist_25_34,F_Hlth_cre_socia_assist_35_44,F_Hlth_cre_socia_assist_45_54,F_Hlth_cre_socia_assist_55_64,F_Hlth_cre_socia_assist_65_74,F_Hlth_cre_socia_assist_75_84,F_Hlth_cre_socia_assist_85ov,F_Hlth_cre_socia_assist_Tot,F_Arts_rec_svc_15_19,F_Arts_rec_svc_20_24,F_Arts_rec_svc_25_34,F_Arts_rec_svc_35_44,F_Arts_rec_svc_45_54,F_Arts_rec_svc_55_64,F_Arts_rec_svc_65_74,F_Arts_rec_svc_75_84,F_Arts_rec_svc_85_yr_over,F_Arts_rec_svc_Tot,F_Oth_svc_15_19_yr,F_Oth_svc_20_24_yr,F_Oth_svc_25_34_yr,F_Oth_svc_35_44_yr,F_Oth_svc_45_54_yr,F_Oth_svc_55_64_yr,F_Oth_svc_65_74_yr,F_Oth_svc_75_84_yr,F_Oth_svc_85_yr_over,F_Oth_svc_Tot
POA6512,0,0,0,4,8,10,4,4,0,32,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6513,0,3,7,12,11,8,7,6,0,50,0,0,0,6,5,4,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6514,0,11,13,11,24,40,11,0,0,112,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,6,0,0,0,16,0,0,4,3,5,7,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,6,0,0,0,0,8,7,4,0,0,13,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6
POA6515,0,7,9,20,18,27,7,0,0,92,0,0,3,3,0,4,10,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,8,0,0,6,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6516,21,18,78,68,101,93,47,5,0,438,0,0,0,0,0,8,0,0,0,8,0,0,0,4,4,4,0,0,0,13,0,5,0,3,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,3,4,0,8,0,0,0,18,0,0,0,0,0,0,0,0,0,3,4,5,10,3,16,12,3,0,0,46,10,0,13,9,6,16,4,0,0,66,0,0,0,0,0,4,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,7,0,0,0,3,0,5,0,0,0,12,0,0,3,0,0,5,0,0,0,15,0,0,0,4,3,6,0,0,0,18,0,0,7,11,9,5,4,0,0,29,0,0,13,20,11,9,6,0,0,48,0,5,11,12,10,14,5,3,0,66,0,0,0,0,0,4,0,0,0,5,0,0,6,4,3,3,0,0,0,15
POA6517,4,11,17,25,15,22,12,4,0,109,0,0,0,0,0,0,4,0,0,16,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,6,5,3,0,0,0,23,0,0,5,0,0,7,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
POA6518,4,0,10,13,11,20,6,0,0,64,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6519,0,8,22,36,30,33,9,6,0,151,0,3,0,7,11,4,5,0,0,30,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,16,0,0,4,5,5,8,0,0,0,19,0,0,0,4,6,8,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6521,4,9,19,24,21,31,16,8,0,131,4,4,15,11,5,11,6,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6522,3,10,18,20,27,36,12,6,0,128,0,0,0,6,8,10,4,0,0,29,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,6,0,0,0,14,0,0,3,7,0,9,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6525,42,46,88,143,175,186,83,23,0,794,0,4,0,12,9,10,16,7,0,56,0,0,5,7,9,4,0,0,0,21,0,3,0,4,6,3,3,0,0,27,0,0,0,0,0,0,4,0,0,5,0,0,0,4,10,9,0,0,0,22,0,6,3,0,0,0,4,0,0,14,17,6,13,16,26,28,7,0,0,112,18,9,9,14,14,14,0,0,0,80,0,0,0,3,9,13,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,12,0,0,0,0,0,5,5,0,0,14,0,4,10,4,5,6,3,0,0,32,0,0,3,9,9,7,3,0,0,23,0,0,3,3,11,11,0,0,0,41,0,3,6,24,26,27,6,0,0,103,0,4,13,22,47,27,10,0,0,113,0,0,0,3,0,3,0,0,0,5,0,4,0,8,7,0,0,0,0,16
POA6528,6,4,18,15,12,23,12,6,0,91,0,0,0,0,0,8,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,12,0,0,4,0,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5
POA6530,521,611,1401,1409,1512,1403,419,71,7,7351,3,4,9,6,15,20,17,3,3,87,0,7,27,31,28,12,0,0,0,112,9,9,20,30,11,16,4,0,0,100,0,0,3,6,3,4,3,0,0,22,7,15,37,53,36,36,6,0,0,189,4,9,21,31,17,15,0,0,0,97,175,131,151,150,184,165,31,3,0,992,228,93,97,96,91,67,14,0,0,680,4,9,29,41,46,37,18,0,0,179,3,9,9,4,10,7,3,0,0,43,0,11,23,23,33,23,5,0,0,115,6,4,15,16,23,13,5,0,0,79,5,19,56,55,70,38,18,0,0,260,10,13,41,37,66,43,7,0,0,214,9,19,57,101,123,88,17,0,0,412,16,59,209,288,331,266,50,3,0,1209,52,159,400,417,478,351,97,4,0,1959,9,6,8,6,19,17,0,0,0,67,27,39,60,55,63,38,12,5,0,293
POA6532,125,112,306,320,421,327,121,20,0,1754,0,0,3,21,20,25,17,13,0,102,0,9,3,7,3,10,5,0,0,34,0,0,6,5,5,3,5,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,16,17,16,16,0,0,0,71,0,0,0,3,7,3,0,0,0,20,39,18,32,37,51,32,7,0,0,208,41,13,11,7,12,10,4,0,0,107,4,3,13,7,14,14,3,0,0,59,0,0,4,0,0,0,0,0,0,5,0,0,6,3,10,7,0,0,0,23,0,3,10,5,10,4,0,0,0,20,0,4,19,13,16,12,4,0,0,63,0,3,9,15,9,7,0,0,0,42,0,3,15,13,34,29,3,0,0,92,4,9,48,65,91,48,3,0,0,272,16,15,85,82,83,71,23,0,0,375,0,3,0,4,3,4,0,0,0,14,12,0,15,12,18,12,0,0,0,71
POA6535,14,16,43,68,64,93,43,12,5,351,5,0,0,13,6,12,5,6,0,44,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,9,6,7,0,0,0,26,3,0,0,11,4,11,0,0,0,27,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,0,0,0,0,9,0,0,0,3,4,0,0,0,0,9,0,0,4,6,6,3,0,0,0,24,0,0,6,11,18,13,5,0,0,59,0,0,10,8,11,15,10,0,0,55,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,9
POA6536,25,24,67,82,104,141,55,9,0,509,0,0,0,6,3,0,11,0,0,20,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,4,4,5,13,20,3,0,0,50,4,12,11,7,13,25,9,0,0,82,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,6,0,0,0,0,9,0,0,0,9,0,4,3,0,0,16,0,0,0,9,5,10,0,0,0,27,0,0,5,4,8,3,0,0,0,20,0,5,4,8,19,20,6,0,0,54,0,0,11,10,13,31,4,0,0,71,0,0,0,0,4,0,5,0,0,7,0,0,4,6,0,3,0,0,0,17
POA6537,11,22,104,105,109,160,42,5,0,557,0,0,0,3,0,8,0,0,0,9,0,0,16,4,9,8,0,0,0,34,0,0,0,0,0,9,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,5,0,5,9,5,6,19,4,0,0,48,4,13,35,11,6,4,0,0,0,81,0,4,0,3,4,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,7,6,3,7,0,0,0,21,0,4,10,5,4,9,3,0,0,27,0,0,8,10,11,12,5,0,0,39,0,0,7,10,18,16,0,0,0,51,0,0,21,13,12,25,4,0,0,74,0,0,3,0,0,0,0,0,0,8,0,0,8,0,0,3,0,0,0,19
POA6556,45,37,65,81,108,119,29,8,0,492,0,0,0,4,0,0,0,0,0,9,0,3,0,7,3,8,0,0,0,22,0,0,0,6,6,4,0,0,0,17,0,0,5,0,3,0,0,0,0,3,0,0,5,5,3,5,0,0,0,21,0,4,4,8,5,3,0,0,0,18,8,3,5,3,17,6,5,0,0,53,9,0,9,8,3,3,0,0,0,31,0,0,0,4,3,5,0,0,0,10,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,4,0,0,9,0,0,4,7,5,5,5,0,0,27,0,0,3,4,3,0,3,0,0,16,0,0,0,11,13,13,4,0,0,41,0,5,7,11,20,23,9,0,0,70,0,3,8,23,22,23,6,0,0,86,0,4,5,0,3,0,0,0,0,12,3,0,5,3,9,3,0,0,0,26
POA6558,10,8,21,24,40,56,16,3,0,180,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,5,4,0,3,0,0,3,0,0,0,12,7,0,0,0,0,0,0,0,0,11,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,9,0,0,0,20,5,0,3,0,10,6,6,0,0,29,0,5,7,7,8,10,0,0,0,37,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,4
POA6560,14,32,47,41,60,66,18,0,0,281,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,7,0,0,0,11,3,0,3,4,5,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,12,0,0,0,0,0,3,0,0,0,8,4,3,0,3,3,15,0,0,0,31,8,5,0,0,5,0,0,0,0,19,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,8,0,0,4,0,0,5,0,0,0,10,0,0,7,6,9,13,7,0,0,34,0,4,12,3,10,12,0,0,0,37,0,5,11,10,7,9,0,0,0,43,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,7
POA6562,17,9,50,59,72,46,25,4,3,288,0,0,0,0,0,0,7,4,0,6,0,0,0,6,0,0,0,0,0,10,0,0,6,0,0,8,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,9,0,0,0,0,10,5,3,4,4,7,0,0,0,0,25,5,4,0,0,3,0,0,0,0,21,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,15,0,0,0,0,4,0,0,0,0,11,0,0,0,7,14,9,6,0,0,39,0,0,4,10,17,3,3,0,0,39,0,6,3,9,10,17,6,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,0,0,0,0,16
POA6564,5,4,14,16,21,14,6,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,8,0,0,0,3,3,0,0,0,0,6,0,0,3,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6566,31,36,76,93,127,201,63,4,3,637,0,0,5,3,4,5,8,0,0,23,0,0,0,3,4,6,0,0,0,17,0,0,0,0,4,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,10,0,0,0,22,3,0,3,0,4,8,0,0,0,13,11,5,4,8,9,18,0,0,0,64,10,5,0,4,5,11,0,0,0,32,0,0,0,0,0,5,5,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,9,0,3,7,4,0,6,0,0,0,11,0,0,0,3,4,9,4,0,0,28,0,0,3,3,3,10,0,0,0,18,0,3,6,3,20,13,7,0,0,57,4,0,14,14,13,27,10,0,0,81,6,3,14,30,33,47,9,0,0,138,0,0,0,5,0,0,0,0,0,8,0,0,4,3,7,7,4,0,0,17
POA6567,4,5,5,15,15,22,15,7,0,90,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,11,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,3,0,0,0,0,10,0,0,6,0,8,3,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
POA6568,3,8,8,3,9,17,8,3,0,56,0,0,0,5,3,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6569,0,3,15,9,13,15,5,0,0,59,0,0,5,0,4,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
