POA_CODE_2021,F_Unrel_ind_liv_fam_hh_0_14,F_Unre_ind_liv_fam_hh_15_24,F_Unre_ind_liv_fam_hh_25_34,F_Unre_ind_liv_fam_hh_35_44,F_Unre_ind_liv_fam_hh_45_54,F_Unre_ind_liv_fam_hh_55_64,F_Unre_ind_liv_fam_hh_65_74,F_Unre_ind_liv_fam_hh_75_84,F_Unrel_ind_liv_fam_hh_85ov,F_Unrel_ind_liv_fam_hh_Tot,F_Group_hh_mem_0_14,F_Group_hh_mem_15_24,F_Group_hh_mem_25_34,F_Group_hh_mem_35_44,F_Group_hh_mem_45_54,F_Group_hh_mem_55_64,F_Group_hh_mem_65_74,F_Group_hh_mem_75_84,F_Group_hh_mem_85ov,F_Group_hh_mem_Tot,F_LPer_0_14_yr,F_LPer_15_24_yr,F_LPer_25_34_yr,F_LPer_35_44_yr,F_LPer_45_54_yr,F_LPer_55_64_yr,F_LPer_65_74_yr,F_LPer_75_84_yr,F_LPer_85_yr_over,F_LPer_Tot,F_Vis_from_within_Aus_0_14,F_Vis_from_within_Aus_15_24,F_Vis_from_within_Aus_25_34,F_Vis_from_within_Aus_35_44,F_Vis_from_within_Aus_45_54,F_Vis_from_within_Aus_55_64,F_Vis_from_within_Aus_65_74,F_Vis_from_within_Aus_75_84,F_Vis_from_within_Aus_85ov,F_Vis_from_within_Aus_Tot,F_OS_vis_0_14_yr,F_OS_vis_15_24_yr,F_OS_vis_25_34_yr,F_OS_vis_35_44_yr,F_OS_vis_45_54_yr,F_OS_vis_55_64_yr,F_OS_vis_65_74_yr,F_OS_vis_75_84_yr,F_OS_vis_85_yr_over,F_Overseas_v_Total,F_Tot_0_14_yr,F_Tot_15_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_Part_r_mar_0_14,P_Part_r_mar_15_24,P_Part_r_mar_25_34,P_Part_r_mar_35_44,P_Part_r_mar_45_54,P_Part_r_mar_55_64,P_Part_r_mar_65_74,P_Part_r_mar_75_84,P_Part_r_mar_85ov,P_Part_r_mar_Tot,P_Part_de_f_mar_0_14,P_Part_de_f_mar_15_24,P_Part_de_f_mar_25_34,P_Part_de_f_mar_35_44,P_Part_de_f_mar_45_54,P_Part_de_f_mar_55_64,P_Part_de_f_mar_65_74,P_Part_de_f_mar_75_84,P_Part_de_f_mar_85ov,P_Part_de_f_mar_Tot,P_LPar_0_14_yr,P_LPar_15_24_yr,P_LPar_25_34_yr,P_LPar_35_44_yr,P_LPar_45_54_yr,P_LPar_55_64_yr,P_LPar_65_74_yr,P_LPar_75_84_yr,P_LPar_85_yr_over,P_LPar_Tot,P_Child_u_15_0_14_yr,P_Child_u_15_15_24_yr,P_Child_u_15_25_34_yr,P_Child_u_15_35_44_yr,P_Child_u_15_45_54_yr,P_Child_u_15_55_64_yr,P_Child_u_15_65_74_yr,P_Child_u_15_75_84_yr,P_Child_u_15_85_yr_over,P_Child_u_15_Tot,P_Dep_stu15_24_0_14,P_Dep_stu15_24_15_24,P_Dep_stu15_24_25_34,P_Dep_stu15_24_35_44,P_Dep_stu15_24_45_54,P_Dep_stu15_24_55_64,P_Dep_stu15_24_65_74,P_Dep_stu15_24_75_84,P_Dep_stu15_24_85_over,P_Dep_stu15_24_Tot,P_Non_dep_child_0_14,P_Non_dep_child_15_24,P_Non_dep_child_25_34,P_Non_dep_child_35_44,P_Non_dep_child_45_54,P_Non_dep_child_55_64,P_Non_dep_child_65_74,P_Non_dep_child_75_84,P_Non_dep_child_85_over,P_Non_dep_child_Tot,P_Oth_rel_ind_0_14,P_Oth_rel_ind_15_24,P_Oth_rel_ind_25_34,P_Oth_rel_ind_35_44,P_Oth_rel_ind_45_54,P_Oth_rel_ind_55_64,P_Oth_rel_ind_65_74,P_Oth_rel_ind_75_84,P_Oth_rel_ind_85ov,P_Oth_rel_ind_Tot,P_Unrel_ind_liv_fam_hh_0_14,P_Unre_ind_liv_fam_hh_15_24,P_Unre_ind_liv_fam_hh_25_34,P_Unre_ind_liv_fam_hh_35_44,P_Unre_ind_liv_fam_hh_45_54,P_Unre_ind_liv_fam_hh_55_64,P_Unre_ind_liv_fam_hh_65_74,P_Unre_ind_liv_fam_hh_75_84,P_Unrel_ind_liv_fam_hh_85ov,P_Unrel_ind_liv_fam_hh_Tot,P_Group_hh_mem_0_14,P_Group_hh_mem_15_24,P_Group_hh_mem_25_34,P_Group_hh_mem_35_44,P_Group_hh_mem_45_54,P_Group_hh_mem_55_64,P_Group_hh_mem_65_74,P_Group_hh_mem_75_84,P_Group_hh_mem_85ov,P_Group_hh_mem_Tot,P_LPer_0_14_yr,P_LPer_15_24_yr,P_LPer_25_34_yr,P_LPer_35_44_yr,P_LPer_45_54_yr,P_LPer_55_64_yr,P_LPer_65_74_yr,P_LPer_75_84_yr,P_LPer_85_yr_over,P_LPer_Tot,P_Vis_from_within_Aus_0_14,P_Vis_from_within_Aus_15_24,P_Vis_from_within_Aus_25_34,P_Vis_from_within_Aus_35_44,P_Vis_from_within_Aus_45_54,P_Vis_from_within_Aus_55_64,P_Vis_from_within_Aus_65_74,P_Vis_from_within_Aus_75_84,P_Vis_from_within_Aus_85ov,P_Vis_from_within_Aus_Tot,P_OS_vis_0_14_yr,P_OS_vis_15_24_yr,P_OS_vis_25_34_yr,P_OS_vis_35_44_yr,P_OS_vis_45_54_yr,P_OS_vis_55_64_yr,P_OS_vis_65_74_yr,P_OS_vis_75_84_yr,P_OS_vis_85_yr_over,P_Overseas_v_Total,P_Tot_0_14_yr,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
POA6341,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,4,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,25,10,14,19,17,10,12,4,0,103,..,0,14,31,23,12,15,3,0,96,..,3,6,5,8,5,0,0,0,26,..,0,0,0,0,0,0,0,0,4,54,..,..,..,..,..,..,..,..,54,..,6,..,..,..,..,..,..,..,6,..,4,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,3,4,0,0,0,0,0,0,6,..,8,3,0,4,5,3,5,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,54,28,28,36,34,22,16,10,0,225
POA6343,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,6,0,0,0,8,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20,3,14,16,14,7,4,4,0,85,..,0,10,26,19,12,9,3,0,74,..,0,14,5,5,0,0,0,0,21,..,0,0,0,0,0,0,0,0,0,40,..,..,..,..,..,..,..,..,40,..,3,..,..,..,..,..,..,..,3,..,0,6,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,4,4,10,8,4,0,0,30,0,0,0,0,0,4,3,0,0,8,0,0,0,0,0,0,0,0,0,0,40,8,26,32,35,16,14,13,0,188
POA6346,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,4,0,7,4,3,0,4,26,0,4,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,79,26,48,38,42,38,28,8,4,312,..,0,34,48,52,57,32,16,0,244,..,9,17,14,19,7,4,0,0,79,..,0,5,6,6,5,0,0,0,23,138,..,..,..,..,..,..,..,..,138,..,11,..,..,..,..,..,..,..,11,..,14,4,3,0,0,0,0,0,28,..,3,0,0,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,0,..,3,7,3,0,4,0,0,0,17,..,3,16,6,19,11,8,3,9,78,3,4,8,0,4,4,0,0,0,33,0,0,0,0,0,0,0,0,0,0,144,57,101,83,93,92,51,21,10,653
POA6348,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,4,..,7,9,5,6,9,15,24,4,73,4,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,80,29,65,62,50,64,58,46,11,459,..,0,42,51,51,65,63,42,7,333,..,9,48,26,19,21,15,0,0,135,..,0,4,13,5,6,3,5,0,38,176,..,..,..,..,..,..,..,..,176,..,9,..,..,..,..,..,..,..,9,..,8,4,4,3,5,0,0,0,24,..,0,0,0,0,0,0,0,0,15,..,0,0,0,0,4,0,0,0,7,..,0,6,0,3,0,0,0,0,16,..,7,17,14,26,34,38,26,9,174,4,0,0,4,3,3,5,0,0,24,0,0,0,0,0,0,0,0,0,0,184,47,124,120,119,140,129,78,16,946
POA6350,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,8,..,0,0,0,0,8,10,0,0,24,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,24,9,16,8,20,20,19,8,0,134,..,0,14,18,20,18,13,19,0,104,..,3,13,9,6,0,9,0,0,34,..,0,0,0,4,3,0,0,0,5,41,..,..,..,..,..,..,..,..,41,..,3,..,..,..,..,..,..,..,3,..,3,0,0,0,0,0,0,0,6,..,0,0,0,3,0,0,0,0,11,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,..,0,0,0,8,17,11,5,0,48,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,41,16,28,28,37,46,36,28,0,258
POA6351,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,4,4,0,0,0,21,..,0,0,11,8,7,0,0,0,24,..,0,4,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,14,..,..,..,..,..,..,..,..,14,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,3,11,8,11,5,0,0,53
POA6352,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,3,7,13,5,9,6,0,0,56,..,0,4,13,10,10,13,0,0,63,..,3,3,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,4,29,..,..,..,..,..,..,..,..,29,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,5,0,4,0,4,0,0,10,0,0,4,3,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,29,5,19,22,14,15,17,0,0,126
POA6353,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,7,..,0,0,0,4,8,10,10,4,30,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,69,31,34,52,35,41,33,20,5,317,..,4,46,62,61,63,37,28,6,303,..,18,13,12,5,5,0,0,0,56,..,0,0,3,6,0,0,0,0,17,144,..,..,..,..,..,..,..,..,144,..,9,..,..,..,..,..,..,..,9,..,9,13,0,5,0,0,0,0,28,..,3,0,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,4,6,0,0,4,0,0,0,15,..,10,12,3,11,13,17,13,4,84,3,0,4,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,148,61,87,86,86,88,58,37,5,674
POA6355,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,4,0,4,0,0,4,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,36,6,21,26,25,28,11,4,0,174,..,0,10,32,42,50,27,3,0,170,..,0,23,13,10,7,0,0,0,55,..,0,0,4,0,0,0,0,0,4,80,..,..,..,..,..,..,..,..,80,..,0,..,..,..,..,..,..,..,0,..,4,0,0,0,0,0,0,0,5,..,0,0,0,4,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,3,0,3,0,0,0,0,4,..,0,3,10,8,7,11,3,0,46,4,3,0,6,0,3,0,5,0,13,0,0,0,0,0,0,0,0,0,0,80,13,43,65,60,67,44,13,0,382
POA6356,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,5,9,3,5,0,0,33,..,0,4,12,11,8,3,0,0,44,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,20,..,..,..,..,..,..,..,..,20,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,4,5,4,0,0,0,11,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20,8,5,14,16,17,4,0,0,90
POA6357,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,3,4,7,4,3,0,0,26,..,0,3,5,11,3,7,0,0,28,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,6,..,..,..,..,..,..,..,..,6,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,6,6,6,12,3,10,0,0,45
POA6358,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,4,6,3,3,6,0,38,..,0,8,0,9,7,7,0,5,30,..,3,0,6,4,0,0,0,0,12,..,0,0,0,0,0,0,0,0,3,17,..,..,..,..,..,..,..,..,17,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,8,10,18,7,8,6,5,80
POA6359,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,4,6,13,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,23,8,14,25,17,19,19,10,3,136,..,0,9,33,35,18,26,16,4,138,..,5,0,6,11,0,0,0,0,16,..,0,0,0,0,0,0,0,0,13,59,..,..,..,..,..,..,..,..,59,..,0,..,..,..,..,..,..,..,0,..,8,0,0,0,0,0,0,0,14,..,0,3,0,0,0,6,0,0,9,..,0,3,0,0,0,0,0,0,3,..,3,0,0,0,0,0,0,0,3,..,7,0,3,9,5,9,3,4,38,0,8,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,63,25,21,45,46,32,40,19,11,308
POA6361,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,5,3,0,0,0,31,..,0,0,8,5,3,3,0,0,29,..,4,0,4,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,3,19,..,..,..,..,..,..,..,..,19,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,4,..,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,4,15,7,11,7,8,0,71
POA6363,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,3,4,3,13,5,0,0,0,43,..,0,0,8,8,3,5,0,0,37,..,0,3,0,3,0,0,0,0,13,..,0,0,0,0,0,0,0,0,0,16,..,..,..,..,..,..,..,..,16,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21,7,10,11,21,7,3,8,0,83
POA6365,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,0,0,0,4,..,0,0,0,0,3,0,3,0,13,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,64,5,22,25,26,36,26,13,0,222,..,0,23,41,31,47,39,19,0,202,..,9,14,7,13,0,0,0,0,42,..,0,0,0,3,3,0,0,0,8,102,..,..,..,..,..,..,..,..,102,..,4,..,..,..,..,..,..,..,4,..,7,5,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,3,0,0,0,7,..,0,9,0,9,19,12,7,3,59,0,0,0,0,5,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,105,21,41,61,63,72,54,28,11,455
POA6367,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,6,3,0,0,0,20,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,23,8,14,13,22,28,19,3,0,137,..,0,6,13,22,34,25,8,0,118,..,0,11,5,7,5,0,0,0,28,..,0,3,3,6,0,0,0,0,10,47,..,..,..,..,..,..,..,..,47,..,0,..,..,..,..,..,..,..,0,..,8,0,0,0,0,0,0,0,8,..,0,0,0,0,0,4,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,5,6,0,0,0,7,..,0,0,3,10,15,12,9,0,48,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,47,20,26,24,48,58,43,16,6,282
POA6368,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,9,5,4,3,4,0,37,..,0,3,11,6,6,6,3,0,34,..,0,7,3,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,24,..,..,..,..,..,..,..,..,24,..,0,..,..,..,..,..,..,..,0,..,4,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,16,12,4,11,7,0,0,80
POA6369,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,4,4,0,0,4,5,7,4,26,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,44,13,29,22,32,36,23,21,12,236,..,0,25,25,48,44,36,31,10,225,..,7,14,11,10,9,7,3,0,52,..,0,7,3,0,3,0,3,0,12,100,..,..,..,..,..,..,..,..,100,..,0,..,..,..,..,..,..,..,0,..,8,3,0,0,4,0,0,0,16,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,3,5,6,0,0,0,0,7,..,3,6,4,4,15,16,5,3,59,0,4,0,3,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,100,22,61,51,68,74,54,48,20,495
POA6370,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,0,..,0,0,0,0,6,0,6,0,19,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,44,14,24,18,16,29,19,19,5,176,..,0,15,18,24,37,22,13,5,137,..,3,12,9,7,4,0,0,0,39,..,0,3,4,0,0,0,0,0,13,80,..,..,..,..,..,..,..,..,80,..,4,..,..,..,..,..,..,..,4,..,3,0,0,0,0,0,0,0,14,..,0,0,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,6,..,0,5,0,0,15,11,10,0,45,0,3,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,80,23,45,38,33,64,42,28,5,358
POA6372,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,4,0,9,4,7,8,8,0,40,..,0,7,7,3,9,4,3,3,35,..,0,0,3,4,9,0,0,0,17,..,0,0,0,0,0,0,0,0,0,9,..,..,..,..,..,..,..,..,9,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,6,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,11,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,7,7,10,12,14,15,6,7,92
POA6373,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,3,7,4,4,0,0,34,..,0,4,12,12,5,10,0,0,44,..,0,0,5,5,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,13,..,..,..,..,..,..,..,..,13,..,0,..,..,..,..,..,..,..,0,..,7,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,9,11,17,7,10,0,0,77
POA6375,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,8,..,4,5,3,3,12,15,18,4,61,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,76,22,46,46,39,50,60,34,12,371,..,0,36,58,45,60,79,39,16,331,..,17,28,13,3,7,9,0,0,69,..,0,0,12,6,0,0,0,4,13,137,..,..,..,..,..,..,..,..,137,..,10,..,..,..,..,..,..,..,10,..,13,6,0,0,3,0,0,0,26,..,0,0,0,4,0,0,0,0,7,..,0,0,0,4,0,0,0,0,4,..,0,0,0,4,5,0,0,0,8,..,12,16,4,12,23,34,19,9,124,0,3,0,0,0,0,5,0,0,13,0,0,0,0,0,0,0,0,0,4,137,57,80,88,73,94,124,60,25,745
POA6383,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,5,0,3,8,9,11,3,46,6,0,4,0,0,6,4,0,0,13,0,0,0,0,0,0,0,0,0,0,67,16,43,29,36,62,56,35,11,343,..,0,25,30,34,64,70,41,12,278,..,3,22,6,3,14,7,0,0,62,..,0,0,7,0,5,3,0,0,22,105,..,..,..,..,..,..,..,..,105,..,5,..,..,..,..,..,..,..,5,..,9,6,5,0,4,0,0,0,18,..,6,0,0,0,3,5,0,0,23,..,0,0,3,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,8,..,3,5,5,12,22,30,18,9,99,6,0,3,0,3,4,3,0,0,22,0,0,0,0,0,0,0,0,0,0,107,30,63,57,68,114,121,69,22,655
POA6384,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,10,..,0,0,0,5,0,0,0,0,13,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,5,0,0,0,0,15
POA6385,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,..,0,0,0,0,7,4,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,16
POA6386,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,3,9,3,0,0,25,..,0,4,4,7,9,0,0,0,26,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,11,..,..,..,..,..,..,..,..,11,..,0,..,..,..,..,..,..,..,0,..,5,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,5,5,12,12,5,0,0,59
POA6390,..,3,0,0,0,0,0,0,0,4,..,6,5,0,0,6,0,0,0,13,..,4,8,3,10,20,11,10,3,69,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,155,52,87,96,92,105,73,35,7,702,..,0,45,113,110,117,105,50,13,538,..,9,51,32,33,29,12,0,0,164,..,0,17,10,13,6,3,0,0,60,328,..,..,..,..,..,..,..,..,328,..,25,..,..,..,..,..,..,..,25,..,34,16,4,3,4,0,0,0,64,..,4,3,3,7,4,4,3,0,34,..,3,0,0,0,0,0,0,0,11,..,10,5,0,4,4,5,0,0,17,..,7,9,8,25,42,32,15,8,144,8,13,0,5,6,3,0,0,0,31,0,3,0,0,0,0,0,0,0,3,334,100,147,180,190,211,164,76,16,1417
