SA1_CODE_2021,P_400_499_15_19_yr,P_400_499_20_24_yr,P_400_499_25_34_yr,P_400_499_35_44_yr,P_400_499_45_54_yr,P_400_499_55_64_yr,P_400_499_65_74_yr,P_400_499_75_84_yr,P_400_499_85_yr_over,P_400_499_Tot,P_500_649_15_19_yr,P_500_649_20_24_yr,P_500_649_25_34_yr,P_500_649_35_44_yr,P_500_649_45_54_yr,P_500_649_55_64_yr,P_500_649_65_74_yr,P_500_649_75_84_yr,P_500_649_85_yr_over,P_500_649_Tot,P_650_799_15_19_yr,P_650_799_20_24_yr,P_650_799_25_34_yr,P_650_799_35_44_yr,P_650_799_45_54_yr,P_650_799_55_64_yr,P_650_799_65_74_yr,P_650_799_75_84_yr,P_650_799_85_yr_over,P_650_799_Tot,P_800_999_15_19_yr,P_800_999_20_24_yr,P_800_999_25_34_yr,P_800_999_35_44_yr,P_800_999_45_54_yr,P_800_999_55_64_yr,P_800_999_65_74_yr,P_800_999_75_84_yr,P_800_999_85_yr_over,P_800_999_Tot,P_1000_1249_15_19_yr,P_1000_1249_20_24_yr,P_1000_1249_25_34_yr,P_1000_1249_35_44_yr,P_1000_1249_45_54_yr,P_1000_1249_55_64_yr,P_1000_1249_65_74_yr,P_1000_1249_75_84_yr,P_1000_1249_85_yr_over,P_1000_1249_Tot,P_1250_1499_15_19_yr,P_1250_1499_20_24_yr,P_1250_1499_25_34_yr,P_1250_1499_35_44_yr,P_1250_1499_45_54_yr,P_1250_1499_55_64_yr,P_1250_1499_65_74_yr,P_1250_1499_75_84_yr,P_1250_1499_85_yr_over,P_1250_1499_Tot,P_1500_1749_15_19_yr,P_1500_1749_20_24_yr,P_1500_1749_25_34_yr,P_1500_1749_35_44_yr,P_1500_1749_45_54_yr,P_1500_1749_55_64_yr,P_1500_1749_65_74_yr,P_1500_1749_75_84_yr,P_1500_1749_85_yr_over,P_1500_1749_Tot,P_1750_1999_15_19_yr,P_1750_1999_20_24_yr,P_1750_1999_25_34_yr,P_1750_1999_35_44_yr,P_1750_1999_45_54_yr,P_1750_1999_55_64_yr,P_1750_1999_65_74_yr,P_1750_1999_75_84_yr,P_1750_1999_85_yr_over,P_1750_1999_Tot,P_2000_2999_15_19_yr,P_2000_2999_20_24_yr,P_2000_2999_25_34_yr,P_2000_2999_35_44_yr,P_2000_2999_45_54_yr,P_2000_2999_55_64_yr,P_2000_2999_65_74_yr,P_2000_2999_75_84_yr,P_2000_2999_85_yr_over,P_2000_2999_Tot,P_3000_3499_15_19_yr,P_3000_3499_20_24_yr,P_3000_3499_25_34_yr,P_3000_3499_35_44_yr,P_3000_3499_45_54_yr,P_3000_3499_55_64_yr,P_3000_3499_65_74_yr,P_3000_3499_75_84_yr,P_3000_3499_85_yr_over,P_3000_3499_Tot,P_3500_more_15_19_yr,P_3500_more_20_24_yr,P_3500_more_25_34_yr,P_3500_more_35_44_yr,P_3500_more_45_54_yr,P_3500_more_55_64_yr,P_3500_more_65_74_yr,P_3500_more_75_84_yr,P_3500_more_85_yr_over,P_3500_more_Tot,P_Personal_inc_ns_15_19_yr,P_Personal_inc_ns_20_24_yr,P_Personal_inc_ns_25_34_yr,P_Personal_inc_ns_35_44_yr,P_Personal_inc_ns_45_54_yr,P_Personal_inc_ns_55_64_yr,P_Personal_inc_ns_65_74_yr,P_Personal_inc_ns_75_84_yr,P_Personal_inc_ns_85_yr_over,P_Personal_inc_ns_Tot,P_OS_vis_15_19_yr,P_OS_vis_20_24_yr,P_OS_vis_25_34_yr,P_OS_vis_35_44_yr,P_OS_vis_45_54_yr,P_OS_vis_55_64_yr,P_OS_vis_65_74_yr,P_OS_vis_75_84_yr,P_OS_vis_85_yr_over,P_OS_vis_Tot,P_Tot_15_19_yr,P_Tot_20_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
50102100912,0,0,3,0,5,9,10,3,0,31,0,0,3,3,3,0,0,0,0,19,0,0,8,7,5,0,8,5,0,32,0,0,6,8,0,7,0,0,0,16,0,0,0,6,3,3,0,0,0,17,0,3,0,0,5,6,0,0,0,14,0,0,3,7,8,3,0,0,0,15,0,0,0,5,0,0,0,0,0,7,0,0,6,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,20,27,35,38,39,49,50,23,4,275
50102100913,0,0,0,0,0,3,7,4,0,17,0,7,3,5,6,0,3,0,3,24,0,0,0,4,0,5,0,0,0,13,0,4,3,4,0,4,0,0,0,16,0,0,0,0,0,5,0,0,0,12,0,0,0,5,3,4,4,0,0,16,0,0,4,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,7,0,0,0,4,5,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,15,10,26,26,31,37,31,10,4,185
50102100914,0,0,0,0,3,0,5,3,0,25,0,0,0,3,0,3,3,0,0,16,0,0,0,0,0,0,0,0,0,9,0,0,5,0,4,0,4,0,0,7,0,4,0,0,7,5,4,0,0,17,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,3,0,0,0,13,0,0,0,6,3,7,0,0,0,15,0,0,0,0,0,4,0,0,0,8,0,0,0,3,4,0,0,0,0,10,5,7,3,4,0,7,3,0,0,27,3,0,0,0,0,0,0,0,0,3,11,17,16,33,40,64,40,18,0,241
50102100915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
50102100916,0,3,0,5,6,5,11,4,3,45,4,0,7,0,3,7,4,3,0,23,0,4,5,5,5,5,12,3,0,29,0,6,5,5,9,4,7,0,0,26,0,0,6,0,5,7,0,0,0,13,0,0,0,4,10,3,0,0,0,20,0,0,0,4,5,8,0,0,0,15,0,0,0,0,5,0,0,0,0,14,0,0,9,11,10,3,0,0,0,30,0,0,0,3,3,0,0,0,0,10,0,0,0,0,3,0,0,0,0,9,0,4,6,7,3,6,12,18,34,92,0,0,0,0,0,0,0,0,0,0,22,26,41,49,67,62,74,42,46,425
50102100917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
50102100918,0,0,0,0,0,4,0,4,4,14,0,0,6,0,5,5,0,0,0,14,0,0,4,0,0,4,5,0,0,11,0,0,7,0,0,0,0,0,0,13,0,0,8,0,0,0,0,0,0,6,0,0,0,3,4,0,0,0,0,5,0,4,0,0,3,3,0,0,0,8,0,0,0,0,3,0,0,0,0,7,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,5,8,6,3,36,0,0,0,0,0,0,0,0,0,3,7,10,28,14,25,39,39,23,10,202
50102100920,0,0,8,4,0,9,12,0,0,33,5,0,3,4,11,8,10,4,0,31,0,4,3,3,9,5,5,0,0,20,0,3,5,9,0,0,3,6,0,24,0,3,0,10,3,8,3,0,0,29,0,0,3,3,8,3,0,0,0,26,0,5,0,4,0,4,0,0,0,10,0,3,0,4,0,0,0,0,0,16,0,0,9,6,10,11,0,0,0,34,0,0,0,3,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,0,4,8,0,3,4,0,0,24,0,0,0,0,0,0,0,0,0,0,31,26,41,69,56,51,64,24,6,370
50102100921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,10
50102100922,0,0,0,0,0,0,8,0,4,14,0,0,0,0,0,3,3,0,4,10,0,0,0,0,0,3,0,0,0,8,0,3,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,4,0,7,0,0,0,0,10,0,0,0,5,0,3,0,0,0,13,0,0,3,0,3,0,0,0,0,7,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,4,3,4,0,11,0,0,0,0,0,0,0,0,0,0,11,5,23,10,18,30,33,17,6,146
50102100923,4,0,0,4,6,0,3,4,0,19,5,0,0,0,4,0,4,3,0,17,3,0,0,4,6,3,0,0,0,13,0,3,0,0,5,6,0,0,0,14,0,0,6,0,4,11,3,0,0,26,0,0,3,0,7,0,3,0,0,10,0,0,0,3,4,6,0,0,0,11,0,0,3,3,3,0,0,0,0,15,0,0,6,4,15,9,0,0,0,37,0,0,0,0,0,5,0,0,0,5,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,5,3,0,0,9,0,0,0,0,0,0,0,0,0,0,32,15,26,40,56,60,36,13,0,271
50102100924,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,15,4,0,0,3,0,5,0,0,0,9,0,0,0,5,4,4,5,0,0,13,0,0,0,0,3,0,5,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,9,8,6,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,7,23,27,32,17,3,3,137
50102100925,0,0,0,0,4,3,4,10,4,29,0,0,3,3,5,0,6,4,0,19,0,3,0,3,0,0,0,0,0,10,0,0,3,4,0,3,0,0,0,14,0,0,0,10,0,0,3,0,0,13,0,0,3,4,3,9,0,0,0,18,0,0,3,4,0,3,0,0,0,18,0,0,0,6,0,4,0,0,0,10,0,0,3,10,10,7,0,0,0,27,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,21,16,33,47,36,42,26,14,3,245
50102100926,0,0,0,0,4,6,5,3,0,20,3,0,3,5,3,3,0,0,0,18,0,0,3,0,5,5,0,0,0,18,0,0,3,5,0,3,5,0,0,14,0,0,0,5,5,4,3,0,0,17,0,3,5,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,6,0,6,8,3,9,0,0,0,0,27,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,20,14,38,30,39,39,31,10,0,225
50102100927,0,4,8,8,8,4,15,13,4,47,0,5,5,0,7,0,3,0,0,27,0,7,4,0,3,3,8,0,0,28,0,0,0,3,0,0,3,0,0,14,0,0,0,0,5,4,0,0,0,10,0,0,3,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,3,3,6,13,5,0,7,5,0,46,0,0,0,0,0,0,0,0,0,0,24,14,42,39,49,41,54,28,5,307
50102100928,4,0,4,3,0,0,6,10,0,30,4,0,6,0,8,6,6,5,0,39,0,3,0,9,3,0,7,0,0,24,0,3,0,3,5,0,0,6,0,19,0,3,6,4,10,9,4,0,0,29,0,0,4,7,0,4,4,0,0,13,0,3,4,3,3,0,0,0,0,19,0,0,0,5,4,5,0,0,0,21,0,0,8,7,3,3,0,0,0,25,0,0,3,0,5,0,0,0,0,6,0,0,0,5,0,0,0,0,0,3,3,4,3,4,5,4,4,3,0,34,0,0,0,0,0,0,0,0,0,0,33,25,47,62,59,45,62,47,7,387
50102100929,0,3,0,3,0,9,20,4,3,47,0,3,5,3,0,0,0,5,0,21,0,3,0,3,5,3,6,3,0,21,0,0,9,0,5,0,4,0,0,21,0,0,6,4,0,4,0,0,0,20,0,0,0,0,4,0,3,0,0,11,0,0,3,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,4,3,5,6,0,0,0,22,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,3,0,0,0,6,0,3,6,0,15,0,0,0,0,0,0,0,0,0,0,28,21,31,34,48,43,45,24,5,276
50102100930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100931,0,0,0,8,0,5,6,8,0,31,0,6,0,3,5,4,8,3,0,30,3,4,0,4,6,3,6,0,0,28,0,0,10,0,7,5,0,4,0,26,0,0,4,6,4,12,10,0,0,33,0,3,6,0,3,9,0,3,0,26,0,0,5,6,5,9,0,0,0,33,0,0,0,4,0,8,0,0,0,20,0,3,8,18,20,15,0,0,0,68,0,0,0,4,0,3,0,0,0,13,0,0,0,9,11,3,0,0,0,22,0,4,0,5,0,4,6,5,0,26,0,0,0,0,0,0,0,0,0,3,32,20,47,75,93,98,72,26,6,466
50102101001,0,0,0,4,0,3,3,0,5,21,0,0,0,0,3,9,5,0,0,20,0,0,0,6,0,0,0,4,0,8,0,0,0,5,5,4,6,3,0,21,0,3,5,5,4,11,5,0,0,23,0,4,5,3,4,4,0,0,0,21,0,0,0,0,0,4,0,0,0,8,0,0,0,6,0,5,0,0,0,9,0,0,3,3,10,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,6,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,14,12,18,34,39,49,44,11,5,228
50102101002,0,0,0,0,8,7,3,6,3,20,0,0,0,3,0,13,12,0,0,27,0,3,9,0,10,7,11,3,0,33,0,5,3,3,6,7,0,3,0,26,0,0,6,0,9,15,3,0,0,38,0,0,3,8,6,14,6,4,0,46,0,0,9,3,11,3,3,4,0,32,0,0,4,5,6,8,0,0,0,25,0,0,4,12,7,17,7,0,0,48,0,0,0,0,5,0,0,0,0,13,0,0,0,0,14,9,0,0,0,23,0,0,3,9,12,3,14,0,0,39,0,0,0,0,0,0,0,0,0,3,35,13,43,63,97,126,89,35,4,512
50102101003,7,0,0,0,0,3,0,0,0,21,0,0,0,0,0,6,0,0,0,14,3,6,4,0,9,4,0,0,0,23,3,0,0,3,8,7,3,0,0,24,0,0,3,0,4,3,0,0,0,15,0,0,4,0,6,4,0,0,0,13,0,0,4,3,5,7,0,0,0,26,0,0,4,0,7,12,0,0,0,26,0,0,4,4,8,8,0,0,0,27,0,0,0,0,8,3,0,0,0,11,0,0,0,0,8,5,0,0,0,11,0,0,5,0,4,4,6,3,0,20,0,0,0,0,0,0,0,0,0,0,36,18,36,29,85,76,27,13,9,322
50102101005,4,3,0,5,0,4,5,7,0,24,0,0,0,3,3,0,9,0,0,23,0,0,3,6,8,0,0,5,0,26,3,7,6,13,7,10,4,0,0,42,0,8,8,4,9,0,0,0,0,36,0,0,6,5,14,4,0,0,0,35,0,0,4,9,10,5,0,0,0,34,0,0,0,10,4,3,0,0,0,25,0,3,11,17,18,8,0,0,0,57,0,0,3,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,33,30,65,102,79,61,33,14,0,411
50102101006,0,0,0,0,0,5,13,4,0,25,0,0,0,11,3,7,26,12,0,55,0,0,0,0,3,0,3,5,0,21,0,0,0,0,11,5,5,0,0,23,0,8,3,5,11,3,0,0,0,31,0,0,3,3,0,9,0,0,0,20,0,0,0,0,3,8,0,4,0,13,0,0,0,0,3,3,0,0,0,14,0,0,0,4,7,5,3,0,0,30,0,0,0,0,0,6,0,0,0,7,0,0,0,0,5,3,0,0,0,14,0,0,0,7,10,15,14,8,8,67,0,0,0,0,0,0,0,0,0,0,27,12,16,48,72,80,106,49,11,414
50102101008,0,0,0,0,5,3,10,8,3,32,4,6,4,4,3,3,11,7,4,37,0,0,5,7,3,6,4,3,0,27,0,7,0,5,7,4,5,0,3,26,0,0,7,8,6,3,4,4,0,35,0,6,6,5,5,5,0,0,0,24,0,0,17,5,0,6,0,0,0,28,0,4,6,4,10,0,0,0,0,27,0,0,3,3,11,10,0,0,0,28,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,7,0,4,0,0,5,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,40,29,64,59,72,57,54,33,10,418
50102101009,0,0,6,0,0,6,6,3,0,24,0,0,0,6,3,0,9,3,0,20,0,0,3,3,4,0,3,0,0,17,0,4,3,3,3,3,5,0,0,20,5,3,0,3,6,3,5,0,0,23,0,0,0,0,6,7,3,0,0,16,0,0,3,0,7,3,0,0,0,15,0,0,0,0,0,0,0,0,0,9,0,0,4,8,9,4,3,5,0,32,0,0,0,4,0,0,5,0,0,14,0,0,0,6,3,5,0,0,0,18,0,0,0,3,0,0,7,0,0,10,0,0,0,0,0,0,0,0,0,0,19,10,22,40,53,50,55,20,3,265
50102101101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,11
50102101201,0,0,3,0,3,5,7,6,8,34,0,9,0,9,3,5,4,7,5,34,0,0,3,3,7,0,6,4,0,27,0,4,6,7,8,0,0,0,0,28,0,6,8,7,7,7,0,0,0,39,0,0,5,6,9,6,0,0,0,19,0,0,3,6,7,0,0,5,0,24,0,0,5,3,3,0,0,0,0,13,0,4,8,6,3,3,5,0,0,28,0,0,6,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,3,0,4,0,0,6,0,0,3,4,14,0,0,0,0,0,0,0,0,0,0,23,33,67,65,56,55,39,45,18,395
50102101202,0,0,0,6,3,3,7,9,0,30,0,0,6,7,10,0,5,5,0,34,0,6,6,5,3,5,4,3,0,32,0,4,6,7,5,5,0,5,0,28,0,8,11,6,5,0,0,0,0,37,0,3,0,5,13,0,0,0,0,25,0,0,3,0,6,6,0,0,0,14,0,0,4,0,4,0,0,0,0,6,0,0,3,3,3,5,0,0,0,19,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,3,9,3,0,8,3,0,29,0,0,0,0,0,0,0,0,0,0,28,25,50,61,52,47,47,39,4,353
50102101203,0,0,0,0,3,0,4,4,5,24,0,4,7,3,6,0,3,4,0,24,0,3,8,0,3,4,3,0,3,26,0,3,5,8,3,0,6,0,0,26,0,0,4,4,0,7,4,0,0,20,0,0,7,5,0,8,0,0,0,24,0,0,0,3,5,3,0,0,0,13,0,0,0,4,0,0,0,0,0,9,0,0,3,4,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,14,21,44,42,31,47,45,31,14,282
50102101204,0,3,4,0,4,0,4,3,0,21,4,5,3,3,5,0,0,5,0,24,0,3,3,3,6,6,8,3,0,31,0,0,8,7,0,3,0,0,0,27,0,0,5,6,0,8,0,0,0,29,0,5,0,6,8,7,0,0,0,26,0,0,0,3,0,9,0,0,0,20,0,0,0,0,3,0,0,0,0,5,0,0,0,3,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,23,26,40,53,36,52,33,18,7,280
50102101205,0,0,0,0,3,3,0,0,0,12,0,0,6,0,3,4,6,0,0,16,4,0,0,0,5,3,0,4,0,16,0,0,0,0,3,0,0,0,0,8,0,5,0,3,0,5,0,0,0,14,0,0,11,4,3,3,0,0,0,25,0,0,4,0,5,4,0,0,0,14,0,0,0,0,3,3,0,0,0,6,0,0,0,3,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,17,18,38,26,33,37,15,9,0,197
50102101206,6,0,5,0,0,0,7,0,4,23,0,0,0,0,3,0,7,0,0,18,0,4,3,0,6,3,4,0,0,24,0,4,3,0,7,3,0,0,0,19,0,0,7,3,7,6,3,0,0,27,0,0,3,7,9,3,0,0,0,16,0,0,0,0,7,0,0,0,0,13,0,0,5,4,3,0,0,0,0,12,0,0,8,4,0,3,3,0,0,18,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,4,3,0,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,18,12,49,39,50,38,26,7,0,240
50102101207,0,0,0,0,9,6,6,4,0,23,3,0,3,0,3,0,7,4,0,30,0,3,0,6,3,7,3,0,0,25,0,5,6,0,3,0,0,0,0,22,0,3,6,3,6,3,0,0,0,23,0,3,5,4,3,5,0,3,0,20,0,0,0,3,8,3,0,0,0,15,0,0,0,4,3,5,0,0,0,14,0,0,9,0,4,6,0,0,0,15,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,6,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,25,25,38,34,56,47,36,15,0,291
50102101208,0,0,3,0,0,0,4,5,0,14,0,0,0,5,0,0,5,0,0,17,0,0,3,0,3,0,0,0,0,18,0,0,3,5,6,0,3,0,4,19,0,0,4,0,5,3,3,0,0,15,0,0,3,4,3,4,0,0,0,13,0,0,0,3,0,8,0,0,0,13,0,0,0,6,0,0,0,0,0,3,0,0,3,6,5,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,22,27,27,38,29,3,6,188
50102101209,3,4,0,0,0,6,14,16,0,39,3,0,4,3,4,4,11,6,0,38,0,0,0,3,0,9,7,5,0,32,0,9,3,6,6,6,13,4,0,42,0,3,3,4,7,11,6,8,0,45,0,0,5,4,6,6,4,0,0,34,0,0,0,5,4,3,6,0,0,25,0,0,4,6,4,11,0,0,0,28,0,0,7,8,13,18,0,0,0,45,0,0,4,3,8,5,0,0,0,15,0,0,0,5,9,8,0,0,0,30,0,5,3,0,0,0,4,4,0,11,0,0,0,0,0,0,0,0,0,0,35,23,41,69,80,92,95,59,4,505
50102101210,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,9,4,0,16,0,4,4,0,4,6,0,0,0,14,0,0,0,0,0,8,4,0,0,18,0,0,5,4,0,6,6,0,0,16,0,0,0,0,3,3,0,0,0,8,0,0,0,4,0,4,0,0,0,17,0,0,5,0,3,5,3,4,0,20,0,0,3,5,5,5,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,3,6,4,0,0,0,14,0,0,7,3,4,13,4,3,0,38,0,0,0,0,0,0,0,0,0,0,16,9,23,29,28,59,43,19,0,234
50102101213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,6
50102101214,0,0,0,4,3,6,15,9,3,37,0,0,4,0,0,4,8,0,0,22,0,0,0,4,4,4,9,0,0,25,3,5,12,0,4,6,0,0,0,33,0,8,12,11,6,8,0,0,0,38,0,6,9,0,0,3,0,0,0,21,0,0,0,4,0,0,0,0,0,15,0,0,3,0,5,8,0,0,0,16,0,0,0,5,9,9,0,0,0,34,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,14,0,0,0,0,0,0,3,0,0,3,28,24,50,43,51,78,54,22,3,361
50102101215,0,0,4,3,4,0,3,0,0,25,0,0,3,5,4,3,7,0,0,24,0,3,0,8,6,4,4,0,0,28,0,4,9,13,7,0,0,6,0,45,0,0,11,11,9,0,0,0,0,41,0,0,11,7,5,0,0,0,0,29,0,0,10,11,9,3,0,0,0,31,0,0,9,9,5,4,0,0,0,29,0,0,12,23,8,10,0,0,0,54,0,0,0,8,4,0,0,0,0,13,0,0,0,0,5,0,0,0,0,5,0,0,6,3,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,44,24,91,108,87,39,32,12,0,434
50102101216,0,0,3,6,0,4,3,3,5,24,0,0,6,3,0,16,3,5,0,33,0,5,0,0,11,0,0,4,0,21,5,0,12,8,5,4,4,0,0,34,0,3,8,10,3,6,6,0,0,40,0,0,8,12,9,3,5,0,0,30,0,3,13,7,0,3,0,0,0,26,0,0,3,4,8,7,0,0,0,26,0,0,10,11,4,11,0,0,0,34,0,0,0,7,4,0,0,0,0,11,0,0,0,0,5,0,0,0,0,5,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,28,20,67,70,72,75,45,22,5,413
50102101217,0,0,5,0,3,0,3,10,0,19,0,0,3,0,0,4,0,0,0,10,0,0,0,0,3,0,0,0,0,11,0,3,0,3,0,0,0,0,0,20,0,3,7,0,4,3,0,0,0,22,0,0,3,0,7,0,0,0,0,9,0,0,5,0,3,0,0,0,0,11,0,0,4,0,6,0,0,0,0,15,0,0,3,3,9,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,16,0,0,0,0,0,0,0,0,0,0,23,14,42,26,32,28,21,17,6,221
