SA1_CODE_2021,P_NS_0_14,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_over,P_NS_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
50502130207,3,0,0,0,0,5,0,0,0,14,28,27,35,29,37,24,28,27,5,237
50502130208,4,3,4,0,0,4,4,3,0,29,68,44,71,58,40,46,40,29,18,401
50502130209,9,0,0,4,0,9,3,0,0,33,66,38,79,61,43,51,43,24,13,423
50502130210,7,0,8,9,0,0,0,0,0,38,61,40,74,92,57,53,31,33,12,462
50502130211,5,4,3,0,6,4,0,0,0,18,58,34,79,58,43,46,30,23,16,388
50502130212,4,3,3,5,4,0,9,0,4,35,86,50,88,82,62,65,64,44,29,570
50502130213,11,3,0,3,9,10,3,6,0,37,114,72,92,94,93,119,61,42,22,713
50502130214,0,9,0,0,4,0,6,0,0,20,51,31,55,49,57,46,50,33,10,382
50502130215,0,0,0,0,0,0,0,0,8,15,53,43,21,30,53,40,54,94,57,456
50502130216,12,0,4,5,4,3,0,0,0,33,95,55,93,78,59,54,42,36,21,543
50502130217,0,9,5,8,0,3,0,5,0,35,64,45,67,56,57,63,33,47,9,445
50502130218,9,9,11,9,11,7,8,4,0,54,108,47,97,102,80,59,56,33,15,607
50502130219,8,8,0,8,4,0,0,0,0,32,79,76,46,70,86,64,42,48,21,520
50502130220,0,0,0,8,6,0,0,5,3,21,76,45,58,65,65,43,55,46,16,471
50502130221,0,3,8,5,6,7,3,0,0,37,75,63,124,110,88,75,75,39,8,653
50502130222,6,0,0,3,4,4,4,0,6,21,52,46,48,40,47,72,45,31,15,390
50502130223,8,0,8,4,3,3,4,0,0,33,86,60,76,96,69,41,35,36,5,505
50502130224,4,5,5,0,7,0,3,5,3,27,69,56,95,75,73,64,55,36,25,545
50502130225,0,11,6,4,3,0,0,4,0,27,72,44,106,68,55,41,52,46,13,497
50502130226,4,10,8,0,3,7,4,3,0,34,96,66,77,52,77,65,56,27,17,525
50503109801,9,3,3,5,0,3,3,4,0,38,97,48,73,63,51,66,62,33,4,493
50503109802,10,6,3,4,0,3,5,3,0,30,89,50,80,57,41,66,39,14,0,434
50503109803,7,0,0,3,0,0,0,4,0,19,74,49,37,61,45,75,43,25,10,415
50503109804,5,0,0,3,0,0,0,0,0,10,39,27,31,33,31,35,37,25,3,257
50503109805,0,4,0,0,0,3,0,3,0,17,68,41,39,47,49,69,42,22,3,390
50503109806,18,4,3,10,7,3,3,0,0,45,93,58,64,52,52,38,45,16,4,425
50503109807,11,13,11,7,6,0,8,0,0,56,64,71,55,48,51,36,31,13,5,378
50503109808,9,4,0,9,6,4,0,0,0,32,94,64,36,67,52,43,19,11,5,390
50503109809,8,4,3,12,5,0,5,0,0,42,59,39,47,45,37,20,27,13,0,291
50503109810,13,12,3,0,7,0,8,3,0,48,122,85,83,64,71,56,61,29,6,585
50503109811,12,0,5,6,3,0,0,0,0,24,111,70,61,57,44,44,25,14,4,431
50503109812,4,3,0,0,3,3,4,0,0,18,54,28,46,20,27,24,29,12,3,239
50503109813,4,6,0,6,0,4,4,0,0,23,41,36,16,38,35,23,44,26,6,257
50503109814,8,0,4,6,0,0,0,4,0,27,98,84,61,67,53,54,56,31,9,495
50503109815,16,10,7,5,4,0,0,0,0,45,75,59,44,50,61,43,43,20,0,403
50503109816,3,0,0,0,0,0,0,0,0,18,51,51,21,20,62,46,12,9,4,283
50503109817,0,0,0,4,3,0,0,0,0,3,75,64,36,45,58,50,33,11,0,367
50503109818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50503109819,13,0,8,0,0,4,3,3,3,38,95,65,57,59,69,65,42,29,14,485
50503109820,5,3,0,3,3,0,0,0,0,21,104,87,61,69,75,84,48,16,0,549
50503109821,13,0,8,4,0,0,0,3,0,29,97,66,51,82,65,59,43,15,8,488
50503109822,10,0,3,7,5,6,0,0,0,43,130,78,64,91,56,62,46,14,7,552
50503109823,11,5,0,0,8,4,0,0,0,28,97,79,50,62,81,80,47,12,8,508
50503109824,8,4,6,0,0,4,0,0,0,22,67,51,56,37,50,79,38,19,11,416
50503109825,0,4,0,0,5,3,0,0,0,21,78,54,52,46,63,68,42,16,5,426
50503109826,7,0,0,0,0,0,0,0,0,10,33,26,33,22,34,26,13,8,0,197
50503109827,3,0,0,0,0,4,0,0,0,12,96,61,57,57,60,76,30,18,3,466
50503109828,6,0,0,0,0,7,0,0,0,28,88,72,74,67,59,74,43,13,4,486
50503109829,5,0,0,3,5,4,9,0,0,24,95,43,65,56,55,80,33,13,9,443
50503109901,0,3,0,0,0,4,4,21,6,40,36,13,15,16,15,19,79,224,51,467
50503109902,11,10,8,10,5,6,0,0,0,57,174,108,106,102,109,51,43,5,0,702
50503109903,0,0,0,0,0,0,0,14,27,42,0,0,0,0,8,7,58,170,163,398
50503109904,3,9,0,3,5,0,0,0,0,23,69,56,50,34,41,51,21,16,0,345
50503109905,9,8,3,7,0,0,5,0,0,34,113,93,60,73,77,46,34,14,5,506
50503109906,10,3,9,3,0,0,0,0,0,30,106,91,44,59,87,42,25,11,6,462
50503109907,15,0,4,0,0,0,0,0,0,32,116,74,62,65,84,52,39,15,6,515
50503109908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50503109910,9,3,4,11,3,0,0,0,0,36,121,71,55,56,97,53,25,18,6,505
50503109911,0,0,0,0,0,0,0,0,0,4,49,32,32,30,38,24,9,3,6,223
50503109913,8,5,0,0,7,3,0,3,0,29,102,63,32,52,74,25,16,10,0,379
50503109915,11,11,9,9,3,4,3,0,0,50,154,90,89,89,73,46,41,12,0,595
50503109916,8,4,0,7,4,3,0,3,0,28,71,51,34,46,54,20,22,17,6,336
50503109917,18,5,10,3,6,0,0,0,0,48,125,85,67,55,66,45,23,17,0,479
50503109918,11,0,7,4,5,0,0,0,0,31,140,60,83,91,52,30,22,3,3,486
50503109919,8,4,0,6,0,0,0,0,0,21,115,53,60,82,67,47,37,14,3,484
50503109920,0,0,6,0,3,0,0,0,0,9,50,30,32,23,35,27,13,9,0,208
50503109921,12,5,9,4,10,0,0,4,0,47,110,100,50,69,81,41,31,17,3,497
50503109923,14,6,0,3,7,7,0,0,0,41,60,52,39,34,56,42,29,14,4,331
50503109925,15,13,3,7,6,3,0,0,0,55,153,111,70,104,89,45,39,9,6,619
50503109929,12,7,3,15,9,3,6,3,0,58,112,80,79,83,60,63,49,15,8,552
50503109930,7,5,6,0,0,0,0,0,3,28,77,47,51,44,60,39,27,16,4,367
50503109931,19,5,10,7,4,0,4,0,0,46,100,66,55,53,61,48,31,19,0,439
50503109932,14,4,16,10,9,8,3,3,0,66,116,57,73,77,60,60,43,35,0,525
50503109933,10,13,0,6,6,0,0,0,0,32,90,65,41,65,47,35,27,7,3,380
50503109934,0,0,0,0,0,0,11,17,11,42,7,3,5,6,4,12,79,179,196,485
50503109936,9,8,0,7,7,0,0,0,0,32,161,89,68,79,83,26,13,13,0,530
50503109937,5,11,5,0,5,0,3,0,0,30,74,90,60,47,50,43,35,21,4,422
50503109938,5,4,8,3,11,3,0,0,0,37,82,69,36,59,57,56,14,7,5,383
50503109939,9,3,0,0,8,0,0,0,0,27,68,47,32,35,45,26,14,12,3,283
50503109940,11,3,17,6,0,9,0,0,0,44,90,61,115,73,57,46,28,14,0,489
50503109941,9,3,0,4,3,3,0,0,0,24,94,39,54,52,24,17,10,5,0,299
50503109943,18,5,13,11,4,0,0,0,0,49,109,66,81,75,59,49,20,3,0,462
50503109944,5,0,5,5,5,0,0,0,0,28,140,87,90,87,83,24,24,28,0,562
50503109945,4,11,7,4,9,0,3,0,0,28,134,80,60,76,73,30,26,8,0,490
50503109946,5,6,3,4,3,0,0,0,0,14,65,54,37,50,45,20,7,3,5,287
50503109948,9,8,4,9,0,0,0,0,0,22,118,78,54,67,68,26,27,11,0,458
50503109949,29,10,0,10,0,0,0,0,0,62,182,118,95,113,101,47,38,18,3,710
50503109950,0,0,3,0,0,3,0,0,0,11,53,51,81,45,40,53,39,22,3,379
50503109952,13,4,6,3,5,4,0,0,0,31,98,73,46,58,75,40,29,11,8,429
50503109953,8,4,0,6,4,0,0,0,0,29,131,68,50,70,48,33,25,8,6,443
50503109954,13,4,6,0,6,0,0,0,0,25,142,66,87,65,63,34,25,0,0,489
50503109955,9,0,3,3,0,0,0,0,0,17,134,61,45,83,57,31,18,0,0,431
50503109956,0,0,4,9,4,0,0,0,0,17,98,55,86,65,40,39,28,10,0,421
50503109957,9,8,0,3,6,0,6,0,0,34,137,81,90,85,61,30,25,4,4,518
50503109958,10,4,3,5,6,0,0,0,0,34,64,41,45,42,29,21,3,3,0,255
50503109959,14,4,11,6,0,0,0,0,0,31,100,40,44,54,34,20,17,3,5,311
50503109960,16,4,6,4,0,4,0,3,0,36,94,74,55,55,60,56,30,23,3,456
50503109961,10,3,0,6,3,0,0,0,0,21,134,50,93,61,50,29,14,12,0,452
50503109962,8,7,4,5,0,5,0,0,0,30,62,50,67,43,38,30,16,3,0,304
50503109963,0,0,4,0,4,0,4,4,0,20,85,72,48,53,61,37,19,12,3,392
50503109964,10,6,6,6,4,3,0,0,0,34,61,36,55,41,38,25,13,12,0,284
50503109965,11,4,3,4,0,0,0,0,0,28,89,61,26,62,49,28,24,6,0,342
50503109966,10,4,4,0,6,0,4,0,0,21,73,41,69,52,35,27,29,7,0,327
50503109967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50503110001,8,3,0,3,8,0,0,0,0,19,117,77,44,95,96,59,23,8,3,525
50503110002,5,8,3,0,5,8,0,0,0,38,89,88,35,61,89,45,33,10,0,450
50503110005,0,7,6,4,3,5,3,0,0,36,130,70,68,86,51,36,22,5,0,478
50503110006,9,0,10,0,9,3,0,0,0,30,134,77,67,70,84,33,27,4,4,501
50503110008,7,10,0,10,7,4,0,0,0,37,181,82,69,108,73,45,5,3,0,568
50503110009,28,14,14,10,5,0,4,0,0,72,147,75,85,81,78,34,23,8,0,539
50503110010,19,14,3,13,0,11,3,0,0,63,142,80,86,93,76,57,50,19,6,616
50503110011,12,3,9,6,3,0,4,0,0,38,154,80,80,99,62,54,30,10,0,567
50503110012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
50503110013,5,3,0,0,0,0,0,0,0,17,39,45,18,25,45,37,16,6,0,240
50503110014,19,5,3,8,9,6,0,0,0,36,156,71,72,74,81,71,43,20,11,592
50503110015,8,4,0,4,0,0,4,0,0,23,86,49,41,49,72,32,24,3,0,365
50503110016,8,3,5,0,3,0,0,0,0,30,101,69,70,73,79,72,35,9,4,509
50503110017,0,0,0,4,0,0,3,0,0,14,84,75,41,59,71,70,24,12,0,439
50503110018,9,8,0,7,5,4,4,0,0,32,90,75,36,59,86,64,38,15,3,462
50503110019,5,9,0,0,4,0,0,0,0,17,106,64,33,69,84,50,23,13,0,439
50503110020,3,0,0,0,0,4,3,0,0,17,129,107,43,74,115,77,39,21,3,610
50503110024,14,9,8,4,0,0,0,0,0,42,180,79,133,109,65,49,24,4,0,642
50503110025,10,6,6,7,4,4,0,0,0,34,158,86,76,97,76,31,11,6,0,541
50503110026,3,5,0,0,0,0,0,0,0,10,75,59,31,38,64,41,28,9,0,345
50503110028,9,4,4,5,3,0,0,0,0,25,112,65,52,95,71,30,11,10,0,439
50503110029,8,4,0,7,0,0,0,0,0,21,79,54,33,57,53,42,38,10,3,363
50503110030,16,3,0,3,4,9,0,0,0,32,121,57,95,83,54,59,20,7,0,496
50503110031,25,11,11,13,6,3,0,0,0,64,274,126,178,158,108,58,14,11,0,934
50503110032,5,4,4,9,0,0,0,0,0,23,138,58,148,102,44,44,7,0,0,537
50503110033,12,5,7,8,7,4,0,4,0,44,191,73,132,112,61,30,21,5,0,621
50503110034,0,0,3,0,0,0,0,0,0,8,78,25,79,51,23,4,14,4,0,289
50503110035,10,6,4,3,4,0,0,0,0,31,159,57,102,86,44,17,8,3,0,484
50503110036,7,0,5,3,5,0,0,0,0,27,150,56,103,83,49,25,20,0,0,480
50503110037,11,9,3,5,14,10,3,6,0,64,109,92,54,65,107,87,69,30,9,614
50503110038,3,0,6,4,0,0,0,0,0,11,104,46,84,57,36,17,4,0,0,346
50503110039,5,6,3,0,3,3,0,0,0,19,162,91,110,101,62,43,10,3,0,587
50503110040,10,0,3,0,0,0,0,0,0,13,148,50,90,94,29,28,13,0,0,454
50503110041,7,0,0,5,0,0,0,0,0,13,76,24,50,54,21,19,13,3,0,258
50503110042,10,3,8,6,5,0,0,0,0,36,123,58,83,80,51,38,14,0,0,436
50503110043,7,0,0,3,3,0,0,0,0,16,73,37,50,51,27,28,11,7,3,296
50503110044,0,0,4,5,3,0,0,0,0,8,132,36,131,87,34,26,5,5,0,453
50503110045,5,0,6,0,0,0,0,0,0,17,117,69,107,93,54,28,23,9,0,496
50503110046,0,0,3,7,0,4,0,0,0,12,42,23,55,30,12,14,4,0,0,181
50503110101,4,0,3,3,0,0,0,0,0,17,77,38,53,42,31,29,18,3,4,287
50503110102,11,0,3,9,0,0,0,4,0,38,62,24,50,43,32,41,25,12,0,294
50503110103,29,12,15,24,11,7,3,0,0,105,463,215,562,329,205,179,116,50,3,2130
50503110104,6,7,6,4,3,4,0,0,0,24,78,69,60,61,55,54,25,12,0,426
50503110105,12,9,4,5,4,3,7,0,0,40,88,51,63,49,57,26,36,4,3,373
50503110108,5,5,3,4,0,3,0,0,0,33,109,84,58,68,78,55,18,11,3,486
50503110109,10,7,10,8,8,3,0,0,0,32,116,59,83,86,55,45,27,17,7,495
50503110110,5,0,7,9,8,5,0,0,0,33,126,64,89,91,75,64,34,19,7,563
50503110111,15,3,3,10,9,6,0,0,0,42,170,71,95,113,73,64,26,5,5,622
50503110115,5,6,3,0,6,7,7,0,0,38,97,68,69,56,76,48,23,4,0,455
50503110116,16,5,3,8,4,4,0,0,0,37,152,81,75,80,73,62,47,12,0,597
50503110117,11,3,0,3,4,7,3,0,0,24,88,46,57,53,57,39,21,14,0,379
50503110118,11,3,10,4,4,0,3,0,0,28,59,57,85,62,50,34,22,8,0,383
50503110119,13,4,5,4,4,0,0,0,0,34,64,31,42,52,28,38,18,13,3,289
50503110120,3,5,6,0,6,4,0,0,0,27,91,47,51,49,50,53,28,12,0,375
50503110121,3,5,4,0,0,0,0,0,0,13,51,34,40,27,29,18,10,11,0,226
50503110122,22,12,4,8,5,3,0,0,0,56,117,58,59,66,63,41,14,15,0,430
50503110123,6,5,0,4,3,3,4,0,0,30,115,66,68,79,71,39,32,3,0,482
50503110124,5,4,4,0,0,0,0,0,0,20,56,38,53,45,42,37,16,9,0,300
50503110125,15,0,4,8,0,4,0,0,0,27,59,35,40,47,33,38,18,11,6,291
50503110126,4,6,0,0,0,0,0,0,0,13,59,38,39,51,38,41,20,6,4,299
50503110127,0,0,9,0,3,0,0,0,0,17,32,42,87,49,30,15,9,8,0,276
50503110128,0,6,8,3,3,0,0,0,0,23,49,48,73,56,35,25,17,3,0,319
50503110129,12,3,0,10,0,6,0,0,0,33,97,33,73,84,41,56,25,10,0,419
50503110130,0,0,3,0,4,0,0,0,0,7,63,48,53,40,43,23,16,8,0,287
50503110131,0,0,0,0,3,0,0,0,0,9,0,7,8,3,3,0,0,0,0,28
50503110132,10,6,4,3,3,0,0,3,0,30,73,52,60,65,50,32,32,16,3,379
50503110133,7,5,0,0,4,3,0,0,0,29,54,50,39,54,56,31,17,3,3,319
50503110134,11,3,0,8,9,4,5,0,0,38,112,68,51,65,65,56,30,21,0,471
50503110135,4,3,3,5,0,5,0,0,0,31,100,46,80,78,44,57,44,11,8,463
50503110136,4,5,0,0,3,0,3,0,0,10,91,43,68,61,42,38,24,7,0,381
50503110201,3,4,3,0,3,3,0,0,0,26,63,62,61,55,61,39,24,18,0,395
50503110202,0,8,8,0,4,3,0,0,0,26,144,83,127,116,82,54,50,29,8,699
50503110203,12,3,4,3,3,3,3,0,0,31,50,27,46,29,30,21,23,16,3,250
50503110204,8,6,9,16,6,3,8,0,4,58,72,67,63,62,56,57,40,14,7,439
50503110205,0,0,0,0,0,4,6,0,0,14,50,32,25,38,26,22,47,19,4,267
50503110206,4,4,6,6,0,5,4,0,0,23,43,32,38,35,28,33,28,12,4,253
50503110207,0,0,0,4,3,3,3,0,0,23,63,35,41,60,48,36,44,8,6,349
50503110208,15,4,7,8,6,0,4,0,0,54,114,62,73,61,55,49,28,23,0,463
50503110209,0,4,0,3,3,0,0,0,0,13,49,29,31,35,30,30,46,12,3,272
50503110210,4,4,0,4,3,6,0,0,0,20,42,30,35,49,31,25,30,10,0,260
50503110211,14,9,7,8,9,4,0,4,0,51,82,62,60,51,41,35,25,23,0,387
50503110212,7,4,9,3,7,0,0,5,0,31,93,63,65,58,62,25,31,27,0,424
50503110213,10,0,4,9,0,0,3,0,0,28,122,71,62,77,60,35,23,14,6,467
50503110214,5,0,4,0,4,4,0,0,0,18,91,68,73,59,43,65,31,18,7,455
50503110215,6,0,4,3,3,4,0,0,0,21,62,39,57,50,53,35,31,25,4,350
50503110216,10,4,4,5,10,4,6,0,0,42,105,61,53,67,55,57,52,18,5,470
50503110217,3,9,6,5,6,3,0,0,0,35,73,60,76,62,52,36,39,9,0,411
50503110218,4,5,17,3,6,0,0,4,0,37,103,74,98,60,60,59,31,26,8,509
50503110219,17,18,9,9,9,6,10,4,0,68,91,76,91,78,62,45,46,22,0,515
50503110220,4,0,4,7,0,0,3,0,3,21,79,60,61,60,48,52,57,24,12,451
50503110221,10,7,9,4,3,0,0,3,0,43,62,33,41,35,48,37,18,14,0,298
50503110222,12,3,8,10,7,0,0,0,0,42,84,59,55,58,50,44,37,14,5,412
50503110401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50503110402,0,3,4,3,3,3,6,0,0,18,43,36,37,32,45,40,22,9,0,267
50503110403,0,3,5,0,7,9,3,8,0,39,59,60,63,53,64,63,76,53,9,494
50503110404,7,0,3,3,4,0,0,3,0,23,48,38,40,47,43,57,50,16,4,346
50503110405,9,3,3,5,9,3,5,0,3,49,91,42,61,64,59,48,66,93,133,656
50503110406,3,0,4,7,6,4,0,0,0,23,34,33,39,35,17,47,46,23,14,278
50503110407,4,9,0,3,4,4,0,0,0,24,76,67,59,44,72,51,32,13,0,421
50503110408,11,5,7,5,5,5,0,0,0,35,74,33,47,42,43,35,30,10,5,325
50503110409,0,0,5,3,0,5,0,0,0,17,41,40,33,37,44,49,50,28,11,330
50503110410,5,0,0,5,5,0,0,0,0,18,83,41,58,63,44,51,54,36,6,436
50503110411,8,3,0,4,5,3,0,0,0,27,97,75,50,63,52,50,46,23,6,454
50503110412,9,7,8,0,8,5,5,0,0,44,87,45,43,49,50,40,40,23,0,376
50503110413,12,0,6,3,4,4,0,0,0,35,85,50,53,54,48,69,36,17,3,411
50503110414,4,0,0,0,3,0,0,0,0,19,66,42,34,55,41,50,23,16,5,337
50503110415,10,7,5,6,9,4,4,0,0,46,134,93,78,94,83,59,41,5,3,578
50503110416,13,0,0,4,4,3,0,3,0,37,102,63,61,63,62,61,48,34,9,499
50503110417,3,0,0,0,3,4,0,0,0,14,71,48,49,60,37,59,28,28,26,399
50503110418,3,5,0,0,6,0,0,0,0,13,83,52,45,46,59,52,26,16,0,385
50503110419,0,5,0,0,0,0,0,0,0,9,23,24,22,14,19,37,32,9,6,188
50503110420,21,11,3,4,9,7,0,0,0,56,118,83,72,61,79,62,40,12,0,536
50503110421,4,0,6,4,4,10,6,0,0,29,73,43,66,65,54,52,34,15,6,411
50503110422,7,0,5,5,5,0,0,0,0,18,88,76,80,65,79,38,24,16,3,471
50503110423,12,3,10,3,3,0,4,0,0,34,76,60,65,54,51,52,46,16,0,421
50503110424,3,0,3,6,0,8,6,0,0,40,84,49,71,62,39,56,41,21,6,426
50503110425,0,0,0,0,0,0,5,0,0,5,40,47,25,27,44,26,30,5,0,245
50503110426,11,8,9,5,5,5,7,0,0,39,121,82,78,69,91,71,51,27,5,596
50503110501,9,0,6,3,4,7,0,0,0,32,86,61,53,44,54,75,43,16,5,448
50503110502,4,0,6,0,3,4,3,0,0,25,66,41,30,45,59,34,34,14,10,317
50503110503,0,0,0,0,5,0,0,0,0,9,52,29,37,19,34,17,3,3,0,198
50503110504,0,8,7,5,7,0,0,0,0,21,71,48,30,34,59,26,8,0,0,271
50503110505,11,11,0,4,11,0,0,0,0,38,77,94,55,44,129,79,36,12,0,531
50503110506,0,3,3,5,3,9,0,0,0,35,72,74,22,44,86,97,51,11,0,465
50503110507,4,7,5,8,9,8,0,4,0,30,110,69,62,69,93,75,29,21,8,541
50503110508,0,5,3,0,4,3,4,0,5,17,65,59,42,42,58,57,35,13,0,376
50503110509,7,3,6,0,0,0,0,0,0,20,85,50,24,54,54,40,24,22,0,346
50503110510,3,0,0,4,4,3,3,0,0,17,103,119,38,51,114,92,33,11,0,567
50503110512,5,3,3,0,0,5,0,0,0,21,51,64,17,31,75,47,25,14,5,319
50503110513,7,0,3,8,5,0,10,0,0,29,41,39,21,42,38,39,28,14,7,278
50503110514,12,5,3,4,4,8,0,0,0,37,89,75,54,48,106,89,51,29,11,552
50503110515,9,5,3,0,4,0,9,0,0,29,57,33,35,25,33,25,26,13,7,246
50503110517,5,9,3,6,3,7,4,3,4,39,74,68,10,41,79,64,67,135,39,583
50503110518,0,3,0,0,4,4,0,0,0,13,85,102,32,64,128,72,29,26,3,533
50503110519,0,10,0,3,8,5,4,0,0,27,86,82,32,47,80,72,34,12,11,458
50503110520,0,8,5,7,5,0,0,5,0,21,90,81,22,52,90,54,20,10,3,413
50503110522,4,10,8,0,7,3,4,4,0,44,122,80,88,68,95,95,41,12,3,608
50503110523,8,0,0,7,4,3,0,0,0,30,102,84,34,73,112,72,32,8,4,522
50503110524,8,3,6,10,0,0,0,0,0,23,63,43,54,53,30,40,19,10,0,309
50503110526,0,5,5,0,0,0,0,0,0,11,52,76,27,33,92,72,35,6,0,401
50503110528,4,3,4,0,8,5,4,0,0,26,67,102,66,44,136,138,61,20,4,630
50503110530,9,15,5,4,11,12,4,0,0,62,79,104,42,62,104,102,51,30,13,582
50503110531,11,5,6,0,9,0,0,0,0,36,105,63,67,65,61,40,36,16,0,459
50503110532,0,3,0,0,0,0,0,0,0,5,12,14,30,4,21,12,14,4,0,108
50503110533,26,24,16,20,21,11,3,0,0,118,444,240,391,322,257,206,85,21,0,1970
50503110534,22,5,6,3,4,6,6,0,0,52,107,53,63,56,45,33,22,9,6,397
50503110536,8,0,3,8,3,3,0,0,0,23,70,32,46,54,27,34,13,0,6,279
50503110537,7,7,3,4,4,0,0,0,0,28,112,70,52,53,70,38,29,6,4,427
50503110538,8,6,4,7,10,3,0,0,0,37,70,71,32,46,64,43,29,12,5,359
50503110539,5,8,0,5,4,4,0,0,0,23,65,43,35,42,44,32,10,7,0,271
50503110540,0,3,0,0,0,0,0,0,3,12,49,39,19,30,35,18,16,39,76,315
50503110541,8,4,3,7,6,11,7,0,0,41,34,46,33,35,70,86,54,27,5,379
50503110542,7,5,0,0,9,0,0,0,0,22,64,82,31,39,96,74,30,8,0,408
50503110543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50503110544,3,0,0,0,0,6,0,0,0,16,60,74,17,41,89,59,15,4,0,361
50503110545,0,8,4,0,12,12,3,0,0,44,125,111,44,80,118,95,51,20,3,651
50503110546,5,4,4,0,7,0,0,0,0,17,72,58,23,40,70,45,22,7,3,348
50503110547,10,7,4,0,15,4,0,0,0,41,161,164,49,117,202,116,50,20,3,886
50503110548,0,3,0,3,3,4,0,0,0,18,50,65,19,29,74,61,30,22,9,364
50503110549,3,0,4,0,4,0,0,0,0,20,70,49,24,30,64,44,38,15,4,334
50503110550,7,3,0,3,7,0,0,0,0,17,63,55,22,28,63,30,18,8,0,291
50503110551,8,3,10,0,6,0,4,0,0,36,73,53,46,51,53,28,18,3,3,339
50503110552,0,0,0,0,0,6,4,0,0,11,50,38,13,32,54,39,31,11,0,271
50503110553,7,3,0,0,4,0,0,0,0,17,59,48,7,26,57,61,36,22,4,313
50503110602,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
50503110701,9,0,4,4,0,3,0,0,0,20,143,64,88,97,71,46,27,7,3,555
50503110703,6,8,0,8,0,3,5,0,0,27,34,40,18,23,43,47,56,29,0,293
50503110704,3,0,8,0,0,0,3,0,0,16,39,24,21,31,26,38,44,7,0,228
50503110705,3,5,0,0,10,0,4,0,0,28,63,56,28,37,57,60,39,16,6,363
50503110706,9,8,0,4,0,4,4,0,0,32,44,37,25,40,20,41,43,12,0,254
50503110707,12,3,9,5,0,4,0,0,0,31,119,66,85,65,83,64,30,20,3,532
50503110708,7,4,10,0,5,0,0,4,0,26,127,62,77,85,78,48,34,26,6,544
50503110709,0,0,0,0,0,0,3,10,3,20,0,0,0,0,5,21,103,186,76,391
50503110710,6,4,0,3,0,0,0,0,0,9,99,67,49,60,72,40,15,6,0,414
50503110711,14,7,7,3,0,6,3,0,0,39,189,85,113,129,96,55,59,15,7,746
50503110712,3,0,5,0,6,3,0,0,0,19,68,45,42,42,46,44,17,0,0,300
50503110713,4,4,5,0,7,0,0,0,0,22,98,70,36,70,60,41,18,3,0,392
50503110714,9,0,9,5,0,0,0,0,0,23,89,47,52,58,56,28,20,11,5,369
50503110719,5,3,0,8,4,0,5,0,0,28,153,78,51,102,89,41,34,8,4,557
50503110720,0,0,0,0,0,0,5,13,10,30,0,0,3,0,7,25,90,150,47,317
50503110721,10,3,6,6,0,0,0,0,0,29,148,68,85,121,90,45,32,12,0,596
50503110722,6,3,0,0,6,9,0,0,0,27,162,79,54,101,103,73,42,12,0,634
50503110723,4,5,4,0,4,6,0,0,0,25,124,60,89,83,71,55,33,17,0,543
50503110724,8,4,0,6,0,0,4,0,0,13,51,41,32,35,46,18,23,7,0,258
50503110726,6,3,0,3,8,0,0,0,0,14,88,47,30,54,42,43,14,12,3,318
50503110727,0,3,9,4,0,0,0,0,0,10,79,47,48,46,46,25,7,4,4,317
50503110728,8,6,0,3,10,3,0,0,0,35,111,76,29,71,107,33,19,8,0,456
50503110729,6,3,3,7,4,0,0,0,0,26,144,68,46,93,77,40,5,3,0,485
50503110730,18,6,9,8,3,3,0,0,0,44,182,64,74,139,48,42,18,9,0,578
50503110731,6,4,0,0,3,0,0,0,0,15,121,47,38,84,61,18,35,14,0,423
50503110732,3,0,0,6,0,5,0,0,0,16,131,56,72,81,56,38,22,8,0,466
50503110733,9,4,8,4,3,5,0,0,0,30,112,63,53,68,79,41,21,5,0,442
50503110734,0,3,0,0,0,0,0,0,0,13,87,65,35,49,61,34,11,0,0,348
50503110735,5,0,0,6,4,0,0,0,0,13,84,49,39,65,60,24,7,0,0,319
50503110736,5,3,0,6,4,0,0,0,0,18,83,61,34,54,73,37,22,3,3,375
50503110737,9,5,4,8,3,0,0,0,0,22,113,59,33,86,65,21,8,0,0,388
50503125501,0,4,0,4,3,5,0,0,0,10,78,42,45,41,42,14,4,4,0,265
50503125505,12,4,6,0,0,0,0,0,0,24,66,41,69,35,21,4,15,36,24,310
50503125510,11,7,7,9,3,0,5,3,0,47,184,56,101,116,59,46,29,14,3,598
50503125512,4,3,3,4,4,3,0,0,0,25,136,45,116,72,50,34,11,3,0,466
50503125513,0,6,0,0,0,4,0,0,0,18,38,27,42,26,33,23,12,4,0,201
50503125514,8,0,3,8,0,0,0,0,0,29,108,29,98,69,53,23,12,9,0,400
