SA1_CODE_2021,Tot_Mgr,Tot_Pfn,Tot_Tch_trwk,Tot_Co_Pswk,Tot_Cl_Adwk,Tot_Sal,Tot_MchOp,Tot_Lab,Tot_Inad_ns,Tot_To
50503125708,12,17,25,25,20,9,16,17,0,140
50503125709,20,20,46,22,23,10,29,28,0,199
50503125710,39,55,102,39,60,42,44,38,4,431
50503125711,14,21,31,14,7,15,12,14,3,137
50503125801,16,35,40,26,25,17,14,24,3,204
50503125802,19,25,62,40,35,26,27,31,11,273
50503125803,58,83,108,89,87,51,56,78,14,629
50503125804,8,15,29,25,24,6,18,14,0,136
50503125805,0,0,0,0,0,0,0,0,0,0
50503125806,16,17,34,34,14,14,11,20,4,164
50503125807,19,21,30,20,11,4,7,10,8,128
50503125808,57,52,104,92,73,45,46,61,8,535
50503125809,43,67,76,64,59,42,31,37,9,427
50503125810,8,17,14,9,6,9,0,14,4,79
50503125811,19,28,33,17,19,15,15,10,7,161
50503125812,7,13,31,27,15,9,23,24,8,153
50503125813,27,18,20,20,15,9,16,23,4,155
50503125814,26,32,64,56,42,36,39,61,10,363
50503125815,74,104,106,82,93,50,62,57,15,643
50503125816,25,31,65,46,40,31,36,32,7,302
50503125817,9,6,10,9,9,10,10,5,0,73
50503125818,4,10,23,18,15,12,16,16,8,108
50503130301,36,82,49,40,55,21,20,22,9,322
50503130302,27,54,41,32,31,23,16,19,0,244
50503130303,30,35,43,31,37,18,26,22,10,253
50503130304,27,84,57,41,48,32,15,39,7,357
50503130305,26,41,19,19,16,13,6,22,3,176
50503130306,21,25,35,31,19,14,18,14,10,194
50503130307,22,32,25,25,25,18,15,11,4,174
50503130308,45,83,87,37,73,24,25,39,5,418
50503130309,26,45,48,26,32,22,13,22,4,228
50503130310,29,14,48,23,33,12,18,15,0,197
50503130311,26,13,22,9,23,10,16,5,0,126
50503130312,26,21,16,9,18,9,14,10,0,121
50503130313,28,56,33,32,35,18,24,12,7,237
50503130314,26,52,31,41,34,20,18,30,8,256
50503130315,21,21,32,15,27,6,7,6,0,142
50503130316,33,36,31,25,37,33,20,33,4,249
50503130317,23,28,30,21,28,9,7,24,0,167
50503130318,49,60,66,48,63,37,27,28,6,378
50503130319,19,36,21,20,20,19,3,8,0,159
50503130320,28,28,30,31,29,22,13,16,0,204
50503130321,36,67,54,40,38,30,25,34,10,338
50503130322,22,29,63,30,34,20,30,25,7,252
50503130323,22,48,32,37,42,19,18,19,4,246
50503130324,11,28,23,21,18,12,6,11,5,130
50503130325,25,52,30,16,39,17,12,6,0,211
50503130326,17,43,32,20,19,12,14,24,0,185
50503130327,27,39,40,29,34,40,16,21,3,247
50503130328,32,49,45,37,43,20,19,11,8,260
50503130329,22,61,47,27,34,16,12,10,9,233
50503130330,17,21,26,30,36,14,5,25,3,172
50503130401,40,70,53,17,41,26,16,25,3,296
50503130402,39,37,34,30,34,27,17,22,0,231
50503130403,22,20,37,22,35,28,7,23,0,204
50503130404,37,93,59,32,64,38,26,16,0,371
50503130405,33,31,39,33,42,16,15,27,3,233
50503130406,13,36,18,13,23,14,8,21,0,144
50503130407,37,46,46,43,39,47,16,23,0,294
50503130408,29,55,35,20,25,17,16,22,0,216
50503130409,41,77,46,33,45,34,19,27,0,330
50503130410,41,82,60,53,57,43,27,21,10,389
50503130411,21,53,37,22,38,33,10,26,0,246
50503130412,45,56,39,22,51,23,16,27,0,273
50503130413,54,78,47,51,52,41,31,34,7,402
50503130414,35,45,42,26,54,30,23,20,4,271
50503130415,40,72,67,47,49,35,20,45,13,387
50503130416,44,83,56,35,45,27,14,19,0,331
50503130417,37,44,50,39,51,22,24,37,5,308
50503130418,0,0,0,0,0,0,0,0,0,0
50503130419,45,74,66,65,44,59,53,46,3,446
50503130420,29,46,34,33,51,24,12,18,9,250
50503130421,30,56,45,28,35,34,24,40,7,300
50503130422,33,39,35,24,34,23,8,18,0,223
50503130423,43,77,39,30,44,28,13,20,0,299
50503130424,0,0,0,0,0,0,0,0,0,0
50503130425,0,0,0,0,0,0,0,0,0,0
50503130426,13,30,25,21,28,25,9,21,0,175
50503130427,41,77,68,41,53,32,26,35,7,391
50503130428,11,22,24,22,22,18,10,18,4,143
50503130429,30,46,51,43,42,26,20,34,12,307
50503130430,23,40,20,29,28,38,7,15,4,206
50503130431,32,58,35,33,44,10,16,19,3,249
50503130432,32,59,47,42,63,31,23,26,0,330
50503130501,50,60,38,30,34,25,10,12,0,256
50503130502,35,62,21,29,35,14,14,21,5,227
50503130503,4,0,0,0,3,0,0,7,0,11
50503130504,39,62,36,42,50,30,26,21,6,314
50503130505,37,65,45,36,44,35,15,29,3,319
50503130506,70,84,38,44,44,42,14,23,6,353
50503130507,19,30,33,19,15,6,7,20,3,161
50503130508,40,43,58,34,51,34,29,35,3,332
50503130509,53,106,63,43,51,30,21,43,8,412
50503130510,33,62,31,41,48,22,17,13,0,260
50503130511,0,0,0,0,0,0,0,0,0,0
50503130512,47,64,36,27,39,33,9,28,3,283
50503130513,17,20,23,22,24,17,15,15,3,152
50503130514,31,52,42,33,34,29,23,34,3,275
50503130515,37,70,48,34,39,28,18,19,3,289
50503130516,0,0,4,0,0,5,0,0,0,25
50503130517,33,39,33,25,42,27,10,19,0,232
50503130518,0,0,0,0,0,0,0,0,0,8
50503130519,25,69,34,32,53,28,12,12,0,268
50503130520,36,57,40,34,40,18,18,23,6,273
50503130521,22,34,24,27,30,17,19,20,3,189
50503130522,33,59,41,26,36,29,15,25,5,269
50503130523,36,81,45,46,43,29,15,25,3,327
50503130524,11,14,19,10,17,11,3,13,0,99
50503130525,37,52,29,28,28,29,15,20,0,239
50503130526,70,53,37,37,59,32,17,15,10,332
50503130527,26,43,33,32,26,11,6,18,5,202
50503130528,44,70,41,39,40,28,22,35,0,323
50503130529,40,81,33,35,50,43,18,28,0,326
50503130530,29,71,36,25,43,20,18,27,5,266
50503130531,22,43,18,23,21,19,18,18,0,197
50503130532,12,26,16,6,11,16,5,10,3,111
50503130601,25,38,49,35,37,19,17,28,3,248
50503130602,13,27,43,35,21,20,16,24,4,202
50503130603,28,61,79,58,53,29,23,39,12,376
50503130604,12,13,29,18,16,5,9,12,0,114
50503130605,21,33,60,34,21,17,26,25,12,243
50503130606,43,59,59,42,50,27,29,37,10,357
50503130607,18,30,57,38,31,19,14,34,3,242
50503130608,8,8,31,15,8,16,9,16,0,117
50503130609,31,62,56,41,37,26,28,20,3,310
50503130610,49,48,41,28,40,29,11,21,5,266
50503130611,0,7,6,4,3,4,0,4,0,27
50503130612,14,27,27,19,25,17,13,14,3,169
50503130613,3,4,0,3,0,0,0,0,0,13
50503130614,13,14,21,15,18,11,5,20,4,128
50503130615,21,22,36,13,34,13,8,26,6,175
50503130616,33,48,60,35,36,23,22,40,5,305
50503130617,24,50,26,28,27,11,10,20,0,203
50503130618,19,21,45,24,23,16,28,49,6,221
50503130619,8,21,27,16,8,6,15,3,0,109
50503130620,27,18,28,14,28,10,8,19,4,153
50503130621,30,73,49,30,40,21,14,24,3,289
50503130622,43,61,66,40,46,27,18,16,4,315
50503130623,0,0,0,0,0,0,0,0,0,0
50503130624,9,10,23,26,15,8,9,21,5,124
50503130625,18,28,32,31,21,20,21,34,4,210
50503130626,12,14,37,24,16,24,20,27,6,174
50503130627,6,6,15,20,11,7,8,8,0,65
50503130628,27,53,40,28,47,23,11,33,6,271
50503130629,39,35,55,30,50,28,14,32,0,282
50503130630,30,39,48,40,38,16,28,28,4,273
50503130631,14,23,46,26,22,17,10,30,9,201
50503130632,7,32,33,35,29,19,19,18,0,177
50503130633,22,35,41,23,26,17,19,28,0,208
50503130634,51,64,46,33,54,18,24,26,0,308
50601111001,6,23,31,30,19,17,22,24,0,164
50601111002,48,60,82,50,65,36,39,39,5,434
50601111003,3,9,22,28,16,12,24,33,0,155
50601111004,16,17,40,29,20,17,43,32,6,212
50601111006,8,11,19,8,5,19,10,17,0,89
50601111007,0,11,24,10,10,8,12,9,6,97
50601111009,9,14,32,21,24,12,29,24,11,177
50601111010,9,12,21,19,11,11,19,20,3,123
50601111011,4,17,22,38,9,14,32,26,6,179
50601111013,13,13,27,24,15,10,19,33,3,152
50601111015,10,19,50,39,21,16,23,35,0,221
50601111016,6,7,18,16,10,18,19,20,4,120
50601111018,18,22,33,30,24,25,37,27,6,216
50601111019,12,13,36,22,17,18,28,28,0,187
50601111020,11,15,22,18,9,10,35,20,3,150
50601111021,14,14,28,20,22,12,29,21,0,160
50601111022,10,7,38,20,25,20,27,31,0,170
50601111023,3,7,26,20,26,15,35,22,0,156
50601111024,11,16,25,17,9,16,29,13,3,142
50601111025,4,8,23,24,11,11,14,17,0,120
50601111026,6,8,14,20,23,16,25,6,7,134
50601111027,3,7,13,16,4,3,22,15,5,92
50601111028,0,5,12,13,10,8,17,16,4,71
50601111029,5,17,29,28,23,8,31,26,4,167
50601111030,13,7,32,27,14,13,25,28,3,171
50601111031,6,10,19,18,12,14,26,18,3,119
50601111033,11,18,25,34,27,22,25,38,5,210
50601111034,15,25,22,19,29,12,16,23,0,156
50601111035,6,12,19,12,18,8,11,14,3,102
50601111036,25,19,49,42,33,35,26,33,6,268
50601111038,17,26,30,58,21,27,33,32,7,254
50601111039,4,0,8,0,0,0,0,5,0,14
50601111040,4,6,13,15,11,8,18,14,4,89
50601111041,27,86,72,82,66,47,51,61,6,490
50601111044,8,25,37,30,24,20,37,45,6,225
50601111045,0,0,0,0,0,0,0,0,0,0
50601111046,12,14,14,24,10,17,13,20,0,124
50601111047,7,15,25,21,16,20,20,31,8,161
50601111048,51,77,59,62,54,25,35,31,16,406
50601111049,27,44,63,36,45,18,47,43,13,330
50601111050,12,24,34,28,10,15,18,19,0,164
50601111051,3,25,21,29,22,8,17,28,4,157
50601111052,20,29,22,23,17,15,23,18,5,178
50601111053,28,33,54,34,45,20,35,30,0,292
50601111054,41,57,46,49,45,28,35,33,10,348
50601111055,10,3,7,9,3,4,10,9,4,64
50601111056,5,8,23,6,11,0,13,13,0,73
50601111057,21,26,45,37,38,18,28,27,0,249
50601111058,34,54,64,43,65,24,41,26,10,358
50601111059,26,72,57,52,49,28,44,39,7,388
50601111101,0,0,0,0,0,0,0,0,0,0
50601111201,14,14,31,21,15,12,21,17,0,150
50601111202,3,16,27,22,14,12,22,22,3,121
50601111203,20,6,25,23,12,11,19,25,4,139
50601111204,7,12,24,20,17,17,22,18,5,142
50601111205,9,7,20,24,15,12,15,37,0,140
50601111206,8,20,28,20,19,15,22,31,9,162
50601111207,5,12,23,23,12,16,24,31,3,149
50601111208,6,11,16,15,14,9,18,21,0,110
50601111209,8,17,31,14,33,13,22,21,3,161
50601111210,11,17,28,10,20,17,16,24,3,150
50601111211,8,13,34,22,19,23,32,26,3,185
50601111212,3,13,26,12,11,8,24,21,7,127
50601111213,10,14,20,11,9,6,14,15,0,99
50601111215,15,17,15,11,18,8,7,10,0,102
50601111216,39,94,59,59,58,33,40,24,8,422
50601111217,0,0,0,0,0,0,0,0,0,0
50601111401,15,31,40,19,32,14,13,24,4,189
50601111402,25,48,44,21,32,15,10,22,8,218
50601111403,8,12,23,35,22,6,23,29,0,159
50601111404,18,34,27,17,29,9,9,14,4,166
50601111405,19,60,42,36,34,16,13,29,0,252
50601111406,18,26,52,22,31,13,23,21,4,205
50601111407,24,45,29,25,42,23,26,10,4,227
50601111408,8,9,15,12,12,14,18,4,0,96
50601111409,30,34,38,25,26,21,11,13,4,205
50601111410,20,26,28,13,25,13,21,15,3,168
50601111411,13,22,50,26,29,15,27,43,12,235
50601111412,7,23,26,30,28,6,28,29,3,177
50601111413,4,22,22,29,16,11,31,32,6,180
50601111414,7,18,41,29,24,13,28,33,3,193
50601111415,8,9,25,21,27,13,39,26,0,176
50601111416,8,18,27,18,17,18,29,23,0,152
50601111417,15,22,38,41,22,14,39,31,0,216
50601111418,0,0,0,0,0,0,0,0,0,0
50601111419,9,21,25,37,30,29,22,24,4,199
50601111420,26,43,37,22,27,30,11,20,7,213
50601111421,26,53,32,24,24,17,7,10,0,191
50601111422,14,16,17,21,7,12,13,14,5,113
50601111423,23,56,25,14,22,21,17,11,0,178
50601111424,17,19,14,13,10,11,12,18,0,116
50601111425,8,19,37,24,21,8,21,17,14,172
50601111426,14,20,31,21,17,15,15,24,3,168
50601111501,4,15,14,9,5,7,9,6,0,65
50601111503,15,27,36,13,32,12,11,23,0,166
50601111504,26,31,39,27,40,26,28,10,4,223
50601111506,59,64,73,30,57,21,23,32,8,352
50601111507,30,56,61,41,45,27,30,19,13,324
50601111508,19,41,36,26,33,9,13,21,3,205
50601111509,0,0,0,0,0,0,0,0,0,0
50601111510,16,31,38,19,32,16,17,20,0,183
50601111511,26,46,33,30,46,13,12,33,10,254
50601111512,32,52,36,26,22,19,13,12,4,203
50601111513,12,40,27,21,19,18,11,7,0,158
50601111514,29,41,49,40,35,20,18,22,3,250
50601111515,32,38,25,19,32,13,16,13,5,201
50601111516,29,35,37,30,27,18,22,16,7,220
50601111517,47,58,86,34,62,36,24,17,9,366
50601111518,18,7,20,7,15,6,7,9,0,82
50601111519,19,33,37,22,26,16,19,18,4,186
50601111520,79,94,85,49,73,49,27,24,13,493
50601111521,12,14,10,4,15,12,9,6,6,78
50601111601,19,37,25,10,9,9,7,6,0,118
50601111602,19,26,23,9,16,13,10,9,3,121
50601111603,32,57,39,29,28,24,15,23,6,250
50601111604,30,45,32,14,17,7,13,9,3,170
50601111605,32,39,26,14,22,8,5,9,0,146
50601111606,24,40,35,25,27,24,9,21,0,220
50601111607,29,32,32,11,27,8,6,17,0,168
50601111608,50,46,50,25,25,16,14,19,0,248
50601111609,26,21,18,8,10,5,10,6,0,112
50601111610,60,72,43,20,38,19,15,10,0,291
50601111611,25,45,40,33,23,29,14,20,0,218
50601111612,36,56,40,13,35,18,21,11,7,233
50601111613,44,41,34,22,28,22,17,7,5,220
50601111614,10,29,22,16,24,12,15,8,0,130
50601111615,72,74,85,39,59,53,25,21,0,427
50601111616,28,33,52,24,39,20,20,24,0,245
50601111617,26,51,31,12,14,4,9,14,0,162
50601111618,13,28,42,19,25,13,11,14,0,166
50601111701,22,20,32,27,20,27,30,25,3,209
50601111703,11,12,45,24,22,23,30,22,0,186
50601111704,15,5,25,15,16,12,13,20,0,127
50601111706,21,36,46,35,33,27,37,36,5,274
50601111708,19,42,40,45,38,17,43,42,0,292
50601111709,21,27,45,31,35,30,38,29,3,264
50601111710,18,12,32,24,29,26,40,23,0,198
50601111711,8,5,16,12,11,8,10,15,0,86
50601111712,9,27,29,29,18,16,25,22,3,179
50601111713,26,37,50,37,40,26,28,46,4,292
50601111714,21,25,49,24,32,30,23,38,4,242
50601111715,14,10,35,34,14,15,23,16,3,173
50601111716,6,17,28,21,16,10,25,26,0,152
50601111717,7,12,21,26,21,8,26,25,7,150
50601111718,5,9,28,19,25,14,21,11,9,148
50601111719,13,24,47,43,38,19,40,48,8,285
50601111720,20,19,45,37,25,19,30,25,0,217
50601111721,15,27,41,37,31,22,30,35,4,244
50601111722,21,39,59,37,35,15,35,43,0,282
50601111723,16,39,62,34,42,23,35,27,3,284
50601111724,27,52,58,60,50,31,61,48,5,390
50601111725,16,28,29,18,23,19,21,29,0,197
50601111726,8,22,37,31,20,17,29,33,0,209
50601130701,31,70,40,38,37,15,10,18,5,270
50601130702,39,67,50,42,51,22,29,22,7,330
50601130703,22,62,34,25,18,16,19,18,4,226
50601130704,27,69,42,41,29,20,22,28,9,284
50601130705,56,110,47,44,53,29,25,19,6,386
50601130706,24,97,40,47,46,30,29,19,8,337
50601130707,35,69,48,36,45,37,34,21,4,327
50601130708,26,55,29,24,35,20,13,6,3,216
50601130709,38,95,51,49,51,27,29,30,4,370
50601130710,61,104,57,45,59,40,24,28,8,432
50601130711,79,149,57,58,75,59,25,33,12,542
50601130712,19,57,41,29,37,16,30,18,4,255
50601130713,34,65,46,43,44,34,26,29,13,327
50601130714,25,75,43,33,38,24,24,32,14,304
50601130715,27,79,40,32,36,24,21,24,8,289
50601130716,25,74,34,36,36,15,23,16,11,271
50601130717,71,141,78,68,64,42,57,39,7,571
50601130718,0,10,6,0,5,0,5,5,0,25
50601130719,37,68,41,42,45,18,31,30,7,324
50601130801,18,44,32,27,28,15,17,17,0,202
50601130802,21,48,30,22,36,10,17,15,0,199
50601130803,12,32,20,22,15,21,14,12,0,151
50601130804,23,69,58,22,30,13,11,14,4,254
50601130805,25,25,43,16,33,19,22,32,5,219
50601130806,18,69,43,20,33,10,9,13,0,212
50601130807,12,54,38,25,27,20,15,28,4,217
50601130808,36,74,51,25,31,15,20,22,3,274
50601130809,17,54,36,20,37,14,12,10,0,195
50601130810,0,0,0,0,0,0,0,0,0,6
50601130811,41,89,47,34,37,17,20,19,0,310
50601130812,19,93,31,32,42,12,21,17,3,265
50601130813,43,35,38,15,25,15,9,20,3,196
50601130814,14,36,19,19,12,3,20,8,3,134
50601130815,26,64,38,24,55,11,14,18,8,272
50601130816,41,143,55,46,62,28,28,20,9,427
50601130817,60,96,42,40,54,27,20,15,5,358
50601130818,19,67,26,27,29,17,13,11,3,205
50601130819,40,104,51,22,50,24,22,24,8,343
50601130820,8,7,18,9,6,5,12,9,0,63
50601130821,29,79,51,71,52,28,49,35,9,397
50601130822,12,81,38,46,34,27,15,16,4,266
50601130823,15,68,38,39,34,15,14,10,3,246
50601130824,23,70,58,53,41,28,41,32,4,348
50601130825,36,62,47,37,33,18,21,24,0,279
50601130826,20,28,23,27,39,17,12,12,0,180
50601130827,21,49,24,28,24,12,17,14,5,191
50601130828,45,73,42,50,42,28,15,16,14,324
50601130829,0,0,0,0,0,0,0,0,0,0
50601130830,0,0,0,0,0,0,0,0,0,0
50601130831,26,59,48,35,30,19,26,19,4,266
50601130832,26,45,18,20,15,18,12,13,4,165
50601130833,11,33,19,30,24,11,16,11,0,160
50601130834,35,84,33,29,54,24,23,15,0,296
50601130835,22,69,32,30,28,12,12,11,3,223
50601130836,26,111,44,30,29,27,18,32,6,320
50601130837,25,55,31,16,43,10,14,10,9,211
50602111801,13,29,22,23,22,12,13,12,6,151
50602111802,10,34,29,24,21,8,23,21,0,170
50602111803,34,71,74,48,52,24,45,37,6,385
50602111804,27,65,47,37,39,31,29,33,8,318
50602111805,15,28,37,24,22,11,14,15,0,167
50602111806,50,76,56,28,37,19,26,11,0,307
50602111807,24,60,64,34,37,23,34,29,4,314
50602111808,48,54,25,24,36,29,3,10,0,237
50602111809,29,72,31,37,32,16,22,17,9,268
50602111810,62,88,140,42,61,30,47,44,6,509
50602111812,24,53,30,36,35,27,24,35,0,264
50602111813,26,49,35,28,30,27,12,35,9,257
50602111814,30,41,49,27,41,18,32,38,5,283
50602111815,42,73,53,38,45,32,35,23,8,346
50602111816,16,30,14,29,22,5,21,17,3,160
50602111818,33,92,49,46,60,42,42,31,12,400
50602111819,34,56,57,28,23,14,32,34,5,279
50602111821,29,57,39,33,30,15,30,27,0,258
50602111822,19,36,47,32,19,9,28,16,7,207
50602111823,30,58,50,42,36,28,33,31,9,302
50602111824,31,49,55,43,29,22,28,35,4,298
50602111825,51,55,49,39,49,32,49,31,6,357
50602111826,10,22,25,12,18,14,7,21,0,134
50602111827,18,34,21,22,18,14,17,21,0,152
50602111828,61,100,46,31,37,12,18,10,0,314
50602111829,57,71,16,15,36,13,8,3,0,218
50602111830,30,45,13,16,19,12,8,7,0,142
50602111831,17,39,40,24,37,29,18,22,3,221
50602111832,8,63,32,47,37,10,30,33,10,262
50602111901,24,68,23,12,28,9,5,3,4,182
50602111902,34,71,26,18,21,13,9,16,4,206
50602111903,14,49,19,14,24,8,6,11,0,156
50602111904,30,70,27,46,27,28,12,21,0,266
50602111905,0,0,0,0,0,0,0,0,0,0
50602111906,0,0,0,0,0,0,0,0,0,0
50602111907,24,41,22,11,32,7,3,12,0,149
50602111908,42,104,20,30,32,12,8,19,0,270
50602111909,52,124,44,60,32,25,26,33,8,399
50602111910,40,94,27,16,36,17,9,13,8,256
50602111911,41,136,28,39,38,17,12,22,3,344
50602111912,40,68,32,19,30,8,0,8,3,213
50602111913,34,72,27,19,19,11,10,10,3,206
50602111914,23,69,15,10,21,13,11,15,3,184
50602111915,39,56,17,26,28,16,10,7,0,207
50602111916,35,100,28,20,27,12,15,9,0,249
50602111917,31,85,14,22,18,20,5,5,4,218
50602111918,56,132,22,32,38,29,10,23,4,348
50602111919,23,80,26,25,39,10,11,7,4,225
50602111920,45,58,35,25,28,14,11,19,3,243
50602111921,10,37,24,15,14,16,6,8,0,140
50602111922,19,63,39,26,37,8,17,21,0,227
50602111923,28,56,35,26,33,8,13,14,3,214
50602111924,38,88,29,20,28,11,11,18,4,253
50602111925,27,64,33,35,27,11,22,34,7,264
50602111926,40,100,53,43,40,24,18,36,4,361
50602111927,18,68,24,21,25,9,14,11,0,192
50602111928,20,57,24,21,26,11,11,14,4,182
50602111929,18,47,26,17,24,12,13,5,3,173
50602111930,33,95,31,32,41,25,17,24,4,301
50602111931,24,71,35,37,33,24,11,22,5,259
50602111932,29,92,32,27,27,17,12,21,3,262
50602111933,36,97,47,41,32,20,12,18,0,311
50602111934,28,86,25,28,26,7,10,29,0,243
50602111935,48,141,51,58,36,32,21,32,17,425
50602111936,31,71,35,40,28,21,15,26,8,275
50602111937,17,78,37,26,22,16,12,19,7,240
50602111938,44,130,53,48,57,25,19,39,0,422
50602111939,15,36,29,37,18,5,11,37,0,189
50602111940,22,71,28,20,33,17,15,15,4,223
50602112001,0,0,0,0,0,0,0,0,0,4
50602112102,0,0,0,0,0,0,0,0,0,0
50602112301,18,57,22,21,23,6,8,7,3,163
50602112302,27,70,8,7,18,8,10,4,5,164
50602112303,53,84,33,55,35,23,11,14,4,314
50602112304,33,102,22,29,28,23,12,16,5,278
50602112305,23,72,20,21,23,9,6,11,6,196
50602112306,23,84,18,36,28,22,15,11,0,239
50602112307,26,97,30,24,34,18,11,8,3,254
50602112309,32,54,35,47,21,18,20,46,6,275
50602112311,50,111,52,40,46,29,20,17,7,378
50602112312,40,90,15,35,15,22,10,18,3,252
50602112313,22,61,20,3,21,13,7,13,3,164
50602112314,46,79,33,35,49,22,10,18,4,288
50602112315,39,72,49,48,51,18,9,22,3,317
50602112316,54,111,46,56,54,22,15,31,3,390
50602112317,59,136,35,32,40,16,19,17,4,352
50602112318,65,154,54,45,38,24,14,26,9,427
50602112319,26,69,19,23,21,18,12,17,6,210
50602112320,28,54,32,39,30,12,14,14,4,231
50602112321,24,85,9,19,18,15,0,16,0,184
50602112322,27,78,29,28,28,11,11,15,0,230
50602112323,43,114,25,22,37,25,8,14,4,290
50602112324,24,57,13,15,23,4,0,11,7,163
50602112326,29,82,31,35,36,21,21,24,6,286
50602112327,12,65,36,28,29,25,16,22,8,243
50602112328,27,64,46,47,25,22,23,36,0,287
50602112329,8,56,29,25,14,17,7,23,0,191
50602112330,11,49,20,24,18,11,22,21,4,189
50602112331,0,0,0,0,0,0,0,0,0,0
50602112332,47,130,38,43,52,26,17,30,0,376
50602112333,81,81,22,15,42,37,13,9,9,302
50602112334,40,89,38,36,45,16,15,13,5,290
50602112335,99,41,61,35,21,12,23,20,3,322
50602112336,82,93,26,20,44,20,14,17,6,316
50602112337,0,0,0,0,0,0,0,0,0,0
50602112338,33,96,48,45,28,20,15,34,5,322
50602112339,19,31,6,16,19,7,9,0,0,110
50602112340,20,52,31,28,24,8,6,21,3,188
50602112341,43,109,28,26,37,16,20,29,0,310
50602130901,28,48,34,33,29,15,29,18,6,229
50602130902,30,56,47,41,45,18,27,24,7,288
50602130903,13,37,27,22,28,19,23,16,3,184
50602130904,11,27,37,24,23,21,28,17,5,195
50602130905,22,55,39,32,28,24,28,36,0,261
50602130906,12,23,17,19,7,17,19,18,4,135
50602130907,27,46,51,46,48,24,36,38,7,327
50602130908,30,46,55,31,28,17,18,30,5,267
50602130909,21,68,39,39,29,24,23,23,12,283
50602130910,18,47,42,33,32,27,22,37,3,258
50602130911,17,29,22,24,23,21,22,14,5,170
50602130912,22,36,34,26,24,24,22,21,3,212
50602130913,9,35,34,26,25,23,16,25,0,185
50602130914,13,23,30,28,22,15,17,24,9,179
50602130915,19,23,22,22,24,11,20,17,0,158
50602130916,22,50,44,29,40,24,29,34,11,283
50602130917,20,44,34,32,34,27,20,28,0,235
50602130918,22,36,45,27,31,28,33,32,6,257
50602130919,3,13,6,17,10,9,3,5,4,61
50602130920,3,9,23,15,18,7,19,14,0,112
50602131001,19,41,29,20,23,19,27,19,5,196
50602131002,21,44,52,34,34,20,18,19,3,251
50602131003,27,71,34,27,37,31,18,24,11,269
50602131004,15,42,47,10,21,12,16,17,4,188
50602131005,25,34,43,39,39,22,31,52,3,297
50602131006,8,20,13,13,17,11,17,12,3,120
50602131007,11,28,24,19,23,9,24,13,3,160
50602131008,18,38,42,28,32,7,15,20,4,201
50602131009,20,34,34,12,23,12,12,17,5,180
50602131010,22,51,24,22,30,18,19,17,0,204
50602131011,12,32,31,27,29,16,28,19,3,192
50602131012,15,61,28,32,31,12,21,17,3,219
50602131013,22,35,40,27,27,8,27,23,4,214
50602131014,35,50,48,41,32,21,25,29,8,286
50602131015,14,38,28,17,26,17,11,23,0,188
50602131016,42,40,40,21,39,14,19,27,0,241
50602131017,19,34,27,15,25,9,9,11,3,152
50602131101,26,74,21,26,45,17,14,11,0,234
50602131102,40,93,41,34,40,24,26,8,5,309
50602131103,32,41,21,23,19,10,9,16,0,165
50602131104,24,47,41,27,32,12,13,20,0,224
50602131105,20,65,45,31,31,21,18,22,0,244
50602131106,24,56,36,25,43,20,25,13,7,253
50602131107,30,51,24,35,30,19,16,15,8,215
50602131108,25,51,35,22,11,15,23,17,0,203
50602131109,23,48,37,33,28,13,25,21,0,232
50602131110,28,35,25,24,21,21,14,20,3,197
50602131111,6,37,21,38,13,8,21,28,5,172
50602131112,15,41,34,33,23,17,13,20,0,193
50602131113,6,26,32,36,17,8,28,35,5,194
50602131114,38,74,46,23,35,14,4,10,0,248
50602131115,18,58,17,23,14,14,12,17,0,176
50602131116,25,67,29,14,24,21,9,20,3,215
50602131117,26,80,36,38,41,23,18,23,4,287
50602131118,19,63,40,32,32,10,21,16,0,236
50602131119,60,145,67,56,56,34,23,14,5,461
50602131120,25,57,34,29,32,15,18,17,10,235
50602131121,39,84,44,47,41,18,14,28,3,324
50602131122,39,92,51,47,37,29,37,32,5,368
50602131123,46,69,38,45,34,16,19,15,13,294
50602131124,50,92,47,23,45,23,11,32,5,321
50602131125,22,47,32,32,36,17,15,26,0,214
50602131126,3,6,0,3,3,0,0,0,0,15
50603112401,12,45,41,43,13,10,34,28,3,231
50603112402,5,3,4,0,0,3,3,5,0,26
50603112403,11,41,25,35,22,23,15,35,6,210
50603112404,24,86,66,56,47,31,38,59,11,410
50603112405,20,51,51,48,29,26,20,29,3,283
50603112406,27,65,49,56,22,28,24,36,6,320
50603112407,8,32,20,34,13,17,13,23,6,168
50603112408,12,42,21,30,21,9,20,25,10,186
50603112410,24,75,28,65,26,32,25,40,9,325
50603112411,17,40,27,42,27,24,42,45,8,266
50603112412,4,14,0,37,3,30,5,18,0,110
50603112413,22,47,19,25,19,12,10,12,0,169
50603112414,11,37,13,3,20,4,4,7,0,102
50603112415,31,84,43,38,36,18,8,32,0,299
50603112416,45,119,41,50,47,31,20,45,5,399
50603112417,0,8,0,3,4,4,0,0,3,21
50603112418,43,107,33,50,48,21,22,18,0,332
50603112419,28,92,44,69,35,33,26,49,5,382
50603112421,27,59,18,22,19,10,6,18,0,178
50603112422,22,75,49,42,29,16,9,29,8,275
50603112423,37,96,39,38,48,28,15,26,8,336
50603112424,34,59,17,18,27,12,0,6,0,179
50603112426,19,67,31,82,16,43,40,62,15,366
50603112427,0,9,4,4,3,5,4,3,0,36
