SA1_CODE_2021,P_55_64_Ud_wk_L_5_hrs,P_55_64_Ud_wk_5_14_hrs,P_55_64_Ud_wk_15_29_hrs,P_55_64_Ud_wk_30h_more,P_55_64_no_Ud_wk,P_55_64_Ud_wk_ns,P_55_64_OS_vis,P_55_64_yr_Tot,P_65_74_Ud_wk_L_5_hrs,P_65_74_Ud_wk_5_14_hrs,P_65_74_Ud_wk_15_29_hrs,P_65_74_Ud_wk_30h_more,P_65_74_no_Ud_wk,P_65_74_Ud_wk_ns,P_65_74_OS_vis,P_65_74_yr_Tot,P_75_84_Ud_wk_L_5_hrs,P_75_84_Ud_wk_5_14_hrs,P_75_84_Ud_wk_15_29_hrs,P_75_84_Ud_wk_30h_more,P_75_84_no_Ud_wk,P_75_84_Ud_wk_ns,P_75_84_OS_vis,P_75_84_yr_Tot,P_85ov_Ud_wk_L_5_h,P_85ov_Ud_wk_5_14_h,P_85ov_Ud_wk_15_29_h,P_85ov_Ud_wk_30h_more,P_85ov_no_Ud_wk,P_85ov_Ud_wk_ns,P_85ov_OS_vis,P_85_yr_over_Tot,P_Tot_Ud_wk_L_5_hrs,P_Tot_Ud_wk_5_14_hrs,P_Tot_Ud_wk_15_29_hrs,P_Tot_Ud_wk_30h_more,P_Tot_no_Ud_wk,P_Tot_Ud_wk_ns,P_Tot_OS_vis,P_Total_Tot
50705119147,6,11,0,4,3,0,0,24,5,0,3,0,6,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,86,39,31,72,8,0,305
50705119148,6,14,0,7,18,4,0,47,3,5,0,0,3,0,0,15,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,63,73,34,18,63,6,0,259
50705119149,5,11,3,0,10,0,0,29,0,5,0,0,4,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,94,113,40,45,110,29,0,437
50705119150,7,16,8,0,6,0,0,41,5,6,5,4,7,0,0,35,0,0,3,0,0,0,0,9,0,0,0,0,3,0,0,3,79,97,30,32,67,20,0,326
50705119151,10,21,4,4,3,0,0,42,3,4,5,0,0,0,0,17,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,62,83,31,30,59,12,0,270
50705119152,12,15,14,6,10,0,0,49,0,3,0,0,8,0,0,15,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,78,85,30,29,65,3,0,287
50705119153,5,8,3,3,4,3,0,33,0,4,0,0,8,3,0,21,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,72,117,38,30,91,27,0,374
50705119154,3,3,0,0,11,0,0,25,4,12,7,3,6,0,0,35,6,0,4,7,12,0,0,29,0,0,0,0,0,0,0,3,37,51,16,19,56,6,0,186
50705119155,7,6,3,5,4,3,0,30,0,6,0,3,10,3,0,28,4,0,0,5,3,3,0,12,0,0,0,0,0,0,0,0,75,99,26,27,90,19,0,343
50705119156,9,13,8,0,12,0,0,39,0,10,4,4,14,4,0,33,3,3,0,0,4,0,0,13,0,0,0,0,0,0,0,0,93,140,50,45,112,12,0,455
50705119157,5,11,0,6,3,0,0,23,4,0,0,0,3,0,0,12,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,69,77,31,35,100,12,0,317
50705119158,8,9,3,3,0,0,0,23,5,8,5,4,0,3,0,23,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,59,83,28,26,38,14,0,253
50705119201,8,10,6,0,8,3,0,37,9,11,8,0,3,0,0,25,0,6,0,0,7,0,0,15,0,3,0,0,4,0,0,3,55,78,31,19,50,5,0,232
50705119202,10,16,14,13,17,0,0,72,0,7,3,4,8,0,0,32,0,8,0,0,8,0,0,23,0,0,0,0,5,0,0,9,47,79,48,38,78,6,0,301
50705119203,4,15,6,5,16,5,0,50,3,5,5,9,7,0,0,31,0,0,0,3,3,0,0,14,0,4,0,0,0,0,0,8,51,61,26,29,77,12,0,265
50705119204,11,21,8,3,9,0,0,51,9,9,0,11,20,0,0,43,6,8,5,5,8,0,0,36,3,0,3,0,5,0,0,19,71,109,40,44,85,17,0,362
50705119205,5,16,10,13,7,3,0,52,5,11,10,7,9,0,0,43,0,5,5,0,3,0,0,13,0,5,0,0,0,0,0,5,62,81,41,36,48,13,0,281
50705119206,5,25,17,11,12,3,0,76,8,13,8,6,15,0,0,48,3,7,4,3,8,0,0,21,0,5,0,0,5,0,0,8,72,101,61,37,90,15,0,376
50705119207,14,15,8,3,19,3,0,59,4,8,0,6,11,0,0,34,0,4,0,0,4,0,0,7,0,0,0,0,0,0,0,0,45,76,28,36,109,23,0,323
50705119208,5,4,6,10,10,3,0,35,3,6,3,5,3,0,0,21,0,0,3,0,0,0,0,8,0,0,0,0,0,6,0,9,40,38,26,20,50,27,5,210
50705119209,8,12,4,3,11,9,0,41,7,6,6,3,22,0,0,37,0,0,0,0,3,0,0,10,0,0,0,0,4,0,0,6,49,52,18,27,86,14,0,243
50705119211,10,12,3,6,11,0,0,35,3,3,0,5,6,0,0,23,0,0,0,0,7,0,0,13,0,0,0,0,0,0,0,4,50,59,29,27,81,23,0,272
50705119212,12,40,10,8,37,0,0,101,3,14,5,3,28,0,0,54,0,3,3,0,5,0,0,23,0,0,0,0,4,0,0,4,119,165,63,48,189,15,0,605
50705119213,11,22,10,12,23,3,0,73,3,9,7,7,18,3,0,52,5,3,7,0,11,0,0,27,0,0,0,4,3,0,0,8,70,108,42,38,116,41,0,413
50705119214,11,11,0,10,9,0,0,37,4,5,0,5,7,0,0,26,0,0,3,0,6,0,0,11,0,0,0,0,0,0,0,0,50,65,27,43,63,8,0,254
50705119215,0,16,3,0,12,5,0,34,9,0,0,0,11,0,0,21,0,0,0,0,9,0,0,12,0,0,0,0,0,0,0,5,34,42,14,16,79,9,0,201
50705119216,8,13,0,3,21,7,0,53,5,7,7,0,10,9,0,36,3,3,3,0,5,19,0,31,0,0,0,0,0,27,0,29,45,61,31,16,74,69,0,290
50705119217,8,28,19,8,22,4,0,86,8,15,10,4,15,0,0,54,6,3,4,0,19,0,0,30,0,0,0,0,3,0,0,9,113,140,71,56,153,25,0,552
50705119218,13,32,9,7,22,5,0,91,8,16,7,4,9,0,0,48,0,5,0,5,8,3,0,20,4,0,0,0,4,0,0,4,157,198,72,62,197,36,3,712
50705119219,6,14,6,6,24,0,0,61,5,9,4,0,24,4,0,50,0,4,5,0,13,0,0,23,0,0,0,0,3,0,0,3,59,98,40,20,138,32,0,387
50705119220,8,23,14,5,11,4,0,73,10,21,13,18,11,0,0,68,5,9,6,4,10,0,0,32,0,3,0,0,3,0,0,7,96,121,64,48,92,18,0,431
50705119221,5,10,8,3,5,0,0,30,0,5,7,0,9,0,0,22,0,4,0,0,8,4,0,10,0,4,0,0,0,0,0,3,22,46,20,29,54,17,0,195
50705119222,3,14,7,6,12,0,0,45,0,15,6,5,0,0,0,29,0,8,0,0,7,0,0,16,3,0,0,0,0,0,0,9,45,73,38,35,79,17,0,282
50705119223,3,17,9,11,14,4,0,51,0,6,5,3,3,0,0,22,4,0,0,0,0,0,0,9,0,0,0,0,0,6,0,4,50,89,39,39,93,17,0,324
50705119224,6,18,4,5,15,0,0,56,6,15,12,13,8,0,0,50,3,4,3,4,14,3,0,29,0,0,0,0,4,5,0,6,52,77,53,36,61,14,0,299
50705119225,17,26,19,7,27,4,0,97,5,18,13,8,11,0,0,55,7,6,0,0,4,3,0,19,0,3,0,0,3,0,0,8,85,138,61,43,106,19,0,450
50705119226,10,16,15,0,12,0,0,51,7,14,6,11,12,0,0,53,0,4,3,3,8,0,0,20,0,4,0,0,0,0,0,4,72,77,34,28,78,7,0,296
50705119227,7,7,8,9,3,0,0,41,11,11,6,4,7,0,0,37,3,6,10,3,13,0,0,35,0,0,0,0,3,0,0,4,53,74,51,34,51,8,0,268
50705119228,12,26,16,10,21,0,0,84,4,8,4,3,8,0,0,34,0,0,0,3,9,0,0,9,0,3,3,0,4,0,0,11,56,78,53,23,85,3,0,306
50705119229,3,3,3,0,15,0,0,32,0,3,5,4,7,0,0,24,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,34,36,24,17,60,16,0,192
50705119230,4,7,6,5,9,9,0,37,4,5,5,3,6,3,0,27,4,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,39,54,27,23,60,24,0,228
50705119301,7,17,6,4,7,4,0,41,0,9,0,10,5,0,0,35,0,3,0,0,7,0,0,15,0,0,0,0,3,0,0,3,49,97,38,31,59,13,0,289
50705119302,8,24,13,5,4,0,0,56,7,12,4,3,13,4,0,38,10,12,4,3,3,0,0,34,0,3,0,0,6,4,0,13,70,101,43,35,83,7,0,336
50705119303,3,12,6,9,7,3,0,43,4,10,3,3,8,0,0,26,0,0,3,0,6,0,0,16,0,0,0,0,4,0,0,11,44,79,25,41,42,0,0,235
50705119304,9,19,9,5,9,0,0,61,7,9,5,5,9,4,0,30,0,0,4,0,4,0,0,16,0,0,0,4,0,0,0,3,49,81,37,25,40,7,0,241
50705119305,24,41,13,7,15,3,0,99,4,9,15,10,3,0,0,39,0,4,7,3,6,3,0,34,0,3,0,0,0,0,0,10,84,120,59,42,61,17,0,389
50705119306,0,12,9,6,3,0,0,41,5,6,13,3,8,0,0,35,0,0,4,0,3,0,0,11,0,0,0,0,0,0,0,3,37,48,39,24,36,13,0,197
50705119307,8,14,7,3,12,0,0,46,3,0,4,5,12,0,0,29,0,0,5,0,5,0,0,14,0,0,0,0,0,0,0,4,54,81,38,20,92,11,0,305
50705119308,3,5,5,3,17,3,0,40,3,6,3,0,3,5,0,14,4,0,4,0,8,6,0,21,0,0,0,0,3,0,0,7,39,45,26,19,106,16,0,246
50705119309,7,14,0,7,5,0,0,39,3,5,3,4,9,0,0,30,6,3,4,4,8,0,0,24,0,0,0,0,0,0,0,0,71,96,41,42,99,9,0,362
50705119310,6,14,7,13,14,0,0,57,12,12,5,0,18,0,0,50,8,3,4,3,13,0,0,32,0,0,0,5,5,0,0,10,92,73,44,47,137,16,0,408
50705119311,5,14,9,3,9,0,0,44,0,0,0,5,9,4,0,17,0,3,7,0,15,0,0,26,0,0,0,0,0,0,0,4,30,70,30,29,70,11,0,241
50705119312,12,8,0,7,4,0,0,36,3,5,0,3,4,0,0,15,3,5,0,0,9,0,0,10,0,0,0,0,0,0,0,0,41,54,30,21,66,11,0,229
50705119313,9,10,0,5,12,0,0,31,0,0,3,0,0,0,0,11,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,33,38,18,15,58,10,0,176
50705119314,14,12,16,6,12,0,0,58,0,9,6,3,14,0,0,36,4,0,4,0,13,0,0,23,0,0,0,0,3,0,0,5,48,81,46,50,95,20,0,347
50705119315,6,8,7,0,13,3,0,41,3,6,9,7,12,4,0,38,0,0,4,4,0,4,0,19,0,0,0,0,3,0,0,3,44,49,35,21,73,25,0,240
50705119316,0,14,11,3,10,0,0,46,3,3,5,4,11,0,0,28,3,6,0,0,4,0,0,12,0,0,0,0,4,0,0,4,41,72,35,31,75,3,0,255
50705119317,8,18,6,5,8,0,0,42,5,8,5,7,5,0,0,38,0,0,0,5,0,0,0,11,0,5,0,0,0,0,0,5,76,69,30,31,73,14,3,294
50705119318,4,16,11,0,11,4,0,45,5,3,3,3,7,0,0,19,4,0,4,0,9,0,0,18,0,0,5,0,0,0,0,8,39,53,29,17,66,7,0,221
50705119319,11,8,3,4,8,0,0,31,3,3,0,3,4,0,0,22,4,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,39,42,17,18,40,3,0,154
50705119320,8,5,4,3,13,0,0,40,4,6,0,6,8,3,0,28,0,4,0,3,4,0,0,16,0,0,0,0,0,0,0,4,53,65,35,18,67,13,0,246
50705119321,6,9,4,13,13,0,0,56,8,0,5,5,6,0,0,19,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,50,55,40,36,74,11,0,259
50705119322,6,27,3,11,14,0,0,67,0,7,4,5,9,0,0,27,0,0,5,0,11,0,0,17,0,0,0,0,6,0,0,3,79,104,34,41,109,15,0,385
50705119323,6,21,7,8,10,0,0,50,8,13,6,6,8,0,0,40,0,0,5,12,9,0,0,23,3,0,0,0,5,0,0,15,63,97,44,40,71,3,0,317
50705119324,8,22,3,3,6,0,0,37,3,15,5,5,8,8,0,48,4,0,0,0,9,0,0,13,0,0,0,0,8,0,0,5,59,95,29,35,68,28,0,317
50705119325,9,31,13,17,18,5,0,91,3,9,11,7,14,0,0,48,5,5,3,6,8,0,0,24,0,0,0,0,0,0,0,7,76,126,61,44,112,26,0,442
50705119326,11,28,18,10,14,7,0,86,5,7,3,10,10,0,0,36,5,10,0,5,10,0,0,26,0,0,0,0,3,0,0,5,73,106,51,42,97,19,0,389
50705119327,5,20,5,4,20,0,0,61,0,10,11,3,9,0,0,31,4,5,3,7,5,0,0,22,3,0,0,0,5,0,0,10,51,87,44,29,88,10,0,316
50705119328,10,28,7,3,10,0,0,57,9,10,9,3,13,0,0,35,0,6,0,10,4,0,0,21,0,0,0,0,4,0,0,6,73,86,38,29,65,13,0,297
50705131201,0,3,4,0,12,0,0,24,0,4,0,0,4,0,0,11,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,57,74,28,25,65,10,0,247
50705131202,3,11,4,3,8,0,0,36,4,0,0,0,11,0,0,22,0,5,0,3,5,0,0,20,0,0,0,0,0,0,0,0,76,92,26,30,92,21,0,326
50705131203,0,10,0,0,10,3,0,28,0,4,4,0,8,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,85,36,27,56,38,0,314
50705131204,3,3,3,5,10,0,0,18,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,42,18,19,46,6,0,154
50705131205,10,6,3,5,17,0,0,46,0,8,4,4,7,0,0,19,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,90,134,41,50,120,25,0,470
50705131206,5,4,0,4,3,0,0,22,4,5,0,0,5,0,0,16,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,75,103,32,45,107,17,0,384
50705131207,3,13,5,4,7,0,0,38,0,5,0,0,4,0,0,10,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,89,141,50,45,107,24,0,453
50705131208,0,6,0,3,5,0,0,16,0,4,0,5,9,0,0,16,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,49,61,28,26,63,13,4,241
50705131209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50705131210,8,12,7,0,7,7,0,41,26,27,23,13,45,20,0,153,11,32,19,10,45,18,0,136,7,6,0,0,3,0,0,13,47,70,48,30,107,44,0,346
50705131211,9,18,7,4,12,0,0,46,3,4,4,9,11,0,0,27,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,72,122,46,46,117,29,0,434
50705131212,11,11,17,3,12,0,0,61,9,12,11,11,11,4,0,55,0,8,7,4,5,0,0,26,0,0,0,0,5,0,0,5,68,77,48,30,69,22,0,309
50705131213,8,3,9,7,8,0,0,33,0,3,4,0,0,0,0,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,78,96,35,32,101,18,0,359
50705131214,4,15,0,0,4,0,0,27,4,3,6,0,4,0,0,18,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,5,56,75,30,24,69,3,0,259
50705131215,8,10,4,5,17,0,0,38,5,3,4,3,6,0,0,19,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,94,111,71,51,141,20,0,482
50705131216,10,7,0,4,4,0,0,26,0,0,3,0,3,0,0,7,0,0,0,0,3,0,0,8,0,0,0,0,3,0,0,5,77,66,32,26,62,7,0,264
50705131217,13,10,3,0,6,0,0,31,4,6,0,3,6,0,0,18,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,90,103,37,49,101,9,0,395
50705131218,9,6,0,0,10,0,0,26,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,122,34,27,110,19,0,415
50705131219,3,5,10,6,10,0,0,42,5,12,3,3,20,5,0,55,0,6,7,7,16,5,0,39,0,0,0,0,5,0,0,8,109,132,53,42,160,34,0,537
50705131220,0,0,0,3,4,0,0,14,0,3,0,0,4,0,5,17,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,46,71,28,23,91,9,5,278
50705131221,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,42,0,9,18,0,0,121
50705131222,10,11,9,7,3,0,0,44,0,3,0,0,10,0,0,23,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,40,71,41,22,51,9,0,225
50705131223,10,8,9,0,7,0,0,33,6,10,0,0,6,0,0,17,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,49,74,29,30,78,18,0,280
50705131224,13,13,5,5,11,0,0,43,0,5,4,9,13,4,0,33,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,94,133,62,49,130,15,0,487
50705131225,15,21,6,11,17,4,0,86,7,21,0,14,16,0,0,57,0,10,0,0,5,0,0,19,0,0,0,0,3,0,0,8,71,127,32,49,101,22,0,397
50705131301,9,13,3,5,10,0,0,40,4,10,3,0,6,0,0,19,0,0,0,0,4,0,0,13,0,0,0,0,0,0,0,3,100,137,53,63,115,9,0,464
50705131302,5,15,7,0,4,0,0,34,0,3,4,0,3,0,0,13,5,0,0,3,0,0,0,8,0,0,0,0,0,0,0,4,65,86,23,16,52,5,0,251
50705131303,5,8,4,0,11,0,0,25,0,5,4,0,5,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,99,43,27,100,10,0,348
50705131304,3,14,4,8,3,0,0,37,8,4,3,0,0,0,0,19,0,0,3,0,3,0,0,7,0,0,0,0,0,0,0,3,53,85,39,32,76,0,0,293
50705131305,3,4,0,4,5,0,0,24,7,5,0,3,5,0,0,19,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,5,53,79,29,27,69,7,0,261
50705131306,12,17,10,3,10,0,0,52,4,6,3,6,9,0,0,31,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,132,167,75,55,166,6,4,606
50705131307,3,3,4,3,4,0,0,33,4,4,5,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,117,56,64,92,28,0,466
50705131308,8,8,6,0,7,0,0,30,3,5,0,5,8,0,0,19,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,82,109,53,32,96,45,0,417
50705131309,0,5,8,0,9,0,0,20,0,0,3,0,4,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,53,83,24,24,93,12,0,284
50705131310,4,6,3,9,4,0,0,20,0,12,9,0,10,0,0,32,0,3,0,0,3,0,0,9,0,0,0,0,0,0,0,0,59,75,33,21,55,5,0,241
50705131311,0,0,0,3,9,0,0,14,0,9,8,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,43,20,26,64,15,0,218
50705131312,8,6,3,6,9,0,0,34,4,3,3,4,8,0,0,23,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,49,82,39,44,75,8,0,298
50705131313,5,11,0,0,11,0,0,21,14,21,15,11,52,10,0,129,14,33,15,13,69,12,0,149,0,4,0,0,9,3,0,23,35,75,30,23,155,30,0,345
50705131314,0,4,0,0,3,0,0,11,0,3,3,0,0,0,0,9,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,25,51,14,16,41,0,0,153
50705131315,14,24,7,7,14,5,0,68,7,9,10,8,9,3,0,45,4,0,6,3,5,0,0,19,0,0,0,0,0,0,0,5,100,128,64,44,106,22,0,462
50705131316,4,13,0,7,6,0,0,25,10,31,9,9,35,0,0,103,10,23,14,9,56,8,0,120,7,9,0,0,17,0,0,28,76,125,47,50,156,17,0,476
50705131317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50705131318,14,27,11,3,12,0,0,64,0,11,5,5,10,0,0,36,3,0,5,0,5,0,0,16,0,0,3,0,0,0,0,5,94,121,58,41,72,14,0,399
50705131319,7,13,0,0,10,0,0,26,5,3,0,0,10,0,0,16,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,76,107,41,34,89,17,0,368
50705131320,12,4,3,0,9,0,0,27,4,8,0,0,0,0,0,17,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,81,90,48,19,58,3,0,307
50705131321,10,15,9,3,16,0,0,43,0,5,5,0,4,0,0,10,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,79,91,44,39,111,9,0,369
50705131322,16,21,10,5,7,0,0,56,8,9,6,0,10,0,0,28,4,0,0,0,8,0,0,12,0,0,0,0,0,0,0,3,112,109,39,26,107,3,0,400
50705131323,4,16,13,9,13,3,0,57,5,6,4,3,9,0,0,30,0,5,3,3,0,0,0,19,0,0,0,0,0,0,0,0,97,107,42,35,112,12,0,408
50705131324,3,4,9,3,8,0,0,29,3,5,0,9,0,0,0,10,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,105,117,49,41,87,12,0,417
50705131325,13,13,13,4,10,0,0,56,0,7,0,6,10,0,0,30,3,3,0,5,4,0,0,13,0,0,0,0,0,0,0,0,62,101,29,29,73,0,0,300
50705131326,11,10,10,3,10,0,0,42,5,7,8,6,7,0,0,31,0,0,5,5,0,0,0,16,0,0,0,0,0,0,0,0,90,123,49,48,91,13,0,410
50705131327,5,11,3,4,3,0,0,28,0,0,0,4,0,0,0,11,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,64,101,46,39,80,20,0,359
50705131328,3,12,5,0,10,0,0,36,3,4,5,0,11,0,0,24,5,0,0,3,6,0,0,17,0,0,0,0,0,0,0,4,75,70,34,34,62,0,0,279
50705131329,3,10,0,0,7,0,0,31,3,4,9,8,11,0,0,39,0,5,0,0,6,0,0,11,0,0,0,0,0,0,0,0,69,103,40,27,87,11,0,330
50705131330,3,3,6,3,14,0,0,31,0,6,0,4,12,0,0,15,0,0,0,5,12,0,0,27,0,0,0,0,3,0,0,0,38,47,20,22,61,9,0,200
50705131331,11,22,11,7,14,4,0,69,5,8,11,7,6,4,0,33,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,61,70,49,26,56,17,0,285
50705131332,13,24,4,5,14,0,0,62,8,9,3,9,3,0,0,25,0,8,0,4,6,0,0,17,0,0,0,0,0,0,0,0,61,85,37,31,63,10,0,290
50705131333,4,9,6,8,8,0,0,33,0,3,0,0,6,0,0,14,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,86,105,32,40,98,21,0,381
50705131334,7,14,0,0,14,0,0,38,5,5,0,0,4,0,0,15,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,64,111,36,24,90,7,0,331
50705131335,4,3,3,3,3,5,0,22,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,56,20,15,56,8,0,217
50705131336,10,6,3,4,11,0,0,38,5,5,3,0,4,0,0,16,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,96,111,39,39,105,30,0,421
50705131337,0,3,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,12,3,21,0,0,64
50705131338,5,9,4,5,5,0,0,27,4,10,4,3,8,0,0,26,5,3,3,5,3,0,0,14,0,0,0,0,0,0,0,6,33,55,21,27,41,14,0,197
50705131339,0,10,5,9,8,5,0,33,4,5,3,0,3,0,0,15,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,50,66,30,23,50,12,0,236
50705131340,6,19,9,10,7,0,0,50,4,3,4,4,0,0,0,18,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,82,121,48,26,76,9,0,354
50705131341,0,5,0,0,0,0,0,3,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,33,7,7,34,0,0,104
50705131342,8,3,5,0,7,0,0,22,0,3,4,0,8,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,94,48,23,71,15,0,320
50705131343,12,9,3,9,12,0,0,39,0,7,3,3,11,0,0,23,0,5,0,0,6,0,0,12,0,0,0,0,0,0,0,0,67,87,38,30,64,7,0,290
50705131344,13,21,9,4,11,0,0,50,8,6,3,6,10,0,0,28,0,0,0,4,7,0,0,12,0,0,0,0,0,0,0,0,100,155,54,50,116,3,0,482
50705131345,7,12,0,0,9,5,0,35,3,5,3,0,6,0,0,15,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,66,107,27,27,73,25,0,329
50705131346,10,15,10,3,4,0,0,47,0,12,6,4,5,0,0,24,0,0,0,0,4,3,0,12,0,0,0,0,0,0,0,3,39,64,30,14,38,8,0,197
50705131347,10,6,3,9,13,0,0,43,0,9,9,4,19,0,0,37,4,6,0,3,0,0,0,17,0,0,0,0,0,0,0,3,113,150,59,59,134,16,0,538
50705131348,3,0,0,3,10,0,0,17,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,3,63,72,29,31,110,10,0,306
50705131349,4,3,5,0,3,0,0,30,0,0,5,0,9,0,0,17,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,81,96,38,33,90,31,0,371
50705131350,12,16,15,4,12,0,0,66,5,4,5,0,0,0,0,26,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,111,149,79,38,120,22,0,521
50705131351,5,10,3,0,5,0,0,22,3,6,0,0,5,0,0,12,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,71,107,32,24,105,9,0,353
50705131352,7,8,6,5,6,0,0,30,0,3,3,5,8,0,0,15,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,96,92,48,42,95,18,0,381
50705131353,4,15,0,7,4,0,0,35,3,3,0,0,7,0,0,12,4,0,3,5,9,0,0,22,0,3,0,0,0,0,0,9,63,92,36,19,73,9,0,296
50705131354,8,12,0,0,3,0,0,23,4,3,4,0,14,0,0,24,0,5,3,0,3,0,0,8,0,0,0,0,0,0,0,0,65,76,20,19,82,5,3,265
50705131355,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,34,24,19,53,16,0,180
50705131356,6,20,4,0,3,0,0,35,4,7,3,3,4,0,0,17,0,4,7,0,0,0,0,13,0,0,0,0,0,0,0,0,42,73,34,16,31,0,0,206
50705131401,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,35,9,11,30,9,0,115
50705131402,11,17,9,5,7,0,0,46,5,17,4,6,9,4,0,43,3,8,0,0,4,3,0,17,0,0,0,0,0,0,0,0,63,79,39,27,61,14,0,290
50705131403,3,0,6,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,78,21,20,67,0,0,236
50705131404,10,30,3,8,14,0,0,64,5,6,12,8,12,0,0,49,0,9,0,0,6,0,0,19,0,0,0,0,4,0,0,8,42,90,35,35,78,18,0,296
50705131405,4,3,3,4,4,0,0,26,0,7,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,76,32,39,60,18,0,272
50705131406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
