SA1_CODE_2021,M_PG_Deg_15_24_yr,M_PG_Deg_25_34_yr,M_PG_Deg_35_44_yr,M_PG_Deg_45_54_yr,M_PG_Deg_55_64_yr,M_PG_Deg_65_74_yr,M_PG_Deg_75_84_yr,M_PG_Deg_85_yr_over,M_PG_Deg_Tot,M_Grad_Dip_Cer_15_24,M_Grad_Dip_Cer_25_34,M_Grad_Dip_Cer_35_44,M_Grad_Dip_Cer_45_54,M_Grad_Dip_Cer_55_64,M_Grad_Dip_Cer_65_74,M_Grad_Dip_Cer_75_84,M_Grad_Dip_Cer_85_over,M_Grad_Dip_Cer_Tot,M_B_Deg_15_24_yr,M_B_Deg_25_34_yr,M_B_Deg_35_44_yr,M_B_Deg_45_54_yr,M_B_Deg_55_64_yr,M_B_Deg_65_74_yr,M_B_Deg_75_84_yr,M_B_Deg_85_yr_over,M_B_Deg_Tot,M_Adv_Dip_Dip_15_24_yr,M_Adv_Dip_Dip_25_34_yr,M_Adv_Dip_Dip_35_44_yr,M_Adv_Dip_Dip_45_54_yr,M_Adv_Dip_Dip_55_64_yr,M_Adv_Dip_Dip_65_74_yr,M_Adv_Dip_Dip_75_84_yr,M_Adv_Dip_Dip_85_yr_over,M_Adv_Dip_Dip_Total,M_Cer_III_IV_15_24_yr,M_Cer_III_IV_25_34_yr,M_Cer_III_IV_35_44_yr,M_Cer_III_IV_45_54_yr,M_Cer_III_IV_55_64_yr,M_Cer_III_IV_65_74_yr,M_Cer_III_IV_75_84_yr,M_Cer_III_IV_85_yr_over,M_Cer_III_IV_Tot,M_Cer_I_II_15_24_yr,M_Cer_I_II_25_34_yr,M_Cer_I_II_35_44_yr,M_Cer_I_II_45_54_yr,M_Cer_I_II_55_64_yr,M_Cer_I_II_65_74_yr,M_Cer_I_II_75_84_yr,M_Cer_I_II_85_yr_over,M_Cer_I_II_Tot,M_Cer_nfd_15_24_yr,M_Cer_nfd_25_34_yr,M_Cer_nfd_35_44_yr,M_Cer_nfd_45_54_yr,M_Cer_nfd_55_64_yr,M_Cer_nfd_65_74_yr,M_Cer_nfd_75_84_yr,M_Cer_nfd_85_yr_over,M_Cer_nfd_Tot,M_Cer_Tot_15_24_yr,M_Cer_Tot_25_34_yr,M_Cer_Tot_35_44_yr,M_Cer_Tot_45_54_yr,M_Cer_Tot_55_64_yr,M_Cer_Tot_65_74_yr,M_Cer_Tot_75_84_yr,M_Cer_Tot_85_yr_over,M_Cer_Tot_Tot,M_lvl_educ_inad_desc_15_24,M_lvl_educ_inad_desc_25_34,M_lvl_educ_inad_desc_35_44,M_lvl_educ_inad_desc_45_54,M_lvl_educ_inad_desc_55_64,M_lvl_educ_inad_desc_65_74,M_lvl_educ_inad_desc_75_84,M_lvl_educ_inad_desc_85ov,M_lvl_educ_inad_desc_Tot,M_lvl_educ_ns_15_24,M_lvl_educ_ns_25_34,M_lvl_educ_ns_35_44,M_lvl_educ_ns_45_54,M_lvl_educ_ns_55_64,M_lvl_educ_ns_65_74,M_lvl_educ_ns_75_84,M_lvl_educ_ns_85_yr_over,M_lvl_educ_ns_Tot,M_Tot_15_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_PG_Deg_15_24_yr,F_PG_Deg_25_34_yr,F_PG_Deg_35_44_yr,F_PG_Deg_45_54_yr,F_PG_Deg_55_64_yr,F_PG_Deg_65_74_yr,F_PG_Deg_75_84_yr,F_PG_Deg_85_yr_over,F_PGuate_Deg_Tot,F_Grad_Dip_Cer_15_24_yr,F_Grad_Dip_Cer_25_34_yr,F_Grad_Dip_Cer_35_44_yr,F_Grad_Dip_Cer_45_54_yr,F_Grad_Dip_Cer_55_64_yr,F_Grad_Dip_Cer_65_74_yr,F_Grad_Dip_Cer_75_84_yr,F_Grad_Dip_Cer_85_yr_over,F_Grad_Dip_Cer_Tot,F_B_Deg_15_24_yr,F_B_Deg_25_34_yr,F_B_Deg_35_44_yr,F_B_Deg_45_54_yr,F_B_Deg_55_64_yr,F_B_Deg_65_74_yr,F_B_Deg_75_84_yr,F_B_Deg_85_yr_over,F_B_Deg_Tot,F_Adv_Dip_Dip_15_24,F_Adv_Dip_Dip_25_34,F_Adv_Dip_Dip_35_44,F_Adv_Dip_Dip_45_54,F_Adv_Dip_Dip_55_64,F_Adv_Dip_Dip_65_74,F_Adv_Dip_Dip_75_84,F_Adv_Dip_Dip_85_over,F_Adv_Dip_Dip_Total,F_Cer_III_IV_15_24_yr,F_Cer_III_IV_25_34_yr,F_Cer_III_IV_35_44_yr,F_Cer_III_IV_45_54_yr,F_Cer_III_IV_55_64_yr,F_Cer_III_IV_65_74_yr,F_Cer_III_IV_75_84_yr,F_Cer_III_IV_85_yr_over,F_Cer_III_IV_Tot,F_Cer_I_II_15_24_yr,F_Cer_I_II_25_34_yr,F_Cer_I_II_35_44_yr,F_Cer_I_II_45_54_yr,F_Cer_I_II_55_64_yr,F_Cer_I_II_65_74_yr,F_Cer_I_II_75_84_yr,F_Cer_I_II_85_yr_over,F_Cer_I_II_Tot,F_Cer_nfd_15_24_yr,F_Cer_nfd_25_34_yr,F_Cer_nfd_35_44_yr,F_Cer_nfd_45_54_yr,F_Cer_nfd_55_64_yr,F_Cer_nfd_65_74_yr,F_Cer_nfd_75_84_yr,F_Cer_nfd_85_yr_over,F_Cer_nfd_Tot,F_Cer_Tot_15_24_yr,F_Cer_Tot_25_34_yr,F_Cer_Tot_35_44_yr,F_Cer_Tot_45_54_yr,F_Cer_Tot_55_64_yr,F_Cer_Tot_65_74_yr,F_Cer_Tot_75_84_yr,F_Cer_Tot_85_yr_over,F_Cer_Tot_Tot,F_lvl_educ_inad_desc_15_24,F_lvl_educ_inad_desc_25_34,F_lvl_educ_inad_desc_35_44,F_lvl_educ_inad_desc_45_54,F_lvl_educ_inad_desc_55_64,F_lvl_educ_inad_desc_65_74,F_lvl_educ_inad_desc_75_84,F_lvl_educ_inad_desc_85ov,F_lvl_educ_inad_desc_Tot,F_lvl_educ_ns_15_24_yr,F_lvl_educ_ns_25_34_yr,F_lvl_educ_ns_35_44_yr,F_lvl_educ_ns_45_54_yr,F_lvl_educ_ns_55_64_yr,F_lvl_educ_ns_65_74_yr,F_lvl_educ_ns_75_84_yr,F_lvl_educ_ns_85_yr_over,F_lvl_educ_ns_Tot,F_Tot_15_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_PG_Deg_15_24_yr,P_PG_Deg_25_34_yr
51103127916,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,3,3,6,0,0,0,7,8,15,13,9,5,3,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,15,16,9,5,6,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,17,22,17,13,5,0,0,87,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,4,6,6,3,3,0,0,0,20,0,3,0,0,0,0,0,0,10,0,7,12,3,3,0,0,0,20,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,5,4,10,3,3,4,0,0,30,0,0,0,0,0,0,0,0,0,4,3,0,0,3,4,0,0,13,8,24,20,5,13,5,0,0,82,0,4
51103127917,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,0,0,0,0,3,0,0,0,8,7,27,11,16,10,4,0,0,90,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,27,14,17,14,4,0,0,93,0,0,0,0,0,0,0,0,0,0,5,0,6,4,0,0,0,11,17,36,22,29,25,5,0,0,131,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,10,5,0,0,0,25,0,4,4,3,0,0,0,0,13,0,10,7,8,4,0,0,0,34,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,7,10,7,7,4,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,21,8,24,28,23,11,3,0,0,100,0,0
51103127918,0,4,5,0,0,0,0,0,11,0,0,0,3,0,0,0,0,3,6,9,5,3,6,3,0,0,24,0,4,3,3,5,0,0,0,14,0,12,6,11,5,6,0,0,40,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,12,6,15,5,6,0,0,45,0,0,0,0,0,0,0,0,0,7,12,13,20,6,7,4,0,64,11,35,31,40,23,9,0,0,161,0,4,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,10,10,14,9,3,0,0,0,0,36,0,4,0,5,0,0,0,0,15,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,5,0,0,0,0,0,5,6,12,18,8,8,3,3,0,49,15,37,35,18,9,5,9,0,127,0,9
51103127919,0,6,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,9,7,0,3,0,0,0,21,0,3,3,0,0,0,0,0,8,11,6,6,9,13,5,3,0,53,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,9,6,14,13,13,5,3,0,60,0,0,0,0,0,0,0,0,0,0,7,3,5,3,0,0,0,12,13,33,25,20,24,5,5,0,120,0,6,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,6,4,0,5,0,0,0,18,0,4,3,7,0,0,0,0,8,3,8,0,4,6,0,0,0,15,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,7,0,4,6,0,0,0,23,0,0,0,0,0,0,0,0,4,0,5,3,0,0,0,0,0,7,8,30,15,10,8,0,0,0,72,0,8
51103127920,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,12,0,0,8,0,0,0,0,0,9,6,14,20,19,15,8,0,0,79,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,11,19,20,19,15,8,0,0,82,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,11,17,29,32,27,23,10,0,0,129,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,10,12,0,10,0,0,0,29,0,0,4,0,0,0,0,0,14,7,12,9,3,6,0,0,0,35,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,3,11,11,7,5,0,0,0,42,0,0,0,0,0,0,0,0,0,3,5,7,4,0,0,0,0,16,15,27,30,21,15,7,0,0,115,0,0
51103127921,0,3,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,8,5,3,0,0,0,21,0,0,0,0,0,0,0,0,8,12,40,13,17,14,4,0,0,97,0,4,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,3,16,41,12,17,14,4,0,0,107,0,0,0,0,0,0,0,0,0,3,4,9,7,3,0,0,0,29,22,53,34,27,24,3,0,0,170,0,4,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,14,5,6,0,3,0,0,23,0,0,0,3,3,4,0,0,19,3,13,3,3,5,0,0,0,26,8,6,0,0,0,0,0,0,11,0,0,4,0,0,0,0,0,3,13,17,4,3,5,0,0,0,37,0,0,0,0,0,0,0,0,3,5,0,0,3,0,0,0,0,18,17,37,15,16,16,7,0,0,106,0,4
51103127922,0,4,4,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,13,10,0,0,0,0,22,0,0,6,0,0,0,0,0,8,8,18,33,24,9,6,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,18,33,23,9,6,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,23,55,37,16,6,0,0,149,0,0,8,0,0,0,0,0,13,0,0,4,0,0,0,0,0,7,0,3,10,11,4,0,0,0,27,0,0,9,4,3,0,0,0,22,0,3,12,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,7,0,13,11,18,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,19,42,35,8,3,0,0,116,0,0
51103127923,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,3,0,0,5,5,4,8,18,13,12,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,19,13,12,0,0,55,0,0,0,0,0,0,0,0,0,0,5,4,10,15,30,0,0,59,5,9,9,35,24,48,0,0,128,0,3,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,17,0,0,0,6,6,3,0,0,16,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,7,0,8,0,3,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,7,19,16,3,0,40,8,7,9,26,29,21,0,0,104,0,3
51103127924,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,4,0,0,3,0,0,0,10,5,4,13,4,7,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,13,4,7,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,7,7,19,8,14,3,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,5,4,0,0,0,0,13,0,0,4,3,0,0,0,0,11,0,0,7,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,5,7,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,15,17,5,0,0,0,46,0,5
51103127925,0,3,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,6,0,3,3,3,4,0,0,0,13,6,12,16,10,7,8,3,0,55,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,5,5,14,16,13,5,8,3,0,61,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,11,8,27,29,25,9,7,0,0,102,0,0,0,4,0,0,0,0,0,0,3,0,0,4,0,0,0,7,0,5,7,9,4,0,0,0,25,0,0,4,0,3,0,0,0,7,0,3,3,4,5,3,0,0,20,3,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,5,4,5,3,0,0,28,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,16,3,12,20,16,18,8,9,0,88,0,3
51103127926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,10,0,0,0,4,3,0,3,0,8,6,22,19,15,3,3,0,0,69,4,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,22,20,15,3,3,0,0,77,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,15,10,31,27,26,17,7,3,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,5,0,0,0,20,0,3,4,4,3,0,0,0,12,8,6,9,4,5,0,0,0,34,3,0,5,0,0,0,0,0,6,0,3,0,0,4,0,0,0,4,4,11,17,7,7,0,0,0,45,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,12,11,18,27,19,14,0,0,0,90,0,0
51103127927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,10,0,3,0,3,0,0,0,0,8,0,11,10,12,3,3,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,12,3,3,0,0,37,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,19,4,22,26,21,10,4,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,8,6,0,0,0,0,14,0,0,3,0,0,0,0,0,13,3,3,15,9,3,0,0,0,31,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,9,14,9,7,0,0,0,32,0,0,0,0,0,0,0,0,0,3,7,7,0,0,0,0,0,19,12,18,28,15,7,0,0,0,87,0,0
51103127928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,0,3,0,0,3,0,0,0,10,4,16,19,23,9,7,0,0,82,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,14,20,20,23,14,8,0,0,94,0,0,0,0,0,0,0,0,0,3,10,8,0,5,0,4,0,30,17,37,32,26,19,9,4,0,149,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,0,9,0,4,0,7,0,0,0,0,15,7,17,6,3,3,0,0,0,42,5,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,5,7,20,12,6,3,0,0,0,46,0,0,0,0,0,0,0,0,0,8,9,4,3,5,7,3,0,27,19,38,15,14,15,11,3,0,108,0,0
51103127929,0,4,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,6,14,11,0,3,0,0,34,0,3,6,3,0,3,0,0,15,13,24,23,13,10,4,0,0,89,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,17,23,29,13,10,4,0,0,91,0,0,3,0,0,0,0,0,3,3,9,3,3,9,0,0,0,28,25,46,62,36,17,12,0,0,188,0,4,5,0,0,0,0,0,16,0,0,0,0,4,0,0,0,11,0,20,14,10,0,0,0,0,39,0,6,6,0,4,0,0,0,22,13,18,7,3,0,0,0,0,39,4,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,3,11,18,9,9,8,0,0,0,51,0,0,0,0,0,0,0,0,0,4,11,4,5,3,0,0,0,34,24,59,37,27,14,3,0,0,170,0,6
51103127930,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,0,0,0,5,9,16,11,11,17,3,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,13,11,17,3,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,7,14,16,23,12,3,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,0,0,0,14,0,0,7,5,4,0,0,0,12,3,6,9,6,0,0,0,0,22,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,9,9,6,3,0,0,0,31,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,8,8,15,19,20,9,0,0,0,72,0,0
51103127931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0
51103127932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,11,0,0,5,3,0,0,0,0,11,5,15,8,13,3,7,0,0,50,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,6,15,8,11,4,7,0,0,55,0,0,0,0,0,0,0,0,0,5,6,3,0,0,0,0,0,12,7,24,28,14,6,8,0,0,91,0,5,0,3,0,0,0,0,11,0,0,3,0,0,0,0,0,3,0,8,3,6,0,0,0,0,15,0,5,5,5,0,0,0,0,9,7,4,3,0,3,0,0,0,23,3,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,4,9,7,3,4,3,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,13,20,18,18,3,5,0,0,81,0,5
51103128001,0,11,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,6,11,5,0,0,0,0,21,0,3,0,3,4,0,0,0,12,5,21,12,16,5,0,0,0,63,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,9,12,22,18,14,11,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,5,4,3,5,0,0,16,15,40,33,25,18,9,0,0,138,0,3,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,5,3,7,14,0,3,0,0,0,28,0,0,3,4,3,0,0,0,16,3,11,4,12,0,0,0,0,33,5,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,3,13,7,10,0,0,0,0,43,0,0,0,0,0,0,0,0,0,3,4,0,5,6,0,0,0,27,15,36,31,22,14,5,0,0,121,0,8
51103128002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51103128003,0,5,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,10,5,0,0,0,0,0,23,0,0,0,0,3,0,0,0,9,4,10,17,20,15,4,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,14,20,15,4,0,0,70,0,0,0,0,0,0,0,0,0,0,6,4,4,5,5,0,0,12,7,31,29,24,27,10,0,0,127,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,3,7,8,4,0,0,0,0,20,0,9,6,0,3,0,0,0,15,0,4,10,4,0,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,9,4,3,8,0,0,32,0,0,0,0,0,0,0,0,0,4,0,7,3,3,3,0,0,23,9,25,36,11,13,11,0,0,102,0,6
51103128004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,10,10,3,4,5,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,3,4,5,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,3,9,15,8,10,0,0,0,59,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,9,0,4,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,12,5,15,13,4,11,3,0,0,48,0,0
51103128005,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,10,0,0,0,0,6,0,0,0,4,0,17,12,10,5,0,0,0,41,3,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,7,5,11,15,9,5,0,0,0,47,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,8,9,20,23,12,11,4,0,0,75,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,6,8,0,5,0,0,0,17,0,4,5,0,0,0,0,0,13,0,4,0,3,0,5,0,0,21,3,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,6,7,6,3,7,3,5,0,0,34,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,7,24,14,8,11,3,0,0,76,0,0
51103128006,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,11,9,3,7,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,9,3,7,0,0,0,39,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,12,9,16,19,8,7,4,0,0,65,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,12,0,0,4,6,0,0,0,0,13,4,4,0,7,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,7,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,17,15,13,7,0,0,0,56,0,0
51103128007,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,9,0,4,4,0,0,0,0,0,13,0,0,5,8,0,0,0,0,9,4,14,14,15,3,5,0,0,48,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,14,14,14,3,5,0,0,53,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,8,8,23,21,25,8,5,0,0,91,0,4,4,0,0,0,0,0,12,0,3,7,0,0,0,0,0,10,0,10,6,9,3,0,0,0,25,3,5,0,6,0,0,0,0,16,0,3,9,0,0,0,0,0,15,0,0,0,0,4,0,0,0,4,0,3,0,0,0,0,0,0,5,5,6,10,3,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,0,11,10,30,24,16,7,0,4,0,89,0,4
51103128008,0,7,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,13,0,0,0,4,0,0,0,0,8,3,12,13,7,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,12,10,7,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,28,20,18,4,8,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,0,0,0,0,18,0,0,3,0,0,0,0,0,11,4,5,9,0,0,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,8,0,0,6,0,0,26,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,9,5,16,22,10,11,6,0,0,64,0,7
51103128009,0,4,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,4,3,13,7,7,4,0,0,0,29,0,0,3,0,0,5,0,0,12,3,15,6,10,13,9,0,0,70,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,23,9,10,19,9,0,0,76,0,0,0,0,0,0,0,0,0,7,4,6,3,5,0,11,3,40,17,47,34,21,29,18,11,3,168,0,6,4,4,0,0,0,0,13,0,0,4,0,0,0,0,0,0,9,18,10,5,5,3,0,0,38,0,0,7,0,3,0,0,0,8,4,8,3,0,0,4,0,0,19,3,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,3,4,10,5,6,3,4,0,0,27,0,0,0,0,0,0,0,0,0,3,5,3,3,6,10,3,0,29,11,31,29,17,19,13,3,0,125,0,11
