SA1_CODE_2021,Neg_Nil_Inc_Family_hholds,Neg_Nil_Inc_Non_fam_household,Neg_Nil_Inc_Tot,1_149_Family_hholds,1_149_NonFamHholds,1_149_Tot,150_299_Family_hholds,150_299_NonFamHholds,150_299_Tot,300_399_Family_hholds,300_399_NonFamHholds,300_399_Tot,400_499_Family_hholds,400_499_NonFamHholds,400_499_Tot,500_649_Family_hholds,500_649_NonFamHholds,500_649_Tot,650_799_Family_hholds,650_799_NonFamHholds,650_799_Tot,800_999_Family_hholds,800_999_NonFamHholds,800_999_Tot,1000_1249_Family_hholds,1000_1249_NonFamHholds,1000_1249_Tot,1250_1499_Family_hholds,1250_1499_NonFamHholds,1250_1499_Tot,1500_1749_Family_hholds,1500_1749_NonFamHholds,1500_1749_Tot,1750_1999_Family_hholds,1750_1999_NonFamHholds,1750_1999_Tot,2000_2499_Family_hholds,2000_2499_NonFamHholds,2000_2499_Tot,2500_2999_Family_hholds,2500_2999_NonFamHholds,2500_2999_Tot,3000_3499_Family_hholds,3000_3499_NonFamHholds,3000_3499_Tot,3500_3999_Family_hholds,3500_3999_NonFamHholds,3500_3999_Tot,4000orMore_Family_hholds,4000orMore_NonFamHholds,4000orMore_Tot,Part_Inc_st_Family_hholds,Part_Inc_st_NonFamHholds,Part_Inc_stated_Tot,All_Inc_NS_Family_hh,All_Inc_NS_NonFamily_hh,All_Inc_NS_Tot,Tot_Family_hholds,Tot_NonFamHholds,Tot_Tot
50901122708,0,5,5,5,0,5,0,0,0,0,0,0,5,7,13,0,3,3,8,4,14,11,0,9,16,3,21,10,0,10,6,0,6,12,0,11,17,0,22,20,0,20,14,0,10,7,0,7,29,0,26,19,0,19,4,5,6,170,30,199
50901122709,0,0,5,0,0,0,0,0,0,5,0,4,3,10,13,0,7,10,5,8,13,4,4,7,10,6,10,7,4,9,8,5,8,6,0,4,12,0,11,3,0,3,4,0,4,0,0,0,4,0,4,3,0,6,0,4,8,75,48,127
50901122710,0,4,4,0,0,0,0,0,0,0,4,4,0,7,7,4,3,5,18,3,17,5,7,10,12,0,10,3,3,11,0,0,3,5,3,8,12,0,14,15,0,15,5,0,5,6,0,6,9,0,9,6,0,6,0,0,3,98,34,129
50901122711,0,3,7,0,0,3,0,0,0,0,0,0,3,0,9,0,4,3,10,4,13,3,0,8,5,6,13,11,3,18,6,0,8,7,0,11,8,0,14,14,0,14,3,0,8,3,0,3,11,0,12,10,0,10,0,4,4,104,39,144
50901122712,4,5,8,0,0,0,0,0,5,0,6,11,3,20,23,4,22,28,33,10,46,36,3,37,15,10,22,19,5,27,25,11,31,15,3,22,40,7,48,34,0,34,29,0,29,9,0,9,23,7,26,21,0,28,0,3,11,328,113,443
50901122801,0,4,4,0,4,4,0,0,0,0,0,0,0,14,14,3,5,8,14,0,11,0,3,3,12,0,10,7,0,6,3,0,7,3,0,4,7,0,4,5,0,5,0,0,0,0,0,0,0,0,4,7,0,7,0,3,6,61,39,102
50901122802,0,0,0,0,0,0,3,5,9,0,6,6,0,21,20,0,11,16,12,9,18,7,4,12,14,6,19,6,4,10,7,4,12,11,0,10,3,0,7,10,0,10,4,0,4,4,0,4,3,0,6,14,3,21,0,0,0,98,77,181
50901122803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50901122804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50901122805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50901122806,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,15,0,15,8,0,4,5,0,9,3,0,3,4,0,3,3,0,3,4,0,3,9,0,11,8,3,5,0,0,0,10,0,14,15,0,15,3,3,3,86,17,104
50901122807,0,0,0,0,0,0,0,3,3,0,0,0,0,4,6,0,6,8,8,3,14,4,4,6,4,4,10,7,4,8,3,0,3,0,0,0,4,0,8,4,0,4,0,0,0,0,3,3,3,0,4,11,4,10,0,0,6,53,32,88
50901122808,0,0,4,0,7,7,0,6,6,0,4,4,0,10,10,7,3,9,6,7,8,3,0,7,6,3,7,5,0,8,5,3,3,3,0,3,8,0,8,9,0,9,0,0,0,0,0,0,0,0,0,4,0,4,0,6,8,58,61,112
50901122809,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,4,0,3,11,5,12,9,5,11,10,3,14,5,0,3,9,0,6,3,0,8,10,0,10,7,0,10,5,0,10,3,0,3,10,4,7,15,0,15,0,16,14,111,47,151
50901122810,0,3,3,0,0,0,0,5,5,0,3,3,5,6,6,0,4,9,4,3,7,12,4,17,4,7,9,8,0,8,5,0,5,8,0,11,10,4,10,6,3,5,9,0,7,8,0,8,5,4,8,12,0,17,0,0,0,89,47,144
50901122811,6,5,8,0,3,3,0,0,0,0,12,7,0,4,4,0,0,0,8,3,12,6,6,11,3,4,12,6,10,11,9,0,7,5,0,6,7,3,8,3,0,3,9,0,12,0,0,0,5,0,7,13,0,13,0,0,0,81,52,129
50901122812,4,4,8,0,0,6,0,7,9,0,9,9,0,18,16,0,7,5,15,3,17,4,13,25,10,6,14,5,4,12,3,0,3,5,0,5,12,4,13,9,0,9,5,0,3,0,0,0,0,4,5,18,0,18,0,0,3,95,78,172
50901122813,0,0,0,0,0,0,0,3,4,0,6,6,9,3,11,0,0,3,11,3,14,3,3,6,12,4,14,11,0,13,0,0,0,0,0,3,13,0,13,4,0,4,9,0,5,0,0,0,13,0,13,8,0,8,4,0,4,98,24,121
50901122814,0,0,0,0,5,5,0,12,12,0,18,16,5,22,26,4,13,17,12,6,18,11,7,14,9,12,19,11,8,15,4,0,6,4,0,11,7,3,9,6,0,3,0,0,0,3,0,3,10,0,5,12,0,12,0,0,0,97,121,221
50901122815,0,0,0,0,0,3,3,0,3,0,10,10,3,17,26,0,8,7,6,3,9,3,5,8,12,5,11,13,3,20,0,0,9,0,3,3,11,5,9,13,0,13,3,0,3,0,0,0,8,0,8,7,6,6,0,5,5,80,70,153
50901122816,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7,8,7,8,0,5,6,4,11,6,8,13,4,0,3,0,0,5,6,0,11,0,3,3,14,0,18,4,0,6,0,0,0,7,6,13,16,0,16,0,4,4,87,41,126
50901122817,0,0,4,0,0,0,0,0,0,0,0,0,0,10,11,0,6,7,9,0,8,13,5,15,11,3,17,10,0,10,5,0,6,7,4,13,15,0,15,19,0,19,8,0,8,7,0,11,9,0,13,13,0,9,4,5,10,133,37,175
50901122818,0,3,5,0,0,0,0,3,4,0,0,0,3,6,6,4,3,4,9,0,5,3,5,7,4,0,4,8,7,12,3,4,9,0,4,3,10,0,10,0,0,0,4,0,4,0,0,0,15,0,14,8,0,8,0,5,5,81,34,110
50901122819,0,0,0,0,0,0,0,6,6,0,5,5,0,21,20,4,19,22,10,4,11,5,7,18,9,10,15,4,7,11,0,0,10,3,0,8,0,0,3,0,0,4,3,0,3,0,0,0,5,0,5,9,0,9,0,3,3,61,86,142
50901122820,5,0,5,4,0,4,0,0,0,0,3,8,5,7,14,4,0,12,6,7,14,7,11,16,11,4,14,9,0,12,3,5,10,3,0,5,12,0,13,10,0,11,11,0,11,0,0,0,15,0,19,23,0,26,0,0,0,140,53,190
50901122821,0,0,0,0,3,3,0,10,10,0,5,8,7,14,18,0,6,7,3,5,6,9,5,17,5,8,9,8,0,14,7,0,8,12,0,9,4,3,12,7,0,7,6,4,6,6,5,3,3,4,10,11,0,16,0,0,0,88,69,161
50901122901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,3,5,3,3,8,0,0,4,0,0,0,9,0,13,7,0,8,4,3,9,0,0,0,11,0,6,14,0,14,0,0,0,47,20,71
50901122902,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,3,4,0,8,10,4,5,11,0,0,0,3,0,4,9,3,8,5,0,5,8,0,8,0,0,0,4,0,3,11,0,6,0,4,0,48,34,81
50901122903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,14,0,7,10,4,7,13,3,5,7,6,0,3,8,0,8,13,5,13,5,0,9,4,0,6,0,0,0,5,0,6,10,0,10,0,0,0,65,33,99
50901122904,0,0,0,0,0,0,0,4,4,0,3,3,0,0,3,0,4,6,5,0,3,0,5,6,5,13,14,5,0,4,3,6,10,8,7,12,6,4,13,6,0,6,8,0,8,0,0,0,3,0,9,10,0,12,0,9,9,62,50,117
50901122905,5,3,3,0,0,0,0,3,4,0,0,0,0,0,0,0,0,5,0,0,4,0,6,6,5,6,8,9,3,15,0,0,0,3,0,3,7,0,6,7,0,7,4,0,4,0,0,0,7,0,5,5,0,5,0,0,0,56,30,87
50901122906,3,0,3,3,0,3,0,0,0,0,3,3,6,5,4,4,0,9,4,0,8,7,5,13,3,0,4,7,3,15,9,0,7,7,0,9,10,4,20,5,0,5,5,0,5,6,0,6,13,0,14,19,0,19,0,0,0,112,38,152
50901122907,0,4,9,0,0,0,0,0,4,0,13,13,0,4,4,0,11,11,6,5,5,7,0,9,3,7,16,3,3,9,3,3,6,0,0,5,7,0,6,3,0,4,3,0,3,0,0,0,5,5,4,4,0,4,0,3,3,47,59,108
50901122908,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,3,6,4,0,4,3,5,4,6,0,3,5,0,5,7,0,3,4,0,3,6,7,7,7,0,7,5,0,5,4,0,4,5,0,8,3,0,3,0,4,4,58,25,77
50901122909,0,0,0,0,0,0,0,3,3,0,0,3,3,6,12,0,6,0,4,5,15,4,4,10,5,7,10,7,3,11,0,6,4,3,0,3,12,7,15,8,0,8,7,0,7,0,0,0,7,0,10,6,0,6,4,0,4,84,49,130
50901122910,3,0,3,0,0,0,0,0,0,4,0,4,3,0,5,3,0,3,3,0,4,8,0,8,3,6,7,7,0,6,0,0,0,3,0,3,3,5,9,9,0,9,7,0,7,0,0,0,8,0,7,3,0,3,0,0,0,65,20,81
50901122911,0,0,0,0,0,0,0,0,0,0,0,0,3,8,5,0,0,0,0,0,6,0,0,6,11,7,11,6,7,15,0,0,7,5,3,9,14,4,13,7,0,7,3,0,3,0,0,0,3,0,3,10,0,10,0,4,3,63,32,96
50901123001,3,3,3,3,0,3,0,0,0,0,0,0,5,7,7,8,5,8,8,10,22,7,8,8,6,4,17,7,7,11,8,3,9,3,0,4,10,3,15,9,0,18,8,0,8,0,0,0,8,0,8,10,0,12,0,0,4,103,56,164
50901123002,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,3,0,3,0,0,0,0,9,5,0,9,7,0,0,0,8,0,6,6,0,8,8,5,11,12,0,12,4,0,4,0,0,0,0,3,0,6,0,7,0,0,3,54,34,88
50901123003,0,4,4,0,4,0,0,0,3,0,0,0,0,12,9,0,12,11,10,7,11,8,0,7,8,3,16,12,5,12,3,8,8,4,0,4,5,0,5,6,0,6,4,0,5,0,0,0,9,0,7,3,4,9,0,3,7,77,57,136
50901123004,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,3,6,5,6,0,10,3,0,9,6,9,15,3,3,8,6,0,7,6,0,6,5,0,8,8,0,9,0,0,0,6,0,6,0,0,0,10,0,10,0,0,0,68,43,109
50901123005,0,0,0,0,0,4,0,0,0,0,0,0,3,14,13,6,5,7,10,4,16,7,3,12,3,6,5,0,6,6,0,0,0,5,3,4,8,4,19,7,0,8,5,0,5,5,0,5,0,0,3,8,0,8,0,5,5,74,53,123
50901123006,4,0,6,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,3,0,9,4,0,4,0,4,6,4,0,8,3,3,6,3,0,6,7,3,12,13,0,13,0,3,3,3,0,3,8,0,5,7,0,7,0,5,3,73,28,101
50901123007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,15,10,3,13,5,0,0,8,0,10,9,4,11,8,6,10,10,0,10,0,0,0,8,0,8,0,0,0,0,0,3,3,0,3,0,0,0,63,35,97
50901123008,0,0,0,3,0,0,0,0,5,0,0,0,4,8,9,3,4,9,14,0,15,9,3,6,8,0,8,4,0,7,4,0,9,7,4,10,13,0,13,9,0,12,4,0,5,5,0,5,7,0,7,17,0,15,0,0,3,107,30,133
50901123009,0,0,3,0,0,0,0,0,0,0,3,8,5,6,9,0,3,3,6,6,7,0,9,10,5,6,13,8,3,13,5,0,3,9,3,8,20,0,23,10,0,11,3,0,7,4,0,4,11,0,12,22,0,22,0,0,0,108,41,149
50901123010,0,0,0,0,0,0,0,0,0,0,3,3,3,14,18,0,5,3,9,0,9,4,6,10,11,5,17,7,5,12,14,6,15,6,0,10,11,4,15,7,0,7,7,0,9,4,0,4,9,0,9,19,0,15,4,0,4,119,50,162
50901123011,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,3,4,4,10,3,0,3,3,0,4,7,0,7,3,4,6,9,4,11,3,0,3,5,0,5,0,0,0,0,0,0,4,0,4,0,4,4,45,18,66
50901123012,0,5,5,0,0,0,0,0,0,0,0,0,0,4,9,0,3,3,5,3,10,4,3,10,4,5,5,5,4,14,5,0,5,10,0,10,5,6,9,11,0,11,4,0,0,0,0,0,0,0,0,6,0,6,0,0,0,51,35,95
50901123013,0,0,0,0,0,0,0,0,0,0,4,4,3,3,8,3,7,10,4,3,7,5,0,12,4,0,4,9,0,12,3,9,15,8,0,9,6,3,15,12,0,12,3,0,3,0,0,0,5,0,5,12,0,10,0,0,0,87,43,130
50901123014,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,0,5,5,6,3,9,5,9,11,5,7,10,0,4,5,6,6,9,3,0,5,3,0,9,0,0,0,8,0,3,0,0,0,8,0,7,5,5,11,0,3,3,53,40,98
50901123101,0,0,0,0,0,0,0,0,5,0,0,5,4,13,19,0,6,7,9,0,16,5,4,4,8,3,14,6,6,8,5,3,5,6,0,9,7,0,7,0,0,0,4,0,4,0,0,0,3,0,7,5,0,6,0,4,4,72,43,116
50901123102,5,0,10,0,0,0,0,0,0,0,5,5,3,3,4,0,3,3,12,3,10,4,3,12,11,4,8,13,0,12,6,0,6,8,0,8,13,0,13,6,0,6,3,0,5,5,0,5,12,7,10,15,0,15,3,6,7,120,38,159
50901123103,0,0,0,0,0,0,0,0,0,5,8,9,0,5,9,0,3,3,0,3,5,0,4,12,8,13,21,6,4,11,4,3,12,9,0,8,19,7,21,8,0,4,7,0,7,3,0,3,9,0,14,9,0,14,3,7,3,87,64,151
50901123104,0,4,0,0,0,0,0,3,0,0,0,3,5,10,13,0,3,3,7,4,8,3,3,6,10,0,11,3,6,5,3,4,6,4,0,4,5,3,10,0,0,0,5,0,5,0,0,0,3,0,3,7,0,7,12,3,13,61,41,104
50901123105,0,0,0,0,0,0,0,6,6,0,0,0,0,3,3,0,6,3,0,0,0,8,0,8,0,9,10,3,0,9,0,0,0,7,3,11,10,0,10,11,0,6,3,0,3,7,0,7,12,0,12,9,0,9,0,0,0,73,17,93
50901123106,0,0,0,0,0,0,0,6,6,0,8,9,0,6,8,3,0,7,10,4,11,7,0,5,0,5,3,11,3,12,0,0,3,0,0,0,4,0,4,8,0,8,4,0,4,0,0,0,4,0,4,3,0,3,0,0,0,58,33,93
50901123107,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,5,3,9,6,0,5,0,0,0,8,0,8,14,0,15,10,0,10,4,6,10,6,0,6,10,0,10,14,0,14,3,0,3,74,20,93
50901123109,0,4,4,0,0,0,0,6,6,0,0,0,4,16,17,0,3,3,13,9,19,17,3,20,5,12,13,11,7,16,7,7,7,0,3,5,17,3,24,8,0,8,5,0,5,3,0,3,13,0,13,8,0,8,4,10,8,120,79,195
50901123110,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,8,0,3,5,3,3,7,5,0,4,9,0,9,8,0,8,7,0,7,0,0,0,6,0,6,9,0,11,10,0,10,0,5,5,54,22,76
50901123111,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,5,5,3,3,0,4,3,0,4,0,3,3,5,3,5,7,10,0,16,5,0,5,3,0,7,0,0,0,17,3,21,10,0,6,0,0,0,64,32,93
50901123112,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,5,4,3,6,3,4,0,7,6,6,0,11,3,0,3,0,0,0,4,3,4,4,0,4,7,0,7,0,0,0,8,0,4,9,0,3,0,0,0,43,22,62
50901123113,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,4,0,3,3,0,4,3,4,3,6,7,0,6,4,3,7,6,0,6,12,0,15,4,0,4,5,0,5,3,0,3,7,0,8,6,0,7,0,0,5,67,30,94
50901123114,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,4,0,0,0,0,0,0,3,0,3,0,0,0,7,0,8,6,0,6,0,0,0,3,0,3,6,0,8,0,0,0,0,3,3,34,20,55
50901123115,0,0,0,0,3,6,0,3,0,0,9,9,0,14,19,7,8,11,5,10,16,0,9,9,9,8,15,3,3,12,6,4,11,3,3,11,16,0,14,4,0,4,7,0,11,0,0,0,5,3,5,12,0,11,4,8,10,89,87,178
50901123202,0,0,3,0,0,0,0,0,0,0,0,0,0,5,5,0,4,4,10,0,10,3,0,7,6,0,9,6,0,4,5,0,6,9,4,12,9,0,13,10,0,7,13,0,8,0,0,0,5,0,5,6,0,6,0,5,5,81,22,102
50901123203,0,0,0,0,0,0,0,0,0,3,3,8,0,18,17,3,4,15,9,0,10,11,0,16,10,8,15,12,3,15,7,0,10,7,0,7,19,5,21,22,0,25,20,0,20,6,0,6,8,0,9,13,0,13,0,0,0,156,48,206
50901123204,0,0,0,0,0,0,0,4,4,0,0,0,3,7,8,0,12,12,6,3,8,5,0,8,6,0,8,7,0,6,3,5,9,5,0,11,15,0,18,12,0,12,7,0,7,5,0,5,7,0,7,14,0,14,0,0,0,100,42,140
50901123205,4,0,3,0,0,0,0,0,0,6,0,0,3,8,7,0,0,0,6,0,10,3,0,4,10,0,7,9,0,13,0,0,0,7,0,8,4,0,8,10,0,10,7,0,7,4,0,4,5,0,5,12,0,12,0,0,0,84,22,102
50901123206,0,5,4,0,0,0,0,0,0,0,0,0,0,9,11,0,0,3,3,6,11,4,4,16,6,0,9,7,0,8,6,0,8,13,6,12,12,3,13,8,6,11,9,0,9,5,0,5,10,0,10,7,0,10,3,0,3,94,39,136
50901123208,0,5,5,0,0,0,0,0,3,0,0,0,7,0,6,4,3,12,8,3,8,4,5,6,7,0,9,16,0,16,10,3,16,9,4,10,12,0,11,11,0,14,4,0,4,0,0,0,0,0,0,15,0,15,0,0,0,104,33,141
50901123209,4,0,3,0,0,0,0,0,0,0,0,5,0,5,6,3,5,0,3,0,3,4,0,4,5,0,8,7,0,9,8,0,10,3,6,12,13,0,13,5,0,5,3,0,3,4,0,4,4,0,8,6,0,8,0,0,0,81,16,93
50901123210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,5,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,5,0,5,0,0,0,17,6,22
50901123212,0,3,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,5,0,0,0,5,3,7,11,0,11,5,0,5,0,4,10,6,0,6,3,0,3,12,0,12,5,0,8,12,0,12,15,0,13,0,0,0,77,24,100
50901123213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50901123214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,4,0,0,3,3,0,3,3,0,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,22,7,29
50901123215,0,3,3,0,0,0,0,0,0,0,8,11,0,13,14,0,8,11,0,3,3,3,4,7,4,0,6,6,0,5,0,0,5,0,0,0,5,0,11,5,0,5,6,0,6,4,0,4,6,0,6,0,0,0,4,4,9,52,53,104
50901123216,0,0,0,0,5,5,0,0,3,0,0,0,6,10,12,0,0,4,4,5,8,16,0,24,4,5,8,4,3,7,0,0,9,9,0,6,7,0,10,10,0,10,0,0,0,5,0,5,6,0,9,6,5,6,0,0,0,83,39,123
50901123217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12
50901123301,0,5,3,0,0,5,0,0,0,0,4,4,5,7,12,5,12,16,14,6,20,0,11,16,10,7,15,15,0,16,12,4,18,5,0,3,9,3,13,12,0,12,7,0,7,3,0,3,10,0,8,11,0,11,0,0,3,127,61,191
50901123302,0,0,0,0,0,0,0,0,0,0,0,0,6,11,7,4,0,3,7,0,6,8,7,14,12,4,20,6,3,11,13,5,12,13,0,13,25,0,25,12,0,12,4,0,4,5,0,5,4,0,4,13,3,17,3,0,0,126,37,161
50901123303,6,0,6,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,5,0,0,3,3,6,7,9,0,4,5,0,5,3,0,3,10,3,10,9,0,9,3,0,3,3,0,3,9,0,7,4,0,4,0,0,0,71,17,84
50901123304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,6,7,4,3,4,0,0,3,0,4,9,0,9,3,0,6,5,0,6,14,0,18,7,0,7,3,0,3,3,0,3,5,0,5,6,4,8,6,0,0,69,26,95
50901123305,4,0,8,0,0,0,0,5,5,0,0,6,6,7,14,10,9,13,3,0,7,6,0,13,9,4,16,9,0,9,9,5,12,8,0,14,24,3,25,26,0,28,25,0,25,9,0,9,36,0,37,29,0,29,3,5,8,221,42,265
50901123306,6,0,6,0,0,0,0,0,0,0,3,5,0,11,5,0,7,7,4,0,9,4,9,12,12,0,15,6,0,8,10,6,11,12,4,11,20,0,22,14,0,16,18,0,25,8,0,8,25,0,28,5,0,12,0,4,3,162,40,211
50901123307,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,6,9,3,0,5,4,4,10,4,6,11,9,0,9,4,0,4,4,0,0,4,0,8,7,0,7,7,0,7,0,0,0,4,0,4,3,0,6,0,0,0,60,24,88
50901123308,0,3,8,0,0,0,0,3,7,3,4,8,3,18,23,8,6,13,21,3,24,12,16,25,16,7,21,11,0,16,14,7,16,7,0,10,22,3,23,14,0,14,7,5,4,6,0,6,0,0,0,16,0,16,3,3,7,164,89,250
50901123309,3,5,5,0,0,0,0,0,3,0,5,5,3,14,16,6,4,9,15,4,18,11,3,14,19,9,25,17,3,19,11,0,15,18,0,19,19,0,19,21,0,21,9,0,9,0,0,0,6,0,9,10,0,10,3,0,4,174,58,237
50901123310,4,0,8,0,3,3,0,0,0,0,0,0,5,4,11,0,0,0,5,0,7,5,8,13,4,4,10,18,0,18,4,0,4,5,0,5,15,0,20,12,0,12,7,0,7,8,0,9,11,0,6,16,0,17,0,0,0,121,31,147
50901123311,0,0,0,0,0,0,0,5,3,4,15,19,4,25,35,11,9,14,17,9,22,13,4,18,12,11,21,10,3,14,11,4,11,10,0,8,23,4,20,4,0,4,5,0,4,0,0,0,0,0,3,10,0,10,4,4,12,131,90,217
50901123312,0,3,3,0,0,0,0,0,0,0,10,10,0,14,20,4,4,11,15,3,20,6,5,12,10,9,17,17,4,23,11,0,11,12,0,17,33,0,32,17,0,13,3,0,5,5,0,5,15,0,15,18,0,18,0,4,3,171,66,237
50901123313,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,5,4,11,10,3,8,7,3,6,5,3,14,10,3,13,5,0,6,11,0,11,8,0,6,8,0,8,0,0,0,4,0,4,4,0,4,4,0,4,0,0,0,80,29,108
50901123315,0,0,0,0,0,0,0,9,8,6,9,10,0,18,20,3,8,14,10,4,12,14,8,17,13,5,20,13,8,15,5,0,5,5,0,5,7,0,13,11,0,11,3,0,3,0,0,0,0,0,0,6,0,11,4,9,15,103,81,181
50901123316,0,0,4,0,0,0,0,3,3,0,9,9,7,12,22,0,7,0,11,6,14,4,3,10,5,4,9,10,0,9,4,0,7,3,0,3,0,0,3,6,0,6,0,0,0,3,0,3,0,0,0,3,0,3,4,11,7,69,51,122
50901123317,0,3,6,0,3,6,0,8,8,0,18,18,8,35,41,8,7,17,13,3,18,7,5,11,6,5,8,10,3,11,5,0,3,9,0,9,11,0,11,4,0,4,0,0,0,5,0,5,0,0,0,13,0,7,5,3,6,104,100,203
50901123318,0,0,0,0,0,4,0,0,4,4,8,9,0,11,8,0,4,13,11,0,16,11,0,11,9,5,12,8,8,16,10,3,16,10,0,13,12,0,14,0,0,0,0,0,0,0,0,0,0,0,0,9,4,9,4,0,5,108,53,155
50901123319,0,0,0,0,0,0,0,0,0,4,9,15,0,8,12,8,6,13,10,3,18,17,10,24,6,9,14,11,10,21,4,3,11,14,0,14,14,0,16,3,0,3,9,0,7,0,0,0,4,0,4,8,0,8,0,0,0,117,70,188
50901123320,0,0,0,0,0,0,0,0,0,0,5,4,4,8,6,9,6,13,18,0,15,6,0,8,14,0,14,13,0,10,14,0,19,15,0,13,28,4,26,20,0,19,8,0,8,4,0,8,10,0,10,14,0,14,0,3,3,158,29,184
50901123321,4,0,4,0,0,0,0,0,0,4,5,6,0,8,12,3,5,8,8,3,13,6,6,14,11,8,21,14,3,21,8,10,15,17,4,19,19,6,19,18,0,21,12,3,9,13,0,13,3,0,8,14,0,14,0,0,0,150,67,218
50901123322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,3,0,7,4,5,6,3,0,4,4,0,5,5,3,8,4,0,9,17,0,17,15,0,15,9,0,9,7,0,7,4,0,11,19,0,19,0,0,4,114,20,135
50901123323,0,3,3,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,12,0,12,0,0,4,5,0,5,3,0,3,4,0,3,9,0,7,16,0,19,7,0,7,3,0,3,6,0,6,8,0,8,14,0,11,0,0,0,80,17,98
50901123324,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,9,10,3,7,8,7,15,7,0,10,3,5,6,11,0,11,8,4,14,10,0,10,4,0,4,7,0,4,0,0,0,19,0,19,4,6,5,89,23,117
50901123325,0,0,0,0,0,0,0,0,0,4,0,4,0,4,8,0,0,3,3,0,8,7,0,11,3,0,8,5,0,6,3,0,4,0,0,0,13,0,16,0,0,0,5,0,5,4,0,4,3,0,3,5,0,5,0,0,0,69,18,93
50901123326,0,0,0,0,0,0,0,6,6,0,0,0,0,4,4,0,0,0,7,0,6,5,0,6,4,3,7,5,4,12,10,0,13,5,6,15,20,5,26,17,0,17,10,0,9,0,0,0,7,0,7,13,0,16,0,0,0,108,29,136
50901123401,0,0,0,0,0,0,0,0,0,0,0,0,4,9,7,0,0,4,9,0,9,3,3,6,0,0,8,9,0,9,7,0,6,0,0,4,6,4,9,3,0,3,0,0,3,0,0,0,8,0,10,5,0,5,0,3,3,64,23,94
50901123402,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,3,0,9,6,4,15,7,0,7,4,5,9,7,0,11,11,0,10,4,0,5,12,4,20,3,0,3,7,3,9,0,0,3,7,0,8,9,0,9,0,0,3,99,43,139
