SA1_CODE_2021,P_Yr_8_bel_15_19_yr,P_Yr_8_bel_20_24_yr,P_Yr_8_bel_25_34_yr,P_Yr_8_bel_35_44_yr,P_Yr_8_bel_45_54_yr,P_Yr_8_bel_55_64_yr,P_Yr_8_bel_65_74_yr,P_Yr_8_bel_75_84_yr,P_Yr_8_bel_85_yr_over,P_Yr_8_bel_Tot,P_Did_not_go_to_school_15_19,P_Did_not_go_to_school_20_24,P_Did_not_go_to_school_25_34,P_Did_not_go_to_school_35_44,P_Did_not_go_to_school_45_54,P_Did_not_go_to_school_55_64,P_Did_not_go_to_school_65_74,P_Did_not_go_to_school_75_84,P_Did_not_go_to_school_85ov,P_Did_not_go_to_school_Tot,P_High_yr_sch_ns_15_19_yr,P_High_yr_sch_ns_20_24_yr,P_High_yr_sch_ns_25_34_yr,P_High_yr_sch_ns_35_44_yr,P_High_yr_sch_ns_45_54_yr,P_High_yr_sch_ns_55_64_yr,P_High_yr_sch_ns_65_74_yr,P_High_yr_sch_ns_75_84_yr,P_High_yr_sch_ns_85_yr_over,P_High_yr_sch_ns_Tot,P_Tot_15_19_yr,P_Tot_20_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
50503110121,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,8,21,40,27,29,18,10,11,0,164
50503110122,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,9,8,0,3,0,0,0,25,22,26,59,66,63,41,14,11,0,305
50503110123,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,5,0,0,4,0,4,3,0,0,0,21,19,33,68,79,71,39,32,3,0,345
50503110124,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,13,7,14,53,45,42,37,16,9,0,235
50503110125,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,7,17,40,47,33,38,18,11,6,215
50503110126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,0,0,10,16,15,39,51,38,41,20,6,4,229
50503110127,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,6,0,9,3,39,87,49,30,15,9,8,0,246
50503110128,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,6,6,5,0,0,0,0,18,11,32,73,56,35,25,17,3,0,259
50503110129,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,15,4,19,73,84,41,56,25,10,0,315
50503110130,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,9,0,0,0,0,4,0,0,0,0,9,16,21,53,40,43,23,16,8,0,220
50503110131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,7,8,3,3,0,0,0,0,28
50503110132,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,4,4,9,3,0,0,0,18,12,23,60,65,50,32,32,16,3,292
50503110133,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,6,3,3,0,7,0,0,0,0,18,13,18,39,54,56,31,17,3,3,243
50503110134,0,0,0,4,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,3,0,4,4,8,3,0,0,21,16,33,51,65,65,56,30,21,0,339
50503110135,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,3,4,0,0,6,3,0,0,16,10,29,80,78,44,57,44,11,8,351
50503110136,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,29,68,61,42,38,24,7,0,278
50503110201,0,0,0,4,3,3,0,7,0,17,0,0,0,6,0,0,4,0,0,13,0,4,0,0,0,0,0,0,0,12,16,40,61,55,62,39,24,18,0,316
50503110202,0,0,4,6,5,3,3,4,0,18,0,0,0,4,0,0,0,3,0,11,0,3,4,5,4,0,0,0,0,12,15,58,127,116,82,54,50,29,8,532
50503110203,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,10,0,0,4,0,3,0,0,0,0,16,5,17,46,29,30,21,23,16,3,197
50503110204,0,0,0,3,5,8,8,3,0,30,0,0,0,0,4,9,0,0,0,14,4,3,7,12,7,3,7,3,0,44,11,38,63,62,56,54,40,14,7,355
50503110205,0,0,0,0,4,7,5,0,0,10,0,0,0,3,0,0,6,0,0,14,0,0,0,0,0,0,5,3,0,9,7,23,25,38,26,22,47,18,4,208
50503110206,0,0,0,0,0,3,0,3,0,13,0,0,0,0,0,5,0,0,0,10,0,3,4,0,0,4,0,0,0,13,6,21,38,35,28,35,28,12,4,208
50503110207,0,0,0,3,0,0,8,0,3,19,0,0,0,3,3,0,0,0,0,6,0,0,0,3,3,0,3,5,0,22,5,16,41,60,48,36,44,8,6,270
50503110208,0,0,0,5,3,0,3,4,0,21,0,0,3,4,5,6,3,0,0,14,4,6,7,11,0,4,0,0,0,40,14,33,68,61,55,49,28,23,0,335
50503110209,0,0,0,3,0,0,0,3,0,10,0,0,0,4,0,0,3,0,0,10,0,0,0,0,5,0,0,0,0,4,10,20,31,35,30,30,46,12,3,224
50503110210,0,0,3,4,0,3,5,3,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,4,3,0,22,5,17,35,49,31,25,30,10,0,205
50503110211,0,0,0,5,6,0,10,8,4,23,0,0,0,0,6,0,0,0,0,6,5,0,7,9,5,4,0,3,0,27,20,30,60,51,41,35,25,23,0,285
50503110212,0,0,3,0,0,0,0,4,0,17,0,0,0,0,4,0,0,0,0,8,0,0,7,3,7,0,0,3,0,23,15,24,65,58,62,25,31,27,0,320
50503110213,0,0,6,5,0,3,0,3,3,27,0,0,0,5,0,0,4,0,0,14,3,0,4,3,0,0,3,0,0,16,21,31,62,77,60,35,23,14,6,330
50503110214,0,0,0,0,3,10,5,4,4,29,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,5,0,0,6,9,36,73,59,43,65,31,18,7,341
50503110215,0,0,0,0,0,0,13,0,3,15,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,5,0,0,9,16,19,57,50,53,35,31,25,4,286
50503110216,0,0,4,0,4,4,5,4,0,18,0,0,4,0,5,4,0,0,0,18,0,0,3,8,4,4,3,0,0,26,9,33,53,67,55,57,52,18,5,349
50503110217,0,0,4,0,3,3,9,0,0,19,0,0,0,7,0,0,0,0,0,7,0,6,0,0,6,4,0,0,0,17,11,27,76,62,52,36,39,9,0,323
50503110218,0,0,0,0,6,4,6,5,0,17,0,0,6,3,9,3,0,4,0,21,0,3,10,3,4,0,0,3,0,29,13,46,98,60,60,55,31,26,8,392
50503110219,0,5,0,0,0,0,5,5,0,13,0,0,0,3,6,3,0,0,0,15,0,7,11,8,5,4,7,0,0,44,17,38,91,78,62,45,46,22,0,410
50503110220,0,0,0,3,3,4,3,4,0,21,0,0,7,9,3,3,0,0,0,20,0,0,4,3,0,3,0,0,3,15,11,31,61,60,48,52,57,24,12,358
50503110221,0,0,3,5,5,6,0,7,0,21,0,0,0,0,5,5,3,0,0,18,0,0,9,4,6,3,5,3,0,33,4,18,47,35,49,37,18,14,0,221
50503110222,0,0,3,0,4,8,3,6,0,25,0,0,0,0,8,0,0,0,0,11,0,0,0,5,4,0,0,0,0,14,14,30,55,58,50,44,37,14,5,304
50503110401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50503110402,0,0,0,0,0,3,0,3,0,12,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,8,8,26,37,32,45,40,22,9,0,222
50503110403,0,0,0,0,0,0,7,12,4,28,0,0,0,0,0,0,3,3,0,15,0,0,5,0,9,10,3,8,0,34,12,26,63,53,64,63,76,53,9,416
50503110404,0,0,0,0,0,3,8,6,5,18,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,9,4,22,40,47,43,57,50,16,4,289
50503110405,0,0,0,7,0,7,3,21,32,65,0,0,0,5,4,0,0,3,8,17,3,0,0,8,0,4,9,51,73,153,14,20,61,64,59,48,66,93,131,556
50503110406,0,0,0,0,3,0,8,3,4,17,0,0,0,0,0,3,0,0,0,7,0,0,4,4,0,4,0,3,0,9,8,12,39,35,17,47,46,23,14,235
50503110407,0,0,0,0,3,4,3,0,0,11,0,0,0,0,0,3,5,0,0,14,0,3,0,3,0,0,3,0,0,21,11,39,59,44,72,51,32,13,0,327
50503110408,0,0,0,5,3,0,3,3,0,14,0,0,0,0,0,0,0,0,0,8,3,0,5,0,0,3,5,0,0,10,4,19,47,42,43,35,30,10,5,244
50503110409,0,0,0,0,0,0,4,0,0,12,0,0,0,0,0,9,7,0,3,13,0,0,0,5,0,0,0,5,0,11,20,15,33,37,44,49,50,28,11,282
50503110410,0,0,0,0,0,3,12,8,4,22,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,4,0,12,3,23,58,63,44,51,54,36,6,344
50503110411,0,0,5,0,0,4,0,6,4,17,0,0,0,0,0,0,0,3,0,7,0,4,3,7,0,0,0,0,0,18,19,37,50,63,52,47,46,23,6,329
50503110412,0,0,0,3,0,0,9,3,0,19,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,6,6,3,0,23,12,24,43,49,53,40,40,23,0,277
50503110413,0,0,0,0,0,9,4,7,0,23,0,0,0,0,3,0,4,0,0,9,0,3,3,0,4,0,5,0,0,14,8,28,53,54,48,69,36,17,3,315
50503110414,0,0,0,0,0,0,3,5,3,13,0,0,0,0,0,5,0,0,0,10,0,0,0,0,3,0,0,4,0,8,10,23,34,55,41,50,23,16,5,260
50503110415,0,0,6,0,0,0,5,0,0,10,0,0,6,0,7,16,4,0,0,31,0,3,4,4,6,4,0,0,0,22,28,44,78,94,80,56,41,5,3,425
50503110416,0,0,4,4,3,10,12,8,0,36,0,0,0,3,4,0,0,0,0,12,0,0,0,9,4,0,0,0,0,20,14,35,59,63,62,61,48,34,9,380
50503110417,0,0,0,0,3,8,9,0,0,18,0,0,4,0,4,0,0,6,0,16,0,0,0,0,0,4,6,8,22,47,13,19,49,60,37,59,28,28,26,311
50503110418,0,0,6,0,6,4,5,3,0,19,0,0,0,0,3,5,0,0,0,11,0,0,0,0,4,0,0,0,0,6,13,29,45,46,59,52,26,16,0,284
50503110419,0,0,0,0,0,0,3,5,0,8,0,0,0,0,0,5,4,0,0,8,0,0,0,0,0,4,0,0,0,0,3,15,22,14,19,37,32,9,6,159
50503110420,0,0,0,0,4,5,6,0,0,22,0,0,0,0,5,0,0,0,0,11,5,3,11,6,3,0,3,3,0,31,13,37,72,61,79,62,40,12,0,390
50503110421,0,0,0,3,0,0,3,0,6,13,0,0,0,5,0,0,0,0,0,4,0,0,10,0,3,9,0,0,0,18,3,32,72,65,54,52,34,15,6,325
50503110422,0,0,0,0,4,4,4,0,0,20,0,0,0,0,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,11,18,42,80,65,79,38,24,14,3,368
50503110423,0,0,0,0,0,3,3,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,4,3,0,4,4,0,13,22,25,65,54,50,52,46,16,0,325
50503110424,0,0,0,0,0,0,4,0,0,6,0,0,5,0,0,0,0,0,0,9,0,0,5,4,5,4,5,0,0,17,11,20,71,62,39,56,41,21,6,325
50503110425,0,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,14,25,27,44,26,30,5,0,191
50503110426,0,0,5,3,8,0,5,9,0,25,0,0,0,7,5,5,3,0,0,28,0,0,0,0,4,0,3,0,0,18,18,43,78,69,91,71,51,27,5,458
50503110501,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,5,4,0,0,16,15,23,53,44,53,75,43,16,5,334
50503110502,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,13,10,23,30,45,59,34,34,14,10,245
50503110503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,37,19,34,17,3,3,0,130
50503110504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,30,34,59,26,8,0,0,186
50503110505,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,4,7,3,0,0,0,20,21,43,55,44,129,79,36,13,0,421
50503110506,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,3,0,0,0,17,17,41,22,44,86,97,51,11,0,379
50503110507,0,0,3,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,13,15,35,62,69,93,75,29,21,8,403
50503110508,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,4,12,32,42,42,58,57,35,13,0,295
50503110509,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,24,54,54,40,24,22,0,244
50503110510,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,31,52,38,51,114,92,33,11,0,431
50503110512,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,14,19,29,17,31,75,47,25,14,5,252
50503110513,0,0,0,0,0,0,0,3,5,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,14,5,20,21,42,38,39,28,14,7,224
50503110514,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,13,23,32,54,48,106,89,51,29,11,446
50503110515,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,3,0,20,6,18,35,25,33,25,26,13,7,184
50503110517,0,0,0,0,0,0,6,7,8,12,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,16,4,36,11,34,10,41,79,64,67,135,39,488
50503110518,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,43,32,64,128,72,29,26,3,408
50503110519,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,23,36,32,47,80,72,34,12,11,346
50503110520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,0,0,0,10,23,37,22,52,90,54,20,10,3,303
50503110522,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,4,8,0,10,3,0,0,0,30,18,43,88,68,95,95,41,12,3,465
50503110523,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,14,30,34,73,112,72,32,8,4,383
50503110524,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,11,12,20,54,53,30,40,19,10,0,240
50503110526,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,38,27,33,92,72,35,6,0,321
50503110528,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,3,0,0,16,25,45,66,44,136,138,61,20,4,536
50503110530,0,0,0,0,0,0,3,0,3,6,0,0,0,0,0,0,0,0,0,0,4,3,5,0,9,6,3,0,0,31,23,44,42,62,104,102,51,30,13,470
50503110531,0,0,0,3,5,5,0,3,0,16,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,20,14,31,67,65,61,40,36,16,0,333
50503110532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,30,4,21,11,14,4,0,90
50503110533,0,0,0,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,7,9,9,9,0,3,0,0,28,48,114,391,322,257,206,85,21,0,1449
50503110534,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,6,4,5,9,3,10,4,3,0,0,32,18,32,63,56,45,33,22,9,6,277
50503110536,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,0,0,0,13,9,18,46,54,27,34,13,0,6,194
50503110537,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,0,0,0,0,7,12,27,52,53,70,38,29,6,4,287
50503110538,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,0,0,0,0,15,17,35,32,46,64,43,29,12,5,271
50503110539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,10,23,35,42,44,32,10,7,0,197
50503110540,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,30,56,6,20,19,30,35,18,16,39,76,264
50503110541,0,0,0,0,0,3,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,7,0,0,19,19,14,33,35,70,86,54,27,5,334
50503110542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,43,31,39,96,74,30,8,0,319
50503110543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50503110544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,34,17,41,89,59,15,4,0,282
50503110545,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,0,0,13,36,50,44,80,118,95,51,20,3,494
50503110546,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,15,30,23,40,70,45,22,7,3,256
50503110547,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,6,0,0,8,45,56,49,117,202,116,50,20,3,664
50503110548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,0,11,15,38,19,29,74,61,30,22,9,302
50503110549,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,23,24,30,64,44,38,15,4,251
50503110550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,22,22,28,64,30,18,8,0,202
50503110551,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,13,9,29,46,51,53,28,18,3,3,248
50503110552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,13,14,13,32,54,39,31,11,0,208
50503110553,0,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,21,7,26,57,61,36,22,4,246
50503110602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6
50503110701,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,5,10,41,88,97,71,46,27,7,3,394
50503110703,0,0,0,0,0,0,10,8,0,15,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,4,4,0,14,11,16,18,23,43,47,56,29,0,247
50503110704,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,12,10,21,31,26,38,44,7,0,177
50503110705,0,0,0,0,0,0,4,3,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,8,12,27,28,37,57,60,39,17,6,276
50503110706,0,0,0,3,0,4,3,6,0,13,0,0,0,0,0,0,0,0,0,4,4,4,0,5,0,3,0,0,0,14,14,12,25,38,20,41,43,12,0,207
50503110707,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,7,16,38,85,65,83,64,30,20,3,395
50503110708,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,16,10,31,77,85,78,48,34,26,6,396
50503110709,0,0,0,0,0,0,7,17,9,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,14,39,0,0,0,0,5,21,103,186,76,391
50503110710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,32,49,60,72,40,15,6,0,290
50503110711,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,3,0,3,4,0,0,0,5,0,0,0,0,11,17,60,113,129,96,55,59,15,7,545
50503110712,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,8,8,21,42,42,46,44,17,0,0,219
50503110713,0,0,6,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,36,36,63,60,41,18,3,0,273
50503110714,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,9,3,0,0,0,0,0,13,15,24,52,58,56,28,20,11,5,260
50503110719,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,18,38,51,102,89,41,34,8,4,379
50503110720,0,0,0,0,0,0,0,16,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,33,0,0,3,0,7,25,90,150,47,317
50503110721,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,14,18,35,85,121,88,45,32,12,0,434
50503110722,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15,25,27,54,101,103,73,42,12,0,444
50503110723,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,4,0,5,0,6,0,0,14,7,40,89,83,71,55,33,17,0,408
50503110724,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,32,35,46,18,23,7,0,185
50503110726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,8,14,17,30,54,42,43,14,12,3,215
50503110727,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,8,27,48,46,46,25,7,4,4,220
50503110728,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,5,23,37,29,71,107,33,19,8,0,325
50503110729,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,22,16,46,93,77,40,5,3,0,310
50503110730,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,3,0,0,0,14,19,17,74,139,48,42,18,9,0,374
50503110731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,38,84,61,18,35,14,0,284
50503110732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,8,12,27,72,81,56,38,22,8,0,317
50503110733,0,0,0,4,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,5,12,25,53,68,79,41,21,5,0,306
50503110734,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,35,35,49,61,34,11,0,0,243
50503110735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,20,39,65,60,24,7,0,0,216
50503110736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,12,27,34,54,73,37,22,3,3,274
50503110737,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,4,0,0,0,8,0,0,0,0,0,13,20,23,33,86,65,21,8,0,0,259
50503125501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,45,41,42,14,4,4,0,175
50503125505,0,0,0,3,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,4,11,3,38,69,35,21,4,15,36,24,241
50503125510,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,5,4,0,0,3,0,0,0,0,24,16,29,101,116,59,46,29,14,3,397
50503125512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,12,9,24,116,72,50,34,11,3,0,321
50503125513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,21,42,26,33,23,12,4,0,163
50503125514,0,0,3,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,0,0,0,12,4,13,98,69,53,23,12,9,0,279
50503125515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,6,23,44,63,36,16,9,5,0,205
50503125516,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,11,4,3,0,0,0,31,10,26,85,70,33,19,17,5,0,264
50503125517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,10,21,128,96,55,19,10,7,0,352
50503125518,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,4,0,0,7,3,11,83,63,39,24,12,0,0,242
50503125519,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,6,0,3,0,0,0,0,5,4,17,53,48,33,15,12,4,0,180
50503125520,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,16,18,54,77,57,34,18,5,0,271
50503125521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,45,18,26,9,7,0,0,123
50503125522,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,20,82,40,31,15,13,0,0,219
