SA1_CODE_2021,Preschool_M,Preschool_F,Preschool_P,Primary_Government_M,Primary_Government_F,Primary_Government_P,Primary_Catholic_M,Primary_Catholic_F,Primary_Catholic_P,Prim_Other_Non_Govt_M,Prim_Other_Non_Govt_F,Prim_Other_Non_Govt_P,Primary_Tot_M,Primary_Tot_F,Primary_Tot_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_Non_Govt_M,Secondary_Other_Non_Govt_F,Secondary_Other_Non_Govt_P,Secondary_Tot_Secondary_M,Secondary_Tot_Secondary_F,Secondary_Tot_Secondary_P,Tert_Voc_Ed_Ft_15_24_yr_M,Tert_Voc_Ed_Ft_15_24_yr_F,Tert_Voc_Ed_Ft_15_24_yr_P,Tert_Voc_Ed_Ft_25_yr_over_M,Tert_Voc_Ed_Ft_25_yr_over_F,Tert_Voc_Ed_Ft_25_yr_over_P,Tert_Voc_Ed_Pt_15_24_yr_M,Tert_Voc_Ed_Pt_15_24_yr_F,Tert_Voc_Ed_Pt_15_24_yr_P,Tert_Voc_Ed_Pt_25_yr_over_M,Tert_Voc_Ed_Pt_25_yr_over_F,Tert_Voc_Ed_Pt_25_yr_over_P,Tert_Voc_Ed_Ft_Pt_st_ns_M,Tert_Voc_Ed_Ft_Pt_st_ns_F,Tert_Voc_Ed_Ft_Pt_st_ns_P,Tert_Voc_Ed_Tot_M,Tert_Voc_Ed_Tot_F,Tert_Voc_Ed_Tot_P,Tert_Uni_oth_edu_Ft_15_24_M,Tert_Uni_oth_edu_Ft_15_24_F,Tert_Uni_oth_edu_Ft_15_24_P,Tert_Uni_oth_edu_Ft_25ov_M,Tert_Uni_oth_edu_Ft_25ov_F,Tert_Uni_oth_edu_Ft_25ov_P,Tert_Uni_oth_edu_Pt_15_24_M,Tert_Uni_oth_edu_Pt_15_24_F,Tert_Uni_oth_edu_Pt_15_24_P,Tert_Uni_oth_edu_Pt_25ov_M,Tert_Uni_oth_edu_Pt_25ov_F,Tert_Uni_oth_edu_Pt_25ov_P,Tert_Uni_oth_edu_F_Pt_st_ns_M,Tert_Uni_oth_edu_F_Pt_st_ns_F,Tert_Uni_oth_edu_F_Pt_st_ns_P,Tert_Uni_oth_edu_Tot_M,Tert_Uni_oth_edu_Tot_F,Tert_Uni_oth_edu_Tot_P,Tert_Tot_Tert_M,Tert_Tot_Tert_F,Tert_Tot_Tert_P,Oth_type_Edu_inst_Ftime_stu_M,Oth_type_Edu_inst_Ftime_stu_F,Oth_type_Edu_inst_Ftime_stu_P,Oth_type_Edu_inst_Ptime_stu_M,Oth_type_Edu_inst_Ptime_stu_F,Oth_type_Edu_inst_Ptime_stu_P,Ot_ty_Ed_ins_F_Pt_Stu_st_ns_M,Ot_ty_Ed_ins_F_Pt_Stu_st_ns_F,Ot_ty_Ed_ins_F_Pt_Stu_st_ns_P,Oth_type_educ_institut_Tot_M,Oth_type_educ_institut_Tot_F,Oth_type_educ_institut_Tot_P,Type_educ_institution_ns_M,Type_educ_institution_ns_F,Type_educ_institution_ns_P,OS_visitors_M,OS_visitors_F,OS_visitors_P,Tot_M,Tot_F,Tot_P
50503130622,13,9,24,28,27,52,3,8,17,9,3,5,36,35,72,9,13,20,6,3,7,0,0,0,15,20,27,0,0,4,0,0,0,6,3,4,0,0,5,0,0,0,7,7,17,3,8,4,3,0,4,0,4,4,0,0,3,0,0,0,8,11,19,14,22,28,0,0,0,0,4,5,0,0,0,0,6,7,3,0,4,0,0,0,76,95,174
50503130623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50503130624,0,5,5,12,3,13,0,0,0,0,0,0,14,3,16,9,7,15,0,0,0,0,0,3,15,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,4,7,15,0,0,0,0,0,0,0,0,0,0,0,0,4,7,13,0,0,0,37,24,65
50503130625,0,4,5,10,26,33,0,0,0,0,0,3,12,29,44,16,11,30,0,0,0,3,0,4,20,15,36,4,4,7,3,0,3,0,0,3,0,4,6,0,0,0,5,14,16,3,0,9,0,0,0,0,0,0,0,0,3,0,0,0,3,4,12,10,14,25,0,0,3,0,0,0,0,0,0,0,4,0,9,11,18,0,0,0,55,80,130
50503130626,0,10,12,17,12,27,5,0,5,0,0,0,21,12,35,14,8,19,0,0,0,0,0,0,12,8,25,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,4,5,7,0,0,4,0,5,5,0,3,3,0,0,6,0,0,0,3,8,14,9,12,22,0,0,0,3,0,3,0,0,0,3,0,7,11,14,20,0,0,0,57,54,114
50503130627,0,3,3,13,9,12,0,0,0,0,0,0,11,9,18,9,7,18,0,0,0,0,0,0,11,7,17,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,8,8,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,36,58,90,0,0,0,62,79,135
50503130628,9,8,17,23,24,44,15,10,26,7,3,6,41,39,79,14,11,30,3,6,7,5,0,7,18,24,40,0,0,0,0,0,0,5,0,5,0,3,6,0,0,0,3,6,12,4,3,7,0,0,6,0,0,5,0,4,4,0,0,0,9,9,16,16,16,32,0,0,0,0,0,0,0,0,0,3,0,3,3,5,10,0,0,0,88,87,177
50503130629,9,4,12,19,14,32,0,6,5,0,0,0,20,17,36,19,15,31,4,0,9,0,5,5,18,18,40,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,3,4,8,4,3,7,3,3,6,0,0,0,0,0,4,0,0,0,4,16,21,8,20,30,0,0,0,0,0,0,0,0,0,0,0,3,13,15,26,3,0,3,71,80,149
50503130630,4,8,12,18,19,38,5,4,8,4,0,9,29,23,50,12,13,29,0,8,9,4,3,7,15,18,37,0,4,5,0,0,0,0,0,0,3,3,5,0,0,0,3,7,12,4,5,9,5,10,4,0,0,0,0,3,3,0,0,0,12,13,28,16,25,36,0,0,0,4,0,0,0,0,0,4,0,0,12,5,11,0,0,0,76,75,151
50503130631,7,3,8,10,16,23,0,5,5,3,0,5,12,20,33,10,12,18,3,3,10,0,0,0,17,15,28,0,0,0,0,4,4,0,0,0,0,0,3,0,0,0,3,4,5,0,4,6,0,0,0,0,0,0,6,3,10,0,0,0,7,9,13,8,11,22,0,0,0,0,0,0,0,0,0,0,0,0,17,10,22,0,0,0,60,58,118
50503130632,8,4,12,14,10,22,4,3,4,0,0,0,19,13,31,8,17,21,0,0,0,0,0,4,13,13,26,4,0,4,0,0,0,0,0,0,0,0,6,0,0,0,7,4,7,0,4,7,0,3,3,0,0,4,0,0,0,0,0,0,3,10,17,7,11,24,0,0,0,5,0,5,0,0,0,5,0,3,8,8,19,0,0,0,63,55,114
50503130633,3,12,13,15,21,39,5,8,15,0,6,10,27,38,60,14,13,21,0,0,0,0,3,3,14,15,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,3,5,8,0,0,3,0,0,6,4,0,0,0,0,0,7,10,14,10,7,20,0,0,3,0,0,0,0,0,0,0,7,6,3,0,3,0,0,0,62,79,134
50503130634,0,0,0,15,15,30,13,11,22,3,0,3,26,26,54,14,5,20,7,5,13,8,0,10,29,16,45,0,0,0,0,0,0,0,0,0,3,5,5,0,0,0,3,5,8,7,6,18,0,0,4,3,0,0,5,5,8,0,0,0,15,18,32,18,21,41,0,0,0,0,7,7,0,0,0,0,7,7,7,5,12,0,0,0,82,79,161
50601111001,0,4,7,9,8,11,0,0,0,5,0,4,4,11,15,4,0,9,0,0,0,0,3,3,4,5,11,0,3,5,0,0,0,4,0,4,0,6,6,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,10,6,11,16,4,0,4,0,3,3,0,0,0,0,3,9,43,29,80,0,0,0,75,66,140
50601111002,4,10,17,14,14,28,12,11,20,17,8,26,33,37,73,12,15,29,9,13,22,10,10,22,35,41,75,0,0,0,0,0,3,5,5,6,4,0,0,0,0,0,6,9,12,4,8,13,4,4,7,0,0,3,0,6,6,0,0,0,5,17,26,16,28,36,0,0,5,0,0,4,0,0,0,4,0,7,3,3,4,0,0,0,99,121,221
50601111003,0,3,6,12,20,28,0,0,5,4,0,3,16,26,40,13,5,19,0,0,0,3,4,4,11,13,26,3,0,3,0,0,4,0,0,0,0,5,4,0,0,0,6,7,12,0,3,3,0,0,3,0,0,0,0,5,5,0,0,0,0,12,13,9,20,27,0,0,0,0,0,0,0,0,0,0,0,3,13,15,24,0,0,0,50,68,118
50601111004,4,3,8,21,14,37,4,6,11,3,8,10,28,25,52,18,12,26,0,4,4,0,3,5,19,15,38,0,3,4,0,4,5,4,0,4,0,5,3,0,0,0,7,7,17,0,6,4,3,0,3,0,0,0,0,0,0,0,0,0,4,4,8,11,14,23,0,0,3,0,0,0,0,0,0,0,6,3,17,25,43,0,0,0,83,88,174
50601111006,0,0,0,7,7,12,3,0,3,0,0,0,10,7,19,4,6,14,4,0,3,3,0,3,12,11,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,6,11,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,29,30,61
50601111007,0,5,6,8,7,8,0,0,0,8,6,15,13,12,22,0,4,7,0,0,0,6,5,11,13,9,24,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,4,10,13,0,0,0,0,0,0,0,0,0,0,0,0,5,3,15,0,0,0,39,41,82
50601111009,0,3,6,19,19,41,0,3,3,3,0,3,26,22,46,14,14,27,0,0,3,0,0,0,18,16,30,0,0,7,0,4,6,0,0,0,0,4,9,0,0,0,6,13,17,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,7,6,5,15,24,0,0,0,0,0,0,0,0,0,0,0,0,18,17,33,0,0,0,70,81,148
50601111010,0,0,3,9,9,19,0,6,9,0,0,5,7,15,29,4,5,13,0,0,0,3,3,9,9,6,18,0,5,5,0,0,0,0,0,0,0,4,10,0,0,0,0,10,9,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,6,12,17,0,0,3,0,5,8,0,0,0,3,8,7,7,3,14,0,0,0,40,44,83
50601111011,3,5,6,18,13,35,3,3,9,9,5,11,30,22,57,24,11,30,0,0,4,0,11,13,25,17,36,3,0,5,0,0,0,3,0,3,3,4,9,0,0,0,5,3,13,5,6,6,0,0,5,0,0,0,3,4,7,0,0,0,9,9,16,13,18,29,0,0,4,5,4,8,0,0,0,5,7,5,36,17,51,0,0,0,110,81,186
50601111013,4,0,9,15,18,32,5,0,10,0,3,3,20,19,39,8,6,16,0,0,0,0,0,0,9,12,18,6,0,3,0,3,4,6,0,6,0,5,5,0,0,0,3,10,20,0,3,3,0,4,0,0,0,3,3,6,4,0,0,0,7,10,13,10,24,32,0,0,0,0,3,3,0,0,0,0,3,3,8,4,11,0,0,0,58,59,121
50601111015,3,3,11,17,18,33,0,3,3,3,3,5,26,19,47,25,19,37,4,0,3,0,3,3,24,23,48,0,0,0,5,0,5,4,0,4,0,4,4,0,0,0,3,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,6,17,23,0,7,3,0,0,5,0,0,0,4,8,8,20,28,44,0,0,0,81,96,178
50601111016,3,0,3,15,14,31,0,0,0,0,3,3,15,19,31,16,5,18,6,0,6,3,8,3,16,11,30,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,6,0,8,3,11,11,0,0,0,0,0,0,0,0,0,0,0,0,11,14,25,0,0,0,53,53,106
50601111018,8,0,10,25,18,45,0,3,3,0,3,8,32,24,56,22,15,36,0,0,0,3,7,11,22,20,42,3,0,4,0,0,0,4,0,3,0,0,3,0,0,0,4,3,12,0,7,7,0,0,0,0,3,3,0,3,3,0,0,0,0,8,13,5,15,25,0,0,0,0,3,4,0,0,0,0,4,4,18,20,37,0,0,0,83,89,178
50601111019,0,7,10,17,6,21,0,5,8,5,5,8,20,15,39,11,10,18,0,0,0,5,3,4,11,9,25,0,6,4,0,0,0,0,0,0,5,0,0,0,0,0,3,5,11,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,9,6,6,11,19,0,0,0,0,0,6,0,0,0,4,0,3,27,20,47,0,0,0,73,57,138
50601111020,0,9,4,16,8,28,0,4,3,0,0,0,19,13,31,12,16,24,0,0,0,7,0,3,11,14,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,5,3,9,11,4,12,0,4,3,0,0,0,0,0,0,0,3,9,20,19,35,0,0,0,60,60,121
50601111021,7,5,6,20,17,33,4,4,6,0,0,0,19,19,41,15,14,31,9,0,8,0,0,4,28,15,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,5,3,10,13,0,0,0,0,3,3,0,0,0,0,8,10,14,17,34,0,0,0,72,74,144
50601111022,4,10,8,16,16,29,0,0,0,6,0,8,15,15,38,7,10,17,0,0,8,0,0,0,9,15,24,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,6,7,3,9,14,0,0,6,0,3,3,0,0,0,0,6,3,13,10,24,0,0,0,46,64,114
50601111023,5,8,17,12,17,26,0,0,0,3,0,3,16,17,27,16,7,26,0,0,0,0,0,0,16,12,29,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,8,11,0,0,4,0,0,3,0,0,4,0,0,0,0,0,0,3,3,6,5,13,23,0,0,0,0,5,0,0,0,0,0,5,0,22,28,50,0,0,0,73,72,149
50601111024,0,4,4,19,12,29,0,0,0,0,0,4,19,13,31,9,14,23,0,0,0,5,3,5,14,9,23,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,4,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,8,8,16,0,0,4,0,4,4,0,0,0,0,5,5,13,18,35,0,0,0,54,60,113
50601111025,0,4,5,6,9,10,0,0,0,0,0,4,10,11,16,4,3,10,0,0,0,0,0,0,4,9,12,3,0,4,0,0,0,0,0,0,0,5,5,0,0,0,3,0,5,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,5,8,17,0,0,0,0,0,0,0,0,0,0,0,0,11,9,13,0,0,0,33,31,61
50601111026,4,8,10,7,7,15,0,0,0,4,0,4,11,12,26,3,5,7,0,0,0,3,0,5,10,8,12,0,0,0,3,0,3,0,0,0,0,8,5,0,0,0,5,9,7,0,3,3,4,3,6,0,0,0,0,0,0,0,0,0,4,10,12,3,15,18,4,0,7,0,3,9,0,0,0,6,10,16,25,18,47,0,0,0,62,64,130
50601111027,0,3,3,10,12,16,0,0,0,0,0,0,10,12,16,14,5,19,0,0,0,0,0,0,11,10,22,0,0,0,0,0,0,3,3,4,0,3,5,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,10,16,0,0,0,0,0,0,0,0,0,0,0,0,30,27,59,0,0,0,65,66,126
50601111028,3,0,6,3,7,12,4,0,4,3,0,5,6,14,16,5,11,9,0,0,3,3,3,4,14,11,18,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,7,11,0,0,0,0,0,0,0,0,0,7,0,7,5,8,12,0,0,0,33,34,66
50601111029,7,5,14,16,33,44,6,0,8,0,0,0,24,36,55,10,18,29,0,0,5,5,0,4,13,20,37,0,0,7,0,0,0,0,0,0,0,0,8,0,0,0,7,7,14,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,7,10,18,0,0,0,0,3,8,0,0,0,0,3,8,27,26,54,0,0,0,80,100,179
50601111030,5,3,8,11,23,35,6,0,3,0,0,5,20,22,43,8,5,13,0,0,0,4,0,4,16,5,18,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,11,11,0,3,7,0,0,0,0,0,0,3,0,9,0,0,0,4,7,10,4,19,21,0,0,0,0,0,0,0,0,0,0,0,0,18,14,34,0,0,0,59,64,123
50601111031,0,0,0,11,10,21,0,0,0,4,0,0,14,13,28,4,7,7,4,0,4,0,0,0,6,5,17,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,5,3,8,0,0,4,0,3,7,0,0,0,0,0,0,0,0,0,3,0,8,8,8,11,4,4,5,0,0,0,0,0,0,4,3,7,11,16,23,0,0,0,45,50,91
50601111033,0,3,4,4,10,16,0,0,3,0,0,0,9,15,24,6,4,13,0,0,0,3,4,5,8,7,20,0,0,0,6,0,0,0,3,3,4,0,7,0,0,0,3,12,15,4,4,9,0,8,8,0,0,0,0,4,8,0,0,0,5,9,15,9,21,31,0,0,0,0,0,0,0,0,0,3,0,3,33,33,63,0,0,0,66,80,145
50601111034,4,0,7,10,9,16,6,0,6,0,0,0,13,9,25,4,14,17,0,0,0,6,4,7,8,16,26,0,0,0,0,0,4,0,0,0,0,5,5,0,0,0,3,6,7,5,0,6,4,3,7,0,0,0,0,0,0,0,0,0,8,3,10,9,10,21,4,0,4,0,3,3,0,0,0,4,3,9,11,6,19,0,0,0,49,51,101
50601111035,0,0,0,3,0,3,3,0,5,3,0,3,7,0,5,3,4,9,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,5,0,4,3,0,0,0,0,3,3,0,0,0,0,0,0,4,4,9,3,9,17,0,0,3,0,0,0,0,0,0,0,4,5,13,16,26,0,0,0,37,33,66
50601111036,20,5,23,32,29,59,4,9,13,9,8,21,48,45,97,16,19,36,3,0,3,5,7,15,28,26,54,3,0,5,0,5,5,4,0,4,0,0,7,0,0,0,10,8,15,8,9,13,0,6,6,0,0,4,0,4,5,0,0,0,8,19,27,18,31,49,6,3,8,0,3,3,0,0,0,4,7,11,26,27,48,0,0,0,140,138,281
50601111038,13,0,12,21,16,35,0,5,5,4,3,10,29,25,50,19,9,23,0,0,0,4,4,4,20,13,36,0,5,4,0,5,9,0,0,0,3,3,3,0,0,0,4,16,20,0,7,11,0,0,4,0,0,0,0,4,0,0,0,0,5,14,19,10,29,39,0,5,8,4,3,4,0,0,0,5,3,11,35,32,67,0,0,0,107,106,210
50601111039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,3,0,7
50601111040,4,0,4,6,3,13,4,0,4,0,0,4,10,3,11,11,5,9,0,3,3,4,3,8,12,9,23,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,5,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,13,0,0,0,0,0,0,0,0,0,0,0,3,9,13,23,0,0,0,43,42,83
50601111041,22,16,30,24,24,48,18,24,44,23,22,46,70,68,140,20,21,36,9,4,11,5,14,18,40,35,72,0,4,0,0,0,3,4,0,8,3,13,15,0,0,0,12,16,25,5,12,16,0,12,11,3,0,7,4,11,11,0,0,0,16,35,47,26,48,74,0,0,3,0,11,10,0,0,0,9,9,16,16,18,34,0,0,0,168,194,365
50601111044,8,10,11,27,35,63,3,5,3,8,13,16,35,52,86,21,24,43,3,3,6,4,4,13,28,28,57,0,0,4,4,3,4,0,0,4,0,3,11,0,0,0,7,14,23,4,4,6,3,0,3,0,0,0,0,8,8,0,0,0,3,13,17,10,24,34,0,3,3,0,8,3,0,0,0,3,6,7,15,24,44,0,0,0,106,148,249
50601111045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50601111046,0,5,7,10,8,23,3,0,9,0,0,3,17,13,33,9,0,9,0,0,0,0,0,7,10,0,15,0,0,0,0,0,0,0,3,3,0,5,5,0,0,0,0,8,8,0,0,0,0,5,5,0,0,0,0,3,4,0,0,0,0,10,8,3,14,13,0,0,0,0,6,8,0,0,0,0,6,8,17,25,43,0,0,0,58,57,112
50601111047,0,3,7,11,15,24,0,5,5,4,0,3,14,18,36,10,11,16,0,0,0,0,5,5,10,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,9,6,3,8,16,0,0,0,3,4,7,0,0,0,3,4,7,19,31,49,0,0,0,46,77,123
50601111048,12,3,14,19,11,25,10,7,20,9,14,21,37,31,67,8,11,19,0,3,3,6,16,20,16,34,49,4,0,5,0,0,5,3,0,4,3,5,11,0,0,0,9,12,21,8,21,29,4,7,4,0,0,0,6,0,6,0,0,0,13,25,42,21,33,61,0,3,0,4,3,8,0,0,0,9,5,13,4,3,7,0,0,0,99,107,207
50601111049,7,3,8,22,30,53,12,12,22,11,10,25,45,51,98,13,8,25,3,4,9,4,7,10,24,17,47,3,0,9,0,0,3,0,0,0,0,7,11,0,0,0,10,10,13,0,0,4,5,5,9,0,0,0,0,4,11,0,0,0,12,12,25,14,20,41,0,0,0,3,7,9,0,0,0,3,8,15,9,6,14,0,0,0,107,115,214
50601111050,5,0,3,11,16,25,0,0,0,0,0,0,15,20,28,9,5,19,3,0,3,0,0,3,13,7,20,3,0,3,0,0,0,0,3,6,0,0,6,0,0,0,3,8,14,0,5,5,3,0,3,0,0,0,0,7,9,0,0,0,8,10,15,10,19,26,3,6,3,0,0,0,0,0,0,3,6,13,17,19,30,0,0,0,61,66,124
50601111051,5,0,5,11,12,21,0,3,4,0,3,4,19,13,34,5,6,10,4,0,7,0,0,0,4,10,17,0,0,0,0,3,4,0,0,3,0,6,6,0,0,0,0,8,12,3,0,3,3,0,5,0,0,0,0,0,0,0,0,0,9,7,11,7,17,24,0,0,0,0,4,3,0,0,0,0,8,3,8,11,21,0,0,5,49,55,102
50601111052,12,8,16,10,11,17,5,4,6,7,6,9,17,19,36,8,6,20,3,3,7,3,6,9,22,16,30,0,0,0,0,0,0,0,4,0,0,4,7,0,0,0,4,4,10,0,4,9,0,0,0,0,0,0,0,3,7,0,0,0,4,8,10,8,12,17,0,0,0,0,5,3,0,0,0,0,5,3,12,4,19,3,0,3,68,60,124
50601111053,12,9,19,24,15,38,16,9,30,7,3,11,43,37,81,9,11,14,0,5,5,4,7,13,18,22,37,0,0,0,4,0,3,0,0,0,8,5,9,0,0,0,11,16,25,5,0,4,0,3,7,3,0,8,3,7,12,0,0,0,9,11,23,18,28,42,0,4,6,0,6,7,0,0,0,4,3,7,4,5,13,0,0,0,99,101,198
50601111054,5,7,9,27,26,54,10,6,19,7,7,18,47,42,92,11,13,29,3,0,0,6,3,6,21,20,39,0,0,6,4,0,3,0,3,5,3,3,8,0,0,0,12,4,16,3,6,7,0,0,3,0,0,3,3,11,16,0,0,0,9,16,26,19,23,43,0,0,0,5,3,9,0,0,0,5,6,6,20,20,47,0,0,0,116,117,238
50601111055,0,0,3,7,3,7,0,0,0,0,0,0,7,3,7,3,4,3,0,0,0,0,0,0,3,4,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,5,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,0,0,0,3,0,3,0,0,0,3,0,3,22,49,66,0,0,0,34,61,93
50601111056,0,0,0,0,3,4,0,0,3,0,0,0,4,9,3,3,0,3,0,0,0,0,0,0,5,0,10,0,0,4,0,0,0,3,0,3,0,0,4,0,0,0,3,5,11,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,9,12,0,0,4,0,0,0,0,0,0,0,0,4,26,18,45,0,0,0,42,30,70
50601111057,5,0,6,15,11,29,0,4,9,8,5,13,27,17,43,11,7,18,0,0,0,0,0,0,11,10,22,0,0,0,0,0,3,4,0,0,0,7,5,0,0,0,6,6,19,0,4,9,4,4,6,0,0,3,0,4,4,0,0,0,4,13,16,9,20,31,0,0,0,3,0,5,0,0,0,3,0,5,14,20,28,0,0,0,76,64,137
50601111058,11,10,16,17,16,34,0,0,7,8,6,17,26,24,55,4,7,13,0,0,0,7,0,8,6,12,17,0,5,5,0,5,4,5,3,11,5,6,5,0,0,0,10,13,22,5,11,13,4,0,9,0,0,0,0,7,9,0,0,5,12,17,32,22,30,56,0,0,0,0,5,6,0,0,0,8,9,10,20,11,30,0,4,4,89,100,188
50601111059,8,4,16,28,25,50,7,17,21,8,7,13,37,46,83,14,8,27,0,0,6,8,11,22,24,23,45,0,3,6,0,5,10,0,0,5,5,6,12,0,0,0,12,15,29,3,0,3,0,9,9,4,6,4,0,11,11,0,0,0,11,24,28,17,40,60,0,5,3,0,0,3,0,0,0,6,5,3,8,11,20,0,0,3,104,130,235
50601111101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50601111201,0,4,3,4,5,15,0,0,0,0,5,7,4,9,16,11,10,24,0,0,0,0,0,0,11,14,27,4,0,4,3,0,3,0,0,0,0,3,3,0,0,0,7,3,5,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,13,8,12,0,0,0,0,0,3,0,0,0,0,0,3,15,17,35,0,0,0,40,49,96
50601111202,0,0,5,7,15,22,4,0,4,0,4,0,7,15,21,5,9,19,0,0,0,6,0,6,10,11,25,0,0,0,0,0,0,0,0,3,5,0,8,0,0,0,6,7,14,0,4,5,0,7,7,0,0,0,4,0,7,0,0,0,4,9,12,7,13,24,0,0,0,4,3,5,0,0,0,4,3,5,5,11,18,0,0,0,37,60,97
50601111203,0,7,8,6,20,29,0,0,0,3,0,8,10,19,36,5,14,16,0,0,0,4,0,4,6,11,22,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,4,10,10,0,0,0,0,4,5,0,0,0,0,4,5,8,5,9,0,0,0,29,58,89
50601111204,4,8,8,11,8,17,0,0,0,0,0,5,12,12,23,9,10,21,0,0,0,0,0,0,10,15,18,0,0,0,0,3,0,0,0,0,3,6,10,0,0,0,0,16,16,0,0,3,0,0,0,0,0,0,0,4,4,0,0,0,0,3,3,3,16,18,0,0,0,0,3,3,0,0,0,0,3,3,10,12,18,0,0,0,36,59,96
50601111205,7,5,7,22,3,26,0,0,0,0,3,3,22,8,28,11,10,18,0,0,0,0,0,6,13,10,20,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,9,5,0,4,0,5,3,0,0,0,0,0,0,0,0,0,0,5,9,6,10,14,0,0,0,0,0,3,0,0,0,0,0,3,14,15,30,0,0,0,66,45,108
