SA1_CODE_2021,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
50201102406,85,56,33,61,80,85,73,33,14,520
50201102407,86,43,32,53,57,67,77,36,9,458
50201102408,62,38,25,32,59,98,251,245,55,877
50201102409,64,58,45,44,44,62,78,58,15,469
50201102410,89,66,43,57,70,56,44,12,6,445
50201102411,83,45,39,48,54,66,57,20,5,413
50201102412,60,23,23,29,45,42,25,14,7,274
50201102413,53,53,26,42,46,53,41,24,16,346
50201102414,82,44,40,46,49,53,40,33,5,392
50201102415,58,48,17,32,58,52,71,38,15,399
50201102416,197,100,103,110,132,130,99,27,3,899
50201102417,141,71,57,64,82,81,42,25,3,565
50201102418,0,0,0,0,0,0,0,0,0,0
50201102419,74,35,33,34,42,39,36,24,11,331
50201102420,36,29,24,21,23,25,55,100,51,367
50201102421,107,63,57,62,83,43,46,15,0,467
50201102422,86,48,34,49,54,52,26,24,8,381
50201102423,78,58,42,47,56,81,43,34,15,452
50201102424,43,33,21,31,42,45,41,28,9,281
50201102425,58,31,38,44,45,67,70,39,9,391
50201102426,61,42,35,34,33,56,47,37,14,358
50201102427,402,217,135,228,229,165,118,42,5,1534
50201102428,94,51,47,41,56,57,34,17,13,406
50201102429,194,104,166,128,133,201,316,193,19,1454
50201102430,78,49,66,51,54,71,91,34,8,514
50201102431,21,23,19,18,27,41,59,28,8,250
50201102432,89,56,50,44,55,71,84,53,21,515
50201102433,53,43,42,29,69,103,142,70,7,567
50201102434,57,28,31,28,31,27,36,61,53,346
50201102436,56,44,26,33,59,42,44,23,3,323
50201102437,63,27,18,45,37,44,91,80,13,419
50201102438,0,0,0,0,0,4,67,191,102,368
50201102439,125,67,43,69,60,32,30,8,5,439
50201102440,151,82,45,91,96,66,51,20,0,598
50201102441,0,0,0,0,0,0,0,0,0,0
50201102501,30,34,52,52,59,79,100,29,9,432
50201102503,37,43,48,23,34,45,73,37,5,341
50201102504,57,44,52,45,50,67,76,75,30,488
50201102505,80,53,36,53,75,87,80,36,10,511
50201102506,80,26,47,43,39,55,60,25,11,377
50201102507,72,49,42,51,73,69,82,36,21,492
50201102508,22,32,63,32,46,44,69,27,9,351
50201102509,37,24,31,30,29,35,60,35,9,298
50201102510,69,34,49,46,43,32,69,126,131,592
50201102511,70,50,63,52,62,73,56,60,20,514
50201102512,52,57,56,39,37,51,70,30,7,403
50201102513,35,33,36,37,52,75,56,47,18,382
50201102514,100,47,45,62,45,54,56,33,14,452
50201102515,58,84,82,56,51,50,40,21,13,453
50201102516,80,84,86,61,76,61,62,29,11,548
50201102517,47,48,53,40,57,54,43,25,9,375
50201102518,99,69,61,59,68,75,47,23,9,521
50201102519,58,47,43,40,55,55,38,29,12,375
50201102520,65,71,57,75,96,80,108,42,20,607
50201102522,16,25,20,10,16,5,0,3,0,105
50201102523,36,49,51,51,110,175,175,63,18,727
50201102524,0,0,0,0,0,0,0,0,0,0
50201102525,0,0,0,0,0,0,0,0,0,0
50201102526,59,58,52,65,94,123,103,52,14,621
50201102601,37,43,8,23,37,35,28,14,4,221
50201102602,52,46,24,41,57,70,60,32,8,370
50201102603,78,44,44,38,65,87,99,59,6,518
50201102604,50,28,29,31,65,96,98,47,8,456
50201102605,73,45,32,45,54,83,60,47,14,453
50201102606,42,30,26,25,42,60,55,30,12,321
50201102607,38,39,16,32,45,44,49,26,3,292
50201102608,28,39,22,16,38,40,58,30,9,287
50201102609,83,40,39,44,45,28,54,25,3,363
50201102611,19,18,11,18,26,51,58,33,8,246
50201102612,25,19,17,12,41,45,66,24,4,253
50201102613,58,48,49,43,46,85,138,93,29,593
50201102614,48,30,17,26,38,73,80,50,10,363
50201102615,24,25,15,18,26,37,25,10,5,185
50201102616,37,39,26,25,37,25,14,8,3,213
50201102618,0,0,4,0,0,0,0,0,0,4
50201102619,224,91,139,97,67,53,33,24,0,733
50201102620,102,27,72,34,18,18,27,5,5,303
50201102705,67,40,43,50,41,70,45,36,17,406
50201102706,50,29,23,29,54,44,44,16,0,290
50201102707,77,48,27,52,45,39,50,48,65,453
50201102708,105,73,42,64,60,110,74,26,3,562
50201102709,108,51,47,63,61,70,56,27,15,505
50201102710,63,38,30,44,40,66,47,14,5,340
50201102712,50,34,24,38,32,36,25,9,3,241
50201102713,10,5,11,8,6,14,56,152,211,469
50201102716,183,107,49,95,116,101,62,20,0,735
50201102717,110,44,41,55,67,47,67,26,8,463
50201102720,45,13,23,21,13,27,45,33,17,232
50201102721,73,65,22,54,73,100,77,51,12,520
50201102722,100,53,67,45,54,48,27,17,3,413
50201102723,97,45,46,41,64,68,69,64,15,506
50201102724,113,74,47,52,90,65,52,32,4,536
50201102725,73,63,31,54,90,74,45,16,6,451
50201102726,3,3,0,4,3,18,61,33,5,127
50201102727,141,67,62,81,61,35,32,9,0,485
50201102728,217,129,80,132,137,100,85,21,0,902
50201102729,122,55,57,71,60,59,32,14,3,476
50201102730,197,69,111,93,67,49,32,7,5,629
50201102731,159,51,78,100,54,40,21,7,0,507
50201102732,150,57,73,66,57,24,29,18,0,478
50201102733,118,57,73,63,53,40,21,10,0,420
50201102734,66,19,45,39,31,33,19,4,0,252
50201102735,195,75,140,106,60,42,34,16,3,676
50201102736,67,25,22,48,27,19,29,37,0,288
50201102737,148,60,81,89,63,46,33,11,5,527
50201102738,161,57,77,86,66,29,12,10,0,506
50201102739,87,60,33,50,58,47,31,20,3,389
50201102740,157,71,114,99,77,40,38,11,3,613
50201102741,0,0,0,0,0,0,0,0,0,0
50201102743,85,50,19,51,53,27,28,5,0,331
50201102744,114,83,93,65,49,21,8,6,3,445
50201102746,264,112,154,151,76,51,56,30,0,900
50201102747,0,0,0,0,0,0,0,0,0,0
50201102748,91,38,42,44,39,31,21,14,0,327
50201102749,76,20,33,36,37,29,112,145,17,512
50201102750,163,74,80,78,54,40,24,10,0,527
50201102751,186,95,88,106,61,38,34,20,6,631
50201102752,162,94,141,107,58,43,17,9,0,627
50201102753,143,65,114,56,55,19,19,10,0,482
50201102754,43,44,19,27,41,32,30,3,5,234
50201102755,83,46,43,50,40,55,30,8,6,365
50201102756,137,83,119,91,65,29,14,14,0,553
50201102801,98,42,54,46,52,52,29,17,4,398
50201102802,66,46,28,36,37,35,24,17,4,292
50201102804,113,65,50,46,60,62,79,39,11,524
50201102805,83,64,54,38,54,68,42,34,12,455
50201102807,45,26,20,22,24,46,24,8,0,220
50201102808,63,35,38,27,32,61,57,47,0,363
50201102809,45,56,38,45,66,59,81,60,13,460
50201102811,52,45,28,27,64,91,77,70,27,484
50201102812,142,82,89,64,96,104,103,58,13,755
50201102813,119,59,51,77,70,93,103,38,15,627
50201102814,74,29,30,38,30,62,62,30,15,365
50201102815,54,38,38,35,46,45,91,111,45,523
50201102816,28,20,34,31,48,63,82,97,71,472
50201102817,19,39,35,35,42,60,83,65,21,400
50201102818,52,33,30,36,39,55,47,27,17,341
50201102819,64,46,41,38,61,61,75,49,14,454
50201102820,37,22,29,24,35,26,79,64,37,365
50201102821,78,41,60,50,56,70,75,33,18,486
50201102822,51,40,19,23,32,36,40,28,3,279
50201102823,0,0,0,0,0,0,0,0,0,0
50201102824,13,19,5,12,13,42,105,97,54,350
50201102825,146,69,71,78,55,55,55,26,10,566
50201102826,38,41,20,24,30,51,52,18,4,277
50201102827,0,0,0,0,0,0,0,0,0,0
50201102828,41,17,18,26,19,32,93,71,81,409
50201102829,71,59,39,38,46,54,32,22,6,373
50201102830,50,59,27,47,115,126,111,39,0,585
50201102901,0,0,0,0,0,3,55,161,81,304
50201102904,49,22,24,25,26,29,18,9,0,205
50201102905,46,29,10,34,34,17,32,4,3,211
50201102907,30,30,27,21,42,39,30,13,0,231
50201102909,82,47,34,60,70,63,55,38,4,452
50201102910,120,77,73,75,77,84,121,70,21,715
50201102912,166,54,63,94,81,73,47,11,5,596
50201102913,91,55,30,58,68,94,73,19,6,505
50201102914,116,72,67,79,75,70,102,69,25,672
50201102915,52,40,27,36,56,60,60,32,15,381
50201102916,79,58,23,54,39,55,59,74,62,497
50201102917,55,39,37,27,28,53,47,21,5,300
50201102919,51,37,40,30,49,90,80,45,8,434
50201102920,17,11,9,5,16,19,10,3,0,107
50201102921,39,30,18,18,43,36,31,9,0,225
50201102922,101,48,38,48,50,45,22,14,0,367
50201102923,269,101,182,129,74,45,53,16,0,880
50201102924,121,58,53,89,57,60,55,23,6,518
50201102925,112,35,52,56,43,41,39,19,3,398
50201102926,0,0,0,0,0,0,0,0,0,0
50201102927,0,0,0,0,0,0,0,0,0,0
50201102928,109,42,50,61,65,63,31,13,0,434
50201102929,75,57,15,52,64,52,46,22,3,384
50201102930,28,14,11,15,18,31,29,12,3,168
50201102931,120,32,64,52,34,24,23,15,0,370
50201102932,117,64,44,66,66,63,59,22,5,510
50301103001,22,9,10,23,29,32,46,124,102,389
50301103002,85,41,30,25,67,50,32,22,6,355
50301103003,0,0,0,0,0,0,0,0,0,0
50301103004,23,23,4,7,0,4,0,0,0,56
50301103005,0,0,0,0,0,0,0,0,0,0
50301103006,0,0,0,0,0,0,0,0,0,0
50301103007,78,79,20,27,87,71,40,41,22,459
50301103008,77,95,18,36,83,85,49,23,14,483
50301103009,82,90,28,42,79,77,41,36,9,482
50301103010,110,74,35,40,94,80,52,42,26,555
50301103011,165,108,36,69,151,98,61,31,20,752
50301103012,82,53,16,45,64,56,41,26,10,386
50301103013,97,91,26,48,97,68,29,44,17,520
50301103014,59,22,21,30,32,29,28,21,14,258
50301103015,137,87,31,56,113,77,50,43,17,617
50301103016,80,88,26,42,87,102,66,25,15,523
50301103017,42,37,31,30,32,49,36,27,10,300
50301103018,94,54,30,43,65,80,51,54,19,487
50301103101,29,28,12,19,28,32,40,21,8,222
50301103102,0,0,0,0,0,0,0,0,0,0
50301103104,71,44,22,26,40,46,50,49,11,360
50301103105,41,35,27,31,45,51,54,46,17,345
50301103106,77,69,32,58,63,55,72,80,88,596
50301103107,30,36,28,17,47,31,35,46,18,297
50301103108,81,71,62,53,75,53,81,58,26,558
50301103109,39,41,16,18,42,45,40,29,8,283
50301103110,32,23,29,30,44,44,39,21,10,281
50301103111,46,66,82,52,51,50,38,24,8,413
50301103112,71,33,36,40,53,35,27,23,7,322
50301103113,70,68,32,41,45,56,49,26,8,391
50301103114,59,68,60,44,64,58,96,94,33,593
50301103115,88,66,43,53,88,50,43,32,17,478
50301103117,79,57,60,73,52,67,28,26,7,463
50301103118,142,134,58,56,46,36,39,42,13,569
50301103119,52,46,17,35,51,41,45,77,123,479
50301103120,49,83,75,66,52,41,37,32,5,433
50301103121,97,89,55,74,92,95,53,29,13,587
50301103122,24,43,114,55,56,54,65,62,15,483
50301103123,49,69,118,56,43,23,17,16,3,389
50301103124,81,56,53,65,64,54,32,41,17,463
50301103125,0,0,0,0,0,0,0,0,0,0
50301103201,55,52,34,37,49,44,43,27,12,351
50301103202,36,45,26,26,44,48,45,48,60,378
50301103203,49,25,68,51,41,43,60,51,15,398
50301103204,62,49,32,54,43,52,42,31,6,363
50301103205,142,59,31,74,86,42,28,14,0,473
50301103206,82,47,18,49,61,46,42,18,8,367
50301103207,48,36,95,61,42,51,45,26,5,405
50301103208,39,34,37,24,39,53,46,26,7,304
50301103209,110,91,60,54,88,77,84,37,10,605
50301103210,74,64,35,42,71,52,40,25,13,411
50301103211,79,68,24,40,93,65,61,37,9,481
50301103212,34,31,62,40,40,45,38,24,11,326
50301103213,71,68,67,48,65,63,43,29,7,465
50301103214,85,78,38,53,64,46,39,10,4,417
50301103215,50,52,91,48,56,79,70,51,15,501
50301103216,30,32,36,22,27,47,40,29,8,281
50301103217,70,65,31,36,60,73,36,21,8,398
50301103218,91,77,29,50,92,71,58,22,4,500
50301103301,64,40,14,38,56,39,30,20,11,312
50301103302,74,52,21,32,67,40,20,10,4,341
50301103303,121,78,28,67,93,75,40,19,17,523
50301103304,57,63,18,41,64,39,21,13,5,320
50301103305,133,81,19,58,100,62,31,26,3,518
50301103306,109,70,18,58,80,57,28,5,3,425
50301103307,107,47,24,50,69,68,40,30,11,450
50301103308,0,0,0,0,0,0,0,0,0,0
50301103309,78,42,12,30,48,46,30,18,3,311
50301103310,73,42,19,39,56,39,33,20,0,319
50301103311,64,35,16,30,43,42,21,22,0,279
50301103312,94,79,17,34,84,70,53,17,10,456
50301103313,71,37,6,28,52,24,27,3,11,264
50301103314,97,78,120,114,104,141,117,51,4,830
50301103315,105,79,15,52,84,62,50,17,14,492
50301103316,91,55,26,43,64,49,19,10,4,347
50301103317,81,19,23,52,38,37,30,23,12,311
50301103318,85,30,26,55,48,33,26,11,9,318
50301103319,79,27,25,59,42,50,26,19,10,337
50301103320,157,80,33,83,85,83,39,27,13,608
50301103321,81,53,12,39,62,51,29,19,9,347
50301103322,67,57,18,25,52,44,26,10,7,297
50301103401,85,114,27,23,23,35,21,14,7,351
50301103402,30,21,23,15,22,25,40,28,17,221
50301103403,78,93,41,43,84,100,72,39,15,564
50301103404,75,62,26,25,67,33,48,25,9,368
50301103405,101,62,37,56,74,62,50,24,9,480
50301103406,107,80,32,63,80,77,70,25,17,548
50301103407,106,87,33,57,98,67,51,33,4,541
50301103408,106,57,22,44,89,41,22,13,0,401
50301103409,113,54,25,55,79,40,60,54,47,518
50301103410,71,91,33,36,98,127,74,36,6,577
50301103411,41,56,16,17,54,39,47,25,0,297
50301103412,71,66,14,16,18,52,45,22,6,313
50301103413,58,54,137,121,54,74,56,29,0,579
50301103414,69,46,63,65,59,35,40,28,0,398
50301103415,38,64,143,89,33,33,27,8,0,439
50301103416,89,42,27,55,65,51,34,24,14,393
50301103417,90,35,26,46,56,49,61,36,25,443
50301103418,53,48,12,17,39,49,35,28,10,296
50301103419,77,32,22,37,49,34,23,21,3,293
50301103420,100,69,45,80,93,46,26,21,5,491
50301103421,106,75,127,123,85,79,82,46,6,736
50301103422,61,56,31,27,54,55,38,15,6,348
50301103423,57,49,25,34,60,54,35,27,3,342
50301103424,31,73,86,69,75,46,53,55,44,530
50301103501,68,50,18,29,52,36,33,6,4,287
50301103502,0,0,0,0,5,0,0,0,0,5
50301103503,86,54,35,39,77,43,52,33,17,431
50301103504,77,133,137,70,29,15,13,3,0,478
50301103505,55,72,130,53,27,24,57,31,16,472
50301103506,74,90,102,81,18,19,17,15,0,413
50301103507,50,53,118,53,16,9,10,7,0,319
50301103508,4,3,27,3,0,0,0,0,0,44
50301103509,34,18,35,23,24,23,12,5,8,178
50301103510,82,76,48,58,87,64,81,37,9,535
50301103511,87,78,28,57,64,54,44,31,11,457
50301103512,363,167,216,239,186,257,282,239,119,2074
50301103513,124,98,35,45,107,91,64,37,20,617
50301103514,106,78,52,83,47,55,53,27,11,514
50301103515,66,42,20,29,51,30,36,37,9,316
50301103516,71,65,39,33,65,59,56,19,10,419
50301103517,106,51,37,55,68,60,39,24,6,449
50301103518,50,67,25,34,52,44,49,28,3,351
50301103519,55,32,17,33,46,40,38,21,9,287
50301103520,74,61,18,39,52,56,50,21,10,376
50301103521,111,141,131,109,86,55,72,47,14,765
50301103522,3,964,111,22,6,4,0,0,0,1116
50301103523,27,48,36,30,42,74,136,120,34,553
50301103524,7,554,69,29,10,11,14,0,0,685
50301103525,87,80,57,61,56,52,60,29,5,499
50301103526,58,63,31,44,39,25,31,19,4,308
50301103527,79,53,54,61,38,40,45,14,13,400
50301103528,110,68,26,57,76,71,62,36,15,520
50301103529,51,37,17,35,41,45,46,23,18,323
50301103530,77,54,14,46,56,36,40,24,9,356
50301103531,76,61,21,50,54,49,50,18,7,391
50301103532,109,104,41,63,110,89,63,35,7,621
50301103533,129,110,56,81,99,94,93,76,16,764
50301103534,30,19,9,19,23,29,34,70,115,357
50301103535,90,100,53,60,76,73,60,31,14,561
50301103536,95,70,63,57,83,51,32,25,14,487
50301103537,79,61,26,59,60,51,41,9,0,385
50301103538,83,62,66,65,52,58,41,42,7,484
50301103539,95,78,65,74,49,44,42,30,3,480
50301103540,111,46,23,54,64,54,62,42,11,475
50301103541,100,80,27,38,97,64,41,32,10,483
50301103601,0,0,0,0,0,0,0,0,0,0
50301103602,78,66,22,47,72,56,79,72,73,569
50301103603,74,64,28,39,72,76,47,29,6,426
50301103604,62,69,19,31,54,46,23,8,4,313
50301103605,88,28,21,50,46,29,42,49,20,379
50301103606,110,63,24,60,69,48,64,39,32,516
50301103607,0,0,19,13,9,6,0,0,0,53
50301103608,89,57,26,35,73,39,26,10,5,371
50301103609,123,76,30,60,96,76,66,23,17,565
50301103610,50,30,10,15,40,43,32,19,0,232
50301103611,126,109,86,77,147,113,93,58,8,813
50301103612,129,100,54,65,97,70,56,33,3,617
50301103613,63,40,18,32,49,28,39,18,8,290
50301103614,69,54,39,42,46,71,49,19,3,407
50301103615,84,8,57,38,13,6,0,0,0,207
50301103616,122,72,23,54,97,57,39,14,4,484
50301103617,156,133,42,67,77,62,42,28,4,608
50301103618,44,64,21,28,60,54,30,10,4,317
50301103619,89,53,60,62,75,75,88,53,14,563
50301103620,60,47,22,42,48,58,33,24,3,347
50301103621,63,54,47,47,70,58,41,18,7,401
50301103622,0,0,0,0,0,0,0,0,0,0
50301103623,170,69,96,85,67,18,26,12,6,542
50301103624,59,49,22,38,52,44,34,41,39,372
50301103625,0,0,0,0,0,0,0,0,0,0
50302103701,0,7,0,0,7,15,12,8,0,45
50302103801,80,22,78,69,51,31,27,13,11,376
50302103802,23,33,79,70,37,33,61,64,97,496
50302103803,52,43,145,103,50,25,24,6,6,452
50302103804,38,23,65,38,33,39,24,7,3,279
50302103805,70,43,66,52,58,35,25,14,9,380
50302103806,60,46,207,114,62,49,49,10,3,601
50302103807,55,111,100,65,67,35,20,10,9,472
50302103808,39,35,167,86,50,15,9,5,0,398
50302103809,69,56,141,119,50,33,18,12,8,506
50302103810,135,54,59,95,74,44,38,12,6,513
50302103811,109,45,65,97,63,47,30,13,5,478
50302103812,0,0,0,0,0,0,0,0,0,0
50302103813,152,55,62,91,118,47,27,5,0,568
50302103814,61,40,57,60,35,50,21,11,4,336
50302103815,83,50,28,38,71,47,29,9,0,351
50302103816,85,52,15,50,63,38,17,3,4,331
50302103817,171,66,52,105,118,54,29,21,10,628
50302103818,77,26,28,54,52,34,16,8,4,313
50302103819,64,39,20,37,59,44,15,5,7,297
50302103820,93,28,47,77,68,35,17,8,0,367
50302103821,63,36,26,45,50,34,16,7,3,280
50302103822,154,53,51,97,106,95,51,13,8,639
50302103823,68,40,30,51,37,42,16,9,10,300
50302103824,138,35,38,87,77,46,23,14,3,465
50302103825,66,34,27,46,38,49,30,11,3,301
50302103826,129,63,108,93,109,78,54,18,10,655
50302103827,59,42,37,44,46,35,24,11,4,302
50302103828,77,65,90,41,79,50,31,22,9,461
50302103901,36,31,34,43,31,31,26,5,4,234
50302103902,63,55,36,49,73,62,65,16,4,425
50302103903,75,69,98,94,41,52,24,22,11,488
50302103904,0,0,0,0,0,0,0,0,0,0
50302103905,64,30,81,80,48,56,25,16,5,406
50302103906,54,40,52,77,42,52,35,3,0,355
50302103907,73,40,52,52,61,62,22,13,0,377
50302103908,87,38,112,88,81,66,47,25,5,560
50302103909,34,22,72,35,50,26,21,8,8,279
50302103910,67,60,157,110,62,58,58,18,11,595
50302103911,47,40,66,69,55,48,31,14,12,392
50302103912,40,46,132,79,58,53,30,15,8,460
50302103913,42,35,44,39,56,51,53,15,0,335
50302103914,42,55,146,87,47,39,44,50,36,544
50302103915,35,28,53,48,27,19,25,32,22,289
50302103916,75,72,39,55,51,62,39,16,8,417
50302103917,49,45,109,62,64,63,31,21,0,442
50302103918,88,64,51,57,75,87,46,23,10,496
50302103919,46,213,51,24,35,24,15,4,5,412
50302103920,76,54,46,68,54,73,64,26,6,473
50302103921,98,54,61,60,75,75,55,14,8,502
50302103922,62,68,102,84,61,68,50,18,4,503
50302103923,67,88,97,61,30,49,65,37,41,541
50302103924,44,73,147,80,46,32,35,31,31,526
50302103925,96,41,100,92,68,34,49,21,11,518
50302103926,47,43,36,44,58,43,24,9,3,315
50302103927,50,55,39,37,55,59,42,15,13,359
50302103928,70,35,60,62,69,52,60,20,3,435
50302103929,93,74,134,121,72,62,44,13,9,624
50302103930,68,85,140,101,78,75,58,24,9,634
50302103931,53,41,40,48,52,44,19,15,9,316
50302103932,86,73,93,87,76,61,32,13,8,531
50302103933,63,39,82,89,48,51,75,44,19,509
50302103934,59,52,27,36,56,57,35,13,10,349
50302103935,64,60,73,70,61,69,85,52,39,579
50302103936,81,38,35,63,50,52,27,13,8,360
50302103937,63,50,45,49,61,49,16,8,4,339
50302103938,81,35,35,62,50,38,28,4,7,343
50302103939,70,41,30,56,58,33,21,3,3,324
50302104001,57,65,98,84,50,54,39,27,9,486
50302104002,88,67,127,104,82,73,42,39,10,637
50302104003,86,59,104,82,71,65,31,24,10,530
50302104004,62,40,47,36,52,43,19,4,3,313
50302104005,99,53,99,86,64,74,41,26,18,559
50302104006,117,79,108,122,91,70,40,24,10,656
50302104007,121,50,63,98,65,55,28,13,7,515
50302104008,78,32,46,60,46,52,23,10,8,344
50302104009,83,58,59,70,71,61,45,12,11,466
50302104010,80,43,91,68,62,66,49,37,21,529
50302104011,103,61,58,87,69,55,46,20,13,501
50302104012,45,31,47,53,52,37,21,4,4,296
50302104013,92,57,65,81,66,46,25,5,4,441
50302104014,49,44,99,59,63,46,38,10,0,404
50302104015,24,32,114,73,34,36,22,11,3,354
50302104016,36,29,45,37,29,28,31,37,74,339
50302104017,63,48,122,84,66,45,31,13,11,485
50302104018,32,40,63,57,42,47,40,13,7,338
50302104019,69,34,66,61,68,44,31,24,13,400
50302104020,27,39,95,40,30,51,31,24,10,348
50302104021,82,33,62,78,62,94,53,21,4,493
50302104201,60,35,22,55,56,63,88,44,9,440
50302104205,42,65,149,66,53,40,44,28,11,499
50302104206,88,76,36,71,82,55,59,42,9,513
50302104207,93,57,31,58,68,52,28,21,3,408
50302104208,103,92,116,107,81,66,55,28,4,657
50302104209,69,36,52,48,42,39,61,45,38,434
50302104210,70,51,76,45,62,41,38,21,7,425
50302104211,39,39,33,41,47,43,42,22,7,313
50302104212,63,38,24,46,39,58,64,54,21,411
50302104213,106,46,35,67,60,57,56,20,5,438
50302104214,79,48,61,56,35,15,20,28,9,340
50302104215,83,54,48,66,43,53,73,27,8,447
50302104216,93,33,36,58,73,31,41,13,5,389
50302104217,117,56,31,58,84,56,62,27,4,490
50302104218,55,20,21,34,26,24,22,8,6,219
50302104219,113,49,27,71,67,57,42,23,3,448
50302104220,96,42,37,60,61,52,28,19,9,393
50302104221,94,63,28,57,76,68,39,27,10,466
50302104222,91,40,55,68,49,67,47,20,10,451
50302104223,146,76,51,80,93,74,39,15,12,583
50302104224,72,35,53,49,63,44,62,35,0,407
50302104225,100,62,27,55,79,56,43,28,10,457
50302104226,58,31,36,38,45,68,65,64,25,433
50302104227,8,0,13,15,24,16,32,18,6,138
50302104228,30,23,38,53,37,37,28,21,4,277
50302104229,123,60,96,72,59,64,57,29,12,568
50302104230,80,27,54,70,40,59,46,30,5,418
50302104231,34,26,76,44,43,109,111,56,15,514
50302104232,40,28,65,59,20,29,26,15,10,283
50302104233,80,98,168,100,82,77,76,29,4,713
50302104234,95,54,127,97,51,46,42,16,0,522
50302104235,47,45,47,45,29,51,31,15,4,317
50302104236,32,51,170,74,42,20,21,5,0,419
50302104237,3,0,0,5,3,0,59,144,131,354
50302104238,89,56,34,79,79,61,80,43,11,530
50302104239,31,21,19,29,25,60,50,16,5,261
50302104240,43,66,178,81,69,66,49,55,14,615
50302104241,43,30,125,87,34,14,27,10,6,375
50302104242,51,20,87,79,51,63,56,27,10,446
50302104243,46,30,110,91,55,24,15,6,0,380
50302104244,18,34,115,36,17,18,21,6,0,260
50302104301,45,34,90,46,35,20,30,9,3,321
50302104303,66,53,119,104,40,25,34,8,4,455
50302104304,65,46,135,95,35,41,57,42,47,567
50302104305,27,64,112,65,36,29,40,18,9,404
50302104306,94,42,138,90,67,49,37,34,9,558
50302104307,30,47,90,73,38,27,10,9,3,324
50302104308,45,29,123,67,36,34,33,26,12,402
50302104309,0,0,0,3,0,0,0,0,0,3
50302104310,93,34,84,75,62,58,61,39,49,563
50302104311,0,0,0,0,0,0,0,0,0,0
50302104313,85,59,218,142,48,22,24,6,0,599
50302104314,69,43,135,106,24,21,37,14,11,471
50302104315,45,41,125,81,30,27,10,8,0,370
50302104316,66,77,119,90,54,40,51,21,9,514
50302104317,190,75,87,137,108,45,48,16,9,722
50302104318,69,42,34,42,54,44,51,29,3,371
50302104319,152,64,39,91,94,49,31,10,10,539
50302104320,132,51,23,98,58,65,52,51,47,581
50302104321,138,40,81,99,85,57,62,36,17,608
50302104322,86,48,42,58,59,58,35,14,6,391
50302104323,114,64,46,66,89,80,32,6,6,500
50302104324,61,20,37,67,30,33,53,103,176,569
50302104325,102,59,37,72,55,59,37,19,6,445
50302104326,88,44,24,60,42,46,29,10,8,356
50302104327,88,45,24,47,71,42,33,13,6,363
50302104328,129,49,31,72,76,55,35,11,12,470
50302104329,172,83,37,89,123,52,42,17,5,616
50302104330,147,67,48,89,95,58,49,18,6,576
50302104331,143,62,78,120,83,55,45,26,13,618
50302104332,104,42,60,81,90,78,98,92,62,717
50302104333,60,33,43,49,39,63,56,28,19,391
50302104334,97,42,56,79,76,55,53,24,4,491
50302104335,77,47,107,81,67,48,44,17,0,479
50302104337,77,41,129,115,57,46,51,5,0,524
50302104338,58,39,34,51,56,59,40,12,8,363
50302104339,104,36,90,88,69,71,49,18,9,540
50302104340,89,30,147,141,29,13,15,0,0,466
50302104341,46,43,120,88,12,19,13,4,0,346
50302104342,66,49,123,107,25,17,11,4,0,397
50302104343,33,29,90,50,25,25,17,7,4,278
