SA1_CODE_2021,M_0_cond_0_14,M_0_cond_15_24,M_0_cond_25_34,M_0_cond_35_44,M_0_cond_45_54,M_0_cond_55_64,M_0_cond_65_74,M_0_cond_75_84,M_0_cond_85_over,M_0_cond_Tot,M_1_mo_con_0_14,M_1_mo_con_15_24,M_1_mo_con_25_34,M_1_mo_con_35_44,M_1_mo_con_45_54,M_1_mo_con_55_64,M_1_mo_con_65_74,M_1_mo_con_75_84,M_1_mo_con_85_over,M_1_mo_con_Tot,M_2_mo_con_0_14,M_2_mo_con_15_24,M_2_mo_con_25_34,M_2_mo_con_35_44,M_2_mo_con_45_54,M_2_mo_con_55_64,M_2_mo_con_65_74,M_2_mo_con_75_84,M_2_mo_con_85_over,M_2_mo_con_Tot,M_3_or_mo_cond_0_14,M_3_or_mo_cond_15_24,M_3_or_mo_cond_25_34,M_3_or_mo_cond_35_44,M_3_or_mo_cond_45_54,M_3_or_mo_cond_55_64,M_3_or_mo_cond_65_74,M_3_or_mo_cond_75_84,M_3_or_mo_cond_85_over,M_3_or_mo_cond_Tot,M_OM_Lterm_Health_Tot_0_14,M_OM_Lterm_Health_Tot_15_24,M_OM_Lterm_Health_Tot_25_34,M_OM_Lterm_Health_Tot_35_44,M_OM_Lterm_Health_Tot_45_54,M_OM_Lterm_Health_Tot_55_64,M_OM_Lterm_Health_Tot_65_74,M_OM_Lterm_Health_Tot_75_84,M_OM_Lterm_Health_Tot_85_ov,M_OM_Lterm_Health_Tot_Tot,M_cond_NS_0_14,M_cond_NS_15_24,M_cond_NS_25_34,M_cond_NS_35_44,M_cond_NS_45_54,M_cond_NS_55_64,M_cond_NS_65_74,M_cond_NS_75_84,M_cond_NS_85_over,M_cond_NS_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_over,M_Tot_Tot,F_0_cond_0_14,F_0_cond_15_24,F_0_cond_25_34,F_0_cond_35_44,F_0_cond_45_54,F_0_cond_55_64,F_0_cond_65_74,F_0_cond_75_84,F_0_cond_85_over,F_0_cond_Tot,F_1_mo_con_0_14,F_1_mo_con_15_24,F_1_mo_con_25_34,F_1_mo_con_35_44,F_1_mo_con_45_54,F_1_mo_con_55_64,F_1_mo_con_65_74,F_1_mo_con_75_84,F_1_mo_con_85_over,F_1_mo_con_Tot,F_2_mo_con_0_14,F_2_mo_con_15_24,F_2_mo_con_25_34,F_2_mo_con_35_44,F_2_mo_con_45_54,F_2_mo_con_55_64,F_2_mo_con_65_74,F_2_mo_con_75_84,F_2_mo_con_85_over,F_2_mo_con_Tot,F_3_or_mo_cond_0_14,F_3_or_mo_cond_15_24,F_3_or_mo_cond_25_34,F_3_or_mo_cond_35_44,F_3_or_mo_cond_45_54,F_3_or_mo_cond_55_64,F_3_or_mo_cond_65_74,F_3_or_mo_cond_75_84,F_3_or_mo_cond_85_over,F_3_or_mo_cond_Tot,F_OM_Lterm_Health_Tot_0_14,F_OM_Lterm_Health_Tot_15_24,F_OM_Lterm_Health_Tot_25_34,F_OM_Lterm_Health_Tot_35_44,F_OM_Lterm_Health_Tot_45_54,F_OM_Lterm_Health_Tot_55_64,F_OM_Lterm_Health_Tot_65_74,F_OM_Lterm_Health_Tot_75_84,F_OM_Lterm_Health_Tot_85_ov,F_OM_Lterm_Health_Tot_Tot,F_cond_NS_0_14,F_cond_NS_15_24,F_cond_NS_25_34,F_cond_NS_35_44,F_cond_NS_45_54,F_cond_NS_55_64,F_cond_NS_65_74,F_cond_NS_75_84,F_cond_NS_85_over,F_cond_NS_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_over,F_Tot_Tot,P_0_cond_0_14,P_0_cond_15_24,P_0_cond_25_34,P_0_cond_35_44,P_0_cond_45_54,P_0_cond_55_64,P_0_cond_65_74,P_0_cond_75_84,P_0_cond_85_over,P_0_cond_Tot,P_1_mo_con_0_14,P_1_mo_con_15_24,P_1_mo_con_25_34,P_1_mo_con_35_44,P_1_mo_con_45_54,P_1_mo_con_55_64,P_1_mo_con_65_74,P_1_mo_con_75_84,P_1_mo_con_85_over,P_1_mo_con_Tot,P_2_mo_con_0_14,P_2_mo_con_15_24,P_2_mo_con_25_34,P_2_mo_con_35_44,P_2_mo_con_45_54,P_2_mo_con_55_64,P_2_mo_con_65_74,P_2_mo_con_75_84,P_2_mo_con_85_over,P_2_mo_con_Tot,P_3_or_mo_cond_0_14,P_3_or_mo_cond_15_24,P_3_or_mo_cond_25_34,P_3_or_mo_cond_35_44,P_3_or_mo_cond_45_54,P_3_or_mo_cond_55_64,P_3_or_mo_cond_65_74,P_3_or_mo_cond_75_84,P_3_or_mo_cond_85_over,P_3_or_mo_cond_Tot,P_OM_Lterm_Health_Tot_0_14,P_OM_Lterm_Health_Tot_15_24,P_OM_Lterm_Health_Tot_25_34,P_OM_Lterm_Health_Tot_35_44,P_OM_Lterm_Health_Tot_45_54,P_OM_Lterm_Health_Tot_55_64,P_OM_Lterm_Health_Tot_65_74,P_OM_Lterm_Health_Tot_75_84,P_OM_Lterm_Health_Tot_85_ov,P_OM_Lterm_Health_Tot_Tot,P_cond_NS_0_14,P_cond_NS_15_24,P_cond_NS_25_34,P_cond_NS_35_44,P_cond_NS_45_54,P_cond_NS_55_64,P_cond_NS_65_74,P_cond_NS_75_84,P_cond_NS_85_over,P_cond_NS_Tot
50705119144,38,22,12,23,14,8,5,0,0,123,10,3,0,5,12,3,0,0,0,34,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,3,0,5,10,9,0,0,0,36,8,0,0,4,0,3,0,0,0,17,59,25,15,30,31,19,6,0,0,180,47,13,13,20,21,6,0,0,0,123,6,3,4,16,0,3,0,0,0,37,0,0,0,0,5,3,0,0,0,15,0,0,0,0,0,0,0,0,0,4,6,7,4,18,11,7,4,0,0,54,10,0,0,0,0,0,0,0,0,9,62,20,15,37,34,18,0,0,0,189,85,39,24,43,35,20,5,0,0,249,18,4,0,16,14,5,3,0,0,67,0,0,0,0,11,3,0,0,0,15,0,0,0,0,0,5,0,0,0,7,17,9,0,19,24,10,4,0,0,87,18,0,0,4,0,3,0,0,0,30
50705119145,77,23,35,33,16,15,4,0,0,196,5,6,8,6,11,3,4,0,0,46,0,0,0,5,3,6,4,0,0,13,0,0,0,0,0,0,0,0,0,3,5,6,9,10,12,4,9,0,0,57,0,5,0,4,0,3,0,0,0,13,82,33,46,42,25,19,14,0,0,270,62,19,32,26,23,10,4,0,0,182,3,4,9,9,11,3,0,0,0,41,0,0,0,0,9,4,4,0,0,19,0,0,0,0,5,0,0,0,0,8,3,4,10,8,18,9,11,0,0,71,11,9,0,4,4,0,0,0,0,25,75,27,41,41,47,17,13,4,0,276,142,44,70,52,35,26,11,0,0,376,5,12,20,20,21,4,8,0,3,86,0,0,3,3,11,7,11,0,0,33,0,0,0,0,5,4,0,0,0,6,5,12,22,20,37,14,18,0,3,126,13,8,0,7,4,7,0,0,0,38
50705119146,36,27,7,15,24,13,3,0,0,138,4,13,4,3,6,4,4,0,0,32,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,13,4,5,9,7,0,0,0,35,0,0,0,7,0,0,0,0,0,3,43,33,10,23,33,19,9,3,0,183,41,22,16,25,27,6,6,0,0,135,6,4,0,11,13,6,0,3,0,31,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,4,0,10,14,6,0,3,0,37,0,0,0,7,0,0,0,0,0,3,45,27,14,37,38,12,8,3,0,182,76,51,22,45,50,20,10,0,0,276,6,13,4,8,14,7,0,5,0,62,3,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,9,13,4,17,20,9,0,5,0,78,0,0,0,5,0,0,0,0,0,8
50705119147,68,37,11,31,23,10,5,0,0,181,0,0,0,4,5,3,0,0,0,27,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,5,0,0,0,30,0,0,0,0,0,0,0,0,0,7,67,41,17,33,31,18,6,0,0,216,62,24,16,35,34,10,0,0,0,180,0,0,0,10,3,3,0,0,0,24,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,11,3,3,0,0,0,35,4,0,0,3,0,0,0,0,0,10,61,30,22,49,39,10,3,0,0,218,123,60,30,66,59,15,6,0,0,360,10,8,0,17,9,9,4,0,0,46,0,0,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,10,3,7,14,14,12,4,0,0,58,6,0,0,0,4,0,0,0,0,18
50705119148,32,19,7,18,21,20,5,0,0,112,3,0,4,4,11,4,3,0,0,23,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,4,4,9,5,7,0,0,29,0,0,0,0,0,0,0,0,0,4,31,18,9,20,38,22,8,0,0,151,27,25,8,23,28,19,3,0,0,130,0,8,0,0,6,3,4,0,0,24,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,0,3,13,3,0,0,0,26,0,3,0,4,0,4,0,0,0,12,29,28,13,28,36,28,10,4,0,167,59,36,19,40,49,35,9,0,0,248,3,8,3,3,16,4,7,0,0,45,0,0,0,0,3,0,8,0,0,8,0,0,0,0,0,0,0,0,0,3,5,8,3,4,21,10,8,0,0,57,0,4,0,4,5,5,0,0,0,14
50705119149,61,32,58,26,15,6,0,0,0,203,9,8,11,8,0,3,0,0,0,36,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,4,8,8,12,8,0,4,3,0,0,47,5,8,8,3,0,0,0,0,0,24,80,51,74,33,19,16,4,0,0,276,68,32,51,24,16,10,0,0,0,195,8,21,20,7,13,8,0,0,0,69,3,0,6,3,4,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,5,24,25,16,17,8,3,0,0,94,13,10,9,3,4,0,0,0,0,36,85,60,84,47,30,20,4,0,0,323,127,65,104,49,32,12,0,0,0,399,12,25,29,13,8,8,0,0,0,103,3,0,5,3,4,0,3,0,0,26,0,0,0,0,0,3,3,0,0,5,22,34,33,18,13,11,4,0,0,136,15,15,21,12,4,0,0,0,0,62
50705119150,51,20,27,23,21,11,8,0,0,157,0,0,6,5,4,8,10,0,0,28,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,6,0,0,6,0,0,6,5,6,8,11,0,0,42,0,3,4,0,4,0,0,0,0,16,51,25,31,28,26,17,21,4,0,209,41,21,32,22,19,9,8,4,0,158,5,4,13,4,0,7,6,0,0,33,0,0,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,5,4,14,9,0,7,6,3,0,46,9,0,0,0,5,3,0,0,0,14,50,32,40,35,20,17,14,3,5,223,93,39,56,44,36,26,14,0,0,310,5,4,17,10,3,15,14,0,0,68,0,0,3,10,0,0,0,5,0,17,0,0,0,0,0,0,6,0,0,3,5,4,15,17,10,15,19,3,3,86,11,5,3,0,9,3,0,0,0,34
50705119151,45,28,17,19,16,7,0,0,0,135,4,4,0,8,4,4,6,0,0,36,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,4,5,0,5,5,12,8,4,0,44,9,0,0,0,0,0,0,0,0,11,53,32,18,27,23,16,9,4,0,185,48,17,19,27,17,17,4,0,0,148,4,4,4,8,7,6,5,0,0,40,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,4,9,4,4,5,0,0,43,7,0,4,5,0,0,0,0,0,6,57,21,29,32,22,20,4,0,0,196,97,46,38,39,32,27,3,0,0,281,11,9,7,11,11,11,11,3,0,69,0,0,0,0,5,3,0,4,0,13,0,0,0,0,0,0,0,0,0,0,11,13,7,15,12,12,11,3,0,87,11,0,0,8,0,0,0,0,0,20
50705119152,36,19,3,26,28,17,3,0,0,145,0,4,0,3,7,5,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,7,8,0,0,0,26,3,0,0,0,0,0,0,0,0,7,47,23,3,28,39,22,6,0,0,174,41,21,11,29,27,18,3,0,0,154,4,3,0,6,10,6,0,0,0,31,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,4,3,3,3,13,3,3,0,0,33,0,4,0,0,0,3,0,0,0,6,45,31,7,33,45,25,12,0,0,198,77,46,12,51,59,39,10,0,0,293,4,6,0,6,20,8,0,0,0,54,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,5,0,0,9,4,6,3,10,18,11,9,0,5,61,5,4,0,0,3,3,0,0,0,18
50705119153,66,36,25,29,10,3,3,0,0,175,6,6,5,8,3,0,0,0,0,37,0,0,0,0,5,3,0,0,0,10,0,0,0,0,0,3,0,0,0,3,9,7,5,10,6,5,4,0,0,55,17,0,0,4,4,3,0,0,0,30,88,39,38,44,21,19,5,0,0,257,63,21,35,31,22,7,5,0,0,178,3,10,6,10,9,5,3,0,0,51,0,0,3,8,3,0,4,0,0,21,0,0,0,3,4,0,0,0,0,7,9,17,11,20,17,8,3,0,0,84,6,0,4,4,10,0,0,0,0,22,75,41,53,49,44,10,9,0,0,285,131,56,59,56,26,12,10,0,0,355,14,17,17,19,17,8,4,0,0,95,0,3,3,4,4,3,0,0,0,33,0,0,0,3,4,3,0,0,0,14,15,24,19,29,21,12,13,0,0,132,15,3,10,9,6,4,6,0,0,50
50705119154,11,9,11,4,9,8,3,5,0,64,0,0,3,0,0,6,4,5,0,20,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,9,7,0,33,0,0,0,0,0,0,0,0,0,0,18,9,11,5,12,15,14,17,0,95,11,19,5,7,10,10,10,3,0,70,0,0,4,0,3,0,9,4,0,32,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,3,0,5,0,0,4,0,3,4,9,11,5,39,0,0,0,0,0,0,0,0,0,4,12,17,10,8,15,11,20,12,5,114,29,27,13,13,20,13,14,10,0,136,0,0,7,4,6,7,9,10,3,43,0,0,0,0,0,0,0,5,0,16,0,0,0,0,0,0,0,9,0,8,0,0,7,4,4,4,17,22,3,69,0,0,0,0,0,0,0,0,0,4
50705119155,62,30,22,24,9,9,7,0,0,155,4,4,8,6,6,0,3,0,0,35,0,0,0,0,3,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,4,4,8,13,7,6,8,9,0,54,4,4,0,0,3,3,0,0,0,16,72,34,27,32,22,14,16,9,0,225,54,21,20,26,22,11,3,0,0,155,0,10,11,8,9,4,3,4,0,54,0,0,0,5,3,0,9,0,0,19,0,0,4,3,0,3,0,0,0,8,5,10,16,16,10,9,9,4,0,81,3,4,6,3,5,0,0,0,0,14,65,35,38,44,36,15,10,6,0,249,111,55,35,42,34,12,11,0,0,310,10,8,21,22,13,4,5,12,0,92,0,0,0,7,3,5,8,0,0,26,0,0,4,3,0,3,3,0,0,15,9,8,23,28,16,12,16,14,0,130,7,8,5,6,5,9,0,0,0,36
50705119156,73,40,43,28,22,3,3,0,0,213,16,4,6,7,6,4,4,0,0,49,0,0,0,0,0,4,7,0,0,13,0,0,0,0,0,0,0,0,0,7,15,4,11,10,5,13,8,4,0,69,4,3,0,0,4,0,3,0,0,21,92,51,51,38,34,11,12,7,0,294,67,24,48,30,23,14,6,0,0,224,9,4,14,15,10,10,5,0,0,66,5,0,3,3,8,5,3,0,0,22,0,0,0,3,0,0,0,0,0,3,7,9,16,19,17,9,10,5,0,98,0,0,0,0,0,0,0,3,0,15,78,37,69,54,46,24,19,3,0,334,142,63,90,63,47,17,9,6,0,438,24,15,19,23,12,13,8,5,0,117,0,0,5,3,10,5,4,0,0,33,0,0,0,6,0,0,0,4,0,11,20,12,22,30,25,22,18,3,0,166,8,3,0,0,3,0,4,5,0,31
50705119157,48,28,32,20,15,7,3,0,0,147,4,6,10,5,0,3,0,0,0,30,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,7,10,4,4,3,0,0,0,36,4,0,0,5,0,0,0,0,0,12,59,31,43,28,18,8,4,0,0,202,34,28,31,25,16,5,3,0,0,154,0,11,19,6,4,9,0,0,0,43,0,0,0,0,0,3,0,0,0,11,0,0,0,0,4,0,0,0,0,5,0,12,15,12,5,6,5,0,0,57,5,0,0,4,0,0,0,0,0,15,45,40,52,42,25,13,10,4,0,224,88,50,68,45,31,13,7,0,0,304,4,16,29,14,7,7,3,0,0,74,0,4,0,5,4,3,0,0,0,15,0,0,0,0,4,0,0,0,0,5,4,18,28,17,13,13,3,3,0,97,16,3,0,8,0,0,0,0,0,28
50705119158,60,18,3,24,18,3,5,0,0,142,5,4,0,6,8,3,3,0,0,33,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,4,0,9,11,9,7,0,0,39,10,0,3,0,3,0,0,0,0,17,78,21,11,29,33,8,13,0,0,193,36,15,10,27,15,11,3,0,0,124,5,9,0,3,3,0,3,0,0,29,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,9,3,3,5,0,6,5,0,36,3,0,3,8,0,0,0,0,0,16,48,25,18,39,24,15,12,5,0,181,97,36,18,53,38,20,12,0,0,264,11,13,6,5,13,11,9,0,0,62,0,0,4,0,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,4,11,13,5,6,14,10,11,0,0,69,16,0,4,5,6,0,3,0,0,29
50705119201,29,6,11,17,14,9,8,0,0,92,9,9,0,0,0,8,3,3,0,32,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,4,9,9,3,5,6,8,3,0,8,46,5,0,5,0,0,0,0,0,0,9,35,13,17,20,17,22,9,8,8,150,36,14,6,17,13,3,8,0,0,94,3,5,7,11,4,3,6,0,0,39,0,0,0,0,0,4,0,3,0,11,0,0,0,0,0,0,3,3,0,8,3,5,8,12,7,14,9,4,0,59,3,0,0,0,0,4,0,0,0,9,41,16,16,22,21,15,15,13,0,158,64,16,21,30,23,11,15,5,0,187,4,10,9,5,10,9,10,7,0,68,0,0,4,0,5,3,3,4,0,25,0,0,0,0,0,6,3,3,0,13,4,10,11,12,13,18,12,11,3,102,6,5,4,0,0,5,0,0,0,21
50705119202,36,14,21,10,11,19,6,0,0,123,4,3,0,3,4,13,4,5,0,36,5,0,0,0,0,7,4,0,0,16,0,0,0,0,0,0,4,4,0,7,9,3,0,3,3,18,11,12,0,61,4,0,0,5,4,3,0,0,0,18,46,20,20,24,16,38,15,13,6,199,36,12,10,10,10,17,7,0,0,111,3,3,4,11,0,9,3,0,0,44,0,0,0,0,0,7,3,0,0,13,0,0,0,0,0,4,0,0,0,9,3,3,9,12,6,15,9,5,0,60,0,0,0,3,0,4,0,0,5,14,41,17,23,26,24,33,17,7,3,186,72,26,33,26,27,32,11,0,0,232,7,5,5,18,7,18,11,7,0,78,5,0,0,0,5,9,4,3,0,33,0,0,0,0,0,4,4,4,0,19,7,5,8,18,11,37,17,17,0,127,4,0,0,3,4,6,0,0,4,30
50705119203,29,21,23,9,17,16,6,0,0,120,6,0,0,0,3,10,4,0,0,31,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,4,0,0,4,6,0,0,0,3,13,7,0,0,44,6,0,0,0,3,0,0,0,0,16,39,25,25,15,24,24,16,3,0,175,37,15,14,14,17,17,4,0,0,109,5,0,3,10,3,5,6,3,0,39,0,0,0,0,3,0,3,0,0,15,0,0,0,0,0,5,0,0,0,0,0,3,5,9,11,6,11,6,0,50,0,0,0,0,6,3,0,0,0,7,38,20,20,24,24,24,9,5,4,173,62,36,38,27,33,31,15,3,0,225,8,3,11,6,6,13,6,6,0,66,0,0,0,0,3,6,3,0,0,18,0,0,0,0,0,5,4,0,0,10,7,8,9,12,12,24,18,7,4,96,6,0,0,0,4,4,7,0,0,24
50705119204,43,20,16,14,17,16,5,6,0,135,0,0,6,12,6,14,9,12,4,55,0,0,0,0,4,0,5,8,0,13,0,0,0,0,0,0,3,3,4,6,0,0,4,12,7,14,15,11,5,78,0,0,6,0,7,0,0,0,0,19,53,17,23,31,31,24,18,23,6,228,35,14,12,23,16,8,12,3,7,125,3,0,11,8,14,12,4,7,0,64,0,0,0,0,3,0,4,4,0,21,0,0,0,0,0,0,0,6,3,5,3,0,11,7,15,14,13,21,8,88,4,0,5,0,3,0,0,0,0,15,43,17,30,30,30,24,28,22,10,228,81,33,26,38,31,23,15,9,6,262,10,0,15,19,21,23,10,17,4,120,0,0,0,0,4,0,10,10,6,38,0,0,0,0,0,0,3,6,4,11,13,0,16,20,28,21,25,34,13,163,7,0,10,0,5,0,0,0,0,31
50705119205,35,22,14,14,17,15,6,6,0,125,0,0,5,0,4,5,11,0,0,26,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,3,0,9,13,8,5,0,35,3,5,0,0,5,0,0,3,0,13,40,22,14,13,28,24,22,8,0,170,39,11,14,15,19,19,13,0,0,139,0,4,4,9,6,13,5,0,0,35,0,0,0,0,3,0,4,0,0,13,0,0,0,0,0,0,0,0,0,3,0,5,4,6,11,11,6,4,0,50,0,4,0,0,0,0,0,0,0,13,42,18,17,28,34,28,28,3,0,197,73,28,33,32,38,32,23,5,0,263,0,4,8,11,14,17,15,4,0,61,0,0,5,0,6,4,5,0,0,22,0,0,0,0,0,0,4,3,0,3,3,5,9,6,18,16,18,7,0,84,3,4,0,0,3,0,5,3,0,18
50705119206,35,25,20,14,16,26,9,11,0,155,0,3,3,7,6,11,11,3,0,39,0,0,0,0,0,3,0,4,3,14,0,0,0,0,0,0,0,0,0,6,0,5,3,3,9,14,13,3,4,60,4,0,0,4,0,0,0,0,0,11,46,32,24,17,28,34,22,10,4,227,33,15,23,14,17,21,15,5,4,147,6,13,9,6,7,7,9,4,0,53,0,0,5,0,0,8,4,0,0,17,0,0,0,0,0,0,0,0,0,3,6,13,12,6,11,18,7,6,0,74,4,5,0,0,0,0,0,0,0,12,38,34,28,19,33,38,26,8,3,227,68,41,35,29,39,40,27,8,3,303,4,12,13,8,15,18,15,4,0,91,0,0,5,0,3,14,3,4,3,30,0,0,0,0,4,0,0,0,0,6,4,17,10,9,19,32,20,13,4,132,4,3,3,4,3,0,0,0,0,20
50705119207,42,19,16,11,18,15,0,0,0,124,9,0,5,8,6,7,10,0,0,46,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,4,0,0,0,8,11,10,11,6,6,12,7,4,0,62,8,3,0,4,4,6,0,0,0,27,57,29,28,19,32,31,18,0,0,215,27,16,24,11,14,14,7,0,0,115,12,8,0,4,5,10,6,0,0,52,0,0,0,5,0,0,5,0,0,20,0,0,0,0,4,0,3,0,0,9,16,8,0,12,10,14,13,0,0,79,11,0,6,7,0,3,5,0,0,24,47,27,29,26,31,30,19,3,0,218,74,33,36,20,38,28,5,6,0,238,21,11,8,11,17,20,14,4,0,99,3,3,0,3,3,5,6,0,0,27,0,0,0,0,4,3,0,3,0,17,22,12,11,16,21,27,27,5,0,146,19,3,4,9,7,6,4,0,0,51
50705119208,13,13,19,12,7,3,4,0,0,73,3,5,6,0,3,7,5,0,0,33,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,3,5,6,0,9,7,4,3,0,39,0,4,0,4,0,0,0,0,0,15,23,21,21,17,15,17,8,5,0,121,33,15,8,3,4,8,0,3,0,71,3,7,3,5,6,8,3,0,6,28,0,0,0,3,0,0,0,0,0,11,0,0,0,0,4,4,10,0,0,15,3,9,7,5,13,12,9,0,9,52,8,0,0,6,0,3,0,0,0,24,44,22,15,17,19,22,13,4,9,150,47,27,21,18,7,17,6,3,0,141,7,7,5,5,11,17,8,0,6,58,0,0,0,0,0,0,0,0,0,18,0,0,0,0,4,4,8,4,0,16,7,13,7,9,19,23,16,3,9,92,12,4,3,5,5,3,0,4,0,34
50705119209,23,13,11,8,15,5,4,0,0,84,5,4,6,0,5,8,5,0,0,41,0,0,0,0,0,0,5,3,0,9,0,0,0,0,0,3,3,0,0,9,5,4,6,4,4,12,10,4,0,60,3,0,0,0,0,3,0,0,0,12,28,19,13,14,22,22,15,7,0,152,17,14,8,15,11,8,5,0,3,84,0,3,0,0,4,7,8,0,0,26,0,0,4,0,6,4,3,0,0,14,0,0,0,0,3,0,3,0,0,11,3,5,7,0,11,8,10,7,0,49,3,0,0,0,0,3,0,0,0,9,22,19,15,14,26,22,17,7,4,146,44,26,16,21,26,16,10,0,3,171,5,7,10,0,15,14,15,5,6,69,0,3,4,0,6,3,5,3,0,25,3,0,0,0,3,4,7,0,0,14,4,13,12,5,20,17,24,7,6,105,5,0,0,0,3,7,3,0,0,26
50705119211,16,23,17,8,14,9,6,0,0,99,0,4,5,4,4,3,0,0,0,28,0,0,0,0,0,0,6,0,0,12,0,0,0,0,0,0,0,0,0,3,0,6,8,4,5,7,3,0,0,39,3,3,0,0,5,0,0,0,0,22,28,33,31,12,25,22,9,0,0,160,30,18,10,11,12,6,4,0,0,80,7,4,10,3,9,3,3,4,0,42,4,3,6,0,0,4,4,3,0,21,0,0,0,3,6,0,3,6,0,13,7,4,8,11,16,13,8,3,0,76,13,5,0,0,5,3,0,0,6,25,46,20,23,21,35,15,11,10,6,180,49,39,31,14,30,16,8,0,0,181,3,11,13,7,11,8,3,4,0,70,4,4,4,0,0,10,8,3,5,32,0,0,0,3,6,0,0,5,0,15,6,12,22,11,23,22,13,9,5,118,20,5,3,0,8,4,0,0,3,46
50705119212,66,49,33,37,40,26,10,0,0,264,7,6,4,5,11,24,10,7,0,65,0,0,0,4,0,0,3,0,0,6,0,0,0,6,0,0,8,0,0,12,7,6,4,11,6,21,12,4,0,86,6,4,4,3,0,0,0,0,0,19,80,58,40,54,54,54,27,9,0,372,67,28,31,33,41,33,8,0,0,249,0,10,9,11,13,13,16,10,0,79,0,4,0,3,4,0,0,0,0,17,0,0,0,3,4,4,3,6,0,11,0,13,7,18,22,19,17,10,3,108,7,4,5,0,6,3,0,0,0,32,77,47,46,54,69,50,32,14,3,388,134,78,65,69,75,54,24,0,3,509,10,19,7,20,27,35,17,12,0,143,0,4,0,4,3,4,3,0,0,32,0,0,0,6,4,4,7,5,0,20,10,19,10,31,30,44,31,19,3,192,18,7,8,4,9,7,0,0,0,54
50705119213,29,13,20,20,6,17,8,3,0,122,0,5,4,5,9,13,6,3,0,54,0,0,0,0,4,5,3,0,0,18,0,0,0,0,0,0,0,5,0,5,0,8,6,5,15,15,13,8,4,80,6,4,9,9,0,0,0,0,0,26,41,25,30,24,28,33,29,13,3,229,42,17,27,20,14,8,8,3,0,150,5,4,7,6,5,13,13,10,0,59,0,5,4,5,3,12,5,0,0,28,0,0,0,0,4,3,5,4,0,15,5,6,12,6,11,24,21,9,0,106,17,8,12,5,0,8,0,0,0,47,67,24,50,35,28,46,34,13,0,294,75,30,44,38,22,29,16,6,0,269,10,11,11,6,17,25,20,12,5,112,0,0,9,5,6,19,4,0,0,43,0,0,0,0,9,3,9,7,0,20,10,13,18,13,29,42,37,19,4,180,23,9,18,11,0,9,3,4,0,76
