SA1_CODE_2021,M_Arthritis_0_14,M_Arthritis_15_24,M_Arthritis_25_34,M_Arthritis_35_44,M_Arthritis_45_54,M_Arthritis_55_64,M_Arthritis_65_74,M_Arthritis_75_84,M_Arthritis_85_over,M_Arthritis_Tot,M_Asthma_0_14,M_Asthma_15_24,M_Asthma_25_34,M_Asthma_35_44,M_Asthma_45_54,M_Asthma_55_64,M_Asthma_65_74,M_Asthma_75_84,M_Asthma_85_over,M_Asthma_Tot,M_Cancer_0_14,M_Cancer_15_24,M_Cancer_25_34,M_Cancer_35_44,M_Cancer_45_54,M_Cancer_55_64,M_Cancer_65_74,M_Cancer_75_84,M_Cancer_85_over,M_Cancer_Tot,M_Dementia_0_14,M_Dementia_15_24,M_Dementia_25_34,M_Dementia_35_44,M_Dementia_45_54,M_Dementia_55_64,M_Dementia_65_74,M_Dementia_75_84,M_Dementia_85_over,M_Dementia_Tot,M_Diabetes_0_14,M_Diabetes_15_24,M_Diabetes_25_34,M_Diabetes_35_44,M_Diabetes_45_54,M_Diabetes_55_64,M_Diabetes_65_74,M_Diabetes_75_84,M_Diabetes_85_over,M_Diabetes_Tot,M_Heart_disease_0_14,M_Heart_disease_15_24,M_Heart_disease_25_34,M_Heart_disease_35_44,M_Heart_disease_45_54,M_Heart_disease_55_64,M_Heart_disease_65_74,M_Heart_disease_75_84,M_Heart_disease_85_over,M_Heart_disease_Tot,M_Kidney_disease_0_14,M_Kidney_disease_15_24,M_Kidney_disease_25_34,M_Kidney_disease_35_44,M_Kidney_disease_45_54,M_Kidney_disease_55_64,M_Kidney_disease_65_74,M_Kidney_disease_75_84,M_Kidney_disease_85_over,M_Kidney_disease_Tot,M_Lung_cond_0_14,M_Lung_cond_15_24,M_Lung_cond_25_34,M_Lung_cond_35_44,M_Lung_cond_45_54,M_Lung_cond_55_64,M_Lung_cond_65_74,M_Lung_cond_75_84,M_Lung_cond_85_over,M_Lung_cond_Tot,M_Mental_health_cond_0_14,M_Mental_health_cond_15_24,M_Mental_health_cond_25_34,M_Mental_health_cond_35_44,M_Mental_health_cond_45_54,M_Mental_health_cond_55_64,M_Mental_health_cond_65_74,M_Mental_health_cond_75_84,M_Mental_health_cond_85_over,M_Mental_health_cond_Tot,M_Stroke_0_14,M_Stroke_15_24,M_Stroke_25_34,M_Stroke_35_44,M_Stroke_45_54,M_Stroke_55_64,M_Stroke_65_74,M_Stroke_75_84,M_Stroke_85_over,M_Stroke_Tot,M_Oth_lt_health_cond_0_14,M_Oth_lt_health_cond_15_24,M_Oth_lt_health_cond_25_34,M_Oth_lt_health_cond_35_44,M_Oth_lt_health_cond_45_54,M_Oth_lt_health_cond_55_64,M_Oth_lt_health_cond_65_74,M_Oth_lt_health_cond_75_84,M_Oth_lt_health_cond_85_over,M_Oth_lt_health_cond_Tot,M_No_lt_health_cond_0_14,M_No_lt_health_cond_15_24,M_No_lt_health_cond_25_34,M_No_lt_health_cond_35_44,M_No_lt_health_cond_45_54,M_No_lt_health_cond_55_64,M_No_lt_health_cond_65_74,M_No_lt_health_cond_75_84,M_No_lt_health_cond_85_over,M_No_lt_health_cond_Tot,M_NS_0_14,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_over,M_NS_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_over,M_Tot_Tot,F_Arthritis_0_14,F_Arthritis_15_24,F_Arthritis_25_34,F_Arthritis_35_44,F_Arthritis_45_54,F_Arthritis_55_64,F_Arthritis_65_74,F_Arthritis_75_84,F_Arthritis_85_over,F_Arthritis_Tot,F_Asthma_0_14,F_Asthma_15_24,F_Asthma_25_34,F_Asthma_35_44,F_Asthma_45_54,F_Asthma_55_64,F_Asthma_65_74,F_Asthma_75_84,F_Asthma_85_over,F_Asthma_Tot,F_Cancer_0_14,F_Cancer_15_24,F_Cancer_25_34,F_Cancer_35_44,F_Cancer_45_54,F_Cancer_55_64,F_Cancer_65_74,F_Cancer_75_84,F_Cancer_85_over,F_Cancer_Tot,F_Dementia_0_14,F_Dementia_15_24,F_Dementia_25_34,F_Dementia_35_44,F_Dementia_45_54,F_Dementia_55_64,F_Dementia_65_74,F_Dementia_75_84,F_Dementia_85_over,F_Dementia_Tot,F_Diabetes_0_14,F_Diabetes_15_24,F_Diabetes_25_34,F_Diabetes_35_44,F_Diabetes_45_54,F_Diabetes_55_64,F_Diabetes_65_74,F_Diabetes_75_84,F_Diabetes_85_over,F_Diabetes_Tot,F_Heart_disease_0_14,F_Heart_disease_15_24,F_Heart_disease_25_34,F_Heart_disease_35_44,F_Heart_disease_45_54,F_Heart_disease_55_64,F_Heart_disease_65_74,F_Heart_disease_75_84,F_Heart_disease_85_over,F_Heart_disease_Tot
50302104339,0,0,0,0,0,5,0,6,0,11,0,3,4,3,3,0,5,0,0,26,0,0,0,0,0,4,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,7,3,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,23,51,16,20,29,22,21,14,0,0,169,0,0,3,3,3,4,0,0,0,12,59,14,35,45,43,33,25,8,4,266,0,0,0,3,0,0,9,4,3,23,0,0,8,7,4,7,3,0,0,25,0,0,0,0,0,8,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,3,0,4,4
50302104340,0,0,0,0,5,0,0,4,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,6,39,15,56,71,13,0,4,0,0,201,0,3,0,0,4,0,0,0,0,11,49,19,59,76,18,3,9,0,0,240,0,0,0,0,0,4,5,0,0,6,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
50302104341,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,4,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,6,20,18,38,40,6,0,3,0,0,138,0,0,0,3,0,0,0,0,0,5,20,20,46,52,11,11,5,0,0,165,0,0,0,0,4,0,0,3,0,7,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0
50302104342,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,13,44,56,10,4,0,0,0,163,0,0,4,5,3,0,0,0,0,13,36,17,55,64,18,3,3,0,0,204,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
50302104343,0,0,0,0,0,0,3,0,0,8,0,0,3,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,8,5,0,0,17,13,5,33,21,5,6,0,0,0,90,0,3,3,0,0,4,0,0,0,9,18,9,42,26,12,21,10,4,0,137,0,0,0,0,0,0,5,0,0,6,0,4,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50302104344,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,5,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,10,22,39,19,7,3,7,0,0,111,0,5,8,4,0,0,0,0,0,15,18,28,62,36,9,10,7,0,0,163,0,0,0,0,0,5,0,0,0,9,0,0,7,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50302104345,0,0,0,0,3,0,0,0,0,10,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,7,6,0,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,0,0,0,5,18,12,44,21,5,5,4,0,0,104,0,4,3,0,0,0,0,0,0,13,22,18,61,27,17,6,9,0,0,159,0,0,0,0,0,4,0,3,0,7,0,0,4,4,7,3,0,0,0,20,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
50302129501,0,0,0,0,0,7,7,3,0,14,0,0,4,0,4,3,3,0,0,21,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,18,0,0,0,0,0,8,4,3,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,6,0,5,5,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,5,0,0,0,22,22,25,53,41,27,32,23,0,0,221,0,0,4,0,0,0,0,0,0,17,26,38,67,41,33,56,52,9,3,327,0,0,0,0,4,11,3,5,0,25,0,5,6,5,0,4,4,0,0,21,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,5,3,0,3,0,0,0,0,0,0,4,0,0,5
50302129502,0,0,0,0,0,0,5,0,0,6,0,0,6,4,8,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,40,19,61,43,21,25,10,3,0,231,4,0,4,0,0,0,0,0,0,17,40,24,77,54,31,41,22,5,0,290,0,0,0,0,5,4,0,0,0,9,0,0,5,0,5,0,0,0,0,12,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,7,0,0,0,0,0,0,4,0,0,8
50302129503,0,0,0,0,0,0,3,0,0,5,4,0,4,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,8,5,0,0,0,0,17,10,26,60,55,23,20,8,0,0,201,4,3,22,20,24,21,13,0,0,117,13,34,96,81,62,50,30,3,0,373,0,0,0,0,0,0,4,0,0,6,0,4,5,0,0,0,3,0,0,20,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50302129504,0,0,0,0,4,4,4,7,0,21,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,12,0,0,0,0,0,3,6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,4,5,0,0,0,12,0,0,0,0,0,0,0,5,0,5,0,0,3,5,0,4,5,6,0,20,12,17,17,12,19,10,14,5,0,106,0,0,0,0,6,5,0,0,0,14,18,18,25,24,21,36,28,19,0,180,0,0,0,0,0,3,11,3,0,17,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,7,4,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,3,0,7
50302129505,0,0,0,0,0,3,0,0,0,10,0,0,3,3,0,0,0,0,0,11,0,0,0,0,0,4,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,14,21,29,89,62,35,28,8,0,0,278,0,0,13,13,0,9,0,0,0,31,22,31,116,89,44,47,15,9,0,365,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
50302129506,0,0,0,0,3,3,5,3,5,18,0,0,5,4,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,7,0,0,0,0,0,3,4,0,0,15,0,0,0,0,0,0,9,0,3,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,7,3,0,7,3,8,30,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,10,7,26,12,8,64,33,13,11,4,0,0,146,3,0,10,24,9,8,5,0,0,72,22,15,81,64,29,29,30,13,7,294,0,0,3,0,0,3,0,5,7,20,0,4,4,3,0,3,5,0,0,22,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,5,0,0,5
50302129507,0,0,0,0,0,0,0,3,0,7,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,17,48,22,20,21,16,3,0,167,0,11,21,16,3,3,5,0,0,61,23,30,75,40,33,26,28,9,0,270,0,0,0,0,0,0,5,3,0,13,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
50302129508,0,0,0,0,0,0,3,0,0,7,0,7,5,6,0,0,0,0,0,18,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,7,0,0,0,0,5,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,3,0,6,0,5,0,0,0,0,20,38,29,91,72,27,22,10,3,0,287,17,13,22,41,32,37,14,5,0,175,52,47,128,122,78,62,34,6,0,533,0,0,0,0,3,0,8,0,0,10,0,4,9,0,8,5,0,0,0,32,0,0,0,0,4,3,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
50302129509,0,0,0,3,4,6,3,0,0,14,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,10,0,0,0,0,0,5,9,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,22,18,11,24,16,27,10,5,0,122,0,3,4,4,3,7,6,0,0,28,18,19,21,33,24,44,32,13,6,209,0,0,0,0,0,8,4,6,0,16,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,6,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0
50302129510,0,0,0,0,0,0,0,0,0,7,0,5,5,4,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,3,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,6,19,60,28,7,7,0,0,0,143,0,3,12,9,3,4,4,4,0,36,10,25,81,45,22,20,10,9,4,214,0,0,0,0,0,0,0,0,0,4,0,3,8,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50302129511,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,16,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,0,0,0,8,7,22,54,41,16,11,6,0,0,155,4,3,7,14,7,8,0,0,0,46,15,35,71,65,22,21,5,0,0,234,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50302129512,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,8,11,13,16,12,6,0,0,0,69,0,0,0,5,4,0,0,0,0,5,8,11,18,25,18,14,8,5,0,105,0,0,0,0,0,0,4,0,0,11,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
50302129513,0,0,0,0,5,0,4,0,0,9,0,3,11,10,6,0,0,0,0,31,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,0,0,0,11,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,3,11,6,9,3,0,0,0,35,0,0,0,0,0,0,0,0,0,3,0,0,5,7,0,5,0,0,0,21,28,69,133,98,38,31,12,0,0,394,6,5,17,12,9,10,7,0,0,63,31,82,173,126,70,58,20,4,0,563,0,0,0,0,0,0,0,0,0,6,0,4,6,4,4,0,0,0,0,22,0,0,0,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7
50302129514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50302129515,0,0,0,0,0,0,3,0,0,15,3,0,3,0,0,4,0,0,0,19,0,0,3,0,0,8,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,3,0,10,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,16,4,0,0,4,0,0,23,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,3,0,15,10,27,96,62,16,19,5,0,0,244,0,3,11,0,5,0,0,0,0,24,12,39,128,77,33,33,16,5,0,338,0,0,3,0,5,0,3,0,0,10,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3
50302129516,0,0,0,0,0,3,5,0,0,10,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,6,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,8,3,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,14,17,13,46,29,38,21,15,0,0,183,3,0,5,9,0,0,3,6,0,23,22,17,61,44,44,39,27,13,0,256,0,0,0,0,0,6,5,0,0,10,0,0,8,0,6,0,0,0,0,9,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,3,0,0,4
50302129517,0,0,0,0,0,5,0,3,0,7,0,4,4,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,9,0,0,0,0,0,3,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,6,6,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,14,18,19,59,40,18,10,10,0,0,167,5,3,12,3,12,9,18,0,0,58,21,24,84,54,34,27,34,12,0,279,0,0,0,0,0,0,3,0,0,12,0,0,4,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,7,0,0,0,0,0,0,0,0,0,6
50302129518,0,0,0,0,0,0,6,4,3,21,0,3,0,0,0,0,6,0,0,10,0,0,0,0,0,0,9,5,0,14,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,8,14,0,0,21,0,0,0,0,0,6,7,4,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,5,3,0,4,6,0,0,26,0,0,0,0,0,0,3,0,0,8,0,4,3,0,0,6,6,3,3,15,11,14,55,31,12,21,8,4,0,162,3,0,9,7,3,7,0,0,0,31,22,17,68,46,21,43,40,20,9,279,0,0,0,0,0,9,4,4,3,20,0,0,4,3,0,0,4,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0,3,23,0,0,0,0,0,0,0,7,0,10
50302129519,0,0,0,0,0,0,0,3,0,5,6,0,3,3,4,3,0,0,0,18,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,13,14,19,11,14,17,12,3,0,98,7,3,0,0,0,0,0,0,0,16,20,18,22,16,29,18,20,13,0,159,0,0,0,0,0,4,3,0,0,8,0,0,8,0,3,0,0,0,0,13,0,0,0,0,0,5,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,6
50302129520,0,0,0,0,0,4,3,0,0,7,0,6,3,8,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,6,10,0,0,8,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,8,20,12,29,12,16,17,9,0,0,114,0,0,9,4,0,0,0,0,0,11,24,17,46,27,21,23,30,3,3,186,0,0,0,0,0,3,5,4,0,16,0,3,0,3,0,3,0,0,0,12,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,8,0,0,0,0,0,0,0,0,0,0
50302129521,0,0,0,0,0,5,9,0,0,15,0,0,5,0,4,0,0,0,0,11,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,4,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,5,0,0,17,21,10,50,42,27,19,7,7,0,184,0,4,16,15,10,4,0,0,0,54,22,16,81,57,48,40,23,5,0,295,0,0,0,0,0,8,3,0,0,12,0,0,3,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6
