SA2_CODE_2021,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot,P_Greece_0_4,P_Greece_5_14,P_Greece_15_24,P_Greece_25_44,P_Greece_45_54,P_Greece_55_64,P_Greece_65_74,P_Greece_75_84,P_Greece_85ov,P_Greece_Tot,P_Hong_Kong_SAR_Ch_0_4,P_Hong_Kong_SAR_Ch_5_14,P_Hong_Kong_SAR_Ch_15_24,P_Hong_Kong_SAR_Ch_25_44,P_Hong_Kong_SAR_Ch_45_54,P_Hong_Kong_SAR_Ch_55_64,P_Hong_Kong_SAR_Ch_65_74,P_Hong_Kong_SAR_Ch_75_84,P_Hong_Kong_SAR_Ch_85ov,P_Hong_Kong_SAR_Ch_Tot,P_India_0_4,P_India_5_14,P_India_15_24,P_India_25_44,P_India_45_54,P_India_55_64,P_India_65_74,P_India_75_84,P_India_85ov,P_India_Tot,P_Indonesia_0_4,P_Indonesia_5_14,P_Indonesia_15_24,P_Indonesia_25_44,P_Indonesia_45_54,P_Indonesia_55_64,P_Indonesia_65_74,P_Indonesia_75_84,P_Indonesia_85ov,P_Indonesia_Tot,P_Iran_0_4,P_Iran_5_14,P_Iran_15_24,P_Iran_25_44,P_Iran_45_54,P_Iran_55_64,P_Iran_65_74,P_Iran_75_84,P_Iran_85ov,P_Iran_Tot,P_Iraq_0_4,P_Iraq_5_14,P_Iraq_15_24,P_Iraq_25_44,P_Iraq_45_54,P_Iraq_55_64,P_Iraq_65_74,P_Iraq_75_84,P_Iraq_85ov,P_Iraq_Tot,P_Ireland_0_4,P_Ireland_5_14,P_Ireland_15_24,P_Ireland_25_44,P_Ireland_45_54,P_Ireland_55_64,P_Ireland_65_74,P_Ireland_75_84,P_Ireland_85ov,P_Ireland_Tot,P_Italy_0_4,P_Italy_5_14,P_Italy_15_24,P_Italy_25_44,P_Italy_45_54,P_Italy_55_64,P_Italy_65_74,P_Italy_75_84,P_Italy_85ov,P_Italy_Tot,P_Japan_0_4,P_Japan_5_14,P_Japan_15_24,P_Japan_25_44,P_Japan_45_54,P_Japan_55_64,P_Japan_65_74,P_Japan_75_84,P_Japan_85ov,P_Japan_Tot,P_Korea_South_0_4,P_Korea_South_5_14,P_Korea_South_15_24,P_Korea_South_25_44,P_Korea_South_45_54,P_Korea_South_55_64,P_Korea_South_65_74,P_Korea_South_75_84,P_Korea_South_85ov,P_Korea_South_Tot,P_Lebanon_0_4,P_Lebanon_5_14,P_Lebanon_15_24,P_Lebanon_25_44,P_Lebanon_45_54,P_Lebanon_55_64,P_Lebanon_65_74,P_Lebanon_75_84,P_Lebanon_85ov,P_Lebanon_Tot,P_Malaysia_0_4,P_Malaysia_5_14,P_Malaysia_15_24,P_Malaysia_25_44,P_Malaysia_45_54,P_Malaysia_55_64,P_Malaysia_65_74,P_Malaysia_75_84,P_Malaysia_85ov,P_Malaysia_Tot,P_Malta_0_4,P_Malta_5_14,P_Malta_15_24,P_Malta_25_44,P_Malta_45_54,P_Malta_55_64,P_Malta_65_74,P_Malta_75_84,P_Malta_85ov,P_Malta_Tot,P_Mauritius_0_4,P_Mauritius_5_14,P_Mauritius_15_24,P_Mauritius_25_44,P_Mauritius_45_54,P_Mauritius_55_64,P_Mauritius_65_74,P_Mauritius_75_84,P_Mauritius_85ov,P_Mauritius_Tot,P_Myanmar_0_4,P_Myanmar_5_14,P_Myanmar_15_24,P_Myanmar_25_44,P_Myanmar_45_54,P_Myanmar_55_64,P_Myanmar_65_74,P_Myanmar_75_84,P_Myanmar_85ov,P_Myanmar_Tot,P_Nepal_0_4,P_Nepal_5_14,P_Nepal_15_24,P_Nepal_25_44,P_Nepal_45_54,P_Nepal_55_64,P_Nepal_65_74,P_Nepal_75_84,P_Nepal_85ov,P_Nepal_Tot,P_Netherlands_0_4,P_Netherlands_5_14,P_Netherlands_15_24,P_Netherlands_25_44,P_Netherlands_45_54,P_Netherlands_55_64,P_Netherlands_65_74,P_Netherlands_75_84,P_Netherlands_85ov,P_Netherlands_Tot,P_New_Zealand_0_4,P_New_Zealand_5_14,P_New_Zealand_15_24,P_New_Zealand_25_44,P_New_Zealand_45_54,P_New_Zealand_55_64,P_New_Zealand_65_74,P_New_Zealand_75_84,P_New_Zealand_85ov,P_New_Zealand_Tot,P_North_Macedonia_0_4,P_North_Macedonia_5_14,P_North_Macedonia_15_24,P_North_Macedonia_25_44,P_North_Macedonia_45_54,P_North_Macedonia_55_64,P_North_Macedonia_65_74,P_North_Macedonia_75_84,P_North_Macedonia_85ov,P_North_Macedonia_Tot
502011021,0,0,3,10,0,11,5,3,3,33,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,13,5,4,6,4,0,33,0,5,4,11,3,6,4,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,10,0,9,0,0,29,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,8,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,4,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,9,11,0,34,0,13,19,73,63,54,51,6,0,278,0,0,0,0,0,0,0,0,0,0
502011022,0,3,0,7,0,5,14,8,0,33,0,0,0,0,0,0,3,3,0,5,0,0,3,4,0,3,0,0,0,10,0,0,0,9,3,10,5,4,3,28,4,4,0,17,6,0,3,4,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,5,4,11,0,0,36,0,0,0,0,0,0,13,16,0,28,0,0,0,0,3,0,0,0,0,4,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,8,4,0,18,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,6,14,12,3,47,3,14,29,91,53,63,70,23,0,339,0,0,0,0,0,0,0,0,0,0
502011023,0,0,0,5,6,9,17,17,3,48,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,0,4,0,0,4,19,3,9,3,8,0,42,0,3,0,7,5,8,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,3,3,0,0,18,0,0,0,0,3,0,12,5,0,20,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,4,3,0,17,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,3,0,0,4,7,0,0,3,9,0,0,0,0,0,13,0,0,0,5,0,3,15,23,8,54,0,19,26,86,60,62,64,27,5,360,0,0,0,0,0,0,0,0,0,0
502011024,0,0,4,7,18,11,40,28,3,103,0,0,0,0,0,0,0,3,0,5,0,0,0,4,0,0,0,0,0,9,0,6,4,32,7,16,8,9,0,81,0,0,3,24,9,5,8,0,0,52,0,9,4,13,5,3,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,17,15,32,16,12,20,6,4,125,0,0,0,4,4,7,15,11,0,45,0,0,0,5,7,0,0,0,0,15,0,3,0,12,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,3,5,0,0,39,0,0,0,0,0,0,8,0,0,8,0,0,0,3,0,0,3,0,0,7,0,0,0,0,0,4,8,0,0,14,0,0,0,5,0,0,0,0,0,0,0,0,0,8,6,4,46,28,8,105,5,37,63,152,128,150,106,34,5,692,0,0,0,0,0,0,0,0,0,0
502011025,0,0,0,6,6,7,13,4,0,39,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,6,0,0,13,0,8,9,85,8,4,7,3,0,125,0,0,6,12,6,10,4,0,0,37,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,14,5,10,8,6,0,50,0,0,0,10,0,3,10,13,0,37,0,0,0,4,0,0,0,0,0,9,0,0,0,11,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,5,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,6,7,4,5,0,0,0,24,0,0,0,0,0,0,3,0,0,4,0,0,3,15,0,0,0,0,0,14,0,0,0,3,0,0,21,15,5,42,0,9,23,79,63,98,62,13,4,360,0,0,0,0,0,0,0,5,0,4
502011026,0,0,0,0,0,0,17,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,4,3,0,18,0,0,0,0,0,0,6,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,0,33,0,7,9,46,48,39,42,11,0,206,0,0,0,0,0,0,0,0,0,0
502011027,0,0,0,9,8,12,12,13,6,65,0,0,0,4,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,8,4,22,20,139,27,26,17,9,4,267,0,3,6,27,23,6,7,0,0,66,0,0,0,9,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,17,20,61,10,8,13,8,4,135,0,0,0,4,3,4,12,8,8,39,0,0,0,9,7,0,0,0,0,16,0,0,0,9,6,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,9,13,18,8,5,0,3,70,0,0,0,0,0,0,0,3,0,3,0,5,3,12,3,0,8,0,0,33,0,0,0,0,0,0,0,0,0,3,0,0,0,15,0,0,0,0,0,15,0,0,0,8,7,8,29,18,5,86,6,88,94,337,147,124,66,21,3,890,0,0,0,0,0,0,0,0,0,0
502011028,0,0,0,0,3,3,19,21,3,51,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,4,0,0,0,11,0,4,8,29,7,6,8,10,4,70,0,3,7,10,9,4,0,0,0,44,0,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,3,14,4,10,9,6,0,54,0,0,0,3,3,3,13,11,0,31,0,0,0,0,5,0,0,0,0,12,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,7,8,14,4,4,0,41,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,6,25,22,7,69,0,18,39,77,71,86,80,36,3,404,0,0,0,0,0,0,0,0,0,0
502011029,0,0,4,4,0,8,9,9,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,7,0,18,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,3,4,4,0,21,0,0,0,0,0,0,9,7,0,25,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,13,14,8,48,0,13,13,62,58,52,49,22,3,270,0,0,0,0,0,0,0,0,0,0
503011030,0,3,0,14,9,6,9,6,3,60,0,0,0,0,0,4,4,3,5,23,0,3,7,0,6,3,0,0,0,25,0,4,7,17,16,16,13,10,0,89,0,3,0,3,6,3,6,6,0,21,0,0,0,10,0,3,6,0,0,22,0,0,0,0,0,0,0,0,0,0,0,3,0,16,11,8,3,0,0,54,0,8,0,7,7,3,11,16,11,64,5,6,4,6,0,5,0,0,6,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,5,9,13,18,21,18,14,3,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,3,0,3,5,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,11,0,9,8,9,5,3,34,0,3,8,25,21,27,17,5,0,100,0,0,0,0,0,0,4,0,0,5
503011031,0,6,3,9,11,7,0,10,0,49,0,0,0,0,0,0,0,0,6,6,0,17,11,5,8,5,0,0,0,54,0,9,7,30,20,5,3,8,5,95,0,0,7,8,8,4,3,0,4,32,0,0,0,17,4,5,0,0,4,35,0,0,0,0,0,0,0,0,0,0,0,4,0,36,3,14,6,6,3,75,0,0,0,10,3,0,6,6,4,36,7,19,9,27,9,5,5,0,0,82,0,0,3,3,0,0,0,0,0,14,0,0,0,0,0,3,0,0,0,3,0,4,6,28,14,25,16,8,5,112,0,0,0,0,0,0,5,0,0,6,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,10,3,4,28,0,5,4,33,32,28,29,11,3,144,0,0,0,0,0,0,0,0,0,3
503011032,0,0,0,10,7,0,6,5,0,31,0,0,0,0,0,0,0,0,0,0,0,0,9,9,4,4,0,0,0,21,0,0,0,7,3,3,0,3,0,27,0,0,6,5,3,0,3,0,0,17,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,4,46,14,13,4,0,0,87,0,5,0,21,12,3,3,12,0,50,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,10,10,7,10,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,7,0,0,25,4,0,10,50,21,26,9,8,0,127,0,0,0,0,0,0,0,0,0,0
503011033,0,0,3,8,9,6,7,7,0,44,0,0,0,0,0,0,6,9,4,13,0,6,3,3,7,0,4,0,0,29,0,6,6,31,24,10,9,7,0,91,0,0,0,8,0,9,5,4,0,29,0,0,0,8,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,4,23,7,25,10,8,0,80,0,4,0,5,5,6,6,9,4,48,0,13,3,7,10,9,0,0,0,36,0,3,3,10,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,7,40,29,14,19,8,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,10,8,8,8,3,47,0,7,3,16,30,25,16,0,0,98,0,0,0,0,0,0,0,0,0,6
503011034,0,0,7,15,7,10,14,10,5,60,0,0,0,0,0,0,0,0,0,9,6,17,23,13,7,11,5,0,0,75,0,4,8,22,15,3,6,3,0,70,0,4,7,7,14,3,0,5,0,43,0,0,0,9,11,6,3,0,3,30,0,0,0,3,3,0,0,0,0,13,0,3,5,64,12,10,13,9,3,114,0,0,4,18,10,5,15,9,3,53,0,6,10,14,4,0,0,0,0,43,0,3,0,8,0,0,0,0,0,15,0,0,0,3,0,0,0,0,0,3,0,8,10,26,17,12,14,4,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,11,6,6,4,6,0,33,0,7,15,49,20,36,27,15,0,171,0,0,0,0,0,0,0,0,0,0
503011035,0,6,0,32,15,10,21,15,5,108,0,0,0,0,0,0,11,5,5,21,0,18,45,41,27,17,24,9,6,189,6,20,62,160,63,30,31,20,6,394,14,33,54,96,37,13,26,10,0,276,0,4,7,50,17,5,5,3,0,101,0,0,0,3,5,0,0,0,0,10,0,13,7,43,14,15,23,4,3,115,0,0,3,16,7,4,17,17,7,79,0,5,12,20,9,13,7,0,0,66,0,8,9,11,6,4,0,0,0,40,0,0,0,3,0,0,0,0,0,9,0,23,87,146,121,94,131,62,27,689,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,3,3,3,24,0,0,4,3,10,10,8,4,0,34,0,0,3,22,0,0,0,0,0,23,0,14,6,11,11,6,15,4,0,69,0,8,39,47,47,47,45,18,7,252,0,0,0,0,0,0,0,0,0,3
503011036,0,0,0,5,11,15,13,8,0,57,0,0,0,0,0,0,0,0,0,9,0,15,4,9,3,6,7,0,0,41,0,3,0,18,21,18,11,7,4,76,0,0,0,0,0,3,9,0,0,19,0,0,0,11,4,3,4,5,0,25,0,0,0,0,0,0,0,0,0,0,0,4,0,29,11,7,11,4,0,67,0,0,6,7,5,0,3,3,0,28,0,0,8,7,0,4,3,0,0,21,0,4,0,9,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,12,27,24,16,11,12,0,115,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,9,0,0,0,0,4,5,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,9,9,5,6,7,10,9,6,50,0,5,7,26,16,34,17,9,3,117,0,0,0,0,0,0,0,0,0,0
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021038,0,0,0,23,13,8,8,0,0,55,0,0,0,0,3,3,12,19,21,53,0,0,3,13,3,0,0,0,0,28,5,0,6,41,3,12,12,10,7,92,0,0,7,13,8,3,0,0,0,30,0,0,0,10,4,4,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,7,0,129,17,15,11,4,0,183,0,0,0,26,17,15,52,62,45,213,0,0,4,19,11,5,0,0,0,37,0,0,3,13,4,0,0,0,0,21,0,0,0,0,0,0,0,0,0,6,0,3,0,52,23,15,12,0,3,115,0,0,0,0,0,0,6,0,0,3,0,0,4,10,0,5,7,6,4,28,0,0,0,4,0,4,0,0,0,14,0,0,3,23,0,0,0,0,0,29,0,0,0,13,0,0,0,4,0,23,0,5,8,76,36,38,19,3,0,190,0,0,0,0,0,6,7,8,6,30
503021039,0,3,3,27,11,10,22,13,0,96,0,0,0,0,0,6,7,12,13,51,0,0,10,22,7,8,4,0,0,51,5,11,15,105,13,13,15,18,3,195,0,0,9,27,10,3,0,0,0,45,0,3,7,23,3,8,4,0,0,39,0,0,0,0,0,0,0,0,0,3,0,0,6,76,12,18,18,5,4,130,0,4,6,50,4,27,58,80,79,296,0,0,3,18,15,8,4,0,0,40,0,4,7,33,5,0,0,0,0,43,0,0,0,3,0,0,0,0,0,4,0,0,12,66,27,27,27,10,8,177,0,0,0,0,0,0,5,0,0,3,0,0,9,20,4,4,0,4,0,47,0,0,0,3,5,23,10,0,0,55,0,5,8,72,0,0,0,0,0,88,0,0,0,11,10,6,11,10,7,55,0,8,21,120,54,62,42,8,5,326,0,0,0,4,0,4,6,10,3,31
503021040,0,0,0,13,14,0,8,5,5,38,0,0,0,5,0,5,9,25,28,74,0,0,0,11,7,0,0,0,0,26,0,6,4,32,4,14,11,5,4,74,0,0,5,23,4,0,0,0,0,36,0,3,0,10,3,3,0,0,0,25,0,0,0,6,0,0,0,0,0,3,0,8,0,63,17,17,8,0,0,105,0,0,0,39,3,25,38,85,89,282,0,0,3,14,5,0,0,0,0,29,0,4,0,19,0,5,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,3,39,12,14,6,3,5,84,0,0,0,0,0,0,0,3,0,3,0,0,0,7,4,0,0,0,3,17,0,0,0,7,5,3,4,0,3,30,0,0,0,3,0,0,0,0,0,3,0,0,0,6,4,5,5,6,0,18,0,9,11,62,34,36,23,3,0,175,0,0,0,9,0,5,12,12,16,47
503021042,5,4,0,29,13,18,19,4,8,97,0,0,0,4,0,5,5,4,0,13,0,9,10,24,10,9,3,3,0,72,4,35,14,126,28,16,21,14,7,260,0,9,10,37,16,8,3,4,0,93,0,3,4,51,10,8,4,5,4,97,0,0,0,8,0,0,0,0,0,5,0,8,9,96,15,31,17,10,8,193,0,5,6,31,8,8,22,20,5,109,9,45,9,75,39,3,3,0,0,184,0,5,5,38,11,6,0,0,0,69,0,0,0,0,0,0,0,0,0,9,12,22,16,122,48,28,46,27,8,318,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,4,5,0,13,0,0,0,4,3,5,0,0,0,15,0,0,0,6,0,0,0,0,0,9,0,3,13,11,18,7,14,9,3,78,0,12,14,70,43,58,49,31,6,284,0,0,0,0,0,0,0,0,0,3
503021043,0,0,8,25,20,16,13,7,0,82,0,0,0,0,0,5,5,3,8,21,0,5,5,36,9,3,5,5,0,70,4,43,48,443,50,23,23,11,12,672,3,8,7,47,7,0,3,4,0,81,0,0,4,38,9,3,7,3,5,71,0,0,0,4,0,0,0,0,0,4,0,13,9,118,26,29,30,31,49,301,0,8,4,38,18,12,28,25,35,164,0,9,7,33,26,3,0,4,0,86,0,11,6,29,11,4,0,0,0,55,0,0,0,0,0,0,0,0,0,3,5,9,12,117,44,31,52,12,12,289,0,0,0,0,0,0,0,3,0,5,0,4,8,22,7,0,0,0,0,48,0,0,0,4,4,5,3,0,5,25,0,3,35,128,4,0,0,0,0,174,6,0,3,12,10,11,16,7,7,68,0,15,19,86,73,63,55,20,4,325,0,0,0,0,0,0,4,0,0,10
503021295,0,0,4,30,5,0,7,5,0,59,0,0,0,9,0,4,3,0,0,13,3,6,37,46,11,8,11,0,0,126,21,28,21,341,40,13,26,6,0,494,0,5,23,94,27,7,18,11,0,196,4,0,5,100,9,6,5,4,0,131,0,0,0,3,0,3,0,0,0,12,0,4,5,85,12,7,13,0,3,122,0,0,11,70,6,8,20,5,0,120,20,12,9,168,26,9,7,0,0,257,3,5,18,139,18,0,0,0,0,179,0,0,0,3,5,0,3,0,0,12,0,11,41,194,37,34,41,19,0,383,0,0,0,0,0,0,0,0,0,4,0,0,9,29,3,4,6,0,0,48,0,0,7,9,3,7,6,4,6,42,0,0,28,88,3,0,0,0,0,121,0,0,7,9,5,3,9,4,0,37,0,0,12,97,38,66,19,5,0,247,0,0,0,7,0,0,0,0,0,7
503021296,0,4,0,45,10,3,3,3,0,63,0,0,0,0,3,0,0,3,4,14,0,7,9,49,7,6,5,4,0,91,8,26,16,154,12,5,12,5,0,231,0,4,12,42,7,4,3,0,0,81,0,0,3,32,0,6,0,4,0,47,0,0,0,3,0,0,0,3,0,10,0,0,3,101,16,7,7,3,0,141,0,0,4,58,3,5,18,25,29,144,3,6,4,44,11,0,0,0,0,73,0,11,0,107,9,0,3,0,0,130,0,0,0,0,4,0,0,0,0,7,0,3,32,131,18,13,10,3,0,210,0,0,0,4,0,0,0,0,0,3,0,0,0,19,0,6,0,0,0,22,0,0,0,7,3,7,4,4,0,32,0,0,23,45,0,0,0,0,0,76,0,4,3,13,3,3,3,0,0,25,0,0,19,123,50,51,15,15,0,260,0,0,0,0,3,3,3,3,0,21
503021297,0,0,8,25,6,9,5,3,0,61,0,0,0,3,0,0,0,0,0,17,4,0,39,69,9,7,0,0,0,128,21,38,42,440,28,16,9,5,4,612,0,0,33,84,23,10,20,6,0,177,0,3,6,76,13,10,4,4,0,119,0,0,4,5,0,0,0,0,0,15,0,0,14,100,9,3,11,3,0,144,0,0,15,70,0,12,16,8,7,116,3,7,12,78,26,9,6,0,0,138,0,3,14,153,14,0,4,0,0,184,0,0,0,16,0,0,0,0,0,14,0,3,63,190,19,17,16,9,0,319,0,0,0,0,0,0,0,0,0,0,0,0,8,19,0,4,4,0,0,34,0,0,0,13,3,3,4,0,0,29,0,0,15,39,0,0,0,0,0,53,0,0,4,11,0,4,5,5,0,26,3,0,21,134,48,51,15,3,3,282,0,0,5,6,4,4,0,0,0,16
504011044,0,0,0,25,3,13,20,12,3,72,0,0,0,0,0,0,10,0,0,9,0,0,0,15,0,6,0,4,0,25,0,19,9,118,23,32,37,28,8,280,0,5,0,26,11,3,0,0,0,47,0,0,0,4,0,0,0,0,0,9,0,3,0,3,0,0,0,0,0,14,0,0,5,90,26,14,13,5,0,147,0,4,5,17,8,15,44,34,28,148,0,0,0,20,4,0,0,0,0,33,0,0,3,20,3,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,4,36,14,20,18,8,0,105,0,0,0,0,0,7,5,12,5,27,0,0,0,21,0,0,10,7,0,42,0,0,0,5,3,17,16,8,0,54,0,0,0,26,3,0,0,0,0,31,0,0,0,7,8,5,9,14,7,51,0,10,27,157,73,104,47,18,7,432,0,0,0,4,0,3,8,5,0,15
504011045,0,0,4,23,15,16,31,17,4,113,0,4,0,3,0,0,7,11,6,33,0,0,4,43,10,10,9,0,0,75,7,29,41,257,41,79,50,37,16,567,0,3,4,50,9,18,6,0,0,94,0,10,12,31,8,10,3,5,0,75,0,5,6,21,10,3,3,0,0,44,4,3,8,170,26,31,22,18,5,285,4,0,0,57,19,28,84,81,57,317,3,3,0,33,25,3,4,0,0,71,0,0,0,50,16,4,8,0,0,76,0,0,0,5,0,0,0,0,0,11,0,5,15,124,43,48,41,23,3,297,0,0,0,0,3,0,10,3,4,18,0,0,4,26,11,12,10,3,0,76,0,0,5,21,25,31,32,12,9,133,0,4,22,57,4,0,0,0,0,84,0,5,4,17,7,9,25,12,14,83,4,9,26,231,94,119,69,26,3,580,0,0,0,5,6,0,4,6,3,23
504011046,0,0,8,25,18,10,20,10,4,88,0,0,3,0,0,3,0,0,0,16,0,0,0,48,7,0,0,0,0,56,0,53,33,334,27,27,35,13,7,527,0,5,11,56,21,4,6,3,0,100,0,0,3,27,5,4,5,0,0,38,0,0,0,3,0,0,4,0,0,9,0,0,3,105,12,10,7,0,0,138,0,0,0,40,4,8,11,22,17,109,6,0,0,36,13,4,0,0,0,54,0,3,3,54,4,5,0,0,0,61,0,0,0,3,0,0,0,0,0,5,0,0,19,74,23,19,32,8,5,181,0,0,0,0,0,0,0,6,0,10,0,0,6,40,9,7,4,0,0,67,0,0,0,10,4,3,11,0,0,27,0,0,26,75,0,0,0,0,0,108,0,0,0,13,7,0,13,6,0,38,0,0,10,123,43,45,34,9,0,280,0,0,0,0,3,3,0,0,0,9
