SA2_CODE_2021,COB_Aus_Arth,COB_Aus_Asth,COB_Aus_Canc_rem,COB_Aus_Dem_Alzh,COB_Aus_Dia_ges_dia,COB_Aus_HD_HA_ang,COB_Aus_Kid_dis,COB_Aus_LC_COPD_emph,COB_Aus_MHC_dep_anx,COB_Aus_Stroke,COB_Aus_oth_LTHC,COB_Aus_no_LTHC,COB_AUS_LTHC_NS,COB_Aus_Tot,COB_Bo_Ocea_Ant_Arth,COB_Bo_Ocea_Ant_Asth,COB_Bo_Ocea_Ant_Can_rem,COB_Bo_Ocea_Ant_Dem_Alzh,COB_Bo_Ocea_Ant_Dia_ges_dia,COB_Bo_Ocea_Ant_HD_HA_ang,COB_Bo_Ocea_Ant_Kid_dis,COB_Bo_Ocea_Ant_LC_COPD_emph,COB_Bo_Ocea_Ant_MHC_dep_anx,COB_Bo_Ocea_Ant_Stroke,COB_Bo_Ocea_Ant_oth_LTHC,COB_Bo_Ocea_Ant_no_LTHC,COB_Bo_Ocea_Ant_LTHC_NS,COB_Bo_Ocea_Ant_Tot,COB_Bo_UK_CI_IM_Arth,COB_Bo_UK_CI_IM_Asth,COB_Bo_UK_CI_IM_Can_rem,COB_Bo_UK_CI_IM_Dem_Alzh,COB_Bo_UK_CI_IM_Dia_ges_dia,COB_Bo_UK_CI_IM_HD_HA_ang,COB_Bo_UK_CI_IM_Kid_dis,COB_Bo_UK_CI_IM_LC_COPD_emph,COB_Bo_UK_CI_IM_MHC_dep_anx,COB_Bo_UK_CI_IM_Stroke,COB_Bo_UK_CI_IM_oth_LTHC,COB_Bo_UK_CI_IM_no_LTHC,COB_Bo_UK_CI_IM_LTHC_NS,COB_Bo_UK_CI_IM_Tot,COB_Bo_NW_Eu_Arth,COB_Bo_NW_Eu_Asth,COB_Bo_NW_Eu_Can_rem,COB_Bo_NW_Eu_Dem_Alzh,COB_Bo_NW_Eu_Dia_ges_dia,COB_Bo_NW_Eu_HD_HA_ang,COB_Bo_NW_Eu_Kid_dis,COB_Bo_NW_Eu_LC_COPD_emph,COB_Bo_NW_Eu__MHC_Dep_anx,COB_Bo_NW_Eu_Stroke,COB_Bo_NW_Eu_oth_LTHC,COB_Bo_NW_Eu_no_LTHC,COB_Bo_NW_Eu_LTHC_NS,COB_Bo_NW_Eu_Tot,COB_Bo_SE_Eu_Asth,COB_Bo_SE_Eu_Arth,COB_Bo_SE_Eu_Can_rem,COB_Bo_SE_Eu_Dem_Alzh,COB_Bo_SE_Eu_Dia_ges_dia,COB_Bo_SE_Eu_HD_HA_ang,COB_Bo_SE_Eu_Kid_dis,COB_Bo_SE_Eu_LC_COPD_emph,COB_Bo_SE_Eu_MHC_Dep_anx,COB_Bo_SE_Eu_Stroke,COB_Bo_SE_Eu_oth_LTHC,COB_Bo_SE_Eu_no_LTHC,COB_Bo_SE_Eu_LTHC_NS,COB_Bo_SE_Eu_Tot,COB_Bo_NA_ME_Asth,COB_Bo_NA_ME_Arth,COB_Bo_NA_ME_Can_rem,COB_Bo_NA_ME_Dem_Alzh,COB_Bo_NA_ME_Dia_ges_dia,COB_Bo_NA_ME_HD_HA_ang,COB_Bo_NA_ME_Kid_dis,COB_Bo_NA_ME_LC_COPD_emph,COB_Bo_NA_ME_MHC_Dep_anx,COB_Bo_NA_ME_Stroke,COB_Bo_NA_ME_oth_LTHC,COB_Bo_NA_ME_no_LTHC,COB_Bo_NA_ME_LTHC_NS,COB_Bo_NA_ME_Tot,COB_Bo_SE_Asia_Arth,COB_Bo_SE_Asia_Asth,COB_Bo_SE_Asia_Can_rem,COB_Bo_SE_Asia_Dem_Alzh,COB_Bo_SE_Asia_Dia_ges_dia,COB_Bo_SE_Asia_HD_HA_ang,COB_Bo_SE_Asia_Kid_dis,COB_Bo_SE_Asia_LC_COPD_emph,COB_Bo_SE_Asia_MHC_Dep_anx,COB_Bo_SE_Asia_Stroke,COB_Bo_SE_Asia_oth_LTHC,COB_Bo_SE_Asia_no_LTHC,COB_Bo_SE_Asia_LTHC_NS,COB_Bo_SE_Asia_Tot,COB_Bo_NE_Asia_Arth,COB_Bo_NE_Asia_Asth,COB_Bo_NE_Asia_Can_rem,COB_Bo_NE_Asia_Dem_Alzh,COB_Bo_NE_Asia_Dia_ges_dia,COB_Bo_NE_Asia_HD_HA_ang,COB_Bo_NE_Asia_Kid_dis,COB_Bo_NE_Asia_LC_COPD_emph,COB_Bo_NE_Asia_MHC_Dep_anx,COB_Bo_NE_Asia_Stroke,COB_Bo_NE_Asia_oth_LTHC,COB_Bo_NE_Asia_no_LTHC,COB_Bo_NE_Asia_LTHC_NS,COB_Bo_NE_Asia_Tot,COB_Bo_SC_Asia_Arth,COB_Bo_SC_Asia_Asth,COB_Bo_SC_Asia_Can_rem,COB_Bo_SC_Asia_Dem_Alzh,COB_Bo_SC_Asia_Dia_ges_dia,COB_Bo_SC_Asia_HD_HA_ang,COB_Bo_SC_Asia_Kid_dis,COB_Bo_SC_Asia_LC_COPD_emph,COB_Bo_SC_Asia_MHC_Dep_anx,COB_Bo_SC_Asia_Stroke,COB_Bo_SC_Asia_oth_LTHC,COB_Bo_SC_Asia_no_LTHC,COB_Bo_SC_Asia_LTHC_NS,COB_Bo_SC_Asia_Tot,COB_Bo_Amer_Arth,COB_Bo_Amer_Asth,COB_Bo_Amer_Can_rem,COB_Bo_Amer_Dem_Alzh,COB_Bo_Amer_Dia_ges_dia,COB_Bo_Amer_HD_HA_ang,COB_Bo_Amer_Kid_dis,COB_Bo_Amer_LC_COPD_emph,COB_Bo_Amer_MHC_Dep_anx,COB_Bo_Amer_Stroke,COB_Bo_Amer_oth_LTHC,COB_Bo_Amer_no_LTHC,COB_Bo_Amer_LTHC_NS,COB_Bo_Amer_Tot,COB_Bo_SS_Afr_Arth,COB_Bo_SS_Afr_Asth,COB_Bo_SS_Afr_Can_rem,COB_Bo_SS_Afr_Dem_Alzh,COB_Bo_SS_Afr_Dia_ges_dia,COB_Bo_SS_Afr_HD_HA_ang,COB_Bo_SS_Afr_Kid_dis,COB_Bo_SS_Afr_LC_COPD_emph,COB_Bo_SS_Afr_MHC_Dep_anx,COB_Bo_SS_Afr_Stroke,COB_Bo_SS_Afr_oth_LTHC,COB_Bo_SS_Afr_no_LTHC,COB_Bo_SS_Afr_LTHC_NS,COB_Bo_SS_Afr_Tot,COB_Bo_Tot_ob_Arth,COB_Bo_Tot_ob_Asth,COB_Bo_Tot_ob_Can_rem,COB_Bo_Tot_ob_Dem_Alzh,COB_Bo_Tot_ob_Dia_ges_dia,COB_Bo_Tot_ob_HD_HA_ang,COB_Bo_Tot_ob_Kid_dis,COB_Bo_Tot_ob_LC_COPD_emph,COB_Bo_Tot_ob_MHC_Dep_anx,COB_Bo_Tot_ob_Stroke,COB_Bo_Tot_ob_oth_LTHC,COB_Bo_Tot_ob_no_LTHC,COB_Bo_Tot_ob_LTHC_NS,COB_Bo_Tot_ob_Tot,COB_COB_NS_Arth,COB_COB_NS_Asth,COB_COB_NS_Can_rem,COB_COB_NS_Dem_Alzh,COB_COB_NS_Dia_ges_dia,COB_COB_NS_HD_HA_ang,COB_COB_NS_Kid_dis,COB_COB_NS_LC_COPD_emph,COB_COB_NS__MHC_Dep_anx,COB_COB_NS_Stroke,COB_COB_NS_oth_LTHC,COB_COB_NS_no_LTHC,COB_COB_NS_LTHC_NS,COB_COB_NS_Tot,COB_Tot_Arth,COB_Tot_Asth,COB_Tot_Can_rem,COB_Tot_Dem_Alzh,COB_Tot_Dia_ges_dia,COB_Tot_HD_HA_ang,COB_Tot_Kid_dis,COB_Tot_LC_COPD_emph,COB_Tot_MHC_Dep_anx,COB_Tot_Stroke,COB_Tot_oth_LTHC,COB_Tot_no_LTHC,COB_Tot_LTHC_NS,COB_Tot_Tot,LFS_Emp_Arth,LFS_Emp_Asth,LFS_Emp_Can_rem,LFS_Emp_Dem_Alzh
503011032,364,345,224,33,87,201,24,57,337,31,333,3813,177,5496,16,12,0,0,0,4,0,3,7,0,9,94,3,140,69,49,26,10,27,41,5,7,41,6,54,495,27,755,13,12,0,0,10,3,0,0,5,0,15,165,3,210,12,0,5,5,5,8,0,0,4,0,9,92,6,128,0,0,0,0,0,0,0,0,3,0,4,23,0,35,0,3,4,0,3,4,0,0,4,0,4,83,6,109,0,0,3,0,0,3,0,0,5,0,4,48,0,68,4,0,0,0,4,0,0,0,0,0,0,27,0,38,7,9,4,0,3,3,0,3,8,0,8,169,9,217,18,11,14,0,3,4,0,0,6,4,16,145,12,203,147,105,55,18,52,83,14,17,81,12,115,1339,62,1903,7,3,3,0,3,4,0,0,5,0,3,19,314,349,518,451,275,52,139,294,37,76,427,46,455,5169,549,7750,163,257,106,0
503011033,360,444,199,24,112,182,31,47,387,28,452,4221,201,6064,8,12,8,0,6,8,0,0,3,0,11,59,4,103,86,49,36,6,20,29,9,24,43,8,52,462,22,735,11,8,11,0,0,12,0,6,7,0,14,175,4,238,20,0,9,6,6,9,3,3,9,0,12,93,4,148,4,0,3,0,4,0,0,0,0,0,0,53,5,65,14,14,9,4,6,6,3,3,9,0,22,210,4,290,0,4,4,0,4,3,0,0,4,4,22,187,0,233,10,9,6,0,7,3,4,3,5,4,10,91,0,132,8,11,8,0,4,0,0,0,13,0,20,131,5,188,20,15,10,0,4,3,0,0,11,0,15,190,9,267,182,127,98,12,68,82,16,42,118,19,183,1661,59,2398,0,0,0,0,0,0,0,0,0,0,4,17,131,158,537,572,302,38,184,264,51,90,505,46,642,5894,394,8621,201,322,120,0
503011034,466,482,242,66,166,253,22,93,595,78,519,4549,239,6826,18,16,11,0,8,21,0,0,12,0,9,119,5,197,90,63,65,8,27,50,9,18,78,13,88,645,34,1022,32,13,16,5,13,9,0,3,12,4,20,219,11,315,16,6,10,3,19,14,0,3,15,6,25,155,5,228,9,5,0,0,0,6,0,5,4,0,4,61,0,84,20,20,9,5,14,15,0,0,27,3,28,267,10,364,7,12,9,0,12,5,0,0,11,0,14,221,0,273,3,5,4,4,10,10,0,3,10,0,8,218,5,258,9,20,11,0,9,12,0,8,21,7,10,219,8,301,26,20,9,0,7,13,3,6,29,4,24,233,12,340,231,173,134,26,103,147,22,45,214,33,231,2353,88,3380,12,8,7,0,5,3,4,0,8,0,10,34,497,555,706,664,376,91,281,405,45,139,819,107,750,6941,828,10764,214,356,128,0
503011035,683,893,401,70,251,428,61,102,948,72,910,7165,365,10967,31,22,7,3,7,12,3,4,16,0,22,179,10,277,153,96,83,22,43,83,11,33,110,15,116,827,34,1372,43,19,14,3,12,18,0,4,31,4,30,333,11,473,21,5,15,3,8,17,6,6,8,0,19,167,6,262,16,3,4,0,8,0,0,0,16,0,21,204,3,257,88,88,58,17,88,61,19,9,71,14,125,1246,17,1721,23,24,26,5,42,26,0,4,19,4,65,1034,21,1232,23,30,9,0,28,31,5,11,20,3,30,560,9,705,22,37,11,5,7,13,0,0,43,0,36,351,5,491,37,44,27,4,14,25,0,3,58,0,31,374,13,564,444,370,255,57,265,283,42,68,390,50,508,5277,127,7355,13,10,3,3,4,10,0,3,0,3,5,32,555,618,1145,1272,659,136,524,716,102,167,1335,119,1420,12480,1047,18936,389,700,254,0
503011036,479,488,213,27,130,230,33,59,501,47,493,4293,247,6502,17,14,3,0,0,0,0,0,12,0,7,81,0,123,109,58,50,6,20,48,7,16,51,11,85,542,18,875,22,15,9,0,3,10,0,7,12,0,15,181,3,252,13,7,9,0,4,6,0,0,7,0,14,81,4,127,8,0,4,0,3,9,0,0,7,0,5,37,3,70,12,13,5,0,12,10,0,3,12,0,27,182,8,265,4,3,4,0,4,7,0,0,9,0,12,196,0,229,7,7,3,0,10,7,0,0,7,0,8,98,3,135,13,16,9,0,5,7,0,0,14,0,18,165,3,231,24,19,16,0,6,8,4,9,24,5,29,310,0,414,232,162,103,8,78,117,16,32,149,25,213,1871,49,2723,5,0,6,3,0,3,0,0,3,0,4,33,336,387,717,655,318,35,208,349,45,93,656,78,717,6202,628,9612,231,363,128,0
503021037,3,0,6,0,0,5,0,0,0,0,0,11,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,13,17,6,0,9,0,0,7,0,0,0,0,0,19,13,48,3,0,0,0
503021038,384,652,172,60,175,159,28,72,810,49,621,5589,256,8170,10,16,6,0,5,4,0,0,20,0,20,127,5,196,83,73,40,10,38,28,0,15,92,0,73,598,32,943,15,24,4,0,9,5,6,0,14,0,25,256,7,338,105,30,24,22,57,50,8,15,45,11,46,205,13,434,9,5,0,3,0,4,0,0,3,0,6,48,6,72,20,32,6,4,25,12,4,0,25,7,32,262,6,380,4,3,0,3,4,0,0,0,3,3,10,140,6,166,17,10,5,0,12,9,3,4,7,6,12,179,0,230,6,10,13,0,3,8,0,4,16,0,14,181,9,242,19,22,3,4,5,7,0,0,29,3,22,182,6,259,281,219,107,53,161,127,20,42,259,24,269,2171,85,3265,4,0,0,0,3,3,0,0,3,0,0,21,403,435,666,868,285,111,338,290,49,117,1074,72,891,7789,743,11872,258,567,129,0
503021039,636,995,284,66,289,318,57,126,1338,64,947,7240,360,11199,24,30,13,0,7,8,0,3,39,0,22,222,9,346,143,112,62,21,42,74,8,36,134,10,138,874,34,1449,29,24,10,10,9,20,3,3,29,5,44,255,13,399,127,30,40,22,75,77,11,18,50,13,69,329,18,652,12,3,0,0,8,10,0,0,4,4,0,86,6,126,37,32,19,7,33,24,6,9,45,3,54,485,23,705,7,3,6,0,10,6,3,0,12,0,13,247,4,299,18,15,3,4,10,11,3,5,14,0,18,340,3,420,14,23,4,0,8,13,3,3,31,0,24,242,4,328,22,28,12,0,5,11,0,0,38,0,19,252,10,364,423,307,169,67,218,249,48,78,402,42,412,3334,137,5094,11,0,0,0,4,7,0,0,4,3,3,39,574,635,1072,1297,456,138,513,573,107,205,1743,114,1363,10613,1069,16934,409,841,187,5
503021040,321,523,122,32,154,143,16,48,776,29,498,4322,208,6493,11,23,4,0,11,5,0,5,19,0,10,122,3,191,58,37,29,4,18,25,7,7,85,3,56,423,25,671,20,17,5,0,7,10,0,7,22,3,13,176,3,239,124,25,28,44,75,60,8,18,48,18,55,278,19,583,0,0,0,3,4,3,0,0,4,0,0,40,0,56,30,26,5,6,27,16,5,3,28,5,36,334,15,478,0,3,5,0,3,5,0,0,7,0,5,133,0,167,4,4,0,3,16,4,0,0,5,0,9,78,3,115,8,10,6,0,9,0,0,0,21,0,12,130,0,178,7,12,4,0,4,6,0,4,20,0,25,115,7,187,274,155,102,62,166,132,24,37,262,29,222,1828,79,2858,0,5,0,0,0,0,0,0,4,0,3,21,318,360,595,684,227,93,320,274,43,85,1033,68,721,6179,600,9707,205,436,91,0
503021042,795,918,369,98,299,363,57,159,1131,79,880,6676,362,10604,39,17,17,0,16,7,4,0,30,9,22,179,14,307,191,104,85,23,51,112,10,41,152,31,166,1008,48,1713,28,26,21,0,12,14,6,9,24,4,38,424,20,567,42,13,20,11,17,30,0,4,35,4,39,310,20,462,8,7,3,3,5,3,0,0,13,4,10,169,10,214,39,59,21,5,38,24,8,3,48,0,55,622,18,858,10,16,7,4,16,6,0,3,20,0,27,583,9,677,17,10,0,3,15,9,3,5,12,0,28,333,3,412,21,21,17,4,10,6,0,5,31,3,29,362,3,475,33,21,19,6,8,7,4,4,38,3,30,306,7,442,439,288,212,52,190,223,30,78,405,58,441,4298,151,6142,14,4,8,4,3,3,0,4,5,0,12,48,697,778,1250,1209,587,162,493,595,97,245,1540,138,1325,11017,1203,17527,438,710,220,4
503021043,691,923,301,143,243,328,65,131,1168,70,876,7044,333,10722,35,35,19,6,18,23,4,10,29,3,28,216,9,358,139,100,57,42,54,60,12,20,132,19,102,820,44,1349,46,37,29,18,20,26,4,8,37,0,49,406,14,608,65,19,22,22,30,31,7,16,41,10,50,276,15,460,10,10,8,9,11,5,0,0,6,0,19,144,0,189,35,39,13,15,35,19,8,8,32,8,63,645,23,865,10,9,8,3,11,3,0,0,9,0,25,450,4,525,30,27,9,13,46,16,12,3,18,4,35,2174,22,2335,11,25,13,8,5,5,4,0,36,0,36,386,0,495,26,30,13,5,14,18,5,3,41,0,31,330,11,481,415,332,183,138,239,213,50,81,381,60,446,5856,151,7680,17,6,3,20,12,20,0,9,10,3,24,61,601,706,1117,1255,492,293,494,555,121,217,1564,132,1346,12958,1080,19102,332,778,183,6
503021295,276,357,116,16,122,144,24,76,547,35,349,2759,140,4262,16,26,8,0,7,13,0,8,28,0,22,173,10,261,74,60,37,5,35,35,4,16,81,16,79,583,24,929,23,14,11,0,4,9,0,5,21,3,16,271,3,346,28,20,20,3,20,17,6,3,21,0,35,323,14,446,17,11,3,0,9,7,3,0,16,0,20,235,5,296,42,59,16,6,59,32,13,9,54,7,77,998,24,1281,10,9,11,0,18,9,7,0,11,0,44,1135,19,1240,11,23,4,0,32,11,3,5,17,0,27,653,30,779,13,24,3,0,9,5,0,0,21,4,23,529,14,616,7,26,12,0,10,13,0,4,27,7,22,236,9,337,231,261,121,21,207,152,35,57,303,35,352,5129,139,6528,7,4,7,0,3,5,0,0,5,0,5,34,947,1011,520,629,240,38,331,300,60,133,861,67,705,7921,1223,11798,205,431,100,0
503021296,236,554,124,19,127,106,31,44,880,24,470,3736,182,5829,11,25,6,0,6,8,0,7,31,0,18,204,9,288,50,59,18,10,15,23,4,8,96,0,60,517,12,788,15,16,6,5,4,8,0,4,19,0,14,297,4,370,50,16,12,17,36,19,8,6,34,11,34,255,8,411,11,5,5,0,7,5,3,0,7,0,14,113,3,144,32,27,12,4,39,17,6,0,38,5,60,641,30,859,9,20,6,0,8,4,0,6,18,4,13,610,11,684,8,13,0,0,12,12,3,3,8,0,16,340,3,391,16,22,0,4,5,5,0,0,25,0,22,380,10,472,4,20,5,0,9,0,0,0,33,0,23,194,6,275,211,225,73,43,135,90,18,37,317,31,272,3542,100,4688,4,3,0,0,3,4,0,0,5,0,4,31,853,897,460,779,201,59,264,206,57,85,1205,54,750,7307,1137,11414,169,565,93,0
503021297,208,400,99,22,99,102,23,44,613,30,312,2589,111,4045,18,27,8,0,15,12,0,0,37,4,27,205,13,315,65,65,31,7,25,23,10,8,83,9,62,518,26,815,11,27,4,0,3,8,4,4,21,5,17,309,7,410,26,19,8,3,28,22,3,3,28,5,23,318,9,436,8,15,5,0,9,0,4,0,21,0,19,217,5,278,24,47,17,0,36,22,8,3,47,6,71,999,24,1234,10,11,10,0,15,11,3,0,20,3,28,1152,14,1263,10,10,3,0,30,10,4,3,21,5,40,715,14,820,5,22,0,0,5,0,0,3,45,0,21,572,9,671,16,25,8,0,12,3,0,0,38,0,36,272,14,391,198,274,94,19,175,119,42,32,360,34,344,5265,132,6632,4,3,6,0,5,0,0,0,12,0,9,32,1380,1442,410,673,200,43,277,222,66,74,983,64,660,7889,1619,12119,172,527,75,0
504011044,848,1062,313,74,440,401,98,229,1331,90,1000,6464,423,10767,53,43,20,0,32,30,4,19,34,5,32,270,23,469,191,116,65,15,90,104,10,61,171,14,133,627,55,1262,35,22,17,3,20,23,4,13,40,7,26,217,17,355,94,12,33,14,53,38,16,19,29,16,48,221,21,470,10,3,0,0,7,4,0,0,5,0,12,42,0,72,35,35,10,7,44,18,5,8,26,10,47,464,19,654,8,6,3,0,3,0,0,0,7,0,13,179,5,225,35,20,9,0,31,20,6,12,16,7,20,286,6,403,11,9,7,0,3,11,0,0,13,0,24,109,5,160,16,15,4,0,17,12,4,3,20,0,31,183,3,278,482,282,169,47,302,252,54,123,362,67,384,2598,150,4333,18,7,5,3,5,11,5,3,8,0,10,34,753,835,1351,1351,491,126,751,659,151,357,1697,161,1394,9103,1328,15932,457,762,170,4
504011045,1083,1490,412,151,496,498,100,250,1738,98,1370,9902,536,15551,57,49,25,6,22,35,3,13,50,9,39,390,23,617,266,140,107,43,97,118,27,63,201,31,193,880,44,1734,66,41,17,17,33,46,8,18,47,8,56,400,16,630,143,35,51,36,90,97,21,28,80,26,113,421,33,854,12,14,9,0,13,0,0,5,19,0,18,158,16,238,85,72,36,13,119,44,10,11,72,17,117,1043,35,1463,14,16,15,0,20,8,0,5,17,0,32,533,10,639,62,36,15,13,56,48,6,11,24,9,47,692,24,914,25,28,6,4,8,8,4,4,25,0,28,262,13,370,23,29,22,4,27,17,0,6,47,0,31,365,8,515,757,455,289,138,490,411,78,146,570,97,689,5138,219,7981,34,11,7,6,24,12,3,8,13,4,10,58,848,985,1872,1959,706,285,1010,924,182,404,2319,206,2070,15101,1603,24523,596,1138,257,5
504011046,416,743,182,23,201,194,43,84,1172,44,691,4544,239,7426,18,25,13,0,7,8,5,4,42,0,28,185,10,307,118,99,34,3,55,44,17,36,132,9,116,533,24,976,36,20,10,3,9,14,0,4,32,6,38,249,6,376,69,23,9,3,36,35,8,12,29,3,34,280,14,441,10,4,0,0,9,0,0,4,8,0,10,119,0,151,31,40,13,6,36,9,4,9,41,4,62,555,14,762,3,10,3,0,3,0,0,0,9,0,15,315,11,379,26,14,4,4,43,29,5,5,14,3,25,719,16,851,16,16,0,0,12,8,0,0,27,0,21,259,4,339,14,38,10,0,12,13,0,6,37,3,27,321,8,436,327,297,97,17,224,159,39,71,380,35,380,3524,108,5014,7,3,0,0,5,7,3,4,0,3,3,38,787,848,755,1048,285,43,429,363,90,159,1560,84,1072,8106,1129,13294,257,705,114,5
504011047,873,1124,311,51,492,391,92,190,1260,101,971,7729,464,12119,37,47,17,0,27,26,5,10,35,4,39,329,14,513,213,86,83,21,124,109,22,57,117,19,122,539,40,1136,42,21,23,8,24,28,7,16,31,11,40,263,16,431,269,50,82,39,164,147,28,48,82,40,135,727,28,1384,36,23,0,0,30,13,0,5,24,0,32,319,23,459,143,113,44,21,215,77,32,13,82,32,199,1750,71,2495,10,11,11,3,34,12,0,3,13,3,40,870,20,1009,84,46,16,14,111,69,14,20,30,14,70,1085,35,1420,14,11,4,0,5,4,0,0,10,0,19,166,5,232,36,30,16,0,44,20,4,11,36,0,61,392,16,585,873,443,303,113,780,492,116,188,470,120,737,6448,268,9662,18,13,0,3,10,8,0,0,5,4,6,90,796,934,1761,1572,618,164,1288,894,207,381,1736,228,1723,14269,1536,22714,450,814,165,4
504011048,306,364,129,42,191,158,42,64,369,42,399,3018,182,4669,11,15,7,0,12,3,0,0,12,3,14,71,7,135,63,27,22,9,45,21,7,8,26,4,49,188,12,381,21,6,7,4,4,10,0,3,8,0,7,66,3,115,134,25,35,29,83,72,17,19,31,20,73,282,13,623,13,7,5,0,12,3,0,0,0,0,9,97,0,140,46,33,21,3,73,26,15,9,34,3,79,568,20,824,16,4,4,0,18,5,0,3,4,0,19,167,0,222,31,15,6,3,39,16,4,0,4,0,26,192,5,294,5,6,0,0,0,3,0,0,0,0,3,42,0,61,42,31,21,0,36,27,0,10,31,0,32,155,7,323,385,169,132,57,334,193,48,64,154,44,318,1833,72,3122,5,4,0,0,6,3,4,0,4,0,3,30,161,204,697,535,267,96,534,354,94,130,530,79,719,4878,420,8002,195,268,91,0
504021049,160,181,55,3,65,49,8,27,217,13,157,1275,1529,3439,4,12,5,0,5,0,0,0,4,0,9,47,74,148,60,20,19,4,19,15,0,17,25,0,32,196,77,403,3,0,6,0,0,0,0,4,0,0,0,27,13,55,4,0,0,0,0,7,0,0,5,0,4,12,29,46,0,0,0,0,0,0,0,0,0,0,0,7,26,33,0,0,0,0,3,3,0,0,0,0,0,24,75,104,0,3,0,0,0,0,0,0,4,0,0,4,27,39,0,4,3,0,0,0,0,0,0,0,3,12,16,31,0,0,3,0,0,0,0,3,0,0,0,15,19,37,4,4,0,0,0,0,0,0,0,0,4,27,37,83,83,43,38,4,29,29,3,25,42,4,52,368,390,988,9,5,6,0,5,6,0,0,9,0,3,26,160,207,253,232,95,3,98,81,16,56,269,18,213,1668,2075,4633,118,126,47,0
504021050,409,377,165,15,142,156,26,61,506,30,423,3216,177,4985,15,3,8,0,5,8,0,0,17,4,15,90,4,152,161,77,68,4,53,66,7,27,74,11,94,527,36,993,19,8,12,3,9,12,4,5,14,3,18,151,3,237,8,0,0,0,3,6,0,3,7,0,14,51,6,83,0,8,0,0,4,0,0,0,0,0,0,14,0,28,10,3,0,0,10,3,0,0,8,0,8,60,0,92,0,0,0,0,0,0,0,0,3,0,0,34,0,35,8,3,0,0,6,0,0,0,3,0,4,12,0,39,10,9,5,0,5,9,3,5,9,0,11,72,0,112,23,8,12,0,5,5,0,3,14,0,9,128,8,189,263,128,100,10,100,113,18,43,144,26,173,1145,58,1959,5,6,0,0,0,3,0,0,0,0,4,10,260,276,670,511,265,24,238,269,40,101,652,53,602,4382,496,7223,220,297,102,0
504021051,360,403,142,14,172,150,25,77,422,42,331,2618,193,4228,11,17,6,4,14,13,0,3,8,0,3,91,9,143,121,63,37,18,50,55,6,43,58,15,74,271,20,606,16,5,7,4,10,12,0,6,11,0,11,64,3,117,7,8,4,0,6,8,0,3,4,0,3,24,5,53,0,0,0,0,0,0,0,0,0,0,0,7,0,7,4,6,0,0,7,6,0,0,7,0,14,79,3,111,0,0,0,0,0,0,0,0,0,0,0,15,0,16,6,0,5,0,12,4,0,0,7,0,6,51,0,77,4,0,0,0,8,0,0,0,3,0,8,42,0,57,5,10,6,0,7,0,0,0,5,0,5,72,4,94,179,97,62,23,101,96,9,57,99,19,123,705,42,1284,10,6,0,0,7,6,0,5,5,5,3,29,225,268,551,505,204,39,284,250,36,135,525,66,458,3354,455,5780,166,282,67,0
504021052,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0
504021053,752,925,272,43,345,328,67,139,939,79,827,6012,386,9634,48,38,13,4,32,26,6,18,39,3,26,219,17,411,274,126,118,19,114,126,21,55,156,27,193,818,52,1638,46,18,16,3,15,22,5,9,26,4,31,179,11,321,19,10,6,0,6,10,6,8,10,0,8,50,3,94,0,0,0,0,0,0,0,0,0,0,0,9,0,14,13,10,6,0,5,5,0,6,5,0,11,87,7,129,0,0,0,0,0,0,0,0,0,0,5,34,0,39,10,6,10,0,4,8,0,3,6,0,7,30,0,65,9,15,10,0,3,6,0,0,10,0,17,62,3,110,17,19,6,4,18,17,0,3,25,0,23,177,3,266,434,238,184,38,199,216,36,103,279,44,328,1661,101,3090,14,5,6,3,8,6,3,8,12,0,13,21,523,581,1203,1172,472,86,546,547,104,254,1230,128,1171,7695,1008,13305,414,603,143,0
