SA2_CODE_2021,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_apart,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Com_Hp_DS_Sp_ho,R_Com_Hp_DS_SD_ro_t_h_t,R_Com_Hp_DS_Flt_apt,R_Com_Hp_DS_Ot_dwel,R_Com_Hp_DS_NS,R_Com_Hp_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_P_not_in_s_hh_DS_Flat_apart,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flat_apart,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flat_apart,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flat_apart,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flat_apart,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
504031298,581,30,6,0,0,617,3326,198,8,0,0,3522,638,72,8,0,0,720,16,4,0,0,0,17,4,0,0,0,0,4,224,16,6,0,0,248,33,4,0,0,0,36,0,0,0,0,0,0,913,99,16,0,0,1026,22,20,0,0,0,38,45,7,0,0,0,53,4884,348,25,0,0,5260
504031299,372,5,0,0,0,375,2698,41,0,0,0,2737,249,14,11,0,0,274,33,11,0,0,0,39,6,0,0,0,0,3,107,3,0,0,0,113,15,0,0,0,0,14,0,0,0,0,0,0,412,32,11,0,0,449,23,0,0,0,0,24,35,4,0,0,0,37,3535,78,17,0,3,3623
504031300,802,260,11,0,0,1075,3371,83,8,0,0,3465,753,76,87,0,0,919,120,69,0,0,0,192,28,3,0,0,0,33,299,19,0,0,0,323,37,0,0,0,0,37,8,0,0,0,0,8,1255,176,96,0,0,1522,23,32,0,0,0,58,61,15,0,0,4,78,5517,564,112,0,0,6199
505011070,1008,76,7,0,0,1104,1897,143,13,0,0,2055,477,70,5,0,0,552,34,7,0,0,0,41,3,0,0,0,0,9,283,39,4,0,0,323,13,0,0,0,0,13,4,0,0,0,0,8,814,118,10,0,0,942,25,7,0,0,0,31,35,3,0,0,0,42,3786,353,33,0,0,4169
505011071,1161,49,8,0,0,1228,2473,57,45,0,0,2573,431,48,91,0,0,572,0,29,0,0,0,31,0,8,0,0,0,8,243,28,15,0,0,288,15,0,0,0,0,14,0,0,0,0,0,3,693,110,111,0,0,911,20,4,0,0,0,22,38,3,0,0,0,44,4378,222,163,5,0,4778
505011072,2160,109,9,0,0,2284,2350,93,12,0,0,2453,347,44,34,0,0,432,6,13,10,0,0,26,3,7,6,0,0,15,148,16,9,0,0,179,6,0,0,0,0,9,0,6,0,0,0,5,511,86,64,0,0,657,38,53,12,0,0,106,32,6,4,0,6,38,5087,349,99,0,6,5543
505011073,1798,129,9,0,0,1936,2195,138,6,0,0,2348,395,66,6,0,0,464,28,3,0,0,0,32,4,10,0,0,0,16,225,35,0,0,0,264,16,4,0,0,0,20,0,0,0,0,0,0,677,118,12,0,0,802,37,13,0,0,0,48,24,6,0,0,0,32,4734,404,26,0,0,5168
505011074,1092,124,4,0,0,1215,1739,140,0,0,0,1886,402,59,0,0,0,461,36,11,0,0,0,45,7,3,0,0,0,8,227,37,0,0,0,268,15,0,0,0,0,11,4,0,0,0,0,3,685,114,0,0,0,801,30,0,0,0,0,33,19,4,0,0,0,34,3571,386,9,0,0,3966
505011075,1586,140,41,0,0,1766,1490,88,18,0,0,1594,277,48,9,0,0,335,0,14,0,0,0,21,0,0,0,0,0,0,120,34,10,0,0,163,15,0,0,0,0,15,3,0,0,0,0,3,413,98,15,0,0,531,16,0,0,0,0,17,17,5,0,6,0,29,3523,323,82,6,4,3941
505011076,991,16,14,3,0,1024,1767,14,7,0,0,1790,178,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,62,10,0,0,0,0,11,0,0,0,0,0,0,240,0,0,0,0,246,21,0,0,0,0,19,26,0,0,0,0,28,3041,31,24,4,0,3102
505011077,1262,131,99,0,0,1489,1699,130,146,0,0,1983,424,272,455,6,7,1162,32,73,16,0,0,122,9,12,0,0,0,24,199,82,96,5,0,385,12,3,13,5,0,26,7,5,5,0,0,8,680,450,580,11,5,1734,22,8,9,0,0,42,27,28,17,0,0,73,3687,750,855,16,11,5312
505011078,1644,208,4,72,0,1923,1948,158,0,0,0,2101,266,57,0,0,0,329,0,21,0,0,0,21,3,17,0,0,0,20,147,40,0,0,0,190,3,3,0,8,0,9,0,0,0,0,0,8,421,143,0,8,0,569,22,136,0,3,0,164,20,17,0,9,0,46,4051,660,3,85,4,4808
505011079,1510,131,0,0,0,1643,1723,94,5,0,0,1820,292,56,0,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,156,31,5,0,0,194,10,4,0,0,0,13,0,0,0,0,0,6,468,92,5,0,0,565,20,11,0,0,0,29,20,10,0,0,0,30,3736,334,12,0,0,4088
505011080,1060,55,6,0,0,1119,1193,25,0,0,0,1211,210,20,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,80,7,0,0,0,91,4,0,0,0,0,6,0,0,0,0,0,0,296,29,0,0,0,326,16,5,0,0,0,19,32,4,0,0,0,33,2589,107,5,0,0,2703
505011081,964,71,0,0,0,1036,1498,88,5,0,0,1595,260,34,0,0,0,292,13,3,0,0,0,18,0,5,0,0,0,8,174,24,4,0,0,207,9,0,0,0,0,9,0,5,0,0,0,5,453,75,4,0,0,526,29,0,0,0,0,28,22,0,0,0,0,22,2967,239,8,0,0,3215
505011082,1442,237,55,0,0,1732,1217,135,12,0,0,1370,134,54,21,0,0,210,0,0,0,0,0,0,0,3,0,0,0,3,82,54,35,0,0,165,0,6,5,0,0,11,0,0,0,0,0,4,212,109,67,0,0,388,15,7,0,0,0,24,27,6,38,0,0,67,2913,500,170,0,0,3584
505011083,1287,156,0,0,0,1446,1528,39,0,0,0,1570,189,18,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,88,13,0,0,0,104,8,0,0,0,0,13,0,0,0,0,0,0,286,37,0,0,0,324,16,7,0,0,0,25,18,0,0,0,0,23,3134,245,4,4,0,3386
505021084,1802,442,10,0,0,2250,1608,771,12,0,0,2389,398,476,3,0,0,880,25,227,0,0,0,253,4,24,0,0,0,34,274,248,0,0,0,514,31,17,0,0,0,51,8,12,0,0,0,15,740,997,11,0,0,1745,40,64,0,0,0,111,41,40,0,0,0,80,4235,2318,26,0,3,6580
505021085,1236,173,12,0,0,1419,2030,536,50,0,0,2622,1098,415,63,0,4,1571,207,365,31,0,0,604,34,35,0,0,0,73,534,160,13,0,4,713,167,34,4,0,0,203,28,10,0,0,0,35,2063,1020,113,0,5,3195,54,19,3,0,0,80,137,41,0,0,0,178,5520,1788,180,0,9,7496
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,1148,648,15,0,0,1818,1740,1205,75,0,0,3012,566,791,94,0,0,1445,180,376,59,0,0,617,6,35,0,0,0,46,274,269,26,0,6,565,21,19,0,0,0,44,0,5,0,0,0,12,1058,1498,177,0,6,2733,38,47,11,0,0,100,33,38,4,0,0,80,4016,3442,272,0,0,7740
505021089,2832,224,50,37,0,3150,2936,221,15,8,0,3184,424,134,4,0,0,572,29,43,0,0,0,70,5,26,4,0,0,33,216,69,0,0,0,286,36,4,0,3,0,44,0,6,0,0,0,3,714,283,17,10,0,1019,93,55,118,3,0,274,48,9,6,0,0,60,6617,801,213,52,3,7684
505021090,1016,473,7,0,0,1497,1450,1274,19,0,0,2744,1010,1155,22,0,3,2191,181,320,0,0,0,495,9,69,0,0,0,80,425,346,6,0,0,778,75,69,0,0,0,152,15,14,0,0,0,29,1714,1969,26,0,7,3719,42,43,0,0,0,87,61,56,0,0,3,117,4284,3813,57,0,13,8165
505021091,0,0,0,0,0,0,0,0,6,0,0,6,0,0,92,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,97,0,0,98,0,0,0,0,0,0,0,0,5,0,0,5,3,0,111,0,0,112
505021092,839,752,202,0,4,1794,1206,1184,256,0,0,2649,402,1083,551,0,4,2038,37,61,15,0,0,114,4,5,6,0,0,16,193,414,150,0,0,760,9,34,20,0,0,58,5,8,0,0,0,9,653,1608,739,0,4,3002,19,44,10,0,0,76,32,38,18,0,7,94,2752,3627,1227,0,8,7622
505021093,1617,310,39,0,0,1958,1405,458,100,0,0,1961,278,496,302,0,0,1076,11,92,4,0,0,107,0,12,3,0,0,18,126,231,85,0,0,442,15,28,15,0,0,55,0,5,0,0,0,10,434,862,407,0,0,1707,36,24,5,0,0,60,33,21,3,0,0,53,3512,1668,552,0,4,5741
505021094,1053,250,7,0,3,1310,797,170,19,0,0,979,156,124,22,0,0,304,3,29,81,0,0,119,0,15,9,0,0,21,108,80,5,0,0,197,4,3,4,0,0,12,0,0,0,0,0,3,281,256,115,0,0,655,26,53,0,0,0,78,25,11,5,0,0,40,2177,737,149,0,7,3061
505021095,664,603,55,0,0,1328,764,971,126,0,0,1868,348,1020,393,0,3,1767,48,128,16,0,0,193,7,27,14,0,0,44,168,368,85,0,0,621,11,46,17,0,0,72,6,3,0,0,0,11,585,1602,522,0,3,2707,24,47,4,0,0,73,17,49,9,0,0,71,2055,3267,722,0,7,6041
505021096,1771,306,201,0,0,2281,1484,362,111,0,0,1957,280,171,207,0,0,665,4,30,0,0,0,29,0,0,0,0,0,5,132,80,66,0,0,284,4,11,3,0,0,18,0,0,0,0,0,3,420,300,290,0,0,1006,37,9,36,0,0,79,30,18,3,0,0,49,3735,995,635,0,0,5370
505021097,1337,579,173,0,0,2090,1287,718,231,0,0,2234,360,632,561,0,3,1557,16,15,77,0,0,115,10,27,48,0,0,85,196,237,131,0,0,566,31,34,16,0,0,83,0,9,11,0,0,18,618,948,844,0,3,2414,61,152,128,3,0,348,27,21,32,0,0,82,3331,2422,1406,3,5,7163
505021301,1734,106,25,0,0,1862,1366,115,9,0,0,1489,208,96,8,0,0,309,9,107,58,0,0,177,9,16,6,0,0,30,163,59,8,0,0,229,15,3,0,0,0,22,5,6,0,0,0,16,401,295,85,0,0,780,43,37,3,0,0,83,42,22,6,0,0,61,3585,569,124,0,4,4278
505021302,1390,503,43,0,0,1938,1227,556,30,0,0,1814,437,467,77,0,0,978,11,40,22,0,0,73,3,6,26,0,0,37,244,205,21,0,0,473,26,21,0,0,0,43,7,8,0,0,0,13,726,751,148,0,0,1624,37,25,57,0,0,117,31,26,7,0,0,62,3408,1858,281,0,0,5551
505031098,1115,69,4,0,0,1188,1697,93,0,0,0,1790,289,45,0,0,0,330,57,159,0,0,0,216,7,12,0,0,0,18,219,22,0,0,0,244,52,5,0,0,0,58,3,0,0,0,0,8,633,245,0,0,0,880,39,0,0,0,0,39,46,12,0,0,0,61,3533,413,6,0,3,3949
505031099,1053,63,8,0,0,1123,3952,80,7,0,0,4038,1445,47,34,0,0,1521,169,68,0,0,0,240,39,51,0,0,0,93,560,11,8,0,0,585,44,12,0,0,0,48,16,4,0,0,0,17,2277,190,44,0,0,2508,193,337,0,0,0,528,89,28,0,0,0,116,7558,694,55,0,4,8312
505031100,763,8,4,0,0,774,3952,53,6,0,0,4008,617,31,0,0,0,648,92,66,0,0,0,152,17,28,0,0,0,49,298,5,3,0,0,302,34,0,0,0,0,34,0,0,0,0,0,0,1057,130,3,0,0,1190,26,4,0,0,0,28,66,4,0,0,0,70,5861,197,9,0,3,6070
505031101,720,64,3,0,0,789,2487,106,20,0,0,2608,727,191,22,0,0,938,103,45,0,0,0,146,14,20,0,0,0,33,332,50,3,0,0,389,28,0,0,0,0,33,4,0,0,0,0,4,1213,307,27,0,0,1542,41,4,0,0,0,42,44,7,0,0,0,54,4500,494,44,0,0,5039
505031102,699,103,0,0,0,802,976,266,0,0,0,1240,331,127,7,0,0,461,70,120,0,0,0,189,6,9,0,0,0,24,281,70,5,0,0,355,62,12,3,0,0,74,5,4,0,0,0,9,755,345,15,0,0,1115,30,4,0,0,0,38,50,13,0,0,0,66,2510,733,16,0,3,3269
505031104,1097,78,3,0,0,1177,1489,82,10,0,0,1583,245,26,0,0,0,274,57,75,0,0,0,126,7,15,0,0,0,27,199,23,0,0,0,223,29,9,0,0,0,33,9,0,0,0,0,9,543,144,5,0,0,688,38,3,0,0,0,42,42,7,0,0,0,44,3205,319,14,0,0,3543
505031105,1573,165,18,0,0,1762,3719,72,22,0,3,3817,745,43,28,0,0,822,42,29,0,0,0,75,0,3,0,0,0,6,358,21,5,0,0,387,17,5,0,0,0,27,3,0,0,0,0,3,1175,106,37,0,3,1319,34,27,6,0,0,56,58,3,0,0,0,62,6552,370,85,0,3,7016
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,1149,13,5,0,0,1165,2430,40,4,0,0,2473,428,71,29,0,0,530,6,3,3,0,0,12,5,0,0,0,0,6,191,24,4,0,0,216,41,0,0,0,0,41,5,0,0,0,0,4,673,99,36,0,0,811,71,5,0,0,0,76,47,0,0,0,0,49,4369,159,44,0,0,4571
505031255,346,9,0,0,0,356,3034,45,0,0,3,3078,958,32,3,0,0,989,3,0,0,0,0,3,3,0,0,0,0,3,245,6,0,0,0,247,19,0,0,0,0,20,0,0,0,0,0,4,1221,40,5,0,0,1261,19,0,0,0,0,19,40,0,0,0,0,40,4666,90,4,0,3,4764
505031256,65,0,0,0,0,65,77,0,0,0,0,78,11,0,0,0,0,11,4,0,0,0,0,4,0,0,0,0,0,0,21,0,0,0,0,21,13,0,0,0,0,13,0,0,0,0,0,0,55,0,0,0,0,55,17,0,0,5,0,24,3,0,0,0,0,0,214,0,0,7,0,222
505031257,357,4,0,0,0,365,722,0,0,0,0,724,154,0,0,0,0,154,3,0,0,0,0,3,0,0,0,0,0,0,58,0,0,0,0,58,3,0,0,0,0,3,0,0,0,0,0,0,222,0,0,0,0,222,14,0,0,0,0,14,28,0,0,0,5,28,1340,4,0,3,0,1350
505031258,692,24,3,0,0,717,2080,25,0,0,0,2108,567,10,0,0,0,574,8,0,0,0,0,8,5,0,0,0,0,5,194,10,0,0,0,204,16,0,0,0,0,16,0,0,0,0,0,0,793,18,0,0,0,811,30,25,0,0,0,56,39,3,0,0,3,45,3629,97,7,0,4,3737
505031303,946,155,0,0,0,1106,2429,140,4,0,0,2570,404,130,0,0,0,537,12,17,0,0,0,31,0,0,0,0,0,0,166,45,0,0,0,207,20,7,0,0,0,27,0,3,0,0,0,3,603,201,0,0,0,805,24,12,0,0,0,33,37,14,0,0,0,51,4041,521,6,4,0,4572
505031304,856,24,0,0,0,876,3125,38,0,0,6,3163,333,30,0,0,0,367,11,3,0,0,0,11,0,0,0,0,0,0,127,11,0,0,0,135,10,3,0,0,0,12,3,0,0,0,0,3,477,42,0,0,0,527,36,4,0,0,0,37,33,4,0,0,0,37,4532,110,4,0,3,4647
505031305,1087,103,0,30,3,1230,2306,106,0,0,0,2411,403,106,0,0,0,506,0,16,0,0,0,19,4,4,0,0,0,5,118,13,0,0,0,134,18,6,0,7,0,26,0,0,0,0,0,3,548,142,0,7,0,697,133,7,0,0,0,133,48,0,0,0,3,47,4121,360,0,40,8,4527
505031306,1224,127,3,68,0,1419,2532,81,0,5,0,2612,571,51,0,0,0,620,48,51,0,0,0,107,9,10,0,0,0,15,303,31,0,12,0,347,17,10,3,23,0,53,4,0,0,0,0,7,958,147,3,39,0,1149,40,128,0,0,0,174,57,14,0,9,0,84,4807,495,10,124,0,5435
506011110,1333,253,8,9,0,1596,3622,279,16,0,0,3914,1005,548,34,0,0,1597,152,232,0,0,0,386,7,64,5,0,0,79,485,146,9,0,0,635,49,24,0,0,0,72,9,7,0,0,0,22,1716,1022,50,3,3,2789,56,108,22,0,0,187,115,44,6,0,0,166,6840,1704,96,7,7,8651
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,549,14,0,0,7,563,920,21,0,0,0,941,235,13,0,0,0,248,40,17,0,0,0,50,6,0,0,0,0,3,163,9,0,0,0,179,25,0,0,20,0,45,0,0,0,0,0,4,464,38,6,22,0,527,37,0,0,0,0,40,29,0,0,5,0,33,2004,71,7,24,6,2110
506011114,1116,114,0,14,0,1245,1513,122,12,0,0,1650,350,241,8,0,0,605,27,44,32,0,0,99,3,10,23,0,0,33,236,66,4,0,0,305,20,10,0,10,0,47,4,0,0,0,0,8,646,370,71,12,4,1104,23,12,0,0,0,33,47,21,0,3,0,71,3346,639,84,30,9,4102
506011115,1031,18,12,126,6,1183,1456,3,5,7,0,1479,108,13,9,0,0,129,0,0,0,0,0,8,0,0,0,0,0,0,74,5,3,0,0,85,10,0,0,11,0,21,3,0,0,0,0,3,196,17,13,11,0,243,20,0,6,8,0,26,23,5,0,6,0,36,2733,46,25,162,4,2972
506011116,984,0,0,0,0,986,1374,0,0,0,0,1374,59,0,0,0,0,59,0,0,0,0,0,3,0,18,0,0,0,18,78,0,0,0,0,76,12,0,0,0,0,14,0,0,0,0,0,0,153,21,0,0,0,178,15,7,0,0,0,26,18,4,0,0,0,20,2539,39,4,0,0,2585
506011117,517,30,0,0,0,545,2091,60,0,0,0,2152,441,51,0,0,0,493,59,0,0,0,0,60,12,18,0,0,0,28,196,10,0,0,0,207,20,20,0,0,0,38,0,6,0,0,0,5,715,108,0,0,0,829,23,0,0,0,0,23,41,3,0,0,0,42,3391,197,0,0,0,3591
506011307,400,7,0,0,0,414,2393,21,0,0,0,2412,535,13,0,0,0,549,6,0,0,0,0,4,0,0,0,0,0,5,143,11,0,0,0,154,11,0,0,0,0,11,5,0,0,0,0,5,701,16,0,0,0,720,16,0,0,0,0,16,22,0,0,0,0,22,3535,51,0,0,0,3588
506011308,469,7,0,0,0,482,3563,28,0,5,3,3594,555,24,0,0,0,577,5,0,0,0,0,5,0,0,0,0,0,0,191,0,0,0,0,191,17,0,0,0,0,20,0,0,0,0,0,0,775,29,0,0,0,796,27,0,0,0,0,27,45,0,0,0,0,45,4876,64,0,4,3,4946
506021118,1234,131,48,5,4,1425,1606,240,78,0,4,1922,828,334,190,0,0,1347,237,191,0,0,0,433,20,33,0,0,0,53,317,94,32,0,3,450,55,15,0,6,0,76,14,4,0,0,0,18,1473,675,225,5,3,2374,70,8,7,0,0,78,52,15,4,0,4,78,4434,1064,362,8,8,5881
506021119,1179,256,88,0,0,1523,1803,392,188,0,3,2386,917,428,329,0,0,1682,139,193,86,0,0,418,20,11,0,0,0,30,434,184,93,0,0,717,25,9,14,0,0,48,16,3,0,0,0,20,1555,831,527,0,0,2913,58,24,14,0,0,94,49,27,13,0,4,88,4641,1525,825,0,11,7003
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,979,304,258,0,5,1551,1080,448,346,4,0,1880,548,737,1131,0,0,2424,25,63,12,0,0,92,0,57,5,0,0,59,255,218,218,0,0,692,16,20,16,0,0,48,3,7,0,0,0,15,845,1103,1382,5,0,3339,45,22,21,0,0,89,25,21,22,0,0,71,2976,1903,2030,7,4,6920
506021309,644,84,3,3,0,736,860,178,18,0,5,1062,561,224,117,0,4,905,97,78,0,0,0,182,19,21,0,0,0,39,223,50,23,0,0,293,34,5,0,0,0,38,7,0,0,0,0,10,940,381,141,0,4,1469,26,5,0,0,0,35,37,17,30,6,4,93,2513,669,197,11,12,3402
506021310,719,119,6,0,0,839,715,165,23,0,0,903,366,263,80,0,0,714,20,18,0,0,0,38,0,0,0,0,0,4,158,82,10,0,0,253,22,18,4,0,0,35,3,5,0,0,0,6,573,384,97,0,0,1052,19,8,0,0,0,25,24,5,3,0,0,37,2052,681,127,0,3,2861
506021311,482,124,168,0,0,773,752,233,418,0,0,1402,435,359,885,0,0,1678,138,165,54,0,0,365,21,16,7,0,0,48,170,92,177,0,0,438,13,7,17,0,0,39,7,3,5,0,0,16,789,647,1142,0,3,2587,22,17,16,0,0,53,29,19,20,0,0,63,2075,1034,1760,0,10,4873
506031124,1241,235,59,0,0,1535,1509,347,43,3,0,1902,1047,698,124,0,0,1876,234,260,11,0,0,502,44,86,82,0,0,207,546,293,23,0,3,866,87,56,23,0,0,168,15,22,12,0,0,41,1970,1415,275,0,7,3672,179,128,156,0,0,468,57,52,15,0,0,122,4959,2167,552,0,14,7694
506031125,1210,17,0,0,0,1223,1474,19,0,0,0,1492,290,6,0,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,115,6,6,0,0,124,10,0,0,0,0,10,4,0,0,0,0,4,423,4,6,0,0,436,38,0,0,0,0,38,21,0,0,0,0,21,3166,43,6,0,0,3216
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
506031127,1035,217,42,8,5,1309,1808,415,116,0,5,2343,1063,739,302,13,15,2123,94,118,11,0,0,226,46,23,5,0,0,76,446,193,55,0,5,695,97,49,19,8,3,175,9,8,0,0,0,19,1760,1124,390,18,18,3316,57,61,6,0,0,123,85,37,6,4,3,135,4742,1857,560,31,28,7219
506031128,1767,179,43,0,0,1985,1849,195,40,0,0,2078,569,142,26,0,0,741,41,28,0,0,0,69,5,13,0,0,0,16,271,76,15,0,0,364,34,5,0,0,0,37,0,0,0,0,0,3,917,263,45,0,0,1233,42,21,7,0,0,63,44,7,0,0,0,52,4617,667,133,0,0,5415
506031129,1810,185,17,0,4,2018,1448,166,13,0,0,1627,557,167,8,0,0,737,3,24,21,0,0,41,3,13,0,0,0,13,221,69,0,0,0,290,19,5,0,0,0,28,3,4,0,0,0,6,800,286,34,0,3,1121,55,85,53,0,0,198,25,14,3,0,0,47,4145,739,121,0,4,5007
506031130,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,6
506031131,2281,61,77,0,0,2418,2224,91,107,0,0,2417,641,62,96,0,0,798,18,15,16,0,0,54,0,0,10,0,0,17,248,29,37,0,0,313,24,0,5,0,0,31,3,0,4,0,0,12,939,114,164,0,0,1214,51,4,3,0,0,57,45,3,0,0,0,54,5540,265,350,0,4,6159
506041132,1665,61,4,0,6,1739,2575,229,19,4,4,2831,920,268,143,0,5,1327,145,96,9,0,0,242,4,15,0,0,0,15,551,72,11,0,0,633,90,17,0,0,0,109,7,5,0,0,0,13,1718,465,159,0,4,2352,61,11,0,3,0,78,109,15,3,0,0,125,6129,778,191,7,12,7118
506041133,1833,61,14,0,0,1916,3530,97,19,0,0,3650,854,141,32,0,0,1033,10,4,0,0,0,13,5,0,0,0,0,8,283,34,0,0,0,322,35,5,0,0,0,40,3,0,0,0,0,5,1196,188,36,3,0,1425,53,99,5,0,0,161,72,8,0,0,0,80,6683,457,82,3,4,7231
506041134,1795,213,17,3,0,2030,2779,210,44,0,0,3033,829,329,72,0,0,1238,146,111,32,0,0,287,27,107,39,0,0,175,531,82,16,0,0,628,81,23,12,0,0,119,7,16,4,0,0,26,1627,675,169,3,4,2470,82,115,4,5,0,209,93,32,6,0,3,134,6378,1240,239,16,12,7877
506041135,1462,15,0,3,0,1478,3967,42,4,0,0,4016,709,44,8,0,0,761,73,0,0,0,0,73,5,0,0,0,0,5,334,10,0,0,0,341,37,0,0,0,0,41,10,0,0,0,0,10,1168,50,8,0,0,1225,46,4,0,0,0,47,83,0,0,0,0,85,6724,110,11,5,0,6856
506041136,1065,152,28,53,0,1296,2201,75,34,8,3,2320,453,109,48,9,0,615,94,26,22,0,0,141,16,0,16,0,0,28,357,30,26,8,0,423,55,9,5,58,0,131,10,0,0,0,0,11,980,178,113,81,3,1351,44,97,0,5,0,143,60,17,0,9,0,80,4347,516,180,144,7,5193
506041137,2661,137,0,0,0,2795,3431,128,20,0,0,3578,783,131,44,0,3,966,88,66,5,0,0,166,13,4,9,0,0,32,452,65,7,0,0,531,62,5,0,0,0,73,8,5,5,0,0,14,1408,284,77,0,3,1775,59,83,4,0,0,143,102,16,0,0,0,112,7654,642,104,0,6,8401
506051138,1628,90,0,90,0,1808,3428,90,0,3,0,3522,727,70,0,0,3,795,66,45,0,0,0,115,8,15,0,0,0,18,390,31,0,0,0,421,27,9,0,8,0,43,6,0,0,0,0,9,1224,170,0,14,3,1407,62,99,3,6,0,169,77,14,0,4,0,95,6419,462,9,114,6,7003
506051139,1317,18,0,0,0,1340,2040,48,0,0,0,2091,534,62,0,0,3,599,60,11,0,0,0,71,7,0,0,0,0,10,280,9,0,0,0,291,33,0,0,0,0,37,3,0,0,0,0,3,911,81,0,0,3,1000,68,14,0,0,0,82,53,4,0,0,0,55,4399,165,5,0,0,4571
