SA2_CODE_2021,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
506051140,2492,1506,1139,1571,2028,1976,1956,1231,428,14324,3,0,4,0,0,9,5,7,0,33,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,4,42,35,37,41,33,38,18,27,12,272,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,32,40,43,30,40,26,27,12,299,42,36,50,46,31,45,29,33,13,325,2534,1543,1181,1616,2057,2031,1986,1266,435,14652
506051141,2182,1432,786,1243,1606,1410,1306,821,301,11091,0,4,0,4,0,3,7,0,0,17,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,40,55,23,18,13,31,19,11,0,213,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,58,25,20,16,28,24,17,0,230,40,61,25,23,22,29,27,17,0,239,2221,1493,812,1264,1630,1439,1330,834,304,11331
506061142,5680,2131,3392,3164,2013,1531,963,408,123,19404,3,8,6,0,0,4,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,59,51,58,19,36,35,25,9,3,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,54,57,23,38,35,24,9,3,306,68,57,62,23,37,37,26,14,3,324,5742,2195,3448,3183,2052,1564,989,424,134,19731
506061143,1451,924,757,791,1050,936,596,223,60,6795,0,0,0,3,0,3,0,0,0,8,4,0,0,3,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,27,25,12,18,14,16,0,3,152,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,27,25,13,19,19,19,0,3,167,33,27,27,15,19,21,23,5,3,175,1486,950,780,809,1069,959,622,229,64,6964
506061144,759,459,411,561,725,671,445,268,53,4349,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,15,3,0,0,0,0,5,0,0,0,9,3,0,0,0,0,0,0,0,0,6,25,14,16,4,11,19,12,10,5,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,14,17,8,14,26,21,6,3,136,32,17,13,8,12,25,21,10,3,136,787,476,431,565,740,696,462,273,59,4488
506071145,1917,1781,2596,2010,1470,1415,1387,795,518,13889,0,3,0,0,0,0,0,0,0,17,0,0,3,0,0,6,0,0,0,10,0,0,0,0,3,5,4,0,0,11,0,0,0,0,4,0,0,0,0,8,4,0,0,0,0,0,0,0,0,7,32,91,77,50,37,64,68,29,8,456,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,93,82,55,45,77,81,32,8,496,35,100,80,58,47,77,82,29,8,513,1948,1879,2677,2067,1511,1489,1467,831,526,14403
506071146,1851,1763,1210,1274,1369,1336,1183,702,408,11094,0,0,0,4,0,0,3,5,0,24,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,64,38,34,21,28,22,12,9,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,74,39,34,19,23,22,12,9,276,39,76,41,38,24,26,26,16,12,295,1890,1839,1252,1311,1393,1364,1203,717,416,11389
506071147,2374,2105,2334,2148,2155,2044,1848,893,276,16165,0,3,6,6,4,12,12,3,0,34,0,0,0,5,8,5,3,0,0,26,6,0,0,6,12,3,3,0,0,34,0,0,0,0,4,15,4,0,0,31,0,0,5,4,0,0,0,0,0,8,70,126,81,75,56,71,53,19,15,569,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,4,0,0,0,4,0,0,9,0,0,0,0,0,0,11,4,0,0,3,0,0,0,0,0,3,82,132,99,96,81,94,71,24,13,698,78,139,108,101,86,104,75,23,13,733,2450,2237,2432,2250,2242,2149,1925,915,293,16899
507011148,5034,2724,3097,3692,2875,1669,1105,502,196,20891,3,3,4,4,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,49,52,43,27,24,26,36,14,5,273,3,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,55,49,31,28,26,37,15,5,296,54,57,51,30,32,26,40,15,5,313,5090,2784,3148,3724,2904,1693,1143,519,202,21207
507011150,0,0,0,0,0,9,5,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,0,0,0,0,3,3,0,0,0,9,0,0,3,0,3,6,8,3,0,22
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,1764,1030,1024,1272,1316,1283,1012,530,157,9385,0,0,0,0,0,4,0,8,4,19,0,0,0,0,0,0,5,0,0,7,0,5,5,0,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,20,31,23,23,12,23,25,14,5,177,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,24,35,22,27,15,29,31,14,5,214,24,35,27,22,20,37,37,21,9,231,1784,1061,1053,1294,1332,1318,1053,552,168,9616
507011153,1343,998,1270,1140,1100,907,719,494,130,8109,0,0,4,3,0,0,4,3,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,25,29,22,11,20,9,9,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,24,33,23,17,25,14,7,0,166,23,24,32,20,17,19,15,19,3,182,1366,1024,1306,1169,1121,932,735,513,136,8298
507011154,1690,1185,1625,1584,1399,1231,1074,605,299,10695,0,0,4,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,33,37,50,32,25,22,17,13,4,239,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,46,51,41,26,29,27,13,5,262,33,42,50,35,24,23,24,15,5,271,1724,1225,1678,1623,1432,1259,1098,620,309,10965
507011155,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5,0,10,5,8,7,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,9,8,7,0,30,0,0,3,0,10,9,8,7,0,30,0,0,3,0,9,9,3,0,0,38
507011158,458,320,471,479,519,609,430,156,84,3527,0,0,0,0,0,0,4,0,0,6,4,4,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,17,9,6,13,4,3,6,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14,20,14,7,11,10,7,6,110,19,14,20,14,7,16,12,7,6,113,474,334,495,492,531,628,444,162,91,3642
507011159,1893,1449,1853,1468,1416,1412,985,493,220,11190,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,29,49,28,25,28,33,21,4,5,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,52,34,32,27,38,33,4,5,242,26,52,34,35,27,36,33,4,5,246,1922,1498,1885,1502,1445,1448,1017,502,221,11437
507011160,1696,1178,1548,1371,1395,1294,1149,774,339,10748,5,0,0,0,0,3,0,3,3,15,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,21,39,47,38,19,13,15,8,9,211,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,38,49,38,20,17,18,8,9,223,27,45,46,38,19,19,18,10,11,235,1723,1222,1601,1415,1423,1311,1165,783,347,10991
507011161,4206,1957,2834,3308,2078,1230,685,333,133,16769,3,0,0,3,0,3,0,0,3,12,0,0,6,0,0,4,0,0,0,7,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,4,0,0,10,0,0,0,0,0,6,0,0,0,6,40,35,38,28,29,20,8,4,3,209,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,38,41,30,26,36,17,4,3,238,50,38,41,34,26,33,17,9,7,251,4255,1987,2876,3346,2110,1262,698,339,138,17020
507011163,1557,794,1029,1146,993,895,566,236,66,7284,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20,33,24,17,15,15,11,7,3,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,33,24,17,16,15,11,7,3,159,22,33,24,17,16,15,11,7,4,159,1583,833,1057,1159,1009,914,578,239,74,7449
507011259,2208,1218,1640,1570,1276,916,569,213,70,9685,4,0,7,0,4,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,19,35,24,27,21,10,10,4,6,152,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,34,21,29,19,12,15,4,6,165,22,34,24,25,25,21,13,4,6,175,2232,1252,1666,1602,1301,934,585,213,75,9859
507011260,356,298,238,257,340,355,323,117,29,2323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,8,0,6,3,9,7,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,8,3,9,0,9,7,0,54,4,12,8,3,13,0,9,7,0,61,357,313,248,266,349,359,329,123,29,2380
507021164,1348,869,664,867,1128,1012,792,450,251,7393,0,0,3,0,0,0,0,0,0,10,0,3,0,0,3,0,3,0,0,10,5,0,10,0,0,0,3,0,0,17,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,6,24,33,19,23,27,9,15,7,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,39,28,28,34,21,14,7,201,11,22,46,26,28,33,21,13,7,211,1362,895,710,893,1156,1046,813,463,259,7605
507021165,2000,1613,2370,2137,2127,2205,1737,887,383,15464,5,3,10,5,3,6,0,9,4,34,0,39,70,29,20,0,11,0,0,177,0,0,9,14,9,6,4,0,0,44,0,0,0,17,3,20,3,0,0,54,0,0,3,4,0,3,0,0,0,13,61,162,155,142,175,183,149,102,46,1174,0,3,0,0,0,5,9,0,0,16,0,0,0,3,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,60,207,242,208,215,229,175,100,46,1493,64,214,249,214,217,234,178,111,47,1531,2064,1824,2618,2356,2342,2438,1916,998,436,16994
507021166,2470,1396,1758,2069,1926,1911,1607,905,432,14468,0,0,0,0,0,3,0,6,0,18,0,3,3,0,3,4,3,4,0,20,3,0,3,0,5,10,15,4,0,36,0,0,4,4,5,6,0,0,0,11,0,0,0,0,0,0,0,0,0,5,49,56,82,52,37,49,39,12,9,382,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,63,88,59,56,66,60,14,9,463,48,59,88,64,52,70,60,20,15,482,2514,1455,1850,2133,1982,1982,1664,923,443,14949
507021167,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,13
507031169,4751,2147,3053,3275,1963,1072,597,228,38,17122,0,3,0,0,0,3,4,0,0,17,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,39,43,45,39,16,24,22,9,3,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,44,43,38,19,26,22,9,3,252,41,51,49,43,22,26,24,13,3,269,4788,2193,3097,3313,1981,1103,621,236,42,17392
507031170,1432,839,921,952,936,822,585,432,211,7141,0,0,4,0,3,5,0,0,0,9,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,34,32,18,28,20,10,3,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,34,34,23,27,19,10,3,0,173,25,38,39,23,32,23,4,3,0,183,1459,877,964,967,961,847,593,439,211,7322
507031172,4,8,3,4,8,0,7,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,11,3,0,0,0,3,0,0,0,0,11,3,9,11,4,10,0,7,0,0,56
507031173,0,3,0,4,3,5,0,5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,0,0,17,0,0,3,4,3,4,0,0,0,17,0,3,4,10,5,15,0,5,0,37
507031174,2203,1391,1375,1551,1462,1251,938,461,127,10766,3,0,0,0,5,0,0,0,0,13,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,4,0,0,0,0,5,9,3,0,0,12,33,51,40,33,28,22,22,5,6,237,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,54,40,37,40,34,20,5,6,268,39,56,40,37,42,36,22,6,7,276,2241,1448,1411,1592,1502,1286,960,465,134,11044
507031261,1851,994,1998,1587,994,726,444,146,26,8763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,28,24,21,10,14,22,3,0,0,120,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,21,16,13,22,8,3,0,132,23,21,21,16,17,22,12,7,0,139,1876,1021,2016,1600,1008,752,457,150,26,8898
507041175,2032,1348,1106,1517,1481,1417,1323,730,265,11226,0,0,0,0,0,4,0,0,0,7,0,0,3,0,5,3,0,0,0,6,0,0,5,0,5,0,0,0,0,11,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,3,12,37,34,25,15,23,12,9,7,174,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,33,45,28,24,28,15,9,7,208,19,33,45,28,24,30,13,9,7,212,2048,1384,1151,1543,1506,1452,1338,738,273,11431
507041176,695,477,339,496,520,426,388,242,101,3684,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,9,9,8,0,14,9,6,4,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,8,0,11,7,9,4,0,51,9,14,8,3,11,11,4,4,0,56,700,493,348,497,527,433,392,239,101,3739
507041177,2431,1499,1698,1881,1917,1675,1438,850,428,13819,0,0,4,9,3,9,5,3,0,38,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,3,0,0,4,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,26,44,50,35,27,32,25,19,10,268,0,0,0,0,0,0,0,5,0,3,6,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,34,45,57,42,31,37,31,21,10,300,33,45,55,50,37,41,36,22,8,334,2463,1541,1752,1937,1952,1719,1480,871,435,14154
507041178,2660,1838,1435,2008,2027,1860,1590,949,536,14905,0,0,0,0,0,0,0,4,4,9,0,3,6,3,0,3,0,3,0,19,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,28,34,45,26,24,44,42,14,10,266,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,29,40,49,31,26,50,42,21,10,301,29,40,49,31,26,52,45,18,13,305,2689,1879,1485,2046,2047,1915,1639,963,548,15214
507041179,1474,827,574,1063,946,809,1038,654,362,7750,0,0,0,0,0,5,3,3,0,11,0,0,0,0,0,0,0,3,0,6,5,0,3,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,18,17,5,15,5,3,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,15,24,23,10,16,9,6,0,109,17,15,24,23,10,14,11,10,3,118,1494,841,591,1082,952,822,1049,667,368,7865
507041180,1925,1234,1009,1352,1335,1483,1493,484,136,10456,0,0,0,0,0,0,0,3,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,22,24,14,9,9,13,6,4,127,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,24,30,15,16,10,14,10,4,153,19,24,30,15,16,16,18,14,4,152,1945,1263,1036,1372,1351,1500,1509,495,141,10610
