SA2_CODE_2021,M_Tot_0,M_Tot_1_19,M_Tot_20_29,M_Tot_30_34,M_Tot_35_39,M_Tot_40_44,M_Tot_45_49,M_Tot_50_over,M_Tot_hours_NS,M_Tot_Tot,F_AgriForestFish_0,F_AgriForestFish_1_19,F_AgriForestFish_20_29,F_AgriForestFish_30_34,F_AgriForestFish_35_39,F_AgriForestFish_40_44,F_AgriForestFish_45_49,F_AgriForestFish_50_over,F_AgriForestFish_hours_NS,F_AgriForestFish_Tot,F_Min_0,F_Min_1_19,F_Min_20_29,F_Min_30_34,F_Min_35_39,F_Min_40_44,F_Min_45_49,F_Min_50_over,F_Min_hours_NS,F_Min_Tot,F_Mnfg_0,F_Mnfg_1_19,F_Mnfg_20_29,F_Mnfg_30_34,F_Mnfg_35_39,F_Mnfg_40_44,F_Mnfg_45_49,F_Mnfg_50_over,F_Mnfg_hours_NS,F_Mnfg_Tot,F_EGW_WS_0,F_EGW_WS_1_19,F_EGW_WS_20_29,F_EGW_WS_30_34,F_EGW_WS_35_39,F_EGW_WS_40_44,F_EGW_WS_45_49,F_EGW_WS_50_over,F_EGW_WS_hours_NS,F_EGW_WS_Tot,F_Cnstn_0,F_Cnstn_1_19,F_Cnstn_20_29,F_Cnstn_30_34,F_Cnstn_35_39,F_Cnstn_40_44,F_Cnstn_45_49,F_Cnstn_50_over,F_Cnstn_hours_NS,F_Cnstn_Tot,F_WTrade_0,F_WTrade_1_19,F_WTrade_20_29,F_WTrade_30_34,F_WTrade_35_39,F_WTrade_40_44,F_WTrade_45_49,F_WTrade_50_over,F_WTrade_hours_NS,F_WTrade_Tot,F_RTrade_0,F_RTrade_1_19,F_RTrade_20_29,F_RTrade_30_34,F_RTrade_35_39,F_RTrade_40_44,F_RTrade_45_49,F_RTrade_50_over,F_RTrade_hours_NS,F_RTrade_Tot,F_AccomFoodS_0,F_AccomFoodS_1_19,F_AccomFoodS_20_29,F_AccomFoodS_30_34,F_AccomFoodS_35_39,F_AccomFoodS_40_44,F_AccomFoodS_45_49,F_AccomFoodS_50_over,F_AccomFoodS_hours_NS,F_AccomFoodS_Tot,F_TransPostWhse_0,F_TransPostWhse_1_19,F_TransPostWhse_20_29,F_TransPostWhse_30_34,F_TransPostWhse_35_39,F_TransPostWhse_40_44,F_TransPostWhse_45_49,F_TransPostWhse_50_over,F_TransPostWhse_hours_NS,F_TransPostWhse_Tot,F_InfoMedTelecom_0,F_InfoMedTelecom_1_19,F_InfoMedTelecom_20_29,F_InfoMedTelecom_30_34,F_InfoMedTelecom_35_39,F_InfoMedTelecom_40_44,F_InfoMedTelecom_45_49,F_InfoMedTelecom_50_over,F_InfoMedTelecom_hours_NS,F_InfoMedTelecom_Tot,F_FinInsurS_0,F_FinInsurS_1_19,F_FinInsurS_20_29,F_FinInsurS_30_34,F_FinInsurS_35_39,F_FinInsurS_40_44,F_FinInsurS_45_49,F_FinInsurS_50_over,F_FinInsurS_hours_NS,F_FinInsurS_Tot,F_RentHirREserv_0,F_RentHirREserv_1_19,F_RentHirREserv_20_29,F_RentHirREserv_30_34,F_RentHirREserv_35_39,F_RentHirREserv_40_44,F_RentHirREserv_45_49,F_RentHirREserv_50_over,F_RentHirREserv_hours_NS,F_RentHirREserv_Tot,F_ProScieTechServ_0,F_ProScieTechServ_1_19,F_ProScieTechServ_20_29,F_ProScieTechServ_30_34,F_ProScieTechServ_35_39,F_ProScieTechServ_40_44,F_ProScieTechServ_45_49,F_ProScieTechServ_50_over,F_ProScieTechServ_hours_NS,F_ProScieTechServ_Tot,F_AdminSupServ_0,F_AdminSupServ_1_19,F_AdminSupServ_20_29,F_AdminSupServ_30_34,F_AdminSupServ_35_39,F_AdminSupServ_40_44,F_AdminSupServ_45_49,F_AdminSupServ_50_over,F_AdminSupServ_hours_NS,F_AdminSupServ_Tot,F_PubAdmiSafety_0,F_PubAdmiSafety_1_19,F_PubAdmiSafety_20_29,F_PubAdmiSafety_30_34,F_PubAdmiSafety_35_39,F_PubAdmiSafety_40_44,F_PubAdmiSafety_45_49,F_PubAdmiSafety_50_over,F_PubAdmiSafety_hours_NS,F_PubAdmiSafety_Tot,F_EducTrain_0,F_EducTrain_1_19,F_EducTrain_20_29,F_EducTrain_30_34,F_EducTrain_35_39,F_EducTrain_40_44,F_EducTrain_45_49,F_EducTrain_50_over,F_EducTrain_hours_NS,F_EducTrain_Tot,F_HealthCareSocA_0,F_HealthCareSocA_1_19,F_HealthCareSocA_20_29,F_HealthCareSocA_30_34,F_HealthCareSocA_35_39,F_HealthCareSocA_40_44,F_HealthCareSocA_45_49,F_HealthCareSocA_50_over,F_HealthCareSocA_hours_NS,F_HealthCareSocA_Tot,F_ArtRecServ_0,F_ArtRecServ_1_19,F_ArtRecServ_20_29,F_ArtRecServ_30_34,F_ArtRecServ_35_39,F_ArtRecServ_40_44,F_ArtRecServ_45_49,F_ArtRecServ_50_over,F_ArtRecServ_hours_NS,F_ArtRecServ_Tot,F_OthServ_0,F_OthServ_1_19,F_OthServ_20_29,F_OthServ_30_34,F_OthServ_35_39,F_OthServ_40_44,F_OthServ_45_49,F_OthServ_50_over,F_OthServ_hours_NS,F_OthServ_Tot
506011117,95,223,173,151,566,700,258,605,50,2817,0,3,0,3,0,0,0,0,0,15,6,0,4,3,0,3,3,8,0,42,0,10,11,7,27,15,6,6,0,82,0,0,0,0,5,7,0,0,0,13,4,10,8,12,17,17,0,7,0,73,0,8,7,7,15,13,4,3,0,59,20,94,76,41,65,24,10,10,5,339,12,80,30,19,19,5,10,11,4,183,4,16,15,3,31,28,6,6,0,102,0,0,0,4,4,0,0,0,0,11,5,4,10,7,14,4,0,0,0,37,0,0,4,6,5,4,0,0,0,21,8,7,19,4,18,19,3,9,0,80,6,24,22,11,17,9,0,6,0,99,5,10,19,7,41,26,3,10,0,109,5,49,50,47,85,27,16,13,3,300,34,82,139,99,125,69,16,30,4,607,0,11,9,3,0,4,0,0,0,30,7,29,21,6,22,16,0,7,0,112
506011307,94,239,174,126,777,921,300,591,34,3249,0,4,6,0,0,0,0,0,0,7,10,0,4,10,8,18,9,14,0,69,7,13,18,5,33,21,3,4,0,107,0,0,0,3,7,7,0,0,0,22,7,5,4,12,13,34,3,14,0,82,0,15,6,3,19,16,3,0,0,62,13,112,67,27,43,35,7,8,7,321,3,76,51,3,24,12,5,11,0,185,0,20,11,3,25,26,4,0,0,93,0,0,0,0,0,0,0,0,0,12,3,10,15,11,32,25,3,9,0,104,0,0,10,5,9,5,0,4,0,35,12,20,22,14,51,29,7,13,0,162,9,13,11,10,16,16,10,0,0,82,6,14,17,18,62,29,8,10,0,153,19,66,65,42,93,59,13,18,3,388,53,101,158,135,217,97,15,37,4,821,4,14,10,4,6,4,0,0,0,51,4,19,23,13,17,14,6,4,0,96
506011308,122,272,252,217,968,1286,420,856,79,4471,0,6,0,0,11,5,0,0,0,23,3,0,14,13,20,32,8,20,0,119,4,18,19,16,34,42,7,9,4,142,0,0,6,0,13,8,0,4,0,34,0,15,19,10,25,38,3,13,0,114,0,5,7,10,29,28,0,4,0,84,19,120,71,35,82,43,5,16,0,393,12,91,48,19,41,14,5,13,6,247,16,14,16,8,21,12,5,0,4,105,0,4,0,4,3,8,0,0,0,18,12,11,23,10,39,30,8,8,0,141,3,7,13,4,21,19,0,6,0,70,8,34,36,28,67,59,9,14,4,260,7,27,22,11,29,7,4,4,0,110,14,13,34,22,74,37,18,12,0,229,33,78,90,58,118,63,31,36,0,509,73,161,189,185,284,142,26,43,5,1116,5,14,5,9,12,3,0,5,0,50,0,19,35,13,30,18,0,3,0,130
506021118,148,357,333,176,754,982,337,919,80,4088,0,0,5,0,0,0,0,0,0,11,18,0,10,4,18,35,18,76,0,187,7,16,12,6,18,25,3,15,0,98,0,0,3,0,6,4,0,0,0,22,4,8,16,3,23,40,6,17,0,115,0,0,0,3,17,13,4,3,0,53,9,117,56,37,63,37,18,8,5,336,13,75,61,37,28,31,17,16,4,282,8,17,16,8,21,18,3,11,0,102,0,6,5,3,4,4,0,0,0,18,3,8,20,13,26,34,7,22,0,134,0,8,11,3,19,11,7,7,0,74,6,22,27,18,61,58,20,27,0,231,5,44,33,5,22,15,7,15,3,151,11,10,16,23,66,56,18,16,4,225,21,55,52,47,73,62,20,35,3,359,48,111,138,85,177,92,22,39,5,715,6,27,19,10,25,11,4,7,6,109,5,32,34,12,24,23,8,10,0,140
506021119,151,490,383,237,944,1316,437,949,82,4986,0,3,0,0,3,8,0,0,0,17,18,5,19,14,25,54,23,49,0,199,7,14,11,7,28,31,4,12,0,108,5,0,3,3,15,7,4,0,0,39,8,13,15,4,16,41,7,15,0,124,0,10,5,3,18,18,0,3,0,67,20,106,65,44,63,36,6,15,4,356,8,118,97,44,50,36,15,17,6,391,5,8,18,5,19,23,5,8,0,95,0,3,7,5,17,3,0,0,0,29,5,11,11,13,35,41,0,14,0,122,6,4,14,0,23,17,6,5,0,79,21,53,54,43,89,97,26,47,4,440,10,50,42,24,33,24,10,17,0,192,28,32,52,28,108,72,28,16,0,352,23,111,71,59,130,86,45,71,4,601,61,170,219,143,213,138,41,64,3,1053,10,28,21,13,15,16,0,8,0,99,4,46,30,18,32,25,7,12,0,175
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,135,467,432,261,941,1296,398,991,65,4987,0,0,3,0,0,0,0,0,0,6,12,5,17,14,17,56,36,69,0,227,0,13,14,4,22,16,11,14,0,94,4,6,4,6,10,14,0,3,0,41,5,10,17,7,25,41,8,13,0,123,0,4,6,3,17,20,5,8,0,71,21,94,77,25,60,31,8,12,8,338,13,117,75,40,54,41,19,25,8,382,5,4,14,8,19,27,3,3,0,93,6,10,7,0,7,9,0,0,0,39,13,22,17,14,36,35,5,9,0,146,8,9,8,10,20,26,8,15,0,95,19,45,58,29,100,130,28,41,0,449,0,48,52,11,37,20,11,11,0,194,13,22,30,21,107,52,19,16,0,276,19,119,73,54,74,69,32,52,10,501,50,158,154,113,227,148,29,46,4,928,6,22,27,12,21,12,8,6,0,114,4,42,31,22,26,20,8,12,0,166
506021309,66,235,201,136,476,573,173,432,60,2344,0,3,0,0,0,0,0,0,0,4,7,3,0,0,11,17,8,33,0,75,0,10,10,5,32,10,3,3,0,64,0,0,0,0,3,0,0,0,0,4,4,4,6,14,3,14,0,13,0,63,5,4,9,4,10,9,5,5,0,55,6,77,46,19,43,18,8,5,0,216,6,68,49,16,36,17,3,12,3,209,4,13,9,7,17,21,0,3,0,75,4,4,3,0,0,5,0,0,0,16,7,4,0,0,18,14,6,0,0,53,0,0,0,4,8,10,3,4,0,33,3,12,5,3,37,28,10,12,0,116,5,26,18,8,12,12,0,7,0,91,10,8,12,7,42,21,12,6,0,128,10,30,24,17,42,36,8,18,0,178,15,62,74,72,114,67,14,29,7,460,5,15,8,4,12,5,4,0,0,52,0,17,13,12,11,8,7,8,0,80
506021310,51,218,149,89,428,473,157,388,45,1996,0,0,0,0,0,0,0,0,0,3,5,0,4,5,8,13,5,23,0,62,0,0,9,4,12,17,7,5,0,48,0,0,0,0,5,3,0,0,0,13,0,9,11,8,8,12,7,11,0,58,0,0,4,0,12,7,5,0,0,31,7,43,37,19,29,12,3,6,0,155,0,56,32,15,13,13,5,0,0,138,0,12,13,4,9,10,0,0,3,55,0,0,0,3,0,0,0,0,0,12,6,4,3,0,14,17,3,0,0,48,0,0,3,0,11,13,0,4,0,36,4,19,16,12,30,35,8,8,0,128,6,17,17,7,16,10,3,7,0,77,5,13,11,8,24,20,5,11,0,97,4,28,30,15,38,35,10,8,3,178,21,41,70,46,93,54,12,15,4,360,4,8,12,3,10,3,0,0,0,36,0,8,10,10,13,19,3,0,0,65
506021311,115,249,287,185,645,875,306,677,77,3428,0,0,0,4,0,4,0,0,0,14,9,9,9,3,24,33,19,55,0,158,0,11,14,4,18,14,0,0,0,68,0,0,0,6,8,4,6,0,0,20,0,10,9,4,17,34,14,7,0,92,4,8,9,0,19,13,4,5,0,52,11,63,61,15,49,40,4,8,0,253,11,79,45,31,32,35,7,17,4,258,6,7,12,12,18,28,3,12,0,92,0,0,3,3,7,4,0,0,0,17,4,3,9,3,27,22,3,6,0,77,0,0,5,5,5,19,4,4,0,44,4,31,25,15,66,71,10,17,0,254,11,17,33,9,33,24,4,6,0,134,17,9,10,13,72,31,17,6,3,178,11,45,35,21,51,40,13,26,0,244,34,93,91,88,161,106,22,40,4,641,3,20,17,12,19,20,4,7,0,99,0,21,19,15,23,17,8,11,0,120
506031124,146,818,749,349,1056,1273,343,775,150,5649,0,3,5,4,3,0,4,0,0,13,12,6,7,5,19,28,12,36,0,125,0,22,20,12,23,27,13,7,0,134,0,3,3,0,3,4,0,0,0,18,3,11,19,9,19,30,7,4,0,108,0,8,13,3,24,7,5,3,0,67,19,170,99,38,73,32,13,16,8,464,14,187,144,42,53,39,15,10,4,509,5,18,18,7,16,21,6,4,4,105,0,10,7,0,9,11,6,0,0,33,8,4,12,7,19,21,7,3,0,85,3,3,8,0,17,12,0,3,0,56,16,45,34,29,90,75,22,22,0,331,3,61,64,29,33,13,0,15,0,224,9,15,26,26,81,57,17,14,0,256,21,127,91,50,101,75,33,51,3,558,58,195,205,150,238,133,25,59,9,1068,9,37,19,4,14,9,4,5,0,96,8,48,30,20,28,22,4,7,5,174
506031125,98,302,205,133,534,698,247,528,48,2797,0,4,0,3,3,0,0,4,0,15,6,0,7,0,5,17,5,12,0,50,4,11,9,9,23,20,4,5,0,84,0,0,0,0,10,7,0,0,0,21,0,7,18,3,19,17,8,5,0,74,0,5,10,4,12,20,0,0,0,64,13,95,74,25,32,27,5,15,7,280,6,92,39,13,27,11,4,5,0,192,4,11,19,6,15,17,3,6,0,76,0,3,0,0,4,7,0,0,0,12,0,0,13,4,22,19,10,4,0,73,0,0,5,4,9,4,0,4,0,46,8,29,30,20,28,38,7,11,0,167,6,19,12,11,16,12,0,7,0,76,9,11,16,13,56,26,6,12,0,147,11,88,67,56,78,61,11,34,3,417,29,74,103,79,144,99,13,14,8,560,0,23,7,5,3,8,0,4,0,54,4,29,15,11,12,14,3,0,3,97
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,123,601,729,358,1367,1287,375,905,198,5952,0,4,0,5,6,4,0,0,0,21,4,0,7,4,14,28,6,24,0,87,3,19,16,13,34,33,0,6,0,129,5,0,4,5,15,9,0,0,0,29,4,12,17,8,15,35,3,11,0,100,0,12,11,7,20,23,5,3,0,74,23,128,137,46,115,45,13,19,6,523,15,163,163,49,95,51,12,21,11,580,3,16,24,5,33,21,4,9,0,118,0,5,5,0,16,0,3,0,0,37,7,7,9,4,31,32,12,4,5,116,4,13,0,5,11,11,0,3,0,43,7,31,38,25,79,78,11,20,5,284,12,74,96,19,41,26,3,3,4,280,12,29,29,8,101,38,7,9,0,238,20,67,64,37,102,44,9,26,0,369,51,138,271,177,283,150,25,54,8,1162,4,16,14,14,20,11,4,0,0,73,10,31,45,21,34,23,7,4,0,184
506031128,118,403,289,183,785,847,289,593,49,3556,0,3,0,0,0,0,3,0,0,8,4,3,5,6,13,20,13,17,0,80,4,13,17,13,39,26,11,6,0,126,0,0,4,0,18,0,3,0,0,34,3,8,10,8,13,18,5,10,0,75,0,9,12,3,17,11,4,0,0,61,18,89,70,42,69,33,12,3,0,334,5,81,66,21,36,20,11,16,4,260,9,17,4,8,17,23,6,10,3,83,3,8,5,0,0,6,0,0,0,25,0,8,9,6,16,15,10,3,0,58,0,5,3,5,10,4,0,3,0,38,7,28,30,26,47,59,11,9,0,224,0,39,23,7,22,11,3,6,0,117,17,20,22,10,66,40,10,0,0,187,21,88,82,59,86,50,23,42,0,449,46,146,170,105,190,81,11,30,6,793,6,21,6,3,13,3,3,0,0,61,3,41,30,19,20,21,0,4,3,144
506031129,78,439,269,181,657,951,257,640,42,3522,0,0,0,0,4,0,0,0,0,10,3,6,7,9,13,26,3,10,0,80,0,20,19,6,23,34,3,11,0,106,0,0,0,7,7,3,0,0,0,14,3,16,24,4,20,20,3,10,3,102,0,5,14,3,7,10,3,3,0,55,17,129,54,33,30,27,9,9,4,313,4,115,48,21,15,10,4,7,3,227,0,9,16,0,12,12,3,4,0,59,3,10,6,0,5,4,0,0,0,23,6,16,17,9,21,24,4,5,0,92,0,11,13,8,7,10,0,7,0,55,6,32,36,30,46,61,13,30,0,247,0,23,20,8,11,7,0,7,0,75,17,26,21,20,54,32,6,11,0,191,19,125,102,62,89,78,32,29,5,543,37,136,156,100,162,122,18,33,4,770,3,25,3,6,10,0,0,3,0,54,3,33,20,24,19,21,0,6,0,121
506031130,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031131,125,614,330,240,956,1325,360,754,51,4752,0,0,5,9,7,3,0,0,0,22,4,5,4,3,19,25,7,13,0,76,0,31,15,11,25,22,10,0,0,123,0,3,0,0,11,7,0,0,0,27,0,21,23,4,24,27,3,9,0,115,5,15,14,7,21,14,3,6,0,84,13,161,108,31,62,30,8,6,0,417,0,191,62,23,24,18,4,12,0,343,0,13,13,12,10,22,3,8,0,82,0,10,11,0,3,5,0,3,0,32,6,10,11,9,28,31,3,6,4,113,5,8,10,5,16,9,8,6,0,61,19,48,61,25,90,91,13,21,0,363,6,27,17,14,23,8,4,0,5,98,12,31,33,25,93,67,10,4,4,278,28,160,140,92,122,96,26,62,0,718,44,195,222,168,244,154,29,42,4,1096,9,27,12,3,3,4,3,3,0,69,7,39,26,15,26,12,0,4,0,126
506041132,149,533,481,295,1254,1235,362,866,153,5322,0,3,7,0,3,3,0,0,0,19,7,7,0,8,13,23,10,25,0,95,0,15,25,12,48,41,3,11,0,157,0,0,0,4,10,3,0,3,0,16,9,8,5,0,13,26,6,5,0,72,0,17,12,8,36,23,3,6,0,103,23,136,99,51,79,41,17,7,5,463,11,128,75,26,57,41,7,25,7,377,5,19,16,10,30,24,3,10,0,111,0,4,4,4,3,0,0,0,0,16,0,12,15,10,32,32,0,0,3,103,3,10,6,0,16,16,0,9,0,56,10,22,34,13,69,46,3,15,0,215,0,45,53,11,42,22,5,4,9,190,10,20,19,15,79,40,10,7,4,207,14,70,55,60,110,50,17,22,3,391,51,157,188,121,258,122,22,60,16,995,0,19,11,5,19,13,0,4,0,71,4,35,44,18,41,25,11,6,0,182
506041133,177,623,439,310,1320,1746,506,1164,113,6405,0,8,4,8,0,3,0,5,0,21,10,6,4,10,28,35,5,15,0,114,4,32,31,18,54,58,10,14,0,232,4,0,5,0,12,7,4,0,0,32,5,15,22,18,30,38,4,14,0,151,0,12,16,14,38,27,9,11,0,116,21,217,147,51,113,61,9,18,5,657,15,182,80,32,44,21,7,25,3,414,4,11,15,10,35,29,6,9,0,133,3,7,8,4,7,0,0,0,0,31,17,25,22,21,43,48,4,11,0,190,5,4,16,7,24,24,3,0,0,90,7,52,58,34,89,79,16,27,0,363,5,35,40,17,32,27,8,11,5,167,16,29,43,25,119,59,11,11,0,312,19,155,112,99,160,86,26,62,6,719,56,185,251,211,327,181,32,45,19,1310,6,29,16,9,11,10,0,4,0,88,3,48,34,28,44,29,7,0,0,200
506041134,150,431,357,269,1098,1135,392,862,133,4821,4,3,0,4,8,3,0,3,0,22,3,5,0,4,11,14,0,30,5,65,0,16,22,5,43,30,7,12,0,138,0,0,3,5,7,4,0,4,0,19,5,9,7,12,21,15,3,11,3,93,5,3,12,12,17,14,3,0,0,78,17,147,101,62,113,64,12,21,6,543,6,122,48,30,31,18,10,21,5,286,7,16,20,3,32,32,7,16,0,132,0,7,4,0,8,4,0,0,0,19,5,7,5,12,18,9,5,5,0,76,0,5,7,4,12,9,4,4,0,38,3,25,22,19,43,38,11,8,3,157,10,58,37,22,31,20,6,5,3,187,11,20,21,29,76,33,12,10,0,203,18,73,72,52,94,40,11,29,0,396,60,123,182,154,217,97,24,53,3,919,5,18,8,8,18,9,0,0,0,61,10,42,28,15,34,17,6,0,4,158
506041135,184,520,377,264,1211,1499,503,1145,105,5809,0,0,3,8,9,5,0,0,0,34,10,7,12,6,29,36,19,19,0,132,7,23,32,18,55,41,9,9,3,202,0,4,3,0,12,3,0,0,0,26,3,24,27,10,34,46,11,7,0,164,5,14,16,3,40,28,7,10,5,123,28,193,127,80,117,54,17,16,9,634,24,171,68,25,38,27,11,20,5,370,11,22,21,14,35,37,7,11,0,162,0,8,3,6,3,0,0,0,0,33,6,11,22,9,41,37,4,7,3,151,0,13,0,8,21,13,4,5,0,59,9,48,43,14,59,59,13,12,4,257,4,48,37,12,25,24,10,8,0,165,19,19,38,21,103,56,18,11,0,283,23,135,111,99,159,101,33,62,7,714,53,207,232,179,290,150,33,64,15,1221,4,29,10,6,11,12,0,9,0,77,3,58,33,18,39,27,7,9,0,194
506041136,115,356,275,171,797,876,296,690,97,3674,0,0,8,3,0,6,0,5,0,22,3,5,0,0,3,14,6,26,0,62,0,20,12,9,35,19,3,4,0,95,0,0,4,0,3,8,0,0,0,18,3,13,9,3,12,29,4,10,0,81,0,15,3,9,15,15,4,0,0,59,10,103,76,30,67,25,7,9,3,326,8,95,56,22,20,16,0,14,0,241,4,15,21,12,20,20,3,12,3,113,0,0,9,0,0,3,0,0,0,15,7,5,4,0,10,14,4,0,0,45,3,3,4,0,6,8,0,9,0,35,3,18,23,7,29,18,7,13,0,119,0,51,38,13,17,9,0,7,0,128,11,17,14,14,43,14,6,6,0,130,9,47,45,37,52,33,9,15,5,257,50,122,146,113,152,87,24,39,12,745,0,10,7,10,10,3,3,0,0,47,4,34,16,6,43,9,0,7,5,132
506041137,187,556,465,318,1253,1482,467,1035,127,5891,0,3,3,7,6,4,0,0,0,21,4,3,7,9,24,25,8,22,0,99,0,23,26,19,56,41,12,10,0,191,0,3,3,0,16,8,0,0,0,34,4,22,16,16,31,31,3,7,0,138,3,26,11,18,31,30,9,9,0,123,25,184,148,57,107,67,18,15,5,621,11,167,84,31,63,31,11,20,4,429,6,22,28,15,39,45,11,5,4,180,4,8,7,5,4,0,0,3,0,31,11,11,12,11,42,32,3,5,0,133,0,10,13,6,15,14,7,7,0,77,13,37,21,25,55,44,10,9,0,208,0,58,33,14,33,23,8,8,0,182,15,31,34,14,106,47,15,10,0,279,24,124,124,79,129,75,24,42,7,635,54,193,220,202,261,111,32,60,14,1152,5,31,21,12,10,15,0,3,0,97,5,50,37,24,44,26,5,15,0,217
506051138,161,385,301,232,1000,1341,475,1167,122,5185,0,0,10,0,6,3,4,0,0,15,13,8,7,7,22,36,13,57,0,153,6,18,27,14,42,37,9,15,0,165,0,3,4,0,8,6,0,0,0,30,5,30,23,7,24,33,4,15,5,140,3,26,5,8,31,33,6,11,0,113,19,150,115,53,93,65,12,8,9,520,11,116,68,30,32,29,6,13,3,305,9,31,38,15,63,54,21,21,0,254,0,0,4,5,8,3,0,0,0,21,10,0,17,9,37,26,0,7,5,118,3,7,6,3,18,19,3,3,0,61,13,35,40,21,68,45,7,17,0,249,15,36,23,13,25,26,0,5,3,149,25,23,31,21,98,52,9,10,0,261,29,101,85,60,113,57,25,28,3,507,55,155,182,169,244,135,24,49,10,1023,9,27,22,5,15,12,0,0,0,91,11,47,33,22,31,21,6,7,0,172
506051139,126,276,180,150,576,775,302,832,64,3286,0,5,5,0,0,3,0,0,0,19,17,9,6,8,10,15,13,37,4,115,7,22,13,6,26,24,6,5,0,106,0,0,3,3,12,14,0,3,0,25,3,14,10,10,21,17,7,7,0,90,7,4,14,14,26,26,3,7,0,93,17,101,72,33,69,29,17,11,5,353,6,96,36,12,16,12,5,12,0,201,12,32,26,13,32,30,17,17,0,177,0,6,9,0,0,0,0,0,0,17,4,3,13,9,19,12,0,0,0,66,0,8,3,0,16,15,0,4,0,52,8,18,17,10,26,28,10,3,3,126,5,23,21,9,14,19,0,10,0,97,5,10,17,17,58,29,12,7,0,164,16,60,60,45,72,47,15,38,5,356,40,81,111,85,161,75,17,19,3,592,0,19,8,4,6,6,3,0,0,55,8,37,27,19,33,17,5,4,5,152
506051140,159,385,270,182,520,897,382,947,56,3789,0,9,8,0,8,3,0,0,0,24,7,9,9,8,8,32,11,29,6,115,0,17,24,12,13,13,9,12,0,100,6,3,3,0,5,6,0,0,0,19,0,40,24,11,23,20,4,17,0,141,4,7,20,8,17,27,0,3,0,82,14,116,77,29,58,27,11,14,7,360,10,108,42,11,17,12,3,8,0,206,9,10,18,10,35,29,9,11,0,131,0,5,0,0,4,5,5,6,0,24,0,7,13,11,19,13,6,3,0,68,7,10,13,7,14,11,4,9,0,68,9,49,31,23,39,36,13,31,0,229,5,30,7,5,17,8,0,3,0,76,18,25,32,16,73,38,18,16,0,230,37,140,87,78,94,73,37,65,3,609,56,131,157,95,142,89,23,29,0,719,3,31,13,7,8,4,0,3,0,76,10,50,28,11,25,13,9,3,0,144
