SA2_CODE_2021,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ptn_in_RM_0_14,P_Ptn_in_RM_15_24,P_Ptn_in_RM_25_34,P_Ptn_in_RM_35_44,P_Ptn_in_RM_45_54,P_Ptn_in_RM_55_64,P_Ptn_in_RM_65_74,P_Ptn_in_RM_75_84,P_Ptn_in_RM_85ov,P_Ptn_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
507011155,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
507011158,..,10,15,0,3,6,3,0,0,33,..,9,35,36,28,46,42,13,5,213,3,0,6,8,0,5,0,0,0,20,210,165,259,236,255,331,203,51,7,1718,..,0,128,281,365,464,303,87,13,1642,..,9,135,82,52,53,26,0,0,353,..,0,8,15,15,6,11,5,0,54,445,..,..,..,..,..,..,..,..,445,..,156,..,..,..,..,..,..,..,156,..,107,58,9,4,0,0,0,0,175,..,8,14,0,8,4,7,0,0,38,..,4,11,0,0,0,0,0,0,13,..,8,36,5,6,6,7,0,0,67,..,20,65,67,60,74,60,22,5,381,3,3,8,6,0,7,0,6,0,37,443,313,464,467,515,612,411,118,15,3360
507011159,..,54,59,10,18,14,11,4,0,170,..,41,88,41,42,112,130,103,69,633,13,18,0,9,9,14,12,3,3,91,893,707,889,688,734,733,501,256,121,5520,..,23,545,756,781,854,583,256,66,3869,..,173,460,203,173,110,55,8,0,1171,..,9,67,122,169,107,36,27,9,551,1805,..,..,..,..,..,..,..,..,1805,..,471,..,..,..,..,..,..,..,471,..,418,239,80,32,23,4,0,0,794,..,70,53,28,25,39,38,14,17,293,..,47,42,17,12,11,10,0,0,135,..,107,179,42,40,34,24,8,0,443,..,78,206,154,157,205,206,153,91,1246,18,34,18,19,23,25,19,10,3,163,1825,1427,1808,1419,1408,1407,978,479,191,10939
507011160,..,39,46,24,10,18,8,0,0,145,..,37,85,64,89,139,173,130,75,795,13,24,11,11,11,13,11,8,8,112,812,607,820,672,680,686,643,385,126,5439,..,25,444,683,674,725,708,434,68,3758,..,113,400,210,173,106,39,12,6,1059,..,13,68,117,147,100,52,38,24,561,1673,..,..,..,..,..,..,..,..,1673,..,421,..,..,..,..,..,..,..,421,..,345,213,87,78,27,9,0,0,754,..,76,41,15,18,31,36,27,7,253,..,25,30,7,7,4,3,3,0,86,..,79,103,50,50,35,38,9,0,356,..,51,188,160,191,247,254,193,104,1381,22,34,33,29,16,20,15,10,13,192,1693,1174,1528,1362,1367,1287,1147,720,225,10503
507011161,..,55,72,20,15,4,8,3,0,170,..,50,113,99,58,84,86,56,40,574,23,12,15,16,14,4,6,3,0,84,2004,985,1512,1702,1057,646,358,162,66,8490,..,17,1096,2262,1475,822,455,176,36,6342,..,187,727,340,142,72,24,9,0,1498,..,10,104,246,199,107,24,8,5,709,4142,..,..,..,..,..,..,..,..,4142,..,849,..,..,..,..,..,..,..,849,..,500,279,49,18,13,0,0,0,864,..,108,88,34,24,48,41,32,16,380,..,61,69,29,19,3,0,3,0,182,..,104,163,56,31,12,14,5,0,382,..,81,260,233,140,134,113,75,52,1091,40,32,36,26,19,7,4,0,0,166,4185,1939,2825,3283,2069,1218,674,307,108,16616
507011163,..,7,15,3,7,6,7,0,0,46,..,9,34,25,33,90,78,49,21,335,13,16,12,0,6,8,0,4,4,56,740,383,519,580,500,475,298,129,44,3666,..,5,346,655,598,546,335,119,18,2612,..,57,275,197,131,72,32,13,0,776,..,11,46,101,91,63,28,19,9,374,1510,..,..,..,..,..,..,..,..,1510,..,319,..,..,..,..,..,..,..,319,..,294,165,46,25,10,3,0,0,544,..,23,35,10,11,24,25,19,10,152,..,16,14,10,3,3,0,0,0,51,..,23,44,20,20,21,12,4,0,130,..,18,73,73,83,150,131,64,30,626,13,23,24,11,7,14,0,3,4,105,1521,794,1012,1120,971,896,567,235,70,7189
507011259,..,16,22,12,7,6,8,0,0,76,..,25,58,39,37,61,54,38,14,334,10,16,12,4,10,8,4,0,0,57,1042,613,836,832,672,460,295,105,38,4883,..,14,571,992,817,603,372,119,19,3513,..,139,491,214,145,75,21,4,0,1086,..,7,60,125,136,53,29,12,7,425,2150,..,..,..,..,..,..,..,..,2150,..,484,..,..,..,..,..,..,..,484,..,393,187,44,26,11,4,0,0,666,..,36,42,21,20,18,24,18,8,191,..,31,26,13,9,4,4,0,0,92,..,38,72,38,20,17,17,5,0,204,..,40,139,105,83,112,90,47,20,644,15,22,24,12,13,9,12,3,0,108,2164,1210,1616,1554,1264,906,573,210,66,9564
507011260,..,0,0,0,0,0,0,0,0,9,..,0,0,9,0,12,19,15,6,69,4,8,5,0,0,3,4,0,0,25,185,142,117,144,179,183,157,48,16,1167,..,3,64,163,249,267,261,72,10,1091,..,10,60,40,38,26,7,3,0,190,..,0,5,20,18,21,9,4,0,74,350,..,..,..,..,..,..,..,..,350,..,152,..,..,..,..,..,..,..,152,..,105,84,22,16,3,0,0,0,231,..,12,9,6,0,3,5,3,7,37,..,5,8,0,3,0,0,0,0,26,..,4,0,0,3,0,8,6,0,24,..,0,13,13,10,26,27,26,11,120,9,13,6,8,0,3,6,4,0,46,363,306,248,265,335,354,323,116,29,2345
507021164,..,23,29,9,4,7,9,3,0,91,..,20,53,41,42,93,106,73,45,474,4,14,8,5,8,4,6,0,0,59,677,449,337,481,604,531,398,209,76,3769,..,0,127,528,713,628,514,227,43,2788,..,30,198,115,148,121,65,20,0,700,..,0,11,48,108,48,9,12,13,259,1316,..,..,..,..,..,..,..,..,1316,..,524,..,..,..,..,..,..,..,524,..,192,89,26,23,15,0,0,0,348,..,23,15,0,4,6,3,4,9,80,..,10,19,10,7,4,3,0,0,50,..,42,70,18,10,18,16,6,0,191,..,28,98,74,94,148,148,112,63,772,15,31,12,14,15,10,15,0,0,112,1328,892,651,840,1130,1004,786,389,139,7144
507021165,..,150,257,38,21,24,26,7,0,526,..,56,152,145,154,274,332,188,81,1381,9,32,46,21,17,26,18,10,7,190,979,827,1222,1019,1055,1095,871,438,134,7641,..,3,343,899,927,1036,804,412,75,4494,..,113,768,485,321,284,137,27,6,2143,..,7,30,116,215,114,46,38,30,592,1912,..,..,..,..,..,..,..,..,1912,..,622,..,..,..,..,..,..,..,622,..,294,133,47,36,31,9,0,0,557,..,69,26,15,15,28,22,19,6,196,..,31,61,20,7,11,0,0,0,130,..,231,458,92,54,57,55,29,5,970,..,93,322,326,378,523,567,289,114,2613,19,57,87,41,38,47,43,18,5,368,1924,1515,2233,2040,2000,2130,1675,836,240,14589
507021166,..,84,127,38,26,29,31,9,10,358,..,15,46,76,86,200,257,192,104,979,17,32,30,22,23,18,16,4,5,158,1146,715,897,1060,996,1005,844,468,206,7333,..,6,396,1014,964,946,802,453,121,4704,..,66,540,439,307,220,143,35,6,1751,..,6,44,140,202,166,59,43,36,688,2372,..,..,..,..,..,..,..,..,2372,..,634,..,..,..,..,..,..,..,634,..,376,198,93,81,40,15,0,0,792,..,49,44,8,10,31,44,22,24,233,..,34,72,28,15,8,8,0,0,165,..,141,267,101,48,68,53,21,8,710,..,35,120,167,222,382,435,271,146,1784,45,54,46,44,35,30,32,11,9,307,2416,1403,1719,2032,1888,1886,1585,857,348,14143
507021167,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4
507031169,..,50,54,29,19,9,8,4,0,166,..,33,101,66,72,97,70,25,9,469,22,30,27,11,12,9,0,0,0,116,2266,1061,1663,1642,1001,591,333,112,20,8681,..,49,1295,2211,1252,631,356,127,15,5934,..,252,697,378,222,69,20,3,0,1643,..,30,155,216,185,97,35,8,8,740,4621,..,..,..,..,..,..,..,..,4621,..,830,..,..,..,..,..,..,..,830,..,569,256,44,32,6,0,0,0,905,..,125,125,33,39,70,51,28,9,482,..,63,80,38,9,0,0,0,0,196,..,102,149,71,41,19,22,3,0,414,..,64,226,201,148,145,96,46,11,950,50,63,49,25,16,13,3,7,0,229,4663,2147,3026,3223,1945,1062,600,231,38,16938
507031170,..,15,27,11,25,18,8,6,0,103,..,10,33,39,47,95,103,93,54,464,10,4,10,4,10,16,5,3,0,67,645,375,471,480,444,394,297,202,79,3384,..,6,214,399,391,331,233,167,44,1783,..,103,230,160,117,73,36,0,0,717,..,21,88,115,112,70,48,23,15,490,1348,..,..,..,..,..,..,..,..,1348,..,248,..,..,..,..,..,..,..,248,..,281,140,47,38,19,3,0,0,531,..,65,33,15,25,23,33,22,6,219,..,25,24,19,7,8,0,0,0,92,..,34,61,33,54,37,22,3,0,246,..,23,76,104,142,234,175,137,65,960,11,17,31,21,14,17,7,5,0,123,1357,816,893,914,897,809,566,361,138,6756
507031172,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,0,0,3,0,4,0,0,25,..,0,0,0,5,0,3,0,0,17,..,0,3,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,3,3,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,13,4,9,4,3,12,4,4,0,0,49
507031173,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,5,0,5,0,17
507031174,..,20,18,21,15,27,15,0,0,114,..,22,56,48,84,136,121,108,29,593,19,19,20,14,4,11,4,0,0,100,985,655,688,784,698,635,484,241,69,5233,..,21,297,659,669,542,509,231,38,2959,..,132,322,256,178,126,51,8,0,1070,..,30,141,197,183,121,46,38,20,776,2057,..,..,..,..,..,..,..,..,2057,..,445,..,..,..,..,..,..,..,445,..,467,196,92,65,20,3,0,0,847,..,80,57,27,25,47,48,17,13,312,..,55,37,17,13,21,3,0,0,147,..,53,60,44,46,57,31,4,5,296,..,54,158,172,218,271,228,153,54,1297,24,44,50,25,17,23,12,3,3,204,2084,1367,1319,1489,1416,1227,926,451,125,10417
507031261,..,11,25,9,6,9,3,0,0,62,..,14,49,35,24,34,30,7,0,194,11,15,14,3,6,4,0,0,0,51,912,420,811,621,434,365,207,61,10,3845,..,12,670,801,545,486,294,93,13,2915,..,117,427,190,103,44,18,5,0,911,..,12,55,76,81,26,15,7,0,279,1818,..,..,..,..,..,..,..,..,1818,..,317,..,..,..,..,..,..,..,317,..,238,127,33,10,8,0,0,0,413,..,28,25,7,12,23,24,15,5,133,..,27,19,13,8,9,0,0,0,69,..,27,54,18,19,12,15,3,0,144,..,25,111,72,55,56,42,14,0,381,21,19,26,8,7,8,0,0,0,86,1836,823,1510,1214,841,676,413,136,19,7469
507041175,..,46,44,13,3,3,6,0,0,118,..,34,66,33,43,100,150,139,91,652,8,11,6,7,6,11,9,0,0,63,1007,672,577,809,770,767,710,378,152,5853,..,0,343,1076,1072,1002,964,488,108,5055,..,59,213,128,90,80,42,16,4,638,..,0,16,89,121,82,38,18,24,398,1995,..,..,..,..,..,..,..,..,1995,..,761,..,..,..,..,..,..,..,761,..,292,224,55,40,18,15,0,0,643,..,46,42,15,12,21,26,21,11,203,..,16,34,9,0,5,0,0,0,66,..,77,101,24,15,9,9,6,0,251,..,61,111,87,92,172,212,177,106,1014,15,22,11,12,5,22,14,3,0,111,2009,1346,1096,1497,1457,1407,1320,724,259,11128
507041176,..,9,9,6,3,4,4,4,0,42,..,4,5,11,13,24,33,26,8,115,0,5,0,0,5,0,0,0,0,16,363,217,174,259,264,224,203,107,21,1833,..,9,104,353,405,318,291,147,24,1650,..,10,70,44,15,14,11,7,0,166,..,0,8,24,36,26,8,7,5,123,687,..,..,..,..,..,..,..,..,687,..,300,..,..,..,..,..,..,..,300,..,100,88,19,18,6,3,0,0,237,..,12,12,3,4,10,13,15,3,71,..,11,13,4,0,3,0,0,0,35,..,22,21,17,3,6,5,4,0,80,..,4,19,16,22,45,52,38,17,216,3,7,5,4,9,0,6,3,0,39,692,475,341,489,515,426,382,218,48,3595
507041177,..,54,79,18,13,15,12,6,6,194,..,39,131,105,138,216,309,237,142,1316,14,17,25,9,5,11,17,0,4,107,1155,791,938,1026,1032,904,791,461,226,7321,..,6,443,1132,1104,912,772,395,116,4888,..,90,564,282,208,158,71,28,6,1411,..,4,30,133,221,124,48,23,20,598,2383,..,..,..,..,..,..,..,..,2383,..,783,..,..,..,..,..,..,..,783,..,360,186,53,27,26,7,0,0,656,..,60,43,4,13,19,24,16,19,208,..,19,18,3,8,4,5,5,0,61,..,89,147,38,23,27,31,10,4,365,..,59,216,198,263,361,459,320,193,2062,30,44,42,32,17,32,20,6,9,230,2407,1509,1695,1888,1895,1676,1420,800,364,13652
507041178,..,57,41,20,10,15,10,9,0,161,..,19,72,58,74,146,219,206,194,987,11,22,16,3,4,6,5,0,4,73,1249,886,719,1072,1075,953,865,504,296,7623,..,7,439,1422,1440,1255,1097,567,159,6386,..,66,303,171,136,127,50,16,11,874,..,3,24,111,177,112,35,25,33,521,2621,..,..,..,..,..,..,..,..,2621,..,1034,..,..,..,..,..,..,..,1034,..,409,248,91,46,32,9,0,0,836,..,91,65,8,16,31,37,27,21,288,..,35,51,9,4,3,4,0,0,110,..,123,127,35,30,16,16,15,0,367,..,36,155,137,148,241,308,265,245,1531,35,29,25,15,11,22,14,3,3,164,2655,1844,1434,1994,2003,1838,1574,922,470,14728
507041179,..,10,14,5,3,4,3,0,0,43,..,4,12,3,11,31,121,132,98,415,0,3,4,3,0,7,7,6,0,36,708,393,278,567,494,445,551,312,145,3888,..,3,193,802,716,602,730,376,70,3489,..,21,94,78,65,46,30,8,5,336,..,0,9,53,92,55,30,4,16,255,1465,..,..,..,..,..,..,..,..,1465,..,522,..,..,..,..,..,..,..,522,..,188,175,62,18,9,6,0,0,458,..,30,22,13,5,15,23,15,5,139,..,15,11,8,4,6,0,0,0,46,..,29,41,17,8,4,9,0,4,115,..,7,24,22,29,55,179,191,136,646,4,6,8,3,0,15,18,5,3,65,1472,821,580,1057,937,808,1024,603,236,7539
507041180,..,21,13,9,8,3,3,3,6,55,..,0,24,11,13,63,127,70,31,337,5,14,4,5,9,9,0,4,0,52,944,604,516,708,707,825,744,242,79,5366,..,4,398,987,1029,1172,1148,313,52,5106,..,28,174,138,97,85,48,11,0,579,..,0,12,70,97,78,53,24,7,344,1914,..,..,..,..,..,..,..,..,1914,..,726,..,..,..,..,..,..,..,726,..,372,270,80,34,22,5,0,0,778,..,27,34,3,11,17,30,27,14,168,..,28,28,15,10,4,3,0,0,84,..,41,48,13,11,8,11,3,0,131,..,6,41,31,52,94,184,104,48,565,10,26,10,14,7,14,4,7,0,95,1924,1254,1008,1349,1342,1497,1492,483,135,10484
507041181,..,50,52,11,6,17,9,5,0,152,..,28,67,57,82,156,205,230,187,1015,12,23,15,13,7,8,10,13,3,102,1636,1032,784,1155,1306,1049,787,561,316,8627,..,8,455,1493,1787,1342,979,577,195,6835,..,50,401,237,214,153,65,18,0,1145,..,3,16,127,227,109,34,33,54,604,3195,..,..,..,..,..,..,..,..,3195,..,1195,..,..,..,..,..,..,..,1195,..,544,266,62,38,44,20,0,0,974,..,79,27,9,10,16,26,38,17,217,..,24,28,10,10,9,3,0,0,81,..,79,106,22,21,30,21,10,0,295,..,41,136,112,176,264,288,316,247,1576,20,48,25,21,20,19,15,13,6,192,3217,2066,1459,2101,2495,1987,1445,1009,525,16305
507041182,..,111,80,27,19,15,12,0,0,273,..,15,30,35,42,93,121,174,127,635,6,45,7,8,9,11,7,0,3,102,746,763,690,668,693,859,757,466,222,5859,..,12,410,809,834,1140,1079,566,145,4997,..,63,276,137,81,81,40,15,0,689,..,4,35,81,116,95,38,35,18,412,1524,..,..,..,..,..,..,..,..,1524,..,617,..,..,..,..,..,..,..,617,..,374,312,86,53,31,3,0,0,847,..,87,51,15,13,37,36,27,23,284,..,56,70,10,12,6,0,0,0,159,..,210,238,65,51,28,29,7,3,628,..,25,68,67,92,149,182,236,161,982,11,60,31,19,13,25,12,3,7,187,1534,1492,1488,1286,1265,1587,1416,890,366,11322
507041183,..,42,29,7,3,12,4,5,0,107,..,7,43,25,38,90,112,89,50,447,10,9,4,3,6,6,8,0,4,47,455,306,425,386,347,255,222,153,76,2620,..,4,207,408,344,163,146,94,18,1376,..,40,279,106,69,29,19,0,0,551,..,6,33,72,103,55,14,16,17,314,955,..,..,..,..,..,..,..,..,955,..,229,..,..,..,..,..,..,..,229,..,160,57,16,20,12,0,0,0,277,..,43,33,3,12,12,17,11,7,133,..,13,17,3,5,0,0,0,0,47,..,70,79,18,18,25,15,5,0,225,..,13,76,58,85,141,145,113,64,698,14,16,16,18,12,3,12,0,4,89,968,599,793,705,664,450,368,244,110,4899
507041184,..,0,9,0,3,0,0,0,0,28,..,4,10,8,4,16,36,24,23,126,0,10,6,0,0,3,5,3,0,34,477,364,240,351,433,454,411,170,54,2952,..,0,167,483,626,687,697,271,61,2993,..,10,41,46,29,37,15,4,0,178,..,0,6,23,57,44,23,11,0,172,971,..,..,..,..,..,..,..,..,971,..,477,..,..,..,..,..,..,..,477,..,230,194,52,31,7,0,0,0,523,..,37,22,4,0,15,14,15,14,134,..,11,22,11,4,0,0,0,0,51,..,7,31,10,4,3,4,0,0,68,..,11,10,15,9,27,57,37,26,191,11,14,10,8,0,4,4,4,0,61,983,791,512,650,765,835,833,354,101,5824
507051186,..,15,14,10,16,20,16,0,0,91,..,10,27,22,47,106,118,92,43,459,14,12,6,6,15,14,9,3,0,79,702,405,452,472,504,560,517,244,79,3930,..,15,212,353,445,560,560,273,47,2466,..,105,239,155,109,115,51,9,0,785,..,12,96,145,131,83,54,22,16,554,1359,..,..,..,..,..,..,..,..,1359,..,306,..,..,..,..,..,..,..,306,..,310,189,70,44,26,11,0,0,643,..,46,31,27,28,38,29,25,3,221,..,23,28,10,10,9,4,0,0,84,..,26,44,26,32,39,28,12,0,203,..,25,80,70,137,212,204,151,66,940,26,21,22,20,21,24,15,10,0,153,1387,886,931,865,963,1096,954,501,138,7712
507051187,..,23,18,9,13,9,12,5,0,78,..,12,19,27,36,84,83,81,36,384,27,33,18,14,8,14,12,0,0,119,1357,877,773,851,986,802,455,228,79,6405,..,23,460,798,1170,1008,598,278,57,4394,..,145,423,257,235,143,38,8,0,1246,..,19,130,203,193,91,34,17,12,697,2787,..,..,..,..,..,..,..,..,2787,..,739,..,..,..,..,..,..,..,739,..,616,237,53,32,11,7,0,0,964,..,64,46,18,30,57,33,24,14,284,..,42,48,18,9,3,0,0,0,125,..,54,53,20,28,23,14,6,0,203,..,34,62,94,120,154,120,115,54,751,47,56,40,30,18,24,21,6,0,240,2833,1802,1497,1500,1832,1512,864,462,140,12433
507051188,..,52,33,11,32,33,21,7,4,179,..,54,110,84,137,297,373,347,183,1581,17,43,19,16,21,22,23,14,12,179,893,737,772,775,945,1118,1077,728,293,7332,..,19,352,636,820,1084,1081,693,151,4835,..,198,403,249,233,184,77,28,7,1380,..,24,107,161,217,117,50,51,38,760,1837,..,..,..,..,..,..,..,..,1837,..,437,..,..,..,..,..,..,..,437,..,398,220,74,72,38,18,0,0,818,..,63,39,26,22,39,54,26,11,283,..,39,27,17,20,15,7,0,0,133,..,86,80,30,62,70,55,21,3,402,..,95,259,239,331,579,622,513,249,2896,36,69,40,34,27,29,37,16,14,305,1873,1444,1537,1461,1802,2168,1994,1332,472,14088
507051189,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
507051190,..,10,19,9,21,16,10,4,3,88,..,18,51,56,72,158,175,204,98,832,3,23,11,4,5,9,10,6,6,70,876,518,581,707,698,828,711,477,187,5580,..,16,318,651,690,971,883,505,124,4164,..,114,355,224,193,118,71,21,0,1091,..,7,60,143,137,70,30,26,32,512,1888,..,..,..,..,..,..,..,..,1888,..,430,..,..,..,..,..,..,..,430,..,326,160,56,59,45,4,0,0,653,..,51,23,9,15,27,28,17,22,191,..,20,16,15,13,4,3,0,0,70,..,39,56,24,32,23,27,3,3,211,..,42,114,147,177,313,296,304,146,1542,20,33,20,15,17,20,27,10,5,169,1914,1072,1130,1293,1341,1591,1374,892,334,10934
507051191,..,35,33,6,14,9,11,5,0,106,..,27,83,40,78,115,91,73,12,513,38,50,23,3,16,17,8,6,0,169,2581,1481,1349,1716,1724,964,493,234,56,10599,..,53,837,1970,2205,1384,638,265,37,7387,..,227,725,517,338,138,40,17,4,2008,..,26,192,341,332,94,29,18,19,1056,5307,..,..,..,..,..,..,..,..,5307,..,1328,..,..,..,..,..,..,..,1328,..,1079,253,64,29,23,3,0,0,1452,..,111,66,22,27,39,47,35,16,374,..,61,39,20,5,9,8,0,0,143,..,65,83,26,22,22,23,5,0,249,..,62,194,133,175,200,149,99,20,1045,76,87,54,24,36,27,14,8,0,336,5381,3110,2441,3121,3177,1946,958,443,95,20672
507051192,..,13,21,7,14,27,9,8,0,101,..,20,41,31,73,104,134,93,41,541,17,20,11,8,9,10,8,4,4,89,1193,678,695,756,883,819,565,273,82,5950,..,3,421,745,959,1018,677,296,56,4171,..,143,329,220,205,143,54,12,0,1106,..,17,110,161,179,86,40,24,17,639,2363,..,..,..,..,..,..,..,..,2363,..,577,..,..,..,..,..,..,..,577,..,467,222,77,47,20,3,0,0,836,..,69,41,16,22,41,44,23,9,258,..,27,24,16,6,11,4,0,0,85,..,42,64,22,36,43,24,20,0,251,..,48,114,112,160,203,213,133,62,1047,38,45,21,20,14,18,12,6,0,187,2405,1448,1336,1374,1636,1580,1075,516,147,11516
