SA2_CODE_2021,D_21_24_FPT_MPET,D_21_24_FPT_MPULFTW,D_21_24_FPT_MPULPTW,D_21_24_FPT_MPUT,D_21_24_FPT_MPTLF,D_21_24_FPT_MPNLF,D_21_24_FPT_MPLFSNS,D_21_24_FPT_T,TDCF_FPEFT_MPEFT,TDCF_FPEFT_MPEPT,TDCF_FPEFT_MPEAW,TDCF_FPEFT_MPEHNS,TDCF_FPEFT_MPET,TDCF_FPEFT_MPULFTW,TDCF_FPEFT_MPULPTW,TDCF_FPEFT_MPUT,TDCF_FPEFT_MPTLF,TDCF_FPEFT_MPNLF,TDCF_FPEFT_MPLFSNS,TDCF_FPEFT_T,TDCF_FPEPT_MPEFT,TDCF_FPEPT_MPEPT,TDCF_FPEPT_MPEAW,TDCF_FPEPT_MPEHNS,TDCF_FPEPT_MPET,TDCF_FPEPT_MPULFTW,TDCF_FPEPT_MPULPTW,TDCF_FPEPT_MPUT,TDCF_FPEPT_MPTLF,TDCF_FPEPT_MPNLF,TDCF_FPEPT_MPLFSNS,TDCF_FPEPT_T,TDCF_FPEAW_MPEFT,TDCF_FPEAW_MPEPT,TDCF_FPEAW_MPEAW,TDCF_FPEAW_MPEHNS,TDCF_FPEAW_MPET,TDCF_FPEAW_MPULFTW,TDCF_FPEAW_MPULPTW,TDCF_FPEAW_MPUT,TDCF_FPEAW_MPTLF,TDCF_FPEAW_MPNLF,TDCF_FPEAW_MPLFSNS,TDCF_FPEAW_T,TDCF_FPHNS_MPEFT,TDCF_FPHNS_MPEPT,TDCF_FPHNS_MPEAW,TDCF_FPHNS_MPEHNS,TDCF_FPHNS_MPET,TDCF_FPHNS_MPULFTW,TDCF_FPHNS_MPULPTW,TDCF_FPHNS_MPUT,TDCF_FPHNS_MPTLF,TDCF_FPHNS_MPNLF,TDCF_FPHNS_MPLFSNS,TDCF_FPHNS_T,TDCF_FPET_MPEFT,TDCF_FPET_MPEPT,TDCF_FPET_MPEAW,TDCF_FPET_MPEHNS,TDCF_FPET_MPET,TDCF_FPET_MPULFTW,TDCF_FPET_MPULPTW,TDCF_FPET_MPUT,TDCF_FPET_MPTLF,TDCF_FPET_MPNLF,TDCF_FPET_MPLFSNS,TDCF_FPET_T,TDCF_FPULFTW_MPEFT,TDCF_FPULFTW_MPEPT,TDCF_FPULFTW_MPEAW,TDCF_FPULFTW_MPEHNS,TDCF_FPULFTW_MPET,TDCF_FPULFTW_MPULFTW,TDCF_FPULFTW_MPULPTW,TDCF_FPULFTW_MPUT,TDCF_FPULFTW_MPTLF,TDCF_FPULFTW_MPNLF,TDCF_FPULFTW_MPLFSNS,TDCF_FPULFTW_T,TDCF_FPULPTW_MPEFT,TDCF_FPULPTW_MPEPT,TDCF_FPULPTW_MPEAW,TDCF_FPULPTW_MPEHNS,TDCF_FPULPTW_MPET,TDCF_FPULPTW_MPULFTW,TDCF_FPULPTW_MPULPTW,TDCF_FPULPTW_MPUT,TDCF_FPULPTW_MPTLF,TDCF_FPULPTW_MPNLF,TDCF_FPULPTW_MPLFSNS,TDCF_FPULPTW_T,TDCF_FPUT_MPEFT,TDCF_FPUT_MPEPT,TDCF_FPUT_MPEAW,TDCF_FPUT_MPEHNS,TDCF_FPUT_MPET,TDCF_FPUT_MPULFTW,TDCF_FPUT_MPULPTW,TDCF_FPUT_MPUT,TDCF_FPUT_MPTLF,TDCF_FPUT_MPNLF,TDCF_FPUT_MPLFSNS,TDCF_FPUT_T,TDCF_FPTLF_MPEFT,TDCF_FPTLF_MPEPT,TDCF_FPTLF_MPEAW,TDCF_FPTLF_MPEHNS,TDCF_FPTLF_MPET,TDCF_FPTLF_MPULFTW,TDCF_FPTLF_MPULPTW,TDCF_FPTLF_MPUT,TDCF_FPTLF_MPTLF,TDCF_FPTLF_MPNLF,TDCF_FPTLF_MPLFSNS,TDCF_FPTLF_T,TDCF_FPNLF_MPEFT,TDCF_FPNLF_MPEPT,TDCF_FPNLF_MPEAW,TDCF_FPNLF_MPEHNS,TDCF_FPNLF_MPET,TDCF_FPNLF_MPULFTW,TDCF_FPNLF_MPULPTW,TDCF_FPNLF_MPUT,TDCF_FPNLF_MPTLF,TDCF_FPNLF_MPNLF,TDCF_FPNLF_MPLFSNS,TDCF_FPNLF_T,TDCF_FPLFSNS_MPEFT,TDCF_FPLFSNS_MPEPT,TDCF_FPLFSNS_MPEAW,TDCF_FPLFSNS_MPEHNS,TDCF_FPLFSNS_MPET,TDCF_FPLFSNS_MPULFTW,TDCF_FPLFSNS_MPULPTW,TDCF_FPLFSNS_MPUT,TDCF_FPLFSNS_MPTLF,TDCF_FPLFSNS_MPNLF,TDCF_FPLFSNS_MPLFSNS,TDCF_FPLFSNS_T,TDCF_FPT_MPEFT,TDCF_FPT_MPEPT,TDCF_FPT_MPEAW,TDCF_FPT_MPEHNS,TDCF_FPT_MPET,TDCF_FPT_MPULFTW,TDCF_FPT_MPULPTW,TDCF_FPT_MPUT,TDCF_FPT_MPTLF,TDCF_FPT_MPNLF,TDCF_FPT_MPLFSNS,TDCF_FPT_T
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,25,0,0,0,22,0,0,22,423,61,3,0,489,3,4,10,502,21,0,524,640,112,23,3,776,6,3,13,784,17,4,806,70,18,7,0,98,0,0,0,98,0,0,103,7,0,0,6,9,0,0,0,9,0,0,11,1138,193,30,8,1367,13,9,18,1391,37,4,1434,33,0,0,0,37,0,0,0,36,0,0,33,41,4,0,0,44,6,0,6,49,0,0,49,75,8,0,0,77,4,0,4,82,0,0,89,1211,202,30,8,1449,18,9,25,1476,43,4,1521,299,50,10,0,365,9,0,8,375,33,0,411,3,0,0,0,9,0,0,0,9,6,3,12,1520,247,40,13,1818,26,12,35,1859,79,10,1946
506021309,25,0,0,0,33,3,0,29,273,40,8,3,327,7,7,10,338,33,0,368,297,56,7,8,374,3,6,14,388,6,5,397,26,4,4,0,36,0,0,0,36,0,0,36,5,0,0,10,18,0,0,0,18,0,0,16,605,103,21,24,751,13,16,26,772,44,5,816,0,5,0,0,3,0,0,0,7,0,0,7,17,4,0,0,23,0,0,0,28,5,0,23,20,8,0,0,30,5,0,5,27,3,0,35,621,108,21,24,776,12,16,26,801,49,5,852,235,78,3,3,330,11,3,15,339,73,4,414,0,0,0,0,5,0,0,0,5,0,10,15,863,188,30,31,1108,23,17,42,1150,118,17,1286
506021310,22,0,0,0,22,9,0,31,241,35,0,4,278,4,3,8,288,27,0,319,348,61,0,4,412,4,0,4,414,8,0,426,39,3,3,0,45,0,0,0,45,5,0,47,4,0,0,0,4,0,0,0,4,0,0,4,625,100,4,8,742,13,3,9,754,37,0,795,3,4,0,0,9,3,0,3,9,0,0,10,19,4,0,0,28,0,0,0,28,4,0,26,23,8,0,0,30,3,0,3,32,3,0,38,645,107,11,8,775,13,3,15,785,42,0,834,301,71,16,4,391,5,12,16,410,85,3,496,0,0,0,3,3,0,0,0,3,0,5,12,954,176,24,21,1170,12,16,30,1201,127,6,1333
506021311,21,0,0,0,21,0,0,25,232,31,6,6,279,4,0,4,283,16,0,302,378,51,11,6,445,7,0,7,450,6,0,456,33,3,10,5,47,0,0,0,47,0,0,50,6,0,0,6,16,0,0,0,16,0,0,16,654,94,23,16,784,8,0,9,794,25,0,820,10,4,0,0,14,0,0,0,14,0,0,14,28,8,0,0,31,0,0,3,34,0,0,34,33,9,0,0,41,0,0,3,48,0,0,48,683,99,23,16,827,16,4,14,839,25,0,866,253,41,0,9,317,4,5,11,324,45,0,370,0,0,0,0,3,0,0,0,3,0,5,6,944,140,30,30,1140,17,5,24,1168,75,5,1243
506031124,61,0,0,5,65,7,0,79,443,70,7,4,520,9,0,9,527,23,0,553,671,159,18,4,847,16,3,21,872,52,0,925,83,18,9,0,112,0,0,0,115,3,0,115,7,0,0,4,7,0,0,0,11,0,0,11,1204,241,31,14,1486,31,7,39,1522,75,0,1601,20,0,0,0,21,9,0,9,31,0,0,31,41,9,0,0,53,5,0,5,50,3,0,57,59,12,0,0,72,9,0,9,85,3,0,87,1262,252,31,14,1559,43,7,47,1605,77,0,1689,412,117,10,15,542,28,19,44,593,88,3,678,3,0,0,6,13,0,0,0,13,0,0,9,1677,366,33,33,2110,73,21,98,2201,168,4,2374
506031125,113,6,0,6,116,10,0,127,558,68,10,9,643,12,6,16,658,29,0,685,601,79,8,6,690,13,4,20,712,31,0,744,41,3,8,0,55,0,0,0,55,0,0,53,7,0,0,10,14,0,0,0,14,0,0,16,1204,148,28,18,1402,24,8,33,1434,60,3,1497,12,15,0,0,31,9,0,9,40,0,0,37,29,11,0,7,49,4,0,4,55,0,0,55,45,20,0,7,79,17,0,17,92,4,0,96,1256,172,29,24,1479,38,8,46,1526,64,0,1593,353,54,7,15,427,16,3,18,446,49,0,492,0,5,0,5,7,0,0,0,7,0,0,10,1611,226,40,39,1917,52,9,65,1981,108,5,2101
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,68,5,0,5,74,22,5,96,647,117,12,10,778,9,0,9,782,39,3,827,719,223,9,12,959,20,9,36,996,47,11,1043,78,10,13,0,103,0,0,0,103,3,0,105,16,0,0,20,35,0,0,0,35,4,0,45,1454,351,31,34,1876,30,9,45,1918,90,10,2022,39,12,0,0,53,0,0,0,63,0,0,63,68,18,0,0,83,0,0,0,83,4,0,83,108,32,0,0,139,0,0,0,140,4,0,147,1562,381,31,34,2012,35,9,50,2064,94,13,2172,852,236,15,32,1134,69,16,86,1218,212,0,1438,6,0,0,18,26,0,0,0,26,0,7,31,2423,617,45,85,3170,103,24,138,3308,307,16,3638
506031128,84,0,4,6,88,9,0,94,446,60,4,0,515,11,4,13,527,38,0,564,753,128,28,5,910,8,7,20,928,27,0,958,85,5,3,0,95,0,0,0,95,0,0,99,3,0,0,4,14,0,0,0,14,4,4,16,1288,199,42,6,1535,16,11,29,1564,66,9,1639,8,6,0,0,14,0,7,8,18,0,0,24,40,12,0,0,52,7,0,3,58,3,0,64,49,14,0,0,66,3,9,6,77,3,0,78,1338,215,42,6,1601,23,13,39,1643,72,9,1719,386,71,12,10,474,10,4,15,490,57,4,545,3,0,0,3,12,0,0,0,12,0,3,11,1724,287,50,24,2086,33,17,55,2136,130,14,2278
506031129,127,7,3,8,136,20,0,153,877,100,7,4,989,17,7,27,1018,59,0,1074,1080,147,9,6,1240,25,0,26,1269,42,6,1316,74,7,17,0,97,4,0,4,100,0,0,106,0,0,0,6,13,0,0,0,13,0,0,11,2034,259,36,18,2345,47,13,59,2410,100,5,2512,37,7,0,0,45,5,0,5,46,0,0,51,47,9,3,0,57,8,0,8,66,3,0,68,86,20,3,0,103,12,0,12,116,3,0,122,2119,277,40,18,2449,58,13,71,2521,103,5,2634,516,87,16,5,623,10,3,14,632,54,3,698,4,0,0,7,8,0,0,0,8,0,7,16,2640,366,54,21,3078,68,15,84,3165,159,14,3339
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031131,202,4,4,11,210,13,0,228,1297,178,25,6,1506,31,14,45,1552,78,0,1633,1500,197,18,19,1734,12,0,16,1748,51,3,1802,55,14,16,4,87,0,0,0,89,3,0,91,21,5,0,4,29,0,0,0,29,6,8,37,2874,389,59,27,3356,47,15,67,3419,133,10,3566,52,3,8,3,66,5,0,7,71,7,0,75,99,10,4,0,111,11,0,11,128,0,0,128,151,18,5,3,173,15,0,17,190,6,0,201,3028,409,62,34,3527,64,15,78,3613,140,10,3762,799,88,34,8,928,15,0,15,948,109,0,1056,0,0,0,11,13,0,0,0,13,0,5,16,3822,495,92,52,4467,85,17,100,4566,247,16,4832
506041132,98,3,0,6,103,19,0,120,662,72,15,0,748,17,4,21,767,61,0,826,761,174,9,3,946,16,4,21,960,42,4,1006,76,10,7,0,91,0,0,0,91,5,0,90,13,0,0,14,26,0,0,0,26,0,7,34,1504,255,26,15,1810,29,5,36,1842,105,14,1960,39,18,0,0,61,5,0,3,65,10,0,75,64,6,0,0,73,0,0,5,75,9,0,84,108,26,0,0,133,4,3,9,142,22,0,162,1618,285,26,18,1939,34,6,37,1985,119,14,2115,877,251,26,39,1200,33,4,39,1237,241,4,1482,5,3,0,11,17,0,0,0,17,0,27,53,2494,539,60,67,3156,70,12,80,3237,364,41,3645
506041133,236,3,3,4,244,22,6,269,1359,133,20,10,1522,30,4,30,1552,76,0,1629,1612,211,21,8,1846,16,0,16,1870,43,3,1916,100,16,33,0,145,0,0,0,147,4,0,155,17,3,0,21,34,6,0,0,39,3,0,42,3077,364,77,32,3555,48,0,53,3609,125,4,3734,65,3,0,0,67,15,0,15,83,6,0,91,86,26,0,4,119,15,4,14,136,4,0,139,154,31,0,4,184,24,4,30,214,10,0,227,3230,391,77,41,3740,73,8,81,3823,135,4,3965,1094,158,34,25,1309,36,3,39,1347,123,5,1475,6,0,0,20,29,0,0,0,29,0,26,50,4336,551,110,78,5074,107,12,124,5197,259,30,5487
506041134,53,0,0,0,53,12,5,63,450,68,8,4,535,15,9,22,555,49,4,612,716,130,7,19,876,9,0,9,889,50,0,936,75,22,16,0,105,0,0,0,105,5,0,114,5,0,0,13,22,3,0,3,24,0,8,32,1247,221,31,39,1535,28,9,34,1572,105,14,1693,14,10,0,0,19,9,4,12,31,7,0,37,37,16,0,0,60,7,0,6,67,0,0,64,56,23,0,0,83,20,4,20,103,4,0,104,1299,246,32,39,1614,47,13,57,1674,110,14,1792,907,202,45,26,1176,79,21,101,1277,232,13,1515,0,3,0,5,3,3,0,3,14,4,12,24,2210,445,79,66,2795,127,37,166,2961,346,31,3342
506041135,129,0,3,4,136,21,0,160,1139,154,22,5,1322,19,4,28,1350,50,0,1401,1448,172,45,25,1694,29,13,37,1728,45,0,1771,141,31,8,0,178,0,0,0,180,0,0,181,23,3,0,23,40,0,0,0,40,4,0,49,2749,360,75,53,3242,52,13,66,3307,103,0,3406,29,15,0,0,44,0,0,0,46,3,0,48,73,17,0,4,92,0,4,4,97,0,0,101,105,26,0,4,134,0,5,5,141,7,0,147,2856,388,83,52,3380,55,18,69,3446,105,0,3554,1108,194,28,28,1355,37,7,45,1398,140,3,1544,8,0,0,14,26,0,0,0,26,0,14,45,3973,587,102,96,4759,81,23,111,4870,252,17,5140
506041136,75,3,0,3,80,12,0,97,491,57,5,0,553,11,0,11,562,23,3,586,583,132,15,5,737,3,11,15,746,52,0,800,62,21,0,3,85,6,0,6,90,4,4,104,8,0,0,23,29,0,0,0,29,0,4,35,1137,206,26,32,1403,21,11,30,1433,76,12,1520,17,8,0,0,26,3,0,3,33,11,0,41,45,26,0,0,73,4,5,9,82,5,0,81,69,30,0,4,100,9,5,10,111,16,0,126,1206,239,26,38,1504,30,13,42,1547,92,12,1646,672,164,18,15,869,36,4,44,912,163,6,1079,14,0,0,11,23,0,0,0,23,3,7,35,1892,403,40,66,2394,63,14,81,2483,257,24,2763
506041137,118,3,0,3,127,25,0,152,703,114,16,14,857,24,3,24,881,66,5,946,1154,212,31,9,1400,15,3,21,1417,66,8,1494,75,13,23,4,112,0,0,0,113,4,0,121,25,8,0,11,41,0,0,0,41,3,0,39,1959,341,66,37,2402,34,9,45,2447,131,18,2597,28,8,0,3,42,4,0,4,43,3,0,51,73,21,3,0,96,5,3,11,109,7,0,115,104,27,3,8,135,17,3,16,156,14,0,166,2059,372,66,43,2538,51,12,58,2603,151,18,2764,899,253,28,30,1213,33,11,41,1255,218,0,1468,12,0,0,12,23,0,0,0,23,0,26,46,2965,629,93,84,3774,83,21,103,3881,369,40,4285
506051138,78,3,0,6,81,6,0,89,861,82,8,11,960,3,11,14,973,32,0,1004,1218,119,24,11,1376,5,4,12,1390,28,3,1418,138,25,11,0,177,0,0,0,176,3,0,183,5,4,5,5,16,0,0,0,16,0,3,18,2219,235,45,31,2529,10,14,21,2557,56,5,2619,17,3,0,0,22,0,0,3,26,0,0,26,65,9,0,0,75,0,0,0,75,0,0,77,81,14,0,0,99,0,0,3,105,0,0,103,2304,250,49,31,2630,15,14,27,2655,58,5,2723,647,116,38,20,826,52,9,57,884,65,0,954,6,8,0,16,25,0,0,0,25,3,4,35,2956,370,88,62,3479,66,20,84,3568,125,13,3711
506051139,37,0,0,0,38,0,0,38,393,30,9,7,437,8,0,8,440,18,0,458,666,79,13,0,762,4,0,7,771,12,0,780,74,11,24,0,114,0,0,0,114,0,0,116,11,0,0,4,14,0,0,0,14,0,0,14,1146,121,47,10,1331,14,0,10,1342,29,0,1374,9,3,0,0,8,4,0,4,14,0,0,19,8,0,3,0,15,0,0,0,20,0,0,20,21,3,3,0,23,4,0,4,30,0,0,31,1162,131,51,10,1353,15,0,14,1369,31,0,1403,331,36,23,8,402,3,6,9,409,38,0,443,0,0,0,0,3,0,0,0,3,0,12,16,1497,163,75,23,1754,17,9,21,1785,67,12,1864
506051140,78,0,0,0,77,7,0,80,537,62,8,5,613,9,10,17,627,45,0,672,1031,104,28,8,1167,8,0,8,1173,20,8,1201,94,16,18,0,130,0,0,0,130,0,0,130,10,0,0,3,12,0,0,0,12,0,0,12,1671,189,48,16,1919,16,10,23,1945,67,8,2017,7,0,0,0,7,0,0,0,6,0,0,6,35,0,3,0,35,0,0,0,35,0,0,35,39,0,3,0,45,0,0,0,38,0,0,38,1708,189,53,16,1961,14,10,25,1988,67,8,2060,387,16,11,9,427,9,0,9,432,28,0,464,6,0,0,4,7,0,0,0,7,0,3,12,2103,202,60,34,2401,24,10,29,2431,92,10,2535
506051141,71,0,0,0,75,7,0,86,509,54,19,4,593,0,5,5,596,35,0,628,916,99,27,6,1038,5,0,5,1042,10,3,1055,58,5,9,0,79,0,0,0,79,4,0,81,9,0,0,7,14,0,0,0,14,0,0,14,1489,162,59,14,1725,5,5,11,1731,49,3,1783,8,0,0,0,8,0,0,0,8,0,0,8,16,4,0,0,17,0,0,0,22,0,0,19,23,4,0,0,26,0,0,0,27,0,0,30,1509,166,59,17,1754,4,5,7,1761,54,3,1815,326,26,22,8,371,9,5,10,381,41,3,425,0,0,0,3,3,0,0,0,3,0,7,10,1833,189,74,27,2124,11,8,23,2140,91,11,2244
506061142,40,0,0,0,40,4,0,42,1001,86,23,0,1112,14,0,12,1126,46,0,1171,1487,121,67,12,1695,14,0,14,1704,15,3,1725,151,12,45,4,212,0,0,0,212,9,8,223,18,4,0,14,37,0,0,0,37,0,4,37,2658,229,133,32,3053,28,0,29,3079,65,12,3161,13,9,0,0,19,9,0,4,25,0,0,26,89,3,0,0,98,0,0,0,98,4,4,100,102,8,0,0,116,9,0,4,125,5,4,131,2764,239,136,38,3171,32,0,36,3204,71,17,3288,1016,96,59,48,1221,16,9,21,1238,74,15,1328,13,0,0,7,23,0,0,0,23,0,4,24,3790,334,198,90,4412,43,8,51,4467,144,29,4641
506061143,26,0,0,0,26,3,0,31,311,29,19,0,359,0,0,0,359,7,0,366,510,45,16,0,571,0,0,0,577,13,0,588,44,0,7,0,51,0,0,0,51,5,0,55,3,0,0,4,8,0,0,0,8,0,6,11,866,78,48,4,991,0,0,0,993,27,6,1019,0,6,0,0,8,0,0,0,8,0,0,8,8,0,4,0,13,0,0,0,14,0,0,14,8,8,4,0,17,0,0,0,20,0,0,20,874,86,44,4,1011,9,0,9,1011,27,6,1041,253,34,9,11,312,10,0,10,320,12,0,334,0,4,0,0,9,0,0,0,9,0,9,15,1127,126,58,17,1325,13,0,13,1342,37,14,1390
506061144,11,0,0,0,11,0,0,11,145,17,0,0,161,9,0,9,168,5,0,176,212,27,28,4,263,0,0,0,270,17,0,284,22,0,4,0,22,3,0,3,27,0,0,27,0,0,5,3,18,0,0,0,18,0,0,18,383,44,32,11,466,12,0,12,475,21,0,502,0,3,0,0,3,0,0,0,3,0,0,3,8,0,0,0,8,0,0,0,8,0,0,8,9,3,0,0,13,0,0,0,13,0,0,13,393,43,35,11,484,12,0,12,494,21,0,516,145,21,3,3,178,0,0,0,178,17,0,192,0,0,0,0,0,0,0,0,0,0,0,0,536,64,45,13,655,12,0,12,667,39,0,706
506071145,56,3,0,3,58,5,0,62,415,37,7,0,461,12,0,14,475,42,3,516,605,66,8,0,679,9,4,15,693,33,0,719,73,7,13,0,103,0,0,0,101,4,0,104,8,0,0,9,14,0,0,0,14,0,0,18,1104,112,28,7,1250,24,0,31,1282,74,4,1362,13,4,0,0,14,0,0,0,14,0,0,14,37,6,0,0,45,0,0,0,47,5,0,50,50,8,0,0,59,0,0,0,62,5,0,63,1151,125,28,7,1311,27,0,29,1344,77,4,1427,271,40,11,15,335,8,0,8,339,38,6,380,0,0,0,0,5,0,0,0,5,3,11,17,1424,167,37,25,1648,32,0,37,1686,124,23,1832
506071146,76,4,0,7,79,9,0,91,485,35,16,0,532,8,5,9,546,28,0,573,712,86,8,0,818,0,5,5,823,13,4,837,66,8,9,0,84,0,0,0,84,0,0,86,0,0,0,5,4,0,0,0,4,0,0,4,1268,133,30,4,1436,7,5,15,1453,40,4,1505,10,0,0,0,7,0,0,0,7,6,0,16,21,0,0,0,21,0,0,0,21,4,0,25,34,0,0,0,32,0,0,0,32,7,0,41,1299,134,30,4,1473,7,5,15,1490,51,4,1545,296,30,3,6,333,7,10,13,349,50,0,398,0,0,0,0,0,0,0,0,0,0,0,0,1592,164,37,8,1806,13,15,31,1834,106,10,1949
506071147,90,4,0,4,92,9,0,102,656,93,10,0,755,16,0,12,765,32,3,798,902,110,12,5,1032,6,4,11,1045,29,0,1068,88,8,8,0,109,0,0,0,109,0,0,109,11,0,0,10,25,0,0,0,25,0,0,20,1664,212,31,16,1918,19,3,23,1945,58,5,2004,9,0,0,0,12,0,0,0,14,0,0,14,29,13,0,0,40,0,0,0,44,0,4,50,42,12,0,0,55,0,0,3,59,0,4,61,1704,225,31,18,1977,20,5,29,2005,55,5,2067,364,54,7,6,423,3,0,4,425,40,0,469,0,0,0,3,3,0,0,0,3,0,4,7,2066,276,40,25,2397,22,9,32,2436,99,15,2544
507011148,138,4,0,4,142,15,0,151,1272,141,30,0,1438,19,0,19,1461,43,0,1507,1969,138,33,16,2158,16,3,18,2176,39,10,2223,198,19,33,0,240,0,0,0,240,4,5,253,7,3,0,17,23,6,0,6,28,0,0,28,3437,304,97,33,3871,37,3,40,3905,88,13,4005,31,5,0,0,33,4,0,4,38,0,0,36,65,15,0,3,89,5,0,5,88,0,0,88,98,17,0,3,124,6,0,6,127,0,0,127,3534,325,99,36,3993,42,3,42,4034,93,13,4137,711,71,31,18,831,22,0,23,852,71,3,920,4,5,0,3,7,0,0,0,7,0,7,18,4255,399,127,51,4828,61,3,63,4892,155,18,5075
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,59,0,0,0,59,4,0,63,412,44,5,0,462,0,0,0,465,11,0,478,754,62,13,4,832,10,6,13,843,14,0,864,66,7,11,0,81,0,0,0,81,0,0,89,8,0,0,0,8,0,0,0,8,0,0,8,1238,113,28,7,1392,13,6,12,1405,31,0,1435,4,0,0,0,4,0,0,0,4,3,0,9,15,6,0,0,17,0,0,0,17,5,0,19,21,6,0,0,21,0,0,0,21,5,0,31,1260,116,28,7,1416,13,6,12,1428,36,0,1462,275,15,3,0,301,3,4,5,313,27,4,344,0,0,0,0,0,0,0,0,0,0,0,0,1540,133,37,12,1714,16,5,19,1734,65,4,1803
507011153,32,0,0,0,32,4,0,37,228,26,7,3,261,0,0,7,269,26,0,290,401,63,9,5,481,0,3,5,483,19,0,510,54,8,4,0,69,0,0,5,68,6,0,71,8,0,0,9,18,0,0,0,18,0,0,18,682,100,23,19,824,4,3,8,832,50,0,888,5,4,0,0,10,5,0,5,14,0,0,14,25,0,0,0,21,0,0,0,21,0,0,21,25,4,0,0,33,5,0,5,38,0,0,38,711,102,23,19,860,10,3,14,873,50,0,923,167,18,6,0,192,8,0,8,201,33,0,230,0,0,0,0,0,0,0,0,0,0,5,5,878,122,30,19,1048,16,3,28,1074,78,5,1154
507011154,17,0,0,0,19,7,0,22,214,47,3,3,263,0,0,0,267,35,0,303,424,72,15,5,517,4,3,12,526,35,0,569,48,4,10,0,61,0,0,0,61,4,0,62,6,0,0,7,7,0,0,0,7,0,0,9,684,125,23,18,848,10,3,15,865,77,0,943,3,0,3,0,8,0,0,0,8,0,0,10,11,3,0,0,11,4,0,4,15,4,0,19,13,3,3,0,22,4,0,4,24,4,0,27,696,131,28,18,867,11,3,22,888,84,0,970,186,31,0,3,217,0,0,0,221,48,7,278,0,0,0,3,6,0,0,0,6,0,5,11,878,160,31,20,1092,15,7,19,1111,131,15,1255
