SA2_CODE_2021,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_or_lt_rail_M,One_met_Tram_or_lt_rail_F,One_met_Tram_or_lt_rail_P,One_met_Taxi_or_Rideshare_M,One_met_Taxi_or_Rideshare_F,One_met_Taxi_or_Rideshare_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_or_lt_rail_M,Two_mt_trn_Trm_or_lt_rail_F,Two_mt_trn_Trm_or_lt_rail_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_or_lt_rail_M,Two_mth_Bu_Trm_or_lt_rail_F,Two_mth_Bu_Trm_or_lt_rail_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Tr_2_oth_meth_M,Three_meth_Tr_2_oth_meth_F,Three_meth_Tr_2_oth_meth_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
509011225,0,0,0,31,9,43,0,0,0,0,0,0,5,11,18,2270,2236,4515,153,210,364,23,0,23,18,3,23,40,10,55,38,9,43,105,108,214,2700,2602,5303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,4,3,8,0,0,4,0,0,5,4,6,7,25,21,49,28,28,61,0,0,0,3,0,3,4,0,4,0,0,4,125,219,340,326,445,769,21,12,33,3200,3304,6504
509011226,0,0,0,19,4,18,0,0,0,0,0,0,0,0,0,556,519,1072,22,14,39,28,0,28,3,3,8,0,0,0,15,8,17,45,30,76,676,581,1253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,4,11,7,4,10,0,0,0,0,0,0,0,0,0,0,0,0,188,163,350,95,113,208,13,10,18,980,871,1845
509011227,0,0,0,13,3,20,0,0,0,0,0,0,4,0,6,905,869,1772,53,70,127,19,0,19,0,0,0,0,0,0,10,7,24,3,6,8,1024,953,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,12,6,6,14,0,0,0,0,0,0,0,0,0,0,0,0,36,67,101,134,176,306,6,4,8,1204,1206,2410
509011228,0,0,0,13,4,21,0,0,0,0,0,0,0,0,0,713,730,1443,54,56,109,17,0,15,3,0,7,12,11,22,35,5,41,79,70,146,922,874,1798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,3,9,0,16,11,7,14,0,0,0,0,0,0,0,0,0,3,0,3,204,205,405,160,175,340,10,21,32,1306,1284,2592
509011229,0,0,0,13,11,21,0,0,0,0,0,0,0,0,0,496,289,781,18,21,41,16,0,16,3,0,3,0,7,8,15,10,25,74,69,143,634,403,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,10,0,0,0,0,0,0,0,0,0,0,0,3,138,145,281,49,62,110,6,9,16,836,614,1448
509011230,0,0,0,47,14,65,0,0,0,0,0,0,0,0,0,737,588,1321,87,68,151,19,0,19,0,0,0,3,0,3,13,10,23,50,55,101,961,731,1689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,9,6,5,12,0,0,0,0,0,0,0,0,0,4,0,4,87,70,160,58,82,137,19,8,22,1123,899,2026
509011231,0,0,0,15,5,20,0,0,0,0,0,0,0,0,0,583,458,1042,39,34,70,21,0,21,0,0,0,3,0,4,27,3,35,89,76,169,776,580,1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,214,176,387,84,96,177,17,12,27,1091,867,1964
509011232,0,0,0,5,0,7,0,0,0,0,0,0,4,0,4,585,529,1116,20,30,54,16,0,16,4,0,4,6,3,10,13,4,22,12,9,19,664,573,1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,3,0,3,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,80,73,153,99,102,197,4,6,3,847,757,1606
509011233,0,0,0,41,7,47,0,0,0,0,0,0,8,4,14,1967,1812,3781,164,169,329,38,3,44,9,0,9,17,5,24,40,6,46,32,25,57,2317,2035,4350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,3,4,3,8,25,12,41,32,18,46,0,0,0,0,0,0,0,0,0,3,0,3,65,137,204,266,342,606,12,8,22,2690,2540,5232
509011234,0,0,0,7,3,12,0,0,0,0,0,0,0,0,0,763,625,1385,50,49,106,18,0,18,0,3,3,0,3,4,21,7,27,71,44,120,939,736,1671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,13,9,6,14,0,0,0,0,0,0,0,0,0,0,0,0,165,169,336,118,143,264,15,10,27,1247,1060,2308
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,0,0,0,27,7,33,0,0,0,0,0,0,0,0,0,954,852,1809,50,58,109,42,0,44,10,0,5,0,0,3,54,15,69,42,27,69,1178,964,2140,0,0,0,0,0,0,0,0,0,6,6,17,0,5,5,0,0,0,6,8,17,0,0,0,0,0,0,3,0,0,0,0,0,6,0,6,6,0,7,11,7,16,28,15,42,0,0,0,4,0,4,0,0,0,3,0,6,132,188,323,196,162,358,16,9,22,1546,1347,2893
509021237,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,495,370,860,22,28,51,23,0,23,3,0,6,4,0,4,22,8,29,89,48,135,665,457,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,10,0,12,13,8,20,0,0,0,0,0,0,4,0,4,4,0,4,91,92,185,65,104,169,12,7,20,850,664,1511
509021238,0,0,0,7,7,18,0,0,0,0,0,0,0,0,0,589,456,1044,25,21,49,35,5,36,4,0,4,0,0,0,23,6,35,81,57,136,768,561,1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,7,0,6,0,0,0,0,0,0,0,0,6,5,0,0,132,131,263,83,91,177,14,11,28,1012,788,1806
509021239,8,3,10,66,36,101,0,0,0,0,0,0,0,0,6,1102,1005,2104,117,127,246,56,3,56,12,6,12,18,10,29,89,26,112,125,92,221,1592,1301,2893,0,0,0,0,0,0,0,0,0,8,3,7,0,0,0,0,0,0,8,3,7,0,0,0,0,0,0,3,0,6,4,0,6,6,0,6,11,4,16,26,13,37,41,21,61,0,4,0,6,0,5,0,0,5,4,7,9,229,274,506,299,238,531,28,27,56,2194,1864,4057
509021240,0,0,0,12,9,22,0,0,0,0,0,0,0,0,0,762,592,1356,34,40,79,28,0,32,7,0,7,10,3,18,23,4,32,90,75,170,979,731,1713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,18,13,6,15,0,0,0,0,0,0,0,0,0,4,0,3,114,126,239,81,123,206,8,4,15,1198,989,2189
509021241,0,0,0,6,5,8,0,0,0,0,0,0,0,0,0,759,587,1348,37,40,80,20,0,20,3,0,5,9,3,16,25,4,26,110,82,196,975,727,1704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,21,18,6,23,0,0,0,0,0,0,0,0,0,0,0,0,123,142,270,74,83,159,4,7,10,1199,958,2161
509021242,0,0,0,55,14,74,0,0,0,0,0,0,0,0,0,421,287,716,36,23,57,25,0,23,4,0,4,4,3,13,46,13,55,103,65,169,695,410,1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,21,0,21,27,0,24,0,0,0,0,0,0,0,0,0,0,0,0,105,104,206,55,59,111,21,8,24,903,580,1479
509021243,0,5,8,33,4,40,0,0,0,0,0,0,5,6,11,1521,1515,3026,132,151,277,46,0,48,11,0,7,5,0,13,43,21,59,102,78,184,1895,1776,3675,0,0,0,0,0,0,0,0,0,4,8,9,0,0,0,0,0,0,3,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,14,34,29,20,52,9,3,7,0,0,5,4,0,6,15,5,16,128,184,305,248,257,504,17,11,29,2326,2252,4577
509021244,0,0,0,30,7,36,0,0,0,0,0,0,0,0,0,568,544,1114,36,42,78,33,6,38,0,0,0,0,0,0,40,4,46,31,20,49,747,619,1363,0,0,0,0,0,0,0,0,0,0,3,6,0,4,4,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,6,16,15,8,26,0,4,4,0,0,0,0,0,0,4,4,3,105,127,232,134,134,263,5,9,16,1007,895,1904
509021245,0,0,0,22,4,30,0,0,0,0,0,0,0,3,3,584,603,1188,27,34,64,34,0,34,4,0,4,0,3,7,36,12,49,43,31,75,752,694,1446,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,12,4,12,12,9,22,0,0,0,4,0,4,0,0,0,4,0,3,137,127,266,147,146,294,14,15,32,1068,991,2058
509031246,0,0,0,13,3,12,0,0,0,0,0,0,3,0,3,446,377,824,25,27,46,15,0,15,5,0,5,4,6,7,17,6,23,73,66,134,604,482,1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,6,12,4,13,14,6,20,0,0,0,0,0,0,5,0,5,5,0,5,159,123,280,87,68,157,9,6,13,869,679,1551
509031247,0,0,0,15,3,21,0,0,0,0,0,0,0,0,0,622,444,1065,32,33,64,34,4,40,5,0,5,14,4,20,29,17,48,151,109,259,907,613,1519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,17,18,6,20,0,0,0,5,0,5,3,0,3,3,0,3,259,209,473,73,126,193,15,11,30,1268,968,2233
509031248,0,0,0,15,0,18,0,0,0,0,0,0,0,0,0,364,278,640,17,6,25,10,0,10,5,0,5,3,0,10,11,6,10,17,36,58,438,335,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,7,0,7,7,3,7,11,3,19,0,0,0,0,0,0,0,0,0,0,0,0,30,40,74,93,96,191,7,5,12,579,481,1062
509031249,0,0,0,22,6,25,0,0,0,0,0,0,0,0,0,681,645,1325,54,55,106,19,0,19,0,0,0,4,0,3,14,0,17,54,59,113,853,763,1617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,5,5,8,13,11,8,18,0,0,0,6,0,6,0,0,0,6,0,6,35,46,78,76,105,183,12,10,20,986,927,1922
509031250,0,0,0,14,6,22,0,0,0,0,0,0,0,0,0,687,607,1295,27,40,67,19,0,19,5,0,5,4,0,4,32,12,45,88,58,144,876,726,1601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,13,5,13,12,4,18,0,0,0,0,0,0,0,0,0,5,0,7,210,170,381,106,137,238,12,13,26,1223,1055,2271
510011262,0,3,3,39,19,57,0,0,0,0,0,0,5,6,15,2144,2385,4525,187,279,463,24,0,27,80,35,122,118,93,208,76,28,103,154,204,354,2827,3053,5877,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,3,4,5,27,19,49,34,24,60,0,0,0,0,0,0,0,0,0,0,0,0,124,227,344,357,450,802,50,42,87,3389,3794,7176
510011263,0,0,0,12,30,46,0,0,0,0,0,0,0,0,0,500,476,977,72,80,151,15,0,19,4,0,4,9,8,21,28,23,48,199,244,445,845,858,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,5,0,4,14,4,16,21,3,23,0,0,0,0,0,0,0,0,0,0,0,0,41,45,87,65,70,139,18,22,39,992,1005,1995
510011264,0,0,0,10,12,21,0,0,0,0,0,0,0,0,0,156,115,275,31,37,67,5,3,3,0,0,0,3,0,0,12,0,14,124,161,284,340,331,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,8,6,12,8,5,16,0,0,0,0,0,0,0,0,0,0,0,0,12,15,25,15,23,40,20,16,41,394,392,789
510011265,4,0,5,38,11,48,3,0,3,0,0,0,0,4,8,911,923,1835,123,128,248,26,0,28,19,10,29,32,24,59,53,21,71,187,238,418,1398,1353,2750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,21,15,10,23,0,0,0,0,0,0,0,0,0,3,0,3,66,77,140,109,134,236,29,15,48,1615,1580,3198
510011266,0,0,0,16,7,26,0,0,0,0,0,0,0,0,0,115,117,235,14,14,32,3,0,3,0,0,3,0,0,0,19,6,27,112,136,244,286,280,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,4,5,10,0,0,0,0,0,0,0,0,0,0,0,0,22,29,47,29,30,65,10,6,18,355,357,715
510021267,10,0,7,598,95,692,0,0,0,0,0,0,18,0,20,396,116,518,175,54,228,29,0,37,0,0,0,6,0,6,405,115,521,157,134,297,1794,523,2323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,4,38,3,40,44,3,46,72,11,79,114,18,131,0,0,0,19,3,22,6,0,6,27,3,32,23,28,49,74,27,106,36,17,51,2068,614,2687
510021268,0,0,0,66,20,85,0,0,0,0,0,0,3,0,3,744,604,1347,64,71,136,12,0,12,20,6,21,36,9,38,20,8,29,62,78,137,1019,798,1820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,34,0,3,0,3,0,3,17,15,40,8,13,23,32,26,58,0,0,0,3,0,3,0,0,0,4,3,5,14,35,51,194,166,361,10,0,14,1278,1035,2314
510021269,4,0,4,9,11,16,0,0,0,0,0,0,0,0,0,969,740,1713,58,32,95,26,6,28,15,0,14,13,5,13,16,6,21,44,64,109,1146,860,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,4,4,3,4,3,11,0,11,12,4,17,0,0,0,0,0,0,0,0,0,0,0,0,28,38,64,128,124,252,10,4,13,1321,1029,2351
510021270,0,0,0,45,14,59,0,0,0,0,0,0,9,17,33,2141,1673,3810,179,182,359,30,0,30,34,8,38,13,6,17,41,18,60,48,59,107,2535,1982,4518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,5,32,14,49,39,19,59,0,0,0,0,0,0,0,0,0,0,0,0,31,89,116,321,232,557,25,14,41,2953,2339,5295
510031271,0,6,5,688,186,870,0,0,0,0,0,0,4,6,10,811,600,1407,146,83,231,18,7,28,8,3,14,11,34,45,163,39,205,111,158,267,1955,1116,3075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,13,5,0,7,19,0,21,30,13,39,20,22,36,47,28,83,0,0,0,12,4,14,0,0,0,12,4,23,27,82,105,313,192,501,27,18,42,2387,1444,3828
510031272,5,0,4,150,33,180,0,0,0,0,0,0,9,5,21,3473,2768,6241,339,254,592,62,0,61,52,4,54,30,14,49,67,27,90,107,162,270,4294,3257,7553,0,4,4,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,12,5,13,4,3,8,5,0,5,18,8,22,42,18,63,64,33,90,6,0,3,5,0,5,3,4,6,11,4,15,48,182,226,506,440,946,17,13,30,4935,3928,8866
510031273,4,5,5,152,25,178,0,0,0,0,0,0,9,0,9,706,532,1241,108,57,160,8,0,8,5,3,13,10,10,22,59,11,68,35,75,111,1097,710,1812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,17,0,0,0,4,0,4,13,3,18,13,6,22,27,11,39,0,0,0,12,0,11,0,0,0,12,0,11,10,38,46,188,149,331,16,5,23,1350,916,2266
511011274,0,0,4,34,8,41,0,0,0,0,0,0,8,3,9,2088,1748,3840,120,131,247,51,0,51,24,6,33,35,26,63,20,15,35,76,83,160,2452,2028,4481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,3,0,0,0,6,5,10,26,10,39,32,14,50,0,0,0,0,0,0,0,0,0,0,0,0,98,216,310,292,315,612,27,17,45,2905,2598,5501
511011275,0,0,0,66,29,93,0,0,0,0,0,0,0,0,0,594,383,978,25,19,43,29,0,29,0,0,3,0,3,5,43,14,59,89,77,165,854,525,1379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,3,5,4,11,8,23,20,9,32,0,0,0,0,0,0,0,0,0,0,0,0,173,190,358,101,113,216,13,11,20,1155,844,2003
511021276,0,0,0,57,8,65,0,0,0,0,0,0,0,0,3,564,586,1157,55,85,139,20,4,25,14,0,11,23,18,44,12,0,18,81,89,170,820,800,1624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,8,8,20,11,8,18,0,0,0,0,0,0,0,0,0,0,0,0,103,95,198,81,95,172,16,16,32,1035,1012,2050
511021277,3,0,3,19,5,23,0,0,0,0,0,0,0,0,0,644,592,1236,63,47,114,14,0,14,9,10,16,44,64,111,24,5,36,167,231,395,1001,948,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,18,12,29,21,12,30,0,0,0,0,0,0,3,0,3,3,0,8,78,107,188,161,130,295,23,11,30,1290,1210,2496
511031278,0,0,0,66,22,84,0,0,4,0,0,0,17,14,23,1237,986,2223,137,118,253,34,0,34,10,0,12,10,3,16,18,9,30,40,37,75,1564,1197,2757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,12,0,0,3,0,0,0,11,0,17,31,3,32,37,5,49,0,0,0,0,0,0,0,0,0,0,0,0,15,49,67,176,135,312,5,3,14,1805,1393,3202
511031279,4,0,4,122,35,160,4,3,5,0,0,0,23,24,46,2736,2168,4908,289,282,571,57,12,68,31,0,34,41,8,48,36,16,51,139,133,272,3478,2686,6164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,25,4,4,5,4,0,4,28,9,34,32,24,55,54,34,93,0,0,0,3,5,11,0,0,0,4,6,6,52,146,199,357,311,669,20,14,32,3971,3197,7170
511031280,0,0,0,63,36,98,0,0,0,0,0,0,5,17,17,1898,1635,3532,161,154,320,20,0,20,22,3,21,19,6,21,14,10,27,38,65,101,2242,1911,4153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,26,0,0,0,0,0,0,25,3,27,17,18,39,40,23,71,0,0,0,0,0,3,0,0,0,5,0,8,35,71,102,220,223,442,7,3,15,2560,2237,4791
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511031282,0,0,0,79,14,98,0,0,0,0,0,0,0,0,0,575,439,1014,76,42,117,25,0,25,7,3,8,3,6,9,43,8,55,47,75,118,851,592,1444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,15,0,0,0,3,0,3,14,5,18,11,3,19,28,7,38,0,0,0,4,0,4,0,0,0,4,0,4,20,20,44,118,82,202,15,12,23,1037,717,1757
511031283,0,0,0,159,31,182,0,0,0,0,0,0,4,0,4,327,192,525,105,53,150,11,0,11,0,0,0,0,3,9,191,31,224,114,163,283,925,473,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,17,5,15,22,9,29,42,12,54,66,20,84,0,0,0,6,0,6,0,0,0,0,0,0,16,16,32,68,43,113,13,7,20,1089,572,1658
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,0,0,0,43,14,54,0,0,0,0,0,0,3,4,10,1652,1654,3303,149,161,314,38,0,38,19,3,24,62,39,100,42,19,55,106,91,199,2115,1985,4103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,8,4,7,12,5,16,26,18,43,31,25,54,0,0,0,4,0,6,0,0,0,4,3,6,74,112,184,272,338,611,11,16,27,2514,2477,4985
511041286,0,0,0,32,8,37,0,0,0,0,0,0,3,5,10,1152,1142,2289,89,98,186,45,4,47,15,0,15,19,0,20,33,3,36,21,18,38,1398,1279,2677,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,4,15,6,21,17,12,26,0,0,0,0,0,0,5,0,5,5,0,5,58,84,142,220,184,408,8,8,16,1712,1566,3275
511041287,0,0,0,39,8,47,0,0,0,0,0,0,0,3,0,1416,1464,2879,108,101,212,34,3,42,22,5,27,12,0,15,67,16,80,29,23,50,1726,1623,3348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,7,5,0,6,3,5,12,13,10,20,0,0,0,0,0,0,3,0,3,6,0,6,57,114,164,276,271,543,4,7,13,2075,2018,4087
511041288,0,0,0,49,13,64,0,0,0,0,0,0,3,4,8,1889,1899,3785,133,174,304,25,0,25,20,7,24,27,9,32,41,3,41,30,20,52,2221,2121,4341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,19,11,36,30,14,50,0,0,0,0,0,0,6,0,6,0,0,0,63,142,204,293,325,617,11,5,15,2620,2608,5229
511041289,0,0,0,13,12,30,0,0,0,0,0,0,0,0,0,410,440,851,37,32,67,15,0,15,0,0,6,5,0,10,26,10,36,33,34,67,546,531,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,11,8,4,12,0,0,0,0,0,0,0,0,0,0,0,0,57,75,133,124,95,219,17,6,25,748,709,1465
