SA2_CODE_2021,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
501031018,84,82,182,268,338,327,154,31,3,1470,3,7,17,21,18,39,24,5,0,136,0,7,10,12,16,12,0,0,0,48,3,3,8,8,7,6,4,0,0,39,0,0,0,5,10,0,0,0,0,5,0,0,9,4,12,10,4,0,0,34,4,0,4,3,3,4,0,3,0,22,17,9,26,34,29,23,4,0,0,145,34,4,3,20,14,16,8,0,0,95,0,7,8,8,9,5,3,0,0,36,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,5,0,0,0,13,0,0,5,5,5,0,5,0,0,14,0,0,0,15,8,10,0,0,0,37,0,3,11,10,5,10,3,0,0,55,0,0,14,17,26,19,7,0,0,74,0,3,11,28,61,50,5,0,0,168,6,13,31,48,66,86,17,0,0,270,0,0,0,7,3,0,0,0,0,10,5,0,10,16,10,5,0,0,0,46
501031019,79,115,242,233,244,289,123,18,0,1355,0,9,17,27,22,23,17,9,0,124,0,0,5,0,0,0,0,0,0,11,0,0,0,0,6,7,0,0,0,28,0,0,0,0,0,0,0,0,0,3,0,0,3,6,4,9,3,0,0,22,7,0,3,4,7,3,0,0,0,28,30,11,16,31,37,34,9,0,0,167,34,10,21,16,13,18,3,0,0,109,0,4,0,5,10,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,4,0,4,5,5,6,0,0,0,19,5,0,4,3,0,0,0,0,0,14,0,5,4,7,4,6,0,0,0,30,3,3,6,8,11,6,5,0,0,43,0,3,12,15,29,19,0,0,0,74,0,3,21,39,54,47,10,0,0,176,4,17,48,26,51,68,15,0,0,228,0,0,0,5,0,0,0,0,0,13,4,10,10,12,8,11,0,0,0,49
501031020,73,52,148,197,278,296,171,39,3,1261,9,7,40,32,41,49,32,8,0,231,0,0,3,0,5,3,0,0,0,12,9,0,4,13,6,12,9,0,0,43,0,0,0,5,0,0,0,0,0,6,0,0,0,0,8,5,0,0,0,20,0,0,0,3,0,0,0,0,0,11,11,5,12,25,16,26,7,0,0,100,23,3,17,22,39,36,11,4,0,157,0,0,4,0,9,5,0,0,0,29,0,0,0,0,3,3,0,0,0,5,0,0,3,0,4,0,0,0,0,11,0,0,5,8,5,3,0,0,0,15,0,0,7,7,7,9,9,0,0,41,5,0,6,9,6,14,3,0,0,38,0,5,10,9,21,13,4,0,0,61,0,0,9,25,34,46,10,0,0,126,0,0,20,21,55,45,23,6,0,177,3,0,0,0,0,6,3,0,0,18,0,0,4,6,6,6,0,0,0,23
502011021,121,115,276,389,445,337,112,10,0,1808,0,0,0,0,3,0,5,0,0,12,0,11,21,21,20,12,0,0,0,83,7,5,10,14,12,3,8,0,0,50,0,0,0,4,3,0,0,0,0,10,0,4,6,11,20,11,0,0,0,56,0,0,3,0,4,4,0,0,0,16,34,36,25,45,50,40,8,0,0,232,60,10,15,20,13,17,4,0,0,139,0,0,3,0,8,8,0,0,0,26,0,0,0,3,0,0,0,0,0,7,0,4,9,3,5,6,0,0,0,28,0,0,4,13,9,11,0,0,0,39,3,0,16,13,21,18,0,0,0,72,3,0,8,7,22,6,0,0,0,48,0,6,12,22,22,19,0,0,0,77,0,7,36,60,83,60,11,0,0,253,12,24,58,84,83,75,13,0,0,354,6,8,3,5,0,4,0,0,0,28,3,4,17,14,18,9,4,0,0,70
502011022,146,160,320,362,426,453,155,13,0,2033,0,0,0,0,6,3,0,0,0,8,4,3,15,12,23,8,0,0,0,69,4,11,12,14,11,22,3,0,0,78,0,0,0,0,4,3,0,0,0,9,0,0,8,12,30,13,6,0,0,75,0,0,4,3,3,8,0,0,0,22,35,38,38,36,52,40,6,0,0,249,47,15,33,15,28,15,0,0,0,156,7,6,3,5,4,11,0,0,0,38,0,0,0,0,0,0,0,0,0,3,0,0,9,4,3,4,3,0,0,33,0,0,8,12,6,5,0,0,0,35,3,9,14,21,18,8,3,0,0,72,0,11,12,11,14,16,9,0,0,75,0,4,11,16,25,18,10,0,0,95,4,21,41,57,113,74,14,0,0,317,4,31,68,87,95,112,23,0,0,421,3,5,5,5,10,9,0,0,0,42,5,8,24,16,14,14,5,0,0,94
502011023,115,173,334,305,392,356,85,6,0,1769,0,0,0,3,5,0,0,0,0,7,0,12,9,12,17,14,4,0,0,62,4,3,13,11,9,13,3,0,0,57,0,0,3,3,3,3,0,0,0,14,0,4,12,7,5,8,3,0,0,39,0,0,5,0,5,3,0,0,0,11,25,34,45,43,58,45,15,0,0,267,35,22,20,18,22,20,7,0,0,139,0,5,3,9,9,10,3,0,0,44,0,0,0,0,0,3,0,0,0,5,0,0,5,5,3,0,0,0,0,15,0,6,5,3,3,8,0,0,0,21,0,6,8,16,9,8,9,0,0,56,5,6,19,20,19,19,0,0,0,85,0,9,13,8,24,16,7,0,0,74,0,8,30,35,50,47,9,0,0,199,3,30,78,84,103,109,13,0,0,429,6,3,3,6,6,3,0,0,0,24,7,13,17,10,10,17,0,0,0,70
502011024,272,344,653,768,932,916,291,30,0,4210,0,0,0,0,5,6,7,0,0,26,4,15,30,39,35,26,0,0,0,150,14,11,26,33,40,18,4,4,0,148,0,0,0,8,0,0,0,0,0,11,0,7,16,21,21,41,6,0,0,111,0,0,0,0,6,10,6,0,0,25,115,58,87,84,114,84,22,3,0,566,115,50,43,54,32,25,4,0,0,330,3,0,3,12,16,27,0,0,0,68,0,0,0,3,0,5,5,0,0,13,0,3,12,18,22,17,3,0,0,66,0,3,8,22,31,27,0,0,0,90,4,11,23,31,45,36,10,0,0,161,3,11,11,32,40,26,13,0,0,129,3,11,32,43,57,41,13,4,0,192,12,26,75,150,180,156,36,0,0,632,20,62,144,186,261,236,37,0,0,940,5,9,6,8,10,9,4,0,0,57,13,13,27,36,39,26,11,0,0,171
502011025,85,167,368,316,366,386,123,23,0,1833,0,0,5,0,0,0,0,0,0,6,0,8,11,11,15,12,0,0,0,59,0,6,10,7,19,14,0,0,0,59,0,3,0,3,4,3,0,0,0,13,0,0,14,3,3,9,3,0,0,40,0,0,0,5,6,5,0,0,0,19,25,51,56,33,43,58,5,0,0,277,32,41,39,38,31,29,8,0,0,220,0,4,5,0,10,8,3,0,0,28,0,0,0,0,0,0,6,0,0,9,0,0,0,11,8,0,5,0,0,25,0,8,10,8,4,10,0,0,0,41,0,10,16,13,12,13,4,0,0,64,5,10,19,21,25,23,9,0,0,103,0,5,12,15,20,24,8,0,0,81,4,12,30,26,53,50,7,0,0,183,7,28,76,71,88,89,30,0,0,395,0,4,4,11,9,4,0,0,0,32,3,7,9,12,16,9,0,0,0,62
502011026,76,128,227,233,316,298,96,17,0,1396,0,0,7,0,4,5,0,0,0,15,3,12,12,12,14,8,0,0,0,59,4,3,9,11,12,12,3,0,0,65,0,0,5,0,0,0,0,0,0,5,0,0,12,10,10,13,7,0,0,49,0,0,0,0,4,0,0,0,0,15,34,24,21,19,36,29,13,0,0,179,43,15,12,13,17,9,4,0,0,118,0,3,0,5,8,5,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,19,5,0,3,11,9,7,6,0,0,41,0,3,13,15,6,14,0,0,0,50,0,3,3,6,7,15,3,0,0,30,3,0,0,5,21,12,0,0,0,47,4,8,18,33,45,45,10,0,0,163,5,20,37,56,54,65,12,0,0,246,0,0,3,0,3,4,5,0,0,15,11,8,15,5,11,10,0,0,0,64
502011027,345,437,1042,1190,1023,773,165,20,0,5002,0,4,6,9,3,0,0,0,0,21,0,20,43,31,41,24,0,0,0,167,13,14,42,43,30,22,0,0,0,175,0,0,7,4,3,3,0,0,0,18,3,5,29,42,32,13,0,0,0,124,5,3,10,16,16,6,0,0,0,49,116,94,136,124,110,85,14,0,0,667,161,58,47,48,38,16,9,0,0,389,4,5,16,28,19,21,0,0,0,88,0,9,8,5,4,0,0,0,0,24,0,3,22,21,26,12,0,0,0,80,0,11,23,22,12,14,3,0,0,88,0,19,46,48,35,21,7,0,0,176,3,20,28,45,37,21,3,0,0,158,4,14,45,70,55,54,0,0,0,242,7,34,144,190,200,120,13,0,0,708,18,93,246,290,285,209,39,0,0,1178,9,5,22,15,9,4,3,0,0,70,4,18,71,49,45,20,3,0,0,205
502011028,96,174,328,339,442,425,144,22,3,1976,0,0,0,3,0,4,0,0,0,9,0,3,10,14,12,13,6,0,0,54,0,4,15,11,15,11,6,0,0,68,0,0,4,3,7,5,0,0,0,14,3,0,7,9,7,11,8,0,0,45,0,0,4,4,7,0,3,0,0,19,37,45,38,39,54,38,11,0,0,261,62,24,33,28,31,18,3,0,0,204,0,3,0,3,6,15,8,3,0,40,0,0,0,0,3,0,0,0,0,9,0,0,5,11,8,11,5,0,0,38,3,0,6,4,10,8,0,0,0,40,0,5,10,3,22,12,5,0,0,56,0,5,14,19,24,26,7,0,0,91,0,5,8,18,25,23,0,0,0,84,6,8,27,53,69,60,3,0,0,222,10,43,76,88,119,133,33,0,0,510,4,4,12,6,5,14,3,0,0,35,3,9,12,9,17,12,4,3,0,76
502011029,134,167,393,447,465,394,127,28,3,2164,0,3,3,14,17,14,12,0,0,73,3,17,20,28,23,16,3,0,0,96,9,7,14,18,32,17,0,0,0,102,0,0,3,0,3,5,0,0,0,7,0,0,13,8,19,8,3,0,0,53,3,3,4,9,12,4,3,0,0,27,48,33,45,39,52,44,7,0,0,260,54,17,19,24,21,23,0,0,0,158,3,0,0,7,11,16,0,0,0,32,0,5,0,0,0,0,0,0,0,4,0,0,3,5,4,3,0,0,0,17,0,0,6,6,3,11,4,0,0,32,0,11,19,25,13,8,3,0,0,80,0,9,8,20,19,13,0,0,0,74,0,4,13,22,28,23,3,0,0,102,12,11,33,55,63,39,12,0,0,235,9,30,61,85,82,88,19,3,0,379,5,9,14,10,14,8,3,0,0,60,6,4,24,26,15,16,3,0,0,94
503011030,109,150,176,232,473,401,139,40,12,1724,0,0,0,0,3,0,0,0,0,10,0,0,3,31,12,6,0,0,0,50,8,0,3,5,6,3,0,0,0,37,0,0,0,7,3,0,0,0,0,10,0,0,0,9,12,6,4,0,0,30,0,0,0,5,4,9,0,0,0,22,36,19,9,13,28,24,0,0,0,136,42,19,12,9,4,8,0,0,0,94,0,0,5,3,4,3,0,0,0,19,0,6,0,0,6,5,0,0,0,19,3,4,9,4,24,11,0,0,0,55,0,0,5,7,14,13,9,0,0,47,0,21,23,42,57,26,14,5,0,189,0,0,5,13,12,8,0,0,0,40,0,5,6,7,22,13,3,0,0,61,14,13,15,32,70,59,14,3,0,223,7,31,27,62,119,81,18,7,0,350,3,7,0,0,13,3,0,0,0,34,7,9,0,8,7,5,7,5,0,38
503011031,117,199,457,384,424,327,188,71,5,2179,0,0,6,4,0,3,4,0,0,14,0,0,36,28,22,9,0,0,0,97,0,0,7,7,7,5,0,0,0,30,0,0,4,5,3,0,0,0,0,12,3,0,9,10,11,9,0,0,0,42,0,5,0,5,10,0,0,0,0,32,43,39,25,19,35,35,7,0,0,204,46,37,22,5,7,6,3,0,0,129,0,4,0,5,13,3,0,0,0,26,0,0,3,4,3,0,0,0,0,14,0,3,6,22,9,5,9,0,0,58,0,7,8,13,13,6,4,0,0,51,0,36,63,54,67,42,15,3,0,281,0,5,5,10,12,8,5,0,0,41,0,9,28,22,22,24,6,0,0,109,15,22,44,54,66,74,25,7,0,306,5,48,128,83,121,93,44,10,0,532,9,10,6,8,4,4,0,0,0,39,7,11,15,14,11,11,5,5,0,73
503011032,114,170,361,345,443,420,220,43,3,2120,0,0,4,3,5,0,10,0,0,19,0,6,26,24,14,0,0,0,0,74,3,4,3,8,10,4,0,3,0,43,0,0,6,0,0,0,0,0,0,10,0,0,10,16,9,13,5,0,0,44,0,0,5,0,6,4,0,0,0,13,28,31,11,23,34,22,9,0,0,154,43,21,19,10,11,4,3,0,0,108,4,3,4,3,3,0,4,0,0,29,0,4,7,3,6,0,3,0,0,27,0,0,7,11,14,16,6,0,0,67,6,6,12,6,19,23,6,6,0,76,3,22,53,57,66,35,17,0,0,248,0,5,13,5,6,5,0,0,0,35,0,5,17,13,20,13,3,0,0,66,13,14,39,23,57,72,25,3,0,256,0,38,111,79,120,103,28,0,0,475,4,12,12,7,5,5,3,0,0,40,9,14,15,10,3,8,0,0,0,58
503011033,165,183,227,416,648,482,132,19,6,2273,0,0,0,0,3,0,0,0,0,10,0,0,12,35,22,9,0,0,0,82,9,6,5,7,8,3,0,0,0,37,0,0,5,9,8,0,0,0,0,21,0,10,7,16,23,16,3,0,0,68,0,0,0,10,9,6,0,0,0,21,48,25,5,16,27,17,7,0,0,146,61,17,7,12,8,4,0,0,0,116,0,0,3,11,7,4,3,0,0,23,0,0,4,7,7,0,0,0,0,21,0,0,5,18,25,15,0,0,0,70,0,6,5,9,7,10,0,0,0,32,3,17,43,79,91,49,5,0,0,293,9,5,8,8,6,7,0,0,0,41,6,9,9,20,31,26,6,0,0,103,11,12,37,50,120,91,23,3,0,337,10,39,61,129,162,114,29,4,0,540,15,7,5,11,12,8,0,0,0,54,8,10,3,6,20,11,4,3,0,61
503011034,114,237,411,522,628,479,230,62,5,2691,7,3,0,0,3,3,3,0,0,23,0,7,21,24,23,5,0,0,0,86,13,6,3,11,18,5,8,0,0,64,0,0,6,6,5,5,0,0,0,19,6,7,11,6,17,7,5,0,0,51,0,0,9,3,4,11,4,5,0,34,49,36,34,29,28,23,8,4,0,205,63,57,32,16,18,8,9,0,0,195,0,0,4,4,13,4,0,0,0,21,0,4,0,8,9,0,0,0,0,19,0,0,9,15,18,11,7,0,0,70,0,5,7,9,13,24,12,3,0,65,3,26,63,57,62,48,21,0,0,281,0,4,17,18,18,6,0,0,0,69,0,6,14,33,24,23,8,0,0,110,25,29,37,66,121,86,20,3,0,391,11,39,137,125,148,110,37,5,0,607,5,10,9,5,5,0,0,0,0,42,13,20,15,12,25,12,4,0,0,102
503011035,337,641,728,801,935,738,438,119,9,4743,0,0,3,0,0,5,0,0,0,13,0,10,23,44,48,7,0,0,0,138,14,11,10,10,16,11,5,6,0,71,0,3,5,18,8,4,0,0,0,38,9,5,10,10,25,11,3,0,0,71,3,6,8,10,20,9,3,0,0,48,102,108,36,30,42,33,14,4,0,360,127,161,46,24,10,5,7,0,0,393,0,0,0,3,9,3,0,0,0,28,0,7,11,4,4,0,0,5,0,36,0,8,13,24,28,16,8,4,0,107,4,7,8,14,21,24,15,4,0,97,4,71,96,111,108,77,38,5,0,514,0,9,8,21,17,17,9,4,0,79,0,10,26,33,51,47,8,0,0,176,44,98,109,118,135,135,52,7,0,697,29,109,202,237,275,191,87,9,0,1143,22,29,14,7,11,14,0,4,0,92,22,26,22,12,14,15,11,0,0,119
503011036,183,201,354,431,601,440,224,31,0,2470,0,0,0,0,3,4,3,0,0,14,0,0,18,32,28,11,3,0,0,96,4,3,3,12,14,8,0,0,0,37,0,0,0,0,5,0,0,0,0,6,0,0,5,10,14,10,5,0,0,48,0,0,4,11,7,5,4,0,0,36,48,34,11,9,27,20,10,0,0,163,37,33,12,13,19,11,0,0,0,124,0,0,0,8,8,6,0,0,0,26,0,0,3,0,4,0,0,0,0,14,5,0,10,12,26,11,5,0,0,63,0,3,10,11,16,10,8,0,0,58,3,18,50,78,85,35,14,3,0,293,0,3,3,6,11,3,6,0,0,30,0,5,21,26,33,17,6,4,0,110,17,16,27,66,109,82,36,5,0,362,9,41,113,109,146,119,47,3,0,580,15,3,7,8,18,4,5,0,0,66,3,5,8,14,13,15,8,0,0,61
503021037,0,3,0,0,0,4,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021038,144,228,785,882,771,464,127,18,0,3412,0,0,3,6,0,0,0,0,0,14,0,12,59,78,40,12,6,0,0,199,9,0,22,16,13,9,3,0,0,69,0,0,18,17,16,5,0,0,0,53,0,0,29,24,22,6,0,0,0,86,0,3,14,11,12,8,0,0,0,49,46,55,45,37,41,29,0,0,0,254,60,49,50,16,16,9,5,0,0,199,0,0,4,14,7,4,0,0,0,34,0,6,15,10,7,5,0,0,0,37,0,5,30,44,30,8,6,0,0,122,0,3,7,16,13,12,0,0,0,60,0,22,116,126,92,42,3,0,0,408,5,6,24,16,16,7,5,0,0,78,5,11,62,71,67,44,4,0,0,257,11,21,83,111,143,95,16,0,0,487,6,55,238,171,171,113,34,0,0,791,12,9,25,19,10,4,6,0,0,87,8,11,38,25,27,14,3,0,0,116
503021039,172,411,1196,1132,947,766,246,26,0,4891,0,0,0,5,0,5,0,0,0,12,0,10,77,70,35,18,0,0,0,204,9,12,19,23,24,17,4,0,0,108,0,0,7,8,13,4,0,0,0,40,4,11,30,26,22,15,6,0,0,110,6,4,9,17,15,3,0,0,0,57,67,98,94,58,46,40,14,0,0,417,117,105,101,42,27,9,4,0,0,402,3,0,15,15,13,13,0,0,0,61,0,4,18,12,8,13,0,0,0,55,4,4,33,50,47,30,0,0,0,170,0,13,16,12,23,20,3,0,0,87,8,39,194,178,110,57,34,0,0,624,0,7,43,35,25,16,9,0,0,138,0,13,88,107,103,68,7,3,0,377,14,41,131,136,148,125,37,0,0,644,5,87,287,205,172,167,57,0,0,988,12,32,36,30,25,18,0,0,0,147,12,22,47,32,24,26,6,0,0,161
503021040,99,203,750,706,513,423,132,22,0,2842,0,0,8,0,0,5,0,0,0,15,0,4,39,45,26,6,0,0,0,125,6,11,12,16,12,4,0,0,0,60,0,0,6,13,5,5,0,0,0,32,0,4,25,17,12,6,0,0,0,64,0,0,7,14,9,5,0,0,0,35,29,50,43,29,35,20,4,0,0,217,35,57,61,30,11,7,5,0,0,201,0,0,6,7,11,5,0,0,0,34,0,4,9,6,6,4,0,0,0,36,0,7,18,27,25,14,0,0,0,86,0,0,15,16,13,6,4,0,0,53,0,29,108,87,64,29,19,0,0,343,0,5,16,22,14,18,5,0,0,80,0,10,54,53,44,33,4,0,0,205,3,24,83,82,92,81,18,3,0,385,0,55,187,127,111,72,19,3,0,572,6,12,24,20,13,5,0,0,0,82,4,13,22,26,21,21,5,0,0,112
503021042,185,334,1069,1020,865,692,329,66,5,4565,0,0,3,3,0,3,6,0,0,15,0,14,63,69,56,20,6,0,0,230,15,5,11,18,18,22,3,0,0,95,0,0,19,10,9,5,0,0,0,40,0,12,21,28,20,8,3,0,0,92,0,5,16,16,11,5,0,0,0,53,50,76,72,29,46,33,19,6,0,323,68,73,52,27,17,12,8,0,0,254,0,4,7,10,9,15,5,0,0,43,0,3,13,8,11,14,4,0,0,49,0,9,25,35,24,29,7,3,0,126,0,3,14,11,14,12,10,4,0,64,0,49,209,161,146,75,32,5,0,682,0,9,29,14,22,17,0,3,0,96,0,13,46,58,52,51,13,3,0,237,13,44,117,119,162,142,66,6,0,671,8,100,380,256,220,194,76,11,0,1242,7,20,26,14,15,10,4,0,0,105,9,16,23,31,26,17,7,0,0,130
503021043,200,393,1414,1505,976,621,240,28,6,5381,0,0,0,0,0,3,0,0,0,10,0,6,68,72,54,21,6,0,0,214,12,9,27,31,9,10,10,0,0,107,0,0,13,17,7,7,0,0,0,44,0,5,37,41,18,19,5,0,0,132,0,6,18,24,13,7,5,0,0,78,51,88,99,68,30,28,5,0,0,377,72,82,118,32,35,6,5,0,0,351,0,5,18,18,18,11,3,0,0,66,0,7,13,9,11,10,0,0,0,51,0,7,44,50,32,15,7,0,0,155,0,4,21,18,12,10,3,0,0,68,0,43,172,162,106,62,14,0,0,557,0,23,134,91,31,21,7,0,0,316,0,9,56,87,69,50,14,0,0,269,13,36,112,134,142,113,49,8,0,595,18,115,506,389,266,183,74,0,0,1549,8,8,28,17,17,6,3,6,0,92,6,20,44,43,27,15,17,0,0,174
503021295,50,317,1408,964,530,473,178,37,3,3960,0,0,4,0,0,0,0,0,0,8,0,19,89,59,22,11,0,0,0,203,0,0,26,31,14,5,0,0,0,77,0,0,9,9,0,0,0,0,0,21,0,11,36,17,17,7,5,0,0,100,0,0,14,10,13,3,4,0,0,39,17,43,70,33,19,20,0,0,0,206,25,97,190,63,31,20,7,0,0,440,0,8,20,15,7,9,0,0,0,57,0,0,9,3,3,3,0,0,0,24,0,9,55,31,19,18,0,0,0,135,0,3,25,14,10,5,0,0,0,57,0,31,192,96,42,39,19,6,0,422,0,18,55,17,15,6,8,0,0,122,0,16,60,28,41,35,9,0,0,192,3,20,103,47,45,51,14,0,0,285,6,34,242,102,100,89,21,0,0,594,0,11,37,12,5,4,0,0,0,71,3,18,40,20,14,10,4,0,0,112
503021296,35,341,1556,983,501,304,117,12,0,3850,0,0,10,0,0,0,0,0,0,6,0,17,64,44,28,8,0,0,0,163,0,0,25,9,5,7,0,0,0,52,0,0,15,5,5,0,0,0,0,34,0,11,32,17,6,4,0,0,0,73,0,0,15,3,4,3,0,0,0,32,14,55,85,42,20,18,5,0,0,245,16,84,194,79,29,7,4,0,0,413,0,8,17,14,7,11,0,0,0,49,0,3,20,7,7,4,0,0,0,48,0,5,61,26,14,7,0,0,0,113,0,5,17,17,4,3,3,0,0,57,3,35,203,107,44,32,6,0,0,425,3,13,56,30,13,12,0,0,0,134,0,14,104,67,39,28,6,0,0,255,5,13,105,77,45,41,11,0,0,295,4,51,322,129,67,58,20,4,0,658,4,17,48,24,12,8,5,0,0,111,0,13,53,24,7,11,5,0,0,119
