SA2_CODE_2021,MOL_SAL_Filipin_UOLSE_NWorNAA,MOL_SAL_Filipin_UOLSE_Tot,MOL_SAL_Filipin_NS,MOL_SAL_Filipin_Tot,MOL_SAL_Indon_SEO,MOL_SAL_Indon_UOLSE_VWorW,MOL_SAL_Indon_UOLSE_NWorNAA,MOL_SAL_Indon_UOLSE_Tot,MOL_SAL_Indon_NS,MOL_SAL_Indon_Tot,MOL_SAL_Tagalog_SEO,MOL_SAL_Tagalog_UOLSE_VWorW,MOL_SAL_Tagalog_UOLSE_NWorNAA,MOL_SAL_Tagalog_UOLSE_Tot,MOL_SAL_Tagalog_NS,MOL_SAL_Tagalog_Tot,MOL_SAL_Oth_SEO,MOL_SAL_Oth_UOLSE_VWorW,MOL_SAL_Oth_UOLSE_NWorNAA,MOL_SAL_Oth_UOLSE_Tot,MOL_SAL_Oth_NS,MOL_SAL_Oth_Tot,MOL_SAL_Tot_SEO,MOL_SAL_Tot_UOLSE_VWorW,MOL_SAL_Tot_UOLSE_NWorNAA,MOL_SAL_Tot_UOLSE_Tot,MOL_SAL_Tot_NS,MOL_SAL_Tot_Tot,MOL_Spanish_SEO,MOL_Spanish_UOLSE_VWorW,MOL_Spanish_UOLSE_NWorNAA,MOL_Spanish_UOLSE_Tot,MOL_Spanish_NS,MOL_Spanish_Tot,MOL_Tamil_SEO,MOL_Tamil_UOLSE_VWorW,MOL_Tamil_UOLSE_NWorNAA,MOL_Tamil_UOLSE_Tot,MOL_Tamil_NS,MOL_Tamil_Tot,MOL_Thai_SEO,MOL_Thai_UOLSE_VWorW,MOL_Thai_UOLSE_NWorNAA,MOL_Thai_UOLSE_Tot,MOL_Thai_NS,MOL_Thai_Tot,MOL_Turkish_SEO,MOL_Turkish_UOLSE_VWorW,MOL_Turkish_UOLSE_NWorNAA,MOL_Turkish_UOLSE_Tot,MOL_Turkish_NS,MOL_Turkish_Tot,MOL_Vietnamese_SEO,MOL_Vietnamese_UOLSE_VWorW,MOL_Vietnamese_UOLSE_NWorNAA,MOL_Vietnamese_UOLSE_Tot,MOL_Vietnamese_NS,MOL_Vietnamese_Tot,MOL_Oth_SEO,MOL_Oth_UOLSE_VWorW,MOL_Oth_UOLSE_NWorNAA,MOL_Oth_UOLSE_Tot,MOL_Oth_NS,MOL_Oth_Tot,MOL_Tot_SEO,MOL_Tot_UOLSE_VWorW,MOL_Tot_UOLSE_NWorNAA,MOL_Tot_UOLSE_Tot,MOL_Tot_NS,MOL_Tot_Tot,M_LUatH_NS_SEO,M_LUatH_NS_UOLSE_VWorW,M_LUatH_NS_UOLSE_NWorNAA,M_LUatH_NS_UOLSE_Tot,M_LUatH_NS_NS,M_LUatH_NS_Tot,M_Tot_SEO,M_Tot_UOLSE_VWorW,M_Tot_UOLSE_NWorNAA,M_Tot_UOLSE_Tot,M_Tot_NS,M_Tot_Tot,FSEO_SEO,FSEO_UOLSE_VWorW,FSEO_UOLSE_NWorNAA,FSEO_UOLSE_Tot,FSEO_NS,FSEO_Tot,FOL_Afrikaans_SEO,FOL_Afrikaans_UOLSE_VWorW,FOL_Afrikaans_UOLSE_NWorNAA,FOL_Afrikaans_UOLSE_Tot,FOL_Afrikaans_NS,FOL_Afrikaans_Tot,FOL_Arabic_SEO,FOL_Arabic_UOLSE_VWorW,FOL_Arabic_UOLSE_NWorNAA,FOL_Arabic_UOLSE_Tot,FOL_Arabic_NS,FOL_Arabic_Tot,FOL_AIndLng_SEO,FOL_AIndLng_UOLSE_VWorW,FOL_AIndLng_UOLSE_NWorNAA,FOL_AIndLng_UOLSE_Tot,FOL_AIndLng_NS,FOL_AIndLng_Tot,FOL_CL_Canton_SEO,FOL_CL_Canton_UOLSE_VWorW,FOL_CL_Canton_UOLSE_NWorNAA,FOL_CL_Canton_UOLSE_Tot,FOL_CL_Canton_NS,FOL_CL_Canton_Tot,FOL_CL_Mandarin_SEO,FOL_CL_Mandarin_UOLSE_VWorW,FOL_CL_Mandarin_UOLSE_NWorNAA,FOL_CL_Mandarin_UOLSE_Tot,FOL_CL_Mandarin_NS,FOL_CL_Mandarin_Tot,FOL_CL_Oth_SEO,FOL_CL_Oth_UOLSE_VWorW,FOL_CL_Oth_UOLSE_NWorNAA,FOL_CL_Oth_UOLSE_Tot,FOL_CL_Oth_NS,FOL_CL_Oth_Tot,FOL_CL_Tot_SEO,FOL_CL_Tot_UOLSE_VWorW,FOL_CL_Tot_UOLSE_NWorNAA,FOL_CL_Tot_UOLSE_Tot,FOL_CL_Tot_NS,FOL_CL_Tot_Tot,FOL_Croatian_SEO,FOL_Croatian_UOLSE_VWorW,FOL_Croatian_UOLSE_NWorNAA,FOL_Croatian_UOLSE_Tot,FOL_Croatian_NS,FOL_Croatian_Tot,FOL_French_SEO,FOL_French_UOLSE_VWorW,FOL_French_UOLSE_NWorNAA,FOL_French_UOLSE_Tot,FOL_French_NS,FOL_French_Tot,FOL_German_SEO,FOL_German_UOLSE_VWorW,FOL_German_UOLSE_NWorNAA,FOL_German_UOLSE_Tot,FOL_German_NS,FOL_German_Tot,FOL_Greek_SEO,FOL_Greek_UOLSE_VWorW,FOL_Greek_UOLSE_NWorNAA,FOL_Greek_UOLSE_Tot,FOL_Greek_NS,FOL_Greek_Tot,FOL_IAL_Bengali_SEO,FOL_IAL_Bengali_UOLSE_VWorW,FOL_IAL_Bengali_UOLSE_NWorNAA,FOL_IAL_Bengali_UOLSE_Tot,FOL_IAL_Bengali_NS,FOL_IAL_Bengali_Tot,FOL_IAL_Guj_SEO,FOL_IAL_Guj_UOLSE_VWorW,FOL_IAL_Guj_UOLSE_NWorNAA,FOL_IAL_Guj_UOLSE_Tot,FOL_IAL_Guj_NS,FOL_IAL_Guj_Tot,FOL_IAL_Hindi_SEO,FOL_IAL_Hindi_UOLSE_VWorW,FOL_IAL_Hindi_UOLSE_NWorNAA,FOL_IAL_Hindi_UOLSE_Tot,FOL_IAL_Hindi_NS,FOL_IAL_Hindi_Tot,FOL_IAL_Nepali_SEO,FOL_IAL_Nepali_UOLSE_VWorW,FOL_IAL_Nepali_UOLSE_NWorNAA,FOL_IAL_Nepali_UOLSE_Tot,FOL_IAL_Nepali_NS,FOL_IAL_Nepali_Tot,FOL_IAL_Punjabi_SEO,FOL_IAL_Punjabi_UOLSE_VWorW,FOL_IAL_Punjabi_UOLSE_NWorNAA,FOL_IAL_Punjabi_UOLSE_Tot,FOL_IAL_Punjabi_NS,FOL_IAL_Punjabi_Tot,FOL_IAL_Sinhal_SEO,FOL_IAL_Sinhal_UOLSE_VWorW,FOL_IAL_Sinhal_UOLSE_NWorNAA,FOL_IAL_Sinhal_UOLSE_Tot,FOL_IAL_Sinhal_NS,FOL_IAL_Sinhal_Tot,FOL_IAL_Urdu_SEO,FOL_IAL_Urdu_UOLSE_VWorW,FOL_IAL_Urdu_UOLSE_NWorNAA,FOL_IAL_Urdu_UOLSE_Tot,FOL_IAL_Urdu_NS,FOL_IAL_Urdu_Tot,FOL_IAL_Oth_SEO,FOL_IAL_Oth_UOLSE_VWorW,FOL_IAL_Oth_UOLSE_NWorNAA,FOL_IAL_Oth_UOLSE_Tot
503011033,0,0,0,0,..,4,0,4,0,4,..,5,0,5,0,5,..,0,0,0,0,0,..,7,0,7,0,7,..,13,0,13,0,13,..,6,0,6,0,6,..,4,0,10,0,10,..,0,0,0,0,0,..,6,0,6,0,6,..,59,3,60,0,60,..,440,34,475,5,472,..,8,0,9,70,79,3681,445,36,480,77,4238,3710,..,..,..,..,3710,..,13,0,13,0,12,..,11,0,11,0,11,..,0,0,0,0,0,..,29,6,32,0,32,..,115,16,125,0,131,..,8,0,8,0,8,..,152,20,172,0,173,..,4,0,4,0,4,..,18,0,18,0,18,..,15,0,15,0,15,..,20,0,18,0,18,..,3,0,3,0,3,..,3,0,3,0,3,..,11,0,9,0,9,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,7,0,7,..,5,0,5,0,5,..,0,0,0
503011034,0,5,0,5,..,8,3,13,0,16,..,5,0,5,0,5,..,13,0,13,0,13,..,26,3,31,0,32,..,41,6,46,0,46,..,4,0,4,0,4,..,6,0,8,0,8,..,4,0,4,0,4,..,8,0,13,0,13,..,116,9,126,0,133,..,577,43,627,4,630,..,25,5,26,266,293,4112,599,48,647,274,5032,4659,..,..,..,..,4659,..,12,0,12,0,12,..,11,0,14,0,14,..,9,0,7,0,7,..,37,0,39,0,39,..,113,17,130,0,130,..,4,0,4,0,4,..,151,17,170,0,170,..,10,0,10,0,10,..,47,0,47,0,51,..,36,0,36,0,36,..,15,0,15,0,15,..,0,0,4,0,4,..,0,0,0,0,0,..,13,0,17,0,17,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,13,0,13,..,8,0,8,0,8,..,0,0,0
503011035,0,9,0,9,..,106,4,112,0,117,..,4,0,6,0,6,..,22,0,22,0,22,..,136,12,148,0,152,..,48,0,48,0,48,..,47,0,47,0,47,..,11,0,11,0,11,..,3,0,3,0,3,..,55,10,67,0,63,..,133,5,141,6,146,..,1851,136,1982,22,2002,..,23,0,28,282,303,6992,1870,139,2006,300,9296,7090,..,..,..,..,7090,..,34,0,34,0,36,..,37,0,37,0,40,..,9,0,9,0,9,..,187,10,198,6,203,..,557,90,642,4,646,..,60,8,66,0,66,..,803,101,903,3,911,..,10,0,9,0,9,..,82,0,82,0,84,..,41,0,45,0,45,..,24,0,24,0,24,..,25,0,25,0,25,..,14,0,13,0,13,..,50,3,49,0,49,..,8,0,8,0,8,..,13,0,13,0,13,..,38,0,35,0,35,..,42,4,45,0,45,..,9,0,17
503011036,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,6,0,6,0,6,..,14,0,18,0,18,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,63,0,64,0,70,..,464,34,495,6,497,..,9,0,13,192,206,4130,473,32,504,195,4828,4034,..,..,..,..,4034,..,12,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,34,4,37,0,37,..,92,17,109,0,113,..,11,0,10,0,10,..,135,23,155,0,159,..,0,0,0,0,0,..,29,0,25,0,25,..,31,0,31,0,31,..,9,0,15,0,15,..,4,0,4,0,4,..,0,0,0,0,0,..,8,0,8,0,8,..,4,0,4,0,4,..,0,0,0,0,0,..,8,0,7,0,7,..,0,0,4,0,4,..,4,0,4
503021037,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,9,9,15,0,0,0,9,23,15,..,..,..,..,15,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
503021038,0,3,0,3,..,3,0,3,0,5,..,7,0,7,0,7,..,4,3,7,0,7,..,15,3,19,0,20,..,31,5,34,0,34,..,5,0,5,0,5,..,5,0,5,0,5,..,0,0,0,0,0,..,33,11,35,0,35,..,92,3,97,4,98,..,669,60,732,6,746,..,15,0,15,224,244,4762,688,60,746,235,5750,4910,..,..,..,..,4910,..,12,0,12,0,12,..,12,0,18,0,13,..,0,0,0,0,0,..,45,11,56,0,53,..,58,10,70,0,70,..,16,3,20,0,20,..,121,24,146,0,147,..,4,0,4,0,4,..,37,0,42,0,42,..,41,0,41,4,41,..,45,7,49,0,50,..,6,0,6,0,6,..,7,0,7,0,7,..,8,0,10,0,9,..,17,0,17,0,17,..,0,0,0,0,0,..,5,0,5,0,5,..,5,0,5,0,5,..,0,0,0
503021039,0,0,0,0,..,10,0,15,0,15,..,8,0,8,0,8,..,14,0,14,0,19,..,37,0,41,0,43,..,53,3,57,0,57,..,12,0,12,0,12,..,8,0,13,0,13,..,7,0,9,0,9,..,78,21,95,0,95,..,139,12,153,3,149,..,1148,99,1245,9,1254,..,18,4,24,336,365,6629,1168,101,1268,350,8244,6898,..,..,..,..,6898,..,8,0,8,0,8,..,14,3,13,0,16,..,5,0,5,0,5,..,59,3,66,0,66,..,107,26,133,0,133,..,14,0,14,0,13,..,181,33,209,0,210,..,15,6,21,0,21,..,48,0,48,0,48,..,32,0,32,0,38,..,58,5,67,0,67,..,4,3,3,0,3,..,3,0,3,0,10,..,9,0,9,0,9,..,36,0,42,0,42,..,11,0,11,0,10,..,18,0,18,0,18,..,6,3,10,0,10,..,0,0,0
503021040,0,5,0,5,..,13,0,10,0,10,..,3,0,3,0,3,..,8,0,8,0,8,..,28,0,30,0,30,..,36,0,41,0,41,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,62,14,78,0,82,..,78,10,92,8,94,..,706,113,815,15,831,..,26,0,26,190,215,3763,733,113,841,200,4809,3757,..,..,..,..,3757,..,3,0,3,0,3,..,4,0,4,0,4,..,4,0,4,0,4,..,32,11,46,0,46,..,50,11,60,0,60,..,12,0,15,0,15,..,93,29,125,0,125,..,9,0,13,0,13,..,31,0,31,0,31,..,16,0,14,0,14,..,40,14,54,0,54,..,4,0,4,0,4,..,0,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0
503021042,0,13,0,13,..,24,0,27,0,27,..,9,0,6,0,6,..,10,0,10,0,10,..,47,3,48,0,48,..,65,5,72,0,75,..,20,0,20,0,19,..,8,0,10,0,10,..,5,0,5,0,5,..,34,3,33,0,33,..,165,10,172,3,180,..,1236,99,1334,16,1350,..,34,3,36,418,460,6558,1267,107,1372,431,8366,7060,..,..,..,..,7060,..,21,0,21,0,29,..,34,0,38,0,38,..,0,0,0,0,0,..,93,13,102,0,102,..,249,48,301,0,304,..,19,4,19,0,19,..,355,65,417,0,419,..,11,3,10,0,10,..,98,0,107,0,107,..,48,0,48,0,46,..,21,0,20,3,24,..,6,0,6,0,6,..,0,0,0,0,0,..,14,0,17,0,17,..,6,0,3,0,3,..,12,0,12,0,12,..,6,0,6,0,6,..,7,0,9,0,9,..,15,0,15
503021043,0,13,0,13,..,20,0,20,0,20,..,21,0,21,0,20,..,13,0,16,0,16,..,64,0,65,0,66,..,85,5,85,0,83,..,23,0,23,0,23,..,15,4,21,0,21,..,3,0,4,0,4,..,38,0,37,0,43,..,717,27,745,12,750,..,2152,133,2287,31,2318,..,84,0,82,314,394,6490,2234,136,2372,338,9207,6848,..,..,..,..,6848,..,27,0,27,0,27,..,26,4,32,0,32,..,4,0,4,0,4,..,95,7,101,0,101,..,216,50,264,5,268,..,18,0,23,0,23,..,328,61,388,5,392,..,14,0,16,0,16,..,80,0,82,3,84,..,48,0,48,0,48,..,39,0,43,0,43,..,11,5,11,0,11,..,118,19,131,0,139,..,66,3,72,0,72,..,116,8,122,0,130,..,41,3,50,0,50,..,23,0,26,0,26,..,18,0,23,0,23,..,16,4,17
503021295,0,20,0,20,..,62,5,68,0,69,..,30,0,29,0,29,..,27,0,28,0,28,..,136,13,148,0,146,..,134,7,141,5,144,..,27,3,32,4,32,..,17,0,18,0,18,..,4,0,4,0,4,..,59,12,75,0,75,..,142,14,155,0,159,..,1856,203,2058,23,2084,..,21,0,25,589,615,3499,1880,201,2085,612,6200,2813,..,..,..,..,2813,..,22,0,22,0,22,..,42,5,49,0,49,..,0,0,0,0,0,..,135,29,165,0,163,..,406,76,481,3,485,..,25,3,26,0,26,..,564,110,670,0,676,..,11,4,17,0,17,..,45,0,43,0,43,..,19,0,20,0,20,..,15,0,15,0,15,..,31,3,31,0,31,..,15,0,18,0,18,..,81,7,87,0,88,..,64,6,65,0,64,..,12,0,15,0,15,..,16,4,17,0,17,..,20,0,26,0,25,..,17,0,18
503021296,0,12,0,12,..,22,4,23,0,23,..,14,0,14,0,14,..,19,3,18,0,22,..,63,3,70,0,69,..,88,4,90,0,95,..,19,5,18,0,20,..,18,0,23,0,23,..,6,0,6,0,6,..,97,29,126,0,126,..,148,9,163,5,166,..,1218,170,1390,14,1405,..,37,0,34,512,546,3971,1247,177,1426,524,5923,3451,..,..,..,..,3451,..,8,0,8,0,8,..,14,5,21,0,21,..,11,0,11,0,11,..,77,28,100,0,105,..,239,55,292,0,292,..,26,3,30,0,30,..,333,90,422,0,421,..,9,0,9,0,9,..,47,3,52,0,52,..,32,0,32,0,32,..,17,0,19,0,19,..,8,0,9,0,8,..,10,0,10,0,10,..,30,0,33,0,33,..,22,0,29,0,29,..,7,0,7,0,7,..,12,0,15,0,15,..,12,0,12,0,12,..,8,0,5
503021297,0,36,0,36,..,58,0,61,0,61,..,34,0,34,0,34,..,18,3,18,0,18,..,136,9,147,0,147,..,168,12,178,0,178,..,58,0,58,0,58,..,44,6,54,0,54,..,6,0,6,0,6,..,51,3,57,0,57,..,182,22,206,5,209,..,1990,219,2205,12,2219,..,30,3,32,860,888,3484,2015,222,2236,874,6594,2556,..,..,..,..,2556,..,22,0,24,0,24,..,49,4,52,5,54,..,9,0,9,0,9,..,121,36,155,0,153,..,446,91,539,0,541,..,31,6,34,0,34,..,597,128,728,0,727,..,4,0,4,0,4,..,61,0,62,0,62,..,23,0,23,0,23,..,11,0,11,0,11,..,19,0,22,0,22,..,27,0,27,0,27,..,74,4,75,0,75,..,28,0,28,0,28,..,23,0,20,0,20,..,16,0,16,0,16,..,28,0,28,0,30,..,27,3,30
504011044,0,17,0,15,..,15,0,16,0,18,..,34,0,34,0,32,..,14,0,19,0,19,..,82,3,85,3,86,..,22,0,22,0,22,..,16,0,13,0,13,..,11,0,10,0,10,..,3,0,9,0,9,..,60,18,73,0,77,..,154,22,176,4,180,..,853,114,967,19,991,..,27,0,33,448,481,6327,887,121,1003,471,7797,6529,..,..,..,..,6529,..,9,0,9,0,10,..,19,3,18,0,20,..,11,0,11,0,11,..,25,10,39,0,39,..,74,22,97,0,95,..,3,0,4,0,4,..,106,41,140,0,144,..,31,6,37,0,37,..,50,5,54,0,52,..,29,0,25,0,28,..,7,4,6,0,6,..,0,0,0,0,0,..,6,3,11,0,9,..,22,0,22,0,23,..,21,0,23,0,23,..,18,0,19,0,19,..,8,0,8,0,8,..,11,0,14,0,14,..,9,0,12
504011045,0,26,0,26,..,17,0,18,0,23,..,46,0,46,0,46,..,19,0,22,0,22,..,106,4,111,0,110,..,58,10,63,0,63,..,26,0,26,0,26,..,15,0,15,0,16,..,7,3,9,0,9,..,175,62,244,0,246,..,269,35,302,16,322,..,1906,328,2235,32,2266,..,45,8,53,500,552,9194,1953,334,2284,532,12010,9436,..,..,..,..,9436,..,19,0,19,0,19,..,42,14,53,0,52,..,5,0,5,0,5,..,116,43,155,0,155,..,169,89,253,4,259,..,17,7,21,0,21,..,299,140,435,4,440,..,22,6,28,0,28,..,73,4,74,0,74,..,43,0,43,0,43,..,36,5,38,0,41,..,12,0,12,0,12,..,23,0,20,0,22,..,47,3,55,0,55,..,43,3,48,0,48,..,45,0,47,0,50,..,37,3,39,0,39,..,18,0,17,0,17,..,22,3,20
504011046,0,13,0,13,..,29,0,30,0,30,..,19,0,19,0,19,..,16,4,16,0,16,..,73,5,77,0,77,..,58,10,66,0,65,..,23,3,30,0,30,..,15,5,17,0,17,..,9,0,9,0,9,..,78,19,96,0,98,..,227,29,256,5,265,..,1332,148,1485,27,1507,..,22,3,26,413,445,4721,1359,153,1509,441,6673,4534,..,..,..,..,4534,..,18,0,21,0,21,..,28,4,28,0,28,..,4,0,4,0,4,..,56,14,69,4,67,..,142,26,169,0,170,..,8,6,11,0,11,..,199,43,245,3,251,..,12,0,13,0,13,..,45,4,50,0,51,..,29,0,29,0,29,..,7,4,10,0,10,..,13,0,13,0,13,..,15,0,15,0,21,..,66,0,66,0,66,..,50,7,56,0,59,..,78,6,86,0,87,..,17,0,16,0,16,..,18,4,20,0,20,..,14,0,10
504011047,3,85,0,85,..,25,0,27,0,29,..,81,0,85,0,81,..,22,4,26,0,26,..,208,8,217,3,220,..,69,4,72,0,76,..,62,0,59,0,61,..,24,5,28,0,27,..,22,10,28,0,28,..,379,153,527,3,535,..,419,68,485,3,488,..,3248,599,3843,36,3879,..,68,3,72,479,554,6928,3314,603,3913,517,11358,6695,..,..,..,..,6695,..,12,0,18,0,18,..,95,26,123,0,124,..,14,0,18,0,18,..,232,126,358,0,359,..,328,160,482,0,489,..,30,6,32,0,32,..,589,286,877,7,883,..,26,0,28,5,29,..,46,3,52,0,53,..,33,3,36,0,36,..,60,14,74,0,74,..,15,0,15,0,15,..,40,13,50,0,52,..,74,9,80,0,81,..,43,9,49,0,49,..,61,4,71,0,71,..,26,8,30,0,30,..,35,0,36,0,36,..,19,0,19
504011048,0,8,0,8,..,14,0,14,0,14,..,18,0,19,0,19,..,8,5,7,0,7,..,44,3,45,0,45,..,15,3,17,0,17,..,0,0,0,0,0,..,8,0,5,0,5,..,0,0,0,0,0,..,201,52,252,5,253,..,96,9,101,0,101,..,1012,155,1161,12,1177,..,18,3,25,98,125,2645,1027,155,1188,109,3944,2630,..,..,..,..,2630,..,7,0,7,0,7,..,46,14,61,0,61,..,4,0,4,0,4,..,69,39,105,0,106,..,77,31,107,0,107,..,20,8,23,0,23,..,161,69,236,0,237,..,14,0,15,0,16,..,17,0,17,0,17,..,7,0,10,0,5,..,46,16,57,0,57,..,0,0,0,0,0,..,10,0,14,0,14,..,12,0,12,0,12,..,0,0,3,0,3,..,22,0,22,0,20,..,4,0,7,0,7,..,4,0,4,0,4,..,5,0,5
504021049,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,6,14,0,14,..,37,9,46,0,46,..,10,0,10,1948,1952,1271,44,9,52,1948,3269,1256,..,..,..,..,1256,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
504021050,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,7,0,7,0,7,..,7,3,14,0,14,..,5,0,5,0,5,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,34,4,33,4,38,..,151,13,163,4,171,..,10,0,14,151,160,3243,161,18,176,153,3577,3304,..,..,..,..,3304,..,13,0,13,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,20,0,17,0,17,..,3,0,3,0,3,..,22,0,25,0,25,..,5,0,5,0,5,..,17,0,20,0,20,..,17,0,22,0,22,..,5,0,5,0,5,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
504021051,0,3,0,3,..,0,0,0,0,0,..,9,0,9,0,9,..,3,0,3,0,3,..,19,0,19,0,19,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,27,0,32,0,33,..,137,3,146,3,151,..,0,0,0,134,135,2568,137,12,148,143,2854,2612,..,..,..,..,2612,..,8,0,8,0,8,..,0,0,0,0,0,..,9,0,9,0,4,..,4,0,4,0,4,..,10,0,10,0,10,..,0,0,0,0,0,..,10,0,10,0,10,..,8,0,8,0,8,..,7,0,7,0,7,..,10,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,3,0,3,..,0,0,0,0,0,..,15,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
504021052,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,4,0,0,0,0,4,5,..,..,..,..,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
504021053,0,0,0,0,..,0,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,8,0,14,0,14,..,10,0,10,0,10,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,3,0,3,..,47,12,55,0,61,..,201,17,215,0,215,..,15,0,15,329,337,6056,207,17,229,329,6611,6175,..,..,..,..,6175,..,19,0,19,0,15,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,12,0,14,5,15,..,3,0,3,0,3,..,16,0,13,5,15,..,6,0,6,0,6,..,12,0,12,0,12,..,34,0,34,0,34,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
504021054,0,85,0,85,..,6,0,6,0,6,..,108,0,107,0,107,..,16,0,21,0,21,..,207,5,213,0,213,..,10,3,14,0,14,..,6,4,8,0,8,..,14,0,19,0,19,..,0,0,0,0,0,..,6,3,14,0,14,..,124,9,134,0,138,..,669,73,745,4,750,..,31,0,35,409,442,5133,706,75,780,411,6326,5224,..,..,..,..,5224,..,15,0,15,0,15,..,4,0,0,0,0,..,33,0,33,0,33,..,3,0,6,0,8,..,35,22,53,0,53,..,6,0,6,0,6,..,45,21,66,0,68,..,19,4,23,0,23,..,20,0,20,0,20,..,15,0,15,0,15,..,4,0,4,0,4,..,4,0,4,0,4,..,4,0,4,0,4,..,15,5,17,0,17,..,3,0,3,0,3,..,16,0,15,0,15,..,9,0,9,0,9,..,0,0,0,0,0,..,4,0,4
504031055,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,3,0,0,0,0,3,3,..,..,..,..,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
