SA2_CODE_2021,M_AgriForestFish_PD,M_AgriForestFish_GD_GC,M_AgriForestFish_BD,M_AgriForestFish_AdD_D,M_AgriForestFish_Cert,M_AgriForestFish_ID_NS,M_AgriForestFish_ToT,M_Min_PD,M_Min_GD_GC,M_Min_BD,M_Min_AdD_D,M_Min_Cert,M_Min_ID_NS,M_Min_ToT,M_Mnfg_PD,M_Mnfg_GD_GC,M_Mnfg_BD,M_Mnfg_AdD_D,M_Mnfg_Cert,M_Mnfg_ID_NS,M_Mnfg_ToT,M_EGW_WS_PD,M_EGW_WS_GD_GC,M_EGW_WS_BD,M_EGW_WS_AdD_D,M_EGW_WS_Cert,M_EGW_WS_ID_NS,M_EGW_WS_ToT,M_Cnstn_PD,M_Cnstn_GD_GC,M_Cnstn_BD,M_Cnstn_AdD_D,M_Cnstn_Cert,M_Cnstn_ID_NS,M_Cnstn_ToT,M_WTrade_PD,M_WTrade_GD_GC,M_WTrade_BD,M_WTrade_AdD_D,M_WTrade_Cert,M_WTrade_ID_NS,M_WTrade_ToT,M_RTrade_PD,M_RTrade_GD_GC,M_RTrade_BD,M_RTrade_AdD_D,M_RTrade_Cert,M_RTrade_ID_NS,M_RTrade_ToT,M_AccomFoodS_PD,M_AccomFoodS_GD_GC,M_AccomFoodS_BD,M_AccomFoodS_AdD_D,M_AccomFoodS_Cert,M_AccomFoodS_ID_NS,M_AccomFoodS_ToT,M_TransPostWhse_PD,M_TransPostWhse_GD_GC,M_TransPostWhse_BD,M_TransPostWhse_AdD_D,M_TransPostWhse_Cert,M_TransPostWhse_ID_NS,M_TransPostWhse_ToT,M_InfoMedTelecom_PD,M_InfoMedTelecom_GD_GC,M_InfoMedTelecom_BD,M_InfoMedTelecom_AdD_D,M_InfoMedTelecom_Cert,M_InfoMedTelecom_ID_NS,M_InfoMedTelecom_ToT,M_FinInsurS_PD,M_FinInsurS_GD_GC,M_FinInsurS_BD,M_FinInsurS_AdD_D,M_FinInsurS_Cert,M_FinInsurS_ID_NS,M_FinInsurS_ToT,M_RentHirREserv_PD,M_RentHirREserv_GD_GC,M_RentHirREserv_BD,M_RentHirREserv_AdD_D,M_RentHirREserv_Cert,M_RentHirREserv_ID_NS,M_RentHirREserv_ToT,M_ProScieTechServ_PD,M_ProScieTechServ_GD_GC,M_ProScieTechServ_BD,M_ProScieTechServ_AdD_D,M_ProScieTechServ_Cert,M_ProScieTechServ_ID_NS,M_ProScieTechServ_ToT,M_AdminSupServ_PD,M_AdminSupServ_GD_GC,M_AdminSupServ_BD,M_AdminSupServ_AdD_D,M_AdminSupServ_Cert,M_AdminSupServ_ID_NS,M_AdminSupServ_ToT,M_PubAdmiSafety_PD,M_PubAdmiSafety_GD_GC,M_PubAdmiSafety_BD,M_PubAdmiSafety_AdD_D,M_PubAdmiSafety_Cert,M_PubAdmiSafety_ID_NS,M_PubAdmiSafety_ToT,M_EducTrain_PD,M_EducTrain_GD_GC,M_EducTrain_BD,M_EducTrain_AdD_D,M_EducTrain_Cert,M_EducTrain_ID_NS,M_EducTrain_ToT,M_HealthCareSocA_PD,M_HealthCareSocA_GD_GC,M_HealthCareSocA_BD,M_HealthCareSocA_AdD_D,M_HealthCareSocA_Cert,M_HealthCareSocA_ID_NS,M_HealthCareSocA_ToT,M_ArtRecServ_PD,M_ArtRecServ_GD_GC,M_ArtRecServ_BD,M_ArtRecServ_AdD_D,M_ArtRecServ_Cert,M_ArtRecServ_ID_NS,M_ArtRecServ_ToT,M_OthServ_PD,M_OthServ_GD_GC,M_OthServ_BD,M_OthServ_AdD_D,M_OthServ_Cert,M_OthServ_ID_NS,M_OthServ_ToT,M_ID_NS_PD,M_ID_NS_GD_GC,M_ID_NS_BD,M_ID_NS_AdD_D,M_ID_NS_Cert,M_ID_NS_ID_NS,M_ID_NS_ToT,M_ToT_PD,M_ToT_GD_GC,M_ToT_BD,M_ToT_AdD_D,M_ToT_Cert,M_ToT_ID_NS,M_ToT_ToT,F_AgriForestFish_PD,F_AgriForestFish_GD_GC,F_AgriForestFish_BD,F_AgriForestFish_AdD_D,F_AgriForestFish_Cert,F_AgriForestFish_ID_NS,F_AgriForestFish_ToT,F_Min_PD,F_Min_GD_GC,F_Min_BD,F_Min_AdD_D,F_Min_Cert,F_Min_ID_NS,F_Min_ToT,F_Mnfg_PD,F_Mnfg_GD_GC,F_Mnfg_BD,F_Mnfg_AdD_D,F_Mnfg_Cert,F_Mnfg_ID_NS,F_Mnfg_ToT,F_EGW_WS_PD,F_EGW_WS_GD_GC,F_EGW_WS_BD,F_EGW_WS_AdD_D,F_EGW_WS_Cert,F_EGW_WS_ID_NS,F_EGW_WS_ToT,F_Cnstn_PD,F_Cnstn_GD_GC,F_Cnstn_BD,F_Cnstn_AdD_D,F_Cnstn_Cert,F_Cnstn_ID_NS,F_Cnstn_ToT,F_WTrade_PD,F_WTrade_GD_GC,F_WTrade_BD,F_WTrade_AdD_D,F_WTrade_Cert,F_WTrade_ID_NS,F_WTrade_ToT,F_RTrade_PD,F_RTrade_GD_GC,F_RTrade_BD,F_RTrade_AdD_D,F_RTrade_Cert,F_RTrade_ID_NS,F_RTrade_ToT,F_AccomFoodS_PD,F_AccomFoodS_GD_GC,F_AccomFoodS_BD,F_AccomFoodS_AdD_D
506051141,5,0,10,7,15,0,32,26,7,66,37,138,13,284,6,3,20,21,109,0,169,0,0,6,3,17,0,26,4,0,29,39,236,4,314,6,5,6,16,44,0,77,0,0,19,12,53,0,86,0,0,11,8,18,0,33,6,4,10,31,50,6,108,0,0,6,5,15,0,27,3,0,14,12,5,0,38,0,0,4,6,3,0,20,22,9,84,34,40,7,194,0,0,4,13,34,0,57,11,10,38,29,56,3,144,30,13,69,12,22,5,147,13,8,39,16,24,0,98,0,0,11,3,11,0,23,0,0,5,10,76,4,93,5,0,19,7,50,7,101,136,72,484,307,1010,64,2068,0,0,6,3,0,3,17,3,0,22,6,20,5,62,4,0,25,9,16,0,55,0,0,3,3,0,0,8,3,0,11,22,24,4,63,0,0,13,4,15,0,34,0,3,35,27,52,4,116,0,0,13,8
506061142,0,0,0,0,11,0,13,10,6,38,50,360,8,470,11,0,31,48,293,9,397,0,0,10,5,34,0,54,8,0,24,48,509,20,604,7,4,12,22,119,7,165,9,0,34,25,98,13,183,0,0,12,13,62,6,95,6,0,45,63,157,11,276,0,0,0,0,5,0,10,3,0,12,14,12,0,35,0,0,8,9,20,0,37,14,3,52,34,48,4,151,5,4,6,10,58,0,83,6,15,39,51,102,9,220,13,15,50,19,26,0,124,22,11,54,21,34,6,147,0,0,7,6,10,0,19,0,0,9,14,184,5,216,4,0,23,20,116,25,191,130,58,449,466,2256,123,3484,0,0,5,3,11,0,18,0,0,10,22,41,0,81,7,0,21,22,52,5,106,0,0,0,12,11,0,21,0,4,9,26,60,0,100,4,0,13,13,32,3,63,12,9,31,59,158,10,276,3,3,19,22
506061143,0,0,10,3,11,5,30,6,0,13,7,114,5,154,5,0,10,19,116,7,155,0,0,0,0,23,0,21,4,4,11,21,209,14,258,5,0,4,0,33,5,39,0,0,3,8,27,0,47,0,0,0,0,9,0,11,0,0,4,10,56,3,74,0,0,0,3,7,0,7,0,0,0,8,4,0,15,0,0,0,5,11,0,20,4,0,38,14,19,3,77,0,0,0,3,24,0,35,0,7,9,25,33,0,74,5,0,19,9,6,0,40,0,3,13,5,6,0,34,0,0,5,0,13,0,15,3,0,5,5,65,0,83,0,0,9,0,48,6,68,31,17,160,156,830,45,1240,0,4,11,7,7,0,27,0,0,6,8,14,0,33,0,0,7,16,20,4,45,0,0,0,5,3,0,16,0,3,6,10,28,0,53,0,0,3,6,7,0,21,0,0,10,19,56,7,85,0,0,6,3
506061144,4,3,12,7,22,4,43,3,0,10,11,75,3,106,0,0,3,10,44,0,61,0,0,7,0,13,0,22,0,0,4,13,107,9,134,0,0,4,0,14,0,20,0,0,5,3,21,0,23,0,0,0,0,12,0,17,0,0,3,6,23,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,6,0,11,3,0,20,9,15,0,46,0,0,0,5,18,0,25,3,0,6,11,16,4,45,0,0,8,0,0,0,15,0,3,0,3,4,0,17,0,0,0,0,4,0,4,0,0,6,0,29,0,43,0,0,0,5,29,7,47,16,16,87,85,466,33,710,0,0,5,10,14,6,35,0,0,4,4,6,0,21,0,0,4,7,13,0,32,0,0,0,0,0,0,3,0,0,7,3,15,0,23,0,0,4,0,0,0,6,0,0,4,9,19,9,38,0,0,3,4
506071145,3,0,5,0,4,0,11,62,20,167,25,53,3,340,13,7,47,16,51,3,134,9,3,18,6,8,4,48,24,8,98,29,129,5,297,7,3,46,11,15,4,82,15,4,60,22,37,0,143,7,0,47,29,51,9,148,13,0,45,23,39,3,131,9,0,11,0,10,0,38,26,6,63,22,13,0,134,0,4,28,21,12,3,67,117,27,286,46,31,9,519,3,3,28,15,19,3,71,31,14,68,13,23,0,154,88,27,97,8,14,5,240,62,11,140,14,18,0,244,6,0,18,8,16,0,50,8,4,23,10,50,6,94,16,3,49,17,25,21,139,535,145,1360,346,617,86,3079,0,0,6,0,0,0,6,21,11,62,6,18,4,129,12,3,35,8,4,0,57,6,0,7,0,0,0,18,9,8,32,15,15,0,76,10,4,9,6,3,5,39,12,4,69,30,46,6,176,0,0,72,19
506071146,3,0,3,9,5,0,19,39,7,102,18,58,6,230,21,7,38,8,38,3,115,6,0,8,3,6,0,29,12,6,59,33,121,9,230,4,0,19,6,16,0,52,14,7,37,16,42,5,117,16,0,32,28,29,0,95,20,8,33,20,31,8,108,3,0,7,0,5,0,24,16,12,42,22,9,3,105,8,4,23,10,3,0,51,89,31,196,32,20,9,373,3,0,21,9,5,0,46,30,11,59,18,16,4,136,66,17,77,9,10,4,192,48,11,81,8,10,9,171,10,0,21,5,10,0,43,9,4,11,4,21,4,46,22,0,35,15,33,11,121,432,116,923,277,490,62,2306,4,0,6,0,7,0,10,20,3,47,7,7,4,87,7,0,16,7,4,0,39,5,0,5,0,0,0,12,0,0,19,14,7,0,46,4,0,7,4,7,0,27,16,5,56,17,28,0,124,4,4,30,24
506071147,0,0,9,5,3,0,18,93,21,211,37,73,9,442,29,6,57,27,41,5,162,16,4,24,4,6,0,52,25,5,109,56,146,3,349,13,0,23,17,26,3,93,19,3,83,18,51,5,184,9,0,45,29,42,3,131,25,6,61,34,32,3,162,8,0,23,7,7,0,55,29,8,87,29,4,0,167,8,4,32,30,22,5,103,164,37,393,52,47,11,708,12,0,37,15,17,0,84,54,17,95,28,34,6,231,94,24,103,18,11,3,256,109,24,184,21,14,9,359,12,0,23,10,14,0,62,10,0,36,13,37,0,100,34,6,66,20,28,20,181,761,173,1696,473,688,94,3887,3,4,3,4,0,0,10,36,13,83,17,20,0,187,7,0,35,14,6,0,64,10,0,16,0,4,0,26,12,9,47,13,8,7,90,6,0,28,10,4,4,41,16,8,88,24,41,3,179,12,3,79,28
507011148,0,0,7,4,3,4,15,51,12,135,59,217,18,486,28,10,80,54,223,11,400,20,0,17,18,29,0,80,32,7,80,66,411,17,610,14,0,41,27,80,0,165,18,5,45,49,103,4,213,5,0,32,36,52,3,133,20,6,56,46,109,6,248,13,0,18,12,8,0,54,21,3,70,19,11,6,129,8,0,15,5,21,0,50,86,20,228,67,71,12,479,10,0,22,16,43,0,95,47,15,95,69,90,14,326,48,16,88,26,28,5,208,47,15,153,29,47,6,302,3,0,13,14,20,0,53,13,0,22,16,118,6,165,27,9,56,37,90,27,247,486,128,1278,668,1774,140,4475,0,0,7,0,3,0,10,16,8,48,23,30,0,120,13,5,49,30,33,7,137,6,7,15,5,7,3,42,7,0,50,23,42,6,128,0,4,27,19,21,0,75,23,6,88,58,115,11,302,5,0,38,28
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,0,0,5,8,8,0,21,10,4,32,33,108,3,191,12,0,25,39,151,7,227,0,0,7,3,20,4,37,0,5,29,34,254,9,332,4,0,12,9,38,0,63,3,0,21,20,49,0,98,0,0,4,9,29,0,49,0,6,16,21,71,0,110,0,0,6,0,5,0,8,5,5,13,9,9,0,41,0,0,7,11,13,0,30,21,4,52,27,25,9,132,0,0,6,10,18,3,34,7,0,26,32,47,4,112,21,13,29,7,14,0,84,11,10,36,8,21,0,87,0,0,6,5,7,0,21,0,0,12,9,63,0,90,5,0,20,9,75,15,123,104,45,354,297,1036,53,1890,0,0,0,0,0,0,10,9,0,8,6,6,0,34,4,0,26,13,11,0,55,0,0,0,0,6,0,8,6,3,16,16,28,0,65,0,0,8,8,13,0,25,0,4,30,23,48,3,107,5,0,18,13
507011153,0,0,0,0,4,0,7,9,4,24,18,74,4,128,11,5,27,13,70,3,126,0,3,5,4,13,0,26,6,8,23,25,162,15,238,3,0,8,10,26,3,41,9,0,20,12,37,3,82,0,0,13,21,25,4,62,8,0,12,7,46,6,80,0,0,3,4,5,0,14,0,0,12,11,0,0,30,0,0,7,9,9,0,27,27,4,72,18,22,3,147,3,0,12,10,26,0,43,15,0,45,12,30,0,100,24,16,64,7,22,0,125,18,7,44,17,11,8,101,0,0,13,5,7,0,28,3,0,11,5,45,0,62,0,3,21,7,29,11,71,148,55,428,207,649,59,1539,5,0,0,0,0,0,7,3,0,23,3,15,0,41,3,0,17,11,12,3,50,0,0,0,0,5,0,7,5,4,7,12,14,0,40,0,0,8,8,4,0,20,4,0,39,27,43,3,115,5,0,16,9
507011154,0,0,6,3,5,0,18,10,0,29,20,91,5,149,5,0,30,25,113,5,187,3,0,4,8,12,0,21,4,5,29,47,226,18,322,3,0,14,5,18,0,46,10,4,17,13,36,4,84,9,0,17,18,40,4,88,8,4,17,19,51,6,100,0,0,9,3,9,0,20,0,0,7,3,0,0,10,0,4,5,6,8,0,21,32,9,66,35,27,3,176,0,0,3,11,18,0,39,12,8,49,16,42,5,140,36,17,45,10,16,0,129,26,3,67,17,43,7,158,0,0,15,4,17,3,37,5,0,5,12,57,0,82,4,0,24,16,56,17,120,166,68,465,273,883,81,1927,0,0,0,0,0,0,10,5,6,12,12,16,0,54,4,4,22,16,19,5,71,0,0,4,0,3,5,9,0,0,12,5,10,5,40,3,0,3,0,13,3,21,8,4,32,24,53,10,125,3,0,36,27
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011158,0,0,0,0,0,0,6,13,0,31,14,30,0,87,6,0,17,6,33,0,67,3,0,0,0,6,0,11,5,0,16,25,80,0,126,5,0,3,5,13,0,19,0,0,7,4,9,3,27,0,0,4,4,8,0,19,6,0,10,10,15,4,42,0,0,9,0,0,0,9,4,0,6,7,0,0,17,0,0,3,0,3,0,10,22,3,47,19,18,4,118,0,0,7,4,9,0,25,10,4,36,12,18,0,82,18,4,18,3,3,0,48,16,0,42,0,8,0,70,0,0,0,4,9,0,8,0,0,0,3,15,0,18,4,0,6,4,15,0,31,110,25,271,128,293,19,851,0,0,0,0,0,0,0,6,0,16,0,11,0,35,0,0,10,0,0,0,18,0,0,0,0,0,0,5,0,0,12,8,7,0,37,0,0,0,0,4,0,9,0,0,12,8,16,0,36,0,0,7,4
507011159,4,0,0,0,0,0,3,19,0,48,23,102,7,200,6,0,41,17,123,8,197,0,3,7,6,15,0,41,12,0,38,35,236,20,342,6,0,17,10,33,0,66,10,0,22,17,70,6,120,3,0,12,14,41,0,72,6,3,33,23,64,4,132,0,0,5,5,3,0,19,0,4,19,13,8,0,41,0,0,12,9,9,0,27,31,4,104,30,27,5,200,0,0,10,9,32,0,59,7,11,36,23,71,5,146,35,22,49,14,29,3,148,19,3,71,19,30,4,145,0,0,10,0,12,0,21,6,3,5,8,70,0,94,9,0,24,20,65,13,131,181,63,549,279,1045,77,2203,0,0,3,0,8,0,6,9,0,16,4,8,0,45,7,0,28,12,23,7,65,0,0,3,0,4,0,7,14,0,17,11,17,0,54,4,0,5,4,15,0,33,4,0,37,31,60,11,158,0,0,19,12
507011160,0,0,5,0,9,0,9,0,0,22,28,97,4,149,4,0,36,26,149,7,229,0,0,9,7,20,0,32,0,0,28,36,254,12,331,4,0,9,6,37,6,64,0,0,15,13,60,7,105,6,0,22,19,40,0,82,3,0,27,12,69,3,124,0,0,4,0,5,0,15,0,0,9,7,4,0,20,0,0,5,3,12,0,19,22,6,46,20,22,8,123,0,3,10,4,21,3,40,9,11,42,30,54,0,141,11,11,39,15,23,5,102,9,9,34,17,22,4,100,0,0,7,0,6,5,16,0,0,9,10,63,0,82,5,0,26,11,63,21,132,91,43,393,273,1030,89,1925,0,0,0,0,0,0,3,0,0,15,6,22,0,44,3,7,25,17,17,0,66,0,0,0,4,3,0,8,4,0,20,5,18,0,56,0,0,4,3,8,4,26,4,5,37,33,79,8,161,0,0,27,27
507011161,0,0,4,0,9,0,14,54,6,90,50,215,18,430,18,9,65,37,187,10,327,11,3,15,4,31,6,72,18,0,70,59,334,11,501,8,4,29,17,60,4,126,21,0,47,41,85,9,203,9,0,40,43,51,6,147,8,3,37,35,86,5,179,0,0,15,10,10,0,35,15,0,39,16,8,0,81,0,0,8,5,22,0,29,63,14,174,60,67,15,394,4,0,21,18,42,8,94,35,16,57,51,72,12,237,30,13,76,15,27,3,158,50,20,97,28,39,6,242,3,0,9,7,20,4,41,8,5,23,15,80,0,123,17,0,44,22,96,14,190,373,96,969,523,1526,121,3618,0,4,0,3,0,0,13,20,0,39,20,33,4,116,8,3,37,29,27,6,109,0,0,11,6,6,0,18,3,6,32,19,33,8,96,7,0,14,11,22,4,59,19,0,69,51,97,4,242,6,0,44,30
507011163,0,0,0,3,11,0,11,6,0,23,13,65,0,114,4,0,21,21,106,4,150,0,0,3,4,7,0,21,11,0,13,30,207,8,267,0,0,10,3,40,0,46,5,6,11,13,40,0,76,5,0,4,4,19,4,28,6,0,7,15,70,0,99,0,0,5,4,3,0,14,0,0,11,4,5,0,27,0,0,0,8,10,0,14,13,0,39,14,19,3,91,0,0,9,3,15,4,41,3,5,21,21,37,0,89,13,10,37,7,17,0,81,5,3,18,9,20,5,65,0,0,12,0,4,0,16,0,0,8,7,61,0,78,0,0,4,9,48,6,64,77,21,263,192,798,51,1390,0,0,0,0,0,0,4,0,0,4,5,5,0,27,0,0,13,6,11,0,36,6,0,4,5,0,0,12,0,0,18,12,25,0,47,0,0,0,4,3,0,14,6,0,17,17,49,8,90,0,0,6,3
507011259,0,0,3,0,9,0,22,12,5,50,31,121,5,221,9,4,42,37,174,10,276,0,0,5,3,18,3,36,3,0,36,40,244,6,327,6,0,8,14,36,6,64,4,4,21,22,34,3,86,3,0,15,14,26,0,60,6,0,18,19,89,9,135,3,0,3,0,3,0,11,3,0,23,3,6,4,37,0,0,3,7,12,0,27,21,7,69,38,32,4,169,4,0,12,6,23,3,44,9,0,28,26,51,0,120,11,11,37,3,9,3,78,15,0,42,9,25,4,87,0,0,12,6,9,0,31,0,0,11,4,86,0,104,6,0,17,11,60,11,103,120,38,450,293,1070,68,2033,0,0,0,0,5,0,12,6,0,16,9,25,3,59,3,0,22,14,18,6,63,0,0,6,0,12,0,25,0,0,0,11,18,4,34,8,0,7,5,13,0,28,3,0,25,28,69,8,139,0,0,15,18
507011260,0,0,0,0,4,0,4,3,0,19,10,19,0,53,3,0,13,9,24,0,45,0,0,5,3,3,0,11,0,0,12,10,47,0,66,0,0,3,7,11,0,21,5,0,9,0,5,0,21,0,0,0,0,5,0,10,4,0,3,10,14,4,33,0,0,0,0,0,0,0,0,4,3,4,0,0,10,0,0,3,5,0,0,7,6,0,25,10,6,3,54,0,0,5,0,7,0,13,0,0,4,9,14,0,31,5,9,14,0,10,0,37,9,0,10,4,5,0,35,0,0,0,0,3,0,3,3,0,0,0,12,0,22,0,0,10,5,20,0,33,50,14,134,81,201,13,503,0,0,0,0,0,0,0,0,0,4,0,4,0,6,0,0,9,5,5,3,16,0,0,0,0,0,0,0,0,0,0,0,6,0,16,3,0,0,3,0,0,9,3,4,8,5,7,0,27,0,0,4,5
507021164,3,0,7,0,3,0,10,29,9,84,18,32,4,170,0,4,26,13,33,0,71,3,0,8,0,3,0,17,12,8,42,26,68,5,161,0,4,17,3,10,0,34,6,4,32,3,19,4,64,0,0,9,21,29,0,57,3,3,7,18,21,5,58,0,4,10,6,4,0,14,3,7,31,9,3,4,63,0,0,13,6,16,0,42,52,16,143,24,12,4,249,0,0,9,5,8,0,23,23,6,37,11,22,0,102,47,18,48,4,7,0,121,55,17,71,12,4,0,159,0,0,15,7,9,0,26,3,4,15,8,21,0,52,8,0,13,8,15,10,50,257,93,630,189,336,32,1540,0,0,6,0,0,0,4,7,4,32,7,6,5,58,3,0,9,4,6,6,32,0,0,6,0,3,0,9,6,0,16,8,10,0,39,4,0,13,0,0,0,14,4,3,28,19,17,3,82,0,4,22,4
507021165,7,0,14,9,8,0,40,59,11,126,28,78,8,306,29,5,59,30,81,6,210,9,0,22,11,9,0,49,14,3,80,68,178,5,361,4,0,24,13,14,0,55,3,0,37,21,38,6,106,11,4,54,33,64,7,175,9,5,33,36,34,13,126,9,0,19,6,4,0,41,14,7,49,16,8,0,96,3,0,27,12,10,4,61,163,24,317,57,39,13,611,4,4,30,7,29,0,75,47,20,82,40,42,7,233,119,42,100,18,25,3,315,100,21,167,21,26,11,335,9,3,35,16,13,0,86,14,8,27,12,37,0,101,21,9,67,27,41,23,181,657,164,1358,476,787,119,3553,0,0,15,4,8,0,25,27,8,61,12,22,0,137,3,8,29,13,26,0,77,7,0,15,3,0,0,22,5,5,32,9,14,0,66,8,0,17,4,7,0,46,8,10,80,29,44,8,176,16,6,100,42
507021166,3,3,15,4,4,0,31,51,9,80,28,81,3,253,17,10,46,38,101,0,203,7,0,12,8,23,0,51,12,3,65,60,238,5,392,9,4,15,11,25,3,58,8,0,42,13,57,3,115,5,0,29,25,57,8,116,8,4,32,41,73,4,162,6,4,23,5,5,0,44,10,0,18,5,9,0,49,4,0,11,3,9,0,29,80,9,180,38,37,5,344,6,0,23,11,25,4,71,32,17,68,38,38,4,202,86,34,92,14,21,6,248,57,16,121,26,24,3,240,15,6,28,15,14,5,82,9,3,9,9,35,4,66,16,3,35,11,49,15,132,423,125,940,405,930,71,2895,0,0,11,4,0,0,16,17,7,44,8,10,0,85,11,0,24,11,16,0,66,9,4,11,4,0,0,20,0,3,26,18,13,0,65,4,0,13,7,6,0,31,5,4,43,30,42,5,136,4,0,49,18
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031169,0,0,6,0,11,0,18,30,10,61,47,215,15,374,15,0,99,51,194,18,379,5,0,13,7,25,0,47,17,0,70,40,319,14,456,9,0,23,19,47,3,98,14,0,47,27,78,6,174,9,0,31,41,67,13,165,18,4,59,75,103,12,270,4,0,11,3,19,3,32,10,0,19,9,10,3,49,3,0,12,4,21,0,39,43,11,107,31,44,6,245,6,0,20,16,26,0,72,29,5,75,57,119,6,296,18,14,33,9,17,4,92,26,14,86,37,57,4,220,3,0,8,5,17,0,29,7,0,10,19,107,3,146,16,0,33,26,102,30,209,279,68,821,509,1597,139,3411,3,0,6,0,5,0,15,5,0,34,8,28,0,82,7,4,39,14,37,5,106,0,0,6,0,12,4,22,4,7,18,11,27,0,78,0,0,8,11,19,0,46,20,5,56,43,105,12,244,10,0,43,28
507031170,0,0,6,0,8,0,11,5,0,5,12,45,4,71,0,0,11,18,97,0,127,0,0,5,0,11,0,12,0,0,10,9,112,13,143,0,0,4,0,22,0,30,0,0,5,5,27,0,38,0,0,4,3,18,0,28,0,0,12,14,37,5,70,0,0,4,0,3,0,5,0,0,4,3,3,0,10,0,0,0,0,9,0,13,3,0,15,17,19,3,60,0,0,3,4,21,0,31,0,0,10,7,34,0,51,3,4,16,0,11,4,44,4,0,12,9,17,0,46,0,0,0,0,9,0,7,0,0,0,8,37,0,48,0,0,9,6,42,9,64,27,7,135,117,578,48,919,0,0,0,0,4,0,10,4,0,9,4,9,0,16,3,0,4,8,16,0,36,0,0,0,0,0,0,0,0,0,9,7,14,5,31,0,0,0,3,3,6,10,3,0,7,18,47,7,81,0,0,8,9
