SA2_CODE_2021,T_LPLFS_EPT_DC_0_4,T_LPLFS_EPT_DC_5_9,T_LPLFS_EPT_DC_10_12,T_LPLFS_EPT_DC_13_14,T_LPLFS_EPT_DC_15_17,T_LPLFS_EPT_DC_18_20,T_LPLFS_EPT_DC_21_24,T_LPLFS_EPT_Tot,T_LPLFS_EAW_DC_0_4,T_LPLFS_EAW_DC_5_9,T_LPLFS_EAW_DC_10_12,T_LPLFS_EAW_DC_13_14,T_LPLFS_EAW_DC_15_17,T_LPLFS_EAW_DC_18_20,T_LPLFS_EAW_DC_21_24,T_LPLFS_EAW_Tot,T_LPLFS_HNS_DC_0_4,T_LPLFS_HNS_DC_5_9,T_LPLFS_HNS_DC_10_12,T_LPLFS_HNS_DC_13_14,T_LPLFS_HNS_DC_15_17,T_LPLFS_HNS_DC_18_20,T_LPLFS_HNS_DC_21_24,T_LPLFS_HNS_Tot,T_LPLFS_EW_Tot_DC_0_4,T_LPLFS_EW_Tot_DC_5_9,T_LPLFS_EW_Tot_DC_10_12,T_LPLFS_EW_Tot_DC_13_14,T_LPLFS_EW_Tot_DC_15_17,T_LPLFS_EW_Tot_DC_18_20,T_LPLFS_EW_Tot_DC_21_24,T_LPLFS_EW_Tot_Tot,T_LPLFS_ULFTW_DC_0_4,T_LPLFS_ULFTW_DC_5_9,T_LPLFS_ULFTW_DC_10_12,T_LPLFS_ULFTW_DC_13_14,T_LPLFS_ULFTW_DC_15_17,T_LPLFS_ULFTW_DC_18_20,T_LPLFS_ULFTW_DC_21_24,T_LPLFS_ULFTW_Tot,T_LPLFS_ULPTW_DC_0_4,T_LPLFS_ULPTW_DC_5_9,T_LPLFS_ULPTW_DC_10_12,T_LPLFS_ULPTW_DC_13_14,T_LPLFS_ULPTW_DC_15_17,T_LPLFS_ULPTW_DC_18_20,T_LPLFS_ULPTW_DC_21_24,T_LPLFS_ULPTW_Tot,T_LPLFS_U_T_DC_0_4,T_LPLFS_U_T_DC_5_9,T_LPLFS_U_T_DC_10_12,T_LPLFS_U_T_DC_13_14,T_LPLFS_U_T_DC_15_17,T_LPLFS_U_T_DC_18_20,T_LPLFS_U_T_DC_21_24,T_LPLFS_U_T_Tot,T_LPLFS_T_LF_DC_0_4,T_LPLFS_T_LF_DC_5_9,T_LPLFS_T_LF_DC_10_12,T_LPLFS_T_LF_DC_13_14,T_LPLFS_T_LF_DC_15_17,T_LPLFS_T_LF_DC_18_20,T_LPLFS_T_LF_DC_21_24,T_LPLFS_T_LF_Tot,T_LPLFS_NLF_DC_0_4,T_LPLFS_NLF_DC_5_9,T_LPLFS_NLF_DC_10_12,T_LPLFS_NLF_DC_13_14,T_LPLFS_NLF_DC_15_17,T_LPLFS_NLF_DC_18_20,T_LPLFS_NLF_DC_21_24,T_LPLFS_NLF_Tot,T_LPLFS_LFSNS_DC_0_4,T_LPLFS_LFSNS_DC_5_9,T_LPLFS_LFSNS_DC_10_12,T_LPLFS_LFSNS_DC_13_14,T_LPLFS_LFSNS_DC_15_17,T_LPLFS_LFSNS_DC_18_20,T_LPLFS_LFSNS_DC_21_24,T_LPLFS_LFSNS_Tot,T_LPLFS_Tot_DC_0_4,T_LPLFS_Tot_DC_5_9,T_LPLFS_Tot_DC_10_12,T_LPLFS_Tot_DC_13_14,T_LPLFS_Tot_DC_15_17,T_LPLFS_Tot_DC_18_20,T_LPLFS_Tot_DC_21_24,T_LPLFS_Tot_Tot
506011115,7,12,7,4,15,6,0,56,0,0,3,3,0,3,0,13,0,0,0,0,4,0,0,6,20,45,27,24,34,13,3,169,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,6,3,5,0,0,0,0,0,11,20,49,30,25,34,21,3,176,26,25,14,9,6,0,0,80,0,0,0,0,0,0,0,0,48,73,38,34,38,19,3,256
506011116,7,17,14,8,13,3,0,55,6,0,0,0,4,0,0,9,0,0,0,0,0,0,0,4,15,32,33,19,45,8,7,158,0,0,0,0,0,0,0,8,0,3,3,0,0,0,0,10,0,6,3,0,0,0,0,12,19,40,34,27,45,8,7,174,10,12,4,9,3,0,0,41,0,0,0,0,0,0,0,0,25,51,47,35,45,10,7,216
506011117,27,53,33,28,22,9,6,175,3,4,0,3,0,0,0,10,4,0,0,4,6,0,0,17,52,96,70,62,64,12,11,367,0,5,8,5,4,0,0,28,8,8,5,4,0,0,0,20,9,15,7,12,5,0,0,45,59,110,78,69,76,8,11,420,77,93,54,28,19,0,0,280,3,3,5,0,0,0,0,13,143,209,133,103,94,12,12,709
506011307,22,37,31,20,20,7,0,144,3,0,0,0,0,0,0,0,5,3,0,0,0,0,0,11,42,77,80,58,61,18,7,347,0,0,0,0,3,3,0,5,3,0,0,0,0,0,0,9,3,0,3,0,3,3,0,16,46,78,85,58,66,21,7,355,12,19,8,8,4,4,0,55,0,0,0,0,0,0,0,0,55,97,94,68,66,25,12,411
506011308,13,49,21,16,20,3,5,129,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,47,99,55,36,44,10,12,313,0,4,0,0,0,0,0,6,0,8,0,0,0,0,0,19,0,9,6,0,0,0,0,27,49,111,57,40,52,7,12,336,30,39,18,9,10,3,3,116,0,0,0,0,0,0,0,0,81,150,75,47,61,15,21,457
506021118,16,38,20,19,16,10,9,126,0,5,6,3,3,0,0,12,0,3,0,0,5,0,0,3,39,76,53,41,64,17,17,317,0,3,9,5,4,0,0,21,4,15,3,3,5,0,0,35,5,17,10,8,9,4,0,54,48,92,65,48,73,25,19,377,60,60,16,21,17,4,4,184,0,0,0,0,0,0,0,5,108,153,85,76,91,30,21,559
506021119,22,39,24,17,18,9,7,141,3,4,0,0,5,0,0,11,0,0,0,0,0,0,0,0,37,78,46,36,64,25,22,312,0,0,0,0,3,0,5,12,0,3,3,0,0,0,0,11,7,5,8,0,0,0,5,23,39,82,54,40,66,25,21,329,27,33,30,16,11,11,3,141,0,0,0,0,0,0,0,0,75,119,81,54,83,38,28,478
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,20,32,16,12,13,6,3,110,0,4,0,0,0,0,0,10,0,4,0,0,0,0,0,6,29,71,38,38,45,28,22,273,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,5,4,3,0,0,0,0,16,33,72,43,36,44,26,22,288,10,9,8,4,8,7,4,57,0,0,0,0,0,0,0,0,44,87,46,45,54,32,25,344
506021309,18,19,23,11,14,9,7,91,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,34,33,41,29,34,17,9,196,0,6,6,5,0,0,0,15,0,3,5,9,6,0,0,29,4,12,10,9,6,0,0,43,34,51,50,35,41,17,9,236,41,51,27,15,18,14,3,165,0,0,0,0,0,0,0,0,80,95,72,51,60,25,13,403
506021310,11,16,9,9,17,3,5,69,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,19,35,23,26,30,14,8,155,0,6,0,0,4,0,0,9,6,0,0,0,0,0,0,0,5,6,0,0,3,0,0,15,26,37,22,26,36,11,8,174,20,26,11,7,12,0,3,84,0,3,0,0,0,0,0,3,48,67,37,40,49,15,13,261
506021311,13,24,20,13,11,0,9,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,48,34,24,28,13,11,171,0,0,0,4,4,0,0,11,5,9,5,3,7,0,0,30,5,9,3,7,5,0,0,35,24,55,40,28,39,11,13,204,26,20,12,14,6,0,0,88,0,0,0,0,0,0,0,0,52,80,56,43,39,14,16,290
506031124,16,37,23,21,24,11,13,157,3,3,0,0,0,0,0,3,3,3,0,0,0,0,0,11,42,85,51,41,67,41,30,358,0,3,0,5,0,0,3,14,3,13,9,8,7,0,0,31,8,12,10,7,7,0,3,47,49,101,61,52,73,40,33,400,60,51,38,21,16,11,4,197,12,0,0,0,0,0,0,13,120,145,94,66,96,50,42,619
506031125,5,16,20,14,21,13,9,94,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,16,32,31,25,44,30,16,195,0,0,0,0,0,0,0,6,0,3,4,3,0,0,0,14,3,0,4,5,0,0,0,20,15,37,38,30,47,31,17,214,13,19,13,12,14,0,4,77,0,0,0,0,0,0,0,0,30,55,52,43,61,31,17,289
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,27,38,18,17,36,9,5,156,4,6,0,0,6,0,0,17,0,0,0,0,0,0,0,5,62,85,52,48,80,21,23,379,6,6,0,0,6,5,5,13,4,9,0,0,3,0,0,21,5,7,3,4,5,5,5,32,68,89,54,55,88,25,25,408,67,52,34,15,29,10,0,214,9,8,6,4,0,0,0,23,140,157,94,76,116,38,35,656
506031128,17,48,34,28,32,12,7,168,7,8,3,0,0,0,0,17,0,0,6,0,0,0,0,0,32,81,67,47,60,22,12,328,0,5,4,0,3,0,0,20,0,6,4,0,6,0,0,12,3,11,9,6,4,0,0,32,35,87,68,53,71,25,12,354,39,52,18,11,17,8,7,155,0,0,3,0,0,0,0,3,71,140,92,68,88,29,14,520
506031129,7,32,36,21,34,10,14,152,0,0,0,5,5,0,0,9,0,0,0,0,0,0,0,4,15,55,68,54,89,45,27,351,0,0,0,0,5,0,0,13,0,3,0,0,3,0,0,10,0,7,0,4,6,0,4,25,15,59,71,52,97,48,27,371,21,17,28,18,24,15,4,127,0,0,0,0,0,0,0,0,32,81,97,75,120,58,38,498
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031131,10,49,51,44,62,22,7,242,0,3,5,0,5,0,0,17,0,3,0,0,4,0,0,7,30,102,105,98,154,61,27,567,0,3,0,3,0,0,0,12,3,10,0,7,4,0,0,23,5,12,6,4,6,0,5,33,30,109,107,105,154,61,24,601,17,26,25,19,29,11,9,126,0,3,0,0,0,0,0,3,48,139,131,122,184,71,33,734
506041132,27,45,32,26,22,9,10,171,4,13,0,0,3,3,0,20,0,0,0,0,3,0,0,11,58,91,80,64,69,36,19,409,0,5,7,5,8,0,0,31,3,8,8,0,13,0,0,30,8,14,12,8,16,0,3,65,63,99,93,69,81,35,21,472,103,83,58,42,42,23,8,365,4,0,0,0,0,0,0,10,166,188,152,109,121,61,34,840
506041133,23,65,33,37,47,21,13,247,5,4,4,0,3,0,0,23,0,4,4,3,0,3,0,14,56,118,84,73,117,62,50,560,0,0,3,0,3,0,0,13,0,3,5,5,0,0,0,17,0,11,4,5,10,0,0,26,61,128,85,76,126,58,52,584,42,41,40,15,23,10,3,175,3,0,0,0,0,0,0,6,102,170,124,89,149,69,61,769
506041134,43,75,51,35,33,12,4,255,3,10,9,7,4,0,0,35,4,0,0,4,4,0,0,10,71,148,105,83,97,38,12,547,15,20,8,10,9,0,0,66,15,34,10,6,3,0,0,77,33,56,22,11,15,0,3,142,104,197,126,98,109,38,16,688,192,151,84,62,39,14,10,547,8,9,11,8,3,0,0,39,307,360,213,164,153,47,25,1275
506041135,39,100,60,36,52,18,11,313,5,0,4,5,8,0,0,21,3,0,4,0,0,0,3,9,71,173,128,80,116,32,32,631,6,4,0,0,5,0,0,15,0,19,10,4,0,0,0,35,5,21,5,4,0,0,0,49,82,191,133,85,118,37,32,677,89,74,40,22,21,11,4,264,0,0,0,0,0,0,0,7,173,269,173,112,138,44,38,951
506041136,24,45,36,25,23,6,4,156,3,0,0,0,0,0,0,6,3,0,0,0,3,0,0,11,43,85,57,51,63,17,13,324,0,7,4,0,0,0,0,15,3,10,3,7,4,0,0,27,3,16,7,7,9,6,0,45,46,103,65,51,67,22,12,366,86,83,37,32,33,6,5,283,4,0,0,0,0,0,6,9,136,180,104,88,99,29,24,657
506041137,24,77,57,34,47,12,9,260,6,7,7,0,0,0,0,21,0,4,5,3,4,0,0,16,61,135,104,73,107,39,29,553,5,13,7,6,3,0,5,35,16,18,7,5,8,3,0,61,17,29,21,12,9,5,5,100,82,162,124,86,117,44,30,649,93,99,58,24,35,15,9,345,5,9,3,0,0,0,0,14,178,276,180,115,149,59,42,1001
506051138,39,82,57,46,31,12,4,266,6,4,6,4,6,0,0,25,3,0,0,0,0,0,0,9,79,142,120,98,103,28,14,584,0,10,7,0,5,0,0,22,16,24,7,6,4,0,0,63,12,35,18,9,12,0,0,86,94,178,139,104,111,32,14,663,57,65,40,24,30,6,5,218,6,4,0,0,0,0,0,10,152,247,176,131,137,31,19,893
506051139,22,62,52,34,24,9,0,206,5,4,7,0,0,0,0,9,0,3,0,0,0,0,0,3,38,128,106,73,80,16,15,458,0,0,11,0,0,0,0,16,4,6,4,0,3,0,4,24,4,8,13,0,9,0,3,37,37,137,121,75,86,17,14,491,57,63,32,15,22,8,0,194,0,0,3,0,0,0,0,4,94,198,158,93,108,21,14,687
506051140,26,35,31,20,21,4,4,135,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,9,34,70,70,51,51,21,13,308,0,0,5,0,0,0,0,3,0,5,0,5,0,0,0,7,0,5,7,5,0,0,0,12,37,71,73,56,52,21,13,324,28,36,20,14,15,0,4,115,0,0,0,0,0,0,0,0,64,106,93,69,69,17,18,437
506051141,12,48,34,7,15,7,0,127,5,0,0,0,0,4,0,6,0,0,0,0,0,0,0,3,17,70,70,40,57,25,11,286,0,3,0,4,0,0,0,5,3,9,3,0,4,0,0,16,3,11,3,0,4,0,0,22,24,78,76,42,56,25,11,304,11,16,16,4,10,6,0,61,0,0,0,0,0,0,0,4,33,98,90,45,68,26,11,372
506061142,57,127,57,29,43,9,0,328,10,10,7,7,0,0,0,28,0,3,0,0,0,0,0,13,118,224,129,95,93,21,12,692,3,12,3,3,0,0,0,25,7,17,3,0,5,0,0,36,16,25,10,3,5,0,0,60,132,247,144,98,102,21,12,752,122,90,45,23,19,3,0,311,4,0,0,0,0,0,0,6,258,338,186,127,125,27,15,1063
506061143,10,19,12,10,14,0,0,60,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,26,29,21,22,24,5,3,129,0,0,3,0,0,3,0,9,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,11,26,35,27,24,29,5,3,141,21,23,15,6,0,0,6,60,0,0,0,0,0,0,0,0,42,50,41,27,35,5,4,201
506061144,10,17,6,12,9,0,0,47,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,15,25,15,10,15,5,0,84,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,25,18,12,17,5,0,88,5,8,5,0,0,0,0,21,0,0,0,0,0,0,0,0,22,32,16,19,19,5,0,115
506071145,12,21,16,6,10,12,8,89,0,7,0,0,0,0,0,7,0,0,0,5,0,0,0,4,34,66,38,28,47,33,24,273,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,7,0,3,0,4,0,0,0,11,35,71,36,33,48,33,26,283,14,33,17,6,10,0,7,89,0,0,0,0,0,0,0,4,51,105,59,36,57,38,35,380
506071146,14,14,20,11,19,8,0,89,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,15,33,40,36,37,23,8,194,0,4,0,4,0,0,0,21,0,0,4,4,0,0,0,8,0,5,6,4,0,0,0,25,16,38,52,45,36,24,13,217,23,31,16,10,17,12,10,115,0,0,0,0,0,0,0,0,40,68,64,58,53,35,21,340
506071147,13,41,33,13,21,18,8,141,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,34,59,66,32,45,35,25,297,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,6,3,0,3,0,4,0,0,11,32,59,70,35,52,37,25,309,18,25,12,12,20,4,4,103,0,0,0,0,0,0,0,5,51,85,83,47,73,41,29,413
507011148,34,90,65,39,43,16,5,292,4,0,0,0,0,6,0,8,0,0,0,0,0,0,0,3,60,138,126,88,102,38,17,571,0,0,4,5,3,0,0,14,6,5,4,4,8,0,0,22,6,5,5,12,7,0,0,39,64,146,134,99,111,39,17,607,48,50,31,18,16,4,0,168,0,0,3,0,0,0,0,8,110,199,163,112,126,48,20,781
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,8,26,25,12,11,10,5,90,0,3,0,0,0,0,3,6,0,4,0,0,0,0,0,8,20,54,39,23,30,12,17,200,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,11,0,7,4,0,0,0,0,9,24,62,39,24,31,12,17,213,17,5,5,0,7,0,0,46,0,0,0,0,0,0,0,0,43,70,49,27,41,12,16,257
507011153,16,30,18,18,21,8,0,111,0,4,7,0,0,0,0,19,5,0,0,0,0,0,0,5,29,67,53,42,50,21,8,274,0,4,0,3,0,0,0,10,0,7,6,6,0,0,0,23,0,13,3,8,3,0,0,31,29,83,53,46,55,20,9,306,31,28,15,16,11,3,0,108,0,0,0,0,0,0,0,0,58,112,69,67,71,29,13,414
507011154,25,53,33,34,31,7,0,191,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,38,96,71,64,75,34,13,385,4,0,0,0,0,0,0,4,8,16,11,3,3,3,0,37,11,14,11,3,0,3,0,46,46,110,73,70,75,37,12,429,46,40,30,27,36,0,5,187,4,0,0,6,0,0,0,12,96,151,108,95,112,40,17,622
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011158,10,0,0,0,0,3,0,15,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,3,3,5,0,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,5,0,3,0,27,4,7,3,0,0,0,0,12,0,0,0,0,0,0,0,0,12,13,7,5,3,3,0,37
507011159,15,43,34,22,24,5,11,152,5,7,4,3,0,0,0,18,0,0,3,3,0,0,0,9,25,76,60,45,56,11,19,304,0,4,0,0,4,0,0,7,3,3,0,0,4,0,0,10,3,8,0,3,9,0,0,22,28,84,65,44,60,15,19,320,51,50,31,14,15,4,0,169,0,0,0,0,0,0,0,0,77,139,95,59,81,23,20,492
507011160,15,56,45,27,28,6,5,175,4,0,0,0,0,0,0,8,0,3,0,0,0,0,0,5,33,88,67,51,69,16,16,336,0,9,0,0,0,0,0,9,0,6,3,0,0,0,0,20,6,13,4,0,6,0,0,25,36,100,72,50,73,16,17,364,44,32,12,16,8,0,0,115,0,4,0,0,0,0,0,3,79,136,85,68,82,16,18,486
507011161,37,101,59,34,33,7,9,277,0,4,3,0,0,0,0,12,0,3,0,0,0,0,0,8,61,183,115,58,101,27,30,577,0,4,0,0,0,0,0,6,4,3,9,0,0,0,0,16,4,8,7,0,0,0,0,22,68,188,127,58,105,27,30,602,56,51,18,21,17,8,3,166,0,0,0,0,0,0,0,5,125,237,144,88,116,36,27,770
507011163,17,27,15,14,13,9,0,94,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,6,26,56,37,25,36,9,7,205,0,4,0,0,0,0,0,11,6,0,5,3,0,0,0,16,7,4,7,8,4,0,0,25,34,61,43,27,38,12,7,231,30,42,20,15,7,0,6,121,0,0,0,0,0,0,0,0,69,105,63,43,48,12,12,347
507011259,17,40,26,20,19,3,0,123,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,7,36,78,56,54,45,17,7,290,0,3,5,0,3,0,0,14,7,0,4,0,5,0,0,13,7,5,8,3,7,0,0,31,41,82,59,56,52,20,8,320,39,37,15,13,18,6,0,128,0,0,3,0,0,0,0,8,84,124,82,70,67,22,12,457
507011260,0,4,0,3,5,5,0,23,0,4,0,0,3,0,0,3,0,0,0,0,0,0,0,0,5,15,5,5,12,3,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,5,5,12,4,5,54,4,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,15,5,10,12,4,5,60
507021164,9,22,14,12,22,8,3,84,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,17,38,40,33,49,20,6,203,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,5,0,5,0,0,0,0,0,10,17,42,36,33,47,20,6,210,5,12,8,3,5,0,0,38,0,0,0,0,0,0,0,0,24,60,50,38,59,20,6,250
507021165,15,23,35,29,44,12,16,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,73,83,50,82,29,20,360,0,0,3,0,0,5,0,13,0,5,6,0,0,0,0,12,0,5,4,0,5,5,0,24,32,79,84,52,86,33,16,381,18,33,15,8,19,9,4,107,0,0,0,0,0,0,0,0,54,109,101,61,99,42,19,492
507021166,21,40,26,18,22,11,7,146,3,5,4,4,9,0,0,17,0,0,0,0,3,0,0,5,41,77,58,51,56,30,30,337,0,5,4,0,5,0,0,16,5,3,4,5,4,0,0,25,12,9,8,4,6,0,0,37,51,90,63,50,68,31,30,378,40,24,23,17,18,4,3,134,7,0,0,0,0,0,0,8,89,117,87,69,88,36,33,516
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031169,46,69,43,30,29,5,6,236,6,4,4,4,5,0,0,24,4,0,0,0,3,0,3,15,96,135,110,71,84,23,17,536,10,12,3,4,0,0,0,33,4,19,0,4,0,0,0,34,14,30,3,11,3,0,0,62,106,168,114,81,89,23,17,597,100,87,42,17,26,0,5,282,0,4,0,0,0,0,0,10,207,256,159,97,112,29,23,887
507031170,12,25,11,7,21,7,5,92,0,4,3,3,3,0,0,11,8,0,5,0,0,0,0,13,25,66,36,29,41,10,4,211,7,6,4,0,4,0,0,25,4,13,4,0,6,0,0,31,13,18,7,3,11,0,0,54,43,79,46,35,49,12,4,265,74,85,30,35,12,4,0,242,0,0,0,0,0,0,0,0,118,170,76,65,64,16,4,516
507031172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031174,27,56,47,27,31,9,3,210,3,6,4,6,6,0,0,13,0,5,0,0,0,0,0,6,48,100,74,59,60,21,12,377,5,6,0,6,4,0,0,23,7,18,9,6,7,0,0,39,16,22,12,10,6,0,0,67,65,117,87,71,65,18,13,442,129,107,58,43,29,7,4,375,0,3,0,3,0,0,0,7,193,224,148,120,94,29,11,828
507031261,25,23,10,14,16,0,0,86,0,0,3,0,0,0,0,3,3,3,5,6,0,0,0,20,48,47,39,28,33,8,6,210,0,3,0,4,4,0,0,13,0,6,0,0,0,0,0,11,0,4,6,6,4,4,0,21,51,55,43,34,31,11,6,228,18,14,13,3,8,0,0,52,0,0,0,0,0,0,0,0,71,67,48,37,38,11,5,282
507041175,5,27,25,13,13,12,6,101,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,5,18,66,42,42,45,18,15,253,0,0,0,0,3,5,0,10,0,6,0,0,0,0,0,6,4,3,0,0,3,5,0,18,16,68,47,44,50,22,18,269,0,10,10,5,16,7,5,55,0,0,3,5,0,0,0,6,20,76,67,55,63,27,21,334
507041176,8,6,4,5,10,7,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,14,19,12,19,4,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,14,21,12,19,4,83,9,3,4,0,0,3,3,31,0,0,0,0,0,0,0,0,15,13,18,19,16,22,9,113
507041177,25,37,23,25,37,19,4,173,0,0,5,0,4,0,0,10,0,6,0,0,0,0,0,4,38,84,58,53,90,42,22,393,0,4,3,5,6,0,0,16,5,4,5,0,0,0,0,12,10,6,6,5,6,0,0,28,46,88,68,59,92,42,25,419,16,17,14,14,15,0,3,74,0,0,4,0,0,0,0,7,63,106,81,74,111,43,34,504
507041178,9,38,25,24,36,18,12,168,0,0,0,0,7,0,0,8,0,4,0,0,0,0,0,5,21,70,57,46,89,49,22,353,0,0,5,0,0,0,0,8,5,0,6,3,4,0,0,12,5,8,9,3,4,0,0,26,19,74,66,53,90,49,22,381,20,25,12,15,10,6,5,94,0,0,0,0,0,0,0,3,41,99,78,68,105,58,21,475
507041179,8,12,21,12,7,0,0,72,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,14,28,37,33,39,12,9,171,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,14,30,37,33,36,12,9,179,8,9,10,7,3,5,8,45,0,0,0,0,0,0,0,0,22,39,48,40,45,16,13,223
507041180,7,14,17,10,12,3,7,63,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,15,41,50,32,50,19,17,221,0,0,0,0,0,0,0,6,0,4,4,0,0,0,0,19,0,4,4,4,3,0,0,20,19,44,54,31,57,22,19,241,9,7,9,9,8,5,4,46,0,0,0,0,0,0,0,0,22,52,65,48,62,23,20,292
507041181,22,34,41,27,28,20,8,178,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,3,30,71,92,92,100,59,23,463,0,5,0,0,0,0,0,7,4,0,0,0,3,4,0,6,3,5,0,0,3,4,0,14,32,76,91,89,97,65,22,477,12,16,15,14,19,4,4,84,0,3,0,0,0,0,0,3,43,95,110,109,116,63,30,566
