SA2_CODE_2021,P_AdvDi_Di_AdvDi_AsDe_Mng,P_AdvDi_Di_AdvDi_AsDe_Pro,P_AdvDi_Di_AdvDi_AsDe_TTW,P_AdvDi_Di_AdvDi_AsDe_CPS,P_AdvDi_Di_AdvDi_AsDe_CA,P_AdvDi_Di_AdvDi_AsDe_Sal,P_AdvDi_Di_AdvDi_AsDe_MOD,P_AdvDi_Di_AdvDi_AsDe_Lab,P_AdvDi_Di_AdvDi_AsDe_IDNS,P_AdvDi_Di_AdvDi_AsDe_Tot,P_AdvDi_Di_Dip_Mng,P_AdvDi_Di_Dip_Pro,P_AdvDi_Di_Dip_TTW,P_AdvDi_Di_Dip_CPS,P_AdvDi_Di_Dip_CA,P_AdvDi_Di_Dip_Sal,P_AdvDi_Di_Dip_MOD,P_AdvDi_Di_Dip_Lab,P_AdvDi_Di_Dip_IDNS,P_AdvDi_Di_Dip_Tot,P_Cert_CertIII_IV_Mng,P_Cert_CertIII_IV_Pro,P_Cert_CertIII_IV_TTW,P_Cert_CertIII_IV_CPS,P_Cert_CertIII_IV_CA,P_Cert_CertIII_IV_Sal,P_Cert_CertIII_IV_MOD,P_Cert_CertIII_IV_Lab,P_Cert_CertIII_IV_IDNS,P_Cert_CertIII_IV_Tot,P_Cert_CertI_II_Mng,P_Cert_CertI_II_Pro,P_Cert_CertI_II_TTW,P_Cert_CertI_II_CPS,P_Cert_CertI_II_CA,P_Cert_CertI_II_Sal,P_Cert_CertI_II_MOD,P_Cert_CertI_II_Lab,P_Cert_CertI_II_IDNS,P_Cert_CertI_II_Tot,P_Cert_Cert_nfd_Mng,P_Cert_Cert_nfd_Pro,P_Cert_Cert_nfd_TTW,P_Cert_Cert_nfd_CPS,P_Cert_Cert_nfd_CA,P_Cert_Cert_nfd_Sal,P_Cert_Cert_nfd_MOD,P_Cert_Cert_nfd_Lab,P_Cert_Cert_nfd_IDNS,P_Cert_Cert_nfd_Tot,P_LE_ID_Mng,P_LE_ID_Pro,P_LE_ID_TTW,P_LE_ID_CPS,P_LE_ID_CA,P_LE_ID_Sal,P_LE_ID_MOD,P_LE_ID_Lab,P_LE_ID_IDNS,P_LE_ID_Tot,P_LE_NS_Mng,P_LE_NS_Pro,P_LE_NS_TTW,P_LE_NS_CPS,P_LE_NS_CA,P_LE_NS_Sal,P_LE_NS_MOD,P_LE_NS_Lab,P_LE_NS_IDNS,P_LE_NS_Tot,P_Tot_Mng,P_Tot_Pro,P_Tot_TTW,P_Tot_CPS,P_Tot_CA,P_Tot_Sal,P_Tot_MOD,P_Tot_Lab,P_Tot_IDNS,P_Tot_Tot
509021237,15,7,3,7,3,3,6,0,0,42,14,0,0,16,3,3,0,10,0,53,82,15,102,58,27,18,28,39,6,378,6,0,9,3,3,3,9,4,0,28,6,0,5,9,4,3,0,4,0,24,3,0,0,0,0,0,0,0,0,4,7,5,9,0,4,0,4,0,0,30,215,134,120,102,63,33,45,67,18,788
509021238,18,3,0,8,8,4,4,0,0,53,29,4,4,14,9,9,4,4,0,75,96,9,121,42,39,8,30,52,6,413,6,0,6,5,5,8,3,8,0,48,8,0,0,6,6,0,0,8,0,25,0,4,0,5,3,0,0,0,0,7,18,0,3,6,7,4,6,8,3,46,246,144,147,97,99,24,55,82,14,908
509021239,52,26,12,22,21,0,13,21,3,177,50,23,15,36,39,10,12,25,4,210,154,43,363,51,99,43,135,125,20,1032,11,4,0,8,9,3,9,12,0,62,24,9,3,7,10,10,10,18,0,94,6,0,0,6,4,0,6,10,0,29,22,12,11,11,9,9,11,42,10,123,446,356,438,173,243,88,209,331,44,2327
509021240,17,8,0,4,15,4,0,0,0,49,17,13,10,21,15,5,3,5,0,85,99,12,192,51,45,10,56,54,3,535,15,0,5,9,13,9,6,7,0,58,8,5,0,3,8,3,7,5,0,41,3,0,0,3,0,0,3,8,0,12,9,3,3,8,4,7,10,9,3,51,258,205,227,124,125,45,90,101,19,1189
509021241,31,0,0,3,9,3,0,3,0,56,29,6,8,10,13,3,3,8,0,92,110,24,129,46,34,20,46,49,3,470,0,0,5,9,7,3,4,8,0,48,8,6,0,9,6,5,9,3,0,35,5,0,0,0,0,0,4,0,0,18,15,0,8,3,4,3,3,9,3,48,309,201,160,105,101,44,74,88,8,1108
509021242,18,4,4,6,3,8,8,0,0,49,30,4,5,17,4,0,8,0,0,66,72,4,111,17,29,12,50,38,5,349,7,0,6,3,3,0,10,3,5,32,12,0,5,0,5,0,3,0,0,26,9,0,0,4,0,0,0,0,0,10,17,0,3,0,0,0,5,4,0,38,214,81,149,63,62,21,87,59,16,758
509021243,21,31,11,26,12,8,8,0,0,122,38,37,26,57,32,12,12,12,0,232,123,62,423,173,115,72,123,101,16,1200,11,5,12,24,29,19,5,24,0,132,13,0,6,15,17,17,12,12,0,94,3,5,5,5,8,0,0,4,0,28,15,10,6,24,12,9,12,11,23,122,336,537,514,390,266,157,183,186,48,2613
509021244,12,11,3,11,17,3,0,8,0,64,17,21,24,28,26,11,4,4,0,138,73,39,183,68,44,25,80,35,13,561,0,3,0,7,7,4,0,9,0,37,0,3,5,10,15,0,3,6,0,40,0,6,4,0,7,0,0,0,0,13,3,4,4,9,11,4,9,7,6,55,169,233,234,155,148,48,110,81,28,1198
509021245,17,29,11,19,11,6,0,4,0,94,21,18,6,20,25,7,3,10,0,114,70,15,149,63,37,25,54,45,7,458,5,0,4,11,5,6,7,7,0,42,12,0,8,8,6,7,0,6,0,44,3,4,0,0,4,0,0,0,0,15,16,4,11,3,0,5,4,0,12,57,239,251,209,147,106,62,75,90,21,1205
509031246,25,12,0,7,6,3,3,0,0,54,25,4,4,14,22,0,5,10,0,80,76,14,94,36,31,14,38,44,13,371,9,0,4,6,4,10,4,8,0,41,21,0,0,4,3,0,3,6,0,35,0,0,0,0,0,0,0,0,0,6,8,0,3,4,4,0,3,0,3,20,220,116,112,94,93,42,55,82,18,833
509031247,36,5,0,3,5,0,4,3,0,72,36,13,9,16,16,0,4,14,0,105,139,8,102,37,23,9,45,53,4,437,9,0,3,7,7,0,4,3,0,38,11,0,0,6,9,0,5,6,0,33,5,0,0,0,0,0,0,5,0,8,18,7,4,3,4,6,4,13,0,63,399,152,129,96,94,30,74,113,14,1106
509031248,4,3,6,4,7,0,5,6,0,32,8,12,5,6,5,0,9,0,0,44,28,13,119,26,33,9,59,23,10,309,7,0,5,3,3,0,4,0,0,20,3,3,5,0,3,0,5,4,0,23,0,3,0,3,0,0,0,0,0,11,4,5,0,5,4,0,3,4,0,28,81,111,141,59,63,8,93,43,5,612
509031249,16,17,13,17,0,6,0,3,0,75,25,13,7,36,16,9,4,4,0,110,49,23,172,76,49,36,43,42,6,497,5,0,8,9,13,8,9,5,0,45,4,3,4,5,3,0,0,9,0,24,9,0,0,0,0,0,0,6,0,11,6,4,4,10,6,0,0,13,6,53,161,291,217,177,113,65,63,107,17,1201
509031250,34,15,3,5,10,0,0,5,0,77,30,8,8,19,9,6,9,6,0,108,130,16,133,49,38,15,50,79,5,522,10,0,6,8,12,3,5,8,0,45,13,3,0,4,9,0,0,8,0,34,0,0,5,0,0,0,0,0,0,5,16,3,7,0,8,3,4,13,0,48,355,205,164,110,108,39,78,146,10,1222
510011262,49,95,21,45,35,18,8,20,3,282,115,106,39,147,82,33,14,37,6,576,199,129,568,232,184,89,126,143,21,1684,10,17,6,37,39,20,3,15,0,155,18,16,9,28,22,8,3,11,0,122,10,6,4,10,8,3,0,4,0,46,13,30,20,23,30,16,6,28,35,211,757,1563,739,732,606,245,181,334,105,5254
510011263,9,15,5,19,0,0,0,4,0,56,17,17,3,32,21,8,0,6,0,102,43,40,105,99,56,12,18,72,10,465,0,12,6,13,10,7,0,3,0,58,3,5,5,16,5,5,4,5,0,46,3,0,0,0,0,0,0,0,0,5,5,10,5,6,3,0,0,8,6,59,167,394,137,247,118,32,34,111,25,1267
510011264,4,3,0,4,0,0,0,0,0,24,7,3,0,3,8,0,0,0,0,24,23,12,42,40,17,6,14,22,10,181,0,3,4,4,6,3,0,3,3,27,0,0,0,4,3,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0,4,6,0,8,6,0,3,7,5,32,81,128,52,90,38,5,22,39,24,486
510011265,24,30,4,34,18,3,3,8,0,126,41,40,13,52,33,8,6,11,0,196,130,48,236,99,78,17,69,68,18,769,6,11,5,11,6,7,4,3,0,58,5,4,5,15,9,4,0,7,0,49,3,0,0,0,0,0,0,5,0,24,6,14,13,25,9,9,6,16,16,114,359,581,298,311,239,73,96,156,45,2162
510011266,4,5,3,8,4,3,7,3,0,35,8,4,0,13,6,0,0,8,0,35,20,17,36,23,21,6,17,18,5,153,0,3,0,6,3,0,0,0,0,13,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,4,6,4,5,0,0,3,4,0,28,63,112,54,72,42,17,26,39,4,442
510021267,9,10,20,3,0,4,15,13,0,72,21,17,38,7,9,0,39,8,0,142,35,25,535,18,33,5,212,86,10,952,0,6,9,8,5,0,17,24,0,76,4,0,5,5,0,0,10,4,0,26,0,0,0,0,0,0,0,0,0,0,6,3,6,9,3,0,18,11,10,68,119,262,659,59,74,14,334,182,28,1733
510021268,9,9,13,15,8,5,10,3,0,64,15,14,28,22,23,6,19,4,7,135,42,29,395,47,46,12,149,40,18,790,4,0,16,8,6,9,12,8,0,61,0,0,5,3,7,6,12,5,0,39,0,0,0,0,0,0,0,0,0,6,4,6,4,0,5,7,14,4,8,48,134,212,500,128,118,52,249,85,39,1519
510021269,18,28,17,9,10,4,5,9,0,102,39,22,34,16,27,3,14,17,0,171,85,41,386,29,60,12,75,41,21,753,3,0,9,0,16,0,5,7,0,45,3,5,8,0,9,4,9,0,0,51,0,0,9,0,3,0,0,4,0,16,5,4,7,6,6,0,0,4,5,42,265,382,516,93,193,43,119,92,30,1737
510021270,20,17,29,18,22,6,9,7,0,133,40,41,65,75,55,12,24,24,4,343,97,74,880,118,142,43,235,128,51,1765,10,0,20,17,27,13,28,19,3,135,12,4,11,13,9,9,13,9,0,88,4,0,8,0,0,3,4,3,0,31,7,4,17,3,3,4,21,18,25,113,256,543,1099,318,330,119,352,252,100,3370
510031271,17,15,23,17,10,3,20,7,0,106,32,23,37,42,36,8,48,29,4,248,58,32,695,62,98,19,313,83,41,1405,8,0,10,9,0,4,22,14,3,71,9,0,0,5,7,3,17,4,0,51,0,0,0,0,0,4,3,4,0,19,4,0,9,3,3,9,26,6,10,72,210,353,828,185,199,49,495,186,63,2574
510031272,40,53,61,34,36,12,15,4,4,271,101,80,116,119,106,30,34,22,8,611,266,120,1397,203,273,78,266,192,66,2864,14,10,42,18,58,26,26,34,4,226,15,18,16,24,27,13,16,16,0,155,6,10,14,3,3,3,5,9,0,52,20,18,22,12,18,8,22,15,19,156,772,1281,1838,556,675,229,415,365,124,6246
510031273,15,26,21,7,6,6,5,3,0,85,13,18,29,23,16,3,10,9,0,116,69,32,402,51,81,15,116,53,17,835,5,3,11,8,11,3,11,8,0,58,0,4,5,6,5,0,8,9,0,32,3,0,0,0,4,0,6,3,0,16,9,8,10,5,8,3,8,12,0,48,165,256,521,121,154,28,171,112,25,1547
511011274,39,36,17,29,24,13,13,4,0,175,62,50,35,57,64,16,20,18,4,327,151,70,573,171,158,71,200,157,33,1579,6,4,19,17,28,21,16,24,9,144,13,0,11,14,21,12,11,6,0,92,5,10,4,4,3,0,4,0,7,32,16,10,13,9,14,11,17,25,15,136,427,694,704,346,387,164,291,259,70,3340
511011275,28,10,3,6,0,0,7,0,0,53,39,7,12,16,14,4,10,9,4,110,129,15,129,31,34,15,59,48,11,478,19,0,0,5,3,4,11,12,0,52,16,0,0,0,6,0,0,8,0,32,0,3,0,0,0,0,0,6,0,15,20,3,8,3,0,0,12,9,3,59,385,148,164,69,105,28,116,114,29,1141
511021276,11,18,9,12,9,4,8,7,0,62,18,8,4,28,14,6,3,6,0,90,70,23,147,61,54,29,58,50,8,501,5,3,4,16,10,10,0,12,0,66,9,0,5,6,3,3,3,13,0,40,5,0,0,0,3,0,0,0,0,11,7,9,5,10,7,13,8,12,8,73,178,227,187,157,134,71,80,126,24,1183
511021277,23,21,5,12,8,13,0,5,0,92,29,26,23,29,16,3,3,16,0,155,88,54,249,75,67,29,37,79,16,699,5,11,7,12,13,7,4,11,0,69,5,3,3,3,5,4,0,3,0,31,0,0,3,0,0,0,0,0,0,16,9,8,9,11,7,12,0,13,14,69,248,316,341,237,174,91,57,194,39,1689
511031278,9,13,9,3,9,0,4,0,0,53,22,14,21,31,22,3,15,11,4,142,58,34,468,82,78,47,155,67,13,997,5,3,10,8,16,9,13,12,0,81,6,3,8,6,11,12,6,0,0,55,0,5,3,3,0,4,0,0,0,14,5,8,10,8,3,10,17,13,6,69,125,195,553,169,159,86,232,119,32,1679
511031279,31,24,22,28,23,4,12,12,0,155,61,60,67,83,66,25,42,19,4,430,172,86,956,187,179,52,284,106,20,2040,11,9,30,20,30,20,31,33,0,179,13,8,12,20,23,7,27,10,0,118,6,8,11,0,4,6,7,5,0,46,10,5,24,11,13,7,29,21,18,141,487,934,1222,447,429,157,489,252,54,4462
511031280,23,41,9,12,21,3,7,4,0,124,43,46,27,61,47,15,25,10,8,276,118,53,677,101,114,43,185,62,23,1375,11,8,18,24,18,14,24,9,0,120,3,4,9,15,13,6,25,5,0,87,3,3,0,4,6,3,0,0,0,17,4,7,4,18,12,0,11,10,12,74,354,915,787,293,313,98,292,125,52,3235
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511031282,4,6,3,0,6,0,14,3,0,37,3,8,10,14,10,6,10,0,0,63,29,24,198,36,28,16,114,27,13,483,0,0,5,8,6,4,10,9,0,44,0,5,5,5,0,0,7,0,0,22,3,0,0,0,0,0,0,0,0,10,9,4,8,8,13,0,16,12,8,68,88,127,246,87,71,25,176,70,23,911
511031283,9,12,9,3,7,0,6,4,0,44,16,15,14,15,15,0,20,3,0,91,39,15,189,23,26,7,104,29,8,444,4,0,11,5,0,0,18,10,0,49,5,4,0,5,0,0,10,0,0,24,0,0,0,0,0,0,0,0,0,3,0,3,8,0,0,3,10,4,3,40,111,179,239,68,61,11,191,75,17,950
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,28,54,17,28,20,7,3,8,4,172,52,58,34,95,59,19,8,21,0,346,83,64,472,235,123,82,126,137,14,1330,10,7,16,29,24,45,10,35,0,172,3,4,4,21,17,12,0,14,0,81,0,8,0,7,0,0,0,8,0,17,3,12,5,15,6,9,4,16,10,77,294,853,583,480,302,208,171,258,35,3184
511041286,26,27,3,14,6,3,0,0,0,95,33,27,16,42,34,6,7,17,0,182,82,56,428,130,110,65,98,87,30,1078,10,6,10,12,19,20,9,22,0,105,10,8,10,10,7,4,5,15,0,60,0,3,4,0,5,0,6,7,6,32,3,6,4,7,12,6,4,11,3,58,205,356,483,250,204,119,134,167,44,1967
511041287,29,24,18,24,19,5,9,7,5,133,35,47,26,85,49,15,10,10,8,284,120,49,501,171,139,58,125,87,12,1273,13,0,11,23,28,22,11,12,0,126,7,0,8,16,14,7,4,10,0,77,4,6,3,3,4,0,4,5,0,33,5,15,6,13,9,10,9,4,14,96,297,581,599,400,309,129,183,149,42,2687
511041288,31,60,19,29,22,9,7,15,5,191,47,65,35,125,58,19,15,10,7,369,127,74,512,234,160,77,107,135,13,1441,9,10,16,26,29,25,21,18,4,152,10,6,10,17,24,9,4,8,0,93,6,0,8,4,7,3,5,5,0,44,13,15,12,14,10,6,7,7,3,72,403,999,633,534,383,166,184,214,37,3542
511041289,16,14,6,8,9,4,4,9,3,66,15,9,11,20,12,7,4,7,0,80,38,15,175,40,28,21,46,39,6,406,0,0,0,0,11,6,0,8,3,40,0,0,3,4,6,0,0,3,0,15,3,4,3,0,3,3,0,0,0,13,10,0,5,7,0,0,0,6,3,40,128,150,199,94,77,44,68,78,23,851
511041290,17,6,3,3,7,0,6,5,0,39,7,9,5,12,3,6,5,8,0,58,45,10,140,21,17,5,57,32,7,327,7,0,3,0,3,0,4,3,0,29,3,0,0,4,0,6,3,0,0,15,0,0,0,0,0,0,0,0,0,6,0,5,0,3,3,0,16,7,6,48,121,111,163,55,42,15,92,88,18,713
511041291,24,7,0,4,3,0,5,0,0,45,25,5,3,15,8,3,3,3,0,75,107,11,90,32,27,12,48,56,11,398,10,0,0,8,6,5,0,13,0,44,15,3,5,11,4,0,0,3,0,34,3,0,0,0,4,0,0,0,0,12,6,0,3,7,0,0,3,11,5,32,289,128,110,78,93,29,67,96,17,900
511041292,38,10,13,7,10,0,6,3,0,96,23,14,10,28,18,6,0,10,4,111,105,22,173,74,53,17,68,79,11,599,8,4,0,11,10,0,13,11,0,49,11,0,0,4,5,0,0,7,0,40,3,0,0,0,0,0,0,0,0,16,20,5,12,4,6,4,6,16,4,82,303,248,218,147,138,45,96,143,24,1356
597979799,0,4,7,0,0,0,0,0,0,11,0,0,5,0,0,0,0,4,0,17,4,6,50,0,0,0,15,15,3,100,0,0,0,0,0,0,0,6,0,5,0,0,4,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,0,3,4,33,67,9,3,0,18,60,6,199
599999499,10,12,4,12,3,0,3,13,0,52,10,17,20,27,17,4,7,21,0,121,13,26,164,51,33,19,49,63,5,421,0,0,4,7,0,5,6,17,0,43,0,0,0,3,4,0,5,5,0,21,0,0,0,0,4,0,0,0,0,13,6,0,3,0,4,0,3,6,3,32,80,233,220,161,97,42,89,176,23,1126
