SA2_CODE_2021,Sme_Usl_ad_1_yr_ago_as_2021_M,Sme_Usl_ad_1_yr_ago_as_2021_F,Sme_Usl_ad_1_yr_ago_as_2021_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
509011228,2313,2451,4760,159,157,314,5,10,13,14,17,29,5,4,5,0,3,3,234,249,482,3,5,8,0,3,3,0,0,0,0,0,0,267,286,548,6,9,12,10,12,19,438,460,894,307,293,600,3055,3202,6253
509011229,1156,995,2153,86,69,154,0,3,0,3,3,9,5,9,9,8,3,9,97,80,179,0,0,3,0,0,0,0,0,0,0,0,0,116,101,218,11,4,12,4,0,9,211,174,387,146,129,275,1517,1299,2814
509011230,1747,1659,3403,124,143,273,0,0,0,0,0,4,0,6,9,3,0,5,107,115,223,4,0,0,0,0,0,0,0,0,0,0,0,118,131,249,31,8,36,0,4,8,283,282,565,266,221,488,2287,2162,4449
509011231,1654,1541,3201,79,69,146,0,0,0,0,0,0,4,0,5,0,0,0,100,132,230,0,0,0,0,0,0,0,0,0,0,0,0,109,136,243,13,3,14,3,0,4,200,211,409,195,202,394,2047,1949,3998
509011232,1436,1368,2808,25,23,52,4,6,10,4,5,8,0,0,3,0,0,0,140,137,279,0,0,0,0,0,0,0,0,0,0,0,0,149,154,301,4,5,7,0,0,4,181,180,364,419,73,483,2034,1617,3654
509011233,4498,4582,9084,223,224,445,11,11,22,10,4,11,9,8,19,3,7,5,447,466,910,4,4,11,0,0,0,0,0,0,0,0,0,485,493,978,9,15,25,17,16,34,740,748,1488,335,301,631,5572,5632,11201
509011234,2118,2034,4156,95,98,198,0,0,0,3,6,14,0,4,0,5,4,3,143,157,299,0,0,0,0,0,4,0,0,0,0,0,0,149,172,324,4,5,11,3,11,7,255,279,541,373,272,648,2750,2591,5338
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,2342,2314,4652,32,36,69,9,7,11,0,6,10,16,15,26,5,8,11,296,287,583,0,0,0,6,5,7,0,0,0,0,0,0,328,319,651,3,4,8,3,8,12,366,367,736,268,214,481,2974,2896,5871
509021237,1434,1382,2810,52,69,118,0,0,7,0,0,0,0,0,3,0,0,0,109,96,209,0,0,0,0,0,0,0,0,0,0,0,0,121,102,220,0,7,12,0,0,0,177,171,350,299,282,581,1911,1838,3742
509021238,1594,1447,3042,73,64,134,0,0,0,0,0,4,0,0,0,0,6,10,105,107,209,0,0,0,0,0,0,0,0,0,0,0,0,113,117,229,7,5,16,3,0,3,191,186,379,203,142,346,1993,1777,3770
509021239,3471,3154,6628,183,171,356,15,9,17,13,13,27,30,30,55,9,9,19,380,399,780,3,4,6,5,3,5,0,0,0,0,0,0,450,458,913,55,50,100,6,12,20,693,696,1383,514,348,864,4672,4201,8875
509021240,1852,1767,3622,123,120,244,3,4,12,0,0,0,6,13,16,3,7,7,134,125,265,0,0,0,0,0,0,0,0,0,0,0,0,150,153,305,8,6,9,4,0,4,283,274,560,362,293,657,2502,2334,4835
509021241,1763,1650,3419,78,91,170,0,3,4,3,4,5,4,9,13,0,4,3,94,97,195,0,0,0,0,0,0,0,0,0,0,0,0,109,112,222,12,10,18,3,5,5,197,220,415,307,289,601,2268,2157,4428
509021242,1203,976,2182,57,52,105,6,3,3,5,3,12,6,0,10,3,0,3,106,81,188,4,0,6,0,0,4,0,0,0,0,0,0,131,94,222,6,4,7,0,4,3,190,149,340,293,162,456,1686,1285,2971
509021243,4105,4308,8415,240,262,504,8,13,21,11,5,17,9,13,23,3,5,13,368,373,747,0,0,0,0,3,3,0,0,0,0,0,0,405,412,820,20,26,45,8,12,17,677,704,1387,903,563,1467,5692,5575,11266
509021244,1777,1704,3478,68,71,142,0,0,4,4,0,8,5,3,8,0,5,5,183,175,356,0,6,9,0,0,3,0,0,0,0,0,0,188,197,387,3,4,10,3,7,12,271,275,548,311,245,554,2357,2223,4579
509021245,2009,2025,4039,94,120,214,4,8,13,4,3,8,0,0,0,0,3,3,157,144,302,0,0,0,5,3,8,0,0,0,0,0,0,170,162,333,5,0,4,3,0,3,275,286,559,284,239,526,2573,2551,5116
509031246,1402,1335,2733,82,95,176,3,0,3,3,0,5,0,3,3,0,0,0,114,101,216,0,0,0,4,0,3,0,0,0,0,0,0,126,105,229,3,3,7,0,0,0,207,201,407,169,160,338,1781,1692,3473
509031247,1729,1532,3262,75,86,170,5,3,12,3,7,11,12,4,16,0,0,4,102,99,202,0,0,0,0,0,0,0,0,0,0,0,0,131,114,241,8,6,15,5,5,11,224,212,435,270,224,500,2226,1971,4199
509031248,901,845,1743,56,59,119,6,0,8,0,0,0,5,3,7,4,0,4,96,121,218,0,0,0,0,0,0,0,0,0,0,0,0,111,128,237,4,7,9,7,5,10,180,192,371,123,107,229,1208,1141,2346
509031249,1544,1656,3199,119,136,254,0,3,3,7,3,14,5,0,5,0,0,0,156,169,322,0,0,0,3,3,5,0,0,0,0,0,0,182,189,368,27,13,37,0,3,4,330,332,660,258,223,481,2132,2206,4337
509031250,1986,1816,3805,74,75,154,0,0,4,0,0,3,0,0,4,0,0,3,121,150,273,0,0,0,0,0,0,0,0,0,0,0,0,132,161,287,3,7,12,3,5,4,215,247,456,274,283,552,2471,2340,4814
510011262,4631,4831,9454,500,630,1135,49,54,99,44,53,98,47,74,124,10,9,23,497,626,1115,6,7,13,23,37,68,4,3,10,0,0,0,680,866,1549,29,41,79,31,40,72,1248,1583,2828,1116,1060,2171,6997,7460,14458
510011263,2337,2353,4691,179,182,362,20,11,33,13,21,30,18,27,47,7,5,12,190,197,386,0,4,0,17,18,34,0,0,0,0,0,0,257,280,536,14,14,28,8,8,18,462,481,943,709,597,1308,3507,3436,6941
510011264,1349,1379,2730,67,67,139,3,0,7,3,9,15,17,16,25,0,0,0,74,101,180,6,4,6,17,13,33,0,0,0,0,0,0,122,146,266,6,5,9,3,4,5,200,230,428,220,180,402,1774,1785,3558
510011265,2330,2394,4726,226,277,503,23,25,54,27,37,72,45,47,95,4,8,15,207,243,452,8,3,8,29,31,56,0,0,0,0,0,0,352,399,753,31,21,54,19,14,31,632,706,1338,676,634,1318,3641,3736,7376
510011266,855,825,1675,36,42,79,7,28,36,12,13,27,16,20,40,0,6,6,59,72,132,0,0,0,4,6,11,0,0,0,0,0,0,102,147,249,5,5,8,8,4,15,149,197,348,132,113,246,1131,1136,2270
510021267,2101,947,3042,47,33,77,29,3,31,16,6,25,47,28,69,17,0,21,457,235,692,6,0,0,3,0,8,0,0,0,0,0,0,572,284,853,26,13,38,0,3,9,645,330,977,1504,353,1857,4252,1635,5879
510021268,1408,1246,2650,183,206,389,14,15,32,18,9,28,30,34,64,6,5,9,200,204,404,3,0,3,10,9,12,0,0,0,0,0,0,275,272,555,19,20,41,9,4,11,487,511,992,267,251,515,2160,1998,4161
510021269,1358,1225,2583,158,138,298,21,22,41,16,16,28,47,39,86,8,5,10,265,251,516,0,0,5,9,6,12,0,0,0,0,0,0,361,334,699,16,14,25,0,3,8,536,490,1032,299,262,564,2199,1983,4180
510021270,3580,3237,6813,498,545,1049,43,27,70,32,42,77,77,62,135,8,10,23,411,418,829,6,8,20,18,10,27,3,0,3,0,0,0,608,571,1176,37,31,67,16,15,38,1160,1164,2328,969,743,1711,5705,5148,10850
510031271,2495,1839,4335,174,162,336,19,8,30,21,25,44,41,31,71,12,7,18,542,439,978,3,0,5,20,11,27,0,0,0,0,0,0,653,528,1173,24,12,36,6,4,8,856,705,1561,896,492,1383,4240,3035,7275
510031272,5567,4997,10569,864,861,1728,32,36,66,54,39,94,86,63,147,31,24,58,631,645,1279,8,6,11,20,25,39,4,4,11,0,0,0,866,839,1705,55,67,124,47,31,85,1833,1800,3635,1427,1122,2546,8834,7921,16751
510031273,1737,1345,3082,167,147,310,8,3,15,9,3,19,16,18,30,0,0,0,232,218,454,0,0,0,0,3,3,0,0,0,0,4,0,279,252,532,9,8,19,4,4,7,458,408,866,830,347,1179,3029,2097,5124
511011274,4384,4489,8873,460,504,959,12,7,20,19,20,38,14,16,28,11,3,15,288,275,559,3,3,4,5,3,10,0,0,0,0,0,0,354,332,688,16,13,30,13,12,29,844,855,1704,692,614,1305,5920,5960,11879
511011275,1533,1369,2899,88,73,157,4,0,4,10,4,19,20,9,32,10,10,11,148,161,309,0,0,3,0,0,4,0,0,0,0,0,0,192,189,382,18,18,37,16,4,15,314,280,595,234,190,419,2078,1837,3913
511021276,1682,1575,3252,134,116,256,6,12,19,4,7,14,12,13,28,0,0,0,131,145,284,0,3,3,3,4,7,0,0,0,0,0,0,173,184,351,12,9,26,0,10,14,325,318,645,493,418,912,2503,2305,4815
511021277,1592,1464,3051,164,165,333,20,18,39,12,10,20,23,26,51,8,14,25,207,239,448,0,0,7,7,4,13,0,0,0,0,0,0,280,324,606,22,22,46,14,17,33,487,524,1011,300,235,539,2376,2222,4601
511031278,2473,2215,4686,120,119,239,21,13,31,17,5,28,30,18,48,7,8,17,289,257,555,13,3,15,0,3,7,0,0,0,0,0,0,379,315,698,28,17,42,13,4,18,542,460,1002,857,526,1379,3867,3202,7065
511031279,4903,4546,9456,375,343,714,37,31,66,32,36,73,56,51,106,18,13,31,635,600,1233,4,5,8,10,9,18,0,3,4,4,0,4,797,749,1540,76,53,132,37,23,63,1284,1165,2450,610,499,1106,6797,6214,13010
511031280,3189,3099,6285,259,246,501,37,18,59,24,20,46,33,31,58,8,5,13,440,453,887,3,3,3,6,5,20,0,0,0,0,0,0,559,542,1093,28,32,60,26,18,42,871,838,1700,318,272,586,4370,4207,8575
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511031282,1414,1189,2600,98,99,198,11,6,20,11,15,29,28,21,50,13,8,23,182,139,322,4,4,11,7,3,14,0,0,0,0,0,0,265,202,464,14,22,38,9,5,14,384,326,710,590,430,1022,2386,1945,4332
511031283,1610,1214,2824,76,85,163,21,12,31,8,4,9,18,11,26,14,15,23,243,154,390,3,0,4,3,5,13,0,0,0,0,0,0,302,196,501,13,12,28,0,5,7,403,301,704,920,314,1235,2931,1829,4764
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,4180,4522,8705,227,256,479,13,17,28,18,23,42,13,11,25,9,8,12,529,592,1127,0,0,5,7,7,16,0,0,0,0,0,0,589,664,1256,33,25,58,10,16,23,856,963,1816,635,643,1272,5676,6126,11801
511041286,2927,2925,5848,80,65,140,4,6,12,8,13,18,4,3,9,4,6,6,235,285,526,0,0,0,4,5,9,0,0,0,0,0,0,264,321,585,12,10,19,8,9,18,364,401,760,674,447,1114,3958,3769,7729
511041287,3248,3263,6515,161,151,318,3,4,15,3,5,13,10,13,16,7,0,11,348,407,759,0,0,0,5,11,17,0,0,0,0,0,0,382,453,835,13,19,26,6,12,19,563,632,1192,376,343,724,4192,4240,8427
511041288,3919,4147,8065,189,192,384,14,19,30,16,22,32,18,13,36,4,0,4,445,475,924,0,0,0,9,11,17,0,3,5,0,0,0,502,551,1052,34,25,58,4,12,14,734,776,1508,343,302,642,4997,5226,10216
511041289,1378,1428,2810,67,91,158,0,0,3,0,0,0,3,4,7,4,4,4,110,107,216,6,4,3,0,0,3,0,0,0,0,0,0,121,121,242,4,5,10,3,5,8,199,224,416,238,189,426,1818,1840,3652
511041290,989,675,1662,34,33,62,8,4,6,4,3,8,17,12,24,3,6,7,168,101,266,5,0,6,6,11,17,4,0,4,0,0,0,217,129,347,16,3,19,6,0,3,263,168,438,664,362,1029,1922,1204,3131
511041291,1454,1220,2672,94,84,171,0,5,7,3,0,3,3,3,6,4,0,9,115,103,216,0,0,0,0,0,3,0,0,0,0,0,0,129,116,242,7,3,8,4,0,11,231,209,435,405,306,709,2087,1728,3820
511041292,2174,1987,4161,127,104,235,9,3,12,3,3,11,10,10,15,4,0,5,166,154,327,0,0,0,3,0,4,0,0,0,0,0,0,192,179,372,11,12,20,7,13,13,336,303,643,457,395,847,2964,2684,5654
597979799,200,24,229,0,0,0,7,0,3,0,0,0,6,3,10,0,0,0,31,4,39,0,0,0,3,0,3,0,0,0,0,0,0,46,9,55,10,0,14,0,0,0,55,10,71,200,19,216,455,58,514
599999499,650,443,1089,269,221,487,144,127,273,133,121,259,180,191,365,40,42,86,775,793,1565,27,17,42,30,25,58,3,12,8,0,0,0,1335,1324,2661,99,96,192,43,20,61,1743,1662,3403,2228,1281,3513,4620,3386,8005
