SA2_CODE_2021,Sme_Usl_ad_5_yr_ago_as_2021_M,Sme_Usl_ad_5_yr_ago_as_2021_F,Sme_Usl_ad_5_yr_ago_as_2021_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
507051192,3640,3719,7354,249,266,508,50,46,93,44,45,90,41,51,93,21,21,37,1147,1269,2413,11,12,22,19,18,32,7,4,5,0,0,0,1337,1459,2793,121,137,261,51,51,100,1754,1907,3665,432,361,787,5818,5986,11805
507051193,3017,3110,6124,201,234,436,34,34,62,43,43,86,52,40,92,17,19,34,1104,1237,2333,9,10,21,6,11,18,3,6,10,0,0,0,1262,1391,2652,84,114,198,48,43,90,1601,1783,3382,315,233,547,4934,5122,10052
507051312,2247,2348,4594,218,209,425,81,77,155,57,55,108,40,52,95,11,14,25,1746,2029,3775,7,5,12,18,17,36,5,4,14,0,0,0,1963,2254,4219,200,224,429,50,45,97,2434,2733,5168,402,317,720,5085,5395,10477
507051313,6298,6597,12893,1059,1228,2284,114,144,260,103,115,212,112,118,235,36,45,76,2612,2953,5564,18,17,38,41,49,81,10,13,19,0,0,0,3046,3448,6495,337,437,776,90,108,198,4531,5223,9752,677,492,1165,11506,12304,23813
507051314,482,486,969,5,4,15,3,9,12,12,7,18,10,7,12,0,0,0,305,391,695,0,0,0,0,0,5,0,0,0,0,0,0,334,412,745,13,13,28,11,9,26,367,446,816,59,42,97,912,973,1880
509011225,3318,3869,7180,765,904,1676,35,53,90,22,36,56,34,33,69,13,18,35,1613,1940,3553,12,10,22,16,22,41,5,3,12,0,0,0,1751,2117,3862,204,191,396,63,71,132,2785,3285,6065,459,496,954,6555,7649,14199
509011226,1086,947,2028,77,63,143,10,10,17,3,13,17,12,8,15,4,0,5,459,471,926,0,0,0,3,4,13,0,0,0,0,0,0,494,500,994,26,30,56,4,3,12,605,603,1203,173,107,285,1862,1651,3514
509011227,1395,1455,2858,154,156,312,3,3,7,3,9,11,7,5,13,4,3,10,626,723,1352,0,5,4,3,3,7,0,4,7,0,0,0,647,761,1412,43,42,87,20,20,36,862,977,1839,130,113,241,2381,2549,4936
509011228,1544,1573,3118,372,401,771,16,20,39,24,35,56,20,16,34,8,9,12,579,629,1217,5,4,11,10,8,15,0,0,0,0,0,0,665,719,1385,36,63,102,15,22,35,1090,1203,2302,289,292,584,2930,3076,6003
509011229,797,658,1454,162,137,300,8,13,16,4,5,11,3,3,10,12,10,20,223,214,439,0,0,0,3,4,5,0,0,0,0,0,0,248,251,500,32,41,72,14,11,15,460,430,887,154,122,277,1410,1207,2617
509011230,1251,1141,2397,233,259,498,5,12,20,7,3,12,0,6,4,3,6,9,283,321,602,0,0,0,0,0,3,0,0,0,0,0,0,306,352,655,101,51,154,7,11,19,653,678,1328,254,216,472,2161,2038,4199
509011231,1232,1138,2371,214,196,407,3,9,10,3,0,0,7,4,13,0,7,8,232,271,504,0,0,0,0,0,0,0,0,0,0,0,0,254,285,538,37,40,69,7,8,14,509,526,1036,201,200,404,1944,1863,3814
509011232,1064,1015,2084,79,84,167,4,7,9,7,4,13,11,3,15,0,0,3,355,345,702,0,0,3,0,3,8,3,3,3,0,0,0,382,371,758,21,23,38,9,6,15,488,481,973,427,75,500,1979,1572,3553
509011233,2998,3007,6007,527,584,1106,26,25,54,20,21,34,24,12,38,7,11,12,1201,1271,2467,3,4,9,6,5,12,0,0,0,0,0,0,1281,1348,2631,72,89,158,41,35,80,1916,2054,3976,348,299,648,5263,5366,10629
509011234,1490,1427,2922,244,215,462,7,11,17,10,17,30,12,13,24,4,3,8,441,471,912,5,5,9,5,4,4,0,0,0,0,0,0,486,518,1002,47,51,93,16,5,20,785,793,1579,365,280,643,2641,2505,5144
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,1727,1686,3414,77,101,176,3,4,8,8,8,15,9,16,26,9,12,23,700,699,1399,0,5,3,8,3,16,0,0,0,0,0,0,736,746,1492,33,26,55,7,7,20,856,883,1739,263,209,476,2850,2779,5629
509021237,1062,1017,2082,158,165,326,4,4,11,3,4,10,3,4,11,3,0,6,256,242,496,0,0,0,0,0,0,0,0,0,0,0,0,280,259,536,19,29,48,3,5,8,463,457,918,297,278,579,1826,1755,3579
509021238,1207,1081,2290,196,178,369,0,0,0,5,0,6,3,0,6,5,0,8,249,255,506,0,6,8,0,3,0,0,0,0,0,0,0,265,268,535,27,22,41,4,11,14,489,473,968,198,145,342,1898,1707,3598
509021239,2478,2207,4680,341,305,645,19,28,45,14,17,35,27,24,57,14,5,20,871,868,1738,7,4,12,6,8,15,0,0,0,0,0,0,965,953,1918,172,191,362,24,21,44,1502,1471,2972,513,363,871,4488,4038,8528
509021240,1354,1241,2596,267,285,548,11,10,19,11,11,16,12,16,24,9,0,8,343,321,666,0,0,0,0,0,5,0,0,0,0,0,0,378,362,741,24,27,48,12,3,16,681,678,1358,351,294,644,2383,2215,4599
509021241,1298,1144,2444,225,265,486,7,7,14,8,5,12,12,8,23,0,3,3,250,271,524,0,0,5,0,0,3,0,0,0,0,0,0,284,295,579,49,55,105,15,9,25,569,626,1198,298,273,574,2163,2045,4215
509021242,870,674,1546,137,127,266,10,5,13,10,0,14,11,7,20,10,4,14,228,205,435,8,0,6,5,3,6,0,0,0,0,0,0,282,223,505,27,31,52,5,3,8,450,387,834,302,172,479,1619,1235,2853
509021243,2890,2989,5883,571,622,1190,16,16,27,24,24,53,34,28,65,10,12,23,877,969,1842,6,0,6,9,3,16,0,0,3,0,0,0,974,1066,2043,54,65,121,25,28,51,1628,1780,3404,927,557,1487,5444,5327,10770
509021244,1319,1258,2578,131,143,269,10,4,14,8,6,20,5,6,21,7,3,10,465,430,893,0,4,0,4,3,10,0,0,0,0,0,0,501,465,967,11,27,40,19,8,32,668,640,1310,311,246,558,2293,2153,4448
509021245,1503,1478,2980,201,215,418,10,14,25,6,13,24,3,5,7,5,5,8,428,461,891,4,0,4,9,6,17,0,0,0,0,0,0,466,506,974,21,26,51,9,9,19,705,760,1464,294,234,533,2502,2476,4981
509031246,1063,960,2019,147,158,304,5,0,4,3,3,3,3,6,5,12,7,10,280,291,574,0,0,0,4,3,12,0,0,0,0,0,0,295,307,608,16,25,37,9,7,13,466,495,964,174,159,339,1703,1617,3315
509031247,1311,1138,2445,189,165,355,9,6,15,7,8,15,12,3,13,0,3,9,249,241,492,0,0,8,4,0,3,0,0,0,0,0,0,289,268,558,41,44,79,10,7,11,519,485,1005,280,228,511,2112,1853,3961
509031248,612,576,1185,101,98,198,8,6,11,3,8,8,3,8,14,0,7,9,259,254,512,5,3,6,0,4,3,0,0,0,0,0,0,283,288,568,12,17,33,11,6,11,404,405,808,129,108,234,1136,1092,2227
509031249,1092,1138,2230,251,262,517,6,5,17,16,16,26,9,3,16,0,0,0,337,369,708,0,0,0,0,0,5,0,0,0,0,0,0,368,403,774,71,65,141,9,11,21,701,749,1452,262,225,484,2056,2109,4166
509031250,1533,1384,2919,194,192,382,5,4,8,5,3,4,0,0,3,3,9,15,314,335,646,0,0,0,0,0,0,0,0,0,0,0,0,332,352,681,41,32,80,8,8,13,572,585,1157,269,278,552,2377,2249,4627
510011262,2564,2608,5170,1063,1186,2247,95,100,194,117,146,265,102,112,213,37,40,76,1107,1326,2435,14,12,29,55,69,125,4,10,18,5,0,5,1541,1817,3351,211,330,544,71,57,127,2879,3390,6273,1113,1049,2158,6556,7051,13600
510011263,1623,1561,3185,343,393,737,22,24,43,30,34,65,34,36,71,3,14,16,381,426,804,0,3,6,23,23,43,4,0,4,0,0,0,495,557,1055,59,73,138,23,15,39,928,1048,1970,723,624,1346,3269,3232,6502
510011264,959,1019,1977,164,171,333,13,13,30,10,11,20,25,17,39,0,0,0,154,166,320,3,6,6,30,16,43,0,0,4,0,0,0,237,233,470,23,36,60,8,8,18,433,450,883,237,198,442,1628,1667,3299
510011265,1349,1382,2731,488,540,1026,45,41,88,61,59,121,91,89,181,10,12,31,457,493,948,9,14,27,58,57,117,0,0,4,0,0,0,733,775,1509,118,142,259,47,47,95,1382,1502,2883,672,624,1295,3402,3515,6916
510011266,642,617,1258,63,50,114,13,17,37,13,18,26,14,13,32,4,5,10,145,156,303,0,0,0,3,0,6,0,0,0,0,0,0,202,219,416,32,36,67,4,7,9,290,312,604,137,133,265,1069,1059,2125
510021267,1338,637,1974,60,45,111,42,13,58,31,9,47,93,36,126,33,7,41,850,350,1206,8,7,15,19,11,27,3,0,8,3,0,3,1083,436,1520,142,73,217,10,13,24,1304,567,1874,1545,357,1900,4182,1568,5747
510021268,534,401,938,318,305,625,34,34,67,27,26,56,71,55,125,11,14,24,575,590,1168,4,5,12,8,11,23,0,0,0,0,0,0,736,733,1467,87,115,201,24,21,39,1161,1173,2334,282,258,538,1973,1839,3809
510021269,496,401,897,279,278,553,65,51,117,31,28,59,126,88,214,22,16,40,600,551,1151,3,7,9,16,14,26,0,0,0,0,0,0,861,753,1617,92,112,210,13,21,35,1251,1163,2415,296,265,558,2042,1825,3874
510021270,1471,1266,2731,1024,1019,2041,110,122,235,82,77,159,189,155,343,37,32,66,1040,1018,2054,18,19,38,32,28,63,0,0,5,0,3,5,1521,1461,2977,218,225,442,62,70,128,2824,2770,5593,980,731,1710,5273,4769,10042
510031271,1094,683,1773,313,264,576,56,27,85,55,25,78,114,97,207,18,20,36,1258,1022,2282,8,6,9,32,18,46,0,0,0,0,0,0,1534,1215,2751,124,122,249,23,14,36,1987,1619,3605,884,480,1358,3964,2778,6741
510031272,2416,2042,4454,1594,1484,3082,100,92,188,109,100,207,234,189,425,59,49,108,1755,1727,3481,6,13,18,95,91,186,7,9,19,0,0,0,2366,2267,4637,285,358,642,112,70,187,4358,4189,8543,1387,1108,2501,8159,7343,15504
510031273,1008,711,1721,316,264,581,23,12,36,21,14,32,39,40,75,5,7,15,545,500,1043,4,5,5,15,22,34,0,0,0,0,4,0,656,599,1255,33,43,73,16,6,20,1026,909,1929,830,335,1163,2858,1958,4822
511011274,3010,3020,6033,960,1009,1974,25,32,56,44,38,82,47,50,97,26,17,40,689,748,1435,3,3,10,7,4,14,0,0,0,0,0,0,838,897,1730,92,112,201,42,42,79,1927,2058,3986,699,603,1306,5642,5686,11329
511011275,1002,853,1852,157,143,302,26,13,33,15,8,29,21,18,35,14,19,30,394,391,786,3,5,9,0,3,9,0,0,0,0,0,0,479,450,926,75,70,139,23,5,28,728,669,1401,232,192,427,1961,1713,3672
511021276,1128,1020,2147,272,305,576,12,16,24,17,21,36,35,26,63,5,7,10,299,281,582,6,5,8,3,8,11,3,0,0,3,0,4,379,358,741,77,80,155,14,17,32,746,754,1509,490,404,893,2368,2178,4544
511021277,971,850,1826,248,237,489,38,43,86,30,30,55,46,42,85,20,22,49,442,459,900,10,4,15,12,3,19,0,0,0,3,7,7,604,602,1208,107,160,274,34,15,56,1000,1019,2022,284,242,530,2263,2112,4376
511031278,1565,1359,2929,256,272,524,31,27,52,42,34,69,61,45,105,28,24,47,671,580,1252,11,9,24,7,0,9,0,0,0,0,0,0,840,721,1562,107,103,215,49,34,83,1255,1127,2381,833,499,1334,3655,2991,6649
511031279,3013,2721,5734,653,607,1264,67,68,135,69,70,141,115,98,218,31,37,66,1259,1218,2477,18,26,39,24,18,44,0,0,0,0,0,0,1585,1536,3120,406,376,781,79,57,143,2726,2581,5312,634,529,1168,6374,5831,12206
511031280,1880,1748,3629,359,388,742,60,47,114,51,52,103,71,65,140,23,23,45,1008,1037,2043,15,16,29,15,12,28,5,3,8,0,0,0,1260,1255,2517,209,207,407,52,48,96,1871,1891,3759,329,275,595,4077,3910,7988
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511031282,953,751,1710,174,189,366,14,8,31,32,22,51,49,39,83,29,24,51,374,316,691,7,7,16,7,0,16,0,0,0,0,0,0,509,426,934,37,39,85,18,12,25,742,673,1406,581,420,999,2275,1841,4117
511031283,1128,878,2007,116,140,259,32,22,62,11,13,24,42,24,66,22,17,40,444,262,713,3,3,4,12,12,22,0,0,0,0,0,0,579,353,933,69,42,113,13,5,20,773,552,1323,934,314,1241,2830,1732,4570
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,2775,2930,5701,468,566,1029,31,26,58,48,48,91,28,37,71,10,16,27,1218,1387,2604,11,9,20,13,22,36,3,3,9,0,0,0,1367,1545,2908,129,135,265,45,44,88,2004,2285,4287,668,671,1341,5447,5881,11326
511041286,2116,2065,4179,202,205,408,15,9,21,14,20,34,8,8,24,9,6,12,650,760,1411,3,6,8,13,15,23,0,4,4,0,0,0,707,829,1539,37,30,70,31,18,50,979,1083,2063,663,436,1093,3756,3579,7337
511041287,2101,2088,4189,350,332,677,14,16,30,13,18,32,25,29,55,20,17,34,935,1009,1941,3,3,10,32,32,64,9,0,7,6,4,3,1048,1131,2179,43,75,116,36,33,73,1477,1569,3043,373,340,720,3955,3995,7950
511041288,2570,2727,5296,489,486,973,40,41,88,25,40,67,39,42,88,20,7,30,1043,1145,2188,3,5,7,8,11,20,5,4,11,0,0,0,1181,1304,2485,102,121,223,34,33,67,1802,1946,3749,352,284,638,4726,4958,9677
511041289,1028,1016,2041,190,217,403,7,6,14,5,12,18,11,4,17,0,4,4,259,299,558,4,4,9,4,5,6,0,0,0,0,0,0,292,340,631,14,21,34,8,3,9,501,581,1081,237,190,424,1768,1782,3549
511041290,641,398,1038,62,83,145,13,6,16,24,14,37,23,15,36,9,5,12,334,214,554,4,4,6,9,5,8,3,0,5,0,0,0,408,267,674,53,31,88,13,3,12,540,378,923,674,367,1031,1855,1142,2999
511041291,1079,882,1957,180,161,341,6,4,7,3,3,6,13,6,17,3,5,10,278,266,547,3,0,4,3,0,0,0,0,0,0,0,0,306,289,596,18,18,35,3,5,8,508,474,977,415,297,709,1996,1649,3645
511041292,1672,1508,3173,227,196,421,7,14,16,17,16,28,14,14,27,4,6,12,404,383,791,4,3,3,7,10,19,0,0,0,0,0,3,455,445,905,19,26,49,16,15,29,725,683,1407,462,379,837,2855,2564,5423
597979799,123,16,139,0,0,0,11,0,8,0,0,0,12,0,15,0,0,0,78,9,88,0,0,0,5,0,4,0,0,0,0,0,0,102,13,116,34,10,38,0,0,0,137,24,163,199,19,222,455,58,514
599999499,365,234,595,139,96,234,161,141,302,131,129,257,206,200,407,42,44,91,889,802,1698,27,27,53,34,30,60,7,14,21,0,0,0,1499,1391,2889,228,255,488,32,21,50,1901,1766,3664,2225,1267,3492,4491,3264,7755
