SA2_CODE_2021,P_Pakistan_0_4,P_Pakistan_5_14,P_Pakistan_15_24,P_Pakistan_25_44,P_Pakistan_45_54,P_Pakistan_55_64,P_Pakistan_65_74,P_Pakistan_75_84,P_Pakistan_85ov,P_Pakistan_Tot,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Samoa_0_4,P_Samoa_5_14,P_Samoa_15_24,P_Samoa_25_44,P_Samoa_45_54,P_Samoa_55_64,P_Samoa_65_74,P_Samoa_75_84,P_Samoa_85ov,P_Samoa_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
502011022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,10,9,21,10,10,4,3,0,60,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,12,13,12,33,19,7,9,107,0,0,0,0,3,0,0,0,0,6,0,8,16,46,35,26,10,5,0,146,0,0,0,0,0,0,4,0,0,6,0,0,0,3,0,0,0,0,0,3,0,4,4,19,6,0,5,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,7,9,0,0,40,0,3,0,0,0,3,0,0,0,9,0,5,13,16,14,18,7,5,0,70,0,0,5,3,7,7,0,7,0,28,0,4,9,28,19,33,29,15,4,143,10,28,43,103,67,75,85,36,8,461,414,1062,958,1854,1235,1530,1670,760,184,9664
502011023,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,15,28,61,34,18,11,0,0,168,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,6,4,21,12,27,9,83,0,0,3,0,5,0,0,3,0,15,0,4,15,17,11,12,12,6,0,73,0,0,3,0,7,3,0,0,0,18,0,0,0,3,0,0,0,0,0,5,0,8,5,12,9,11,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,5,0,23,0,0,3,4,0,0,0,0,0,15,0,0,7,5,3,6,3,4,6,22,0,4,3,9,3,4,0,6,3,30,0,4,8,19,14,22,31,26,5,120,30,70,55,130,58,61,54,97,102,654,502,1194,1054,1956,1104,1255,1192,1106,506,9869
502011024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,23,22,64,27,13,10,0,0,162,0,0,0,0,0,0,10,3,0,18,0,0,0,0,0,0,0,0,0,8,0,4,13,31,38,53,61,49,0,255,0,0,0,9,8,9,8,8,0,29,0,29,57,91,95,55,33,18,7,385,0,6,0,5,4,3,0,0,0,13,0,0,0,0,0,0,0,0,0,7,0,12,7,22,16,5,4,0,0,68,0,0,0,0,0,0,0,0,0,0,0,3,6,7,6,3,7,5,6,48,0,4,3,16,6,4,0,0,0,31,0,9,9,31,12,15,25,17,4,118,0,7,0,16,11,13,9,5,0,64,3,19,25,81,57,61,61,42,10,355,27,52,57,235,130,136,127,160,46,961,964,2256,2014,3738,2450,2792,3074,2036,580,19905
502011025,4,0,0,16,0,0,0,0,0,21,0,0,0,0,3,0,0,0,0,5,0,23,22,77,26,16,13,0,0,181,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,9,15,15,35,39,30,7,141,0,0,0,4,4,4,4,0,3,18,0,3,11,22,18,22,18,9,0,106,0,0,4,6,3,0,3,0,0,18,0,0,0,12,0,0,0,0,0,11,0,6,6,27,12,4,0,0,0,54,0,0,0,4,0,0,0,0,0,0,0,3,4,12,0,6,3,3,0,32,0,0,0,14,4,3,0,0,0,16,0,0,0,7,0,3,0,3,4,25,0,4,0,5,9,0,3,0,0,21,0,0,16,56,23,26,34,18,3,185,55,69,104,262,139,139,120,128,110,1129,467,790,1079,2209,1274,1508,1596,931,399,10256
502011026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,8,13,14,8,7,59,0,0,0,0,4,6,0,0,0,10,0,9,10,13,19,11,3,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,8,7,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,4,21,0,0,4,0,0,0,0,0,0,7,0,0,0,0,4,4,0,4,0,11,0,0,0,0,4,0,0,0,0,13,0,0,0,9,16,12,11,3,3,56,14,27,41,113,67,67,89,45,16,473,296,726,672,1273,811,988,1099,611,126,6599
502011027,0,3,0,10,0,0,0,0,0,15,0,4,10,7,8,4,0,0,0,37,0,29,76,141,76,33,4,0,0,366,0,5,0,4,3,0,5,0,0,24,0,0,0,0,0,0,0,0,0,4,0,22,28,56,63,57,35,30,9,308,0,3,9,4,10,11,3,4,0,40,0,38,83,147,136,86,26,9,0,522,0,10,0,11,8,0,0,0,0,33,0,0,0,9,0,0,0,0,0,10,0,9,11,31,7,9,0,0,0,68,0,0,0,0,0,0,4,0,0,0,0,9,3,20,3,11,6,3,0,59,6,0,0,17,3,4,0,0,0,35,0,0,15,19,19,8,15,12,0,99,0,3,22,60,31,25,6,3,0,154,0,26,47,126,88,60,67,35,3,449,44,109,100,275,141,113,78,58,26,950,1532,3304,2493,5663,2594,2228,1844,1140,463,21261
502011028,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,3,0,0,0,14,3,23,27,56,33,19,9,7,0,173,0,0,0,0,0,4,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,12,14,29,40,32,14,144,0,0,0,0,4,6,5,0,0,18,0,4,22,30,42,29,20,6,7,157,0,0,0,0,0,0,3,4,0,12,0,0,0,0,0,0,0,0,0,6,0,5,8,21,9,10,4,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,4,18,4,13,12,0,0,44,0,4,3,9,6,0,0,0,0,23,0,0,0,4,8,10,15,15,7,52,0,0,0,10,9,8,9,0,0,39,0,5,0,27,22,32,31,32,4,154,15,81,70,163,107,85,101,77,81,776,472,1174,1116,2030,1322,1575,1852,1275,507,11323
502011029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,27,22,14,0,0,0,80,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,14,20,15,5,91,0,0,0,5,5,0,5,4,0,15,0,7,12,22,15,23,5,7,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,0,0,22,0,4,0,4,3,0,0,0,0,17,0,0,0,5,6,4,0,5,0,24,0,0,0,4,0,5,5,0,0,21,0,0,0,22,9,18,19,13,3,81,34,105,89,188,114,102,85,65,24,800,586,1471,1093,2278,1258,1299,1245,774,254,10263
503011030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4,0,0,0,0,9,0,0,0,5,3,5,4,0,4,23,0,0,0,0,0,0,0,0,0,0,0,6,8,5,11,14,3,5,11,61,0,17,8,7,8,11,10,4,0,58,0,5,23,32,52,32,21,13,0,182,0,0,0,0,3,5,0,6,0,13,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,19,13,14,21,20,11,3,0,104,0,0,0,6,8,0,0,3,0,19,0,0,0,3,0,5,3,3,0,17,0,0,0,4,3,12,0,0,0,24,0,23,7,53,29,39,26,16,5,208,5,18,16,33,36,27,18,29,8,194,192,1010,973,964,1121,998,646,575,319,6805
503011031,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,3,7,0,6,0,0,20,0,0,0,3,5,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,4,14,12,16,7,14,7,88,0,15,13,26,23,12,14,4,0,118,0,5,25,59,23,29,28,7,9,192,0,3,0,11,0,6,5,4,0,27,0,0,0,4,0,0,0,0,0,4,0,0,0,3,7,3,0,0,0,7,0,0,0,0,0,0,0,0,0,6,3,6,10,21,6,9,6,0,5,79,0,0,0,7,0,0,0,0,0,14,0,0,0,9,0,11,4,4,0,32,0,0,3,10,3,11,6,0,0,35,4,34,29,117,46,37,37,24,6,338,14,29,65,141,56,58,59,64,46,527,355,955,1228,2101,1150,1061,1032,916,452,9248
503011032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,8,3,7,9,14,16,4,5,68,0,12,8,7,3,4,4,3,0,36,0,5,6,37,29,21,20,9,6,129,0,0,0,3,0,0,3,0,0,9,0,4,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,28,12,29,19,16,11,8,0,125,0,0,0,0,3,0,0,0,0,10,0,0,0,8,0,3,5,6,0,23,0,0,0,7,5,6,4,3,0,33,3,12,7,58,27,42,26,18,4,191,8,12,26,110,22,52,31,42,44,345,346,868,989,1720,1063,1082,919,550,210,7750
503011033,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,4,6,0,0,0,0,15,0,0,0,0,6,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,7,10,16,26,17,3,8,4,99,0,11,3,16,11,16,4,3,0,66,0,12,31,39,47,30,15,6,0,180,0,5,4,7,6,5,3,5,0,33,0,0,0,0,0,0,0,0,0,5,0,3,5,7,9,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,9,25,22,12,8,7,10,0,0,93,0,0,0,10,7,0,0,0,0,19,0,0,0,5,4,3,3,9,0,20,0,0,0,8,7,12,8,0,0,34,3,20,22,55,57,59,29,18,5,263,0,12,14,30,24,19,21,11,5,149,412,1474,1166,1571,1435,1219,767,408,172,8621
503011034,0,0,0,0,5,0,0,0,0,7,0,0,0,0,6,3,0,0,0,10,0,6,7,24,6,3,5,0,0,50,0,0,3,9,3,7,14,0,3,47,0,0,0,0,0,0,0,0,0,5,0,0,9,23,24,20,13,10,5,102,0,12,16,23,8,13,20,7,0,111,5,5,35,58,47,32,22,10,0,215,0,0,3,11,17,12,4,0,0,46,0,0,0,5,0,0,0,0,0,6,0,4,4,14,6,0,0,0,0,32,0,0,0,3,4,0,0,0,0,4,3,15,18,28,20,11,23,10,0,124,0,0,0,4,7,3,0,0,0,12,0,0,0,5,5,6,6,0,0,24,0,0,5,4,7,11,9,0,0,39,3,34,43,204,80,52,39,36,9,496,13,55,51,132,61,71,76,60,37,551,456,1358,1513,2386,1555,1362,1180,710,254,10764
503011035,6,5,12,52,7,7,0,0,0,88,0,0,0,4,5,4,4,0,0,16,0,3,19,23,10,8,7,0,0,64,0,0,3,15,11,5,4,4,0,40,0,0,0,0,0,0,0,0,0,0,0,10,24,23,33,38,37,18,4,186,3,24,119,110,48,44,53,27,0,427,0,13,92,72,68,62,35,19,6,363,0,13,13,33,28,18,14,10,9,136,0,0,5,28,23,10,19,8,0,87,0,4,9,13,6,0,4,4,0,45,0,0,0,4,0,0,0,0,0,5,14,46,50,56,26,20,14,14,5,240,4,25,13,70,30,10,13,0,0,161,0,0,0,4,4,10,13,9,0,44,0,0,18,10,11,9,3,0,0,61,8,62,90,189,78,84,65,31,12,618,17,45,132,157,58,53,72,57,20,610,709,2341,3983,4043,2221,1959,1962,1225,493,18936
503011036,0,0,0,0,4,0,0,0,0,4,0,0,0,0,5,0,0,0,0,5,0,0,0,0,3,0,5,0,0,12,0,0,0,10,0,10,10,0,0,28,0,0,0,0,0,0,0,0,0,0,0,3,7,9,25,19,17,7,5,98,0,5,14,16,12,13,10,0,3,71,0,20,33,68,63,54,26,11,5,284,0,0,0,4,7,3,3,0,3,30,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,3,0,0,22,0,0,0,0,0,0,0,0,0,3,0,18,25,24,19,10,14,7,0,119,0,0,3,0,3,0,0,0,0,8,0,0,0,0,3,4,5,0,0,18,0,0,0,13,9,20,14,0,0,62,0,29,23,72,67,59,32,20,5,306,6,37,35,68,49,43,47,38,53,375,471,1453,1321,1844,1426,1198,1016,596,282,9612
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,4,5,17,0,0,7,0,4,12,13,8,4,48
503021038,0,0,0,0,0,6,0,0,5,9,0,0,0,0,0,0,0,0,0,4,0,0,9,9,13,3,0,0,0,31,0,4,0,14,4,6,6,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,6,59,43,21,17,4,0,144,0,3,0,23,16,0,6,3,0,52,0,9,15,64,34,15,8,0,0,150,0,0,0,6,5,3,0,0,0,14,0,0,0,12,0,0,0,0,0,13,0,0,0,6,5,4,0,0,0,19,0,0,0,0,0,0,0,0,0,5,0,13,5,39,7,9,6,0,0,79,0,4,3,16,34,23,23,7,0,110,0,0,0,13,3,6,6,0,0,24,0,0,5,15,8,3,4,0,0,30,0,29,25,174,56,54,20,16,12,384,17,18,57,187,61,39,27,11,15,429,781,1508,1232,3953,1776,1247,768,363,243,11872
503021039,0,3,7,19,0,0,0,0,0,37,0,0,0,6,3,0,5,0,0,10,0,3,15,46,10,3,0,0,0,78,0,0,0,19,8,15,12,0,9,64,0,0,0,0,0,0,0,0,0,0,0,0,11,55,37,42,32,11,4,196,0,9,5,42,10,11,11,7,4,95,0,3,15,76,34,30,16,7,5,181,0,0,3,46,9,4,5,3,0,74,0,0,0,16,6,0,0,0,0,22,0,7,8,25,12,5,3,0,0,63,0,0,0,11,0,0,0,0,0,17,4,7,13,37,10,13,7,0,0,101,0,8,12,47,49,29,17,11,6,168,0,5,0,16,3,5,6,3,0,38,0,0,3,26,7,12,4,0,0,47,4,12,38,245,68,70,63,20,30,544,23,23,47,223,87,77,62,42,45,624,818,1622,2081,5480,2210,2073,1561,690,392,16934
503021040,0,0,0,6,0,0,0,0,0,7,0,0,0,0,5,4,0,0,0,7,0,0,5,22,12,0,0,0,0,46,0,0,0,15,7,5,12,3,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,26,24,18,13,7,3,92,0,4,3,37,16,7,7,0,0,78,0,0,8,64,11,11,8,0,0,104,0,0,0,5,4,0,0,0,0,10,0,0,0,15,0,0,0,0,0,16,0,0,0,19,3,0,0,0,0,25,0,0,0,5,0,0,0,3,0,4,3,8,0,21,4,14,4,0,0,57,0,0,9,43,26,40,33,9,8,178,0,0,0,3,3,3,0,0,0,7,0,0,4,9,5,0,4,0,0,26,6,6,14,120,39,46,22,14,11,278,7,33,25,151,33,34,42,18,6,347,515,999,1006,3332,1265,1174,758,406,246,9707
503021042,0,0,0,11,0,0,0,0,0,21,0,0,0,4,6,8,0,0,0,9,0,4,12,50,18,11,11,0,0,103,0,4,0,22,8,5,3,0,9,55,0,0,0,0,0,0,0,0,0,0,0,4,16,44,30,48,38,18,4,208,3,20,21,60,23,16,25,12,3,175,0,12,22,103,49,34,34,12,5,275,0,4,0,14,5,8,0,4,4,40,0,3,4,12,5,0,3,0,0,38,0,8,12,18,11,11,0,0,0,63,0,0,0,3,4,0,0,0,0,10,7,25,15,64,15,23,16,13,0,177,0,0,9,17,11,7,13,4,0,73,0,0,0,14,7,3,4,10,6,37,0,0,5,25,8,4,11,7,0,56,12,62,50,319,138,95,55,51,17,792,26,56,66,256,98,83,101,52,33,768,826,1930,1818,5129,2174,2026,2003,1173,444,17527
503021043,0,5,3,16,0,3,3,0,0,32,0,0,3,3,0,0,4,0,0,11,0,13,17,82,17,9,0,3,0,136,0,0,0,17,8,14,12,0,6,49,0,0,0,0,3,0,0,0,0,5,0,4,8,41,36,32,17,15,13,163,4,18,11,57,45,14,13,9,0,168,0,4,28,114,31,27,17,10,7,250,0,7,6,41,0,0,8,9,7,73,0,3,0,33,0,5,0,0,0,45,0,4,11,24,8,4,6,0,0,58,0,0,0,6,0,0,0,0,0,5,5,18,7,62,23,12,6,7,0,141,0,3,6,24,16,20,9,0,0,89,0,0,0,13,4,0,9,4,4,39,0,0,0,17,18,11,13,0,0,60,17,229,152,1324,133,88,66,22,18,2055,24,46,50,279,71,63,77,31,41,688,1043,2343,1923,6831,2282,1764,1542,788,586,19102
503021295,0,0,0,42,4,0,0,0,0,49,0,0,0,4,6,0,0,0,0,9,0,3,21,119,25,22,10,0,0,202,0,0,0,24,8,10,9,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,34,24,22,19,11,0,115,0,9,27,116,29,26,11,7,0,219,0,0,20,68,23,22,13,3,0,153,0,0,8,27,3,0,4,0,0,48,0,0,8,65,4,0,3,0,0,77,0,5,4,48,21,3,0,5,0,84,0,0,0,7,0,0,4,0,0,11,7,9,16,43,12,6,11,0,0,95,0,6,20,56,15,17,3,4,5,131,0,0,6,8,0,4,4,3,0,24,0,0,4,26,3,3,0,0,0,43,10,34,74,542,65,49,50,18,8,848,34,34,83,468,138,107,78,36,5,992,454,435,1248,5582,1337,1313,973,357,98,11798
503021296,0,0,6,21,3,0,0,0,0,32,0,0,5,9,0,0,0,0,0,12,0,6,11,59,14,9,3,0,0,104,0,0,0,17,0,3,3,3,0,34,0,0,0,0,3,0,0,0,0,4,0,5,5,59,21,17,11,0,0,106,5,5,10,60,9,8,6,0,0,106,0,0,16,79,19,7,14,0,0,134,0,0,4,15,0,0,0,0,0,28,0,0,3,78,0,0,0,0,0,80,4,3,12,46,13,0,5,0,0,79,0,0,0,10,0,3,0,0,0,15,4,9,26,70,11,6,6,0,0,122,0,3,29,66,36,31,50,14,0,239,0,0,0,9,0,4,0,0,0,18,0,0,0,26,9,0,3,0,0,42,0,16,37,379,66,33,26,25,0,581,17,29,85,495,99,79,38,35,17,890,432,575,1238,5966,1175,975,660,294,104,11414
503021297,0,5,14,29,3,0,0,0,0,50,0,0,4,0,0,5,0,0,0,3,0,0,26,133,27,8,10,0,0,204,0,0,0,27,4,3,19,3,3,51,0,0,0,0,0,0,0,0,0,5,0,4,9,47,17,14,6,0,3,109,0,7,25,118,13,21,8,0,0,196,0,0,23,88,29,25,8,0,0,180,0,6,14,33,3,0,3,5,0,62,0,0,0,69,0,0,0,0,0,67,3,6,24,103,20,0,6,0,0,157,0,0,0,6,0,4,0,0,0,11,9,12,20,70,14,10,8,5,0,141,0,0,34,62,16,8,6,3,0,132,0,0,3,14,3,5,0,3,0,32,0,0,13,37,10,3,5,0,0,71,13,18,80,597,55,41,43,20,10,868,20,36,270,735,158,117,66,31,11,1433,354,353,1714,6517,1146,990,624,312,106,12119
504011044,0,3,7,9,4,0,0,0,0,26,0,0,3,0,6,4,0,0,0,18,0,20,27,82,28,16,8,0,0,186,0,0,0,11,4,10,15,3,11,50,0,0,0,0,0,0,0,0,0,0,0,3,3,28,11,30,29,18,5,135,0,0,0,16,9,7,0,7,0,52,0,0,7,53,21,18,12,7,0,118,0,0,0,18,3,4,4,0,0,36,0,0,0,13,3,0,0,0,0,16,0,8,9,24,7,7,0,0,0,60,0,0,0,3,0,0,0,0,0,3,0,0,7,21,12,9,5,6,0,62,0,3,10,46,33,17,20,6,0,137,0,0,0,9,6,7,4,0,0,33,0,0,3,9,3,3,0,0,0,26,7,20,32,140,64,67,43,42,14,425,39,76,74,261,121,95,82,61,31,832,1002,1799,1601,4628,2165,1971,1574,839,360,15932
504011045,0,5,11,32,4,7,0,0,0,61,0,0,0,6,10,0,3,0,0,20,0,22,35,101,44,32,14,0,0,243,0,0,0,32,12,25,23,9,13,116,0,0,0,0,0,0,0,0,0,0,0,4,0,58,41,33,27,17,19,203,0,4,0,49,27,19,19,5,3,132,0,11,12,89,43,21,10,8,0,191,0,13,8,48,16,8,8,8,3,119,0,3,3,37,3,0,0,0,0,55,0,9,10,39,17,8,4,0,0,92,0,0,0,9,0,4,0,0,0,17,4,7,6,43,19,11,12,0,3,113,0,4,25,121,101,86,60,23,21,449,0,0,0,20,7,11,5,7,0,54,0,0,8,34,4,3,6,0,0,58,5,44,69,328,144,107,67,59,33,854,42,72,89,308,126,108,88,79,64,966,1602,2700,2429,7674,3327,2805,2086,1204,683,24523
504011046,4,0,11,40,3,0,0,0,0,59,0,0,0,4,0,0,3,0,0,10,0,4,13,68,10,11,7,0,0,114,0,0,0,20,15,12,28,10,4,86,0,0,0,0,0,0,0,0,0,0,0,0,7,53,29,25,23,5,0,145,0,4,8,39,18,17,13,5,0,92,4,0,19,85,19,17,14,5,0,156,0,0,6,44,4,9,4,9,0,79,0,3,0,27,3,0,0,0,0,36,3,3,3,35,6,12,4,0,0,77,0,0,0,12,0,0,0,0,0,11,0,0,8,41,6,8,9,0,0,76,0,10,7,50,36,37,21,8,0,160,0,0,0,14,10,9,5,0,0,35,0,0,4,12,12,4,6,3,0,32,5,39,49,384,79,58,60,31,8,711,26,71,64,350,85,69,58,61,54,832,699,1032,1323,5684,1572,1254,1079,484,166,13294
504011047,0,3,28,74,5,3,0,0,0,115,0,0,0,0,9,0,0,0,0,8,0,45,72,163,94,39,25,3,3,441,0,0,0,24,11,17,30,11,7,96,0,0,3,0,0,0,0,0,0,7,0,0,3,23,14,35,36,19,10,135,0,3,0,38,20,36,30,20,5,158,0,8,13,76,38,27,24,12,0,194,5,3,15,78,19,21,15,12,0,163,0,0,0,54,5,0,0,0,0,76,0,4,24,43,23,13,3,0,0,113,0,0,0,16,9,4,4,0,0,45,0,5,3,22,5,6,4,0,0,44,4,18,65,294,183,214,101,45,28,950,0,0,0,8,0,10,3,4,0,23,0,0,12,19,10,9,3,0,0,52,3,41,107,420,170,123,99,66,20,1036,37,75,105,306,114,100,75,60,43,911,1337,2320,2555,6885,2769,2587,2261,1477,525,22714
504011048,0,0,12,12,4,0,3,0,0,23,0,0,0,0,4,0,0,0,0,4,0,6,7,21,12,18,11,0,0,74,0,0,0,7,4,4,11,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,14,12,0,35,0,3,5,11,5,19,23,8,0,72,0,7,25,39,30,48,57,9,0,215,0,0,0,5,0,3,6,11,5,22,0,0,3,7,0,0,0,0,0,12,0,4,0,11,7,0,3,0,0,27,0,3,0,0,0,0,0,0,0,10,0,3,3,0,5,5,0,0,0,18,0,8,9,85,99,105,55,12,7,372,0,0,0,0,3,3,4,0,0,12,0,0,0,4,9,6,0,3,0,27,0,9,14,67,41,53,48,37,12,282,5,19,17,57,16,32,29,19,12,200,372,880,934,1757,997,1100,1139,614,216,8002
504021049,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,7,4,0,0,0,26,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,6,0,0,21,0,0,0,0,0,0,0,0,0,5,0,3,3,14,12,7,0,0,0,35,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,5,0,0,6,0,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,3,0,0,4,18,0,0,0,20,16,13,4,0,0,43,0,0,0,0,0,3,4,0,0,11,0,0,0,5,7,10,0,0,0,16,0,0,9,43,20,33,13,12,0,133,4,15,21,48,30,44,22,16,0,207,122,335,541,1731,748,655,351,130,30,4633
