SA2_CODE_2021,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
509021237,9,17,0,7,10,0,0,47,8,8,4,0,0,0,0,20,24,9,5,7,0,0,0,42,119,126,68,29,34,3,0,392,0,0,0,0,0,0,0,0,166,155,80,50,53,3,0,501,4,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,5,9,21,20,19,17,0,0,89,0,4,0,0,0,0,0,6,18,29,26,17,17,0,0,108,183,182,103,64,68,7,0,609
509021238,12,17,0,0,3,0,0,40,9,9,7,3,0,0,0,27,19,18,9,10,0,0,0,51,119,151,91,29,14,4,0,421,0,0,0,0,0,0,0,0,157,200,115,40,23,4,0,537,0,0,0,0,0,0,0,4,3,3,3,3,0,0,0,21,0,3,0,0,0,0,0,6,17,33,24,17,9,0,0,94,0,0,0,0,0,0,0,0,21,43,25,20,13,0,0,121,177,241,145,65,33,9,0,660
509021239,30,29,27,16,27,9,0,142,19,27,16,9,12,3,0,83,20,21,27,10,11,0,0,98,224,237,124,74,84,9,0,760,3,0,0,0,0,0,0,3,298,310,192,119,143,15,3,1088,0,0,0,0,0,0,0,6,0,7,0,0,3,0,0,24,0,4,8,3,4,0,0,17,41,46,33,25,31,0,0,172,4,4,4,7,0,0,0,17,51,67,42,30,36,0,0,231,354,375,235,149,175,15,3,1325
509021240,15,16,15,0,4,0,0,49,6,3,6,3,4,0,0,23,23,29,8,5,9,0,0,71,179,181,108,65,42,0,0,575,0,0,0,0,0,0,0,0,230,232,131,73,53,3,0,717,0,0,0,0,0,0,0,3,0,9,4,0,0,0,0,14,0,0,0,0,0,0,0,0,27,34,30,17,19,3,0,130,0,0,0,4,0,0,0,7,28,48,36,22,19,0,0,157,256,271,167,96,71,9,0,877
509021241,14,22,14,21,11,0,0,81,11,10,7,7,0,0,0,34,22,26,20,5,5,0,0,81,129,141,85,43,27,8,0,441,3,6,0,0,0,0,0,6,189,196,129,73,43,10,0,639,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,8,25,33,17,13,7,0,0,100,0,0,0,0,0,0,0,4,32,47,25,17,10,0,0,132,222,242,145,87,53,8,0,773
509021242,9,7,3,0,0,0,0,16,0,7,4,0,0,0,0,18,13,8,8,0,0,0,0,32,94,71,43,15,15,0,0,239,0,0,0,0,0,0,0,0,114,97,61,20,16,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6,0,7,0,0,9,12,18,10,13,4,0,0,52,0,0,0,0,0,0,0,5,11,25,17,13,6,0,0,73,134,123,74,27,23,5,0,381
509021243,45,60,31,19,24,3,0,182,25,21,16,9,10,0,0,88,29,35,16,17,13,0,0,120,290,363,200,142,139,21,4,1163,3,5,0,0,0,0,0,6,400,483,261,182,196,28,3,1553,4,6,9,0,4,0,0,28,8,15,0,5,4,3,0,27,9,10,12,3,15,0,0,40,91,142,84,67,84,0,0,463,11,9,0,4,4,0,0,23,120,180,100,76,102,5,0,582,519,661,364,261,299,26,6,2136
509021244,11,13,10,11,7,0,0,52,13,20,17,10,11,0,4,73,16,17,8,10,12,0,0,63,74,108,52,37,45,5,0,321,0,0,0,0,0,0,0,4,110,154,84,73,73,7,3,506,0,3,0,0,0,0,4,10,3,4,3,4,8,0,0,20,3,0,0,3,0,0,0,11,22,28,28,19,25,0,0,124,5,3,0,4,0,0,0,9,30,37,36,27,33,0,4,169,145,191,125,103,107,12,5,678
509021245,4,4,5,5,5,0,0,26,11,19,10,4,8,0,0,51,12,8,6,9,3,0,0,33,111,160,95,46,36,5,0,454,0,0,3,0,0,0,0,6,139,202,116,65,59,12,0,577,0,0,0,0,0,0,0,7,0,7,4,3,5,0,0,21,3,6,9,4,3,0,0,21,20,26,27,15,12,0,0,97,0,0,0,0,0,0,0,0,25,34,38,22,19,0,0,142,162,236,149,79,78,12,0,722
509031246,6,3,3,0,0,0,0,20,3,5,0,0,0,3,0,20,27,15,3,7,4,0,0,48,115,139,63,29,20,0,0,362,3,0,0,0,0,0,0,4,150,169,73,39,23,5,0,456,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,4,17,31,15,10,13,0,0,86,0,0,0,0,0,0,0,0,17,30,19,14,12,0,0,97,170,198,92,57,37,5,0,554
509031247,6,9,8,0,4,0,0,28,7,8,8,0,0,0,0,28,29,31,11,3,0,0,0,71,181,193,105,19,11,0,0,515,0,0,4,0,0,0,0,9,232,248,129,27,18,0,0,649,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0,8,0,0,0,0,0,0,0,0,8,23,19,8,4,0,0,60,0,0,0,0,0,0,0,0,10,27,22,8,9,0,0,77,243,279,148,33,26,4,0,730
509031248,16,23,10,7,9,0,0,55,7,10,3,10,0,0,0,25,17,19,7,0,4,0,0,41,65,83,56,34,25,0,0,263,0,0,0,0,0,0,0,3,105,134,73,47,35,3,0,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,20,22,15,13,3,0,0,77,0,0,0,0,0,0,0,0,25,27,19,10,4,0,0,82,133,154,90,55,43,3,0,478
509031249,33,32,16,4,9,0,0,98,3,12,7,3,8,0,0,35,10,7,5,5,10,0,0,47,99,89,74,46,47,3,0,357,4,5,0,7,0,0,0,16,152,153,101,68,63,6,0,544,0,6,5,0,0,0,0,13,4,3,3,0,0,0,0,11,0,4,0,0,7,0,0,11,21,60,35,25,28,0,4,173,4,7,0,3,4,0,0,16,29,72,41,30,41,5,4,221,177,222,144,102,110,10,0,760
509031250,10,10,8,4,4,0,0,37,16,15,6,3,0,0,0,40,24,25,10,3,8,0,0,77,133,188,108,54,48,3,0,540,0,0,0,0,0,0,0,0,186,240,136,65,53,6,0,685,4,0,0,0,0,0,0,5,0,3,6,0,0,0,0,7,0,0,3,4,4,0,0,8,16,18,31,13,14,0,0,94,7,0,0,0,0,0,0,4,26,31,38,20,18,0,0,130,212,263,167,84,75,6,3,816
510011262,114,99,40,16,31,6,0,307,48,45,16,15,9,0,0,143,62,63,28,20,20,0,0,203,497,562,315,193,148,14,4,1732,4,3,0,0,0,0,0,13,725,783,403,246,209,23,0,2394,3,9,3,9,3,0,0,29,7,5,5,3,4,0,0,28,4,14,10,7,3,0,0,42,136,203,134,101,90,4,0,669,10,17,6,3,0,0,0,39,162,250,164,121,108,6,0,813,885,1032,571,371,318,27,4,3204
510011263,14,17,13,4,0,0,0,50,5,10,6,0,0,0,0,25,12,9,3,0,0,0,0,25,273,262,136,87,44,0,0,806,5,0,3,0,0,0,0,4,312,291,158,98,50,0,0,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,135,153,94,51,33,0,0,471,3,0,3,0,0,0,0,12,136,164,96,49,33,0,0,490,452,461,254,145,81,4,0,1391
510011264,3,8,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,143,85,43,38,0,0,468,4,5,4,0,0,0,0,11,167,155,88,44,41,0,0,498,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,113,73,42,42,0,0,372,5,11,3,6,0,0,0,29,108,126,83,51,42,0,0,407,279,279,171,95,81,0,0,908
510011265,39,22,21,10,10,0,0,104,16,12,9,11,6,3,0,60,36,40,10,4,5,0,0,95,261,234,147,67,49,6,0,769,4,5,3,6,0,0,0,16,359,317,195,90,72,7,0,1045,0,0,5,0,0,0,0,9,0,4,0,0,0,0,0,4,5,6,0,0,0,0,0,11,104,160,91,47,28,3,0,438,4,13,4,4,0,0,0,23,113,177,100,55,33,3,0,484,475,491,293,144,107,11,0,1529
510011266,0,4,0,0,0,0,0,3,6,4,6,0,0,0,0,13,3,0,0,0,0,0,0,11,95,109,74,36,18,3,0,332,4,3,0,0,0,0,0,5,109,116,82,33,18,3,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,49,55,39,28,16,0,0,189,6,4,5,0,0,0,0,12,52,57,43,29,14,0,0,201,161,172,123,66,37,3,0,566
510021267,0,4,4,0,0,0,0,9,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,88,73,57,34,13,3,0,263,0,0,0,0,0,0,0,0,90,79,58,38,13,3,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,35,46,16,21,13,0,0,130,0,0,0,0,0,0,0,4,39,44,18,22,13,0,0,141,130,121,78,61,22,0,0,411
510021268,70,74,39,24,19,0,0,233,45,21,16,4,6,0,0,89,46,32,14,7,3,0,0,100,184,185,91,50,38,0,0,560,0,0,0,0,0,0,0,0,347,311,158,88,72,0,0,975,0,9,4,0,3,0,0,21,0,3,5,0,0,0,0,7,0,3,6,0,0,0,0,5,16,28,10,9,11,0,0,66,0,0,0,0,0,0,0,0,19,40,19,12,15,4,0,101,356,353,179,95,85,5,0,1077
510021269,58,64,19,11,7,0,0,168,33,28,7,8,0,0,0,78,32,37,19,15,3,0,0,112,202,165,86,38,25,0,0,509,0,0,0,0,0,0,0,0,329,298,141,61,44,0,0,870,0,0,0,0,0,0,0,7,3,4,0,0,0,0,0,7,3,3,0,0,0,0,0,6,10,17,11,3,5,0,0,53,0,0,0,0,0,0,0,0,11,26,13,4,8,0,0,75,345,325,154,69,52,0,0,948
510021270,134,134,75,59,52,3,0,457,55,25,19,5,8,0,0,122,89,75,22,15,11,0,0,210,463,418,221,121,90,8,0,1312,9,11,0,3,0,0,0,25,750,661,338,199,166,6,6,2124,5,4,3,10,15,0,0,37,10,12,9,5,7,0,0,39,0,15,0,3,4,0,0,25,81,127,72,46,32,6,0,359,11,7,10,0,0,0,0,31,119,158,93,62,59,12,0,498,866,824,428,262,222,17,6,2622
510031271,59,58,19,10,18,0,0,167,41,32,3,0,8,0,0,92,57,48,22,3,0,0,0,128,256,300,129,50,41,5,0,781,0,0,0,0,0,0,0,0,415,436,169,62,69,5,0,1170,0,0,0,4,3,0,0,10,0,0,3,0,0,0,0,5,0,4,0,0,0,0,0,7,19,29,29,11,13,0,0,97,0,0,0,0,0,0,0,0,24,34,29,16,15,0,0,119,439,469,201,86,86,5,0,1285
510031272,238,205,125,62,86,10,0,722,108,89,40,18,14,0,0,272,143,145,72,31,30,3,0,420,708,780,396,251,250,12,5,2394,10,6,0,0,0,0,0,19,1199,1227,637,360,387,22,5,3831,8,11,7,7,14,0,0,48,4,11,9,3,7,0,0,30,8,7,10,6,8,0,0,42,53,90,61,54,41,0,0,293,0,3,3,0,0,0,0,11,77,122,83,75,63,0,0,425,1275,1354,719,429,454,23,5,4257
510031273,27,12,12,11,17,0,0,72,18,27,12,7,3,0,0,61,37,37,26,12,7,0,0,121,196,225,111,71,64,4,0,671,0,0,0,0,0,0,0,0,274,306,159,101,95,4,0,935,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,13,0,4,0,0,4,0,0,9,29,35,23,19,17,0,0,115,0,0,4,0,0,0,0,3,35,36,28,22,22,0,0,142,305,341,187,121,118,4,0,1072
511011274,37,50,24,14,24,0,0,151,42,57,20,25,13,0,0,155,55,65,26,8,14,0,0,173,344,390,249,182,170,9,0,1350,4,4,0,0,0,0,0,12,487,562,313,225,223,10,0,1829,11,4,4,0,8,0,0,27,11,11,5,7,7,0,0,50,10,15,5,10,8,0,0,48,81,99,53,56,73,3,3,366,3,12,3,0,3,0,0,17,112,136,78,69,93,7,3,503,601,701,387,303,324,23,7,2330
511011275,21,25,12,5,6,0,0,79,22,20,12,0,6,0,0,52,12,18,7,4,0,0,0,44,163,132,80,42,32,4,0,455,0,0,0,0,0,0,0,0,218,202,113,56,37,7,0,636,4,5,4,0,0,0,0,8,3,0,0,0,0,0,0,6,0,4,0,0,0,0,0,3,17,25,15,14,10,0,0,75,3,0,0,0,0,0,0,5,24,31,15,15,10,0,0,93,243,238,128,65,43,7,0,732
511021276,25,19,13,14,9,0,0,79,8,13,11,8,7,0,0,35,34,24,8,4,5,0,0,73,135,110,61,38,31,0,0,371,3,4,0,0,0,0,0,8,204,166,93,56,41,0,4,567,5,0,8,0,0,0,0,19,0,0,0,0,3,0,0,13,0,5,8,5,0,0,0,11,54,43,34,21,24,0,0,177,0,0,3,0,0,0,0,7,57,54,50,33,25,0,0,226,261,225,149,87,66,0,0,795
511021277,26,15,7,3,4,0,0,48,15,12,3,0,3,0,0,40,33,15,6,5,3,0,0,67,132,183,88,42,49,3,0,500,0,0,0,0,0,0,0,3,207,230,105,52,60,9,0,663,0,3,0,0,0,0,0,11,0,5,0,0,0,0,0,9,0,3,0,0,0,0,0,5,17,29,15,0,10,0,0,76,0,0,0,3,0,0,0,8,21,45,21,5,13,0,0,101,231,267,128,58,72,6,0,763
511031278,54,70,43,16,23,0,0,205,31,18,10,8,10,0,0,75,35,40,14,12,14,0,0,118,211,179,113,72,58,5,0,640,4,5,0,0,0,0,0,8,338,315,184,108,102,7,0,1054,13,15,4,3,10,0,0,46,6,15,7,5,0,0,0,32,8,5,3,4,5,0,0,23,58,66,48,27,21,0,0,218,3,8,0,0,0,0,0,13,84,102,64,40,36,0,0,336,428,418,250,145,136,8,0,1389
511031279,204,242,108,85,94,12,3,756,60,67,32,18,15,0,0,189,90,70,34,27,20,0,0,241,423,366,208,143,144,4,3,1286,5,3,0,0,0,0,0,10,783,743,382,272,267,24,10,2477,11,23,6,13,17,3,0,73,13,19,5,9,7,0,0,50,7,14,0,6,3,0,0,35,73,97,60,39,34,0,0,311,6,6,9,7,0,0,0,20,113,147,84,67,61,7,0,487,896,893,470,339,330,26,11,2966
511031280,143,150,71,43,48,6,3,456,51,46,26,11,14,0,0,142,64,58,29,16,13,0,0,173,349,344,148,102,118,7,4,1061,0,0,0,0,0,0,0,0,602,587,274,172,186,9,7,1836,5,12,14,3,8,0,0,43,8,5,4,4,7,0,0,32,6,7,4,3,4,0,0,25,50,52,56,42,29,0,0,226,5,6,0,0,0,0,0,11,76,83,79,51,47,3,0,341,676,670,357,221,230,10,7,2175
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511031282,25,19,11,8,13,0,0,85,18,12,10,5,6,0,0,49,9,16,15,8,5,0,0,50,114,90,56,32,24,0,0,313,5,0,0,0,0,0,0,8,172,134,87,56,49,0,0,506,3,0,4,9,5,0,0,14,0,6,7,0,0,0,0,10,3,0,0,0,0,0,0,8,24,34,15,14,19,3,0,115,3,0,6,5,4,0,0,14,44,41,30,27,26,3,0,167,210,180,120,82,75,3,0,671
511031283,11,21,8,0,0,0,0,40,14,5,6,0,0,0,0,24,10,9,5,0,0,0,0,26,102,106,54,41,34,0,0,336,0,5,0,0,0,0,0,6,138,140,65,45,33,0,0,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,46,81,44,20,16,3,0,214,0,0,0,0,0,0,0,8,49,89,47,26,19,3,0,227,191,230,115,69,52,4,0,653
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,54,67,26,21,19,0,3,201,24,25,19,11,3,0,0,87,38,29,18,10,21,0,0,107,248,225,153,95,119,13,3,856,0,0,0,0,0,0,0,0,357,350,221,135,157,16,8,1250,0,10,8,0,5,0,0,28,13,7,12,6,10,0,0,48,0,3,8,6,8,0,0,24,108,103,86,75,60,5,4,446,3,8,0,6,0,0,0,22,125,133,122,93,82,12,4,570,480,486,339,232,244,30,10,1820
511041286,16,23,23,13,20,5,0,103,17,8,18,8,9,0,0,60,35,20,11,6,17,0,0,85,235,243,164,125,148,9,4,928,4,0,0,0,0,0,0,7,307,296,207,161,190,10,5,1180,0,0,3,0,3,0,0,8,6,6,0,0,7,0,0,19,0,3,8,0,8,0,0,19,102,152,93,46,48,0,3,442,0,3,0,0,0,0,0,10,110,171,98,54,64,3,3,506,418,465,310,215,260,15,9,1685
511041287,31,33,24,18,19,3,0,127,25,31,13,12,7,0,0,95,34,33,7,16,18,0,0,111,385,413,213,137,140,13,0,1306,0,3,0,0,0,0,0,6,474,509,264,183,190,17,4,1642,4,6,3,5,6,0,0,25,3,19,15,7,5,0,0,43,8,8,6,3,10,0,0,33,56,109,73,43,44,6,3,331,0,3,0,0,0,0,0,3,67,142,95,58,67,6,4,433,546,652,357,241,253,19,11,2078
511041288,77,102,71,33,51,5,6,341,31,52,29,14,21,4,0,153,43,44,25,18,14,0,0,148,369,396,236,140,164,25,5,1336,5,0,0,0,0,0,0,6,521,592,356,214,252,34,10,1978,7,5,8,4,12,0,0,34,11,14,9,9,4,0,0,49,5,9,9,4,7,0,0,35,57,111,88,64,73,7,0,400,4,7,3,0,0,0,0,15,82,145,124,80,94,9,0,530,609,738,480,290,345,40,12,2509
511041289,3,3,4,8,0,0,0,18,8,7,7,7,10,0,0,33,4,11,3,8,0,0,0,31,75,101,72,60,51,9,0,366,0,0,0,0,0,0,0,0,87,125,86,69,64,6,0,445,0,0,0,0,0,0,0,0,0,3,0,6,4,0,0,13,7,4,0,4,0,0,0,11,16,24,24,19,18,0,0,103,0,0,0,6,3,0,0,10,22,28,30,29,26,0,0,137,117,156,119,102,90,6,0,586
511041290,13,5,4,0,0,0,0,16,0,3,0,0,0,0,0,5,10,0,4,0,0,0,0,13,54,39,20,19,9,0,0,140,0,0,4,0,0,0,0,3,69,46,26,23,9,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,37,46,38,18,13,0,0,139,0,0,0,0,0,0,0,3,36,46,35,15,10,0,0,143,103,93,65,34,16,0,0,319
511041291,14,5,0,0,0,0,0,20,0,8,6,9,4,0,0,23,26,19,8,0,5,0,0,57,125,117,60,20,21,4,0,354,0,0,0,0,0,0,0,0,169,152,75,24,25,4,0,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,7,20,17,9,5,13,0,0,66,0,0,0,0,0,0,0,3,19,23,11,7,15,3,0,81,190,176,90,35,41,0,0,535
511041292,3,9,8,5,3,0,0,31,3,8,6,0,0,0,0,23,22,25,9,7,6,0,0,73,153,198,98,58,65,9,0,580,0,0,0,0,0,0,0,5,182,241,121,73,75,9,0,703,0,0,0,0,0,0,0,3,4,9,0,0,0,0,0,19,0,0,0,3,3,0,0,8,17,36,28,14,10,0,0,111,0,4,0,0,0,0,0,8,25,47,41,21,13,0,0,147,205,289,162,93,93,11,0,849
597979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
