SA2_CODE_2021,POL_Tamil_UOLSE_NWorNAA,POL_Tamil_UOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_UOLSE_VWorW,POL_Thai_UOLSE_NWorNAA,POL_Thai_UOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_UOLSE_VWorW,POL_Turkish_UOLSE_NWorNAA,POL_Turkish_UOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_UOLSE_VWorW,POL_Vietnamese_UOLSE_NWorNAA,POL_Vietnamese_UOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_UOLSE_VWorW,POL_Oth_UOLSE_NWorNAA,POL_Oth_UOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_UOLSE_VWorW,POL_Tot_UOLSE_NWorNAA,POL_Tot_UOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LUatH_NS_SEO,P_LUatH_NS_UOLSE_VWorW,P_LUatH_NS_UOLSE_NWorNAA,P_LUatH_NS_UOLSE_Tot,P_LUatH_NS_NS,P_LUatH_NS_Tot,P_Tot_SEO,P_Tot_UOLSE_VWorW,P_Tot_UOLSE_NWorNAA,P_Tot_UOLSE_Tot,P_Tot_NS,P_Tot_Tot
511031283,0,3,0,3,..,15,0,20,0,16,..,0,0,0,0,0,..,0,0,0,0,0,..,1309,89,1402,19,1426,..,1482,99,1587,25,1615,..,37,7,42,1200,1245,1949,1518,111,1628,1224,4804
511031284,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
511041285,0,4,0,4,..,49,5,54,0,54,..,0,0,0,0,0,..,50,18,65,0,67,..,147,16,164,5,164,..,916,97,1014,10,1027,..,55,11,64,1223,1287,9572,977,104,1081,1238,11888
511041286,0,0,0,0,..,8,0,10,0,10,..,0,0,0,0,0,..,19,14,39,0,39,..,87,12,96,4,99,..,359,59,413,10,427,..,37,0,37,1061,1097,6303,393,61,457,1066,7824
511041287,0,0,0,0,..,12,3,19,0,19,..,0,0,0,0,0,..,10,4,18,0,18,..,108,10,118,0,118,..,428,35,461,6,470,..,42,0,44,671,717,7354,473,36,511,685,8546
511041288,0,13,0,13,..,25,3,29,0,29,..,0,0,0,0,0,..,17,8,22,0,22,..,142,12,151,3,158,..,901,88,992,12,1005,..,34,0,34,596,631,8697,937,89,1026,608,10333
511041289,0,3,0,3,..,6,0,9,0,9,..,0,0,0,0,0,..,4,0,8,0,8,..,13,0,11,0,13,..,65,8,74,0,74,..,12,0,12,387,398,3207,78,8,84,390,3680
511041290,0,0,0,0,..,6,3,7,0,7,..,0,0,0,0,0,..,3,0,3,0,0,..,221,16,241,3,242,..,344,26,368,5,374,..,20,0,21,1002,1020,1761,361,24,387,1004,3153
511041291,0,4,0,4,..,4,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,40,3,42,3,45,..,104,4,117,4,120,..,8,0,8,694,698,3060,112,4,117,699,3876
511041292,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,5,0,14,0,14,..,33,5,39,6,39,..,145,13,161,6,160,..,22,0,21,801,825,4695,167,15,180,807,5679
597979799,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,61,3,66,0,66,..,0,0,0,219,221,232,59,3,65,218,514
599999499,3,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,10,0,15,0,15,..,97,16,114,3,117,..,432,51,479,9,486,..,70,5,78,3411,3488,4079,497,56,555,3421,8055
