SA2_CODE_2021,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
503011035,0,0,0,0,4,0,3,3,9,0,12,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,6,8,0,9,0,5,0,5,0,0,0,5,0,0,14,0,9,0,9,0,0,0,10,0,0,10,3,10,0,15,0,0,4,18,16,0,38,8,13,0,17,0,3,0,20,6,0,33,10,8,0,18,0,0,0,18,6,0,31,10,4,0,16,0,0,0,16,11,0,29,12,3,0,18,0,0,0,18,3,0,24,22,16,0,42,0,0,0,40,15,0,53,13,0,0,17,0,0,0,17,5,0,25,12,3,0,18,0,0,0,18,4,0,18,3,0,0,3,0,0,0,3,4,0,8,44,19,0,70,0,0,0,70,15,0,79,16,7,3,25,0,0,0,27,9,0,29,0,0
503011036,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,5,0,10,0,4,0,4,0,0,0,3,0,0,8,0,0,0,3,0,0,0,6,4,0,9,0,0,0,4,0,0,0,7,0,0,8,0,8,0,10,0,0,0,10,0,0,11,5,8,0,8,4,0,6,15,0,0,16,3,10,0,16,0,0,0,16,8,0,22,6,3,0,7,0,0,0,7,5,0,12,3,4,0,8,0,0,0,7,7,0,14,24,8,4,36,0,0,0,36,5,0,44,10,0,0,16,0,0,0,16,4,0,13,9,3,0,11,0,0,0,11,0,0,13,0,6,0,9,0,0,0,6,4,0,10,39,9,0,44,0,0,0,48,6,0,54,14,3,0,18,0,0,0,19,11,0,29,0,0
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021038,0,3,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0,0,0,6,4,0,10,0,4,0,3,0,0,0,3,4,0,11,0,14,0,8,0,0,0,8,6,0,23,5,10,0,14,0,0,0,14,15,0,24,10,18,0,30,0,0,0,30,7,0,37,9,12,0,23,0,0,0,23,8,0,33,17,11,0,22,0,0,0,27,8,0,30,13,7,0,15,0,0,0,15,9,0,29,39,9,0,47,0,0,0,47,3,0,59,10,0,0,9,0,0,0,9,4,0,11,15,3,0,21,0,0,0,21,4,0,21,5,0,0,5,0,0,0,5,0,0,5,33,7,0,42,0,0,0,42,4,0,50,14,3,0,16,0,0,0,16,8,0,22,0,0
503021039,0,0,0,0,0,0,0,4,3,0,6,0,0,0,0,0,0,0,0,3,0,3,0,6,0,6,4,0,6,5,4,0,7,0,0,0,0,3,0,3,7,8,0,11,0,0,0,0,0,0,0,8,5,0,11,0,7,0,12,0,0,4,9,7,0,19,0,10,0,13,0,0,0,13,16,0,29,9,13,0,11,0,0,0,11,16,0,33,13,14,3,33,0,0,0,36,20,0,51,13,18,0,24,0,0,0,27,10,0,38,31,18,3,48,0,0,0,49,11,0,58,22,8,0,34,0,0,0,34,3,0,37,37,19,0,53,0,0,0,60,10,0,65,12,6,0,17,0,0,0,18,8,0,30,13,0,0,12,0,0,0,12,0,0,16,0,4,0,4,0,0,0,3,5,0,11,38,6,0,39,0,0,0,38,4,0,45,14,9,0,20,0,0,0,20,15,0,40,0,0
503021040,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,3,0,9,0,3,0,3,0,0,0,3,4,0,12,3,5,0,7,0,0,0,8,9,0,17,6,12,0,20,0,0,0,22,12,0,26,9,13,0,22,0,0,0,22,11,0,30,10,5,0,17,0,0,0,17,7,0,22,9,7,0,15,4,0,4,18,3,0,24,10,4,0,14,0,0,0,14,5,0,17,22,11,0,34,0,0,0,34,0,0,35,6,0,0,6,0,0,0,11,8,0,15,6,0,0,6,0,0,0,6,3,0,11,0,0,0,0,0,0,0,0,0,0,6,19,0,0,21,0,0,0,21,6,0,21,3,5,0,11,0,0,0,15,11,0,20,0,0
503021042,0,0,0,0,0,0,0,4,16,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,5,0,5,0,0,0,7,6,0,8,0,3,0,3,0,5,4,6,5,0,11,0,7,0,8,0,3,3,11,10,0,19,0,9,0,15,0,0,0,20,5,0,24,3,15,0,18,0,0,0,23,8,0,29,6,14,0,23,0,0,6,28,9,0,39,10,15,0,24,0,0,0,25,9,0,33,14,9,0,30,0,0,0,32,8,0,33,31,11,0,43,0,0,0,49,6,0,53,47,18,0,68,0,0,0,66,10,0,76,15,4,0,16,0,0,0,16,4,0,25,10,7,0,19,0,0,0,22,6,0,27,7,0,0,10,0,0,0,10,0,0,10,57,8,0,70,0,0,0,74,4,0,78,24,6,0,31,3,0,3,37,12,0,45,0,0
503021043,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,3,0,3,0,0,0,3,5,0,11,0,3,0,3,0,0,6,6,3,0,18,0,7,0,12,0,6,9,19,20,0,35,0,9,3,15,0,0,0,15,15,0,30,3,22,0,24,0,0,0,26,11,0,41,10,17,0,29,0,0,0,30,20,0,51,17,18,0,40,0,5,5,41,13,0,54,18,12,0,32,0,0,0,32,5,0,35,14,9,0,22,0,0,0,22,7,0,31,37,13,0,50,0,0,0,51,5,0,59,14,3,0,21,0,0,0,21,6,0,22,17,3,0,25,0,0,0,25,6,0,29,9,0,0,9,0,0,0,9,3,0,10,51,3,3,58,0,0,0,55,0,0,59,18,8,0,30,0,0,0,30,8,0,39,0,0
503021295,0,0,0,0,0,0,0,3,5,0,7,0,0,0,0,0,0,0,0,4,0,4,0,3,0,3,0,0,0,3,0,0,5,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,3,7,5,0,8,0,0,0,0,0,0,0,3,5,0,9,5,6,0,11,0,0,0,11,13,0,19,3,8,0,10,0,0,0,10,8,0,18,12,4,0,13,0,0,0,16,9,0,22,4,3,0,10,0,0,0,10,9,0,10,10,4,0,14,0,0,0,14,9,0,22,14,4,0,16,0,0,0,16,4,0,20,14,3,0,18,0,0,0,19,8,0,25,5,0,0,8,0,0,0,8,0,0,14,15,8,0,14,0,0,0,14,0,0,20,4,0,0,4,0,0,0,4,0,0,4,19,0,0,18,0,0,0,18,3,0,22,5,0,0,7,0,0,0,7,8,0,18,0,0
503021296,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,5,0,0,3,8,3,0,11,0,3,0,3,0,0,0,5,4,0,10,4,10,4,8,0,0,0,15,13,0,24,0,9,0,16,0,0,0,16,12,0,26,4,6,0,11,0,0,0,11,7,0,22,8,9,0,14,0,0,0,14,5,0,19,8,7,0,14,0,0,0,14,3,0,16,10,7,0,20,0,0,0,24,3,0,25,22,3,3,27,0,0,0,27,0,0,29,8,0,4,12,0,0,0,13,3,0,15,8,4,0,16,0,0,0,16,0,0,15,0,0,0,0,0,0,0,0,0,0,0,12,3,0,13,0,0,0,18,0,0,20,9,0,0,10,0,0,0,8,5,0,15,0,0
503021297,0,0,0,0,0,0,0,3,13,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,8,4,0,3,0,0,0,0,0,0,0,0,4,0,3,0,4,0,4,0,0,0,7,0,0,10,0,3,0,7,0,0,0,7,3,0,14,0,4,0,7,0,0,0,7,5,0,15,9,0,0,9,0,0,0,9,3,0,12,10,3,0,14,0,0,0,14,3,0,15,4,0,0,8,0,0,0,8,3,0,8,13,3,0,14,0,0,0,14,4,0,17,22,3,0,24,0,0,0,24,4,0,27,8,0,0,7,0,0,0,7,0,0,7,3,0,0,3,0,0,0,3,3,0,7,4,0,0,4,0,0,0,4,0,0,4,19,4,0,19,0,0,0,19,0,0,17,6,0,0,10,0,0,0,10,5,0,17,0,0
504011044,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,10,0,11,0,0,0,4,3,3,6,8,12,0,22,0,7,0,7,0,3,7,14,19,0,28,5,15,0,19,0,3,5,19,27,0,45,8,20,0,31,0,4,5,35,27,0,64,10,25,6,36,0,0,3,38,47,0,84,33,32,0,65,3,0,0,66,20,0,87,26,21,0,43,0,0,0,39,18,0,60,23,9,0,35,0,0,0,35,6,0,43,25,9,3,33,0,0,0,39,4,0,48,52,14,0,66,0,0,0,69,16,0,83,23,6,0,27,0,0,0,27,12,0,40,14,0,0,18,0,0,0,19,4,0,26,7,0,0,14,0,0,0,14,0,0,13,7,0,0,11,0,0,0,10,4,0,15,17,14,0,31,5,0,5,36,13,0,46,0,0
504011045,0,0,0,0,0,0,7,4,6,0,14,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,4,10,0,17,0,7,0,7,0,0,5,11,12,0,26,0,5,0,13,3,0,3,14,37,0,51,0,12,0,19,3,4,9,25,38,0,59,6,24,0,25,0,9,9,35,27,0,60,15,18,4,39,7,3,5,49,46,0,93,19,36,6,54,4,0,5,59,30,0,87,28,20,6,55,0,0,0,51,26,0,84,35,18,5,58,0,0,6,60,24,0,85,32,16,4,48,3,0,3,54,10,0,64,66,12,0,85,0,0,0,85,19,0,102,27,3,5,38,0,0,3,38,12,0,48,24,9,0,31,0,0,0,29,4,0,32,10,5,0,19,0,0,0,19,3,0,16,37,5,4,39,0,0,0,39,0,0,41,24,21,7,52,3,0,3,55,20,3,75,0,0
504011046,0,0,0,0,0,0,0,7,8,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,6,0,3,0,3,5,0,4,10,7,0,14,0,0,0,3,0,3,5,5,11,0,17,0,5,0,5,3,3,3,17,7,0,23,5,14,3,23,0,0,4,26,22,0,50,8,13,0,24,0,0,0,23,14,0,37,13,12,0,27,0,0,0,27,13,0,38,20,12,5,37,0,0,0,37,12,0,44,18,10,0,25,0,0,0,32,4,0,36,19,3,3,28,0,0,0,28,4,0,29,35,6,0,35,0,0,0,35,0,0,40,13,0,0,12,0,0,0,12,6,0,14,9,7,0,17,0,0,0,17,0,0,16,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,8,4,0,13,12,4,0,18,0,0,0,18,8,0,24,0,0
504011047,0,0,0,0,0,0,0,4,29,0,32,0,0,0,0,0,0,0,0,4,0,7,0,3,0,3,0,3,3,6,10,0,12,0,11,0,11,0,5,5,20,11,0,30,0,5,0,5,4,0,6,8,25,0,43,0,23,4,27,3,0,8,36,34,0,68,12,30,0,40,5,4,6,50,41,0,86,9,26,5,39,0,3,3,45,48,0,95,26,36,0,70,0,0,3,71,50,5,120,35,31,7,71,0,0,3,74,42,0,113,25,21,6,48,4,0,3,47,23,0,74,34,12,0,47,0,0,5,55,15,0,72,62,20,4,87,5,0,4,89,9,0,106,23,7,0,28,0,0,0,34,22,0,55,20,7,5,28,0,0,0,30,10,0,35,10,0,0,10,0,0,0,10,3,0,6,15,0,0,15,0,0,0,15,7,0,28,25,17,6,47,0,6,0,51,24,0,75,0,0
504011048,0,0,0,0,0,0,3,0,5,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,4,6,0,7,0,0,0,0,0,0,5,8,11,0,18,0,8,0,10,0,0,0,17,12,0,24,0,10,5,18,0,0,0,17,14,0,30,9,10,3,23,0,0,0,23,16,0,37,5,8,0,16,0,0,0,16,10,0,29,13,6,0,22,0,0,0,24,8,0,31,10,4,0,12,0,0,0,12,7,0,17,26,7,4,31,0,0,0,31,9,0,36,16,7,0,17,0,0,0,17,3,0,25,13,0,0,15,0,0,0,12,3,0,18,3,0,0,3,0,0,0,3,3,0,6,7,0,0,12,0,0,0,12,3,0,18,11,6,0,14,3,0,3,15,11,0,30,0,0
504021049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,0,3,0,0,0,3,0,0,0,3,5,0,3,0,0,0,6,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,3,0,7,0,0,0,7,3,0,7,3,5,0,4,0,0,0,4,4,0,7,4,3,0,9,0,0,0,9,4,0,15,4,0,0,3,0,0,0,3,0,0,3,6,0,0,9,0,0,0,9,0,0,11,4,5,0,7,0,0,0,10,0,0,13,0,5,0,6,0,0,0,4,0,0,5,5,0,0,5,0,0,0,5,0,0,5,8,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,7,3,0,9,0,0
504021050,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,3,0,4,0,7,0,11,0,0,0,8,0,0,10,0,6,0,5,0,0,0,3,9,0,10,4,6,0,4,0,0,0,4,4,0,9,8,4,0,11,0,0,0,12,8,0,24,6,6,0,9,0,0,0,9,10,0,12,3,3,0,6,0,0,0,6,5,0,9,12,3,0,11,0,0,0,11,3,0,19,17,6,0,25,0,0,0,23,0,0,32,11,3,0,16,0,0,0,16,8,0,17,9,0,0,12,0,0,0,12,0,0,8,0,0,0,0,0,0,0,0,0,0,3,6,0,0,11,0,0,0,11,4,0,17,6,3,0,19,0,0,0,19,9,0,24,0,0
504021051,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,5,11,0,15,0,0,0,0,0,0,0,4,3,0,10,5,13,0,13,0,0,0,13,9,0,20,0,5,0,9,0,0,0,13,8,0,21,4,3,0,6,0,0,0,6,3,0,16,9,8,3,11,0,0,0,15,6,0,22,10,0,0,9,0,0,0,9,5,0,13,12,0,3,17,0,0,0,17,0,0,14,14,0,0,16,0,0,0,16,4,0,24,4,0,0,6,0,0,0,10,0,0,10,7,0,0,10,0,0,0,10,0,0,9,4,0,0,5,0,0,0,5,0,0,5,4,0,0,10,0,0,0,10,0,0,13,13,5,3,18,0,0,0,18,4,0,30,0,0
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,8,0,3,0,9,4,0,4,6,11,0,20,0,9,0,8,0,0,0,12,14,0,27,3,9,4,16,0,0,3,20,9,0,25,5,8,5,19,0,3,3,24,18,0,39,15,19,0,27,0,4,4,28,16,0,49,13,14,0,28,0,0,0,29,10,0,39,7,0,5,16,0,0,0,16,3,0,24,21,4,6,23,0,0,0,23,10,0,31,36,8,0,42,0,0,0,42,6,0,53,18,5,0,26,0,0,0,26,6,0,29,14,4,5,16,0,0,0,16,3,0,25,5,0,0,9,0,0,0,9,3,0,13,14,0,0,15,0,0,0,15,4,0,18,25,6,5,34,0,0,0,34,16,0,57,0,3
504021054,0,0,0,0,0,0,3,3,10,0,17,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,6,0,9,11,11,0,21,0,0,0,0,5,0,3,5,10,0,19,0,8,0,8,0,3,3,12,21,0,32,3,16,0,15,0,7,7,26,25,0,49,0,20,0,20,0,5,5,27,23,0,41,14,18,3,39,0,0,0,39,40,0,72,19,22,0,45,3,0,3,47,28,0,72,18,20,6,40,0,0,0,36,25,0,60,19,6,0,22,0,0,3,25,11,0,43,27,10,0,38,0,0,0,38,11,0,52,45,12,3,62,0,0,0,62,16,0,80,16,0,8,20,0,0,0,20,7,0,21,10,0,0,12,0,0,0,14,4,0,18,0,0,0,0,0,0,0,0,0,0,9,9,0,0,8,0,0,0,8,0,0,12,21,9,0,33,0,0,0,37,12,0,47,0,0
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,3,0,3,4,3,0,7,0,0,0,0,0,3,3,5,4,0,7,0,0,0,7,0,4,4,6,12,0,26,6,5,0,6,0,0,0,4,16,0,28,0,16,4,21,3,0,4,27,28,0,53,8,30,0,41,3,0,0,44,29,0,75,25,34,4,61,0,0,5,66,53,0,117,43,30,0,73,0,5,3,80,44,0,128,33,25,0,57,0,0,0,58,31,0,91,45,10,0,59,0,0,0,60,12,0,68,25,9,0,40,0,0,0,38,13,0,53,55,19,3,76,0,4,6,84,17,0,101,29,17,0,50,0,0,0,49,11,0,57,12,3,0,18,0,0,0,20,5,0,22,13,4,0,13,0,0,0,18,7,0,20,10,3,0,17,0,0,0,17,4,0,16,20,16,5,43,0,0,0,43,28,0,68,0,0
504031057,0,4,0,4,4,0,5,4,21,0,28,0,4,0,4,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,10,0,15,0,0,0,0,0,0,5,4,8,0,19,0,3,0,4,0,0,3,12,27,0,32,10,21,3,28,3,0,0,30,43,0,67,8,23,0,35,0,0,3,40,46,0,84,20,35,5,59,0,0,0,57,38,0,99,33,36,5,73,0,0,0,76,21,0,96,46,25,5,77,5,0,0,78,32,0,107,22,10,3,40,0,0,0,37,25,0,64,26,10,0,39,0,0,3,37,15,0,57,53,25,4,75,0,0,0,79,20,0,106,29,11,0,43,0,0,0,47,9,0,51,10,0,0,15,0,0,0,15,0,0,20,3,0,0,3,0,0,0,3,0,0,3,9,3,6,13,0,0,0,13,0,0,15,26,8,3,35,0,0,0,36,14,6,59,3,0
504031058,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,3,5,0,6,7,8,0,6,0,0,0,11,14,0,23,0,8,0,11,3,0,3,15,6,0,17,10,8,0,17,0,0,0,19,9,0,29,13,6,0,17,0,0,0,17,3,0,24,13,5,0,21,0,0,0,21,3,0,25,4,3,0,15,0,0,0,15,5,0,18,15,0,0,17,0,0,0,21,3,0,21,11,4,0,15,0,0,0,15,4,0,18,4,0,0,9,0,0,0,9,0,0,13,4,0,0,4,0,0,0,4,0,0,4,4,0,0,4,0,0,0,4,0,0,4,0,0,0,3,0,0,0,3,0,0,3,11,4,0,10,0,0,0,10,9,0,19,0,0
504031060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,4,0,6,0,6,0,0,0,6,10,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,3,0,0,10,0,0,0,3,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,4,0,6,0,0
