SA2_CODE_2021,M_NatPhySci_Occ_Mng,M_NatPhySci_Occ_Pro,M_NatPhySci_Occ_TTW,M_NatPhySci_Occ_CPS,M_NatPhySci_Occ_CA,M_NatPhySci_Occ_Sal,M_NatPhySci_Occ_MOD,M_NatPhySci_Occ_Lab,M_NatPhySci_Occ_IDNS,M_NatPhySci_Total,M_InfoTechn_Occ_Mng,M_InfoTechn_Occ_Pro,M_InfoTechn_Occ_TTW,M_InfoTechn_Occ_CPS,M_InfoTechn_Occ_CA,M_InfoTechn_Occ_Sal,M_InfoTechn_Occ_MOD,M_InfoTechn_Occ_Lab,M_InfoTechn_Occ_IDNS,M_InfoTechn_Total,M_EngRelTech_Occ_Mng,M_EngRelTech_Occ_Pro,M_EngRelTech_Occ_TTW,M_EngRelTech_Occ_CPS,M_EngRelTech_Occ_CA,M_EngRelTech_Occ_Sal,M_EngRelTech_Occ_MOD,M_EngRelTech_Occ_Lab,M_EngRelTech_Occ_IDNS,M_EngRelTech_Total,M_ArchitBuild_Occ_Mng,M_ArchitBuild_Occ_Pro,M_ArchitBuild_Occ_TTW,M_ArchitBuild_Occ_CPS,M_ArchitBuild_Occ_CA,M_ArchitBuild_Occ_Sal,M_ArchitBuild_Occ_MOD,M_ArchitBuild_Occ_Lab,M_ArchitBuild_Occ_IDNS,M_ArchitBuild_Total,M_AgriEnviRelStu_Occ_Mng,M_AgriEnviRelStu_Occ_Pro,M_AgriEnviRelStu_Occ_TTW,M_AgriEnviRelStu_Occ_CPS,M_AgriEnviRelStu_Occ_CA,M_AgriEnviRelStu_Occ_Sal,M_AgriEnviRelStu_Occ_MOD,M_AgriEnviRelStu_Occ_Lab,M_AgriEnviRelStu_Occ_IDNS,M_AgriEnviRelStu_Total,M_Health_Occ_Mng,M_Health_Occ_Pro,M_Health_Occ_TTW,M_Health_Occ_CPS,M_Health_Occ_CA,M_Health_Occ_Sal,M_Health_Occ_MOD,M_Health_Occ_Lab,M_Health_Occ_IDNS,M_Health_Total,M_Educat_Occ_Mng,M_Educat_Occ_Pro,M_Educat_Occ_TTW,M_Educat_Occ_CPS,M_Educat_Occ_CA,M_Educat_Occ_Sal,M_Educat_Occ_MOD,M_Educat_Occ_Lab,M_Educat_Occ_IDNS,M_Educat_Total,M_ManagCom_Occ_Mng,M_ManagCom_Occ_Pro,M_ManagCom_Occ_TTW,M_ManagCom_Occ_CPS,M_ManagCom_Occ_CA,M_ManagCom_Occ_Sal,M_ManagCom_Occ_MOD,M_ManagCom_Occ_Lab,M_ManagCom_Occ_IDNS,M_ManagCom_Total,M_SocietCultu_Occ_Mng,M_SocietCultu_Occ_Pro,M_SocietCultu_Occ_TTW,M_SocietCultu_Occ_CPS,M_SocietCultu_Occ_CA,M_SocietCultu_Occ_Sal,M_SocietCultu_Occ_MOD,M_SocietCultu_Occ_Lab,M_SocietCultu_Occ_IDNS,M_SocietCultu_Total,M_CreatArt_Occ_Mng,M_CreatArt_Occ_Pro,M_CreatArt_Occ_TTW,M_CreatArt_Occ_CPS,M_CreatArt_Occ_CA,M_CreatArt_Occ_Sal,M_CreatArt_Occ_MOD,M_CreatArt_Occ_Lab,M_CreatArt_Occ_IDNS,M_CreatArt_Total,M_FoodHospPersServ_Occ_Mng,M_FoodHospPersServ_Occ_Pro,M_FoodHospPersServ_Occ_TTW,M_FoodHospPersServ_Occ_CPS,M_FoodHospPersServ_Occ_CA,M_FoodHospPersServ_Occ_Sal,M_FoodHospPersServ_Occ_MOD,M_FoodHospPersServ_Occ_Lab,M_FoodHospPersServ_Occ_IDNS,M_FoodHospPersServ_Total,M_MixFieldProg_Occ_Mng,M_MixFieldProg_Occ_Pro,M_MixFieldProg_Occ_TTW,M_MixFieldProg_Occ_CPS,M_MixFieldProg_Occ_CA,M_MixFieldProg_Occ_Sal,M_MixFieldProg_Occ_MOD,M_MixFieldProg_Occ_Lab,M_MixFieldProg_Occ_IDNS,M_MixFieldProg_Total,M_FS_ID_Occ_Mng,M_FS_ID_Occ_Pro,M_FS_ID_Occ_TTW,M_FS_ID_Occ_CPS,M_FS_ID_Occ_CA,M_FS_ID_Occ_Sal,M_FS_ID_Occ_MOD,M_FS_ID_Occ_Lab,M_FS_ID_Occ_IDNS,M_FS_ID_Total,M_FS_NS_Occ_Mng,M_FS_NS_Occ_Pro,M_FS_NS_Occ_TTW,M_FS_NS_Occ_CPS,M_FS_NS_Occ_CA,M_FS_NS_Occ_Sal,M_FS_NS_Occ_MOD,M_FS_NS_Occ_Lab,M_FS_NS_Occ_IDNS,M_FS_NS_Total,M_Tot_Occ_Mng,M_Tot_Occ_Pro,M_Tot_Occ_TTW,M_Tot_Occ_CPS,M_Tot_Occ_CA,M_Tot_Occ_Sal,M_Tot_Occ_MOD,M_Tot_Occ_Lab,M_Tot_Occ_IDNS,M_Total_Total,F_NatPhySci_Occ_Mng,F_NatPhySci_Occ_Pro,F_NatPhySci_Occ_TTW,F_NatPhySci_Occ_CPS,F_NatPhySci_Occ_CA,F_NatPhySci_Occ_Sal,F_NatPhySci_Occ_MOD,F_NatPhySci_Occ_Lab,F_NatPhySci_Occ_IDNS,F_NatPhySci_Total,F_InfoTechn_Occ_Mng,F_InfoTechn_Occ_Pro,F_InfoTechn_Occ_TTW,F_InfoTechn_Occ_CPS,F_InfoTechn_Occ_CA,F_InfoTechn_Occ_Sal,F_InfoTechn_Occ_MOD,F_InfoTechn_Occ_Lab,F_InfoTechn_Occ_IDNS,F_InfoTechn_Total,F_EngRelTech_Occ_Mng,F_EngRelTech_Occ_Pro,F_EngRelTech_Occ_TTW,F_EngRelTech_Occ_CPS,F_EngRelTech_Occ_CA,F_EngRelTech_Occ_Sal,F_EngRelTech_Occ_MOD,F_EngRelTech_Occ_Lab,F_EngRelTech_Occ_IDNS,F_EngRelTech_Total,F_ArchitBuild_Occ_Mng,F_ArchitBuild_Occ_Pro,F_ArchitBuild_Occ_TTW,F_ArchitBuild_Occ_CPS,F_ArchitBuild_Occ_CA,F_ArchitBuild_Occ_Sal,F_ArchitBuild_Occ_MOD,F_ArchitBuild_Occ_Lab,F_ArchitBuild_Occ_IDNS,F_ArchitBuild_Total,F_AgriEnviRelStu_Occ_Mng,F_AgriEnviRelStu_Occ_Pro,F_AgriEnviRelStu_Occ_TTW,F_AgriEnviRelStu_Occ_CPS,F_AgriEnviRelStu_Occ_CA,F_AgriEnviRelStu_Occ_Sal,F_AgriEnviRelStu_Occ_MOD,F_AgriEnviRelStu_Occ_Lab,F_AgriEnviRelStu_Occ_IDNS,F_AgriEnviRelStu_Total
506031125,9,31,10,8,5,6,3,3,3,73,25,66,15,4,6,8,5,11,0,137,103,160,257,14,26,21,50,34,7,679,18,8,64,0,9,3,10,12,5,124,0,6,13,3,0,0,5,5,0,29,11,81,3,10,4,0,5,0,0,111,15,48,6,6,0,0,6,0,0,81,107,122,17,19,43,40,27,22,4,410,18,45,9,33,16,6,6,9,3,138,3,14,5,4,6,5,5,0,0,41,16,0,21,5,9,4,18,5,0,84,0,0,0,0,0,0,0,0,0,0,8,3,0,6,6,3,4,0,0,28,4,9,10,4,5,5,4,0,9,45,340,587,437,112,125,93,143,105,32,1973,10,30,25,7,9,5,0,0,0,89,9,9,6,0,7,0,0,0,0,37,11,24,9,8,8,3,3,7,0,66,0,3,7,0,0,4,0,0,0,15,0,4,4,0,0,0,0,0,0,12
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,13,63,17,13,13,3,8,9,4,147,29,140,52,16,35,18,53,43,0,394,84,320,412,43,56,30,163,113,23,1238,17,23,106,7,15,6,29,27,4,218,4,0,20,5,4,7,7,12,0,59,7,99,14,35,5,9,14,7,0,194,4,25,3,3,6,0,18,11,0,72,128,173,79,92,143,69,138,85,23,916,21,46,25,80,19,8,33,36,3,271,7,31,17,8,11,9,22,20,0,127,23,3,195,30,16,15,79,29,4,408,0,0,3,0,0,0,3,0,0,9,5,3,22,8,3,0,22,18,12,96,8,11,33,12,6,12,30,22,27,151,355,926,998,351,331,192,625,426,101,4308,15,46,30,16,21,16,0,19,3,162,12,44,21,38,15,21,8,41,3,213,6,42,15,23,17,9,8,19,4,132,3,6,10,3,4,9,0,0,0,34,3,3,4,8,5,0,0,0,0,26
506031128,13,62,20,4,5,10,17,3,0,121,16,67,25,6,9,6,9,12,0,157,75,185,347,37,22,23,63,63,9,824,13,13,123,7,11,4,23,22,0,218,6,6,17,0,0,0,7,7,0,49,18,71,7,27,4,4,7,10,0,142,11,48,0,10,3,0,7,3,3,80,65,94,40,21,66,27,43,40,8,401,16,43,12,50,7,4,13,11,0,164,3,17,16,3,0,5,8,13,3,77,10,5,59,13,5,6,20,12,0,127,0,0,5,0,0,0,0,0,0,0,9,3,6,5,7,0,6,5,3,39,6,9,21,3,5,4,12,13,12,80,253,607,707,180,155,101,227,208,42,2485,9,63,14,14,11,5,0,3,0,130,4,18,0,5,5,0,3,7,0,54,3,30,14,3,8,4,4,5,0,80,0,4,3,4,8,0,0,0,0,20,0,13,7,3,6,0,0,0,0,33
506031129,30,95,9,3,4,7,3,4,0,166,28,100,23,4,14,8,4,9,0,186,187,369,232,13,44,18,52,36,10,963,28,26,65,7,8,0,8,11,0,157,8,6,16,3,3,7,6,3,0,46,16,171,11,11,6,0,4,3,0,216,15,56,6,11,0,0,0,0,0,92,171,195,38,30,72,42,22,29,9,609,30,59,5,34,15,8,3,9,3,160,5,24,10,4,5,3,0,3,0,57,8,0,27,8,3,0,9,9,0,63,0,0,0,0,0,0,0,0,3,3,6,8,5,4,0,3,6,0,3,39,5,8,12,0,0,0,0,6,12,49,541,1118,445,131,171,97,133,132,42,2808,12,77,29,19,18,7,0,3,6,170,7,33,9,4,12,15,0,0,0,80,12,51,5,8,9,4,7,5,0,105,3,16,4,0,4,0,0,0,0,35,7,9,5,3,8,0,0,0,0,33
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031131,34,116,14,11,15,8,8,7,0,211,37,135,41,5,18,8,7,14,4,272,193,516,376,30,55,24,74,51,16,1338,32,26,80,3,8,3,15,24,0,203,15,10,21,9,4,0,8,6,0,60,17,194,17,19,0,3,5,3,0,264,8,71,9,8,4,8,3,3,0,110,161,262,38,37,111,34,43,42,9,736,27,78,16,33,24,19,12,18,3,219,6,29,15,7,3,3,8,7,0,83,16,0,44,6,5,0,14,14,0,111,0,0,0,0,0,0,0,0,0,0,3,6,8,0,3,0,7,3,3,43,3,8,19,7,6,0,11,11,12,75,544,1459,686,174,252,116,218,204,56,3716,23,92,31,24,11,12,0,6,0,210,11,57,11,7,17,9,0,0,0,113,11,83,13,16,30,5,11,6,0,176,9,21,0,6,12,3,0,0,0,38,3,8,10,3,5,0,3,3,0,36
506041132,6,44,17,13,11,3,11,11,0,121,25,91,36,10,21,16,32,19,5,246,85,165,543,39,47,33,162,101,15,1193,19,14,137,3,9,6,36,27,0,254,6,9,18,0,0,4,7,14,0,54,5,51,13,37,4,0,12,10,0,133,9,32,5,5,0,0,9,6,0,69,85,107,63,54,90,24,103,53,14,580,19,37,21,61,15,11,31,34,4,235,7,22,15,8,7,9,19,18,0,96,19,3,123,23,9,10,42,28,4,256,0,0,0,0,0,0,0,0,0,10,4,3,14,4,9,4,22,11,0,74,6,6,31,6,5,8,24,19,29,136,281,580,1032,265,230,124,508,346,81,3444,11,39,21,13,17,15,0,12,0,124,4,19,4,17,20,8,0,10,6,81,3,36,23,10,11,3,8,14,0,116,3,7,3,4,4,7,0,4,0,32,0,7,9,0,7,5,0,0,0,32
506041133,25,70,16,6,12,10,8,4,7,168,41,138,45,8,21,18,22,19,3,320,219,447,601,33,73,35,139,76,16,1644,20,34,120,13,20,0,25,22,0,257,8,7,4,3,5,4,10,10,0,48,11,188,10,28,8,5,13,7,0,273,9,53,11,4,3,5,3,0,0,93,230,275,67,37,125,68,77,50,13,950,33,74,20,72,17,14,26,18,3,289,10,23,19,8,10,9,5,17,0,109,25,5,71,12,9,5,54,27,0,223,0,0,0,0,0,0,3,0,0,9,15,10,19,9,5,0,23,11,0,84,6,9,30,7,11,3,16,8,26,116,664,1348,1033,247,322,194,430,261,71,4567,11,51,36,23,18,6,6,6,0,169,12,45,13,8,13,11,0,4,0,115,17,64,25,14,23,14,10,9,0,172,7,13,5,5,11,5,4,0,3,48,6,9,7,3,6,0,0,4,0,38
506041134,5,12,21,3,0,0,7,8,0,61,11,42,20,10,14,4,22,15,0,138,57,87,521,26,28,37,148,103,10,1014,12,4,149,7,7,9,39,39,4,270,4,10,25,0,0,0,8,16,0,67,9,37,11,13,0,0,15,4,0,96,0,42,4,12,4,0,16,4,3,87,50,62,27,24,58,29,72,27,11,351,13,33,25,52,23,3,15,27,3,196,4,14,11,9,7,8,7,4,0,62,11,0,64,10,6,8,27,26,0,161,0,0,0,0,0,0,5,0,0,8,4,5,19,6,0,0,16,9,0,61,3,6,39,10,0,3,26,25,21,134,183,351,939,180,157,117,417,310,58,2704,6,16,21,12,13,7,4,0,0,79,0,10,0,6,3,7,0,4,0,29,0,17,10,14,10,3,11,10,0,77,0,3,8,4,4,0,0,4,0,23,0,3,9,0,7,3,0,0,0,26
506041135,18,42,24,11,4,9,8,12,4,126,33,119,43,7,17,14,29,17,10,279,160,278,684,31,58,36,137,100,12,1506,24,9,173,7,10,7,25,37,6,300,5,4,8,4,9,3,6,9,3,49,12,115,9,21,6,7,6,17,6,199,18,56,6,7,3,0,8,0,0,103,174,164,41,50,92,50,72,40,14,693,19,47,15,56,14,14,29,18,3,214,9,22,10,5,0,5,9,11,0,69,24,8,79,8,14,12,38,22,0,194,0,0,0,0,0,0,0,0,0,3,3,8,9,5,6,4,11,0,4,50,12,9,24,4,4,3,17,12,18,107,505,876,1121,225,252,164,390,288,71,3898,13,46,5,27,15,5,0,4,0,126,6,33,9,9,21,6,3,3,0,93,0,33,21,11,27,11,3,8,0,117,3,5,4,3,4,0,0,0,0,23,3,4,5,3,6,3,4,0,0,30
506041136,6,10,13,10,0,0,4,5,0,53,5,35,19,5,12,4,18,16,4,119,49,93,450,16,38,20,122,78,18,894,19,7,104,5,3,3,25,24,0,194,3,0,12,0,5,0,9,5,0,36,3,28,7,21,0,3,14,7,0,83,3,18,0,3,3,0,4,4,0,43,54,52,32,27,44,21,47,29,4,307,16,23,14,48,13,10,24,18,3,163,5,7,13,4,4,3,4,3,0,37,8,0,58,9,10,0,25,19,0,133,0,0,0,0,0,0,4,4,0,3,4,6,8,5,0,0,14,9,4,40,3,8,38,4,0,5,16,18,9,100,189,290,770,154,126,71,329,227,50,2201,3,27,18,11,8,3,0,9,0,84,0,3,4,19,8,4,0,8,0,56,6,13,9,3,10,8,5,16,0,67,0,3,8,0,3,3,0,5,0,22,3,3,0,4,0,0,0,5,0,23
506041137,14,35,26,9,6,3,8,6,0,104,20,88,40,3,13,14,24,14,7,226,148,220,663,38,48,32,169,117,12,1450,28,15,184,4,19,3,32,54,4,336,3,10,30,0,0,0,15,7,0,72,6,86,8,33,5,0,9,13,0,165,11,66,4,11,6,0,12,7,0,117,119,100,48,30,94,45,86,43,4,575,24,67,18,77,21,16,24,22,0,259,7,26,12,10,8,7,4,5,0,81,11,0,87,14,17,12,30,34,4,211,0,0,0,0,0,0,3,0,0,6,9,11,24,5,9,4,16,5,0,88,12,3,45,8,9,9,30,23,31,166,404,723,1188,252,262,137,460,362,62,3856,7,39,23,19,16,9,4,9,3,118,3,21,0,5,8,10,0,0,0,55,4,16,16,7,11,5,5,17,3,88,4,6,9,3,4,3,0,4,0,33,3,4,13,0,7,3,0,4,0,38
506051138,12,22,16,9,9,0,11,5,0,86,30,75,29,4,12,7,15,12,4,194,138,168,772,23,56,23,151,73,17,1420,25,3,176,8,8,9,32,35,4,299,11,5,20,3,0,3,13,20,4,74,12,78,9,23,11,0,4,3,0,141,5,48,10,12,4,0,6,3,0,97,113,94,39,22,71,34,62,21,3,454,20,34,15,48,28,6,23,13,3,185,20,12,17,3,0,7,8,9,0,81,16,5,62,12,5,12,29,15,6,166,0,0,0,0,0,0,0,0,0,0,7,7,16,4,7,0,12,0,4,65,6,9,48,5,6,6,30,12,18,138,429,563,1240,176,201,109,389,225,66,3390,4,43,26,18,16,6,0,4,4,121,10,36,8,10,7,0,0,5,0,68,16,26,18,11,10,7,3,12,5,98,0,0,5,0,0,4,0,0,5,19,6,0,9,3,5,6,4,9,0,45
506051139,12,17,7,0,0,3,6,0,0,49,9,38,4,0,4,0,9,5,3,74,83,81,491,14,30,24,133,60,11,926,19,0,108,4,8,4,32,20,4,191,10,4,12,0,0,4,3,7,0,41,13,26,4,7,0,5,7,4,0,70,4,45,0,4,0,0,6,0,0,60,61,38,22,17,33,13,22,8,11,229,9,13,9,36,14,0,10,8,0,92,4,11,7,8,3,8,4,4,0,49,3,5,26,6,7,5,18,8,0,81,0,0,0,0,0,0,0,0,0,6,0,5,8,9,0,0,7,5,3,33,9,5,14,0,4,3,17,8,8,70,229,290,721,102,104,71,266,146,38,1965,0,9,17,4,14,0,0,0,0,52,6,4,0,3,6,0,0,0,0,13,5,3,16,3,8,5,3,4,0,48,0,0,0,0,0,5,0,0,0,10,0,3,4,3,4,0,0,6,0,26
506051140,33,68,5,3,10,0,0,5,0,127,21,51,16,4,6,0,6,3,0,110,202,188,417,22,38,21,64,43,7,1007,43,28,153,7,10,3,26,19,3,290,15,23,16,3,4,0,10,4,3,81,21,79,6,17,7,6,0,0,0,142,25,72,5,12,7,0,7,0,0,126,124,89,30,17,32,17,17,5,3,339,32,55,12,47,13,7,18,7,4,193,6,28,12,4,11,13,0,5,0,86,14,0,24,5,4,4,4,4,0,63,0,0,0,0,0,0,0,0,0,3,5,9,6,9,5,5,5,0,5,41,10,9,25,0,0,6,8,3,14,84,554,699,721,144,137,81,173,119,51,2675,15,58,10,7,14,8,4,4,0,127,0,8,3,0,3,5,0,0,0,18,11,26,14,4,7,4,4,4,0,67,9,10,5,0,7,4,0,0,0,40,7,9,8,0,5,0,0,5,0,41
506051141,24,61,10,5,10,0,0,5,0,111,24,34,14,0,0,0,0,4,0,79,129,146,392,21,22,10,66,34,22,829,46,13,103,0,4,6,17,14,0,196,17,10,17,5,0,6,10,10,0,63,16,49,5,11,6,0,3,0,0,88,17,61,3,11,0,0,3,7,3,102,101,81,17,7,27,20,12,9,0,280,14,40,4,29,8,0,8,9,0,121,6,15,8,5,0,3,5,4,0,53,4,4,25,0,5,0,3,8,4,55,0,0,0,0,0,0,0,0,0,4,3,7,5,4,0,0,4,0,0,29,11,7,9,0,0,0,10,3,13,59,417,513,620,97,92,51,139,104,46,2068,7,43,11,5,11,3,0,4,0,87,0,12,0,0,5,0,0,0,0,12,4,12,10,6,6,0,3,0,0,39,0,9,0,0,6,3,0,0,0,20,5,8,3,4,11,0,0,3,0,33
506061142,15,23,13,3,8,0,3,5,0,69,15,54,22,7,11,7,23,4,4,129,121,111,921,21,61,24,176,112,15,1569,35,3,214,19,6,3,55,51,7,393,11,11,22,7,0,3,16,10,0,78,12,70,15,15,4,5,7,10,0,137,13,50,7,13,0,4,9,5,4,96,92,57,22,23,60,25,67,32,13,383,12,20,17,78,11,10,18,18,4,186,7,15,9,8,0,4,12,9,0,60,24,4,64,3,10,11,47,22,0,177,0,0,0,0,0,0,0,3,0,3,4,3,10,5,8,0,27,9,0,70,8,7,35,6,12,5,24,17,26,136,361,426,1352,198,183,103,484,295,80,3484,4,25,21,15,9,3,0,4,0,80,3,0,3,3,10,0,0,0,0,32,11,16,23,9,9,4,10,8,0,85,4,4,12,0,3,0,0,0,0,26,9,5,7,0,14,3,0,4,0,38
506061143,5,7,0,0,0,0,0,0,0,18,4,6,7,0,0,4,3,0,0,30,92,44,309,14,18,10,78,33,10,596,19,0,89,6,0,6,13,10,0,146,15,3,16,0,0,3,7,3,0,51,7,19,5,9,0,0,5,0,0,46,8,14,6,0,0,0,0,4,0,36,46,16,17,11,16,7,7,8,0,135,9,5,6,13,3,4,4,0,0,53,0,3,10,0,0,6,4,3,0,18,5,0,11,0,5,0,14,11,0,33,0,0,0,0,0,0,3,0,0,3,4,0,3,0,0,0,7,0,0,22,13,0,19,7,6,0,7,7,4,54,224,133,480,67,46,37,149,76,32,1240,3,15,0,4,7,0,0,5,0,38,0,8,0,0,0,0,0,0,0,8,0,8,14,7,4,0,0,4,0,30,4,0,0,0,9,0,0,0,0,12,9,7,9,0,0,3,0,10,0,44
506061144,3,3,0,0,0,0,0,0,0,11,7,4,0,0,0,0,4,0,0,20,39,28,197,6,10,3,31,17,6,336,19,3,47,0,0,0,12,8,5,86,15,5,10,0,0,0,3,3,4,34,4,13,0,3,0,0,0,0,0,28,11,8,0,0,0,0,3,0,0,20,21,8,8,3,10,8,0,4,0,61,10,7,7,4,0,0,0,0,0,30,0,0,0,0,0,4,3,0,0,12,5,0,9,0,0,4,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,13,6,0,7,5,0,0,3,4,14,35,134,84,282,17,25,19,67,45,29,710,0,9,0,0,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,5,3,0,7,0,5,0,0,21,0,0,0,0,0,0,0,0,0,4,4,3,3,0,9,5,0,0,0,28
506071145,25,109,9,11,5,3,0,13,0,183,30,87,24,5,0,3,3,10,0,172,130,329,188,13,37,17,37,24,7,784,43,44,75,3,11,7,8,4,0,194,16,18,16,0,6,5,5,7,0,67,23,177,3,20,4,3,5,10,0,246,12,78,0,6,6,0,3,0,0,111,201,284,32,31,69,67,19,21,9,732,39,120,9,39,25,10,6,16,0,264,11,44,15,16,11,13,6,8,0,128,5,0,49,8,3,4,3,8,0,82,0,0,0,0,0,0,0,0,0,0,4,9,4,6,9,3,3,4,4,39,11,9,19,6,7,4,0,4,19,71,546,1312,444,164,186,139,114,131,52,3079,20,113,17,17,17,3,3,3,0,199,5,21,3,7,9,3,0,0,0,36,16,61,10,0,4,3,5,7,0,101,6,30,9,0,4,3,0,0,0,58,3,20,3,4,5,4,0,4,0,48
506071146,23,66,11,7,7,11,4,4,0,131,25,64,15,3,8,8,11,9,0,136,138,230,152,16,24,15,46,27,12,671,37,32,64,3,8,4,11,14,4,168,10,6,3,3,3,0,0,0,0,32,8,141,0,17,0,3,9,0,0,186,13,60,5,9,0,0,0,0,0,93,158,211,15,33,55,42,16,27,3,557,22,76,10,24,17,0,11,9,4,169,3,23,4,3,3,4,4,3,0,54,8,4,22,6,0,3,0,4,0,48,0,0,0,0,0,0,0,0,0,0,6,10,10,4,8,0,0,0,0,42,4,5,9,4,0,0,0,4,3,37,464,924,311,114,132,99,115,107,39,2306,18,58,16,12,14,8,0,0,0,123,5,13,0,0,7,0,0,5,0,28,8,45,12,6,7,4,3,3,0,80,0,15,7,3,7,3,0,0,0,29,6,7,0,0,3,0,0,4,0,21
506071147,51,157,20,7,9,3,6,3,3,255,29,103,18,8,9,7,4,4,8,182,238,403,180,18,50,23,31,33,14,982,63,50,87,3,14,3,6,12,5,246,18,16,20,4,0,3,3,3,0,70,26,270,5,27,11,4,11,0,0,353,22,80,5,4,6,6,0,5,0,131,314,372,37,34,75,77,20,27,17,967,60,169,14,42,32,22,12,15,6,365,15,45,18,14,7,11,11,10,3,126,11,0,39,11,3,3,11,9,0,81,0,0,0,0,0,0,0,0,0,0,12,18,4,3,3,0,3,3,4,46,9,13,9,5,0,0,7,7,11,68,852,1693,447,177,223,171,120,141,70,3887,33,109,12,13,22,13,3,3,0,205,10,33,0,0,9,0,0,0,0,53,21,89,11,10,13,5,6,0,0,153,6,39,5,0,5,0,0,0,0,68,8,27,7,3,6,0,0,0,0,59
507011148,25,62,18,15,3,0,8,5,3,142,46,163,38,3,22,14,12,18,5,321,216,402,688,27,62,40,126,68,30,1652,43,24,195,9,17,10,33,35,0,374,10,9,24,0,0,3,3,9,0,69,23,164,11,48,11,3,7,12,0,282,14,91,13,15,7,4,4,0,0,144,212,236,47,27,101,50,65,37,10,779,34,68,17,76,35,3,14,19,6,271,6,26,12,9,3,7,13,9,0,90,21,0,64,12,9,8,17,16,0,150,0,0,0,0,0,0,0,0,0,4,8,14,14,11,0,0,11,9,7,67,18,5,33,3,3,5,9,11,24,114,674,1277,1181,249,273,164,322,256,85,4475,12,100,31,16,13,13,0,5,0,184,8,24,9,5,13,3,0,10,0,73,14,65,28,14,20,7,4,10,3,174,5,16,5,3,8,3,0,4,0,41,0,13,9,6,5,3,0,3,0,40
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
