SA2_CODE_2021,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Se_d_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Flt_at_1or2_st_bl_NofB_0_ib,Flt_at_In_1or2_s_b_NofB_1,Flt_at_In_1or2_s_b_NofB_2,Flt_at_In_1or2_s_b_NofB_3,Flt_at_In_1or2_s_b_NofB_4,Flt_at_In_1or2_s_b_NofB_5,Flt_at_In_1or2_s_b_NoB_6_m,Flt_at_In_1or2_s_b_NoB_NS,Flt_at_In_1or2_s_b_Total,Flt_apt_3_st_bl_NoB_0_ib,Flt_apt_In_3_st_bl_NofB_1,Flt_apt_In_3_st_bl_NofB_2,Flt_apt_In_3_st_bl_NofB_3,Flt_apt_In_3_st_bl_NofB_4,Flt_apt_In_3_st_bl_NofB_5,Flt_apt_In_3_s_bl_NofB_6_m,Flt_apt_In_3_st_bl_NofB_NS,Flt_apt_In_3_st_bl_Total,Flt_apt_4to8_s_b_NofB_0_ib,Flt_apt_4to8_s_b_NofB_1,Flt_apt_4to8_s_b_NofB_2,Flt_apt_4to8_s_b_NofB_3,Flt_apt_4to8_s_b_NofB_4,Flt_apt_4to8_s_b_NofB_5,Flt_apt_4to8_s_b_NofB_6_m,Flt_apt_4to8_s_b_NofB_NS,Flt_apt_4to8_s_b_Total,Flt_apt_9_or_m_s_b_NofB_0_ib,Flt_apt_9_or_m_s_b_NofB_1,Flt_apt_9_or_m_s_b_NofB_2,Flt_apt_9_or_m_s_b_NofB_3,Flt_apt_9_or_m_s_b_NofB_4,Flt_apt_9_or_m_s_b_NofB_5,Flt_apt_9_or_m_s_b_NofB_6_m,Flt_apt_9_or_m_s_b_NofB_NS,Flt_apt_9_or_m_s_b_Total,Flt_apt_At_to_a_h_NofB_0_ib,Flt_apt_At_to_a_hse_NofB_1,Flt_apt_At_to_a_hse_NofB_2,Flt_apt_At_to_a_hse_NofB_3,Flt_apt_At_to_a_hse_NofB_4,Flt_apt_At_to_a_hse_NofB_5,Flt_apt_At_to_a_hs_NofB_6_m,Flt_apt_At_to_a_hs_NofB_NS,Flt_apt_At_to_a_hse_Total,Flt_apart_Tot_NofB_0_i_b,Flt_apart_Tot_NofB_1,Flt_apart_Tot_NofB_2,Flt_apart_Tot_NofB_3,Flt_apart_Tot_NofB_4,Flt_apart_Tot_NofB_5,Flt_apart_Tot_NofB_6_or_m,Flt_apart_Tot_NofB_NS,Flt_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
506021119,11,67,602,2557,1149,164,50,37,4641,3,134,370,769,65,3,3,21,1366,0,0,28,103,15,0,0,0,156,3,139,399,876,81,3,3,26,1525,3,120,113,172,57,9,0,5,479,4,71,215,13,0,0,0,3,299,0,46,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,239,328,185,57,9,0,5,825,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,11,15,443,1331,3620,1290,179,59,71,7003
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,4,33,389,1598,762,139,32,29,2976,0,31,185,503,36,0,0,6,771,19,97,280,625,79,3,0,24,1130,19,130,467,1131,117,4,0,26,1903,0,84,80,17,0,0,0,0,178,10,124,169,21,0,0,0,6,324,0,406,419,73,5,0,0,11,922,0,76,400,118,17,0,3,0,612,0,0,0,0,0,0,0,0,0,10,686,1065,225,27,0,6,22,2030,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,4,23,852,1923,2961,906,145,38,77,6920
506021309,0,27,245,1399,697,86,18,32,2513,0,21,61,190,42,4,0,8,323,0,54,182,73,27,0,0,8,347,0,71,238,269,71,4,0,12,669,0,22,62,0,0,0,0,35,112,0,15,40,0,0,0,0,0,58,0,12,18,3,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,42,119,7,0,0,0,30,197,0,5,0,0,0,0,0,6,11,0,0,0,0,0,0,0,4,12,4,143,609,1676,767,84,21,92,3402
506021310,0,17,152,1120,632,87,15,31,2052,0,10,161,274,38,0,0,11,500,0,17,91,63,6,0,0,3,181,0,28,254,338,49,0,0,8,681,0,15,44,4,0,0,0,3,63,0,3,13,0,0,0,0,0,22,0,7,34,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,32,90,4,0,0,0,3,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,73,499,1459,677,87,15,47,2861
506021311,0,79,269,1013,612,69,10,23,2075,0,102,191,251,25,0,0,15,589,0,37,84,214,95,3,0,3,444,0,144,278,466,123,3,0,21,1034,0,63,145,34,0,0,0,5,249,3,130,288,65,0,0,0,5,489,0,133,160,21,0,0,0,3,324,0,215,327,148,0,0,0,8,696,0,0,0,0,0,0,0,0,4,0,542,928,267,3,0,0,16,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,5,765,1475,1744,743,71,10,69,4873
506031124,7,123,572,2153,1557,348,126,61,4959,24,161,366,863,212,39,54,46,1766,3,58,66,127,64,27,53,10,399,24,219,432,988,273,68,100,52,2167,5,142,162,22,0,0,0,6,342,0,34,36,25,0,0,0,0,92,12,36,55,0,0,0,0,3,107,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,19,213,253,48,4,0,0,15,552,0,0,0,3,0,0,0,0,0,0,3,0,3,4,0,0,0,14,53,553,1263,3203,1837,416,232,135,7694
506031125,0,7,21,318,2334,385,79,21,3166,0,0,0,7,20,0,0,0,27,0,0,0,7,4,4,0,0,10,0,0,0,11,23,3,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,27,337,2359,384,74,21,3216
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
506031127,6,42,252,2231,1835,237,44,91,4742,4,59,314,1067,118,5,0,36,1595,0,37,89,111,19,0,0,4,263,5,94,400,1177,132,8,0,40,1857,0,42,150,91,0,0,0,4,292,0,3,12,15,0,0,0,0,35,0,18,110,0,0,0,0,0,122,0,41,61,0,0,0,0,0,102,0,3,4,0,0,0,0,0,8,0,112,335,108,0,0,0,7,560,4,8,15,0,0,0,0,4,31,0,7,13,6,5,0,0,0,28,8,275,1009,3516,1971,245,47,138,7219
506031128,0,15,111,2342,1828,233,55,45,4617,0,25,211,354,33,0,0,9,633,0,0,14,18,0,0,0,0,30,0,26,224,369,35,0,0,9,667,0,4,22,87,10,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,7,0,8,21,84,17,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,357,2793,1877,234,55,50,5415
506031129,0,8,143,1469,1980,424,85,22,4145,0,8,271,349,57,3,4,8,702,0,0,4,11,23,6,0,0,39,0,8,274,357,78,8,4,8,739,0,12,15,13,6,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,56,3,0,0,0,3,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,70,20,8,0,0,3,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,35,491,1849,2072,430,91,34,5007
506031130,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6
506031131,0,26,57,1508,3249,555,113,37,5540,0,23,14,160,34,0,0,0,225,0,0,0,15,21,0,0,0,43,0,23,15,175,53,0,0,3,265,0,21,69,231,11,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,3,3,13,0,27,73,231,8,3,3,5,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,69,147,1916,3314,562,114,46,6159
506041132,10,39,252,3101,2319,251,60,100,6129,4,61,122,307,41,3,0,11,549,0,21,96,100,7,0,0,3,230,4,81,218,410,44,3,0,18,778,0,0,16,5,0,0,0,0,22,0,32,104,13,0,0,0,3,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,12,0,45,123,19,4,0,0,6,191,0,0,0,5,6,0,0,0,7,0,0,3,7,3,0,0,0,12,12,161,600,3531,2368,262,62,125,7118
506041133,3,10,65,1241,4741,508,59,65,6683,0,5,87,299,30,0,0,7,427,0,0,15,6,0,0,0,0,25,0,7,106,310,29,0,0,6,457,0,12,34,20,8,0,0,3,66,0,0,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,43,21,8,0,0,3,82,0,0,0,5,0,0,0,0,3,0,0,0,4,0,0,0,0,4,3,31,208,1573,4777,508,63,71,7231
506041134,7,50,386,3407,2158,228,51,93,6378,3,151,306,632,27,0,6,19,1144,0,6,49,37,0,0,0,0,98,3,156,351,669,29,3,6,22,1240,0,39,86,103,0,0,5,6,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,9,0,37,86,103,0,0,5,6,239,0,0,4,4,0,0,0,0,16,0,0,0,0,0,0,0,3,12,10,245,836,4180,2186,233,60,126,7877
506041135,4,15,109,1724,4344,396,59,77,6724,0,0,7,78,9,0,0,0,97,0,0,0,12,4,0,0,0,18,0,0,7,93,12,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,10,0,0,0,0,0,11,0,0,0,3,5,0,0,0,5,0,0,0,0,0,0,0,0,0,4,15,123,1813,4351,398,59,77,6856
506041136,4,16,189,2108,1694,226,56,60,4347,0,16,159,236,12,3,0,3,432,0,4,49,24,0,0,0,0,81,0,26,211,253,12,3,0,7,516,0,16,37,73,8,0,0,3,137,0,16,12,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,16,0,27,54,79,6,0,0,3,180,17,89,10,6,12,4,4,10,144,0,0,3,6,5,0,0,0,7,23,162,469,2455,1724,229,62,76,5193
506041137,6,21,171,2997,3788,519,51,91,7654,0,22,233,317,21,0,0,11,596,0,0,42,4,0,0,0,0,42,0,22,269,319,21,0,0,13,642,0,0,19,0,0,0,0,0,20,0,8,29,27,0,0,0,3,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,0,0,0,10,0,8,57,26,0,0,5,3,104,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,7,56,499,3347,3810,518,56,105,8401
506051138,5,24,157,2426,3305,372,58,81,6419,3,59,141,209,9,0,0,12,431,0,12,0,14,0,0,0,0,22,3,66,141,223,9,0,0,13,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,9,0,9,0,0,3,0,0,0,9,7,16,78,11,0,0,0,0,114,0,0,0,0,0,0,0,0,6,14,109,375,2656,3320,378,58,98,7003
506051139,3,29,249,1759,2036,233,31,55,4399,0,0,18,109,19,0,0,5,152,0,0,5,0,4,0,0,0,16,0,0,30,108,23,0,0,9,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,279,1868,2058,234,31,62,4571
506051140,6,33,289,1782,2476,608,127,46,5362,0,38,112,126,4,4,0,4,281,0,0,23,16,0,0,0,0,38,0,40,138,138,6,4,0,4,326,0,0,25,3,0,0,0,5,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,0,0,0,14,0,7,32,3,7,0,0,5,53,3,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,8,86,456,1927,2482,610,127,50,5750
506051141,3,25,152,1171,1761,493,113,33,3746,0,39,44,7,0,0,0,4,104,0,0,0,0,0,0,0,0,0,0,39,46,7,0,0,0,4,101,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,13,0,3,10,3,0,0,4,0,23,0,0,3,13,11,11,3,0,42,0,0,3,0,3,0,0,0,13,7,73,217,1195,1780,507,117,41,3927
506061142,0,8,91,1493,4260,397,74,88,6406,0,7,13,45,3,0,0,0,68,0,0,0,0,0,0,0,0,0,0,7,13,45,3,0,0,0,68,0,0,14,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,0,17,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,17,121,1539,4268,397,74,90,6498
506061143,4,14,83,449,1284,290,99,23,2248,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,10,0,4,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,5,0,3,0,0,0,9,4,20,97,445,1288,288,99,25,2274
506061144,3,29,107,361,649,128,36,18,1327,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,48,36,0,3,0,9,111,0,3,0,6,9,0,0,0,16,8,42,162,399,660,125,36,29,1463
506071145,0,19,199,902,824,149,29,21,2147,4,54,1092,640,55,0,0,18,1865,0,15,320,960,182,15,4,9,1504,4,69,1409,1605,233,17,4,29,3370,0,47,356,135,32,3,7,3,580,0,72,183,25,0,0,0,0,280,0,23,38,25,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,574,189,32,3,7,5,944,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,9,4,227,2193,2699,1093,174,35,54,6474
506071146,0,16,184,1081,1564,375,87,32,3330,0,65,147,142,56,7,0,14,418,0,8,0,68,26,4,4,0,115,0,68,152,204,81,13,4,14,534,0,13,8,0,0,0,0,0,21,0,0,56,12,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,19,69,13,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,0,105,398,1302,1650,383,89,38,3968
506071147,0,33,424,1227,1191,308,34,22,3238,0,11,183,213,13,3,0,3,432,0,174,610,912,99,12,0,28,1827,0,184,790,1118,111,18,4,32,2261,0,75,167,44,0,0,0,0,292,0,130,237,54,5,0,0,4,432,0,118,162,207,3,0,0,3,498,0,79,315,117,5,3,0,0,529,0,0,0,0,0,0,0,0,0,9,406,883,422,12,3,0,14,1746,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,5,626,2101,2770,1319,329,40,72,7254
507011148,0,15,62,1424,4274,419,83,35,6313,0,0,73,331,114,7,0,5,539,0,4,25,57,6,0,0,0,88,0,3,97,387,114,7,0,5,627,0,6,32,11,0,0,0,0,55,0,10,57,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,15,0,23,97,11,0,0,0,0,130,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,6,0,37,257,1830,4388,427,83,46,7077
507011150,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,9
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,0,17,60,850,1890,289,44,27,3159,0,7,23,80,14,0,0,0,127,0,5,0,5,13,5,0,0,20,0,6,24,84,22,5,0,0,145,0,4,23,6,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,6,0,0,0,0,28,6,49,115,26,0,0,0,0,201,0,0,0,0,0,0,0,0,0,6,70,221,968,1907,296,44,27,3540
507011153,6,28,166,1413,969,127,14,35,2748,0,66,40,144,12,0,0,10,279,3,8,40,43,0,0,0,0,98,5,77,81,187,16,0,0,10,371,0,42,47,8,0,0,0,0,102,0,7,113,112,0,0,0,8,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,12,0,54,168,125,3,0,0,4,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,159,408,1726,988,130,14,50,3481
507011154,6,57,335,1836,878,118,11,46,3290,0,129,384,403,28,5,0,24,958,0,17,78,121,24,0,4,6,248,0,146,457,520,54,5,4,23,1212,0,7,108,11,0,0,0,7,132,0,13,104,0,0,0,0,0,117,0,14,20,4,0,0,0,0,35,0,0,0,0,0,0,0,0,0,3,3,9,4,3,0,0,0,20,3,35,235,18,4,0,0,9,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,235,1032,2374,930,124,15,83,4808
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011158,0,0,3,220,405,58,3,3,701,0,0,7,13,6,0,0,0,23,0,26,27,56,25,3,0,0,130,0,26,27,73,25,3,0,0,160,0,0,3,5,0,0,0,0,6,0,7,4,3,0,0,0,0,16,0,144,243,62,3,0,0,8,464,0,13,93,25,0,0,0,3,131,0,0,0,0,0,0,0,0,0,0,161,351,92,9,0,0,9,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,184,388,389,438,66,3,17,1481
507011159,6,9,61,1372,1887,208,17,31,3592,0,67,201,113,27,0,0,12,423,0,0,0,0,4,0,0,0,4,0,67,201,113,30,0,0,12,424,0,0,0,0,0,0,0,0,0,0,38,43,0,0,0,0,0,91,0,100,285,14,0,0,0,8,403,0,6,44,0,0,0,0,0,52,0,0,3,0,0,0,0,0,9,0,150,373,17,0,0,0,5,553,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,7,15,5,228,647,1499,1918,213,19,53,4583
507011160,0,18,128,1720,1339,136,18,42,3407,0,28,333,459,35,0,3,10,871,0,16,44,0,7,0,0,0,65,0,46,378,457,39,0,3,12,936,0,7,86,10,0,0,0,0,106,0,67,60,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,75,155,10,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,138,661,2193,1378,143,19,56,4591
507011161,0,0,44,1130,3392,234,20,43,4867,0,5,89,386,23,0,0,8,512,0,0,47,141,6,0,0,0,192,0,8,135,525,32,0,0,8,707,0,27,65,0,0,0,0,5,93,0,47,106,22,0,0,0,0,175,0,14,44,0,0,0,0,0,60,0,46,66,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,135,282,21,0,0,0,3,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,140,462,1677,3426,234,20,55,6014
507011163,0,7,29,1055,1249,134,17,23,2504,0,34,44,134,7,0,0,5,225,0,17,16,20,5,0,0,0,54,0,48,51,158,13,0,0,5,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,84,1212,1259,134,17,30,2787
507011259,5,5,75,892,2049,154,20,35,3230,0,0,27,69,0,0,0,0,106,0,12,21,5,0,0,0,3,37,0,16,50,72,0,0,0,5,143,0,37,74,6,0,0,0,4,121,0,6,5,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,44,81,10,0,0,0,4,141,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,5,69,206,978,2052,152,20,41,3519
507011260,0,10,6,128,556,116,27,0,838,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,140,556,116,27,0,849
507021164,7,13,184,797,694,194,33,13,1926,0,11,87,108,9,6,0,4,225,0,3,90,196,28,3,0,0,327,0,12,183,306,38,8,0,0,548,0,16,20,12,0,0,0,0,59,0,39,97,16,0,0,0,3,156,0,27,106,41,0,0,0,0,174,0,0,30,4,0,0,0,0,33,0,0,0,0,0,0,0,0,4,5,84,249,80,0,0,0,4,424,0,4,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,9,117,624,1186,732,201,33,18,2913
507021165,4,91,567,1629,750,120,35,24,3222,4,82,414,249,36,6,0,16,811,6,153,405,492,73,7,0,21,1154,14,234,819,743,111,11,0,33,1974,8,112,125,20,4,3,3,3,283,6,79,231,74,3,0,0,3,403,37,343,515,185,13,0,0,11,1116,0,30,26,0,0,0,0,0,53,0,4,0,0,4,0,0,0,6,48,568,902,283,30,3,11,22,1855,5,5,5,3,6,0,0,0,20,0,7,0,3,4,0,0,0,20,66,899,2291,2664,896,138,44,87,7087
