SA2_CODE_2021,SH_FHs_CF_no_C,SH_FHs_CF_C,SH_FHs_OnePF,SH_FHs_Oth_fam,SH_FHs_Tot,SH_Lone_P_H,SH_Group_H,SH_Tot,SDRTHT_1_S_FHs_CF_no_C,SDRTHT_1_S_FHs_CF_C,SDRTHT_1_S_FHs_OnePF,SDRTHT_1_S_FHs_Oth_fam,SDRTHT_1_S_FHs_Tot,SDRTHT_1_S_Lone_P_H,SDRTHT_1_S_Group_H,SDRTHT_1_S_Tot,SDRTHT_2more_S_FHs_CF_no_C,SDRTHT_2more_S_FHs_CF_C,SDRTHT_2more_S_FHs_OnePF,SDRTHT_2more_S_FHs_Oth_fam,SDRTHT_2more_S_FHs_Tot,SDRTHT_2more_S_Lone_P_H,SDRTHT_2more_S_Group_H,SDRTHT_2more_S_Tot,SDRTHT_Tot_FHs_CF_no_C,SDRTHT_Tot_FHs_CF_C,SDRTHT_Tot_FHs_OnePF,SDRTHT_Tot_FHs_Oth_fam,SDRTHT_Tot_FHs_Tot,SDRTHT_Tot_Lone_P_H,SDRTHT_Tot_Group_H,SDRTHT_Tot_Tot,FoA_1_or_2_SB_FHs_CF_no_C,FoA_1_or_2_SB_FHs_CF_C,FoA_1_or_2_SB_FHs_OnePF,FoA_1_or_2_SB_FHs_Oth_fam,FoA_1_or_2_SB_FHs_Tot,FoA_1_or_2_SB_Lone_P_H,FoA_1_or_2_SB_Group_H,FoA_1_or_2_SB_Tot,FoA_3SB_FHs_CF_no_C,FoA_3SB_FHs_CF_C,FoA_3SB_FHs_OnePF,FoA_3SB_FHs_Oth_fam,FoA_3SB_FHs_Tot,FoA_3SB_Lone_P_H,FoA_3SB_Group_H,FoA_3SB_Tot,FoA_4_to_8_SB_FHs_CF_no_C,FoA_4_to_8_SB_FHs_CF_C,FoA_4_to_8_SB_FHs_OnePF,FoA_4_to_8_SB_FHs_Oth_fam,FoA_4_to_8_SB_FHs_Tot,FoA_4_to_8_SB_Lone_P_H,FoA_4_to_8_SB_Group_H,FoA_4_to_8_SB_Tot,FoA_9moSB_FHs_CF_no_C,FoA_9moSB_FHs_CF_C,FoA_9moSB_FHs_OnePF,FoA_9moSB_FHs_Oth_fam,FoA_9moSB_FHs_Tot,FoA_9moSB_Lone_P_H,FoA_9moSB_Group_H,FoA_9moSB_Tot,FoA_Att_to_hous_FHs_CF_no_C,FoA_Att_to_hous_FHs_CF_C,FoA_Att_to_hous_FHs_OnePF,FoA_Att_to_hous_FHs_Oth_fam,FoA_Att_to_hous_FHs_Tot,FoA_Att_to_hous_Lone_P_H,FoA_Att_to_hous_Group_H,FoA_Att_to_hous_Tot,FoA_Tot_FHs_CF_no_C,FoA_Tot_FHs_CF_C,FoA_Tot_FHs_OnePF,FoA_Tot_FHs_Oth_fam,FoA_Tot_FHs_Tot,FoA_Tot_Lone_P_H,FoA_Tot_Group_H,FoA_Tot_Tot,OD_C_FHs_CF_no_C,OD_C_FHs_CF_C,OD_C_FHs_OnePF,OD_C_FHs_Oth_fam,OD_C_FHs_Tot,OD_C_Lone_P_H,OD_C_Group_H,OD_C_Tot,OD_CH_FHs_CF_no_C,OD_CH_FHs_CF_C,OD_CH_FHs_OnePF,OD_CH_FHs_Oth_fam,OD_CH_FHs_Tot,OD_CH_Lone_P_H,OD_CH_Group_H,OD_CH_Tot,OD_Imp_home_T_SO_FHs_CF_no_C,OD_Imp_home_T_SO_FHs_CF_C,OD_Imp_home_T_SO_FHs_OnePF,OD_Imp_home_T_SO_FHs_Oth_fam,OD_Imp_home_T_SO_FHs_Tot,OD_Imp_home_T_SO_Lone_P_H,OD_Imp_home_T_SO_Group_H,OD_Imp_home_T_SO_Tot,OD_HorF_at_to_S_O_FHs_CF_no_C,OD_HorF_at_to_S_O_FHs_CF_C,OD_HorF_at_to_S_O_FHs_OnePF,OD_HorF_at_to_S_O_FHs_Oth_fam,OD_HorF_at_to_S_O_FHs_Tot,OD_HorF_at_to_S_O_Lone_P_H,OD_HorF_at_to_S_O_Group_H,OD_HorF_at_to_S_O_Tot,OD_Tot_FHs_CF_no_C,OD_Tot_FHs_CF_C,OD_Tot_FHs_OnePF,OD_Tot_FHs_Oth_fam,OD_Tot_FHs_Tot,OD_Tot_Lone_P_H,OD_Tot_Group_H,OD_Tot_Tot,DS_NS_FHs_CF_no_C,DS_NS_FHs_CF_C,DS_NS_FHs_OnePF,DS_NS_FHs_Oth_fam,DS_NS_FHs_Tot,DS_NS_Lone_P_H,DS_NS_Group_H,DS_NS_Tot,Tot_FHs_CF_no_C,Tot_FHs_CF_C,Tot_FHs_OnePF,Tot_FHs_Oth_fam,Tot_FHs_Tot,Tot_Lone_P_H,Tot_Group_H,Tot_Tot
505031107,1083,2029,465,27,3603,703,67,4369,36,11,34,0,86,65,10,154,0,0,0,0,0,0,0,3,36,17,34,0,84,61,10,159,0,0,0,0,0,0,0,0,5,0,5,0,11,26,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,5,3,5,0,16,34,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125,2049,500,28,3699,802,73,4571
505031255,1045,2029,669,47,3791,804,70,4666,13,14,8,0,30,19,0,54,5,7,9,4,22,17,8,37,14,19,13,4,48,38,8,90,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,1063,2048,679,50,3847,847,75,4764
505031256,66,86,22,3,175,33,8,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,70,86,22,3,180,34,8,222
505031257,382,476,131,7,992,328,21,1340,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,0,0,382,476,131,7,992,334,23,1350
505031258,918,1390,539,29,2874,688,69,3629,28,3,9,0,42,42,0,77,5,0,4,0,4,8,0,17,33,3,10,0,48,50,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,952,1394,546,29,2926,740,64,3737
505031303,1090,1804,441,40,3379,583,76,4041,116,61,78,6,265,213,12,492,10,10,0,0,19,17,0,29,131,69,78,6,283,228,12,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,6,0,6,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1222,1879,519,50,3668,811,91,4572
505031304,935,2640,416,44,4036,436,59,4532,27,27,22,0,74,28,0,106,5,4,0,0,4,0,0,10,27,30,22,0,82,31,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,967,2674,441,44,4123,467,60,4647
505031305,889,2205,409,30,3525,551,43,4121,66,51,40,0,157,101,12,268,22,21,23,0,67,22,3,92,88,76,60,0,230,120,8,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,4,0,9,0,0,0,0,0,0,0,0,13,6,0,0,13,12,0,33,0,0,0,0,0,0,0,0,17,6,0,0,23,20,0,40,0,0,0,0,0,0,0,8,995,2278,471,31,3779,689,53,4527
505031306,1311,1762,603,52,3723,955,129,4807,100,31,46,5,187,292,10,492,0,0,0,0,3,0,0,3,107,31,51,5,193,292,10,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,10,0,0,0,0,5,3,0,10,8,0,0,0,16,92,0,100,4,0,0,0,3,10,0,17,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,11,13,3,3,0,26,96,0,124,0,0,0,0,0,0,0,0,1430,1799,660,56,3946,1354,135,5435
506011110,1556,2106,1180,116,4954,1635,254,6840,299,177,240,25,746,875,61,1677,4,0,0,0,7,15,0,21,300,177,244,25,753,889,61,1704,5,0,7,3,15,43,7,58,3,0,0,0,10,12,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,12,4,8,5,29,62,8,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,4,0,7,5,0,0,0,7,4,0,7,0,0,0,0,5,5,0,7,1873,2288,1433,147,5741,2586,324,8651
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,485,604,337,21,1449,487,67,2004,13,9,12,3,37,29,0,66,0,0,0,0,0,6,0,5,17,9,12,3,37,33,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,7,0,0,0,0,4,4,0,7,0,0,4,0,4,18,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,21,0,24,3,0,0,0,3,0,0,6,506,612,351,21,1492,550,69,2110
506011114,933,931,463,52,2383,849,113,3346,96,82,113,14,311,294,23,623,0,6,0,0,8,0,0,11,98,88,118,14,318,299,23,639,6,3,8,0,14,40,0,54,4,3,3,0,14,8,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,9,3,8,7,31,52,0,84,4,0,0,0,4,23,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,25,0,30,0,0,0,0,3,3,0,9,1041,1026,594,72,2735,1227,141,4102
506011115,1017,996,236,15,2271,413,50,2733,11,9,8,0,27,18,9,46,0,0,0,0,0,0,0,0,11,9,8,0,27,18,9,46,9,5,0,0,8,7,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,7,13,4,0,0,18,14,0,25,7,0,0,0,7,21,0,28,31,0,6,0,36,90,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,3,0,44,115,0,162,4,0,0,0,6,0,0,4,1078,1007,257,21,2356,559,58,2972
506011116,919,965,211,14,2118,388,35,2539,7,0,0,0,5,27,0,39,0,0,0,0,0,0,0,0,7,0,0,0,5,27,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,935,969,214,14,2133,417,35,2585
506011117,711,1499,519,49,2780,535,74,3391,28,32,27,0,91,104,4,197,0,0,0,0,0,0,0,0,28,32,27,0,91,104,4,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741,1529,546,49,2864,643,79,3591
506011307,674,2047,351,37,3104,380,53,3535,8,24,5,0,36,10,0,52,0,0,0,0,0,0,0,0,8,25,5,0,39,10,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681,2072,356,39,3145,392,51,3588
506011308,936,2834,399,44,4216,560,97,4876,9,17,7,0,38,20,5,56,6,0,3,0,4,0,0,7,12,15,9,0,44,24,5,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,4,0,0,4,0,4,0,0,3,0,0,3,953,2856,412,50,4270,580,98,4946
506021118,1162,1243,497,95,3005,1193,241,4434,127,69,59,9,263,318,29,605,141,70,20,10,241,169,48,461,270,141,78,18,504,487,78,1064,44,22,6,7,78,94,15,180,0,7,0,0,7,10,4,19,26,9,0,0,37,41,8,83,47,3,0,0,47,17,0,67,3,0,0,0,5,0,0,7,120,38,8,9,169,168,24,362,0,0,0,0,0,0,0,4,5,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,8,4,0,0,0,6,7,0,8,1560,1419,587,119,3687,1852,341,5881
506021119,1293,1354,400,87,3131,1138,366,4641,290,229,103,29,650,601,106,1366,53,26,13,3,99,43,19,156,341,257,117,31,752,645,126,1525,117,92,40,6,260,199,26,479,79,20,10,9,117,137,35,299,16,4,0,0,21,35,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,118,50,15,393,368,60,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,6,0,11,1858,1732,569,132,4286,2158,557,7003
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,890,884,227,49,2048,709,221,2976,199,148,53,19,417,285,64,771,309,194,77,35,618,419,97,1130,508,350,133,48,1037,698,166,1903,46,14,5,3,68,103,8,178,64,29,7,3,109,187,19,324,244,88,34,19,379,486,59,922,236,67,46,11,357,214,38,612,0,0,0,0,0,0,0,0,596,198,92,39,920,990,126,2030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,4,1992,1429,449,136,4003,2414,509,6920
506021309,587,744,345,58,1743,630,137,2513,66,63,44,6,184,120,19,323,72,59,28,7,168,153,27,347,139,129,69,19,350,271,50,669,32,8,9,0,43,64,7,112,11,3,5,0,19,32,3,58,7,3,0,0,17,12,5,31,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,3,47,15,10,0,73,111,18,197,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,9,0,11,0,5,0,0,5,6,0,12,775,891,426,74,2164,1033,203,3402
506021310,519,652,223,33,1422,530,99,2052,93,119,57,8,281,191,26,500,44,38,11,3,106,61,16,181,143,162,67,13,386,252,45,681,13,5,5,0,22,29,11,63,3,4,0,0,13,9,0,22,12,4,0,0,16,14,9,40,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,29,14,5,0,52,62,17,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,680,832,298,50,1859,836,165,2861
506021311,526,595,205,48,1379,541,155,2075,108,75,52,12,246,312,35,589,144,73,37,11,261,126,54,444,250,147,84,25,508,446,86,1034,53,22,20,7,103,132,15,249,111,34,21,14,174,279,36,489,101,19,15,0,135,177,19,324,243,64,22,10,344,300,55,696,0,0,0,0,4,0,0,4,508,139,79,32,758,886,116,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,10,1286,884,366,107,2644,1875,361,4873
506031124,1274,1288,445,130,3133,1269,551,4959,363,264,113,52,787,713,265,1766,65,47,28,16,152,142,107,399,428,313,139,62,942,857,370,2167,49,6,6,0,72,248,19,342,23,12,0,0,33,55,0,92,17,0,0,0,17,94,0,107,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,87,21,14,0,123,399,22,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,5,6,0,14,1789,1624,601,198,4205,2543,945,7694
506031125,896,1567,291,42,2797,324,53,3166,7,14,0,0,27,4,0,27,9,5,0,0,12,5,0,10,12,19,0,0,38,3,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908,1585,295,43,2834,329,53,3216
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
506031127,1039,1847,459,112,3453,949,334,4742,330,444,133,49,963,507,122,1595,88,46,23,5,158,77,28,263,416,494,155,48,1120,584,150,1857,98,42,6,8,161,92,37,292,10,4,0,0,16,12,5,35,51,11,4,7,66,31,21,122,33,5,0,6,47,47,8,102,0,0,0,0,4,3,0,8,197,63,19,19,297,193,72,560,0,0,0,0,8,10,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,11,5,3,12,4,8,0,0,15,12,3,31,0,4,3,0,13,16,4,28,1664,2416,639,176,4891,1755,569,7219
506031128,1298,1568,514,69,3447,1035,135,4617,125,91,64,8,291,311,34,633,0,7,4,0,19,15,0,30,125,97,70,11,306,325,34,667,24,21,18,6,61,55,8,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,5,0,7,24,22,19,6,72,58,8,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445,1692,601,81,3827,1410,179,5415
506031129,1039,1948,390,27,3411,667,68,4145,144,175,70,10,396,289,9,702,12,21,0,0,35,3,0,39,159,193,75,10,432,292,12,739,3,15,12,0,28,24,0,48,0,0,0,0,0,0,0,0,24,0,0,0,24,40,0,62,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,34,14,11,0,61,60,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,1232,2158,477,37,3904,1018,81,5007
506031130,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
506031131,1241,2924,562,34,4765,683,83,5540,34,80,40,0,164,60,0,225,7,18,10,0,32,3,0,43,42,102,52,4,194,68,8,265,32,139,38,0,212,118,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,7,0,13,34,142,38,0,214,128,7,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,1316,3170,652,41,5180,882,95,6159
506041132,1340,2207,783,110,4441,1389,306,6129,109,122,62,14,311,226,20,549,40,53,25,12,128,88,13,230,147,181,87,24,439,309,28,778,7,3,0,0,12,9,4,22,38,15,8,9,72,66,18,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,8,0,12,52,24,8,9,93,84,16,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,6,0,0,0,0,6,0,0,7,0,4,3,0,5,4,0,12,1540,2406,890,144,4975,1787,353,7118
506041133,1486,3650,638,82,5846,705,129,6683,106,117,43,11,278,151,4,427,0,4,8,0,14,8,0,25,115,123,48,10,291,159,4,457,15,12,10,5,37,33,0,66,5,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,11,10,5,45,33,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,3,3,0,0,0,3,5,0,3,0,0,0,0,0,0,0,4,1622,3783,700,90,6186,906,134,7231
506041134,1405,2015,946,88,4450,1689,238,6378,191,143,134,9,474,626,43,1144,19,14,12,0,51,46,4,98,213,159,142,13,522,669,51,1240,36,22,33,0,97,126,7,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,6,0,0,9,35,27,37,0,102,130,7,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,8,0,11,4,0,0,0,4,8,0,16,0,0,0,0,0,12,0,12,1658,2196,1124,97,5083,2500,295,7877
506041135,1421,3386,809,72,5680,923,122,6724,27,30,9,0,62,35,0,97,5,3,0,0,11,3,0,18,29,25,9,3,79,37,0,110,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,5,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,1452,3410,822,73,5764,966,120,6856
506041136,929,1675,565,60,3234,945,174,4347,103,50,32,0,186,228,15,432,19,9,6,0,33,41,4,81,117,60,40,0,225,272,15,516,21,28,16,5,70,62,12,137,3,0,4,0,4,23,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,5,0,16,32,30,24,5,82,91,12,180,23,0,7,0,26,79,3,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,8,3,0,18,15,0,31,33,13,6,0,51,96,3,144,0,5,0,0,6,4,0,7,1109,1768,635,66,3585,1401,203,5193
506041137,2100,2877,956,110,6045,1399,210,7654,134,76,79,14,294,286,17,596,3,6,3,0,17,23,3,42,134,83,83,14,309,314,24,642,4,7,0,0,11,9,0,20,7,14,8,0,35,29,5,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,10,0,10,15,17,10,0,49,51,3,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,2257,2979,1048,124,6405,1764,234,8401
506051138,1645,2493,806,76,5019,1215,188,6419,92,28,41,4,161,255,14,431,6,3,0,0,10,12,3,22,94,33,43,4,174,271,13,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,5,0,9,6,0,0,0,5,5,0,9,6,4,0,0,7,8,0,14,23,0,6,0,26,67,0,97,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,28,5,6,0,36,71,0,114,5,3,0,0,6,0,0,6,1775,2530,854,81,5231,1560,208,7003
