SA3_CODE_2021,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Brazil_0_4,P_Brazil_5_14,P_Brazil_15_24,P_Brazil_25_44,P_Brazil_45_54,P_Brazil_55_64,P_Brazil_65_74,P_Brazil_75_84,P_Brazil_85ov,P_Brazil_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot
50704,0,19,14,77,48,35,25,0,4,215,0,3,6,22,22,17,25,13,11,118,0,0,15,55,55,57,26,16,0,224,15,91,134,510,276,274,229,150,83,1751,43,128,161,390,197,193,214,181,175,1684,2505,6489,6551,12953,7401,7119,6442,3645,2102,55210,0,0,0,9,6,5,0,6,0,23,4842,11228,9905,13989,7632,7023,6029,3329,1824,65808,5,9,9,78,16,4,4,0,0,122,0,5,4,26,15,23,17,6,0,91,5,12,17,101,26,11,3,0,0,175,3,3,3,17,0,0,4,0,0,25,6,26,33,108,63,45,33,4,5,320,0,4,3,28,13,20,25,3,0,97,7,127,156,989,352,334,182,70,42,2252,0,0,0,26,11,39,77,43,11,212,0,8,7,22,8,14,30,20,13,122,19,297,426,1110,1250,1440,1226,902,371,7051,0,0,0,12,11,10,10,0,3,49,0,18,12,99,34,23,20,4,4,218
50705,0,9,17,75,24,10,3,0,0,146,0,10,25,60,48,62,45,28,8,282,0,15,43,135,72,43,15,5,0,327,3,77,114,524,290,243,182,97,29,1555,160,420,394,884,363,273,263,240,197,3194,4335,9951,8217,18897,9141,7800,5757,3268,1225,68591,0,0,0,4,0,0,0,0,0,10,8653,17090,12086,23317,9453,7294,5465,2549,818,86720,0,0,0,29,4,0,3,0,0,46,0,0,0,42,22,33,20,9,3,125,0,9,4,62,15,10,3,0,0,105,0,7,0,10,3,0,0,0,0,17,4,23,14,104,57,39,26,9,4,272,0,0,7,20,19,13,8,4,0,71,0,20,25,112,48,41,22,6,0,282,0,3,0,33,17,32,53,37,6,178,0,3,4,17,9,6,11,7,3,57,26,640,1388,2874,3083,3889,2370,1921,593,16773,0,0,11,45,22,16,7,0,0,105,0,0,0,46,20,14,21,10,7,112
50901,0,4,0,20,11,3,0,0,0,35,0,0,0,8,16,11,12,12,3,67,0,5,6,21,13,20,21,0,0,81,3,8,7,105,66,90,90,43,11,421,84,244,175,462,298,324,310,183,87,2161,1572,3819,2944,6644,4157,4617,4076,2284,935,31049,0,6,25,48,25,15,0,0,0,116,3043,6918,5188,9782,5693,6133,5347,2557,972,45630,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,7,16,22,45,19,35,9,9,6,167,0,0,0,3,0,0,0,0,0,7,0,6,8,56,22,20,3,6,0,120,0,0,0,0,5,4,6,3,0,20,0,0,0,0,0,0,4,6,0,14,0,42,82,345,502,1055,1011,851,300,4187,0,0,0,31,6,8,0,0,0,38,0,3,3,26,8,4,11,9,0,64
50902,0,0,0,16,9,4,3,0,0,41,0,0,0,9,4,8,6,3,0,31,0,3,5,25,20,17,6,3,0,79,0,4,13,127,55,62,62,37,15,382,111,305,235,592,406,445,394,259,106,2851,1336,3223,2308,5722,3703,4435,3758,1894,686,27059,0,0,0,13,6,0,0,0,0,18,2493,5709,4057,8074,5063,5953,5320,2435,765,39876,0,0,0,13,0,0,4,0,0,15,0,0,0,4,0,0,6,0,0,7,0,5,0,14,3,0,0,0,0,21,0,0,0,9,0,0,0,0,0,10,0,5,0,12,14,17,12,5,0,61,0,0,0,0,0,0,0,0,0,4,0,0,4,16,16,9,0,0,0,50,0,0,0,0,0,3,6,6,0,16,0,0,0,10,0,0,5,7,0,18,3,29,94,369,523,982,822,518,128,3464,0,0,0,15,5,0,3,0,0,26,0,0,3,29,11,5,6,0,0,62
50903,0,0,0,0,0,3,0,0,0,5,0,0,0,0,5,0,3,0,0,7,0,0,0,6,6,3,3,0,0,25,0,0,6,32,10,19,9,11,3,98,48,128,95,236,137,132,115,81,27,1000,532,1187,806,2104,1247,1462,1174,659,268,9448,0,0,0,0,0,0,0,0,0,0,954,2071,1407,2997,1918,2172,1837,931,363,14643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,5,0,3,0,10,0,7,3,0,0,25,0,0,0,3,0,0,0,0,0,3,0,0,0,5,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,12,95,102,206,205,126,34,782,0,0,0,4,0,0,0,0,0,9,0,0,0,3,0,0,0,3,0,11
51001,0,0,3,23,0,0,0,0,0,29,0,0,0,3,0,0,0,0,0,6,0,0,0,15,4,9,0,0,0,26,3,11,19,188,30,26,8,3,0,290,136,366,287,897,355,272,136,54,25,2526,1264,2731,2270,6073,2305,1882,885,290,81,17780,0,0,0,0,0,0,0,0,0,0,2333,4723,3552,7752,3277,2512,1309,398,91,25946,0,0,0,8,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,15,0,0,0,4,0,0,0,0,0,10,0,0,0,21,4,4,5,0,0,34,0,0,0,23,0,0,0,0,0,23,0,0,11,96,7,4,0,0,0,116,0,0,0,4,0,0,4,0,0,5,0,3,0,5,0,0,0,0,0,10,6,15,38,260,152,205,91,36,0,790,0,5,0,20,8,5,6,0,0,39,0,0,22,85,0,9,0,0,0,120
51002,0,0,0,19,6,0,0,0,0,25,0,0,0,6,4,0,4,0,0,15,0,4,12,23,13,6,0,0,0,60,3,9,15,98,22,20,10,0,0,175,84,208,200,688,237,150,36,20,9,1618,959,1731,1248,4369,1304,944,308,77,23,10955,0,0,4,4,0,0,0,0,0,8,1772,2762,1802,5627,1725,1264,401,91,29,15477,0,0,0,6,0,0,0,0,0,6,0,0,0,10,3,0,0,0,0,10,0,4,0,27,3,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,3,20,4,6,0,0,0,34,0,0,0,11,0,0,0,0,0,11,0,3,7,70,10,5,3,0,0,96,0,0,5,7,5,0,0,5,0,21,0,0,0,3,0,0,0,0,0,6,3,13,35,214,112,152,28,8,0,569,0,4,4,17,14,8,0,0,0,49,0,0,6,39,0,0,0,0,0,47
51003,0,0,0,24,0,0,0,0,0,32,0,0,0,4,0,0,0,0,0,5,0,0,0,22,7,9,4,0,0,38,0,11,12,141,38,13,8,3,0,234,111,342,204,803,254,180,48,6,0,1953,1184,2341,1325,5212,1770,1018,330,80,10,13262,0,0,0,8,0,0,0,0,0,10,2195,3878,2102,6643,2415,1356,420,104,5,19116,0,5,5,10,5,0,0,0,0,15,0,0,0,9,3,4,0,0,0,16,0,0,0,8,0,5,0,0,0,15,0,4,0,16,0,0,0,0,0,18,3,3,0,31,10,8,6,0,0,61,0,0,0,4,4,5,0,0,0,12,0,0,5,89,20,8,0,0,0,118,0,0,0,6,3,5,3,0,0,18,0,3,0,3,0,0,0,0,0,10,0,14,34,316,139,181,35,18,0,744,0,0,7,8,5,0,0,0,0,25,0,0,6,32,4,0,0,0,0,45
51101,0,0,0,5,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,6,5,0,0,26,0,5,3,37,13,17,10,3,3,97,44,126,72,201,118,117,84,70,17,835,479,1061,760,1915,1054,1059,832,535,190,7881,0,0,0,0,0,0,0,0,0,0,871,1813,1359,2683,1592,1526,1220,717,223,12004,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,6,0,0,0,0,0,6,0,0,3,11,6,5,6,0,0,32,0,0,0,3,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,100,78,157,114,93,37,599,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,3,0,0,0,10
51102,0,0,0,30,21,10,0,0,0,62,0,0,0,3,0,0,0,0,0,7,0,0,0,3,0,4,0,0,0,14,0,3,5,69,21,24,7,8,0,133,41,72,80,196,81,78,51,29,6,637,284,532,486,1401,616,613,411,184,55,4578,0,0,0,0,0,0,0,0,0,0,521,908,709,1594,868,860,610,234,48,6360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,24,0,0,0,13,0,0,0,0,0,19,0,0,3,14,3,0,0,0,0,21,0,0,0,0,5,6,12,7,6,33,0,0,0,0,0,0,0,0,0,0,0,0,11,80,38,102,71,39,12,360,0,0,0,0,4,5,0,0,0,6,0,0,8,19,0,0,0,0,0,25
51103,0,0,0,25,5,0,4,0,0,33,0,0,0,12,4,3,0,0,0,17,0,16,11,71,28,21,3,0,0,154,7,26,25,146,46,46,21,3,6,327,103,254,267,643,255,248,119,45,22,1956,1310,2525,2207,5546,2373,2064,1041,407,154,17624,0,0,6,24,0,0,0,0,0,28,2407,4127,3336,7001,3115,2722,1516,553,145,24916,0,0,0,9,0,0,0,0,0,9,0,0,0,7,3,0,6,4,0,18,0,6,6,25,9,0,0,0,0,42,0,3,4,5,0,0,0,0,0,10,0,0,0,17,11,13,5,0,0,40,0,5,0,23,11,8,3,0,0,40,6,8,11,110,19,7,7,0,0,161,0,0,0,7,0,16,8,3,0,34,0,0,0,3,0,4,4,0,0,15,4,19,39,216,135,263,110,55,11,853,0,6,8,54,10,8,4,0,0,93,0,0,8,17,0,0,0,0,0,30
51104,0,3,4,31,15,10,12,0,0,71,0,0,4,5,10,10,10,6,0,35,0,0,4,19,19,10,3,3,0,61,0,14,15,71,56,54,33,26,12,276,176,389,313,761,368,350,309,179,96,2940,1545,3513,2826,6425,3723,3746,3090,1601,620,27096,0,0,0,0,0,0,0,0,0,0,2726,6120,4790,9179,5280,5467,4488,2100,739,40892,0,0,0,7,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,16,3,3,0,0,0,29,0,0,0,13,3,0,0,0,0,13,6,9,0,25,17,19,11,0,4,78,0,0,0,8,3,0,3,0,0,14,0,5,3,34,19,12,3,0,0,76,0,0,0,0,0,0,0,9,0,11,4,3,0,4,0,0,0,0,0,22,0,34,74,257,351,537,446,340,97,2148,0,3,3,15,13,9,0,0,0,50,0,0,0,20,8,14,8,5,0,49
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,8,0,0,0,0,19,0,0,13,28,9,3,4,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,15,91,31,16,5,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4
59999,0,0,0,7,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,15,55,4,4,0,0,0,81,25,30,89,251,105,109,72,6,9,692,153,230,410,1309,468,477,316,38,16,3416,5,0,0,12,0,0,0,0,0,25,226,379,525,1747,782,622,413,62,12,4775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,3,0,3,8,3,0,0,0,0,24,0,0,4,9,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,18,103,47,91,75,19,5,366,0,0,0,0,0,0,0,0,0,0,0,0,6,28,0,0,0,0,0,40
