SA3_CODE_2021,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ptn_in_RM_0_14,P_Ptn_in_RM_15_24,P_Ptn_in_RM_25_34,P_Ptn_in_RM_35_44,P_Ptn_in_RM_45_54,P_Ptn_in_RM_55_64,P_Ptn_in_RM_65_74,P_Ptn_in_RM_75_84,P_Ptn_in_RM_85ov,P_Ptn_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
50903,..,29,18,18,22,30,9,7,0,127,..,42,55,45,114,213,215,205,94,974,17,45,20,8,30,47,40,19,4,232,1508,626,854,967,1076,1249,1001,551,175,7998,..,17,586,1133,1228,1501,1371,635,138,6608,..,202,484,296,297,229,85,21,5,1617,..,13,83,143,151,79,44,45,23,584,3028,..,..,..,..,..,..,..,..,3028,..,316,..,..,..,..,..,..,..,316,..,402,144,76,67,33,13,0,0,728,..,62,31,13,29,41,40,34,13,260,..,32,27,12,14,3,8,5,0,104,..,70,68,34,44,55,32,23,0,323,..,122,180,135,313,496,495,333,144,2214,43,86,55,38,73,81,84,39,7,503,3071,1317,1658,1882,2222,2515,2169,1124,329,16291
51001,..,89,209,64,40,33,27,8,3,468,..,91,235,172,214,307,187,66,4,1265,65,88,86,78,49,61,29,5,0,463,3415,1849,2564,2330,1841,1493,704,206,37,14436,..,162,1031,1643,1417,1177,610,155,12,6208,..,410,1471,1086,771,467,147,32,4,4385,..,131,402,499,397,211,128,47,18,1824,6915,..,..,..,..,..,..,..,..,6915,..,681,..,..,..,..,..,..,..,681,..,1081,359,177,72,22,5,0,0,1719,..,528,270,188,200,187,105,41,23,1547,..,94,155,55,44,33,11,4,0,398,..,146,364,124,90,102,68,8,0,915,..,148,446,374,479,597,408,135,17,2607,149,160,151,127,96,116,49,13,5,868,7064,3548,4641,4281,3567,2912,1541,437,71,28064
51002,..,31,58,29,33,11,6,0,0,164,..,74,154,86,99,116,51,17,0,595,62,51,67,41,28,33,16,6,0,295,2357,943,1781,1530,970,702,238,59,18,8594,..,49,1023,1626,1035,760,214,33,3,4740,..,343,1231,691,383,231,42,8,0,2922,..,39,150,221,145,88,35,10,8,691,4648,..,..,..,..,..,..,..,..,4648,..,415,..,..,..,..,..,..,..,415,..,515,166,56,19,10,0,0,0,764,..,218,104,68,58,85,55,20,9,618,..,46,55,19,23,11,3,0,0,165,..,58,145,68,72,61,22,0,0,425,..,143,387,304,338,342,127,38,7,1692,125,90,139,100,88,79,25,3,0,640,4774,1910,3393,3151,2157,1669,521,123,24,17725
51003,..,40,77,23,33,22,7,4,0,205,..,65,173,85,106,109,53,21,4,618,88,39,81,38,51,25,14,0,0,333,2925,1032,2013,1994,1413,759,260,69,6,10481,..,29,1339,2517,1724,949,252,61,0,6855,..,391,1291,847,504,251,60,6,0,3351,..,15,128,195,163,68,30,11,3,602,5927,..,..,..,..,..,..,..,..,5927,..,686,..,..,..,..,..,..,..,686,..,562,136,44,18,9,0,0,0,763,..,135,67,30,41,63,44,18,4,412,..,70,70,27,16,13,4,0,0,199,..,90,184,87,88,52,25,9,0,543,..,152,424,328,327,323,136,43,3,1741,156,83,151,102,105,66,29,4,0,692,6079,2219,3791,4170,2984,1797,576,150,16,21789
51101,..,30,36,11,20,21,8,3,0,135,..,38,60,33,88,140,176,198,88,811,27,34,39,14,26,45,28,10,3,226,1336,646,827,840,899,910,699,451,142,6744,..,23,535,869,987,1067,834,450,85,4858,..,199,463,324,287,204,83,23,0,1583,..,20,75,154,128,73,36,39,18,544,2658,..,..,..,..,..,..,..,..,2658,..,401,..,..,..,..,..,..,..,401,..,364,120,45,60,28,0,0,0,612,..,71,29,17,19,35,37,24,9,240,..,43,27,8,10,11,0,0,0,102,..,71,83,30,40,46,27,7,0,307,..,105,175,130,231,325,337,306,126,1727,51,75,66,40,51,70,60,24,3,444,2712,1361,1574,1622,1817,1856,1416,870,245,13467
51102,..,36,82,10,6,22,11,4,0,180,..,29,48,29,60,84,96,48,20,418,10,16,24,5,24,24,12,0,0,122,679,370,600,508,517,515,347,150,44,3735,..,8,279,510,477,516,366,160,20,2332,..,99,334,224,211,155,81,24,0,1122,..,14,43,62,92,46,30,15,7,310,1401,..,..,..,..,..,..,..,..,1401,..,149,..,..,..,..,..,..,..,149,..,210,56,32,32,18,0,0,0,342,..,54,28,11,19,32,19,16,8,189,..,52,51,14,11,15,8,3,0,148,..,72,151,39,35,46,25,9,0,382,..,47,109,91,162,217,249,107,30,1026,22,36,39,24,42,54,33,6,0,252,1425,735,1082,1012,1082,1099,807,339,69,7649
51103,..,80,96,29,38,43,21,0,0,309,..,127,201,132,235,287,229,122,42,1372,75,72,61,43,56,58,39,19,4,417,3435,1852,2439,2251,2063,1719,885,339,90,15074,..,105,1455,2355,2126,1976,979,301,39,9343,..,670,1528,832,674,394,101,24,0,4234,..,74,275,372,332,175,84,51,19,1390,6959,..,..,..,..,..,..,..,..,6959,..,893,..,..,..,..,..,..,..,893,..,1099,336,123,90,36,8,0,0,1700,..,276,154,104,108,136,101,51,18,943,..,105,85,39,33,22,11,6,0,311,..,220,285,125,112,94,38,7,0,885,..,249,532,451,620,770,560,247,63,3486,137,141,143,105,102,118,90,30,7,878,7095,3844,4809,4508,4207,3724,1973,715,155,31024
51104,..,101,82,43,51,83,54,26,0,439,..,132,225,149,324,556,635,452,228,2699,95,113,62,59,90,111,110,47,19,717,4439,2448,2617,2887,3244,3273,2686,1387,415,23396,..,81,1522,2782,3321,3504,3100,1541,289,16124,..,649,1467,937,855,770,367,101,25,5173,..,79,363,600,561,330,165,119,50,2274,8874,..,..,..,..,..,..,..,..,8874,..,1510,..,..,..,..,..,..,..,1510,..,1482,494,238,182,80,15,0,0,2494,..,327,134,82,100,141,149,103,40,1083,..,133,107,48,32,32,28,16,0,390,..,203,222,105,105,161,120,50,7,971,..,266,506,448,823,1255,1247,738,343,5625,203,223,153,132,185,199,213,89,23,1425,9077,4953,4979,5365,6174,6471,5393,2738,792,45951
59797,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3
59999,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,121,119,168,141,96,101,60,11,3,825,121,119,168,141,96,101,60,11,3,825,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,218,270,367,321,228,208,122,30,6,1775,218,270,367,321,228,208,122,30,6,1775
