SA1_CODE_2021,P_NS_0_14,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_over,P_NS_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
50602112333,5,9,0,0,7,11,8,0,0,37,42,38,53,72,72,129,106,25,6,548
50602112334,0,0,10,0,3,0,0,0,0,22,20,56,188,58,26,18,12,5,0,376
50602112335,3,11,18,11,7,12,4,3,0,65,4,26,26,16,14,19,7,5,0,109
50602112336,4,6,3,4,7,8,5,4,0,33,53,59,60,86,102,85,83,22,0,550
50602112337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50602112338,3,7,10,14,8,4,0,0,0,57,44,82,148,102,56,51,28,11,0,529
50602112339,0,0,9,6,4,0,0,0,0,20,26,28,47,39,18,17,14,6,5,196
50602112340,0,0,4,3,0,0,0,0,0,13,39,28,88,56,22,20,16,0,0,270
50602112341,8,5,4,4,6,4,0,3,0,29,64,62,108,91,64,65,61,24,3,541
50602130901,13,9,7,4,3,3,4,0,0,47,95,60,83,76,61,48,34,13,5,465
50602130902,0,0,15,3,6,4,4,0,0,30,87,60,123,93,50,45,33,13,8,514
50602130903,0,7,9,9,0,3,4,3,0,36,73,65,94,62,38,28,28,23,16,419
50602130904,12,9,17,11,8,5,6,0,0,61,65,52,99,74,39,40,34,13,5,433
50602130905,10,8,11,5,14,5,0,0,0,51,79,78,107,77,72,43,25,18,9,505
50602130906,4,3,4,4,3,6,0,0,0,22,45,36,44,43,41,36,16,14,0,273
50602130907,19,10,9,14,17,0,0,0,0,70,131,89,110,112,91,55,44,8,9,644
50602130908,9,3,4,6,0,7,0,0,5,27,108,58,71,73,72,64,47,19,11,525
50602130909,7,13,14,5,3,11,0,5,0,55,103,81,110,92,64,66,42,19,3,589
50602130910,5,5,10,8,6,4,0,5,0,35,100,57,82,82,55,42,19,21,5,476
50602130911,7,5,7,6,9,5,3,3,0,48,76,47,82,56,43,47,16,25,13,398
50602130912,5,9,11,4,5,5,5,0,0,47,77,58,91,56,63,43,35,16,13,455
50602130913,7,7,4,7,3,5,0,0,0,33,37,45,66,45,51,41,26,28,6,352
50602130914,6,11,15,0,3,4,3,0,0,42,56,59,97,49,45,36,29,21,3,393
50602130915,8,0,14,4,0,3,0,3,0,38,47,49,94,43,23,25,21,17,6,327
50602130916,12,4,10,9,4,4,9,0,0,51,76,75,125,82,49,62,53,24,17,567
50602130917,8,7,9,4,12,6,0,3,0,43,103,64,99,80,71,40,22,16,8,505
50602130918,12,4,18,17,5,0,5,0,0,65,88,95,121,95,56,35,39,16,4,552
50602130919,0,0,0,0,0,0,0,9,7,18,21,13,21,26,19,19,28,32,40,219
50602130920,6,6,7,10,7,4,0,0,0,39,59,31,56,41,24,31,11,8,4,263
50602131001,11,0,8,7,11,0,6,0,0,43,73,47,74,49,65,47,34,21,8,416
50602131002,4,3,7,4,7,5,0,0,0,31,93,51,102,77,54,55,32,19,6,485
50602131003,7,3,15,8,0,4,0,0,0,42,133,49,102,101,68,45,30,7,0,540
50602131004,5,3,0,8,3,3,5,0,0,25,75,45,46,60,54,52,35,33,14,419
50602131005,12,6,11,14,3,13,3,0,0,56,110,80,117,103,67,72,66,40,11,656
50602131006,0,5,4,6,8,0,0,0,0,23,49,22,55,46,37,23,14,12,8,267
50602131007,0,5,9,5,5,0,3,0,0,26,54,25,86,50,35,27,19,11,6,310
50602131008,3,3,4,5,4,8,5,3,0,39,64,37,72,71,54,53,51,30,14,441
50602131009,5,3,5,4,0,3,4,0,0,23,50,46,56,54,43,45,38,28,8,363
50602131010,3,0,4,3,3,3,4,4,0,28,67,47,56,62,47,38,40,37,14,400
50602131011,4,3,3,0,10,5,0,0,0,28,74,40,66,69,55,35,30,21,3,398
50602131012,8,0,8,0,4,0,0,0,0,28,136,58,116,84,41,23,15,14,0,502
50602131013,3,9,8,0,10,0,3,0,0,32,99,51,73,72,54,49,40,23,8,463
50602131014,14,8,13,7,11,4,6,0,0,56,79,79,111,77,70,40,40,31,17,545
50602131015,8,0,0,3,5,3,0,9,0,24,76,46,52,57,63,41,27,18,8,388
50602131016,0,3,4,5,5,3,3,0,0,29,86,48,76,84,52,57,45,23,12,471
50602131017,0,3,0,5,4,6,0,0,4,31,76,41,40,50,27,51,17,7,10,325
50602131101,3,0,14,11,4,4,0,0,0,32,19,32,146,62,25,30,22,3,0,334
50602131102,0,3,3,5,4,0,0,0,0,21,28,47,164,93,31,30,12,4,0,410
50602131103,3,0,9,9,10,9,0,0,0,39,51,30,64,65,38,40,17,0,0,310
50602131104,3,0,12,11,0,9,0,0,0,37,40,32,116,81,30,40,16,6,9,372
50602131105,12,6,6,7,3,4,0,0,0,36,89,61,92,69,50,58,35,32,3,484
50602131106,6,3,9,10,7,3,3,4,0,43,81,54,69,74,61,70,59,38,18,523
50602131107,3,4,18,3,11,3,0,0,0,43,15,54,118,45,57,31,27,3,0,357
50602131108,5,3,5,8,5,7,0,0,0,29,66,35,82,65,40,48,13,16,10,381
50602131109,0,0,3,6,6,7,0,0,6,26,50,35,109,72,49,39,30,28,11,413
50602131110,7,3,9,6,7,3,0,0,0,39,65,39,80,54,54,39,22,14,3,367
50602131111,0,3,3,9,5,4,4,0,0,25,24,37,98,50,49,38,31,14,0,349
50602131112,9,0,4,3,6,0,0,0,0,22,52,33,79,52,28,48,20,19,10,341
50602131113,0,0,9,8,6,3,0,0,0,31,16,36,122,60,18,21,20,5,0,286
50602131114,5,0,9,4,6,4,3,0,0,39,84,36,86,82,48,69,24,11,5,442
50602131115,9,0,9,11,0,0,0,0,0,31,68,35,85,50,22,27,23,19,7,337
50602131116,4,0,6,4,4,4,8,0,0,31,52,35,105,61,40,36,33,12,9,393
50602131117,7,0,6,7,8,3,0,0,0,28,74,64,91,84,79,59,34,17,0,511
50602131118,0,4,10,6,3,0,9,7,0,42,60,64,102,72,55,44,48,28,9,477
50602131119,5,4,17,12,7,0,0,0,0,35,42,107,249,126,54,29,17,3,0,623
50602131120,0,7,3,4,0,3,0,3,0,23,66,58,122,72,31,45,56,29,8,488
50602131121,7,4,3,9,3,0,0,0,0,22,82,63,148,103,59,41,24,9,5,532
50602131122,3,0,14,6,11,7,0,3,0,45,86,63,166,99,48,66,38,31,12,613
50602131123,0,11,8,11,0,6,0,0,0,31,29,66,121,63,54,57,55,12,3,463
50602131124,13,5,10,12,9,11,0,0,0,59,126,64,98,100,94,79,47,14,9,633
50602131125,12,6,12,8,0,0,3,0,0,46,92,36,96,68,41,44,28,8,7,417
50602131126,0,0,0,0,0,5,0,0,0,5,0,0,3,3,4,9,14,4,0,29
50603112401,9,8,4,4,7,11,5,0,0,49,56,92,97,66,45,46,24,25,8,457
50603112402,0,0,0,0,0,0,0,0,0,6,15,7,19,13,9,0,0,0,0,77
50603112403,4,7,19,8,3,6,6,3,5,63,64,53,114,77,44,45,36,36,9,479
50603112404,3,13,25,13,8,3,4,0,0,75,76,131,227,121,70,39,34,14,4,710
50603112405,3,5,16,10,3,4,3,0,0,36,57,64,147,98,59,37,36,8,4,516
50603112406,4,8,11,11,7,0,0,0,0,35,69,108,163,89,51,22,16,0,0,532
50603112407,8,4,0,4,0,0,0,0,3,18,49,68,75,38,27,24,22,18,9,333
50603112408,0,0,7,0,3,7,0,0,0,13,44,47,113,49,39,30,14,10,8,347
50603112410,0,5,8,5,4,0,0,0,0,27,60,158,148,57,29,26,20,7,0,510
50603112411,13,22,15,11,7,6,6,0,0,78,96,99,140,84,51,50,31,20,9,585
50603112412,0,8,0,0,0,0,0,0,0,8,0,206,27,11,3,0,0,0,0,241
50603112413,0,0,0,0,5,0,0,3,0,12,39,42,40,28,57,50,44,25,7,333
50603112414,0,0,0,0,0,0,0,0,5,11,28,24,25,25,21,32,37,61,77,332
50603112415,3,3,4,0,5,3,4,3,0,28,83,63,100,72,52,76,67,32,9,561
50603112416,9,6,13,3,7,0,5,0,7,44,136,103,153,123,76,75,59,31,16,774
50603112417,0,4,31,26,16,11,12,77,138,306,3,9,32,23,18,22,82,211,296,695
50603112418,3,3,3,4,3,3,0,0,0,28,121,87,97,113,68,63,42,14,15,621
50603112419,4,16,33,6,9,0,3,0,0,63,76,117,204,71,83,46,21,13,7,639
50603112421,5,4,0,0,0,4,0,0,0,18,71,46,70,39,51,33,26,5,6,337
50603112422,10,10,13,9,8,5,5,0,0,51,61,90,115,83,49,53,20,9,7,487
50603112423,10,3,0,6,3,12,0,0,4,43,100,74,116,94,69,72,48,21,10,605
50603112424,3,0,0,0,0,0,0,0,0,8,52,47,50,49,34,46,37,24,3,345
50603112426,13,21,25,11,0,0,0,0,0,79,58,258,263,80,24,10,9,4,0,705
50603112427,4,0,0,6,0,0,0,0,0,9,19,15,19,22,0,0,0,7,0,95
50603112429,0,5,4,3,0,0,0,0,0,18,32,63,64,36,29,7,7,3,4,245
50603112430,3,4,16,8,5,3,5,0,0,42,82,86,122,85,54,69,53,12,9,570
50603112431,8,16,14,9,6,3,0,0,0,45,52,112,139,60,34,40,18,10,0,465
50603112432,3,23,28,10,8,0,3,0,0,75,33,207,188,81,32,19,12,5,4,584
50603112433,5,3,9,4,0,5,0,0,0,24,43,73,122,49,27,38,22,24,7,416
50603112434,4,6,7,0,3,0,4,4,0,41,150,146,188,117,71,77,48,31,29,860
50603112435,9,0,4,4,3,4,0,0,0,31,74,81,118,71,53,35,24,10,9,481
50603112436,0,0,9,7,4,6,3,4,0,29,76,93,106,69,35,47,27,29,0,477
50603112437,7,6,23,3,7,3,0,0,0,51,86,212,218,103,51,29,39,18,7,770
50603112438,6,11,13,14,3,4,0,0,3,55,127,126,178,128,83,63,32,33,37,809
50603112439,4,16,9,4,4,9,0,0,0,44,34,56,78,33,16,26,23,38,28,325
50603112440,3,3,3,4,0,0,0,0,0,21,54,45,64,39,44,24,16,3,7,297
50603112441,0,0,0,4,0,0,0,0,0,6,41,37,40,38,31,52,40,24,3,306
50603112442,0,0,0,0,0,0,5,14,12,30,0,0,0,0,4,16,59,172,93,349
50603112443,6,19,16,9,8,3,3,0,0,60,63,84,128,60,48,32,34,16,10,469
50603112444,9,12,13,9,5,3,0,3,0,56,68,109,134,67,42,32,28,19,6,505
50603112445,0,0,0,0,0,0,16,37,79,133,0,0,0,0,0,8,79,153,187,418
50603112446,3,7,8,5,12,3,0,0,0,42,96,65,64,78,77,80,53,21,0,545
50603112447,5,4,10,0,3,0,0,0,0,26,56,59,147,50,45,34,21,9,0,422
50603112501,0,3,0,0,3,0,3,0,0,9,48,45,44,25,47,66,22,7,3,304
50603112502,3,4,0,0,6,6,0,0,0,14,54,49,32,40,59,62,35,31,6,371
50603112504,4,5,0,10,5,8,0,0,0,25,92,111,26,52,123,100,41,13,6,567
50603112505,4,0,4,0,0,4,0,0,0,13,49,46,33,23,47,73,38,5,0,323
50603112506,5,6,0,5,3,5,0,0,0,25,66,75,48,66,68,67,50,18,4,467
50603112507,5,0,10,4,4,4,0,0,0,30,99,64,68,70,61,70,36,11,5,473
50603112509,4,5,0,6,5,0,0,0,0,17,73,61,22,42,57,45,41,13,0,356
50603112510,0,5,4,0,4,6,4,3,0,19,34,20,18,23,26,48,42,26,3,247
50603112511,5,7,8,3,7,4,5,0,0,34,71,63,52,55,61,64,39,16,10,411
50603112512,0,3,0,0,0,9,0,0,0,10,45,61,20,32,58,71,46,16,3,340
50603112513,3,5,7,0,3,0,0,0,0,24,64,56,40,42,49,56,48,15,3,379
50603112514,4,3,5,3,3,7,3,0,0,27,62,54,33,43,53,66,35,10,0,348
50603112515,4,3,0,3,11,0,0,0,0,30,81,67,41,58,68,52,23,9,0,395
50603112516,0,0,3,0,0,3,0,0,0,9,23,25,22,22,21,38,37,5,3,204
50603112517,0,10,8,4,3,6,0,0,0,33,91,95,71,67,72,112,69,25,0,606
50603112518,0,0,6,0,5,4,0,0,0,10,45,45,20,25,42,39,24,6,0,263
50603112519,4,0,3,0,5,8,3,0,0,15,116,67,66,80,82,93,54,28,0,583
50603112520,0,3,0,3,0,4,0,0,0,13,71,70,63,34,59,41,33,17,3,381
50603112521,0,5,0,3,3,0,0,0,0,11,95,78,64,70,70,55,10,8,0,443
50603112522,0,4,4,4,3,4,3,0,0,26,95,90,51,69,84,81,40,28,12,537
50603112524,0,3,3,5,0,3,0,0,0,19,31,36,34,29,46,44,25,15,0,262
50603112525,7,0,0,3,5,5,0,0,0,21,104,67,68,100,63,64,63,23,0,559
50603112526,0,3,5,4,6,4,4,0,0,12,101,67,60,75,86,79,46,12,0,536
50603112527,3,0,0,6,3,0,0,0,0,10,45,32,15,36,34,38,36,13,5,251
50603112528,8,0,0,3,5,3,4,0,0,19,45,36,24,33,37,42,23,9,10,260
50603112529,0,7,0,0,5,0,0,0,0,14,39,44,17,24,48,19,25,3,0,213
50603112601,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,0,3
50603112701,4,6,3,9,3,5,3,0,0,35,94,73,64,73,62,50,32,7,8,464
50603112702,6,0,8,4,3,0,0,4,0,29,79,50,61,48,70,41,33,24,0,405
50603112704,15,4,14,3,3,3,3,0,0,48,160,72,149,121,62,65,45,11,7,692
50603112707,13,4,7,3,6,4,0,0,0,41,209,122,137,147,105,76,48,6,3,851
50603112708,17,4,10,13,8,7,3,0,0,61,209,105,165,174,75,76,42,13,3,852
50603112714,9,8,13,6,10,14,3,0,0,64,116,91,133,82,78,71,20,11,8,603
50603112715,10,12,16,3,11,14,0,0,0,58,115,84,149,105,77,73,19,15,10,643
50603112716,0,0,0,5,11,0,0,0,0,24,99,60,90,86,65,24,25,7,0,467
50603112718,4,10,19,6,11,3,0,0,0,63,111,92,167,81,61,54,39,20,6,631
50603112719,5,10,4,6,3,0,0,0,0,32,84,60,112,80,40,30,20,3,0,427
50603112720,6,7,14,0,5,0,0,8,3,48,100,94,159,90,63,42,44,31,5,624
50603112721,3,0,9,11,6,8,3,4,0,45,120,46,165,113,52,51,51,36,8,642
50603112722,9,7,10,10,7,0,0,0,0,41,75,62,115,58,41,24,26,22,7,424
50603112723,0,4,6,0,0,3,6,0,0,18,32,49,75,30,26,29,25,14,4,287
50603112724,8,11,29,13,6,9,4,3,4,81,66,101,231,92,63,70,64,18,12,720
50603112727,3,4,6,5,6,0,0,0,0,33,104,83,93,82,73,43,28,8,6,511
50603112728,3,0,0,5,0,0,0,4,0,20,55,20,39,38,11,16,25,42,16,259
50603112729,7,10,9,4,5,6,0,0,0,41,86,66,99,66,38,25,12,6,0,406
50603112730,7,6,3,0,7,0,0,0,0,22,98,73,131,99,76,49,32,16,3,582
50603112731,12,4,6,3,0,3,3,0,0,36,102,63,113,61,40,47,37,12,0,471
50603112732,10,13,19,16,3,11,0,3,0,67,86,42,117,82,42,39,23,8,3,441
50603112734,0,0,5,4,0,0,0,0,0,9,50,29,74,45,20,21,8,9,0,253
50603112735,5,4,11,8,0,3,0,0,0,35,114,96,248,120,43,44,21,8,0,684
50603112736,9,6,9,12,13,8,0,0,5,56,83,72,74,90,58,43,21,11,9,468
50603112737,12,7,10,6,4,0,0,4,0,41,110,54,92,84,62,19,21,17,3,465
50603112739,10,3,5,4,7,0,0,0,0,30,158,92,149,126,55,49,26,6,5,664
50603112740,6,0,12,12,5,6,0,4,0,40,150,77,185,135,63,43,28,23,0,711
50603112741,5,3,15,7,4,4,5,4,0,57,97,84,184,88,62,47,39,22,14,630
50603112742,11,3,6,6,3,0,0,0,0,29,70,53,86,53,46,17,19,17,6,365
50603112743,8,11,8,5,7,0,0,0,0,46,75,57,122,56,20,17,12,0,0,364
50603112744,3,9,15,4,3,0,0,0,0,33,131,98,114,112,74,35,24,11,0,600
50603112745,0,9,8,11,7,0,0,0,0,34,72,75,131,95,55,33,15,6,0,489
50603112746,8,3,3,7,7,0,0,0,0,28,79,61,163,75,33,37,12,7,0,466
50603112747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
50603112748,6,14,18,8,0,6,3,0,0,53,33,78,127,53,19,17,16,4,0,351
50603112749,6,8,9,3,4,0,0,0,0,31,150,76,166,112,56,35,21,6,0,627
50603112750,6,22,30,11,0,3,0,0,0,73,19,73,136,35,11,9,4,0,3,294
50603112751,5,3,21,8,0,5,0,0,0,40,38,65,157,65,16,22,3,3,0,374
50603112752,3,3,20,7,8,9,0,0,0,51,70,71,183,71,41,35,20,11,5,505
50603112753,8,5,5,3,0,3,0,0,0,29,80,54,92,57,47,37,13,11,3,400
50603112754,9,6,9,11,3,0,0,0,5,41,109,67,155,79,42,32,27,14,17,544
50603112801,0,0,0,0,0,0,0,0,0,4,44,18,41,35,29,25,20,5,5,235
50603112802,0,3,7,9,4,0,0,0,0,21,46,37,54,58,50,43,43,22,0,350
50603112803,3,0,0,0,0,0,0,0,0,13,70,30,32,49,30,43,20,13,6,295
50603112804,4,0,3,0,0,5,4,0,0,17,52,29,28,36,44,38,45,5,0,285
50603112805,3,3,8,3,6,4,0,0,0,27,47,28,41,52,41,41,54,30,4,346
50603112806,0,6,3,6,0,0,0,0,0,16,67,40,43,53,34,38,47,17,3,343
50603112807,5,0,4,0,3,6,0,0,0,19,42,32,55,38,29,29,30,14,9,277
50603112808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50603112809,8,0,3,8,0,10,0,0,4,25,102,61,80,74,84,69,85,35,12,603
50603112810,6,0,3,4,6,0,0,0,0,27,47,30,38,48,44,37,14,17,8,282
50603112811,5,0,4,0,0,0,0,0,0,11,39,25,31,28,16,40,16,25,7,226
50603112812,0,4,9,7,0,9,3,0,0,33,45,45,61,43,47,46,52,30,12,378
50603112813,9,6,10,12,4,5,10,0,0,42,88,45,99,85,46,67,90,29,13,560
50603112814,12,3,5,9,0,0,4,0,0,30,116,82,86,92,38,51,55,27,3,544
50603112815,4,3,0,5,3,0,9,0,0,22,62,49,35,63,51,52,64,20,6,411
50603112816,0,0,0,0,0,0,0,0,0,4,41,33,29,32,39,35,38,18,3,281
50603112818,0,3,0,6,9,7,0,0,0,31,139,83,157,123,60,37,33,36,10,680
50603112819,10,12,11,10,5,4,0,0,4,52,156,91,158,149,84,74,35,24,16,779
50603112820,10,8,4,4,4,0,5,0,0,39,87,48,53,56,47,45,25,17,7,387
50603112821,6,5,0,0,0,0,4,0,0,14,44,22,21,28,26,31,25,7,0,214
50603112822,10,0,0,5,0,0,3,0,0,21,67,39,61,58,43,43,31,27,6,375
50603112823,3,8,0,0,10,0,0,4,0,24,90,45,47,62,62,43,42,27,3,432
50603112824,3,0,0,0,0,4,3,3,0,21,55,38,39,55,37,60,55,23,12,365
50603112825,0,0,4,3,0,4,11,0,4,32,73,46,78,72,52,88,83,27,10,541
50603112826,0,0,4,4,9,0,6,0,0,29,76,58,56,63,73,62,68,31,13,490
50603112827,0,0,6,4,0,0,0,6,0,18,53,29,38,43,37,61,43,21,4,321
50603112828,3,0,5,0,0,0,0,0,0,17,35,21,42,35,27,32,21,18,0,226
50603112829,0,0,0,0,0,0,0,0,0,8,47,41,27,42,47,49,30,12,5,308
50603112830,13,0,6,9,3,4,5,3,0,50,100,37,71,87,70,66,70,38,9,538
50603112831,10,5,8,4,5,6,0,5,0,34,77,48,66,70,44,103,99,32,7,546
50603112832,4,3,6,4,0,8,0,3,0,35,79,64,65,66,68,60,62,26,9,497
50603112833,5,5,5,0,9,3,0,3,0,21,41,20,41,40,33,26,36,25,16,269
50603112834,5,0,0,5,0,5,0,4,0,21,83,35,47,63,52,40,34,17,3,393
50603112835,4,0,8,0,0,3,5,0,0,13,57,45,70,46,42,67,65,29,3,428
50603112836,8,0,0,0,4,0,0,0,0,15,50,35,40,33,40,47,28,21,6,298
50603112837,5,5,0,8,3,3,7,24,44,110,54,34,33,56,48,42,55,82,81,487
50603112901,3,0,0,6,4,3,3,0,0,26,104,83,43,95,74,56,44,46,11,553
50603112902,4,0,0,0,6,0,0,0,0,6,54,46,27,29,35,53,42,29,0,321
50603112903,5,3,0,0,0,3,0,3,0,21,90,54,34,44,76,46,42,29,0,411
50603112904,0,3,0,0,4,4,0,0,0,16,63,52,20,42,64,55,35,15,3,361
50603112905,0,0,4,0,0,0,3,3,4,12,67,34,22,44,43,50,43,22,5,332
50603112906,0,9,0,0,0,5,5,4,5,27,107,80,32,63,87,94,69,44,15,603
50603112907,10,5,0,6,0,5,5,0,0,44,67,49,15,37,41,53,39,38,15,347
50603112908,0,0,0,0,0,0,0,0,4,16,44,20,6,33,21,26,44,73,111,366
50603112909,0,4,0,4,0,0,0,0,0,12,111,69,29,79,76,46,54,32,16,515
50603112910,0,0,0,0,3,0,0,0,0,9,50,26,19,32,32,14,5,13,0,192
50603112911,3,0,0,0,3,0,4,3,0,16,100,73,49,81,69,51,22,13,4,454
50603112912,3,9,6,3,7,5,0,5,0,34,131,87,70,105,90,60,57,39,4,644
50603112913,13,4,5,3,8,4,3,6,0,49,179,99,66,120,121,63,60,54,16,772
50603112914,0,3,3,0,9,0,0,0,3,25,108,59,39,82,59,37,34,27,6,447
50603112915,0,4,0,3,5,5,0,0,0,21,47,65,19,36,56,62,47,22,13,375
50603112916,3,0,0,5,0,0,0,4,0,13,67,45,14,42,46,22,25,20,4,283
50603112917,0,6,0,4,0,3,3,9,0,26,97,66,23,57,68,66,67,142,82,667
50603112918,9,4,0,5,3,3,3,0,0,25,49,32,21,37,33,46,43,20,4,284
50603112919,0,0,0,0,0,0,3,0,0,5,54,20,22,34,23,19,24,11,0,208
50603112920,0,0,0,0,5,0,3,0,0,8,87,80,33,53,76,67,68,25,10,499
50603112921,3,0,3,0,0,3,0,3,0,18,81,66,39,59,73,58,48,29,11,454
50603112922,7,9,0,0,6,0,0,0,0,25,70,40,45,68,41,40,61,15,3,388
50603112923,4,4,0,0,13,3,0,0,0,33,153,91,44,88,113,53,49,43,15,658
50603112924,3,0,7,3,7,0,3,0,0,23,90,63,37,80,69,37,35,20,10,448
50603112925,0,4,0,8,8,6,0,0,0,25,177,109,68,122,127,90,48,30,7,778
50603112926,3,5,5,4,4,6,0,5,0,36,103,85,44,73,86,82,79,37,15,590
50603112927,3,7,4,13,11,6,3,4,0,55,125,95,86,131,89,79,70,35,9,713
50603112928,0,3,0,0,6,4,4,0,0,12,45,54,26,38,48,66,49,27,3,349
50603112929,0,0,0,0,0,0,0,0,0,14,65,63,45,44,68,24,16,11,11,350
50603112930,0,3,0,0,0,5,0,3,0,18,62,40,22,47,40,35,23,23,3,291
50603112931,0,0,0,4,0,6,3,3,0,15,26,20,15,20,22,46,37,27,5,220
50603112932,0,3,0,0,4,0,3,0,0,18,81,57,38,67,76,71,58,32,11,496
50603112933,0,0,0,0,0,0,0,0,0,8,28,30,12,15,25,16,8,10,0,153
50603113001,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,3,0,0,0,16
50603113101,7,3,0,3,4,0,0,0,0,21,83,65,34,57,62,49,32,17,8,403
50603113102,11,8,3,12,0,5,0,0,0,39,126,87,40,101,99,58,44,16,5,581
50603113103,5,0,0,4,4,0,0,5,0,23,53,46,14,38,43,23,37,40,31,329
50603113104,4,5,0,0,3,5,0,0,0,21,67,50,24,49,44,39,40,17,11,346
50603113105,5,0,0,0,0,0,5,0,0,17,93,74,40,73,68,63,44,15,3,474
50603113106,0,5,0,0,0,4,0,0,0,12,75,49,42,58,55,36,31,20,10,370
50603113107,0,4,3,3,3,0,5,0,0,19,93,54,47,67,58,27,29,26,6,396
50603113108,3,4,3,3,4,3,0,0,0,27,232,111,99,185,95,99,40,12,0,876
50603113109,3,4,0,3,0,0,0,0,0,10,107,54,45,88,60,65,66,31,9,523
50603113110,5,4,0,5,5,4,4,0,0,23,145,89,37,108,96,61,68,18,3,619
50603113111,3,5,0,0,0,3,0,0,0,14,82,42,29,51,49,45,34,7,3,345
50603113112,0,0,0,5,5,3,0,0,0,9,116,62,39,83,70,69,67,16,0,517
50603113113,4,0,0,3,3,3,0,0,0,12,78,55,20,67,57,55,57,18,14,421
50603113114,4,0,0,10,0,0,7,4,0,23,84,61,23,65,66,70,51,22,6,452
50603113115,3,0,0,0,3,9,0,0,0,19,95,59,42,68,62,69,51,17,8,459
50603113116,4,0,0,5,0,0,0,0,0,12,80,54,31,44,63,25,43,19,0,365
50603113117,8,0,4,0,7,6,3,0,0,25,84,67,32,52,76,36,38,6,4,405
50603113118,8,3,0,5,6,0,0,0,3,28,220,91,46,156,103,66,52,22,8,765
50603113119,6,0,0,5,0,0,0,0,0,19,138,72,34,93,86,34,22,18,0,505
50603113120,6,0,0,4,5,0,0,0,0,16,148,72,41,121,94,47,72,26,4,616
50603113121,8,6,0,0,7,0,0,0,0,20,49,34,22,29,37,26,28,11,11,245
50603113122,0,0,0,0,5,4,4,0,0,20,51,64,17,29,48,39,43,12,8,307
50603113123,6,7,4,5,4,3,0,3,0,24,96,83,32,72,88,69,57,29,3,526
50603113124,0,3,0,0,3,0,5,0,0,10,62,48,25,54,47,34,57,17,4,351
50603113125,3,6,0,6,4,5,5,0,0,23,135,100,41,89,119,52,79,27,5,638
50603113126,6,0,0,4,3,0,0,0,0,11,110,57,28,78,59,50,55,24,0,467
50603113127,4,0,0,0,4,5,0,0,0,13,105,65,36,73,76,55,49,26,4,491
50603113128,0,4,0,0,4,6,0,0,0,18,82,85,31,47,80,55,49,39,3,470
50603113129,4,0,0,0,0,0,0,4,0,11,155,98,48,107,103,65,57,27,9,667
50603113130,0,0,4,0,0,0,0,3,0,14,128,65,28,79,94,46,45,20,0,520
50603113131,9,8,3,4,9,10,11,0,0,43,114,78,49,88,87,71,72,30,14,596
50603113132,10,10,0,3,5,0,0,0,0,31,136,95,44,83,110,72,47,21,0,599
50603113133,3,3,3,3,3,3,0,0,0,19,140,86,53,82,98,62,62,18,4,606
50603113134,4,0,8,3,0,3,0,4,0,27,92,52,45,63,75,59,45,29,8,469
50603113135,0,0,0,0,3,0,0,0,0,13,84,50,22,47,51,45,19,18,3,339
50603113136,3,4,4,7,3,5,4,3,0,33,92,75,36,57,71,58,48,34,5,468
50603113137,4,0,0,6,5,0,3,0,0,24,155,88,48,101,96,72,69,29,0,657
50603113138,3,4,5,7,14,0,0,0,0,38,141,81,26,86,117,47,69,26,4,608
50603113139,4,0,0,4,0,3,3,4,0,23,107,75,24,78,68,46,46,30,5,474
50604113201,14,15,6,3,3,0,4,0,0,52,95,67,57,74,50,28,41,14,5,429
50604113202,6,3,7,5,4,0,4,0,0,23,77,64,59,65,49,43,28,5,3,405
50604113204,4,7,4,4,3,6,0,0,0,31,84,45,83,58,55,53,45,19,3,439
50604113205,17,4,9,8,9,4,4,0,0,49,160,77,108,116,80,80,47,21,0,692
50604113206,8,13,9,3,10,9,4,0,0,67,112,88,93,79,83,70,42,30,8,611
50604113207,6,0,0,5,0,0,0,3,0,14,54,25,40,38,37,20,21,31,4,268
50604113208,3,0,0,6,3,0,8,0,0,21,25,36,34,41,22,31,15,10,7,221
50604113209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50604113210,7,6,11,0,8,0,3,0,3,39,54,31,48,48,47,29,33,16,7,314
50604113211,18,4,8,13,5,3,0,3,0,58,128,63,95,100,55,51,41,14,4,548
50604113214,16,4,0,8,6,0,3,0,0,40,69,49,67,64,51,42,41,25,3,406
50604113215,0,5,4,6,5,4,0,6,0,36,51,29,34,39,46,37,38,20,3,301
50604113216,6,8,0,7,7,5,0,0,0,30,59,41,56,43,45,51,23,12,7,334
50604113217,18,4,4,11,12,3,0,0,0,64,139,85,107,114,70,63,54,33,0,654
