SA1_CODE_2021,P_PGrad_Deg_35_44,P_PGrad_Deg_45_54,P_PGrad_Deg_55_64,P_PGrad_Deg_65_74,P_PGrad_Deg_75_84,P_PGrad_Deg_85ov,P_PGrad_Deg_Total,P_GradDip_and_GradCert_15_24,P_GradDip_and_GradCert_25_34,P_GradDip_and_GradCert_35_44,P_GradDip_and_GradCert_45_54,P_GradDip_and_GradCert_55_64,P_GradDip_and_GradCert_65_74,P_GradDip_and_GradCert_75_84,P_GradDip_and_GradCert_85ov,P_GradDip_and_GradCert_Total,P_BachDeg_15_24,P_BachDeg_25_34,P_BachDeg_35_44,P_BachDeg_45_54,P_BachDeg_55_64,P_BachDeg_65_74,P_BachDeg_75_84,P_BachDeg_85ov,P_BachDeg_Total,P_AdvDip_and_Dip_15_24,P_AdvDip_and_Dip_25_34,P_AdvDip_and_Dip_35_44,P_AdvDip_and_Dip_45_54,P_AdvDip_and_Dip_55_64,P_AdvDip_and_Dip_65_74,P_AdvDip_and_Dip_75_84,P_AdvDip_and_Dip_85ov,P_AdvDip_and_Dip_Total,P_Cert_III_IV_15_24,P_Cert_III_IV_25_34,P_Cert_III_IV_35_44,P_Cert_III_IV_45_54,P_Cert_III_IV_55_64,P_Cert_III_IV_65_74,P_Cert_III_IV_75_84,P_Cert_III_IV_85ov,P_Cert_III_IV_Total,P_Cert_I_II_15_24,P_Cert_I_II_25_34,P_Cert_I_II_35_44,P_Cert_I_II_45_54,P_Cert_I_II_55_64,P_Cert_I_II_65_74,P_Cert_I_II_75_84,P_Cert_I_II_85ov,P_Cert_I_II_Total,P_Cert_Levl_nfd_15_24,P_Cert_Levl_nfd_25_34,P_Cert_Levl_nfd_35_44,P_Cert_Levl_nfd_45_54,P_Cert_Levl_nfd_55_64,P_Cert_Levl_nfd_65_74,P_Cert_Levl_nfd_75_84,P_Cert_Levl_nfd_85ov,P_Cert_Levl_nfd_Total,P_Cert_Lev_Tot_15_24,P_Cert_Lev_Tot_25_34,P_Cert_Lev_Tot_35_44,P_Cert_Lev_Tot_45_54,P_Cert_Lev_Tot_55_64,P_Cert_Lev_Tot_65_74,P_Cert_Lev_Tot_75_84,P_Cert_Lev_Tot_85ov,P_Cert_Lev_Tot_Total,P_Lev_Edu_IDes_15_24,P_Lev_Edu_IDes_25_34,P_Lev_Edu_IDes_35_44,P_Lev_Edu_IDes_45_54,P_Lev_Edu_IDes_55_64,P_Lev_Edu_IDes_65_74,P_Lev_Edu_IDes_75_84,P_Lev_Edu_IDes_85ov,P_Lev_Edu_IDes_Total,P_Lev_Edu_NS_15_24,P_Lev_Edu_NS_25_34,P_Lev_Edu_NS_35_44,P_Lev_Edu_NS_45_54,P_Lev_Edu_NS_55_64,P_Lev_Edu_NS_65_74,P_Lev_Edu_NS_75_84,P_Lev_Edu_NS_85ov,P_Lev_Edu_NS_Total,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Total
50605113811,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,5,5,3,4,0,3,0,0,0,13,0,0,3,9,6,0,0,0,26,12,23,5,12,14,6,0,0,80,5,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0,0,6,17,23,8,14,15,11,0,0,96,0,0,4,0,0,0,0,0,0,3,7,3,3,5,3,0,0,20,25,34,20,33,27,16,4,0,157
50605113812,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,9,0,0,3,0,0,15,0,3,8,3,0,4,0,0,16,6,3,10,10,14,4,0,0,54,0,0,0,0,0,0,0,0,3,0,0,4,4,0,0,0,0,4,6,5,18,12,16,4,0,0,64,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,3,0,13,8,14,31,24,24,15,7,0,110
50605113813,3,0,0,0,4,0,7,0,0,3,0,0,0,0,0,7,4,9,10,6,3,4,0,0,33,0,4,7,9,15,6,0,0,32,10,14,14,15,15,13,6,0,85,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,18,14,14,15,15,19,6,0,97,0,0,0,0,0,0,0,0,0,4,0,3,0,3,6,5,0,23,26,32,41,29,45,35,13,0,214
50605113814,26,9,3,3,0,0,55,0,6,8,8,0,0,0,0,26,5,77,99,38,11,4,4,0,237,7,41,52,30,15,5,6,0,156,44,101,83,56,24,9,11,7,333,12,3,7,0,3,0,0,0,23,0,0,10,3,3,3,0,0,23,51,104,100,56,37,20,11,12,386,0,5,3,0,0,0,0,0,14,7,18,17,20,11,5,11,7,95,72,260,307,164,82,45,26,22,969
50605113815,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,3,6,4,0,6,0,0,23,0,5,0,7,5,9,0,0,29,8,25,15,18,22,7,0,0,85,3,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,4,13,23,16,19,22,4,0,0,96,0,0,0,0,0,0,0,0,0,3,4,4,4,4,6,0,0,26,16,43,23,41,29,21,3,4,180
50605113816,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,3,5,0,0,0,23,0,0,0,3,0,0,0,0,12,5,0,10,10,4,0,6,0,31,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,6,4,10,17,4,3,6,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,10,14,12,25,14,10,6,0,85
50605113817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50605113818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,10,4,5,0,0,0,27,3,0,0,5,3,5,0,0,27,12,4,12,11,15,10,0,0,64,4,0,0,0,0,0,0,0,6,0,0,6,0,0,3,0,0,7,15,5,15,11,12,7,0,0,73,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,20,25,27,28,28,14,4,0,142
50605113819,4,0,4,0,0,0,5,0,0,0,0,0,0,0,0,4,3,8,13,8,3,3,0,0,31,5,3,7,4,10,5,0,0,37,3,15,16,16,15,12,7,4,92,6,0,0,0,0,0,0,0,10,0,5,5,3,3,0,0,0,11,14,20,17,19,23,15,7,4,114,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,12,15,33,43,30,38,33,3,0,201
50605113820,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,6,8,4,9,0,0,0,32,3,4,6,3,6,4,0,0,27,5,25,18,16,13,13,0,0,91,0,0,6,0,0,0,0,0,12,0,0,0,3,0,0,0,0,9,10,29,17,21,11,10,0,0,106,0,0,0,0,0,0,0,0,3,6,0,4,5,3,3,0,0,25,18,46,45,37,30,22,5,0,200
50605113821,6,0,0,0,0,0,10,0,0,0,6,4,0,0,0,5,3,12,11,3,3,4,0,0,46,0,10,10,6,3,3,0,0,31,8,17,18,7,7,11,4,0,73,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,11,20,20,11,7,16,4,0,88,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,9,0,23,16,39,58,27,24,20,14,0,196
50605113822,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,5,8,13,6,10,3,0,0,46,0,3,9,8,4,4,0,0,27,6,27,29,21,17,16,3,0,119,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,27,29,24,16,16,3,0,123,0,0,0,0,0,0,0,0,4,6,10,18,3,6,4,0,0,39,16,61,62,45,39,24,5,9,255
50605113823,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,3,5,0,0,0,0,21,0,0,10,4,4,0,0,0,19,7,28,17,18,8,7,0,0,84,8,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,31,21,18,8,7,0,0,91,0,0,0,0,0,0,0,0,0,4,7,8,3,5,6,7,0,31,13,50,41,37,17,17,4,0,176
50605113824,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,8,0,4,0,0,0,27,0,3,4,4,10,5,0,0,25,3,24,14,6,7,3,3,0,60,7,5,0,6,0,0,0,0,10,0,0,0,0,4,0,0,0,7,9,21,15,16,11,10,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,11,11,42,35,23,32,9,5,0,157
50605113825,6,0,0,0,3,0,11,4,0,0,0,0,0,0,0,5,3,15,8,7,6,3,0,0,39,4,7,7,3,9,7,3,0,39,13,14,17,12,12,15,0,0,86,6,5,4,4,0,0,0,0,17,0,5,0,0,0,7,0,0,12,14,21,18,19,13,23,0,0,110,0,0,0,0,0,0,0,0,0,5,3,13,7,5,3,0,0,48,30,52,53,43,30,32,12,5,250
50605113826,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,10,13,0,9,3,0,0,39,0,9,20,4,0,10,3,0,41,5,28,22,21,14,9,3,0,108,5,0,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,5,14,32,20,21,16,9,3,0,120,0,0,0,0,0,0,0,0,0,9,5,6,5,3,16,0,0,46,25,60,65,29,29,36,10,0,252
50605113827,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,3,4,0,6,5,6,3,3,0,31,4,5,7,4,10,7,3,0,39,9,4,5,6,6,9,0,0,47,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,5,9,5,10,12,13,0,0,60,0,0,0,0,0,0,0,0,0,3,7,4,4,0,0,0,0,22,20,20,29,31,27,23,10,0,164
50605113828,0,0,9,0,0,0,14,0,0,0,0,0,5,0,0,7,5,14,6,5,8,4,0,0,45,0,0,3,5,14,6,4,0,27,0,8,11,16,10,9,4,4,72,0,0,3,0,0,0,0,0,5,0,0,0,4,0,0,0,0,6,7,10,11,19,13,6,4,4,87,0,0,0,0,0,0,0,0,0,6,0,4,6,10,0,0,0,28,13,25,29,36,61,21,11,4,207
50605113831,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,13,7,3,5,3,0,0,24,0,3,4,5,0,7,0,0,19,10,15,21,12,12,7,0,0,79,4,3,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,3,8,19,19,14,12,12,0,0,89,0,0,0,0,0,0,0,0,0,3,0,3,7,0,4,0,0,20,11,32,41,34,24,30,4,0,164
50605113832,0,0,5,0,0,0,8,0,3,0,0,0,0,0,0,8,3,25,11,6,7,0,0,0,60,6,11,7,4,14,5,4,0,46,10,27,19,10,13,18,9,0,101,5,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,10,16,27,24,14,13,21,7,0,122,0,0,0,0,0,0,3,0,7,0,4,5,3,3,6,0,0,31,31,65,51,28,43,36,14,0,272
50605113833,8,0,0,0,0,0,12,0,0,0,0,0,0,0,0,4,7,17,12,5,6,4,0,0,48,0,9,13,5,7,3,4,0,37,20,21,28,7,9,10,9,0,112,7,5,0,3,0,0,0,0,12,0,0,0,0,0,6,0,0,4,31,24,29,12,9,10,9,0,130,0,0,0,5,0,0,0,0,0,4,10,9,9,11,5,3,0,46,43,62,69,31,38,22,15,0,281
50605113834,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,0,3,3,0,3,4,0,0,18,4,4,3,3,5,4,5,0,21,9,12,14,11,16,11,7,0,74,0,3,0,4,4,0,0,0,9,0,0,0,0,0,0,0,0,3,11,17,14,12,19,12,7,5,90,0,0,0,0,0,0,0,0,0,3,10,6,0,0,5,6,0,32,14,32,29,17,33,21,12,5,169
50605113835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,11,9,0,0,0,0,23,0,6,7,5,0,0,0,0,24,7,14,16,8,4,4,6,0,51,6,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,4,14,13,14,8,6,7,6,0,63,0,0,0,0,0,0,0,0,0,3,5,7,0,3,0,0,0,15,17,30,37,17,10,14,6,0,133
50605113836,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,8,0,4,5,0,6,4,3,0,24,0,0,9,8,8,0,0,0,25,7,22,9,5,10,13,3,0,74,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,8,22,14,7,8,15,3,0,84,0,0,0,0,0,0,0,0,0,3,9,7,4,10,0,0,0,28,14,43,36,17,25,22,13,0,170
50605113837,3,5,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,12,15,7,8,5,4,0,48,5,6,9,18,7,8,0,0,45,5,25,22,22,18,15,8,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,4,25,20,24,19,16,8,0,117,0,0,0,0,0,3,0,0,3,3,0,5,7,0,4,4,0,28,19,48,48,58,39,37,15,0,265
50605113838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50605113839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50605113840,6,4,0,0,0,0,25,0,0,6,0,0,0,0,0,9,3,22,42,14,7,0,0,0,87,10,3,15,11,9,0,0,0,46,6,13,23,24,0,0,0,0,77,7,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,5,9,18,31,28,7,0,0,0,88,0,0,0,6,0,0,0,0,9,9,3,4,0,6,3,0,0,32,25,59,103,64,24,12,0,0,288
50605113841,12,4,0,0,0,0,21,0,0,3,0,0,6,0,0,8,5,30,31,15,7,4,0,0,90,3,7,16,9,4,3,0,0,42,5,16,26,12,4,6,0,0,70,0,0,4,0,0,0,0,0,7,0,0,7,0,0,0,0,0,4,3,16,34,11,6,6,0,0,85,0,0,0,0,0,0,0,0,0,0,6,3,4,5,0,0,0,21,11,60,108,47,26,15,0,0,271
50605113842,20,9,0,0,0,0,33,0,0,0,4,0,0,0,0,8,4,7,35,18,6,5,0,0,74,3,3,13,7,4,0,0,0,39,12,15,22,11,7,3,0,0,69,5,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,8,12,15,25,15,6,6,0,0,76,0,0,0,0,0,0,0,0,6,0,0,8,5,4,0,0,0,20,13,38,100,57,24,14,0,0,248
50605113843,19,7,5,0,0,0,44,0,0,0,3,0,0,0,0,4,7,41,67,13,9,5,0,0,139,6,10,37,10,5,4,0,0,62,10,20,26,9,7,3,0,0,73,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,10,13,16,28,9,7,3,4,0,82,0,0,0,0,4,0,0,0,7,6,5,9,0,0,3,0,0,31,30,92,157,44,25,13,4,0,363
50605113844,7,4,0,0,0,0,31,0,0,0,3,0,0,0,0,3,4,17,25,5,8,0,0,0,64,4,13,9,8,0,0,0,0,32,6,17,24,23,9,0,3,0,83,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,4,8,21,25,25,8,0,3,0,92,0,0,0,0,0,0,0,0,7,4,4,13,0,0,0,0,0,27,18,67,84,47,21,7,4,0,259
50605113845,12,5,0,0,0,0,30,0,0,5,3,0,0,0,0,15,6,18,19,6,8,0,0,0,59,0,6,9,13,4,0,0,0,34,4,7,22,20,11,4,3,0,72,5,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,3,8,13,24,22,11,3,3,0,88,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,18,16,46,80,45,28,11,3,0,233
50605113846,46,14,3,0,0,0,87,0,4,7,4,0,0,0,0,13,0,36,67,21,6,3,0,0,138,5,16,34,29,9,0,0,0,94,12,21,36,18,8,4,0,0,97,4,0,0,0,3,0,0,0,11,0,0,3,0,0,0,0,0,8,16,25,34,17,13,4,0,0,113,0,0,4,0,0,0,0,0,8,3,16,14,9,4,0,0,0,45,27,118,200,91,37,14,0,0,493
50605113847,31,12,0,0,0,0,55,0,0,0,0,0,0,0,0,8,7,19,50,19,8,4,0,0,112,3,8,15,10,9,5,0,0,40,7,17,24,18,13,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,5,9,20,21,20,13,0,0,0,84,0,0,0,4,0,0,0,0,6,14,9,20,16,3,0,0,0,60,35,64,140,72,34,13,0,0,362
50605113848,12,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,9,16,8,6,0,0,0,46,4,3,10,13,3,0,0,0,31,10,12,13,11,9,3,0,0,44,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,6,6,10,14,7,15,3,0,0,61,0,0,0,0,0,0,0,0,0,0,7,4,5,3,6,0,0,22,15,34,51,40,24,6,0,0,172
50605113901,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,7,8,4,0,0,0,0,20,4,7,3,10,6,0,0,0,31,3,23,16,13,10,5,3,0,77,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,9,7,29,19,10,10,5,4,0,85,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,4,14,11,39,35,28,16,9,5,4,156
50605113902,3,0,0,0,0,0,9,0,0,4,4,0,0,0,0,4,0,21,17,5,3,5,0,0,54,4,7,19,10,3,3,0,0,44,12,41,42,14,12,9,0,0,131,9,3,0,0,0,0,0,0,14,0,0,3,5,4,3,0,0,14,25,42,45,19,16,7,0,0,157,0,0,0,3,3,0,0,0,8,0,14,3,7,0,0,5,0,27,31,78,92,50,29,13,8,0,304
50605113903,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,3,3,8,4,8,4,0,6,0,26,0,5,12,4,8,0,0,0,26,22,36,24,22,12,14,0,0,135,4,0,0,0,0,0,0,0,12,4,0,3,0,5,0,0,0,10,32,39,30,20,20,11,0,0,158,0,0,0,0,0,0,0,0,0,0,8,3,4,0,3,0,0,19,36,58,51,35,25,21,11,0,242
50605113904,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,8,4,5,0,4,0,30,0,10,10,4,12,6,0,0,34,11,30,21,10,8,10,0,0,92,8,0,0,0,0,0,0,0,3,0,3,0,5,6,0,0,0,9,15,34,19,16,14,11,0,0,110,0,0,0,0,0,0,0,0,3,0,15,3,3,0,0,0,4,32,20,66,50,29,28,13,7,4,215
50605113907,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,4,7,6,0,3,0,0,31,0,4,3,5,8,0,0,0,16,17,13,8,11,21,10,5,0,80,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,6,13,17,12,11,21,10,4,0,90,0,4,0,0,0,0,0,0,7,0,6,5,0,3,3,0,0,20,22,35,30,29,36,21,10,0,176
50605113908,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,12,5,12,8,4,3,0,43,4,0,3,11,3,0,0,0,25,0,16,19,12,10,5,4,0,58,0,3,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,4,5,20,16,12,8,3,4,0,76,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,20,6,32,35,49,21,14,10,0,169
50605113909,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,8,0,9,10,13,3,0,0,0,39,0,4,6,9,4,0,0,0,28,6,17,15,15,12,3,4,0,68,3,0,0,0,5,0,0,0,5,0,4,0,0,3,0,0,0,10,15,18,15,17,16,3,4,0,86,0,0,0,0,0,0,0,0,0,3,0,3,3,5,4,0,0,17,15,36,34,39,31,12,8,0,172
50605113910,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,7,0,4,3,3,3,3,3,0,24,0,0,8,7,9,3,3,0,29,10,13,12,11,4,10,9,0,60,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,11,12,11,4,10,9,0,68,0,0,0,0,0,0,0,0,4,5,5,7,8,5,0,3,4,29,15,27,28,21,30,15,14,4,155
50605113911,6,0,0,0,0,0,10,0,0,0,5,0,6,0,0,5,5,17,21,16,7,9,0,0,79,0,4,14,13,11,10,0,0,57,15,21,30,27,13,5,4,0,110,4,0,3,3,0,0,0,0,11,0,0,3,3,0,3,0,0,13,15,22,36,31,9,10,4,0,127,0,0,0,0,0,0,0,0,3,3,0,6,8,0,0,0,0,17,33,50,75,73,43,32,10,3,303
50605113913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,4,0,0,20,0,0,0,7,4,0,3,0,20,9,6,3,8,16,6,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,8,6,4,14,19,6,0,0,58,0,0,0,0,0,0,0,0,3,4,3,4,3,5,0,0,0,22,14,11,11,27,34,20,5,3,124
50605113914,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,9,11,3,0,0,0,31,3,6,5,14,0,4,5,0,34,15,15,15,13,14,6,0,0,71,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,15,16,12,12,19,6,0,0,75,0,0,0,0,0,0,0,0,0,5,0,4,4,3,4,0,0,22,26,27,30,42,25,16,8,4,172
50605113915,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,8,4,6,8,0,0,0,20,0,0,4,10,4,0,0,0,25,10,14,19,14,11,7,0,0,76,3,0,0,5,0,0,0,0,5,0,0,3,5,0,0,0,0,7,11,14,20,20,14,4,0,0,88,0,0,0,0,0,0,0,0,0,5,6,8,3,7,0,0,0,30,15,32,40,39,30,8,3,0,166
50605113916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,13,0,3,0,0,0,0,0,0,12,3,3,9,7,5,0,0,0,31,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,10,13,7,3,0,0,0,34,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,17,7,21,21,12,10,0,4,0,78
50605113917,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,13,3,4,4,0,0,0,28,0,4,3,4,3,0,0,0,21,5,14,7,8,7,3,0,0,48,4,0,0,5,0,0,0,0,5,0,0,0,3,3,0,0,0,6,13,17,7,10,13,3,0,0,61,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,15,13,37,18,25,25,3,0,0,126
50605113918,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,9,0,9,4,7,5,7,0,3,29,0,4,8,3,11,5,0,0,29,14,25,29,22,29,6,0,0,116,5,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,8,16,27,29,25,34,7,0,0,135,0,0,0,0,0,0,0,0,5,0,6,3,0,3,7,4,4,30,20,53,47,37,54,12,4,4,239
50605113919,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,7,0,7,8,3,0,0,0,0,21,0,5,4,7,6,0,0,0,30,6,20,18,18,16,12,3,0,83,4,4,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,6,13,27,16,17,13,7,3,0,94,0,0,0,0,0,0,0,0,4,0,0,6,4,3,0,0,0,18,15,44,47,33,27,12,3,0,174
50605113920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,8,5,5,5,0,0,32,3,4,3,7,3,6,0,0,31,5,20,17,15,14,9,6,0,90,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,10,27,15,15,19,9,6,0,99,0,0,0,0,0,0,0,0,0,3,5,5,3,0,5,0,0,23,16,52,38,25,38,20,5,0,185
50605113921,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,4,10,5,5,0,0,0,0,31,0,13,0,4,5,3,0,0,27,8,26,17,13,25,9,0,3,105,4,5,0,0,0,0,0,0,7,0,4,0,9,0,0,0,0,8,13,36,19,22,20,9,0,3,125,0,0,0,0,0,0,0,0,5,7,8,4,3,3,0,0,0,27,26,65,38,29,36,16,5,3,219
50605113922,0,0,0,0,0,0,8,0,0,0,5,0,3,0,0,9,8,18,13,4,0,0,0,0,53,3,4,7,8,9,0,4,0,42,15,30,23,8,12,12,3,3,106,10,4,0,0,0,0,0,0,15,0,5,3,0,5,0,0,0,8,22,36,30,8,20,12,5,3,137,0,0,0,0,0,0,0,0,0,4,9,7,5,10,0,6,0,47,38,77,63,37,35,21,12,6,294
50605113923,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,8,0,16,7,13,3,3,4,0,53,9,13,10,9,7,10,3,0,50,19,27,23,19,7,15,6,0,117,8,0,0,0,0,0,0,0,5,0,0,0,3,0,0,4,0,13,24,27,27,23,10,14,3,0,139,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,3,0,21,36,67,49,49,23,34,18,3,282
50605113924,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,12,12,0,5,0,4,0,34,4,6,7,4,0,3,6,0,39,10,27,18,19,12,0,5,0,97,3,4,0,0,0,0,0,0,7,0,0,6,6,0,0,0,0,4,16,27,17,22,13,0,5,0,112,0,0,0,0,0,0,0,0,0,5,5,3,0,8,4,3,0,35,22,58,42,35,28,14,23,4,239
50605113925,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,13,0,0,6,0,0,4,25,0,4,7,0,3,0,6,0,18,4,11,10,18,8,8,9,0,69,0,4,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,5,10,18,15,21,17,8,6,0,87,0,0,0,0,0,0,0,0,0,5,3,3,7,0,3,3,0,25,9,31,39,34,22,13,14,6,163
50605113926,5,0,0,0,0,0,7,0,7,4,0,0,0,0,0,9,4,7,14,3,0,0,0,0,30,3,5,5,6,0,5,0,0,24,7,15,9,14,16,7,6,0,81,4,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,9,12,19,16,15,20,7,3,0,93,0,0,0,0,0,0,0,0,0,0,3,0,5,0,9,0,0,25,22,37,39,33,29,21,4,0,186
50605113927,4,0,0,0,0,0,4,0,4,5,0,0,0,0,0,4,0,9,15,5,0,0,0,0,33,0,6,5,3,0,0,0,0,18,5,8,14,15,5,6,0,0,64,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,12,8,20,16,5,6,0,0,72,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,14,12,27,54,28,11,3,0,0,137
50605113928,3,7,4,0,0,0,17,0,0,5,4,0,5,0,0,12,3,12,28,13,6,3,0,0,65,4,5,11,8,7,10,5,0,52,13,19,24,27,9,5,9,0,109,0,0,4,0,0,0,0,0,12,0,3,4,3,3,0,0,0,15,18,25,34,30,9,14,9,0,137,0,0,0,0,0,0,0,0,0,7,8,9,5,3,4,3,0,42,29,56,89,69,35,31,13,0,325
50605113929,0,0,0,0,0,0,4,0,0,6,4,0,0,0,0,4,0,11,12,4,6,3,0,0,37,0,6,9,8,5,4,5,0,30,10,16,23,10,4,0,0,0,60,3,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,15,15,27,13,4,5,0,0,75,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,12,14,37,53,25,19,6,7,0,170
