SA1_CODE_2021,Median_age_persons,Median_mortgage_repay_monthly,Median_tot_prsnl_inc_weekly,Median_rent_weekly,Median_tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_tot_hhd_inc_weekly,Average_household_size
50603112445,83,554,478,179,875,0.8,580,1.2
50603112446,39,2167,939,350,2697,0.7,2044,2.6
50603112447,30,1693,988,350,2137,0.7,2053,2.4
50603112501,43,2167,805,450,2694,0.7,2352,2.9
50603112502,45,2000,719,523,2250,0.8,2175,3.2
50603112504,44,2500,946,520,3390,0.8,3267,3.4
50603112505,47,2200,1068,525,3125,0.7,3107,3.1
50603112506,42,1733,755,500,2437,0.7,2323,3.1
50603112507,36,1733,812,391,2403,0.8,2050,3
50603112509,41,2184,725,550,2519,0.8,2520,3.3
50603112510,54,2160,520,350,1520,0.6,1125,2.4
50603112511,39,1950,803,450,2078,0.7,1899,2.9
50603112512,48,1964,826,460,2596,0.7,2166,2.9
50603112513,40,1890,852,450,2600,0.8,2547,3.2
50603112514,41,2383,1046,475,2833,0.8,2874,3.3
50603112515,38,1850,793,440,2568,0.8,2421,3.2
50603112516,48,3319,654,525,2062,0.7,2250,3.2
50603112517,43,1997,914,450,2534,0.8,2568,3.2
50603112518,40,2138,923,475,2681,0.7,2600,3.3
50603112519,41,2000,795,450,2135,0.8,2143,3
50603112520,33,1950,784,400,2042,0.7,1890,2.9
50603112521,33,2167,895,500,2750,0.8,2774,3.4
50603112522,40,2141,844,425,2562,0.8,2515,3.2
50603112524,45,1500,784,480,2476,0.7,2250,2.9
50603112525,39,1886,725,470,1739,0.8,1760,2.9
50603112526,41,2080,872,500,2633,0.8,2654,3.3
50603112527,44,2095,830,490,1949,0.7,1928,2.7
50603112528,42,1964,634,475,2143,0.8,2036,3.3
50603112529,41,2535,737,480,2478,0.9,2624,3.5
50603112601,60,0,349,208,0,1,225,1.5
50603112701,34,1764,809,338,2233,0.8,1981,3
50603112702,37,1733,764,350,1854,0.8,1687,2.8
50603112704,32,1733,819,378,2073,0.8,1974,2.9
50603112707,32,2000,809,455,2227,0.8,2215,3.4
50603112708,31,1934,873,400,2430,0.8,2312,3.2
50603112714,32,1559,801,350,2009,0.8,1788,2.7
50603112715,32,1541,704,320,1687,0.8,1583,2.7
50603112716,33,1685,762,330,1818,0.9,1901,3
50603112718,31,1382,729,323,1739,0.8,1559,2.6
50603112719,30,1539,757,350,1861,0.9,1728,2.8
50603112720,31,1440,672,340,1548,0.8,1358,2.5
50603112721,34,1473,832,315,1884,0.8,1505,2.3
50603112722,31,1733,767,338,1625,0.9,1525,2.6
50603112723,32,1639,772,355,2023,0.7,1674,2.4
50603112724,32,1733,840,350,1947,0.7,1670,2.2
50603112727,33,1600,823,350,2117,0.8,1859,2.9
50603112728,37,1359,483,350,1228,0.7,684,2.2
50603112729,29,1659,827,350,2012,0.9,1886,2.9
50603112730,33,1517,654,360,1875,0.8,1666,2.8
50603112731,31,1517,670,370,1591,0.9,1512,2.8
50603112732,33,1733,763,350,1825,0.8,1666,2.8
50603112734,30,1330,814,340,1666,0.9,1471,2.6
50603112735,31,1517,828,360,1797,0.9,1794,2.7
50603112736,35,1530,779,330,1699,0.9,1490,2.3
50603112737,32,1886,819,315,1962,0.8,1663,2.7
50603112739,30,1733,840,380,2202,0.8,2053,3
50603112740,31,1663,791,350,1857,0.9,1841,2.9
50603112741,31,1625,737,348,1712,0.9,1553,2.8
50603112742,31,1535,827,360,1724,0.8,1681,2.7
50603112743,29,1733,826,345,1721,1,1609,2.7
50603112744,30,1733,855,368,2236,0.9,1942,3
50603112745,31,1500,941,320,2195,0.9,1760,2.5
50603112746,30,1500,815,350,1660,0.9,1663,2.7
50603112747,44,0,0,0,0,0.7,0,3
50603112748,29,1376,837,351,1924,1,1624,2.3
50603112749,30,1757,781,360,1931,0.9,1833,3.1
50603112750,27,1487,752,350,1724,1.1,1531,2.1
50603112751,29,1383,822,340,1819,1.1,1317,1.9
50603112752,30,1408,854,340,1816,0.9,1542,2.4
50603112753,31,1767,834,380,2022,0.8,1955,2.9
50603112754,30,1496,708,340,1447,1,1241,2.6
50603112801,38,1490,812,320,2018,0.7,1607,2.4
50603112802,42,1543,804,330,2281,0.7,1652,2.5
50603112803,39,1706,706,340,2048,0.7,1607,2.6
50603112804,42,1761,694,350,1699,0.7,1708,2.8
50603112805,43,1415,614,335,1583,0.7,1220,2.4
50603112806,38,1950,922,378,2272,0.7,1968,2.7
50603112807,37,1603,758,325,2218,0.7,1525,2.4
50603112808,0,0,0,0,0,0,0,0
50603112809,42,1800,765,350,2250,0.7,1908,2.5
50603112810,40,1517,805,350,2388,0.7,1607,2.5
50603112811,38,1400,645,315,1531,0.7,1312,2.4
50603112812,44,1733,659,320,1600,0.6,1190,2.3
50603112813,39,1664,777,280,1910,0.7,1454,2.3
50603112814,34,1700,754,310,1916,0.7,1519,2.4
50603112815,43,1600,736,360,2088,0.7,1875,2.6
50603112816,43,1573,655,340,1797,0.7,1410,2.5
50603112818,32,1570,773,360,1687,0.7,1460,2.5
50603112819,34,1550,806,350,1820,0.8,1585,2.5
50603112820,36,1500,700,350,1888,0.8,1696,2.8
50603112821,40,1667,738,320,1449,0.8,1312,2.7
50603112822,39,1365,626,318,1671,0.8,1364,2.5
50603112823,39,1474,701,370,1850,0.8,1607,2.8
50603112824,43,1517,674,350,1910,0.7,1692,2.5
50603112825,44,1700,752,355,2011,0.7,1769,2.5
50603112826,43,1600,715,340,1765,0.7,1517,2.4
50603112827,43,1733,806,395,2133,0.7,1902,2.6
50603112828,39,1691,819,350,1792,0.7,1708,2.6
50603112829,43,1610,655,350,2218,0.7,1774,2.7
50603112830,42,1733,818,345,1892,0.7,1437,2.4
50603112831,48,1800,753,388,2029,0.7,1653,2.6
50603112832,40,1683,717,340,2024,0.7,1775,2.6
50603112833,42,1517,656,300,1541,0.7,1093,2
50603112834,39,1521,756,350,1895,0.7,1452,2.6
50603112835,43,1700,744,300,1850,0.6,1605,2.3
50603112836,44,1825,827,315,1899,0.7,1696,2.4
50603112837,60,1300,624,300,1363,0.6,974,1.9
50603112901,40,2000,803,360,2296,0.8,1770,2.7
50603112902,45,3000,919,415,2843,0.7,2365,2.8
50603112903,43,2167,1029,415,2678,0.8,2216,2.7
50603112904,44,2550,817,425,3094,0.8,2718,3
50603112905,44,3250,1006,585,2968,0.8,3156,3
50603112906,46,2550,954,460,3308,0.7,2791,2.8
50603112907,47,2500,974,420,3349,0.7,2571,2.9
50603112908,73,2500,477,450,2250,0.7,962,2
50603112909,40,2184,754,493,2481,0.8,2216,3.1
50603112910,36,2292,949,460,2625,0.9,2428,3.1
50603112911,36,2000,756,405,1902,0.8,1728,3
50603112912,38,2069,874,400,2220,0.8,2091,2.9
50603112913,39,2000,749,400,2242,0.8,2028,2.9
50603112914,38,1939,765,390,2017,0.8,1694,2.9
50603112915,50,3000,1025,580,3399,0.7,3166,2.9
50603112916,40,2698,818,570,3285,0.9,2799,3.3
50603112917,57,3100,582,428,2449,0.7,1305,2.4
50603112918,45,2700,971,435,3583,0.7,2812,2.8
50603112919,37,2568,871,420,2457,0.8,2250,2.9
50603112920,43,2700,829,400,2353,0.8,2173,3
50603112921,41,2180,808,415,2329,0.8,2125,2.8
50603112922,40,1906,706,378,1875,0.8,1699,2.7
50603112923,39,2167,717,440,2382,0.8,1954,2.9
50603112924,39,2000,689,380,2333,0.8,1696,2.7
50603112925,38,2000,772,410,2291,0.8,1984,3
50603112926,44,2288,660,420,2211,0.7,1850,2.9
50603112927,38,1789,914,320,2488,0.8,1848,2.5
50603112928,48,2450,888,370,2562,0.7,2261,2.7
50603112929,36,2167,743,340,2225,0.8,1760,2.6
50603112930,41,3115,1137,450,3916,0.8,3535,2.9
50603112931,57,2817,907,365,2937,0.6,2291,2.4
50603112932,44,1733,889,400,2341,0.7,2108,2.6
50603112933,39,2167,464,462,1708,0.8,1542,3.4
50603113001,53,1000,724,265,7000,0.9,575,1.5
50603113101,40,2655,742,405,2384,0.8,2088,3
50603113102,39,2000,839,400,2515,0.8,2287,3.1
50603113103,47,2223,479,240,2160,0.8,1187,2.5
50603113104,42,2168,836,490,2916,0.7,2225,2.9
50603113105,39,2000,807,400,2632,0.8,2327,3
50603113106,39,2496,758,395,2392,0.8,2071,3.1
50603113107,35,1733,725,350,2125,1,2053,3.2
50603113108,34,2000,843,463,2378,0.9,2277,3.2
50603113109,42,1853,824,400,2613,0.8,2281,3
50603113110,40,2000,780,450,2447,0.8,2343,3.1
50603113111,39,2126,605,420,2166,0.8,2020,3.2
50603113112,40,1950,775,410,2545,0.8,2359,3
50603113113,43,1767,762,380,2208,0.8,2058,3
50603113114,44,2000,734,450,2374,0.7,2058,2.9
50603113115,41,2100,821,400,2250,0.8,2100,3
50603113116,39,1701,589,380,2025,0.8,1875,3.1
50603113117,38,2200,850,400,2575,0.9,2266,3.2
50603113118,37,2196,904,400,2692,0.9,2664,3.5
50603113119,37,2145,788,385,2326,0.9,2047,3.3
50603113120,39,1908,802,400,2263,0.8,2094,3.1
50603113121,41,2442,521,535,2321,0.8,2049,3.2
50603113122,44,2221,588,425,2295,0.8,2115,3.1
50603113123,43,2183,787,430,2526,0.8,2395,3.1
50603113124,42,1939,687,462,2395,0.8,2192,3
50603113125,41,2014,722,400,2203,0.9,2169,3.2
50603113126,40,2167,773,425,2654,0.8,2250,3.1
50603113127,41,2167,767,438,2333,0.8,2235,3.1
50603113128,43,2141,623,413,2053,0.8,1937,2.9
50603113129,38,2100,815,410,2333,0.8,2200,3.1
50603113130,39,1925,739,390,2272,0.8,1968,2.9
50603113131,42,1842,773,175,2412,0.8,1906,2.6
50603113132,39,2300,779,428,2536,0.8,2391,3.2
50603113133,38,2200,725,420,2345,0.8,2194,3.2
50603113134,43,1762,806,390,2555,0.8,2296,3
50603113135,38,1867,762,418,2542,0.9,2431,3.3
50603113136,43,2113,791,445,2661,0.8,2484,3.1
50603113137,40,2325,731,413,2221,0.8,2052,3.1
50603113138,40,2167,830,450,2368,0.8,2238,3.2
50603113139,41,2400,579,445,1952,0.9,1859,3.3
50604113201,32,1517,532,300,1361,0.8,1142,2.7
50604113202,33,1975,739,398,2077,0.9,2196,3.6
50604113204,36,1440,653,313,1454,0.7,1215,2.4
50604113205,34,1496,723,320,1836,0.9,1625,3.2
50604113206,36,1404,698,295,1508,0.7,1255,2.3
50604113207,38,1733,695,295,1660,0.7,1388,2.5
50604113208,38,1454,764,300,2027,0.7,1517,2.4
50604113209,52,0,1062,250,0,0.6,1062,1
50604113210,40,1519,812,278,1899,0.8,1515,2.4
50604113211,33,1517,718,330,1786,0.8,1523,2.7
50604113214,37,1400,647,300,1770,0.7,1521,2.6
50604113215,42,1710,586,325,1474,0.8,1267,2.7
50604113216,36,1521,713,350,1764,0.8,1521,2.9
50604113217,35,1243,548,280,1531,0.8,1213,2.6
50604113218,40,1500,596,310,1408,0.8,1211,2.6
50604113219,40,2000,732,400,1958,0.8,1859,2.9
50604113220,49,2180,643,353,1416,0.7,1333,2.6
50604113221,35,1430,652,300,1731,0.8,1593,2.9
50604113222,33,1378,720,300,1597,0.8,1492,2.8
50604113225,34,1556,881,368,2144,0.8,1985,2.7
50604113226,38,1300,528,265,1413,0.8,1163,2.5
50604113227,40,1517,468,250,1399,0.8,1093,2.6
50604113228,35,1300,504,305,1578,0.8,1208,2.6
50604113229,36,1517,699,328,1413,0.7,1289,2.4
50604113231,33,1600,744,330,1833,0.8,1735,3
50604113232,35,1412,623,330,1875,0.8,1445,2.9
50604113234,34,1643,606,323,1726,0.8,1625,3.2
50604113235,38,1517,645,315,1520,0.7,1312,2.6
50604113236,33,1517,706,300,1569,0.8,1426,2.8
50604113237,38,1620,670,300,1910,0.8,1625,2.7
50604113238,32,1649,824,355,1906,0.8,1773,2.6
50604113239,38,1517,520,343,1536,0.7,1392,2.6
50604113240,37,1800,747,350,1883,0.8,1697,2.7
50604113241,30,1571,882,310,1899,0.9,1458,2.3
50604113242,34,1733,732,370,2045,0.8,1702,3
50604113243,34,1733,644,280,1430,0.8,1347,2.6
50604113244,36,1328,662,308,1642,0.7,1375,2.4
50604113245,32,1600,653,340,1491,0.9,1531,3.2
50604113246,33,1500,586,290,1390,0.8,1312,2.8
50604113247,38,1695,778,320,1666,0.8,1442,2.6
50604113248,28,1500,825,320,1583,1,1383,2.1
50604113249,34,1733,708,350,2118,0.9,1781,3
50604113250,34,1580,779,360,1774,0.7,1636,2.6
50604113251,35,1733,742,346,1863,0.8,1678,2.8
50604113252,32,1840,851,405,2238,0.9,2177,3.4
50604113253,29,1300,912,300,1687,1.1,1468,2
50604113254,34,1645,776,360,1974,0.8,1899,2.8
50604113255,31,1950,856,355,2146,0.8,1875,2.8
50604113256,29,0,450,0,0,1,0,1
50604113257,32,2123,1114,393,2587,0.8,2439,3.1
50604113258,34,1509,841,350,2019,0.8,1682,2.6
50604113301,36,1835,938,400,2107,0.8,2028,3.1
50604113303,45,1962,810,478,2250,0.7,2191,3
50604113305,34,2000,900,400,2507,0.8,2378,3.1
50604113306,40,2400,928,530,2928,0.8,2892,3.2
50604113307,44,1759,776,450,2568,0.7,2326,3
50604113309,52,1965,729,625,2277,0.7,2024,2.7
50604113310,42,1942,866,428,2536,0.7,2426,3.1
50604113311,44,2274,1013,540,2931,0.7,2886,3
50604113312,46,2167,866,530,2468,0.7,2333,2.9
50604113313,42,2200,961,475,2896,0.8,2843,3.1
50604113316,34,1733,815,391,2073,0.8,1949,2.9
50604113317,37,2277,883,458,2613,0.8,2601,3.2
50604113322,44,2084,722,500,2307,0.8,2366,3.1
50604113323,45,1733,707,498,2277,0.7,2119,2.8
50604113324,32,1850,944,403,2245,0.8,2035,2.9
50604113325,33,2300,909,500,2515,0.9,2691,3.7
50604113326,44,2380,789,490,2392,0.7,2591,3.2
50604113327,37,2105,847,420,2299,0.8,2410,3.3
50604113328,34,1950,820,410,2295,0.9,2257,3.3
50604113329,37,1723,782,450,2525,0.9,2446,3.4
50604113331,32,1779,803,385,2100,0.8,2163,3.2
50604113332,33,1733,900,400,2384,0.8,2183,3.2
50604113334,0,0,0,0,0,0,0,0
50604113335,34,0,0,0,0,0,0,0
50604113336,45,1980,476,420,2214,0.9,2214,3.5
50604113337,36,2100,905,395,2408,0.8,2517,3.3
50604113338,40,1800,953,450,2374,0.7,2353,3.1
50604113339,33,1647,749,425,2545,0.9,2568,3.6
50604113340,35,1703,861,380,2097,0.8,1759,2.6
50604113341,36,2111,777,475,2374,0.8,2299,3.5
50604113342,34,1900,804,410,2440,0.9,2360,3.5
50604113343,39,1759,715,400,1937,0.8,1570,2.6
50604113344,37,1950,807,500,2928,0.8,2643,3.2
50604113345,33,1975,789,445,2260,0.8,2269,3.5
50604113346,33,2000,935,420,2675,0.8,2550,3.5
50604113347,36,1950,876,405,2305,0.8,2158,2.9
50604113348,34,2000,806,450,2646,0.9,2801,3.5
50604113349,32,2210,949,450,2625,0.9,2700,3.7
50604113350,32,1625,877,400,1937,0.8,1875,2.9
50604113351,35,2000,886,440,2405,0.9,2408,3.5
50604113352,43,2115,860,450,2166,0.7,1833,2.9
50604113353,35,2050,967,420,2519,0.8,2343,3.3
50604113354,35,1918,920,400,2187,0.8,2178,3.1
50604113355,36,2029,864,480,2696,0.9,2884,3.6
50604113356,37,1871,795,455,2232,0.8,2279,3.3
50604113357,31,2058,830,450,2761,0.9,2795,3.6
50604113358,39,1733,632,323,1666,0.8,1308,2.4
50604113359,33,2000,870,423,2516,0.8,2444,3.3
50604113360,35,1900,864,410,2562,0.8,2349,3
50604113361,31,2000,988,450,2383,0.9,2481,3.4
50604113401,34,1300,484,310,1125,0.8,1018,2.7
50604113402,41,1517,638,293,1562,0.7,1125,2.4
50604113403,39,1517,741,300,1687,0.8,1507,2.7
50604113404,39,1322,691,300,1765,0.8,1542,2.6
50604113405,82,440,472,203,979,0.8,546,1.3
50604113406,30,1860,890,375,2140,0.9,2140,3.6
50604113407,35,1300,608,293,1468,0.8,1347,2.6
50604113408,58,1211,550,250,1260,0.6,829,1.8
50604113409,34,1600,674,300,1553,0.8,1381,2.6
50604113410,36,1400,569,300,1510,0.8,1359,2.7
50604113411,40,1500,727,300,1786,0.7,1625,2.7
50604113412,45,1408,762,300,1704,0.7,1537,2.4
50604113413,38,1300,523,325,1347,0.7,1273,2.6
50604113415,0,0,0,0,0,0,0,0
50604113417,36,1500,870,250,1666,0.8,1406,2.7
50604113418,40,1500,681,310,1768,0.8,1583,2.7
50604113419,39,1445,667,340,1687,0.6,1259,2.2
50604113420,38,1394,653,300,1583,0.7,1375,2.5
50604113421,34,1358,662,290,1389,0.8,1195,2.2
50604113422,36,1517,625,300,1271,0.8,1149,2.6
50604113423,41,1993,626,293,1375,0.7,1270,2.7
50604113424,31,1366,613,290,1316,0.8,1150,2.6
50604113425,37,1347,628,293,1523,0.8,1279,2.6
50604113426,37,1300,625,300,1391,0.7,1298,2.5
50604113427,37,1517,643,285,1343,0.8,1276,2.8
50604113428,34,1408,641,290,1625,0.8,1412,2.8
50604113429,34,1300,603,300,1525,0.9,1402,3
50604113430,35,1300,713,300,1762,0.9,1557,2.8
50604113431,32,1300,637,300,1696,0.8,1562,3
50604113432,38,1473,570,290,1312,0.8,1183,2.7
50604113434,39,1426,600,300,1575,0.7,1367,2.5
50604113435,33,1500,708,300,1478,0.8,1158,2.6
50604113436,41,1300,628,285,1392,0.7,981,1.9
50604113437,34,1517,575,300,1542,0.8,1341,2.9
50604113438,36,1517,689,300,1593,0.8,1471,2.7
50604113439,38,1517,711,300,1591,0.7,1416,2.6
50604113440,36,1324,720,310,1660,0.7,1432,2.5
50604113442,77,672,443,174,814,0.6,573,1.3
50604113443,38,1347,725,284,1781,0.8,1241,2.3
50604113444,36,1521,613,290,1542,0.7,1237,2.6
50604113445,35,1300,635,300,1568,0.8,1362,2.4
50604113446,36,1517,618,300,1390,0.7,1057,2.5
50604113447,32,1763,739,373,2088,0.9,1952,3.3
50604113448,34,1900,702,180,1920,0.9,1322,2.6
50604113449,35,1582,804,300,2041,0.8,1525,2.8
50604113450,43,1207,575,270,1357,0.7,962,2
50604113451,36,1733,632,280,1341,0.8,1116,2.2
50604113452,32,1755,815,380,1770,0.8,1786,3.4
50604113453,30,1909,860,325,2075,0.8,1981,3.1
50604113454,29,1556,677,350,1888,0.9,1916,3.3
50604113501,36,1528,710,325,1658,0.8,1509,2.6
50604113502,31,1754,824,400,1916,0.8,1932,3.3
50604113503,31,2000,866,400,2197,0.8,2138,3
50604113504,33,1983,908,380,2182,0.8,1967,2.9
50604113505,38,1998,803,450,2577,0.8,2583,3.4
50604113507,36,2000,861,450,2305,0.7,2075,3
50604113508,39,2089,941,465,2583,0.8,2457,3.1
50604113509,36,2000,875,430,2899,0.8,2625,3.4
50604113510,38,1625,819,350,2100,0.7,1852,2.7
50604113511,37,1491,690,320,1562,0.8,1399,2.7
50604113512,37,1487,663,330,1851,0.8,1548,2.7
50604113513,36,1517,734,320,1954,0.7,1612,2.8
50604113514,34,1500,708,320,1696,0.8,1452,2.8
50604113515,35,1647,783,364,1893,0.7,1760,2.8
50604113517,38,1800,755,330,1683,0.7,1603,2.6
50604113518,35,1600,738,370,1946,0.8,1768,2.9
50604113519,30,1950,811,350,2212,0.8,2045,3.1
50604113520,33,1453,730,360,1775,0.7,1421,2.6
50604113521,35,1733,867,340,2117,0.8,1937,2.9
50604113523,33,1950,858,380,2363,0.8,2281,3.3
50604113524,57,2210,580,400,1768,0.6,1212,2.1
50604113525,30,2100,1030,400,2441,0.9,2359,3.3
50604113527,37,1961,867,450,2573,0.9,2616,3.5
50604113528,31,2300,1044,463,2716,0.9,2714,3.7
50604113529,58,1677,900,0,1999,0.6,1312,1.6
50604113530,32,2167,900,470,2799,0.9,2777,3.7
50604113531,29,2039,745,415,2299,0.9,2264,3.6
50604113532,32,2000,921,450,2438,0.9,2510,3.6
50604113533,33,1800,810,388,2115,0.8,2062,3.3
50604113534,31,1500,778,370,1875,0.8,1632,2.5
50604113535,35,2167,987,460,2776,0.8,2736,3.5
50604113536,38,2058,679,455,2374,0.8,2339,3.5
50604113537,34,1679,751,350,2089,0.7,1839,2.9
50604113538,35,1733,879,395,2451,0.8,2336,3.2
50604113601,36,1300,667,285,1487,0.8,1343,2.6
50604113602,37,1387,591,318,1625,0.8,1337,2.9
50604113603,31,1603,575,320,1645,0.9,1625,3.2
50604113604,32,1504,568,300,1383,0.9,1385,3
50604113605,43,2300,914,450,1875,0.7,2374,2.9
50604113606,36,1408,599,300,1557,0.8,1347,2.7
50604113607,37,1291,599,300,1578,0.8,1387,2.6
50604113608,38,1370,658,295,1518,0.7,1219,2.4
50604113609,36,1330,609,300,1527,0.7,1383,2.5
50604113610,37,1300,720,270,1612,0.8,1354,2.2
50604113611,37,1268,604,300,1578,0.8,1281,2.7
50604113612,33,1492,725,308,1645,0.8,1678,3.1
50604113614,37,1300,578,300,1392,0.8,1330,2.7
50604113615,38,1300,662,280,1481,0.8,1312,2.5
50604113616,37,1343,595,290,1437,0.7,1277,2.5
50604113617,43,1452,490,215,1339,0.8,1010,2.3
50604113618,31,1475,625,310,1721,0.9,1557,3.2
50604113619,56,3284,782,248,1899,1,1100,1.8
50604113620,30,1600,684,330,1908,1,1854,3.7
50604113622,48,1142,734,275,1375,0.7,1125,2.3
50604113623,52,2580,872,350,2399,0.7,2083,2.9
50604113624,42,2050,790,388,2222,0.7,2021,2.7
50604113626,45,2809,793,350,2340,0.7,2024,2.9
50604113630,61,1517,558,293,1521,0.7,1178,2.4
50604113631,30,1600,717,322,1875,0.9,1809,3.5
50604113632,28,1800,633,355,2119,1,2095,3.9
50604113633,31,2000,914,370,2559,0.9,2533,3.7
50604113634,62,1114,498,277,1187,0.6,729,1.6
50604113635,74,1755,478,300,987,0.6,722,1.6
50604113636,29,2000,947,266,2031,0.9,1819,3
50604113637,31,2190,1157,420,2534,0.8,2463,3
50604113638,31,1322,548,260,1201,0.9,1039,2.3
50604113639,35,1728,739,350,1699,0.8,1444,2.9
50604113640,31,2167,1125,365,2643,0.8,2476,3.1
50604113641,32,1517,617,300,1823,0.9,1718,3.5
50604113642,32,1600,739,320,1660,0.8,1413,2.4
50604113701,38,2000,980,390,2547,0.7,2214,2.9
50604113702,38,1717,812,380,2250,0.7,1912,2.9
50604113703,40,1673,742,395,2125,0.7,1978,2.9
50604113704,37,1346,717,300,1366,0.7,1154,2.1
50604113705,33,1575,639,300,1708,0.8,1397,2.7
50604113706,40,1500,715,300,1833,0.8,1625,2.6
50604113707,35,1500,764,300,1649,0.8,1403,2.4
50604113708,43,1733,744,360,2152,0.7,1926,2.9
50604113709,32,1387,641,315,1515,1,1379,2.9
50604113710,44,1550,668,330,2181,0.7,1656,2.7
50604113711,44,1950,675,420,2166,0.7,2228,3.1
50604113712,44,1600,725,360,1961,0.7,1932,3.1
50604113713,61,1640,483,300,1133,0.7,819,2.2
50604113714,33,1595,740,340,1625,0.9,1604,3
50604113715,36,1415,629,250,1547,0.8,1347,2.5
50604113716,39,1517,712,330,1738,0.7,1557,2.7
50604113717,34,1517,575,298,1578,0.8,1229,2.5
50604113718,40,1733,710,420,2059,0.7,1949,3
50604113719,38,1500,646,350,1587,0.8,1465,2.8
50604113720,39,1658,641,315,1625,0.7,1268,2.5
50604113721,40,1650,760,358,2087,0.7,1674,2.5
50604113722,41,1902,738,415,2083,0.7,2019,3
50604113723,43,1733,733,328,1899,0.7,1605,2.6
50604113724,45,1799,774,365,2183,0.7,2059,2.8
50604113725,40,1625,737,340,1987,0.7,1589,2.6
50604113726,38,1408,715,345,1769,0.8,1562,2.6
50604113727,36,1733,791,325,2068,0.8,1660,2.7
50604113728,37,1452,631,330,1437,0.8,1220,2.8
50604113729,38,1500,730,330,1765,0.8,1612,2.6
50604113730,38,1517,678,340,2071,0.8,1642,2.8
50604113731,40,1539,685,310,1819,0.8,1513,2.6
50604113732,34,1500,725,300,1449,0.8,1375,2.5
50604113733,37,1412,589,320,1463,0.7,1361,2.5
50604113734,42,1400,537,280,1266,0.7,1039,2.2
50604113735,37,1300,495,323,1262,0.8,1262,2.8
50604113736,33,1700,637,350,1970,0.8,1825,3.1
50604113737,35,1500,658,333,1656,0.8,1517,2.8
50604113738,37,1613,711,350,1890,0.8,1674,2.9
50604113739,36,1600,643,315,1516,0.8,1350,2.6
50604113740,36,1511,777,320,2042,0.7,1773,2.5
50604113741,42,1733,635,375,1843,0.7,1593,2.8
50604113742,41,1717,620,350,1392,0.7,1375,2.6
50604113743,37,1818,774,405,2183,0.7,2067,3
50604113744,38,1842,790,440,2274,0.7,2100,3
50604113745,41,1798,773,390,2229,0.7,2045,2.9
50604113746,44,1849,534,430,2021,0.7,1916,2.7
50604113747,44,1659,700,305,1795,0.7,1300,2.1
50604113748,44,1613,647,368,1786,0.7,1452,2.6
50604113749,43,1519,616,360,1602,0.7,1422,2.7
50604113750,41,1733,780,415,1857,0.7,1766,2.8
50604113751,41,1789,716,375,1906,0.7,1769,2.7
50604113752,47,1300,606,400,1847,0.7,1795,2.7
50604113753,32,1750,590,320,1819,0.8,1569,2.8
50604113754,37,1917,635,403,2212,0.8,2171,3.3
50604113755,44,1673,612,320,1613,0.7,1384,2.6
50604113756,38,1517,687,375,2083,0.8,2111,3.3
50604113757,40,1733,715,400,2047,0.8,1974,3.1
50604113758,34,1898,822,400,2013,0.8,1882,2.8
50604113759,0,0,0,0,0,0,0,0
50605113801,41,1975,864,385,2146,0.7,2187,2.9
50605113803,33,1825,1070,430,2486,0.8,2405,3
50605113804,32,1752,917,420,2216,0.8,2154,3.1
50605113806,12,0,0,0,0,0,0,0
50605113807,43,1500,738,350,1699,0.7,1419,2.3
50605113808,63,2472,491,430,2024,0.6,1218,2.2
50605113809,54,2058,637,345,2175,0.7,959,2
50605113810,37,1733,829,350,1963,0.7,1821,2.6
50605113811,42,1733,743,350,1660,0.7,1481,2.4
50605113812,40,1708,879,372,2017,0.7,1557,2.4
50605113813,49,1687,782,355,2012,0.7,1277,2.1
50605113814,33,2000,1085,415,2504,0.8,2165,2.7
50605113815,36,1600,738,350,1767,0.8,1562,2.7
50605113816,46,1812,866,420,2750,0.7,2208,2.8
50605113817,0,0,0,0,0,0,0,0
50605113818,37,1627,768,350,1895,0.7,1662,2.7
50605113819,42,1700,753,350,1968,0.6,1420,2.3
50605113820,39,1697,897,345,2066,0.7,1833,2.4
50605113821,41,1517,757,340,1696,0.7,1446,2.4
50605113822,41,1717,902,315,2147,0.6,1625,2.2
50605113823,36,1625,735,300,1562,0.7,1362,2.3
50605113824,38,1820,738,360,1733,0.7,1649,2.4
50605113825,38,1517,756,330,1611,0.7,1375,2.3
50605113826,37,1500,779,330,1625,0.7,1430,2.4
50605113827,44,2383,734,350,2692,0.8,2449,3
50605113828,49,1950,869,390,2694,0.7,2399,2.9
50605113831,40,1560,734,365,1775,0.7,1474,2.5
50605113832,35,1640,767,360,1951,0.7,1572,2.4
50605113833,35,1580,719,333,1474,0.7,1298,2.4
50605113834,48,1435,608,260,1458,0.7,1071,2
50605113835,37,1675,725,340,2025,0.7,1575,2.6
50605113836,39,1636,728,360,1642,0.6,1472,2.3
50605113837,41,1798,818,340,2062,0.7,1812,2.6
50605113838,31,0,3500,0,0,1,4750,1
50605113839,0,0,0,0,0,0,0,0
50605113840,32,2019,900,450,2526,0.9,2489,3.6
50605113841,33,1901,1098,450,2625,0.8,2526,3.2
50605113842,36,2032,1028,465,2510,0.8,2465,3.2
50605113843,33,1950,1135,430,2404,0.8,2273,3
50605113844,34,1910,912,420,2158,0.8,2197,3.1
50605113845,34,1950,986,460,2670,0.8,2641,3.3
50605113846,31,1950,981,430,2405,0.9,2353,3.6
