SA1_CODE_2021,P_85y_ov_DNUDW,P_85y_ov_UDW_NS,P_85y_ov_Total,P_Tot_DUDW_LT_5_h,P_Tot_DUDW_5_14_h,P_Tot_DUDW_15_29_h,P_Tot_DUDW_30_h_mo,P_Tot_DNUDW,P_Tot_UDW_NS,P_Tot_Total
50703126120,0,0,3,107,152,59,50,106,10,491
50703126121,0,0,0,66,82,36,35,115,15,360
50703126122,0,0,0,64,63,14,24,59,10,234
50704117501,3,0,8,71,59,35,27,85,15,295
50704117502,5,0,13,86,118,49,35,74,8,373
50704117503,3,3,13,168,173,58,43,154,73,673
50704117504,5,0,17,120,159,59,45,105,11,489
50704117505,6,0,14,91,115,47,43,63,28,391
50704117506,3,0,9,73,96,47,28,58,8,307
50704117507,3,0,6,78,113,27,35,47,10,315
50704117508,0,0,7,114,117,52,42,57,7,391
50704117509,13,0,19,110,132,62,47,90,11,459
50704117510,3,0,17,100,132,66,48,77,3,426
50704117511,0,0,4,97,114,93,38,65,16,420
50704117512,4,0,9,87,105,58,48,67,18,371
50704117513,0,0,8,63,86,40,28,51,5,276
50704117514,4,0,17,73,132,57,37,71,14,380
50704117515,9,0,17,89,127,53,31,89,7,403
50704117516,7,0,15,132,175,74,48,79,26,535
50704117517,3,0,4,106,135,69,47,81,29,464
50704117518,7,0,17,135,137,65,37,137,8,531
50704117519,3,0,5,91,102,48,38,59,15,347
50704117520,5,3,10,93,156,75,55,84,20,482
50704117521,3,0,11,82,89,43,27,70,10,329
50704117522,0,0,7,78,93,46,37,51,5,305
50704117523,7,0,20,108,157,65,47,83,5,465
50704117524,10,0,8,54,80,42,27,46,12,262
50704117601,0,0,4,78,91,42,27,75,15,328
50704117602,51,0,59,68,88,30,22,151,17,374
50704117603,3,0,6,85,124,48,32,75,17,385
50704117604,0,0,3,60,95,33,17,49,10,272
50704117605,0,0,0,39,48,27,12,63,6,201
50704117606,4,0,10,82,117,69,42,90,9,413
50704117607,4,0,6,103,152,78,67,105,15,511
50704117608,0,0,0,58,77,27,19,35,9,216
50704117609,0,0,4,98,124,74,34,85,14,426
50704117701,3,0,11,66,107,39,21,72,17,325
50704117702,8,0,15,104,132,63,32,52,21,413
50704117703,21,22,49,102,121,43,30,148,74,524
50704117704,3,0,6,83,113,49,31,63,10,345
50704117705,7,0,10,65,98,51,28,66,16,322
50704117706,8,0,16,86,113,46,32,64,12,352
50704117707,6,0,10,99,93,44,31,68,16,351
50704117708,3,0,14,98,145,54,30,86,20,431
50704117709,0,0,3,119,147,44,28,73,26,430
50704117710,0,0,0,78,121,45,23,45,21,339
50704117711,5,0,8,69,98,40,15,53,14,286
50704117712,5,0,9,84,118,42,25,55,13,332
50704117713,6,0,23,173,174,107,69,99,35,653
50704117714,9,0,7,67,87,30,29,53,11,270
50704117715,30,3,44,71,108,57,38,101,12,393
50704117716,0,0,10,118,121,58,48,68,28,432
50704117717,5,0,9,109,160,63,26,87,17,464
50704117718,3,0,6,124,158,73,51,82,16,494
50704117719,17,0,42,122,163,57,23,114,35,513
50704117720,5,0,12,89,134,63,32,96,15,439
50704117721,5,0,6,98,141,37,26,83,15,401
50704117722,4,0,19,120,100,39,21,91,22,397
50704117723,10,5,22,65,94,34,25,97,30,346
50704117724,4,0,9,111,149,63,33,75,8,450
50704117725,0,0,10,105,144,56,34,64,12,410
50704117726,5,0,18,87,120,38,31,70,20,370
50704117727,4,6,13,69,130,45,28,84,26,376
50704117728,11,0,19,108,207,60,46,90,20,535
50704117729,7,0,13,105,116,41,29,97,21,410
50704117730,6,0,13,97,158,56,38,105,19,478
50704117801,3,0,14,128,168,60,50,95,7,510
50704117802,11,0,20,84,108,62,43,68,21,377
50704117803,6,0,16,66,67,46,25,49,9,259
50704117804,4,0,9,90,125,51,29,79,11,386
50704117805,6,0,19,134,142,46,31,113,12,476
50704117806,4,0,17,87,118,52,41,110,12,418
50704117807,8,0,21,131,152,64,42,140,23,546
50704117808,7,0,13,78,104,43,39,61,8,327
50704117809,8,3,17,127,151,66,43,104,24,517
50704117810,0,0,18,71,93,45,41,55,11,312
50704117812,6,0,15,87,167,69,36,93,33,476
50704117813,8,0,13,99,136,59,46,80,9,423
50704117814,3,0,3,67,57,30,22,47,9,235
50704117815,71,9,83,120,143,83,38,201,17,606
50704117816,3,0,10,63,97,36,23,50,7,274
50704117817,27,14,79,78,107,55,30,92,21,382
50704117818,3,0,9,87,84,55,27,53,14,323
50704117819,0,0,8,56,60,31,21,54,6,223
50704117820,9,0,16,113,142,72,49,80,13,467
50704117821,0,0,9,60,85,42,27,56,11,282
50704117822,8,0,9,102,138,68,38,74,10,427
50704117823,11,0,13,87,121,60,38,70,12,383
50704117824,4,0,20,95,141,60,45,69,5,424
50704117825,3,0,17,87,98,67,38,75,13,386
50704117826,3,0,16,137,168,76,33,81,16,519
50704117827,4,0,18,178,192,108,55,142,18,687
50704117828,0,0,6,40,52,28,13,29,6,163
50704117829,0,0,9,103,124,64,39,92,16,439
50704117830,4,0,8,60,103,26,25,85,16,308
50704117831,4,0,20,94,139,30,40,109,14,425
50704117832,0,0,11,68,89,28,25,94,22,325
50704117833,0,0,0,61,73,11,7,62,11,227
50704117834,5,0,4,65,59,38,26,42,10,231
50704117901,0,0,4,41,55,33,26,45,3,199
50704117902,4,0,7,82,97,59,28,62,14,338
50704117903,3,0,8,77,121,66,48,79,7,404
50704117904,0,22,22,37,48,28,22,22,49,214
50704117905,3,0,5,100,137,59,50,134,19,494
50704117906,0,0,10,72,82,64,32,56,11,319
50704117907,115,11,196,69,104,54,38,252,36,555
50704117908,8,0,13,87,115,51,30,86,8,380
50704117909,0,0,0,62,87,35,27,69,9,288
50704117910,0,0,3,78,94,39,32,76,0,325
50704117911,21,11,43,76,124,54,36,89,41,425
50704117912,5,3,20,126,149,65,43,116,20,513
50704117913,8,0,6,110,137,70,58,88,13,471
50704117914,3,0,9,64,104,56,41,81,5,349
50704117915,0,0,3,60,96,40,29,50,0,284
50704117916,0,0,13,85,133,69,54,113,19,463
50704117917,0,0,10,117,159,81,45,96,21,517
50704118001,4,0,4,43,87,43,23,52,0,251
50704118002,0,0,3,57,71,39,26,30,9,235
50704118003,10,4,36,59,113,52,32,78,17,346
50704118004,0,0,0,57,74,38,19,28,8,234
50704118005,8,0,9,48,64,37,16,33,0,197
50704118006,0,0,4,88,115,55,49,67,10,379
50704118007,0,0,4,46,65,31,31,66,11,250
50704118008,3,0,5,82,135,52,50,86,16,426
50704118009,5,0,9,64,84,44,28,79,13,308
50704118010,0,0,9,46,84,50,26,25,3,223
50704118011,0,0,8,86,98,46,37,43,0,316
50704118012,0,0,0,80,138,65,33,77,14,403
50704118013,0,0,0,56,73,54,25,49,0,258
50704118014,0,3,3,69,79,31,29,37,7,251
50704118015,3,0,8,109,155,67,47,75,6,467
50704118016,0,0,4,71,114,42,31,49,10,314
50704118017,0,0,3,92,128,69,26,61,9,387
50704118018,0,0,0,58,59,21,15,36,7,197
50704118019,5,0,5,59,122,54,22,58,11,328
50704118020,6,0,5,109,123,81,42,94,8,458
50704118021,5,0,6,84,138,59,32,66,7,382
50704118022,0,0,4,62,84,46,34,64,3,292
50704118023,0,0,0,50,63,26,10,36,0,179
50704118024,0,0,0,45,68,31,8,31,9,194
50704118025,0,0,6,42,47,15,19,35,0,159
50704118026,0,0,0,0,0,0,0,0,0,0
50704118027,0,0,0,58,60,16,15,48,3,196
50704118028,3,0,5,60,73,31,17,62,4,247
50704118029,0,0,7,101,145,59,35,55,9,402
50704118030,0,0,0,38,58,29,12,38,4,187
50704118031,0,0,0,43,55,26,25,60,9,220
50704118032,0,0,3,53,82,34,19,35,3,227
50704118101,5,0,13,127,144,42,35,81,24,461
50704118102,3,0,11,92,128,47,30,87,15,400
50704118103,0,0,9,80,138,43,36,86,11,394
50704118104,3,0,11,104,123,76,35,78,22,435
50704118105,11,0,27,84,84,27,25,76,14,313
50704118106,11,0,22,92,121,56,39,86,13,410
50704118107,7,0,21,120,143,61,54,87,15,476
50704118108,3,0,4,84,122,57,48,63,9,378
50704118109,6,0,17,108,118,52,31,83,19,407
50704118110,6,0,13,89,149,63,31,63,20,407
50704118111,7,0,13,152,154,76,48,88,11,524
50704118112,12,0,22,111,165,62,41,103,18,504
50704118113,4,0,10,127,165,75,43,96,16,516
50704118114,0,0,10,100,101,44,37,48,9,341
50704118115,3,0,14,96,100,58,37,63,12,366
50704118116,7,0,19,94,139,64,42,85,7,427
50704118117,4,0,11,54,68,24,18,47,5,213
50704118118,3,0,10,140,178,51,43,130,21,567
50704118119,120,12,169,96,133,63,35,262,34,620
50704118120,9,0,27,134,175,82,65,85,19,564
50704118121,11,0,29,112,146,54,34,94,10,446
50704118122,9,0,17,135,145,54,39,81,12,457
50704118123,4,0,4,109,135,60,37,36,18,403
50704118124,17,4,28,129,194,68,66,99,20,574
50704118125,13,0,30,123,198,73,43,91,30,559
50704118126,10,0,19,106,139,84,42,91,17,477
50704118127,25,26,58,37,74,19,12,64,54,263
50704118128,9,0,24,85,130,53,34,58,8,370
50704118129,0,0,0,85,112,51,34,79,7,367
50704118130,9,4,22,135,167,59,48,105,39,560
50704118131,3,0,16,144,122,73,49,126,11,515
50704118132,5,0,18,83,119,48,37,72,8,375
50704118201,0,0,7,100,131,53,41,94,18,441
50704118202,4,0,10,76,113,71,41,95,19,406
50704118203,0,0,5,67,75,34,31,37,19,265
50704118204,5,0,13,66,91,49,27,89,4,335
50704118205,0,0,5,57,70,40,14,62,8,251
50704118206,0,0,8,84,105,49,32,100,27,402
50704118207,3,0,7,83,117,49,28,87,5,377
50704118208,8,0,15,71,90,47,27,78,21,325
50704118209,6,0,5,91,118,38,30,89,16,385
50704118210,4,4,3,94,137,64,35,93,20,447
50704118211,3,0,9,44,65,39,22,74,18,263
50704118212,5,0,3,82,80,37,32,81,15,331
50704118213,81,87,249,198,193,87,41,334,287,1138
50704118214,4,0,5,104,122,49,29,119,21,441
50704118215,0,0,10,62,60,19,41,75,8,269
50704118216,0,0,6,91,90,33,33,69,10,330
50704118217,6,0,13,100,123,56,31,101,28,441
50704118218,3,0,12,93,103,33,38,81,15,366
50704118219,0,0,13,61,88,33,24,61,11,293
50704118220,6,0,5,87,89,35,31,85,10,339
50704118221,5,0,11,109,114,69,43,128,8,463
50704118222,0,0,12,62,70,51,30,71,13,287
50704118223,7,0,13,111,113,60,53,75,13,421
50704118224,9,0,11,133,137,66,54,160,7,561
50704118225,0,0,0,46,60,29,21,69,14,242
50704118226,0,0,0,66,57,38,15,64,9,248
50704118227,8,0,15,120,156,57,45,133,19,526
50704118228,4,4,10,81,79,25,32,87,13,313
50704118301,0,0,6,96,140,57,30,76,29,433
50704118302,45,54,97,143,180,47,30,189,126,717
50704118303,12,3,22,105,128,42,32,87,35,432
50704118304,3,0,7,102,114,52,30,66,18,381
50704118305,0,0,5,97,116,33,21,81,23,368
50704118306,3,0,8,91,164,57,29,111,31,487
50704118307,6,0,9,41,62,16,24,90,39,274
50704118308,13,0,27,120,142,61,42,142,37,547
50704118309,0,0,4,63,102,43,32,64,13,308
50704118310,5,0,6,111,124,47,45,114,45,478
50704118401,0,0,7,47,59,34,21,47,10,222
50704118402,0,0,4,48,55,40,23,62,10,234
50704118403,9,0,11,102,106,56,49,113,3,428
50704118404,3,0,3,80,102,57,38,80,9,365
50704118405,0,0,0,56,56,24,29,42,9,203
50704118406,8,0,6,56,62,29,27,57,8,241
50704118407,0,0,0,0,0,0,0,0,0,0
50704118408,9,0,20,54,76,46,28,54,4,264
50704118409,3,0,12,91,121,53,47,113,25,443
50704118410,0,0,4,118,106,55,45,90,9,415
50704118411,0,5,7,70,102,42,28,62,10,316
50704118412,0,0,3,39,46,32,16,37,0,170
50704118413,0,0,3,72,80,41,27,47,7,272
50704118414,6,3,8,56,98,40,22,68,6,293
50704118415,0,0,3,58,68,18,30,46,0,222
50704118416,3,0,3,63,58,25,24,41,8,216
50704118417,0,0,0,71,62,30,18,45,12,238
50704118418,4,0,11,99,138,88,66,92,6,491
50705118601,4,0,12,53,73,32,31,90,19,306
50705118602,6,0,12,101,91,53,48,120,19,434
50705118603,4,0,10,53,57,25,31,109,31,311
50705118604,11,30,50,64,97,45,42,152,76,479
50705118605,8,0,11,59,102,47,41,177,23,457
50705118606,0,0,4,66,75,33,42,112,18,340
50705118607,4,0,4,27,77,27,23,73,24,252
50705118608,0,0,3,46,46,23,18,73,19,220
50705118609,22,5,27,74,109,52,34,134,38,435
50705118610,3,3,9,66,69,52,33,148,22,385
50705118611,0,0,0,47,72,33,32,87,4,273
50705118612,3,0,11,57,73,28,28,78,19,279
50705118613,0,0,3,42,55,36,21,74,19,251
50705118614,0,0,3,37,49,25,17,72,21,217
50705118615,8,0,7,51,58,31,21,75,23,256
50705118616,6,0,14,71,107,54,40,146,24,444
50705118617,0,0,0,60,80,38,25,98,32,331
50705118618,4,0,6,29,59,16,30,77,23,237
50705118619,3,0,4,39,75,36,25,78,23,271
50705118620,9,0,8,84,101,38,42,118,44,424
50705118621,0,0,5,67,112,52,36,103,45,418
50705118701,0,0,0,42,57,14,24,56,14,216
50705118702,0,0,0,50,52,29,19,51,12,207
50705118703,0,0,0,38,85,36,34,86,16,290
50705118704,0,0,5,83,107,43,45,93,43,408
50705118705,0,0,3,68,94,48,33,106,18,373
50705118706,0,0,0,33,53,21,17,47,15,190
50705118707,4,0,4,81,113,48,37,107,13,415
50705118708,0,0,0,53,56,21,20,63,20,232
50705118709,0,0,0,63,93,37,26,93,27,347
50705118710,3,0,12,54,91,44,21,105,17,333
50705118711,0,0,0,65,90,41,31,82,17,325
50705118713,0,0,4,72,83,40,40,118,20,378
50705118714,0,0,0,73,79,35,20,72,20,297
50705118715,0,0,3,62,98,25,18,95,28,321
50705118716,0,0,0,52,77,36,16,61,13,250
50705118717,0,0,0,78,125,37,38,78,13,372
50705118718,81,31,145,47,80,40,45,198,84,494
50705118719,5,0,3,74,87,42,38,112,23,380
50705118720,0,0,4,70,89,31,23,71,16,296
50705118722,0,0,0,0,0,0,0,0,0,0
50705118723,0,0,0,21,29,14,8,21,12,106
50705118724,0,0,0,6,4,4,0,0,0,22
50705118725,0,0,0,37,74,22,34,66,20,251
50705118726,0,0,0,49,86,34,18,75,27,293
50705118727,0,0,4,65,61,27,24,57,20,252
50705118728,4,0,8,40,60,23,25,55,13,223
50705118729,0,0,0,53,69,22,25,73,8,254
50705118730,0,0,0,64,63,25,24,81,24,281
50705118731,0,0,4,45,73,31,24,50,11,230
50705118732,0,0,0,80,106,39,31,86,17,362
50705118734,0,0,6,76,106,54,43,99,16,391
50705118735,0,0,0,45,57,23,21,48,11,207
50705118736,0,0,0,40,68,13,20,49,19,208
50705118737,0,0,0,68,82,30,22,70,9,280
50705118738,3,0,4,82,128,46,28,95,15,390
50705118739,0,0,0,66,78,36,43,80,7,305
50705118740,0,0,0,84,88,42,37,74,15,341
50705118801,0,0,0,0,0,0,0,0,0,0
50705118802,0,0,8,50,45,29,30,69,9,235
50705118803,4,0,11,128,178,56,23,157,67,614
50705118805,75,46,125,47,75,42,34,196,109,510
50705118806,40,12,80,19,52,42,31,109,25,274
50705118807,9,0,22,109,176,57,42,150,26,561
50705118808,7,0,9,107,175,56,54,147,60,601
50705118809,5,0,7,81,76,28,20,88,34,339
50705118810,7,0,15,96,127,65,43,138,21,482
50705118811,15,6,32,90,122,46,30,203,78,565
50705118812,4,0,8,40,70,21,43,90,6,275
50705118813,5,0,5,68,94,36,28,117,22,362
50705118814,9,3,18,81,120,49,51,184,33,518
50705118815,13,21,33,78,115,46,38,102,54,437
50705118816,14,3,35,76,96,34,33,190,34,463
50705118817,0,0,0,0,0,0,0,0,4,6
50705118818,18,0,27,89,139,58,48,145,37,518
50705118819,0,0,0,86,37,5,3,228,408,770
50705118820,3,0,9,52,50,23,26,72,7,230
50705118821,6,0,14,97,114,47,59,170,36,527
50705118822,3,6,15,59,87,39,38,100,42,367
50705118823,6,0,7,20,19,8,13,56,33,144
50705118824,0,0,3,53,79,37,33,84,13,292
50705118825,15,0,16,113,155,81,67,177,26,611
50705118826,4,3,18,71,78,40,46,106,31,373
50705118827,0,0,9,61,84,34,33,83,20,312
50705118828,3,0,5,76,107,35,25,70,8,321
50705118830,10,0,17,79,120,42,31,118,40,426
50705118831,6,6,14,95,138,61,47,117,36,491
50705118832,8,0,13,86,143,41,36,97,21,422
50705118833,0,0,0,0,3,0,0,10,0,14
50705118834,0,0,8,66,67,24,30,105,19,314
50705118835,0,4,9,90,151,56,33,150,33,517
50705118836,5,0,17,99,89,48,32,81,25,373
50705118837,4,0,6,36,53,18,20,99,33,263
50705118838,4,0,13,80,89,25,14,120,49,380
50705118839,0,0,0,47,80,29,31,56,17,262
50705118840,0,3,6,52,79,16,19,65,35,265
50705118902,0,0,0,0,0,0,0,0,0,0
50705118903,0,0,0,0,0,0,0,0,0,3
50705119001,7,3,15,70,103,66,44,107,33,422
50705119002,5,0,6,105,129,76,49,86,26,459
50705119003,3,0,7,79,104,52,43,99,22,402
50705119004,0,3,3,62,108,50,34,61,13,330
50705119005,11,0,17,51,65,25,31,51,11,227
50705119006,3,0,16,55,108,44,26,65,32,333
50705119007,0,0,8,85,132,52,71,139,40,532
50705119008,9,0,16,108,118,57,52,112,26,466
50705119009,8,0,18,75,116,66,51,97,27,427
50705119010,3,0,8,57,86,42,28,65,12,292
50705119011,5,0,13,97,105,48,43,133,15,441
50705119012,8,0,18,64,102,40,27,127,31,393
50705119013,8,3,15,77,99,39,39,105,57,413
50705119014,0,0,4,73,88,51,33,64,5,308
50705119015,9,0,22,75,116,62,54,109,27,451
50705119016,0,0,0,25,44,21,24,35,11,165
50705119017,6,0,10,71,97,34,42,104,14,358
50705119018,3,0,8,56,71,41,44,63,22,290
50705119019,7,0,15,52,71,34,37,56,14,268
50705119020,8,0,18,31,75,37,19,61,21,245
50705119021,9,9,23,65,88,43,28,86,21,330
50705119022,7,0,14,69,92,46,32,65,16,315
50705119023,13,92,119,71,88,46,29,93,175,490
50705119024,10,0,12,48,91,34,21,81,14,287
50705119025,5,0,23,111,124,71,45,114,30,502
50705119027,0,0,0,45,64,27,35,54,9,236
50705119028,4,0,7,33,51,14,20,48,20,184
50705119029,0,0,3,53,58,29,25,63,11,238
50705119030,0,0,3,49,77,30,27,58,22,251
50705119102,0,0,4,82,82,43,32,50,9,309
50705119103,10,4,6,81,136,52,48,110,23,450
50705119104,4,0,0,73,109,40,37,60,6,330
50705119105,0,0,4,71,77,22,29,58,15,276
50705119106,0,0,4,69,83,39,30,81,23,318
50705119108,0,0,0,57,70,22,29,68,4,243
50705119109,0,0,5,93,109,58,42,88,14,395
50705119114,0,0,0,86,106,45,29,93,17,367
50705119115,0,0,0,55,72,38,24,54,9,259
50705119118,3,0,3,89,136,50,44,97,13,432
50705119119,0,0,0,43,96,43,31,52,15,287
50705119120,0,0,0,144,163,76,60,155,36,636
50705119123,4,0,4,44,78,22,30,66,17,249
50705119124,0,0,0,110,133,75,37,101,11,476
50705119125,0,0,3,64,96,45,34,81,18,342
50705119126,3,0,0,77,114,60,41,112,10,410
50705119128,5,0,0,80,105,38,20,85,24,359
50705119129,0,0,0,118,165,86,56,118,18,572
50705119130,4,0,6,101,121,70,52,115,18,484
50705119131,0,0,0,83,117,59,42,144,32,477
50705119132,0,0,0,58,66,29,27,107,8,299
50705119133,0,0,4,50,56,29,17,57,9,220
50705119134,0,0,0,87,91,41,21,92,16,346
50705119135,3,0,3,72,88,48,45,86,20,366
50705119136,0,0,0,93,99,46,38,69,11,343
50705119137,0,0,0,101,136,55,41,84,11,429
50705119138,5,0,5,42,71,29,31,71,10,257
50705119139,0,0,0,48,73,22,14,52,10,217
50705119140,0,0,0,44,40,30,29,77,26,243
50705119141,0,0,3,65,92,34,35,87,26,336
50705119142,3,4,10,108,157,66,36,96,25,491
50705119143,0,0,0,90,106,39,45,100,33,408
50705119144,0,0,0,61,66,36,19,67,24,275
50705119145,0,0,3,74,92,45,40,120,24,401
50705119146,0,0,0,68,84,36,18,76,13,295
50705119147,0,0,0,75,87,39,29,79,17,322
50705119148,0,0,0,64,74,36,21,68,11,278
50705119149,0,0,0,104,114,43,44,127,46,480
50705119150,3,0,3,79,102,35,28,67,28,341
50705119151,0,0,0,61,83,36,30,67,16,296
50705119152,0,0,6,83,86,28,29,72,11,298
50705119153,0,0,0,70,113,41,35,99,33,394
50705119154,0,0,3,37,57,20,15,61,12,205
50705119155,0,0,0,70,101,27,27,90,25,347
50705119156,0,0,0,88,147,48,43,117,19,468
50705119157,0,0,0,67,80,31,37,104,21,339
50705119158,0,0,0,66,80,27,26,43,16,262
50705119201,4,0,3,60,76,33,19,50,3,243
50705119202,5,0,9,46,81,50,41,78,17,312
50705119203,0,0,8,53,60,26,30,83,18,273
50705119204,5,0,19,72,117,43,44,88,33,401
50705119205,0,0,5,59,86,40,38,54,18,296
50705119206,5,0,8,75,102,61,39,107,23,406
50705119207,0,0,0,45,80,28,35,111,31,337
50705119208,0,6,9,42,42,30,20,56,26,211
50705119209,4,0,6,57,52,21,27,88,22,258
50705119211,0,0,4,48,56,28,27,76,25,264
50705119212,6,0,4,128,172,63,48,199,31,642
50705119213,3,0,8,74,106,45,43,112,45,433
50705119214,0,0,0,51,64,26,43,73,14,269
50705119215,0,0,5,35,42,14,15,79,12,198
50705119216,0,27,29,49,64,31,16,71,78,305
50705119217,3,0,11,120,142,68,55,163,36,579
50705119218,4,0,4,161,198,72,66,205,55,753
50705119219,3,0,3,60,99,42,21,142,40,404
50705119220,3,0,11,100,129,64,47,92,19,452
50705119221,0,0,3,28,47,25,26,61,20,203
50705119222,0,0,9,46,77,42,35,78,20,295
50705119223,0,0,0,50,90,35,32,93,9,308
50705119224,4,5,6,59,81,50,36,67,19,316
50705119225,3,0,8,94,145,61,40,116,32,484
50705119226,0,0,4,69,77,36,25,81,10,301
50705119227,3,0,8,54,73,48,32,53,9,275
50705119228,4,0,11,64,92,50,24,93,8,332
50705119229,0,0,0,34,40,21,17,61,21,196
50705119230,0,0,0,39,58,27,23,67,23,235
50705119301,3,0,3,54,97,42,31,64,21,298
50705119302,6,4,13,69,112,51,29,91,12,364
50705119303,4,0,11,45,79,24,39,45,8,245
50705119304,0,0,3,53,80,37,25,46,7,243
50705119305,0,0,9,87,117,60,46,75,31,416
50705119306,0,0,3,37,45,41,27,36,13,202
50705119307,0,0,4,56,86,39,26,94,18,316
50705119308,3,0,8,39,48,26,19,105,20,262
50705119309,0,0,0,72,101,40,46,101,14,373
50705119310,5,0,10,95,80,37,43,137,24,421
50705119311,0,0,4,30,76,34,25,76,21,258
50705119312,0,0,0,49,53,26,29,78,26,259
50705119313,0,0,0,33,35,23,15,63,12,181
50705119314,5,3,3,50,90,50,48,98,25,371
50705119315,3,0,3,49,53,38,20,69,25,253
50705119316,4,0,4,36,74,40,31,75,5,259
50705119317,0,0,4,76,75,35,27,77,16,306
50705119318,0,0,8,44,59,29,17,69,17,232
50705119319,0,0,0,39,37,17,18,44,7,155
50705119320,0,0,4,52,64,28,17,72,15,260
50705119321,0,0,0,54,57,34,36,75,17,274
50705119322,6,0,3,75,108,34,41,116,26,406
50705119323,5,0,15,66,99,45,39,76,9,331
50705119324,8,0,5,59,97,29,33,67,30,317
50705119325,0,0,7,79,125,61,47,113,30,468
50705119326,3,0,4,77,113,51,42,106,27,422
50705119327,5,0,10,58,96,44,34,93,9,332
50705119328,4,0,3,74,88,39,29,70,19,324
50705131201,0,0,0,55,76,28,25,67,13,266
50705131202,0,0,0,81,95,26,29,98,19,350
50705131203,0,0,0,76,92,42,26,61,39,340
50705131204,0,0,0,27,47,18,21,49,8,171
50705131205,0,0,0,94,138,48,57,139,36,502
50705131206,0,0,0,82,105,37,44,109,27,403
50705131207,0,0,0,86,141,49,43,113,35,469
50705131208,0,0,0,54,64,33,27,66,21,260
50705131209,0,0,0,0,0,0,0,0,0,0
50705131210,0,0,16,54,80,50,27,109,44,367
50705131211,0,0,0,77,122,47,48,126,34,452
50705131212,5,0,5,66,77,45,29,77,23,316
50705131213,0,0,0,81,95,39,31,105,23,379
50705131214,0,0,5,53,75,32,24,73,8,270
50705131215,0,0,0,101,114,68,54,145,29,513
50705131216,3,0,3,78,70,36,28,66,23,293
50705131217,0,0,4,100,113,43,45,111,22,431
50705131218,0,0,0,99,124,33,25,117,22,428
50705131219,5,0,8,110,134,50,43,160,42,546
50705131220,0,0,0,46,66,28,23,95,18,279
50705131221,0,0,0,42,47,0,9,30,5,131
50705131222,0,0,0,38,70,44,21,56,12,243
50705131223,0,0,0,54,78,29,27,88,20,290
50705131224,0,0,0,101,137,64,50,138,29,513
50705131225,3,0,8,74,121,30,42,93,27,396
50705131301,0,0,3,104,131,53,63,125,22,499
50705131302,0,0,4,65,80,24,16,63,11,262
50705131303,0,0,0,79,96,45,26,108,10,363
50705131304,0,0,3,57,91,36,30,83,9,305
50705131305,0,0,5,56,76,35,30,68,16,278
50705131306,0,0,0,137,178,73,53,172,23,633
50705131307,0,0,0,121,119,56,61,95,41,485
50705131308,0,0,0,89,107,55,31,114,51,451
50705131309,0,0,0,62,81,24,26,88,19,296
50705131310,0,0,0,57,74,32,25,58,11,257
50705131311,0,0,0,44,41,21,26,75,15,232
50705131312,0,0,0,48,84,38,39,74,8,300
50705131313,9,3,26,37,85,36,29,159,31,372
50705131314,0,0,0,26,52,16,16,49,6,168
50705131315,0,0,5,105,136,65,48,109,25,487
50705131316,17,0,32,78,126,44,52,165,28,500
50705131317,0,0,0,0,0,0,0,0,0,0
50705131318,0,0,5,95,125,56,41,77,25,422
50705131319,0,0,0,76,110,44,34,92,18,377
50705131320,0,0,0,86,86,47,19,59,11,313
50705131321,0,0,0,80,95,44,39,117,15,386
50705131322,0,0,3,117,109,34,26,112,12,411
50705131323,0,0,0,97,114,42,41,116,30,436
50705131324,0,0,0,112,118,42,41,99,22,437
50705131325,0,0,0,68,103,37,33,79,10,328
50705131326,0,0,0,90,126,49,47,94,16,427
50705131327,0,0,0,70,107,46,43,91,34,390
50705131328,0,0,4,74,78,37,33,69,8,297
50705131329,0,0,0,66,96,38,25,89,11,334
50705131330,3,0,0,37,51,24,22,69,17,217
50705131331,0,0,0,58,72,49,26,74,21,297
50705131332,0,0,0,63,89,37,32,72,16,302
50705131333,0,0,0,89,108,32,40,92,27,389
50705131334,0,0,0,69,105,37,28,100,18,351
50705131335,0,0,0,55,60,18,15,62,15,224
50705131336,0,0,0,96,117,39,35,111,36,431
50705131337,0,0,0,14,14,12,3,24,0,71
50705131338,0,0,6,33,58,21,31,44,16,209
50705131339,0,0,0,54,70,35,23,50,17,245
50705131340,0,0,0,79,119,44,26,76,13,366
50705131341,0,0,0,19,37,7,7,36,7,113
50705131342,0,0,0,74,103,47,20,71,26,336
50705131343,0,0,0,70,93,35,30,67,8,301
50705131344,0,0,0,109,155,50,49,121,9,497
50705131345,0,0,0,72,110,27,28,70,29,338
50705131346,0,0,3,41,67,32,18,36,15,207
50705131347,0,0,3,119,151,60,60,142,32,564
50705131348,3,0,3,66,69,29,31,112,14,319
50705131349,0,0,0,83,102,43,31,100,38,396
50705131350,0,0,3,122,153,85,42,125,40,569
50705131351,0,0,0,75,117,31,29,115,15,380
50705131352,0,0,0,96,92,49,43,98,33,412
50705131353,0,0,9,71,91,36,22,73,15,306
50705131354,0,0,0,68,79,26,22,84,11,285
50705131355,0,0,0,34,41,26,19,59,16,187
50705131356,0,0,0,45,74,36,16,37,8,207
50705131401,0,0,0,23,36,14,11,35,9,125
50705131402,0,0,0,66,87,43,32,72,22,317
50705131403,0,0,0,49,75,23,20,76,3,247
50705131404,4,0,8,52,89,40,35,80,21,311
50705131405,0,0,0,42,78,32,39,55,20,268
