SA1_CODE_2021,P_650_799_15_19_yrs,P_650_799_20_24_yrs,P_650_799_25_34_yrs,P_650_799_35_44_yrs,P_650_799_45_54_yrs,P_650_799_55_64_yrs,P_650_799_65_74_yrs,P_650_799_75_84_yrs,P_650_799_85ov,P_650_799_Tot,P_800_999_15_19_yrs,P_800_999_20_24_yrs,P_800_999_25_34_yrs,P_800_999_35_44_yrs,P_800_999_45_54_yrs,P_800_999_55_64_yrs,P_800_999_65_74_yrs,P_800_999_75_84_yrs,P_800_999_85ov,P_800_999_Tot,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1749_15_19_yrs,P_1500_1749_20_24_yrs,P_1500_1749_25_34_yrs,P_1500_1749_35_44_yrs,P_1500_1749_45_54_yrs,P_1500_1749_55_64_yrs,P_1500_1749_65_74_yrs,P_1500_1749_75_84_yrs,P_1500_1749_85ov,P_1500_1749_Tot,P_1750_1999_15_19_yrs,P_1750_1999_20_24_yrs,P_1750_1999_25_34_yrs,P_1750_1999_35_44_yrs,P_1750_1999_45_54_yrs,P_1750_1999_55_64_yrs,P_1750_1999_65_74_yrs,P_1750_1999_75_84_yrs,P_1750_1999_85ov,P_1750_1999_Tot,P_2000_2999_15_19_yrs,P_2000_2999_20_24_yrs,P_2000_2999_25_34_yrs,P_2000_2999_35_44_yrs,P_2000_2999_45_54_yrs,P_2000_2999_55_64_yrs,P_2000_2999_65_74_yrs,P_2000_2999_75_84_yrs,P_2000_2999_85ov,P_2000_2999_Tot,P_3000_3499_15_19_yrs,P_3000_3499_20_24_yrs,P_3000_3499_25_34_yrs,P_3000_3499_35_44_yrs,P_3000_3499_45_54_yrs,P_3000_3499_55_64_yrs,P_3000_3499_65_74_yrs,P_3000_3499_75_84_yrs,P_3000_3499_85ov,P_3000_3499_Tot,P_3500_more_15_19_yrs,P_3500_more_20_24_yrs,P_3500_more_25_34_yrs,P_3500_more_35_44_yrs,P_3500_more_45_54_yrs,P_3500_more_55_64_yrs,P_3500_more_65_74_yrs,P_3500_more_75_84_yrs,P_3500_more_85ov,P_3500_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
50602111822,0,3,3,6,0,4,4,0,0,23,0,0,4,4,5,0,3,0,0,28,0,8,11,3,9,0,4,0,0,37,0,0,16,5,3,0,0,0,0,27,0,3,9,7,0,3,0,0,0,17,0,0,8,3,4,0,0,0,0,23,0,0,8,10,4,0,0,0,0,25,0,0,0,4,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,3,0,0,7,10,3,7,9,0,0,35,10,32,76,74,53,50,60,17,13,386
50602111823,0,8,4,7,0,0,3,0,0,23,0,11,13,6,4,5,0,0,0,49,0,9,22,0,3,3,0,0,0,47,0,6,13,3,4,6,3,0,0,34,0,0,7,9,3,0,0,0,0,23,0,5,12,5,6,0,0,0,0,19,0,0,11,13,19,7,0,0,0,50,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,9,4,4,8,7,5,6,0,0,0,36,29,58,123,76,81,47,43,16,11,484
50602111824,0,6,9,4,8,4,6,3,0,33,0,5,8,9,5,7,0,0,0,32,0,0,13,7,9,8,0,0,0,40,0,6,13,7,6,7,3,0,0,43,0,3,8,10,3,6,0,0,0,27,0,0,8,14,3,0,0,0,0,28,0,0,13,13,8,3,0,0,0,35,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,16,4,13,4,0,6,0,44,26,51,115,97,71,60,42,18,6,491
50602111825,4,4,7,0,3,7,3,0,0,38,0,8,13,4,10,9,3,0,4,50,0,8,19,14,12,11,0,0,0,67,0,6,22,15,11,3,0,0,0,54,0,0,15,9,6,0,0,0,0,33,0,0,4,3,11,3,0,0,0,22,0,3,9,17,9,12,4,0,0,47,0,0,3,5,0,0,0,0,0,8,0,0,4,7,9,3,0,0,0,14,0,0,10,8,4,5,3,0,4,34,29,40,153,99,77,79,67,27,26,596
50602111826,0,0,6,8,0,0,4,0,0,16,0,0,5,0,0,0,0,0,0,14,0,0,4,4,3,0,0,0,0,17,0,0,8,4,6,3,0,0,0,26,0,0,3,5,7,0,0,0,0,17,0,0,4,0,0,0,3,0,0,11,0,0,7,5,0,4,0,0,0,11,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,9,13,9,3,8,0,4,0,44,15,26,80,59,44,35,24,20,13,306
50602111827,0,4,3,0,0,0,0,0,4,21,0,5,9,4,0,0,0,0,0,16,0,4,24,0,9,5,4,0,0,45,0,4,12,4,4,0,0,0,0,22,0,0,3,6,0,0,0,0,0,16,0,0,5,4,3,0,0,0,0,13,0,0,7,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,5,7,11,0,3,14,28,65,135,12,30,79,48,42,24,39,63,101,434
50602111828,0,3,14,5,0,7,0,0,0,29,0,6,10,9,8,3,9,0,0,40,0,9,15,3,10,5,3,3,0,37,0,0,6,12,0,5,3,0,0,30,0,4,11,5,5,10,0,0,0,29,0,0,3,7,3,7,3,0,0,31,0,0,18,11,24,10,9,0,0,80,0,0,7,6,4,10,0,0,0,22,0,0,5,4,15,10,0,0,0,41,0,3,26,9,11,5,7,0,0,54,14,31,130,67,90,88,62,21,0,495
50602111829,0,0,0,0,0,8,11,0,0,22,0,0,5,3,3,6,3,3,0,18,0,5,6,0,7,6,9,0,0,27,0,0,4,3,5,9,0,0,0,18,0,0,5,7,3,8,3,0,0,25,0,0,0,4,5,3,0,0,0,15,0,0,7,10,10,15,7,0,0,46,0,0,0,0,3,0,4,0,0,11,0,0,4,11,10,11,3,0,0,28,0,0,0,3,3,6,0,0,0,19,21,12,44,48,62,90,77,16,6,375
50602111830,0,3,0,0,0,5,0,4,0,11,0,0,0,0,4,5,0,7,0,17,0,3,0,0,0,7,8,4,0,24,0,0,5,3,5,0,5,3,0,11,0,0,0,0,0,8,3,6,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,3,7,7,5,0,0,27,0,0,0,3,0,0,0,0,0,5,0,0,0,6,5,9,0,0,0,23,6,0,0,0,0,0,12,48,74,142,22,18,17,29,33,60,58,80,87,407
50602111831,0,3,12,3,3,0,3,7,0,31,0,0,10,4,6,5,0,0,0,35,0,3,19,5,0,5,0,0,0,39,0,6,4,6,4,4,0,0,0,23,0,3,6,7,4,5,0,0,0,26,0,0,8,4,0,0,0,0,0,18,0,0,17,7,4,5,0,0,0,35,0,0,0,4,4,0,0,0,0,9,0,0,0,0,5,0,0,0,0,6,0,3,19,3,4,3,0,0,0,31,16,28,117,63,48,42,27,14,11,367
50602111832,0,6,5,3,0,3,0,0,0,22,0,6,12,0,8,4,0,0,0,30,0,4,19,13,8,9,0,0,0,55,0,3,15,9,7,7,0,0,0,38,0,4,12,10,5,5,0,0,0,35,0,0,9,3,3,7,0,0,0,17,0,5,8,13,4,4,0,0,0,33,0,0,3,0,3,0,0,0,0,11,0,0,6,0,0,0,0,0,0,5,0,0,9,7,3,3,4,3,0,36,16,48,137,83,58,48,33,13,0,433
50602111901,0,8,4,4,0,6,0,0,0,18,0,0,5,3,0,0,0,0,0,8,0,0,8,4,0,7,0,0,0,15,0,0,7,6,3,3,0,0,0,15,0,0,8,7,0,0,0,0,0,20,0,0,9,5,3,3,0,0,0,17,0,0,8,18,13,3,0,0,0,42,0,0,3,0,0,0,0,0,0,7,0,0,4,5,3,3,0,0,0,21,0,0,8,10,0,4,5,0,0,22,17,15,58,65,46,31,20,4,5,263
50602111902,0,0,0,0,0,0,5,0,3,12,0,4,0,3,0,0,0,0,0,15,0,0,5,4,0,5,0,0,0,11,0,0,3,8,8,4,0,0,0,18,0,0,5,3,5,6,0,0,0,17,0,0,3,0,3,3,0,0,0,9,0,0,3,13,16,3,0,0,0,44,0,0,0,10,7,0,0,0,0,14,0,0,0,5,10,0,0,0,0,19,5,4,4,3,3,0,0,0,0,24,31,24,44,66,72,39,22,4,5,302
50602111903,0,0,0,0,3,0,0,0,0,14,4,3,5,0,3,0,0,0,0,18,3,4,3,3,0,4,0,0,0,16,0,0,7,5,3,0,0,0,0,20,0,0,8,8,8,3,0,0,0,29,0,0,9,4,3,4,0,0,0,14,0,0,8,5,11,6,0,0,0,34,0,0,0,3,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,4,6,0,0,0,0,0,16,15,18,58,32,49,25,34,15,3,257
50602111904,0,6,6,4,4,3,4,0,4,23,0,4,10,5,9,0,5,0,0,24,0,4,7,10,5,3,0,0,0,34,0,3,7,6,3,0,0,0,0,18,0,6,0,6,12,0,4,0,0,30,0,0,5,5,5,8,0,0,0,23,0,0,13,11,10,0,0,0,0,39,0,0,0,8,8,5,0,0,0,15,0,0,0,6,8,0,0,0,0,14,0,6,10,7,11,3,0,9,0,47,28,48,104,87,82,48,29,24,7,463
50602111905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
50602111906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
50602111907,0,9,0,3,5,0,0,4,0,17,0,0,3,4,0,0,0,0,0,21,0,6,0,0,9,5,0,0,0,23,0,4,6,7,0,4,0,0,0,25,0,0,7,3,6,0,5,0,0,19,0,0,4,4,0,0,0,0,0,8,0,0,15,6,5,9,0,0,0,28,0,0,0,0,0,3,0,0,0,3,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,8,21,47,45,32,30,24,15,0,228
50602111908,0,6,0,0,9,7,6,0,0,19,0,0,0,3,7,0,7,0,0,18,0,6,5,5,5,9,0,0,0,28,0,4,11,6,3,0,0,0,0,31,0,0,9,3,6,0,0,0,0,23,0,0,3,3,6,3,4,0,0,23,0,0,11,22,9,15,0,0,0,59,0,0,4,11,3,0,0,0,0,16,0,0,6,9,7,3,0,0,0,26,0,5,9,6,0,0,0,0,0,26,18,45,66,90,72,55,26,14,7,390
50602111909,0,9,22,5,9,3,0,0,0,47,3,3,17,10,3,4,0,0,0,40,0,5,35,16,8,3,0,0,0,73,0,0,24,6,0,7,5,0,0,47,0,0,25,5,5,5,0,0,0,44,0,0,16,13,0,7,0,0,0,28,0,0,16,14,11,9,0,0,0,48,0,0,7,8,0,0,0,0,0,14,0,0,3,4,0,0,0,0,0,10,0,7,35,24,9,5,3,0,0,97,21,46,229,135,65,52,34,13,3,597
50602111910,0,4,0,5,0,0,0,0,0,23,0,0,7,9,8,3,0,0,0,23,0,3,8,3,4,0,0,0,0,27,0,4,12,9,8,0,0,0,0,34,0,0,14,9,3,7,0,0,0,31,0,0,18,9,5,0,0,0,0,27,0,4,13,16,9,5,0,0,0,49,0,0,5,3,6,0,0,0,0,21,0,0,3,6,0,0,0,0,0,15,0,4,3,7,0,0,5,0,0,26,17,26,116,81,54,41,29,15,4,387
50602111911,0,0,6,4,8,12,4,0,0,34,0,5,9,8,8,7,3,0,0,35,0,0,0,8,7,8,0,0,0,27,0,0,7,5,9,4,4,0,0,32,0,0,9,12,13,6,0,0,0,46,0,0,8,5,8,0,0,0,0,30,0,0,19,34,25,7,0,0,0,88,0,0,3,0,10,0,0,0,0,11,0,0,4,9,13,0,0,0,0,34,4,7,9,11,6,7,0,3,0,42,28,31,88,106,97,71,43,19,8,499
50602111912,0,0,3,0,0,0,5,0,0,11,0,0,3,7,0,0,0,0,0,17,0,3,9,3,0,4,0,0,0,27,0,0,7,3,5,5,0,0,0,24,0,0,8,5,3,0,0,0,0,13,0,0,5,7,9,3,0,0,0,21,0,0,12,12,10,11,0,0,0,43,0,0,0,0,8,5,0,0,0,18,0,0,9,9,11,4,0,0,0,31,0,0,6,4,7,0,3,0,0,19,10,15,66,69,54,48,18,5,0,297
50602111913,0,4,0,3,0,0,0,7,0,20,0,3,11,0,0,0,3,0,0,13,0,0,13,6,6,0,0,0,0,24,0,0,9,3,4,4,3,0,0,22,0,0,3,7,5,0,0,0,0,20,0,0,3,3,5,3,0,0,0,14,0,0,0,11,3,11,0,0,0,34,0,0,4,3,3,4,0,0,0,11,0,0,7,9,6,0,0,0,0,19,0,0,0,0,0,0,0,0,0,13,24,27,58,63,55,29,19,12,6,291
50602111914,0,4,0,3,3,7,0,4,0,26,0,0,0,3,5,0,0,0,0,16,0,0,5,6,4,3,0,0,0,16,0,0,0,3,7,6,0,0,0,9,0,0,0,0,9,6,0,0,0,19,0,0,0,3,3,5,0,0,0,11,0,0,6,10,14,5,0,0,0,36,0,0,0,3,3,3,0,0,0,5,0,0,0,5,3,9,0,0,0,21,0,0,6,6,0,0,4,0,0,22,26,18,38,51,72,57,27,14,6,309
50602111915,0,0,4,0,6,0,0,0,0,12,0,6,5,4,0,7,0,0,0,26,0,0,6,0,0,3,3,0,0,17,0,0,8,4,5,5,0,0,0,18,0,0,6,7,7,9,0,0,0,25,0,0,7,6,6,3,3,0,0,29,0,0,6,12,10,10,0,0,0,30,0,0,3,7,4,0,0,0,0,9,0,0,0,0,8,0,0,0,0,14,0,0,3,6,0,0,0,3,0,17,25,27,66,58,59,35,21,10,0,305
50602111916,3,4,4,0,4,0,0,0,0,15,0,3,0,4,4,4,0,3,0,18,0,5,8,5,11,3,0,0,0,29,0,0,5,9,0,4,0,0,0,22,0,0,11,4,4,0,3,0,0,20,0,0,16,11,3,0,0,0,0,24,0,0,22,13,20,7,0,0,0,66,0,0,0,8,4,0,0,0,0,11,0,0,3,5,11,9,0,0,0,22,0,3,0,6,3,4,0,0,3,19,16,31,72,73,81,55,26,13,3,385
50602111917,0,3,5,6,3,0,0,0,0,19,0,4,3,0,4,9,4,0,0,33,0,0,6,11,3,4,0,0,0,25,0,0,3,3,0,3,0,0,0,20,0,0,5,9,0,3,0,0,0,23,0,0,8,5,4,0,0,0,0,10,0,0,16,20,9,10,0,0,0,48,0,0,0,6,0,0,6,0,0,13,0,0,0,9,7,0,0,0,0,18,7,0,4,10,0,0,3,0,0,30,24,25,67,87,54,47,30,9,7,355
50602111918,0,9,5,5,0,4,0,0,0,21,0,7,11,5,4,8,4,0,0,37,0,4,11,3,10,4,4,0,0,42,0,0,18,3,4,5,0,0,0,38,0,0,8,17,3,9,0,0,0,35,0,0,9,0,7,5,0,0,0,26,0,0,12,23,18,10,3,0,0,63,0,0,5,7,0,5,0,0,0,17,0,0,0,20,6,6,0,0,0,35,0,4,4,5,0,0,0,0,0,17,25,38,104,113,74,68,42,24,3,488
50602111919,0,5,9,6,3,0,0,0,0,21,0,7,9,7,4,0,4,0,0,28,0,4,8,7,5,0,0,0,0,30,0,3,6,4,7,7,0,0,0,26,0,0,11,10,4,0,0,0,0,27,0,0,5,7,4,0,0,0,0,23,0,0,12,19,5,0,0,0,0,41,0,0,0,0,0,0,0,0,0,4,0,0,4,8,0,0,0,0,0,15,4,0,0,3,5,5,0,8,0,31,13,19,79,83,63,50,43,25,3,377
50602111920,0,4,0,0,6,4,6,0,0,15,0,0,3,7,8,0,3,0,0,31,0,0,11,5,10,6,4,0,0,32,0,0,8,10,3,8,9,0,0,28,0,0,9,5,5,0,0,0,0,21,0,0,6,6,3,0,0,0,0,16,0,0,9,31,10,3,0,0,0,49,0,0,0,5,4,3,0,0,0,10,0,0,3,7,3,0,0,0,0,16,0,0,0,3,8,4,7,21,20,60,28,15,68,86,62,34,51,38,29,402
50602111921,0,5,5,0,0,0,0,0,0,16,0,0,4,0,3,3,0,0,0,15,0,0,3,4,0,7,6,0,0,22,0,0,3,8,0,4,0,0,0,11,0,0,0,3,3,9,0,0,0,14,0,0,0,6,4,0,0,0,0,7,0,0,7,5,8,6,0,0,0,26,0,0,0,0,3,0,0,0,0,5,0,0,0,0,6,4,0,0,0,6,0,6,0,3,4,0,0,4,0,22,13,26,44,31,38,33,25,14,5,230
50602111922,0,6,5,0,0,6,0,0,4,19,0,5,6,7,4,3,3,0,0,24,0,0,12,10,5,0,3,0,0,28,0,0,12,6,7,5,3,0,0,31,0,0,11,4,3,6,0,0,0,26,0,0,4,6,3,0,0,0,0,15,0,3,10,19,8,6,0,0,0,45,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,0,8,3,5,0,4,3,0,3,0,0,22,23,40,75,75,64,38,50,22,9,392
50602111923,0,4,3,6,4,3,8,0,0,26,0,0,7,3,3,0,4,0,0,23,0,0,13,13,13,6,4,0,0,44,0,0,7,8,6,0,4,0,0,27,0,3,7,0,0,4,0,0,0,19,0,0,12,4,0,0,0,0,0,25,0,0,12,14,5,0,3,0,0,33,0,0,4,0,0,0,0,0,0,8,0,0,5,3,3,3,0,0,0,9,0,4,13,0,4,0,0,0,0,25,14,25,103,54,48,36,41,14,7,349
50602111924,0,0,9,5,5,0,0,0,0,26,0,7,7,3,3,3,5,0,0,27,0,7,19,7,3,0,5,0,0,39,0,0,12,10,0,4,0,0,0,32,0,0,16,4,0,5,0,0,0,33,0,0,9,8,6,0,0,0,0,21,0,0,21,12,11,4,0,0,0,45,0,0,4,6,0,0,0,0,0,7,0,0,0,3,0,3,0,0,0,9,0,3,13,8,3,20,34,19,16,108,13,34,132,80,43,52,58,26,15,450
50602111925,0,4,6,5,0,3,3,0,0,24,0,6,17,9,4,0,0,0,0,33,0,0,18,13,4,0,0,0,0,42,0,3,14,6,0,0,0,0,0,26,0,0,15,6,3,4,0,0,0,25,0,0,8,6,0,0,0,0,0,18,0,0,17,15,7,0,0,0,0,37,0,0,4,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,4,6,7,5,3,0,0,0,24,18,50,136,89,38,27,18,13,3,396
50602111926,0,0,11,3,0,0,3,0,0,24,0,9,11,4,9,5,0,0,0,42,0,3,26,9,6,4,0,0,0,49,0,6,14,17,6,3,0,0,0,55,0,7,29,20,3,4,0,0,0,65,0,5,13,3,9,9,0,0,0,26,0,5,16,16,11,9,0,0,0,57,0,0,0,0,5,0,0,0,0,3,0,0,6,9,4,0,4,0,0,13,0,3,13,6,9,9,3,0,0,44,24,52,162,115,74,65,30,14,8,547
50602111927,0,0,5,3,3,3,0,0,0,12,0,3,0,0,3,4,0,0,0,14,0,0,12,7,0,5,0,0,0,26,0,0,11,9,3,4,0,0,0,23,0,0,14,0,4,0,0,0,0,17,0,0,10,8,7,0,0,0,0,18,0,0,18,8,5,3,0,0,0,40,0,0,4,0,3,0,0,0,0,8,0,0,0,6,3,4,0,0,0,15,0,0,10,5,3,5,0,0,0,26,6,20,92,59,42,45,40,7,3,320
50602111928,0,0,4,4,0,3,3,5,0,21,0,6,8,3,0,4,5,0,0,31,0,3,3,11,0,0,0,0,0,23,0,0,13,6,0,3,0,0,0,19,0,3,10,3,7,6,0,0,0,23,0,0,10,5,0,0,0,0,0,14,0,0,4,6,7,3,5,0,0,32,0,0,0,4,4,0,0,0,0,9,0,0,0,0,3,0,0,0,0,7,0,6,0,0,3,0,0,0,0,21,3,31,61,46,34,40,51,31,18,324
50602111929,0,5,0,0,4,0,0,0,0,9,0,0,3,9,0,3,0,0,0,27,0,4,12,11,4,4,3,3,0,36,0,4,6,9,0,3,0,0,0,22,0,0,13,5,10,0,0,0,0,29,0,0,7,3,0,0,0,0,0,13,0,0,0,3,5,6,0,0,0,17,0,0,0,6,3,4,0,0,0,10,0,0,0,4,3,0,0,0,0,7,0,0,8,4,0,5,0,0,0,22,8,31,68,52,37,47,32,18,10,305
50602111930,0,5,3,3,3,4,0,0,0,24,0,5,7,4,0,5,5,0,0,34,0,12,18,15,5,3,0,0,0,52,0,4,12,3,9,9,3,0,0,36,0,0,19,13,7,0,0,0,0,42,0,0,10,6,4,4,3,0,0,29,0,0,16,12,11,3,0,0,0,42,0,0,0,0,4,0,0,0,0,7,0,0,0,3,0,0,0,0,0,9,9,4,10,4,3,4,3,0,0,32,30,56,129,87,57,56,35,15,5,474
50602111931,0,3,15,5,0,4,0,0,0,33,0,6,11,7,6,0,0,0,0,32,0,4,17,11,7,3,4,0,0,36,0,0,13,0,4,0,0,0,0,21,0,0,4,7,6,4,0,0,0,25,0,0,4,7,5,4,0,0,0,19,0,3,8,9,12,3,0,0,0,35,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,7,0,0,0,3,0,7,0,4,0,14,22,49,96,79,58,48,30,12,3,395
50602111932,0,5,5,5,4,0,3,0,0,29,0,3,6,5,4,6,5,0,0,31,0,3,16,4,9,0,3,0,0,36,0,5,12,3,3,0,0,0,0,22,0,0,5,11,5,8,0,0,0,27,0,0,3,6,0,0,0,0,0,16,0,0,15,13,13,4,0,0,0,50,0,0,3,5,0,4,0,0,0,11,0,0,0,4,0,0,3,0,0,8,3,0,6,0,0,0,3,0,0,14,20,42,99,80,45,52,40,15,6,395
50602111933,0,6,5,7,3,0,0,0,0,26,0,4,5,12,4,3,9,0,0,41,0,3,20,13,3,3,0,0,4,42,0,6,10,5,9,3,0,0,0,28,0,0,15,11,9,9,0,0,0,38,0,0,9,5,8,0,0,0,0,25,0,0,13,16,10,7,0,0,0,46,0,0,0,4,5,0,0,0,0,6,0,0,0,5,8,0,0,0,0,14,0,3,10,9,0,0,0,0,0,18,17,38,112,101,59,42,29,22,8,434
50602111934,0,3,5,3,5,0,3,0,0,21,4,0,9,5,0,0,3,0,0,22,0,0,9,7,4,6,0,0,0,26,0,4,12,9,9,3,0,0,0,32,0,0,11,0,3,0,0,0,0,25,0,0,6,0,11,4,4,0,0,26,0,0,11,16,14,4,0,0,0,52,0,0,3,6,4,3,0,0,0,13,0,0,0,0,3,0,0,0,0,7,0,5,8,5,4,4,3,0,0,27,11,19,93,67,67,44,36,14,6,346
50602111935,0,5,8,8,4,0,5,6,0,29,0,11,12,7,13,0,4,0,0,45,0,8,21,14,13,7,9,0,0,64,0,3,21,11,8,0,6,0,0,51,0,8,12,16,6,4,0,0,0,41,0,0,9,14,8,6,0,0,0,41,0,0,19,17,23,8,3,0,0,74,0,0,0,7,4,0,0,0,0,11,0,0,3,11,8,5,0,0,0,22,0,0,14,5,5,6,3,0,0,39,26,74,156,131,103,60,61,21,3,636
50602111936,0,4,3,3,7,0,0,0,0,23,0,10,13,9,3,4,0,0,0,39,0,7,11,8,6,0,0,0,0,40,0,4,11,0,3,9,0,0,0,27,0,0,18,3,6,3,0,0,0,26,0,0,7,4,3,5,0,0,0,22,0,0,19,13,6,0,0,0,0,38,0,0,3,0,5,0,0,0,0,7,0,0,4,5,0,0,0,0,0,7,3,4,3,0,0,3,0,0,0,18,23,55,127,73,41,25,18,8,9,371
50602111937,0,5,9,0,3,5,0,3,0,19,0,5,15,3,4,0,0,0,0,32,0,5,12,8,0,0,0,0,0,28,0,6,12,7,3,3,0,0,0,37,0,0,9,6,0,3,0,0,0,17,0,0,8,6,0,0,0,0,0,18,0,0,17,18,12,5,0,0,0,56,0,0,0,0,0,3,0,0,0,5,0,0,4,0,4,0,0,0,0,9,0,3,3,4,4,0,5,0,0,28,19,35,107,70,51,32,27,5,9,344
50602111938,0,3,5,0,3,0,3,0,0,23,0,10,17,6,0,0,0,0,0,41,0,12,25,13,7,4,0,0,0,59,0,7,44,11,5,0,3,0,0,72,0,3,28,7,5,3,0,0,0,45,0,0,12,16,6,0,0,0,0,34,0,0,29,22,9,6,0,0,0,69,0,0,6,3,0,3,0,0,0,15,0,0,5,6,6,4,3,0,0,13,0,5,9,5,3,8,0,0,0,39,14,79,224,114,75,50,26,18,0,593
50602111939,0,5,16,3,0,4,0,0,0,34,0,9,6,10,0,0,0,3,0,24,0,7,27,6,0,5,0,0,0,34,0,0,13,4,0,0,0,0,0,25,0,0,10,0,0,0,0,0,0,14,0,0,8,0,0,0,0,0,0,8,0,0,9,0,5,0,0,0,0,13,0,0,3,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,4,0,4,27,5,7,0,5,0,0,54,5,42,145,43,35,15,17,9,0,309
50602111940,0,3,7,0,3,0,0,0,0,18,0,0,9,0,0,6,0,0,0,21,0,0,18,8,5,0,0,0,0,32,0,5,8,6,6,4,0,0,0,26,0,0,8,3,0,8,0,0,0,24,0,0,6,7,7,3,0,0,0,19,0,0,13,15,3,3,0,0,0,36,0,0,0,4,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,7,0,0,3,6,6,3,0,0,0,13,15,26,101,71,43,39,22,3,0,318
50602112001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50602112102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,20,0,0,7,7,0,0,0,0,0,20
50602112301,0,0,10,3,6,0,5,0,0,25,0,0,7,0,0,0,0,0,0,13,0,3,0,0,6,5,0,0,0,24,0,0,5,3,0,0,0,0,0,17,0,0,0,11,4,3,0,0,0,17,0,0,0,3,0,3,0,0,0,8,0,0,7,8,9,0,0,0,0,27,0,0,0,0,0,0,0,0,0,5,0,0,0,5,4,0,0,0,0,17,0,0,0,0,9,0,0,0,0,9,17,12,43,57,39,28,22,8,14,236
