SA1_CODE_2021,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
50604113208,22,3,8,0,115
50604113209,0,0,0,0,0
50604113210,19,19,4,4,156
50604113211,25,16,10,0,262
50604113214,22,16,4,0,182
50604113215,17,19,4,0,132
50604113216,28,8,8,0,143
50604113217,28,12,12,0,281
50604113218,32,37,7,0,205
50604113219,38,30,17,6,290
50604113220,20,19,11,0,108
50604113221,19,8,6,0,170
50604113222,20,19,5,0,185
50604113225,21,16,14,0,258
50604113226,35,35,11,5,275
50604113227,9,13,0,5,106
50604113228,14,14,10,3,160
50604113229,17,15,4,4,144
50604113231,20,3,7,0,155
50604113232,15,20,10,3,194
50604113234,29,16,3,0,198
50604113235,30,16,4,3,173
50604113236,26,17,13,0,249
50604113237,16,18,0,0,159
50604113238,25,13,15,0,281
50604113239,18,16,11,0,183
50604113240,28,20,14,0,272
50604113241,4,9,0,0,235
50604113242,13,14,4,0,179
50604113243,12,6,0,0,109
50604113244,6,11,5,4,130
50604113245,21,4,5,0,203
50604113246,14,11,4,0,153
50604113247,18,20,5,0,184
50604113248,8,4,3,0,255
50604113249,16,3,4,0,165
50604113250,14,14,0,0,162
50604113251,21,24,9,0,238
50604113252,13,7,0,0,197
50604113253,3,0,0,0,106
50604113254,24,9,6,0,178
50604113255,23,7,10,0,260
50604113256,0,0,0,0,3
50604113257,18,3,0,0,289
50604113258,9,14,11,0,213
50604113301,22,17,0,0,196
50604113303,34,17,5,0,177
50604113305,35,23,6,0,403
50604113306,35,19,11,6,182
50604113307,31,37,8,0,207
50604113309,43,31,5,6,168
50604113310,58,37,10,0,279
50604113311,36,18,6,0,214
50604113312,43,20,3,0,200
50604113313,50,13,11,0,236
50604113316,22,28,7,3,348
50604113317,39,18,10,0,298
50604113322,61,34,13,0,279
50604113323,47,29,5,4,205
50604113324,82,34,7,3,761
50604113325,33,11,0,0,309
50604113326,31,20,7,0,183
50604113327,32,11,6,0,205
50604113328,25,11,0,0,283
50604113329,16,18,0,0,150
50604113331,39,22,8,0,346
50604113332,20,7,4,0,157
50604113334,0,0,0,0,0
50604113335,6,0,0,0,126
50604113336,8,16,15,7,143
50604113337,32,3,5,0,198
50604113338,24,17,4,5,131
50604113339,22,15,0,0,183
50604113340,32,18,9,0,327
50604113341,14,8,4,0,106
50604113342,24,10,5,0,215
50604113343,48,33,13,25,404
50604113344,14,9,0,0,131
50604113345,20,12,4,0,235
50604113346,14,10,0,0,145
50604113347,26,10,10,0,166
50604113348,49,15,10,0,347
50604113349,16,5,0,0,201
50604113350,12,7,0,0,144
50604113351,28,10,6,0,243
50604113352,29,19,5,0,130
50604113353,8,14,0,0,210
50604113354,24,8,6,0,232
50604113355,37,19,3,0,249
50604113356,26,20,3,4,212
50604113357,34,10,5,0,308
50604113358,27,32,52,35,442
50604113359,21,6,0,0,207
50604113360,26,6,5,0,259
50604113361,22,10,0,0,216
50604113401,12,8,4,0,96
50604113402,25,21,10,4,143
50604113403,38,26,7,0,232
50604113404,17,7,8,3,96
50604113405,9,18,65,69,172
50604113406,20,12,0,0,237
50604113407,12,21,4,0,110
50604113408,24,36,65,51,323
50604113409,36,22,4,0,245
50604113410,21,17,3,0,133
50604113411,45,26,7,0,220
50604113412,41,20,6,0,159
50604113413,16,18,11,4,186
50604113415,0,0,0,0,0
50604113417,16,17,0,0,115
50604113418,37,35,15,0,195
50604113419,13,19,10,0,114
50604113420,35,18,10,0,204
50604113421,38,26,5,5,373
50604113422,15,13,4,3,179
50604113423,9,20,0,0,78
50604113424,26,13,10,3,272
50604113425,28,12,9,0,198
50604113426,18,27,6,3,184
50604113427,23,20,6,0,177
50604113428,20,10,0,0,131
50604113429,14,8,4,0,124
50604113430,18,12,10,0,156
50604113431,10,8,0,0,98
50604113432,18,8,7,5,175
50604113434,26,22,10,4,183
50604113435,18,12,6,4,158
50604113436,37,30,31,23,345
50604113437,11,8,5,0,95
50604113438,32,24,7,3,238
50604113439,31,15,14,0,184
50604113440,23,16,3,0,157
50604113442,20,76,115,74,303
50604113443,30,26,17,0,246
50604113444,28,11,4,0,150
50604113445,21,23,5,0,164
50604113446,19,12,9,5,185
50604113447,14,8,8,0,157
50604113448,38,4,6,0,277
50604113449,19,11,0,0,105
50604113450,19,15,3,0,132
50604113451,28,21,9,6,227
50604113452,14,10,0,0,122
50604113453,26,11,0,0,176
50604113454,21,6,5,0,195
50604113501,28,23,10,3,235
50604113502,22,13,5,0,261
50604113503,51,23,8,0,456
50604113504,72,24,11,3,427
50604113505,51,28,10,0,328
50604113507,35,20,9,0,274
50604113508,39,6,5,0,230
50604113509,39,11,10,0,276
50604113510,40,32,0,0,209
50604113511,25,27,9,0,234
50604113512,25,47,15,8,308
50604113513,35,27,12,0,253
50604113514,24,33,15,9,323
50604113515,26,26,5,0,291
50604113517,21,10,0,0,162
50604113518,32,16,5,0,210
50604113519,21,10,0,0,214
50604113520,6,18,0,0,97
50604113521,29,11,5,0,210
50604113523,37,7,5,0,275
50604113524,30,35,14,0,141
50604113525,63,23,10,0,904
50604113527,22,14,4,0,235
50604113528,84,27,9,0,937
50604113529,0,0,0,0,0
50604113530,22,6,0,0,196
50604113531,21,3,0,0,129
50604113532,46,18,9,4,483
50604113533,31,14,0,0,208
50604113534,25,17,5,0,294
50604113535,102,40,9,0,796
50604113536,14,8,0,0,159
50604113537,33,11,4,4,167
50604113538,24,7,6,0,178
50604113601,10,8,4,0,116
50604113602,23,8,9,0,150
50604113603,11,5,4,0,110
50604113604,14,13,9,0,232
50604113605,9,20,8,0,73
50604113606,31,22,10,0,245
50604113607,20,10,3,0,135
50604113608,27,16,8,4,179
50604113609,20,16,4,0,189
50604113610,32,16,12,0,247
50604113611,17,21,3,0,175
50604113612,13,8,7,0,148
50604113614,44,33,15,0,364
50604113615,30,35,13,4,302
50604113616,21,16,7,0,165
50604113617,22,14,3,4,158
50604113618,20,8,0,0,203
50604113619,66,37,11,0,217
50604113620,23,11,0,0,165
50604113622,5,4,0,0,35
50604113623,41,14,3,0,112
50604113624,33,29,16,0,159
50604113626,30,20,7,0,143
50604113630,34,45,33,69,266
50604113631,25,25,17,24,344
50604113632,21,5,0,0,156
50604113633,18,0,4,0,290
50604113634,25,37,20,15,196
50604113635,11,32,40,24,128
50604113636,14,9,4,0,173
50604113637,16,11,0,0,192
50604113638,22,3,7,0,131
50604113639,27,17,4,0,202
50604113640,11,7,5,0,153
50604113641,25,5,0,0,156
50604113642,12,8,4,0,224
50604113701,26,10,0,0,136
50604113702,23,22,6,0,197
50604113703,20,18,8,0,176
50604113704,42,25,6,0,283
50604113705,20,22,7,4,238
50604113706,22,29,6,0,217
50604113707,10,16,4,4,154
50604113708,39,29,14,3,242
50604113709,30,24,17,4,358
50604113710,28,16,3,0,128
50604113711,41,23,4,0,190
50604113712,41,19,9,0,190
50604113713,17,31,49,17,196
50604113714,15,3,7,3,145
50604113715,34,16,11,0,184
50604113716,27,25,3,0,159
50604113717,19,23,9,3,239
50604113718,41,24,4,3,225
50604113719,38,29,13,3,274
50604113720,13,8,3,3,96
50604113721,42,29,9,0,222
50604113722,16,12,0,0,115
50604113723,47,29,15,0,211
50604113724,48,19,16,0,234
50604113725,19,16,6,3,169
50604113726,33,34,9,0,231
50604113727,11,12,3,0,145
50604113728,32,21,21,7,211
50604113729,22,27,7,0,177
50604113730,19,16,14,0,173
50604113731,21,18,17,10,223
50604113732,20,15,4,0,227
50604113733,6,10,9,0,100
50604113734,26,28,8,6,163
50604113735,18,10,4,0,135
50604113736,53,27,3,0,385
50604113737,11,9,11,4,138
50604113738,18,12,9,0,149
50604113739,27,16,3,0,223
50604113740,24,14,7,0,180
50604113741,31,25,14,0,171
50604113742,31,27,10,0,172
50604113743,16,22,3,3,143
50604113744,20,3,7,0,144
50604113745,23,19,9,4,155
50604113746,25,14,4,0,87
50604113747,20,26,15,0,176
50604113748,40,45,28,5,284
50604113749,30,30,19,0,192
50604113750,32,21,11,0,175
50604113751,40,28,11,0,207
50604113752,23,16,4,0,98
50604113753,7,9,10,0,138
50604113754,17,12,3,0,132
50604113755,22,27,15,4,203
50604113756,21,15,12,0,113
50604113757,19,23,5,0,182
50604113758,40,31,15,4,343
50604113759,0,0,0,0,0
50605113801,19,4,3,3,78
50605113803,23,8,0,0,210
50605113804,27,11,4,0,219
50605113806,0,0,0,0,0
50605113807,30,18,6,0,156
50605113808,36,37,31,42,216
50605113809,29,30,20,10,170
50605113810,26,28,3,0,160
50605113811,27,16,4,0,157
50605113812,24,15,7,0,110
50605113813,45,35,13,0,214
50605113814,82,45,26,22,969
50605113815,29,21,3,4,180
50605113816,14,10,6,0,85
50605113817,0,0,0,0,0
50605113818,28,14,4,0,142
50605113819,38,33,3,0,201
50605113820,30,22,5,0,200
50605113821,24,20,14,0,196
50605113822,39,24,5,9,255
50605113823,17,17,4,0,176
50605113824,32,9,5,0,157
50605113825,30,32,12,5,250
50605113826,29,36,10,0,252
50605113827,27,23,10,0,164
50605113828,61,21,11,4,207
50605113831,24,30,4,0,164
50605113832,43,36,14,0,272
50605113833,38,22,15,0,281
50605113834,33,21,12,5,169
50605113835,10,14,6,0,133
50605113836,25,22,13,0,170
50605113837,39,37,15,0,265
50605113838,0,0,0,0,0
50605113839,0,0,0,0,0
50605113840,24,12,0,0,288
50605113841,26,15,0,0,271
50605113842,24,14,0,0,248
50605113843,25,13,4,0,363
50605113844,21,7,4,0,259
50605113845,28,11,3,0,233
50605113846,37,14,0,0,493
50605113847,34,13,0,0,362
50605113848,24,6,0,0,172
50605113901,16,9,5,4,156
50605113902,29,13,8,0,304
50605113903,25,21,11,0,242
50605113904,28,13,7,4,215
50605113907,36,21,10,0,176
50605113908,21,14,10,0,169
50605113909,31,12,8,0,172
50605113910,30,15,14,4,155
50605113911,43,32,10,3,303
50605113913,34,20,5,3,124
50605113914,25,16,8,4,172
50605113915,30,8,3,0,166
50605113916,10,0,4,0,78
50605113917,25,3,0,0,126
50605113918,54,12,4,4,239
50605113919,27,12,3,0,174
50605113920,38,20,5,0,185
50605113921,36,16,5,3,219
50605113922,35,21,12,6,294
50605113923,23,34,18,3,282
50605113924,28,14,23,4,239
50605113925,22,13,14,6,163
50605113926,29,21,4,0,186
50605113927,11,3,0,0,137
50605113928,35,31,13,0,325
50605113929,19,6,7,0,170
50605113930,13,68,75,18,176
50605113931,14,8,5,0,134
50605114001,54,58,16,9,250
50605114002,29,18,4,5,180
50605114003,25,18,5,0,171
50605114004,23,21,11,0,184
50605114005,28,28,13,7,208
50605114006,60,64,53,19,314
50605114007,25,18,17,3,180
50605114008,32,25,23,5,215
50605114009,66,51,22,6,316
50605114010,57,35,29,8,230
50605114011,35,19,14,4,137
50605114012,39,36,25,10,230
50605114013,52,58,45,13,324
50605114014,37,29,19,10,212
50605114015,54,44,23,3,254
50605114016,56,31,15,3,377
50605114017,30,12,8,0,180
50605114018,51,32,10,3,209
50605114019,51,64,34,12,279
50605114020,32,39,21,5,234
50605114021,41,34,22,10,228
50605114022,39,33,17,6,216
50605114023,41,66,66,42,318
50605114024,70,64,32,12,305
50605114025,41,31,31,0,180
50605114026,49,58,32,6,284
50605114027,44,46,19,4,280
50605114028,36,44,25,13,224
50605114029,30,23,7,3,143
50605114030,33,19,12,6,117
50605114031,36,36,20,5,184
50605114032,88,79,28,4,432
50605114033,57,40,22,8,272
50605114034,81,56,41,0,357
50605114035,0,0,0,0,4
50605114101,0,0,0,0,6
50605114102,16,24,3,0,89
50605114103,30,37,24,34,231
50605114104,30,43,19,3,271
50605114105,43,33,18,0,206
50605114106,33,21,8,0,194
50605114107,49,29,3,0,207
50605114108,41,32,19,4,261
50605114109,26,12,16,3,127
50605114110,42,22,18,6,246
50605114111,26,44,9,0,206
50605114112,25,22,7,9,177
50605114113,48,45,29,4,271
50605114114,56,41,11,5,271
50605114115,22,23,0,4,107
50605114116,37,49,23,10,216
50605114117,39,28,28,8,177
50605114118,26,37,14,5,175
50605114119,29,36,12,6,185
50605114120,26,21,14,3,145
50605114121,27,27,18,0,218
50605114122,45,24,16,4,154
50605114123,25,13,5,0,122
50605114124,34,34,21,3,197
50605114125,25,25,13,9,192
50605114126,51,54,21,3,269
50605114127,43,37,26,29,242
50605114128,31,23,16,3,170
50605114129,22,22,7,0,123
50605114130,26,21,12,0,134
50605114131,47,26,26,5,286
50605114132,21,27,45,27,190
50605114133,21,21,13,0,150
50606114201,68,27,11,0,292
50606114205,28,13,12,6,193
50606114206,39,17,10,9,243
50606114207,39,15,7,3,135
50606114208,66,28,20,0,363
50606114210,26,10,0,0,130
50606114212,30,9,8,0,93
50606114213,47,38,3,0,270
50606114214,29,14,4,0,356
50606114215,22,12,7,0,266
50606114216,20,3,0,3,365
50606114217,28,15,0,0,188
50606114219,28,7,0,0,169
50606114220,25,18,9,0,261
50606114221,48,23,10,0,344
50606114222,27,31,4,0,292
50606114224,13,16,15,15,166
50606114225,12,14,0,0,227
50606114226,19,5,0,0,334
50606114230,27,13,3,0,406
50606114231,0,0,0,0,0
50606114232,41,21,7,0,269
50606114233,15,4,0,0,172
50606114235,0,0,0,0,6
50606114236,17,5,3,0,256
50606114237,14,5,0,0,114
50606114238,48,36,12,0,251
50606114239,19,14,3,0,221
50606114240,22,3,9,0,181
50606114241,19,6,6,0,258
50606114242,32,18,6,0,244
50606114243,14,5,0,0,202
50606114244,12,7,3,0,132
50606114245,11,0,0,0,190
50606114246,0,0,0,0,0
50606114247,23,7,5,0,178
50606114248,9,3,0,0,197
50606114249,3,9,4,0,212
50606114250,15,6,0,0,148
50606114251,11,4,0,0,231
50606114252,11,3,0,0,230
50606114253,15,3,0,0,173
50606114302,19,17,3,3,135
50606114303,30,13,9,0,154
50606114304,42,17,0,0,259
50606114305,54,33,15,0,273
50606114307,33,8,9,4,159
50606114308,53,25,4,0,233
50606114309,31,27,7,0,163
50606114310,28,20,11,0,146
50606114311,72,19,9,5,239
50606114312,69,31,3,0,379
50606114313,55,28,3,0,231
50606114314,23,16,6,0,164
50606114315,25,12,6,0,126
50606114316,3,3,0,3,123
50606114317,14,4,0,0,139
50606114318,13,7,3,0,97
50606114319,7,0,0,0,29
50606114320,8,0,0,0,147
50606114321,23,20,5,0,107
50606114401,0,0,0,0,0
50606114402,15,13,3,0,127
50606114403,51,23,3,3,216
50606114404,54,32,41,6,196
50606114405,33,27,10,0,148
50606114406,40,23,3,6,297
50606114407,30,16,11,0,138
50606114408,33,28,9,0,150
50606114409,44,18,8,0,164
50606114410,8,6,5,4,34
50606114412,25,7,15,0,171
50606114413,39,17,6,0,214
50606114414,45,41,4,3,224
50606114415,4,0,0,0,58
50607114501,13,18,9,4,176
50607114502,38,33,73,121,490
50607114503,30,34,10,4,226
50607114504,64,22,10,0,274
50607114505,46,62,11,0,388
50607114506,48,44,12,7,364
50607114507,29,25,11,3,240
50607114508,66,38,26,7,449
50607114509,28,30,7,4,237
50607114510,42,36,15,4,307
50607114511,41,50,20,0,353
50607114512,26,16,6,0,223
50607114513,42,39,13,7,299
50607114514,25,37,11,3,359
50607114515,28,19,14,4,342
50607114516,5,25,62,81,172
50607114517,41,44,12,6,322
50607114518,47,29,11,5,380
50607114519,37,16,17,0,281
50607114520,38,41,24,26,307
50607114521,38,28,11,8,354
50607114522,36,24,14,0,273
50607114523,57,65,13,5,416
50607114524,39,44,18,7,340
50607114525,43,27,7,0,280
50607114526,35,24,15,8,282
50607114527,50,20,5,4,232
50607114528,33,19,11,0,240
50607114529,30,19,9,0,213
50607114530,24,36,12,3,423
50607114531,0,0,0,0,0
50607114601,42,33,5,5,195
50607114602,50,22,7,6,432
50607114603,31,34,8,0,222
50607114604,48,22,11,0,288
50607114605,39,19,0,0,245
50607114606,61,56,81,100,428
50607114607,26,21,14,8,206
50607114608,7,0,4,3,129
50607114609,18,12,8,0,146
50607114610,62,43,29,5,289
50607114611,26,24,25,4,163
50607114612,63,63,30,3,288
50607114613,39,45,52,58,385
50607114614,65,33,20,15,357
50607114615,35,26,13,0,256
50607114616,30,16,0,3,250
50607114617,47,41,14,6,343
50607114618,42,44,17,5,194
50607114619,12,16,5,5,104
50607114620,33,20,7,0,190
50607114621,105,78,30,13,429
50607114622,43,29,20,0,206
50607114623,45,21,7,6,191
50607114624,25,25,0,0,161
50607114625,34,23,8,0,197
50607114626,29,26,5,3,177
50607114627,32,28,11,7,247
50607114628,0,0,0,0,0
50607114629,10,0,4,0,50
50607114630,0,0,0,0,0
50607114701,46,31,21,0,347
50607114702,58,51,29,12,380
50607114703,65,61,25,13,347
50607114704,41,39,24,6,258
50607114705,45,34,16,9,244
50607114706,45,63,48,33,442
50607114707,36,38,10,3,215
50607114708,55,33,9,0,282
50607114709,31,16,15,0,133
50607114710,71,62,21,9,362
50607114711,22,11,13,0,139
50607114712,58,32,21,9,336
50607114713,61,41,16,3,318
50607114714,50,38,14,7,287
50607114715,54,26,11,0,237
50607114716,48,42,17,4,264
50607114717,50,63,17,0,324
50607114718,54,46,20,9,352
50607114719,25,24,11,0,166
50607114720,70,41,13,0,376
50607114721,0,0,0,0,0
50607114722,32,32,8,5,327
50607114723,24,16,0,0,191
50607114724,35,35,6,3,248
50607114725,34,24,15,5,206
50607114726,85,84,30,5,509
50607114729,52,39,32,8,278
50607114730,43,39,5,4,237
50607114731,22,12,0,0,141
50607114732,27,21,9,10,259
50607114733,22,12,0,0,146
50607114734,40,23,0,0,175
50607114735,19,26,4,0,148
50607114736,38,24,15,3,305
50607114737,27,30,6,0,257
50607114738,0,0,0,0,0
50607114739,13,15,0,3,145
50607114740,19,16,7,4,143
50607114741,30,8,5,0,171
50607114742,29,19,0,0,230
50607114743,36,30,14,0,174
50607114744,30,29,12,3,227
50607114745,26,59,22,6,173
50607114746,34,22,11,3,215
50607114747,25,18,8,0,235
50701114803,86,39,17,0,448
50701114806,49,30,6,0,397
50701114808,78,45,20,5,311
50701114809,43,20,6,5,348
50701114810,38,7,5,0,249
50701114811,30,14,11,0,288
50701114812,15,12,3,0,194
50701114813,22,7,5,0,214
50701114814,32,3,0,0,143
50701114815,23,12,0,0,139
50701114816,35,13,14,0,304
50701114817,26,12,3,0,201
50701114818,40,10,0,0,253
50701114819,33,25,8,0,266
50701114820,26,5,3,0,185
50701114821,20,14,3,0,366
50701114822,20,12,4,0,323
50701114823,18,10,0,0,222
50701114824,30,9,4,0,250
50701114825,29,23,3,0,284
50701114826,22,0,0,0,235
50701114827,45,19,3,0,286
50701114828,27,15,7,5,267
50701114830,0,0,0,0,0
50701114831,26,14,0,3,377
50701114832,14,13,7,3,307
50701114833,18,11,4,0,203
50701114834,27,7,0,0,283
50701114835,18,17,9,0,356
50701114836,23,13,4,0,215
50701114837,27,19,6,0,291
50701114838,15,10,5,0,285
50701114839,32,3,0,0,351
50701114840,3,9,0,0,237
50701114841,12,10,0,0,280
50701114842,12,92,63,33,292
50701114843,30,3,0,0,237
50701114844,7,11,32,51,201
50701114845,16,3,0,0,260
50701114846,28,21,5,0,179
50701114847,19,0,0,0,259
50701114848,8,6,0,0,176
50701114849,16,8,0,0,230
50701115001,3,3,3,0,10
50701115101,0,0,0,0,0
50701115202,37,21,8,0,207
50701115203,31,25,0,0,145
50701115204,44,24,11,3,213
50701115205,38,18,3,0,207
50701115206,61,44,11,0,388
50701115207,62,79,27,9,350
50701115208,28,20,8,0,136
50701115209,49,27,6,5,329
50701115210,30,46,41,14,150
50701115212,70,41,13,4,362
50701115213,31,20,11,3,154
50701115214,33,14,13,0,176
50701115215,52,23,10,4,214
50701115216,94,45,17,3,379
50701115217,26,14,8,0,188
50701115218,68,51,10,0,310
50701115219,20,13,4,0,234
50701115220,13,0,0,0,245
50701115221,33,20,6,0,306
50701115222,27,17,9,0,297
50701115301,50,28,12,3,238
50701115302,44,22,11,3,163
50701115303,42,33,12,3,233
50701115304,25,13,0,0,177
50701115305,15,9,3,5,168
50701115306,51,22,17,3,268
50701115307,15,12,7,0,170
50701115308,34,17,7,5,351
50701115309,23,16,13,5,191
50701115310,22,10,6,4,284
50701115311,21,10,6,0,166
50701115312,50,35,12,6,256
50701115313,27,9,8,0,145
50701115314,19,21,10,0,159
50701115315,29,24,9,0,226
50701115316,20,14,7,0,210
50701115317,41,19,6,0,241
50701115318,39,30,32,12,410
50701115319,34,30,4,3,227
50701115320,20,22,12,3,269
50701115401,23,34,9,0,212
50701115402,17,29,5,0,204
50701115403,43,33,9,0,308
50701115404,50,33,12,0,355
50701115405,36,15,15,0,226
50701115406,8,33,34,60,202
50701115407,43,26,17,0,307
50701115408,51,22,13,7,330
50701115409,35,14,8,4,219
50701115410,44,25,14,3,330
50701115411,42,35,9,0,354
50701115412,62,52,12,8,340
50701115413,72,34,13,8,405
50701115414,73,45,17,6,420
50701115415,30,21,14,3,229
50701115416,23,32,5,5,265
50701115417,26,5,7,0,195
50701115418,34,20,6,0,265
50701115419,19,11,3,0,168
50701115420,29,34,26,3,339
50701115421,64,30,5,0,429
50701115501,0,0,0,0,6
50701115803,34,21,4,0,155
50701115804,42,14,4,3,177
50701115805,70,26,3,0,361
50701115806,46,40,26,16,268
50701115807,75,53,5,4,358
50701115808,95,45,14,6,432
50701115809,62,50,11,4,249
50701115810,70,34,9,0,317
50701115901,36,7,3,7,190
50701115902,36,31,11,0,181
50701115903,21,25,9,0,138
50701115904,52,29,14,0,227
50701115905,46,22,8,0,189
50701115906,23,49,77,55,267
50701115907,21,8,3,0,189
50701115908,20,23,10,0,222
50701115909,25,15,0,0,207
50701115910,27,10,9,0,228
50701115911,38,16,6,0,209
50701115912,87,39,17,0,940
50701115913,31,9,0,0,149
50701115914,18,9,0,0,167
50701115915,21,17,5,0,144
50701115916,39,22,10,0,248
50701115917,24,13,8,0,184
50701115918,26,20,9,0,236
50701115919,46,19,0,0,331
50701115920,65,30,4,0,344
50701115921,46,26,7,0,238
50701115922,22,13,0,0,152
50701115923,24,34,0,0,177
50701115924,54,30,9,0,266
50701115925,44,20,15,11,222
50701116001,41,25,16,0,300
50701116002,36,24,25,0,342
50701116003,15,12,5,0,103
50701116004,45,26,12,0,244
50701116005,31,9,5,0,149
50701116006,22,27,3,0,138
50701116007,26,15,5,0,171
50701116008,16,8,7,0,111
50701116009,44,22,12,0,223
50701116010,33,17,8,5,203
50701116011,44,31,21,0,237
50701116012,20,20,7,0,125
50701116013,53,22,18,0,343
50701116014,64,46,35,44,448
50701116015,28,28,19,0,191
50701116016,28,26,5,5,187
50701116017,34,28,7,0,281
50701116018,24,19,10,0,181
50701116019,23,20,10,7,239
50701116020,25,26,12,3,290
50701116021,23,10,0,0,117
50701116022,23,15,0,4,177
50701116023,82,74,42,51,878
50701116102,24,9,6,0,205
50701116103,31,10,5,0,298
50701116105,12,9,7,5,200
50701116106,17,7,3,0,236
50701116107,12,3,0,0,146
50701116108,39,14,3,0,314
50701116110,26,8,7,0,218
50701116114,11,9,8,0,238
50701116115,35,18,3,0,285
50701116116,20,17,5,0,223
50701116117,27,7,8,0,280
50701116119,31,17,3,0,149
50701116121,33,21,9,0,224
50701116122,37,11,10,0,244
50701116124,13,5,0,0,128
50701116125,30,7,0,0,221
50701116127,37,10,9,0,348
50701116128,27,8,5,0,309
50701116129,15,8,0,0,189
50701116130,32,17,0,0,303
50701116131,26,15,3,0,248
50701116133,22,10,7,0,279
50701116134,21,18,3,0,253
50701116135,28,14,4,0,389
50701116136,17,8,0,0,247
50701116137,13,4,4,0,231
50701116138,12,0,3,5,248
50701116139,15,11,5,0,214
50701116140,0,14,48,53,117
50701116141,22,10,3,0,365
50701116142,17,3,0,0,252
50701116143,12,4,0,0,184
50701116144,20,5,5,0,156
50701116145,20,9,7,0,341
50701116146,14,0,0,0,227
50701116147,10,9,0,0,272
50701116148,16,13,3,0,206
50701116301,14,8,4,0,110
50701116302,69,32,9,0,419
50701116303,43,22,7,0,378
50701116304,0,0,0,0,0
50701116305,31,20,4,0,255
50701116306,18,3,4,0,206
50701116307,44,24,6,0,262
50701116308,32,15,9,4,136
50701116309,33,15,5,0,234
50701116310,20,18,9,0,134
50701116311,37,29,5,0,305
50701116312,32,17,0,0,177
50701116313,17,15,3,5,147
50701116314,26,10,11,3,211
50701116315,17,16,3,0,130
50701116316,29,10,10,0,212
50701116317,37,12,8,0,220
50701116318,32,11,0,0,141
50701125902,31,11,6,5,254
50701125903,38,20,10,0,170
50701125904,15,8,0,0,125
50701125905,15,9,3,0,170
50701125906,29,15,0,0,168
50701125907,35,20,0,0,308
50701125908,50,18,7,4,298
50701125909,27,11,8,5,203
50701125910,24,16,5,0,216
50701125911,47,25,4,6,426
50701125912,55,29,10,0,346
50701125913,42,25,3,4,255
50701125914,10,7,9,0,59
50701125915,27,13,4,3,124
50701125916,26,14,3,0,135
50701125918,8,4,0,0,146
50701125919,10,14,0,0,204
50701125920,9,3,0,0,305
50701125921,11,0,0,0,241
50701125922,17,12,7,0,156
50701125923,17,8,0,0,60
50701125924,3,4,0,0,192
50701125925,19,12,9,0,257
50701125926,23,3,0,0,227
50701126001,29,16,3,0,139
50701126002,62,42,15,0,283
50701126003,0,0,0,0,0
50701126004,46,29,11,0,315
50701126005,36,34,8,0,168
50701126006,34,23,8,3,132
50701126007,36,37,13,5,154
50701126008,32,15,10,4,148
50701126009,0,0,0,0,0
50702116401,50,27,20,0,230
50702116402,50,28,9,0,184
50702116403,42,20,9,0,170
50702116404,37,38,41,74,305
50702116405,40,33,13,0,205
50702116406,53,30,11,4,257
50702116407,69,34,27,0,284
50702116408,51,40,21,0,304
50702116409,64,79,34,6,384
50702116410,65,57,26,17,408
50702116411,51,19,10,0,237
50702116412,43,51,17,0,348
50702116413,31,26,6,4,226
50702116414,46,45,28,29,280
50702116415,61,35,9,3,269
50702116416,83,65,19,4,381
50702116417,53,33,6,8,229
50702116501,0,0,0,0,0
50702116502,55,38,8,0,395
50702116503,92,93,56,10,520
50702116504,74,77,58,9,430
50702116505,43,53,15,4,313
50702116506,23,19,31,56,254
50702116507,76,54,12,9,383
50702116508,51,29,16,0,268
50702116509,72,48,15,3,421
50702116510,53,37,19,4,330
50702116511,58,40,23,3,343
50702116512,51,38,16,4,259
50702116513,74,44,23,7,506
50702116514,48,23,12,0,254
50702116515,84,77,26,0,446
50702116516,86,64,26,0,445
50702116517,68,40,3,3,420
50702116518,59,37,13,3,322
50702116519,46,32,8,6,321
50702116520,23,26,7,0,218
50702116521,37,48,18,3,268
50702116522,61,47,21,0,377
50702116524,132,74,27,0,521
50702116525,14,3,0,0,109
50702116526,53,43,12,0,372
50702116527,50,15,4,11,270
50702116528,79,32,13,11,360
50702116529,64,23,7,4,283
50702116530,48,39,5,4,286
50702116531,94,68,41,3,412
50702116532,51,44,22,3,230
50702116533,26,35,12,0,263
50702116534,45,37,16,4,353
50702116601,7,4,0,0,32
50702116602,16,20,5,0,206
50702116603,27,17,9,0,169
50702116604,13,17,6,0,112
50702116605,45,25,9,3,300
50702116606,0,0,0,0,0
50702116607,69,80,33,3,347
50702116608,97,63,23,6,448
50702116609,74,51,16,5,364
50702116610,113,88,38,9,480
50702116611,53,43,13,4,274
50702116612,56,50,21,0,295
50702116613,76,75,22,6,412
50702116614,33,17,5,4,195
50702116615,10,25,19,11,143
50702116616,29,16,12,9,146
50702116617,40,30,9,5,220
50702116618,47,30,8,0,163
50702116619,15,22,55,91,292
50702116620,38,21,0,3,210
50702116621,25,19,0,0,111
50702116622,34,27,0,0,205
50702116623,33,22,11,3,193
50702116624,39,18,3,0,260
50702116625,59,34,13,5,348
50702116626,34,26,14,0,241
50702116627,13,5,0,0,90
50702116628,67,24,10,0,479
50702116629,28,10,10,4,153
50702116630,37,22,4,0,197
50702116631,26,13,10,0,164
50702116632,48,27,8,6,303
50702116633,45,17,17,0,283
