SA1_CODE_2021,Intct_fam_no_otr_chld_pre_Fam,Step_fam_no_otr_chld_pre_Fam,Blnd_fam_no_otr_chld_pre_Fam,Intct_fam_othr_child_pres_Fam,Step_fam_othr_child_pres_Fam,Blnd_fam_othr_child_pres_Fam,Otr_cpl_fam_otr_chld_only_Fam,Tot_Families
50601111401,24,12,4,0,0,0,0,39
50601111402,43,7,6,0,0,0,0,56
50601111403,9,7,0,0,0,0,0,23
50601111404,39,0,0,0,0,0,0,38
50601111405,49,13,0,0,0,0,0,66
50601111406,38,12,3,0,0,0,0,52
50601111407,42,3,3,0,0,0,3,49
50601111408,18,6,0,0,0,0,0,21
50601111409,41,10,3,0,0,0,0,48
50601111410,27,8,0,0,0,0,0,42
50601111411,41,11,0,0,0,0,0,52
50601111412,26,5,0,0,0,0,0,40
50601111413,29,13,5,0,0,0,0,48
50601111414,36,5,5,0,0,0,0,49
50601111415,27,11,3,0,0,0,0,49
50601111416,28,8,0,0,0,0,0,30
50601111417,42,11,0,0,0,0,0,56
50601111418,0,0,0,0,0,0,0,0
50601111419,23,12,6,0,0,0,0,34
50601111420,33,11,0,0,0,0,0,49
50601111421,33,8,0,0,0,0,0,44
50601111422,8,7,0,0,0,0,0,20
50601111423,40,7,0,0,0,0,0,42
50601111424,20,9,4,0,0,0,0,27
50601111425,18,10,0,0,0,0,0,30
50601111426,23,4,5,0,0,0,0,33
50601111501,12,6,0,0,0,0,0,21
50601111503,27,0,0,0,0,0,0,33
50601111504,50,6,0,0,0,0,0,56
50601111506,72,10,0,0,0,0,0,91
50601111507,62,6,0,0,0,0,3,73
50601111508,40,10,4,0,0,0,0,53
50601111509,0,0,0,0,0,0,0,0
50601111510,32,0,0,3,0,0,0,34
50601111511,34,5,0,0,0,0,0,46
50601111512,44,10,0,0,0,0,0,50
50601111513,38,10,3,0,0,0,0,47
50601111514,50,3,5,0,0,0,0,60
50601111515,44,5,0,5,0,0,0,55
50601111516,36,7,0,0,0,0,0,44
50601111517,97,12,3,0,0,0,0,115
50601111518,20,0,5,0,0,0,0,24
50601111519,37,10,0,0,0,0,0,48
50601111520,119,21,3,0,0,0,0,145
50601111521,14,3,0,0,0,0,0,17
50601111601,24,5,0,0,0,0,0,26
50601111602,21,7,0,0,0,0,0,25
50601111603,58,12,0,0,0,0,0,74
50601111604,40,4,0,0,0,0,0,39
50601111605,20,5,0,0,0,0,0,26
50601111606,48,3,6,0,0,0,0,58
50601111607,39,8,4,0,0,0,0,51
50601111608,52,3,5,0,0,0,0,62
50601111609,21,3,0,0,0,0,0,29
50601111610,66,8,3,0,0,0,0,78
50601111611,46,5,4,0,0,0,0,58
50601111612,51,13,4,0,0,0,0,66
50601111613,48,11,0,0,0,0,0,64
50601111614,26,4,0,0,0,0,0,36
50601111615,109,13,7,0,0,0,0,137
50601111616,59,6,0,0,0,0,0,66
50601111617,41,10,4,0,0,0,0,49
50601111618,32,3,3,0,0,0,0,42
50601111701,53,15,4,0,0,0,0,71
50601111703,36,6,0,0,0,0,0,47
50601111704,27,4,0,0,0,0,6,41
50601111706,58,14,8,0,0,0,0,85
50601111708,71,17,4,0,0,0,0,91
50601111709,63,11,7,3,0,0,0,79
50601111710,41,3,3,0,0,0,0,49
50601111711,15,4,0,0,0,0,0,20
50601111712,35,7,0,0,0,0,0,43
50601111713,59,9,4,0,0,0,0,77
50601111714,48,13,8,0,0,0,0,73
50601111715,35,6,0,0,0,0,0,49
50601111716,23,12,7,0,0,0,0,39
50601111717,25,6,6,0,0,0,0,39
50601111718,26,3,0,4,0,0,0,34
50601111719,92,11,9,0,0,0,0,110
50601111720,53,12,0,0,0,0,0,71
50601111721,56,5,3,0,0,0,0,65
50601111722,85,16,6,0,0,0,0,100
50601111723,89,13,0,0,0,0,0,101
50601111724,97,21,6,0,0,0,4,127
50601111725,53,5,4,0,0,0,0,58
50601111726,65,15,4,0,0,0,0,82
50601130701,101,11,0,0,0,0,0,114
50601130702,92,8,0,5,0,0,0,101
50601130703,83,14,0,0,0,0,0,97
50601130704,63,12,6,0,0,0,0,83
50601130705,112,9,0,0,0,0,0,127
50601130706,113,7,0,0,0,0,0,122
50601130707,103,15,3,0,0,0,0,119
50601130708,65,16,0,0,0,0,0,74
50601130709,107,13,3,0,0,0,0,129
50601130710,138,17,3,0,0,0,0,163
50601130711,144,26,7,0,0,0,0,175
50601130712,66,11,3,0,0,0,0,84
50601130713,69,7,5,4,0,0,0,81
50601130714,86,15,5,0,0,0,0,109
50601130715,90,15,4,0,0,0,0,108
50601130716,87,8,0,0,0,0,0,94
50601130717,180,14,8,4,0,0,0,203
50601130718,8,0,0,0,0,0,0,8
50601130719,87,10,0,0,0,0,0,100
50601130801,46,10,0,0,0,0,0,56
50601130802,65,15,3,0,0,0,0,85
50601130803,22,0,0,0,0,0,0,27
50601130804,61,14,4,0,0,0,0,75
50601130805,42,4,0,0,0,0,0,52
50601130806,60,7,3,0,0,0,0,73
50601130807,42,7,3,3,0,0,0,54
50601130808,68,5,4,0,0,0,0,81
50601130809,55,13,0,0,0,0,0,75
50601130810,0,0,0,0,0,0,0,0
50601130811,110,8,3,0,0,0,0,120
50601130812,85,8,5,0,0,0,0,97
50601130813,45,3,0,0,0,0,0,55
50601130814,39,6,0,0,0,0,0,46
50601130815,74,16,0,4,0,0,0,98
50601130816,143,23,3,0,0,0,0,176
50601130817,92,21,9,0,0,0,0,126
50601130818,55,14,0,0,0,0,0,65
50601130819,102,8,3,0,0,0,0,116
50601130820,13,0,0,0,0,0,0,16
50601130821,134,15,3,0,0,0,0,149
50601130822,83,11,0,0,0,0,0,98
50601130823,69,5,3,0,0,0,0,78
50601130824,117,12,3,0,3,0,0,133
50601130825,96,6,0,8,4,0,0,106
50601130826,57,3,0,0,0,0,0,69
50601130827,66,9,4,0,0,0,0,77
50601130828,94,15,5,0,0,0,0,114
50601130829,0,0,0,0,0,0,0,0
50601130830,0,0,0,0,0,0,0,0
50601130831,74,7,0,0,0,0,0,86
50601130832,42,6,0,0,0,0,0,48
50601130833,41,3,0,0,0,0,0,47
50601130834,95,12,4,0,0,0,0,116
50601130835,71,9,0,0,0,0,0,85
50601130836,107,5,0,0,0,0,0,120
50601130837,70,11,0,0,0,0,0,79
50602111801,21,3,0,0,0,0,0,27
50602111802,33,4,7,0,3,0,0,44
50602111803,54,8,0,0,0,0,0,67
50602111804,46,8,0,0,0,0,0,58
50602111805,17,0,0,0,0,0,0,24
50602111806,66,6,0,0,0,0,0,69
50602111807,38,3,0,0,0,0,0,44
50602111808,42,7,0,0,0,0,0,51
50602111809,49,7,3,0,0,0,0,58
50602111810,62,7,3,0,0,0,0,80
50602111812,50,8,6,0,0,0,0,62
50602111813,60,4,0,3,0,0,0,71
50602111814,49,6,0,0,0,0,0,55
50602111815,84,7,3,0,0,0,0,92
50602111816,24,8,0,0,0,0,0,31
50602111818,62,13,3,0,0,0,0,77
50602111819,29,3,0,0,0,0,0,34
50602111821,31,5,5,0,0,0,0,44
50602111822,32,4,0,0,0,0,0,35
50602111823,38,15,4,0,0,0,0,59
50602111824,47,8,3,0,0,0,0,56
50602111825,63,10,0,0,0,0,0,74
50602111826,18,4,0,0,0,0,0,20
50602111827,18,5,0,0,0,0,0,26
50602111828,19,6,0,0,0,0,0,24
50602111829,32,3,0,0,0,0,0,37
50602111830,24,3,0,0,0,0,0,29
50602111831,34,5,4,0,0,0,0,40
50602111832,24,6,0,0,0,0,0,34
50602111901,41,3,0,0,0,0,0,45
50602111902,45,4,6,0,0,0,0,49
50602111903,18,4,3,0,0,0,0,22
50602111904,52,3,0,3,0,0,0,56
50602111905,0,0,0,0,0,0,0,0
50602111906,0,0,0,0,0,0,0,0
50602111907,29,0,0,0,0,0,0,29
50602111908,67,6,6,0,0,0,0,74
50602111909,27,0,3,0,0,0,0,34
50602111910,37,5,0,0,0,0,0,46
50602111911,60,12,0,0,0,0,0,75
50602111912,50,9,0,0,0,0,0,56
50602111913,37,4,0,0,0,0,0,48
50602111914,50,4,0,0,0,0,0,54
50602111915,46,4,0,0,0,0,0,48
50602111916,56,9,0,0,0,0,0,67
50602111917,47,4,0,0,0,0,0,47
50602111918,65,10,0,0,0,0,0,75
50602111919,40,5,6,0,0,0,0,42
50602111920,48,4,0,0,0,0,0,56
50602111921,23,0,4,0,0,0,0,31
50602111922,37,7,4,0,0,0,0,42
50602111923,31,3,0,0,0,0,0,37
50602111924,38,0,0,0,0,0,0,49
50602111925,45,3,0,0,0,0,0,48
50602111926,48,3,0,0,0,0,0,58
50602111927,29,0,0,0,0,0,0,27
50602111928,21,4,0,0,0,0,0,24
50602111929,31,6,0,0,0,0,0,32
50602111930,46,11,0,0,0,0,0,51
50602111931,40,7,0,0,0,0,0,51
50602111932,35,4,0,0,0,0,0,44
50602111933,44,0,3,0,0,0,0,47
50602111934,34,4,0,0,0,0,0,37
50602111935,62,9,3,0,0,0,0,75
50602111936,32,4,0,0,0,0,0,34
50602111937,24,0,0,0,0,0,0,33
50602111938,32,8,0,0,0,0,0,39
50602111939,14,3,0,0,0,0,0,14
50602111940,26,8,0,0,0,0,0,37
50602112001,0,0,0,0,0,0,0,0
50602112102,0,0,0,0,0,0,0,0
50602112301,40,3,0,0,0,0,0,37
50602112302,25,6,0,0,0,0,0,31
50602112303,64,14,0,0,0,0,0,80
50602112304,42,5,0,0,0,0,0,45
50602112305,38,4,0,0,0,0,0,34
50602112306,34,11,0,0,0,0,0,46
50602112307,31,3,0,0,0,0,0,38
50602112309,29,4,0,0,0,0,0,31
50602112311,53,16,3,0,0,0,0,69
50602112312,54,0,0,0,0,0,0,51
50602112313,40,3,0,0,0,0,0,47
50602112314,64,11,0,0,0,0,0,75
50602112315,54,3,0,0,0,0,0,62
50602112316,48,4,0,0,0,0,0,56
50602112317,38,3,0,0,0,0,0,37
50602112318,50,8,0,0,0,0,0,59
50602112319,20,5,0,0,0,0,0,28
50602112320,26,6,0,0,0,0,0,32
50602112321,27,4,0,0,0,0,0,28
50602112322,39,3,0,0,0,0,0,45
50602112323,43,9,3,0,0,0,0,51
50602112324,26,4,0,0,0,0,0,30
50602112326,23,0,0,0,0,0,0,27
50602112327,38,0,0,0,0,0,0,36
50602112328,29,7,0,0,0,0,0,38
50602112329,16,0,0,0,0,0,0,13
50602112330,10,0,0,0,0,0,0,14
50602112331,0,0,0,0,0,0,0,0
50602112332,60,5,0,0,0,0,0,66
50602112333,32,7,0,0,0,0,0,36
50602112334,9,0,0,0,0,0,0,11
50602112335,0,0,0,0,0,0,0,0
50602112336,41,8,4,0,0,0,0,57
50602112337,0,0,0,0,0,0,0,0
50602112338,20,4,0,0,0,0,0,28
50602112339,16,3,0,0,0,0,0,12
50602112340,19,0,0,0,0,0,0,21
50602112341,44,8,0,0,0,0,0,49
50602130901,46,8,0,0,0,0,0,60
50602130902,40,10,0,4,0,0,0,48
50602130903,28,0,4,0,0,0,0,35
50602130904,21,8,0,0,0,0,0,33
50602130905,33,6,0,0,0,0,0,42
50602130906,22,8,0,0,0,0,0,30
50602130907,65,5,3,0,0,0,0,75
50602130908,56,6,0,0,0,0,0,69
50602130909,60,12,0,0,0,0,0,71
50602130910,55,5,4,0,0,0,0,63
50602130911,27,10,0,4,0,0,0,43
50602130912,38,3,5,0,0,0,0,50
50602130913,20,7,3,0,0,0,0,28
50602130914,26,7,0,0,0,0,0,39
50602130915,18,4,0,0,0,0,0,23
50602130916,42,4,3,0,0,0,0,51
50602130917,45,5,0,0,0,0,0,50
50602130918,44,3,5,0,0,0,0,59
50602130919,11,5,0,0,0,0,0,15
50602130920,18,0,3,0,0,0,0,25
50602131001,38,5,0,0,0,0,0,48
50602131002,52,5,0,0,0,0,0,59
50602131003,63,8,0,0,0,0,0,69
50602131004,42,4,5,0,0,0,0,53
50602131005,52,11,0,0,0,0,0,56
50602131006,19,4,0,0,0,0,0,19
50602131007,30,4,0,0,0,0,0,35
50602131008,35,6,0,0,0,0,0,43
50602131009,32,4,0,0,0,0,0,34
50602131010,43,4,0,0,0,0,0,49
50602131011,40,8,0,4,0,0,0,47
50602131012,58,4,0,0,0,0,0,62
50602131013,49,7,0,0,0,0,0,60
50602131014,56,3,0,0,0,0,0,55
50602131015,45,0,0,0,0,0,0,52
50602131016,51,7,0,0,0,0,0,57
50602131017,33,0,0,0,0,0,0,36
50602131101,12,0,0,0,0,0,0,12
50602131102,18,0,0,0,0,0,0,24
50602131103,26,0,0,0,0,0,0,28
50602131104,19,6,0,0,0,0,0,23
50602131105,29,4,3,4,4,0,0,38
50602131106,39,3,0,0,0,0,0,49
50602131107,5,0,0,0,0,0,0,6
50602131108,32,3,5,0,0,0,0,39
50602131109,37,6,0,0,0,0,0,46
50602131110,45,7,0,0,0,0,0,48
50602131111,11,0,0,0,0,0,0,11
50602131112,27,8,0,0,0,0,0,31
50602131113,11,0,0,0,0,0,0,11
50602131114,48,7,3,0,0,0,0,55
50602131115,22,4,0,0,0,0,0,27
50602131116,33,3,0,0,0,0,0,35
50602131117,47,4,0,0,0,0,0,58
50602131118,29,7,3,0,0,0,0,35
50602131119,23,5,0,0,0,0,0,23
50602131120,29,3,0,0,0,0,0,32
50602131121,48,12,0,0,0,0,0,58
50602131122,49,0,0,0,0,0,4,51
50602131123,26,0,0,0,0,0,0,25
50602131124,69,5,0,0,0,0,0,75
50602131125,39,3,0,0,0,0,0,39
50602131126,0,0,0,0,0,0,0,0
50603112401,31,3,0,0,0,0,0,39
50603112402,9,0,0,0,0,0,0,8
50603112403,31,3,0,0,0,0,0,34
50603112404,46,6,0,0,0,0,0,50
50603112405,33,5,0,0,0,0,0,43
50603112406,39,5,5,0,0,0,0,49
50603112407,19,5,0,0,0,0,0,25
50603112408,27,3,0,0,0,0,0,28
50603112410,27,4,0,0,0,0,0,36
50603112411,29,7,0,3,0,0,0,39
50603112412,0,0,0,0,0,0,0,0
50603112413,37,0,0,0,0,0,0,36
50603112414,28,0,0,0,0,0,0,28
50603112415,58,5,0,0,0,0,0,61
50603112416,68,7,3,0,0,0,0,84
50603112417,0,0,0,0,0,0,0,0
50603112418,64,7,0,0,0,0,0,80
50603112419,47,3,4,0,0,0,0,49
50603112421,35,3,5,0,0,0,0,43
50603112422,37,0,0,0,0,0,0,35
50603112423,50,9,0,4,0,0,0,66
50603112424,33,5,0,0,0,0,0,38
50603112426,16,0,0,0,0,0,0,22
50603112427,5,0,0,0,0,0,0,12
50603112429,16,0,0,0,0,0,0,16
50603112430,49,7,0,0,0,0,0,56
50603112431,22,0,0,0,0,0,0,31
50603112432,19,6,0,0,0,0,0,24
50603112433,30,0,0,0,0,0,0,28
50603112434,75,8,9,0,0,0,0,89
50603112435,37,5,0,0,0,0,0,38
50603112436,34,3,4,0,0,0,0,41
50603112437,49,8,0,0,0,0,0,51
50603112438,62,5,4,0,0,0,0,74
50603112439,17,5,0,0,0,0,0,19
50603112440,29,8,0,0,0,0,0,36
50603112441,41,3,0,0,0,0,0,42
50603112442,0,0,0,0,0,0,0,0
50603112443,34,4,0,0,0,0,0,36
50603112444,30,0,0,0,0,0,0,33
50603112445,0,0,0,0,0,0,0,0
50603112446,65,3,6,0,0,0,0,73
50603112447,25,4,0,0,0,0,0,32
50603112501,41,7,6,0,0,0,0,52
50603112502,54,3,0,0,0,0,0,60
50603112504,88,11,0,0,0,0,0,100
50603112505,49,4,0,0,0,0,0,56
50603112506,60,8,3,0,0,0,0,72
50603112507,63,8,5,0,0,0,0,77
50603112509,54,4,4,0,0,0,0,57
50603112510,19,0,0,0,0,0,0,27
50603112511,38,11,4,0,0,0,0,55
50603112512,41,10,0,0,0,0,0,54
50603112513,49,12,0,0,0,0,0,62
50603112514,45,11,0,0,0,0,0,60
50603112515,58,14,0,0,0,0,0,67
50603112516,24,7,0,0,0,0,0,29
50603112517,90,10,0,0,0,0,0,103
50603112518,36,4,0,0,0,0,0,35
50603112519,82,9,0,0,0,0,0,91
50603112520,44,4,0,0,0,0,0,52
50603112521,69,3,0,0,0,0,0,70
50603112522,75,8,0,3,0,0,0,89
50603112524,39,4,0,0,0,0,0,45
50603112525,74,5,0,0,0,0,0,84
50603112526,89,6,3,5,0,0,0,95
50603112527,31,3,0,0,0,0,0,33
50603112528,35,5,0,6,0,0,0,43
50603112529,34,5,0,0,0,0,0,41
50603112601,0,0,0,0,0,0,0,0
50603112701,59,3,3,0,0,0,0,68
50603112702,35,13,3,0,0,0,0,54
50603112704,91,13,0,0,0,0,4,103
50603112707,112,19,7,0,0,0,0,130
50603112708,114,14,0,5,0,0,0,140
50603112714,55,4,4,0,0,0,0,65
50603112715,79,3,0,0,0,0,0,80
50603112716,57,0,0,0,0,0,0,58
50603112718,56,4,0,0,0,0,0,62
50603112719,53,0,0,0,0,0,0,55
50603112720,58,4,3,0,0,0,0,56
50603112721,71,3,0,0,0,0,0,74
50603112722,46,4,0,0,0,0,0,51
50603112723,26,0,0,0,0,0,0,29
50603112724,40,11,0,0,0,0,0,46
50603112727,60,10,0,5,0,0,0,71
50603112728,21,0,0,0,0,0,0,22
50603112729,49,0,0,0,0,0,0,50
50603112730,56,3,3,0,0,0,0,65
50603112731,55,0,0,6,0,0,0,57
50603112732,46,3,0,0,0,0,0,54
50603112734,23,0,0,0,0,0,0,26
50603112735,71,8,0,0,0,0,0,76
50603112736,38,7,4,3,0,0,0,57
50603112737,60,3,4,0,0,0,0,66
50603112739,81,9,5,0,0,0,0,93
50603112740,79,12,0,0,0,0,0,91
50603112741,62,3,0,0,0,0,3,69
50603112742,41,0,0,0,0,0,0,49
50603112743,41,0,0,0,0,0,0,42
50603112744,75,3,0,0,0,0,0,80
50603112745,56,0,3,0,0,0,0,58
50603112746,46,6,0,0,0,0,0,54
50603112747,0,0,0,0,0,0,0,0
50603112748,23,0,0,0,0,0,0,26
50603112749,75,9,0,0,0,0,0,84
50603112750,8,0,0,0,0,0,0,7
50603112751,19,6,0,0,0,0,0,24
50603112752,42,3,0,0,0,0,0,46
50603112753,42,8,4,0,0,0,0,52
50603112754,46,5,4,0,0,0,0,56
50603112801,29,0,0,0,0,0,0,32
50603112802,38,9,0,0,0,0,0,45
50603112803,32,5,4,0,0,0,0,39
50603112804,31,3,0,0,0,0,0,39
50603112805,30,6,0,0,0,0,0,39
50603112806,45,9,0,0,0,0,0,50
50603112807,26,5,0,0,0,0,0,39
50603112808,0,0,0,0,0,0,0,0
50603112809,62,6,5,0,0,0,0,77
50603112810,27,4,0,3,0,0,0,33
50603112811,24,0,0,0,0,0,0,25
50603112812,35,4,0,0,0,0,0,38
50603112813,52,8,0,0,0,0,0,60
50603112814,62,9,3,0,0,0,0,69
50603112815,40,0,5,0,0,0,0,49
50603112816,28,0,0,0,0,0,0,31
50603112818,70,3,0,0,0,0,0,71
50603112819,88,12,0,0,0,0,0,108
50603112820,43,10,6,0,0,0,0,55
50603112821,19,0,0,0,0,0,0,26
50603112822,40,3,0,0,0,0,0,45
50603112823,50,0,4,5,0,0,0,60
50603112824,35,3,0,0,0,0,0,45
50603112825,56,7,0,3,0,0,0,73
50603112826,43,9,4,0,0,0,0,57
50603112827,32,3,0,0,0,0,0,47
50603112828,24,3,0,0,0,0,0,30
50603112829,44,3,0,0,0,0,0,54
50603112830,55,7,0,0,0,0,0,65
50603112831,63,6,3,0,0,0,3,74
50603112832,51,0,4,0,0,0,0,60
50603112833,24,3,0,0,0,0,0,25
50603112834,52,5,0,0,0,0,0,55
50603112835,47,0,0,0,0,0,0,49
50603112836,28,7,0,0,0,0,0,31
50603112837,22,3,0,0,0,0,0,30
50603112901,83,4,0,0,0,0,0,89
50603112902,39,5,0,0,0,0,0,46
50603112903,51,8,0,0,0,0,0,58
50603112904,52,4,0,0,0,0,0,56
50603112905,40,3,0,0,0,0,0,49
50603112906,90,9,4,0,0,0,5,106
50603112907,45,3,0,0,0,0,0,53
50603112908,27,0,3,0,0,0,0,31
50603112909,71,5,0,0,0,0,0,76
50603112910,26,4,0,0,0,0,0,31
50603112911,69,4,0,0,0,0,0,70
50603112912,94,15,0,0,0,0,0,103
50603112913,114,3,3,0,0,0,0,121
50603112914,65,3,0,0,0,0,0,70
50603112915,47,3,0,0,0,0,0,55
50603112916,44,5,4,0,0,0,0,50
50603112917,66,7,4,0,0,0,0,78
50603112918,40,6,0,0,0,0,0,47
50603112919,35,0,0,0,0,0,0,39
50603112920,74,8,0,0,0,0,0,79
50603112921,62,7,0,5,0,0,0,72
50603112922,46,0,0,0,0,0,0,49
50603112923,97,3,0,0,0,0,0,100
50603112924,58,4,0,0,0,0,0,66
50603112925,121,9,3,4,0,0,0,132
50603112926,82,4,0,0,0,0,0,91
50603112927,79,3,3,0,0,0,0,90
50603112928,47,0,0,0,0,0,0,51
50603112929,44,8,0,0,0,0,0,48
50603112930,47,0,0,0,0,0,0,47
50603112931,18,6,0,0,0,0,0,24
50603112932,58,9,4,0,0,0,0,70
50603112933,19,0,0,0,0,0,0,24
50603113001,0,0,0,0,0,0,0,0
50603113101,56,3,3,0,0,0,0,64
50603113102,93,13,0,0,0,0,0,100
50603113103,31,3,0,0,0,0,0,38
50603113104,38,7,0,0,0,0,0,48
50603113105,75,9,0,0,0,0,0,77
50603113106,50,9,0,0,0,0,0,59
50603113107,57,8,0,0,0,0,0,60
50603113108,137,17,4,0,0,0,0,155
50603113109,81,3,0,0,0,0,0,89
50603113110,90,7,0,0,0,0,0,102
50603113111,55,9,0,0,0,0,0,60
50603113112,82,8,0,0,0,0,0,89
50603113113,59,6,0,0,0,0,0,73
50603113114,67,13,0,0,0,0,0,74
50603113115,64,9,0,0,0,0,0,73
50603113116,52,7,0,0,0,0,0,58
50603113117,70,6,0,0,0,0,0,74
50603113118,122,11,7,0,0,0,0,137
50603113119,84,5,0,0,0,0,0,94
50603113120,89,12,0,0,0,0,0,99
50603113121,28,4,0,0,0,0,0,39
50603113122,43,3,0,0,0,0,0,49
50603113123,79,13,0,0,0,0,0,90
50603113124,52,9,0,0,0,0,0,61
50603113125,89,3,3,6,0,0,0,98
50603113126,64,9,0,0,0,0,0,78
50603113127,75,7,5,0,0,0,0,93
50603113128,60,7,0,0,0,0,0,71
50603113129,98,4,0,3,0,0,0,109
50603113130,81,5,0,0,0,0,0,88
50603113131,70,13,4,0,0,0,0,88
50603113132,99,7,6,0,0,0,0,109
50603113133,84,10,0,0,0,0,0,103
50603113134,64,10,5,0,0,0,0,80
50603113135,48,5,0,0,0,0,0,58
50603113136,60,5,3,0,0,0,0,68
50603113137,91,12,4,0,0,0,0,100
50603113138,90,17,0,0,0,0,0,107
50603113139,72,6,3,0,0,0,0,81
50604113201,41,9,0,0,0,0,0,50
50604113202,50,4,0,0,0,0,0,60
50604113204,46,3,4,0,0,0,0,53
50604113205,66,9,0,3,0,0,0,81
50604113206,66,7,3,0,0,0,0,69
50604113207,23,3,0,0,0,0,0,26
50604113208,26,0,0,0,0,0,0,28
50604113209,0,0,0,0,0,0,0,0
50604113210,27,4,0,0,0,0,0,26
50604113211,67,4,5,0,0,0,0,70
50604113214,37,0,0,0,0,0,0,44
50604113215,31,0,0,0,0,0,0,29
50604113216,36,0,0,0,0,0,0,38
50604113217,48,13,7,0,0,0,0,66
50604113218,43,3,0,0,0,0,0,54
50604113219,57,3,0,3,0,0,0,65
50604113220,19,0,0,0,0,0,0,19
50604113221,52,3,0,0,0,0,0,53
50604113222,53,5,0,0,0,0,0,67
50604113225,63,8,0,0,0,0,0,67
50604113226,52,4,0,0,0,0,0,62
50604113227,26,0,3,0,0,0,0,25
50604113228,32,5,0,0,0,0,0,36
50604113229,29,5,0,0,0,0,0,34
50604113231,39,5,4,0,0,0,0,53
50604113232,56,4,9,0,0,0,0,73
50604113234,61,3,4,4,0,0,0,65
50604113235,32,5,0,0,0,0,0,43
50604113236,65,10,0,0,0,0,0,74
50604113237,36,5,5,0,0,0,0,42
50604113238,54,7,4,0,0,0,0,64
50604113239,33,9,4,0,0,0,0,51
50604113240,65,5,0,0,0,0,0,78
50604113241,42,4,0,0,0,0,0,45
50604113242,44,5,4,0,0,0,0,54
50604113243,22,6,0,0,0,0,0,30
50604113244,20,6,0,0,0,0,0,27
50604113245,57,4,5,0,0,0,0,61
50604113246,32,3,0,0,0,0,0,42
50604113247,36,7,3,0,0,0,0,44
50604113248,30,3,0,0,0,0,0,33
50604113249,35,3,4,0,0,0,0,45
50604113250,33,3,0,0,0,0,0,37
50604113251,45,11,3,0,0,0,0,53
50604113252,57,7,0,0,0,0,0,72
50604113253,13,0,0,0,0,0,0,11
50604113254,32,8,0,0,0,0,0,40
50604113255,54,7,0,0,0,0,0,64
50604113256,0,0,0,0,0,0,0,0
50604113257,72,10,0,0,0,0,0,78
50604113258,41,3,0,0,0,0,0,48
50604113301,59,6,0,0,0,0,0,67
50604113303,50,0,3,3,0,0,0,60
50604113305,115,15,0,0,0,0,0,137
50604113306,58,8,0,0,0,0,0,65
50604113307,52,11,0,0,0,0,0,66
50604113309,35,3,0,0,0,0,0,48
50604113310,73,8,0,0,0,0,0,86
50604113311,52,11,0,0,0,0,0,60
50604113312,49,7,0,0,0,0,0,65
50604113313,71,10,5,0,0,0,0,86
50604113316,88,3,7,0,0,0,0,106
50604113317,92,11,0,0,0,0,0,99
50604113322,66,7,3,0,0,0,0,74
50604113323,49,11,0,0,0,0,0,61
50604113324,188,18,3,3,0,0,0,213
50604113325,107,5,0,0,0,0,0,115
50604113326,39,7,3,0,0,0,0,58
50604113327,62,10,0,0,0,0,0,71
50604113328,92,4,0,0,0,0,0,98
50604113329,57,3,0,0,0,0,0,65
50604113331,92,12,0,0,0,0,0,104
50604113332,50,9,0,0,0,0,0,53
50604113334,0,0,0,0,0,0,0,0
50604113335,0,0,0,0,0,0,0,0
50604113336,40,3,0,0,0,0,0,44
50604113337,56,8,0,0,0,0,0,61
50604113338,37,4,0,0,0,0,0,43
50604113339,59,4,0,0,0,0,0,69
50604113340,84,8,0,0,0,0,0,96
50604113341,39,4,0,0,0,0,0,48
50604113342,74,8,0,0,0,0,0,84
50604113343,99,19,0,0,0,0,0,116
50604113344,41,4,4,0,0,0,0,48
50604113345,79,5,0,3,0,0,0,84
50604113346,53,4,4,0,0,0,0,56
50604113347,36,9,0,0,0,0,0,47
50604113348,104,9,5,6,0,0,0,119
50604113349,72,14,0,0,0,0,0,85
50604113350,41,3,0,0,0,0,0,48
50604113351,81,10,0,6,0,0,0,97
50604113352,26,4,0,0,0,0,0,29
50604113353,77,12,0,0,0,0,0,85
50604113354,64,4,0,0,0,0,0,73
50604113355,79,16,0,0,0,0,0,94
50604113356,65,5,0,0,0,0,0,77
50604113357,107,15,3,0,0,0,0,124
50604113358,77,9,6,0,0,0,0,91
50604113359,63,3,4,0,0,0,0,75
50604113360,67,10,6,0,0,0,0,79
50604113361,75,3,0,5,0,0,0,83
50604113401,21,6,4,0,0,0,0,26
50604113402,27,6,0,0,0,0,0,34
50604113403,53,11,6,0,0,0,0,69
50604113404,29,8,0,0,0,0,0,32
50604113405,4,0,0,0,0,0,0,6
50604113406,76,12,0,3,0,0,0,91
50604113407,24,6,0,0,0,0,0,31
50604113408,20,7,0,0,0,0,0,23
50604113409,52,3,5,0,0,0,0,63
50604113410,32,5,5,0,0,0,3,40
50604113411,41,3,0,3,0,0,3,57
50604113412,33,3,0,0,0,0,0,43
50604113413,26,8,0,0,0,0,0,36
50604113415,0,0,0,0,0,0,0,0
50604113417,24,7,5,0,0,0,0,38
50604113418,45,9,3,0,0,0,0,55
50604113419,20,3,0,0,0,0,0,25
50604113420,43,7,0,5,0,0,0,53
50604113421,51,16,3,0,0,0,0,66
50604113422,32,7,3,0,0,0,0,44
50604113423,12,0,0,0,0,0,0,18
50604113424,54,7,4,0,0,0,0,61
50604113425,35,4,0,3,0,0,0,48
