SA1_CODE_2021,Tot_OcMngr,Tot_OcProf,Tot_OcTechTrdW,Tot_OcComPerS,Tot_OcClericAdm,Tot_OcSalesWk,Tot_OcMacOp_Driv,Tot_OcLab,Tot_OcID_NS,Tot_Tot
50602112333,80,87,19,13,42,35,17,8,9,302
50602112334,40,91,31,36,45,15,14,10,5,290
50602112335,4,4,10,9,3,0,4,3,0,41
50602112336,85,93,27,17,46,20,14,14,4,336
50602112337,0,0,0,0,0,0,0,0,0,0
50602112338,35,105,49,47,28,16,17,37,13,338
50602112339,16,35,8,16,19,7,9,0,0,118
50602112340,20,52,28,27,25,8,6,21,3,195
50602112341,46,113,33,25,38,16,25,28,0,324
50602130901,26,45,39,30,29,15,32,20,6,239
50602130902,30,55,47,44,41,19,27,24,7,296
50602130903,13,40,27,20,28,18,27,17,3,188
50602130904,13,32,40,18,21,21,29,15,3,197
50602130905,27,55,38,28,28,24,29,35,0,270
50602130906,12,23,18,19,7,17,15,20,4,136
50602130907,27,46,55,47,52,24,40,37,7,335
50602130908,29,43,60,31,28,17,20,33,9,269
50602130909,21,75,42,40,28,24,28,27,12,293
50602130910,18,42,39,36,35,27,22,37,3,255
50602130911,17,27,23,22,24,21,17,14,5,175
50602130912,23,40,34,30,24,24,23,21,3,224
50602130913,10,39,28,26,22,18,13,25,0,185
50602130914,11,31,32,24,24,11,20,25,9,190
50602130915,18,25,21,25,25,11,18,17,0,167
50602130916,22,52,47,31,38,24,33,36,12,294
50602130917,22,44,38,32,36,27,19,30,0,245
50602130918,29,30,48,25,33,28,34,29,6,266
50602130919,3,13,3,13,7,6,6,5,4,63
50602130920,7,11,23,15,17,15,19,14,0,114
50602131001,20,40,30,20,28,19,27,19,5,201
50602131002,30,50,54,31,33,20,19,20,5,260
50602131003,29,70,33,26,33,31,18,28,11,274
50602131004,20,42,44,12,26,8,14,14,4,187
50602131005,25,40,52,38,39,25,36,56,3,305
50602131006,10,25,14,13,23,11,16,15,3,127
50602131007,13,32,22,17,25,9,26,16,3,167
50602131008,19,40,45,28,31,7,18,20,4,213
50602131009,22,39,36,12,25,14,12,19,5,180
50602131010,24,49,24,15,30,18,20,17,0,202
50602131011,12,35,31,20,29,18,27,21,3,198
50602131012,15,65,28,33,33,10,27,21,3,234
50602131013,22,35,44,27,27,11,27,29,4,220
50602131014,34,53,47,35,32,20,22,30,7,286
50602131015,17,40,34,21,29,17,8,23,0,186
50602131016,44,44,38,18,37,14,28,27,0,247
50602131017,18,33,28,14,24,9,6,11,3,157
50602131101,29,80,25,26,41,16,18,11,0,241
50602131102,38,85,32,33,37,25,24,7,5,288
50602131103,28,41,24,22,20,6,12,12,0,168
50602131104,22,54,45,27,34,12,11,19,0,236
50602131105,20,73,40,29,31,18,18,16,0,245
50602131106,25,52,38,24,45,20,26,14,7,258
50602131107,34,55,27,39,32,13,21,14,8,235
50602131108,23,55,34,22,11,16,21,18,0,202
50602131109,18,53,39,33,28,14,24,21,3,238
50602131110,28,38,25,23,21,24,14,20,3,201
50602131111,6,34,21,38,14,8,25,28,5,179
50602131112,18,38,28,30,23,17,10,20,0,182
50602131113,8,23,34,30,13,10,30,42,5,198
50602131114,40,74,44,23,31,14,9,6,0,251
50602131115,22,51,18,19,14,20,14,17,0,177
50602131116,25,66,38,15,27,21,12,24,5,221
50602131117,34,88,36,40,35,24,21,18,4,293
50602131118,21,63,40,36,32,10,25,17,0,242
50602131119,64,143,75,60,56,37,28,19,9,477
50602131120,22,60,34,32,32,18,23,18,10,244
50602131121,36,86,47,48,45,23,14,27,5,330
50602131122,42,87,51,46,41,29,27,28,3,348
50602131123,52,71,36,45,37,15,26,21,13,305
50602131124,46,94,50,21,44,24,11,32,5,335
50602131125,22,48,32,32,32,17,13,26,4,220
50602131126,3,6,0,3,3,0,0,0,0,18
50603112401,12,46,41,38,13,10,32,28,3,232
50603112402,5,3,7,0,0,3,10,5,0,30
50603112403,16,41,28,30,21,20,21,31,6,212
50603112404,22,93,65,60,54,31,34,61,11,418
50603112405,19,57,56,49,31,26,20,31,7,293
50603112406,29,66,49,62,20,29,24,37,4,322
50603112407,6,28,15,34,11,17,17,22,6,164
50603112408,12,38,19,32,20,14,21,21,10,193
50603112410,17,73,33,64,26,37,27,41,12,327
50603112411,17,41,24,43,27,20,41,41,8,270
50603112412,0,14,0,38,3,25,4,14,0,99
50603112413,22,50,19,27,19,14,8,14,0,169
50603112414,11,38,12,3,18,7,4,7,0,107
50603112415,31,87,43,34,36,17,12,32,0,300
50603112416,45,126,42,49,46,29,20,51,5,409
50603112417,0,5,0,3,4,4,0,0,3,25
50603112418,47,111,31,46,49,20,19,18,0,338
50603112419,30,90,43,74,38,35,28,52,5,390
50603112421,25,55,17,22,25,14,7,18,0,183
50603112422,25,80,47,38,27,17,11,27,8,270
50603112423,37,102,43,41,52,24,15,26,8,345
50603112424,30,60,18,25,29,13,5,6,0,182
50603112426,19,73,32,78,21,43,43,58,21,379
50603112427,0,8,8,4,3,5,3,6,0,41
50603112429,8,31,9,34,7,13,8,16,4,131
50603112430,27,74,50,25,39,17,14,30,7,286
50603112431,23,68,35,28,23,23,24,28,10,254
50603112432,10,53,31,69,27,31,33,67,4,331
50603112433,14,45,27,39,21,16,24,59,8,242
50603112434,38,126,49,63,47,26,37,47,9,447
50603112435,18,61,40,35,38,16,15,32,9,245
50603112436,10,69,33,39,18,29,19,25,4,249
50603112437,23,78,55,61,26,38,43,82,17,426
50603112438,31,92,59,65,45,30,25,47,5,391
50603112439,14,32,24,16,13,3,15,16,3,140
50603112440,27,55,20,22,25,10,14,15,3,187
50603112441,13,53,23,22,22,19,8,7,0,161
50603112442,0,3,0,4,3,3,0,0,5,19
50603112443,8,51,25,25,22,18,14,54,0,225
50603112444,14,51,41,42,37,24,24,29,6,265
50603112445,0,0,0,0,0,0,0,0,3,8
50603112446,35,85,30,49,38,23,15,23,4,303
50603112447,23,77,40,45,21,17,19,29,0,271
50603112501,23,40,37,10,16,19,6,15,6,168
50603112502,21,47,26,26,24,19,13,21,5,199
50603112504,74,77,36,21,54,31,15,19,4,329
50603112505,33,60,23,17,30,18,4,7,0,191
50603112506,36,50,43,30,43,18,5,21,0,243
50603112507,18,64,40,32,29,15,19,27,4,252
50603112509,20,55,17,15,25,13,6,10,0,165
50603112510,35,11,20,6,13,10,13,5,0,108
50603112511,26,35,38,38,29,22,11,24,3,228
50603112512,18,57,29,16,29,22,11,13,9,201
50603112513,18,59,22,23,26,13,15,17,3,202
50603112514,36,47,28,18,28,14,15,12,0,204
50603112515,27,50,38,19,36,21,16,20,4,227
50603112516,11,29,15,12,13,11,3,5,3,102
50603112517,51,82,46,32,60,42,10,30,0,356
50603112518,22,40,18,17,18,21,8,11,9,157
50603112519,27,77,45,31,48,24,18,19,0,287
50603112520,19,56,27,22,23,21,14,13,4,213
50603112521,27,82,33,22,27,15,15,13,5,234
50603112522,47,76,30,32,30,34,13,23,8,284
50603112524,15,37,17,20,19,4,10,5,6,141
50603112525,36,71,30,33,41,24,19,22,8,275
50603112526,28,63,50,34,33,30,19,26,6,283
50603112527,18,40,13,15,14,12,15,9,0,124
50603112528,15,26,8,18,16,11,12,6,4,131
50603112529,17,26,10,13,17,12,3,8,0,119
50603112601,0,0,0,0,0,0,0,0,0,0
50603112701,9,33,46,15,37,29,20,33,10,228
50603112702,14,28,41,21,28,16,27,17,4,202
50603112704,25,67,50,52,43,28,31,47,8,347
50603112707,42,95,51,50,57,41,44,41,4,425
50603112708,32,110,62,54,43,35,41,44,7,437
50603112714,12,58,36,54,30,29,38,42,5,302
50603112715,26,59,46,29,40,26,39,32,8,302
50603112716,23,26,39,41,24,15,31,44,6,235
50603112718,30,51,45,47,28,20,37,58,0,322
50603112719,16,34,33,25,13,20,33,46,0,228
50603112720,23,45,56,49,25,31,43,44,10,320
50603112721,15,84,51,45,33,14,30,43,4,317
50603112722,14,49,32,26,19,8,17,26,20,213
50603112723,11,35,18,30,20,13,13,19,6,169
50603112724,28,97,55,55,37,33,36,38,11,398
50603112727,13,54,48,40,27,20,30,36,6,263
50603112728,9,9,23,13,9,4,9,11,0,78
50603112729,13,26,38,31,26,20,23,23,5,213
50603112730,22,65,38,44,24,17,22,48,3,283
50603112731,10,29,40,36,22,15,20,34,7,209
50603112732,18,24,26,38,19,17,32,33,9,220
50603112734,10,19,22,20,16,11,11,24,4,143
50603112735,22,55,55,67,39,26,62,61,10,391
50603112736,15,29,33,25,36,14,30,25,4,218
50603112737,16,36,28,33,39,12,32,17,13,230
50603112739,28,83,48,54,45,21,45,50,0,371
50603112740,19,83,58,62,33,22,33,55,5,368
50603112741,19,59,70,37,34,26,35,50,6,332
50603112742,15,31,27,21,26,15,20,25,3,196
50603112743,7,27,35,30,18,13,21,28,0,179
50603112744,28,63,38,53,32,26,25,29,11,312
50603112745,29,78,34,40,42,26,17,32,4,292
50603112746,13,37,35,44,20,16,46,53,8,265
50603112747,0,0,0,0,0,0,0,0,4,4
50603112748,10,39,28,32,16,19,21,32,14,203
50603112749,22,57,46,59,39,20,23,40,5,312
50603112750,5,21,30,19,16,11,13,15,4,142
50603112751,13,45,27,40,32,18,7,26,0,211
50603112752,20,52,47,43,34,22,36,38,9,294
50603112753,10,34,37,29,25,31,17,28,10,219
50603112754,13,35,52,39,25,16,26,44,8,259
50603112801,11,24,19,15,18,15,12,13,0,128
50603112802,14,41,25,27,30,6,18,24,8,187
50603112803,12,39,23,15,15,10,5,6,0,132
50603112804,13,27,26,22,20,11,8,22,0,141
50603112805,7,30,30,21,14,9,19,16,3,150
50603112806,17,43,24,24,23,13,6,16,0,168
50603112807,20,29,23,15,20,10,7,14,0,139
50603112808,0,0,0,0,0,0,0,0,0,0
50603112809,23,79,44,34,41,24,17,24,0,296
50603112810,16,25,22,28,19,7,13,15,0,150
50603112811,5,26,14,12,13,9,9,11,0,103
50603112812,11,36,27,32,23,12,15,20,0,175
50603112813,20,63,43,39,37,22,20,32,7,274
50603112814,27,77,36,34,18,25,27,34,3,281
50603112815,16,53,24,21,27,15,10,20,5,188
50603112816,15,27,19,18,20,10,8,14,3,129
50603112818,23,74,61,40,42,36,33,29,10,353
50603112819,17,79,83,72,41,26,29,59,7,417
50603112820,11,34,28,24,22,13,25,21,5,180
50603112821,4,23,11,15,6,9,12,8,0,91
50603112822,12,22,32,29,21,10,25,28,3,175
50603112823,11,44,37,24,27,15,16,25,0,202
50603112824,17,36,29,18,21,21,17,22,0,174
50603112825,20,74,57,34,38,23,17,21,9,289
50603112826,29,42,42,37,32,20,22,30,6,259
50603112827,17,46,25,21,24,4,11,17,0,167
50603112828,15,27,24,11,14,3,11,16,0,122
50603112829,14,39,17,20,23,12,15,18,0,160
50603112830,20,57,34,35,32,10,18,33,6,254
50603112831,20,78,41,28,41,14,19,23,5,277
50603112832,20,63,42,28,37,16,22,10,0,239
50603112833,10,29,21,13,12,5,16,18,4,121
50603112834,11,35,37,27,26,28,12,21,0,199
50603112835,24,53,27,26,32,17,18,23,6,222
50603112836,19,40,26,21,11,15,9,15,0,153
50603112837,21,27,27,27,17,11,22,11,0,154
50603112901,38,87,33,35,36,13,12,19,0,273
50603112902,25,44,15,7,29,14,4,6,0,152
50603112903,35,86,10,18,27,8,4,10,0,191
50603112904,33,66,17,11,21,18,11,0,4,174
50603112905,29,61,6,12,16,9,6,0,0,144
50603112906,58,116,18,30,36,21,10,10,8,307
50603112907,34,48,19,13,22,9,7,4,3,160
50603112908,10,37,13,8,6,8,5,5,0,92
50603112909,20,92,18,30,23,18,5,12,3,220
50603112910,11,29,15,13,13,9,0,12,4,99
50603112911,22,74,24,21,29,14,23,19,3,225
50603112912,26,103,45,35,45,22,13,26,4,330
50603112913,38,107,46,32,42,28,14,16,10,339
50603112914,26,63,26,31,24,17,16,24,4,217
50603112915,35,70,11,15,23,15,3,4,0,182
50603112916,20,50,17,9,11,13,0,8,6,129
50603112917,46,99,20,15,20,20,3,4,4,219
50603112918,30,43,12,6,17,3,10,8,0,141
50603112919,12,46,9,6,16,0,0,4,0,95
50603112920,32,98,20,24,27,18,15,16,3,260
50603112921,25,76,31,21,21,21,16,14,0,222
50603112922,20,35,33,20,28,8,9,14,0,180
50603112923,42,91,36,34,35,34,7,21,4,298
50603112924,26,72,30,19,19,10,18,17,6,215
50603112925,45,115,45,53,47,27,26,33,5,385
50603112926,25,85,28,34,40,24,8,35,0,280
50603112927,33,136,37,44,43,26,10,21,4,357
50603112928,35,58,21,15,18,12,7,17,0,183
50603112929,22,62,22,16,17,12,9,14,0,182
50603112930,26,61,11,4,17,16,3,9,0,143
50603112931,18,24,11,3,10,10,3,0,5,93
50603112932,31,79,23,29,32,21,5,15,4,238
50603112933,6,15,7,9,6,3,8,9,0,65
50603113001,0,0,0,3,0,0,4,0,0,10
50603113101,23,64,24,27,16,18,13,12,6,198
50603113102,32,84,30,36,44,21,12,24,7,289
50603113103,15,38,14,10,20,15,11,11,0,133
50603113104,15,52,21,20,25,6,7,4,0,153
50603113105,20,88,40,30,34,15,18,15,4,259
50603113106,23,81,21,14,18,11,0,13,3,182
50603113107,18,47,23,25,19,15,6,24,5,181
50603113108,35,169,54,57,46,31,28,26,0,449
50603113109,30,90,21,26,35,16,3,18,6,241
50603113110,37,97,40,33,35,31,12,24,5,310
50603113111,14,49,11,18,22,11,8,17,0,157
50603113112,23,74,47,35,31,24,6,23,0,265
50603113113,25,75,23,14,23,20,7,15,3,204
50603113114,37,64,22,28,32,20,13,19,0,235
50603113115,29,77,32,21,32,25,9,10,6,238
50603113116,14,43,18,19,21,20,11,13,3,158
50603113117,10,66,25,19,30,13,13,19,7,208
50603113118,44,130,35,47,38,26,28,24,5,372
50603113119,27,66,29,23,27,18,7,30,5,224
50603113120,30,96,38,27,28,14,12,19,3,269
50603113121,9,37,4,19,15,10,4,9,3,108
50603113122,22,43,18,18,21,17,5,12,0,138
50603113123,33,75,30,25,31,24,7,26,3,256
50603113124,19,55,10,26,13,14,4,19,0,159
50603113125,33,96,40,27,38,15,15,33,4,299
50603113126,22,83,32,21,16,16,5,11,3,209
50603113127,16,84,23,29,25,15,12,16,5,232
50603113128,15,80,21,35,31,15,5,13,10,217
50603113129,36,109,44,33,34,18,17,22,8,321
50603113130,38,71,36,21,34,26,6,15,11,250
50603113131,27,82,36,31,29,21,20,28,4,278
50603113132,33,91,38,36,39,36,22,19,5,311
50603113133,26,86,35,37,41,21,13,24,6,283
50603113134,28,89,27,22,29,12,9,17,0,231
50603113135,28,58,12,17,15,11,8,5,0,162
50603113136,20,81,24,22,25,24,9,23,3,222
50603113137,38,99,28,27,26,29,16,18,3,289
50603113138,35,100,31,29,32,26,12,21,6,277
50603113139,18,64,26,28,27,18,8,12,4,197
50604113201,15,24,17,34,20,11,20,14,6,152
50604113202,20,32,33,21,22,11,21,30,11,208
50604113204,5,17,42,19,25,32,22,23,4,188
50604113205,19,50,58,40,36,32,34,55,16,327
50604113206,20,33,54,35,39,29,26,33,4,269
50604113207,7,24,15,21,25,16,9,7,0,126
50604113208,8,13,27,9,22,5,16,11,0,113
50604113209,0,0,0,0,0,0,0,0,0,0
50604113210,8,21,28,26,14,8,15,21,4,145
50604113211,19,50,49,32,29,15,33,31,5,256
50604113214,22,26,28,31,18,14,21,38,3,201
50604113215,5,17,32,21,14,13,7,10,0,113
50604113216,4,30,30,22,18,3,21,30,9,166
50604113217,16,32,48,38,24,21,32,45,8,265
50604113218,14,27,33,17,22,12,32,18,12,188
50604113219,34,45,47,37,29,23,22,32,7,276
50604113220,16,12,22,4,11,3,13,11,0,96
50604113221,9,19,32,24,23,18,18,28,10,180
50604113222,13,19,42,17,22,26,34,27,3,214
50604113225,25,54,54,36,26,11,25,33,3,259
50604113226,14,39,36,35,23,22,38,33,8,252
50604113227,5,15,10,11,5,9,13,12,0,84
50604113228,9,18,24,11,15,6,12,20,0,120
50604113229,9,16,21,29,25,10,21,17,0,160
50604113231,12,10,32,13,15,13,13,19,6,145
50604113232,15,21,32,31,21,20,33,50,0,231
50604113234,11,25,30,22,22,18,31,39,9,198
50604113235,10,22,39,22,13,12,19,28,3,168
50604113236,16,30,46,36,39,23,31,39,16,280
50604113237,12,22,28,29,18,4,12,21,4,153
50604113238,17,45,42,39,43,27,39,29,12,289
50604113239,14,22,47,19,17,12,23,19,3,176
50604113240,19,45,56,31,31,19,31,40,11,275
50604113241,16,47,34,38,32,10,21,23,7,226
50604113242,14,23,38,22,23,14,30,31,3,192
50604113243,10,7,28,14,14,6,11,14,0,105
50604113244,9,12,24,17,8,8,19,13,4,108
50604113245,10,28,27,31,17,10,24,23,5,184
50604113246,0,15,32,19,9,4,18,22,3,122
50604113247,3,29,32,19,19,17,17,24,5,168
50604113248,19,30,44,55,17,31,34,28,0,249
50604113249,16,30,20,18,22,8,19,15,6,152
50604113250,14,23,26,14,19,19,13,16,0,145
50604113251,14,28,43,25,23,12,26,33,3,216
50604113252,10,31,32,27,28,17,23,35,0,204
50604113253,0,18,18,25,16,6,10,14,0,109
50604113254,16,33,37,18,28,15,11,15,5,183
50604113255,18,47,45,26,24,21,37,28,5,240
50604113256,0,0,0,0,0,0,0,0,0,0
50604113257,36,70,44,33,28,22,26,37,0,284
50604113258,10,38,29,36,25,20,8,33,7,214
50604113301,15,53,30,19,30,13,18,15,0,201
50604113303,22,47,31,29,27,15,12,18,0,193
50604113305,46,116,70,48,64,37,33,27,8,444
50604113306,36,42,32,26,36,18,5,12,6,213
50604113307,25,43,25,33,32,15,7,14,5,198
50604113309,23,39,19,16,26,20,24,14,5,172
50604113310,38,60,50,33,32,27,23,28,0,301
50604113311,36,51,27,25,41,20,9,15,5,226
50604113312,28,57,30,25,31,34,20,23,0,242
50604113313,52,71,38,29,45,29,20,27,0,300
50604113316,27,71,55,38,40,23,35,28,8,322
50604113317,45,80,45,37,50,35,17,35,3,345
50604113322,34,72,36,27,38,19,22,23,4,282
50604113323,29,59,23,21,19,24,10,17,7,203
50604113324,74,210,82,81,94,72,41,42,8,708
50604113325,37,86,45,47,27,24,23,31,0,324
50604113326,24,44,18,21,20,12,13,12,0,180
50604113327,24,51,33,35,36,16,13,19,7,223
50604113328,27,65,48,28,43,33,24,30,4,300
50604113329,11,51,36,20,22,17,15,22,0,188
50604113331,35,72,63,45,32,32,31,33,7,347
50604113332,13,34,32,16,21,15,22,13,3,168
50604113334,0,0,0,0,0,0,0,0,0,0
50604113335,0,0,0,0,0,0,0,0,0,0
50604113336,5,26,15,13,17,13,9,10,3,112
50604113337,29,57,30,24,22,22,14,19,5,227
50604113338,20,39,20,12,21,14,11,5,5,147
50604113339,23,49,31,11,32,25,15,17,3,190
50604113340,24,83,38,35,51,16,17,22,3,287
50604113341,16,37,20,11,17,6,17,8,0,129
50604113342,28,62,25,33,20,17,13,10,9,221
50604113343,23,88,53,35,48,38,31,38,5,356
50604113344,18,20,19,18,19,16,8,20,5,153
50604113345,15,50,34,37,36,16,22,26,6,238
50604113346,24,41,15,8,27,9,15,6,0,146
50604113347,17,35,29,18,30,7,22,21,4,177
50604113348,39,89,57,44,42,46,23,20,4,365
50604113349,28,56,26,22,20,17,21,17,4,223
50604113350,13,29,20,12,14,17,11,19,8,138
50604113351,38,61,37,27,32,22,19,20,4,252
50604113352,19,34,24,14,21,12,5,13,0,134
50604113353,34,60,34,16,31,16,19,12,4,235
50604113354,28,69,37,29,29,24,12,28,4,252
50604113355,34,68,37,29,34,22,19,27,5,274
50604113356,25,58,36,16,35,22,23,27,5,247
50604113357,31,77,53,44,58,32,31,34,9,365
50604113358,18,89,43,29,53,23,24,23,0,312
50604113359,33,59,25,27,21,15,10,25,3,217
50604113360,29,62,48,31,28,27,19,21,0,274
50604113361,18,58,25,22,23,18,31,18,10,232
50604113401,6,13,14,14,10,11,13,9,0,92
50604113402,14,13,13,13,18,11,31,16,3,137
50604113403,20,30,30,31,29,21,39,30,3,238
50604113404,8,10,20,12,7,15,20,19,0,115
50604113405,5,0,4,0,6,6,5,6,4,29
50604113406,14,44,48,28,38,29,29,32,6,256
50604113407,7,15,25,13,21,5,7,20,5,113
50604113408,8,14,22,33,12,11,21,29,0,145
50604113409,10,24,45,20,17,17,47,32,0,218
50604113410,5,12,23,13,17,8,19,23,5,134
50604113411,15,41,45,17,27,28,29,43,0,248
50604113412,14,24,41,25,32,15,23,15,3,181
50604113413,12,13,34,19,20,13,24,25,0,155
50604113415,0,0,0,0,0,0,0,0,0,0
50604113417,4,10,31,15,25,9,15,18,4,145
50604113418,11,24,27,21,25,14,35,32,7,185
50604113419,6,22,15,13,14,14,11,11,4,99
50604113420,18,21,47,16,30,17,36,40,7,236
50604113421,18,50,48,57,46,34,58,38,4,349
50604113422,5,20,33,12,19,6,24,24,3,155
50604113423,7,4,13,12,11,4,5,10,3,56
50604113424,14,22,37,34,32,23,39,42,5,251
50604113425,15,16,31,28,25,22,23,33,0,195
50604113426,9,11,39,15,20,21,28,39,10,191
50604113427,11,20,31,36,18,17,40,28,0,198
50604113428,10,14,25,20,17,17,17,23,0,142
50604113429,9,15,42,12,20,9,22,25,0,152
50604113430,9,23,31,18,19,15,23,23,6,149
50604113431,4,9,21,21,21,10,15,16,0,121
50604113432,15,12,31,16,21,13,24,34,7,167
50604113434,13,16,37,21,23,18,22,24,0,174
50604113435,13,18,22,22,11,9,31,27,0,153
50604113436,14,26,44,34,32,31,43,37,0,267
50604113437,5,13,21,13,11,11,28,27,8,126
50604113438,14,25,49,40,28,30,28,52,4,264
50604113439,9,20,49,31,22,18,33,35,5,222
50604113440,8,12,33,26,23,19,34,24,11,184
50604113442,4,5,5,4,0,3,3,6,0,30
50604113443,18,17,38,40,26,18,33,36,9,230
50604113444,12,24,29,29,20,16,24,26,8,188
50604113445,10,18,38,30,29,10,21,30,7,179
50604113446,14,12,36,21,22,24,26,22,3,182
50604113447,13,26,39,34,22,14,22,34,8,207
50604113448,5,28,46,46,25,28,30,46,7,262
50604113449,7,19,38,18,23,14,20,18,3,161
50604113450,6,19,15,16,24,16,20,16,0,128
50604113451,0,20,33,28,23,13,26,40,9,195
50604113452,12,20,23,16,16,24,21,23,0,149
50604113453,11,14,34,34,41,16,27,29,3,211
50604113454,12,29,40,30,24,29,37,29,4,227
50604113501,17,26,31,28,30,17,31,36,12,228
50604113502,22,42,48,32,39,31,21,35,6,282
50604113503,48,103,69,58,64,36,54,39,10,482
50604113504,64,81,77,51,62,41,43,49,12,474
50604113505,42,89,52,46,58,37,25,30,5,381
50604113507,28,51,53,32,43,22,27,35,0,292
50604113508,34,68,28,32,45,29,18,22,4,276
50604113509,34,73,44,47,48,29,26,21,4,324
50604113510,26,32,33,39,36,19,17,18,4,229
50604113511,18,16,50,26,35,22,36,25,0,229
50604113512,14,28,56,41,48,17,35,36,8,284
50604113513,20,36,56,35,42,23,44,52,10,311
50604113514,21,31,53,39,40,25,33,40,4,291
50604113515,23,46,56,41,43,34,35,42,4,333
50604113517,6,18,36,30,27,20,19,24,3,183
50604113518,21,32,43,27,38,17,27,27,0,226
50604113519,18,35,40,23,43,16,22,38,3,238
50604113520,4,13,15,17,14,5,18,7,4,99
50604113521,22,36,40,30,44,28,37,23,6,268
50604113523,35,43,56,37,48,40,37,29,6,329
50604113524,26,17,38,8,14,17,3,12,5,135
50604113525,86,214,156,101,105,71,72,70,14,887
50604113527,34,54,42,30,41,34,19,20,5,279
50604113528,117,270,156,113,130,68,58,64,16,996
50604113529,0,0,0,0,0,0,5,0,0,3
50604113530,31,55,32,28,36,19,14,14,5,234
50604113531,15,26,29,17,25,20,24,19,0,169
50604113532,49,130,92,61,61,34,31,45,3,513
50604113533,25,41,44,21,45,30,29,21,0,253
50604113534,23,51,38,50,39,18,28,20,11,280
50604113535,111,237,122,110,118,58,52,73,11,902
50604113536,22,44,30,20,28,23,7,16,0,194
50604113537,15,23,23,22,24,16,19,34,0,178
50604113538,23,36,37,41,38,24,24,26,0,244
50604113601,0,11,19,10,14,6,13,19,3,107
50604113602,11,17,39,15,18,18,22,32,10,181
50604113603,3,23,19,13,15,5,18,16,4,112
50604113604,17,18,40,37,12,11,30,40,4,206
50604113605,13,13,10,4,14,13,10,3,0,77
50604113606,7,22,59,35,28,18,36,33,7,243
50604113607,8,13,26,16,25,10,24,21,3,135
50604113608,11,25,29,25,15,14,20,34,0,175
50604113609,7,24,43,25,18,19,29,32,10,202
50604113610,5,16,27,37,21,9,33,37,0,184
50604113611,3,22,42,27,14,6,26,25,0,173
50604113612,7,19,45,18,15,18,26,28,3,174
50604113614,19,29,57,42,41,19,54,41,8,307
50604113615,15,28,43,37,38,25,45,52,8,293
50604113616,8,9,44,22,16,15,30,30,6,180
50604113617,4,10,20,19,15,4,19,25,0,124
50604113618,12,23,49,37,23,30,41,53,6,264
50604113619,18,26,42,6,21,9,41,25,4,193
50604113620,3,11,42,23,25,18,34,38,4,204
50604113622,15,0,0,0,3,4,8,11,0,40
50604113623,23,21,12,15,15,12,14,10,0,117
50604113624,34,24,32,16,30,10,8,20,0,180
50604113626,24,33,34,12,27,5,19,11,7,169
50604113630,20,11,35,11,18,11,17,16,5,140
50604113631,11,32,89,56,24,25,28,74,10,352
50604113632,9,20,30,23,17,19,25,28,4,176
50604113633,15,52,53,59,35,23,32,41,4,315
50604113634,15,17,23,17,23,8,23,12,3,136
50604113635,4,7,5,3,5,3,4,4,4,43
50604113636,9,31,36,30,24,19,10,25,5,192
50604113637,22,40,39,41,33,14,19,9,0,220
50604113638,12,9,24,19,12,12,8,12,0,104
50604113639,13,31,32,30,18,16,16,27,14,203
50604113640,12,33,25,28,21,9,12,10,6,156
50604113641,9,17,34,27,27,17,24,29,3,191
50604113642,21,34,35,28,33,8,34,27,5,221
50604113701,7,25,26,21,26,5,7,12,0,149
50604113702,23,34,38,23,25,15,22,25,7,220
50604113703,10,28,27,27,32,21,16,16,0,182
50604113704,18,31,37,27,35,12,29,30,5,232
50604113705,14,27,39,26,31,19,32,39,7,225
50604113706,10,34,49,21,29,18,34,21,4,219
50604113707,11,26,22,9,18,12,18,17,0,128
50604113708,33,49,38,41,50,26,20,27,10,280
50604113709,18,69,39,45,31,12,33,46,0,294
50604113710,19,31,25,8,13,19,12,12,3,145
50604113711,15,19,39,29,42,23,22,24,0,219
50604113712,21,34,34,23,35,16,14,30,5,209
50604113713,12,23,12,20,12,8,9,23,0,124
50604113714,3,28,19,15,7,7,24,24,0,143
50604113715,11,18,28,23,18,7,24,29,0,172
50604113716,16,29,37,14,22,16,21,31,0,180
50604113717,22,24,33,23,23,19,22,24,6,197
50604113718,27,42,51,29,33,27,14,18,0,232
50604113719,21,36,56,29,29,14,41,34,6,259
50604113720,8,17,19,14,13,12,15,12,0,109
50604113721,8,32,56,28,36,16,22,19,0,220
50604113722,17,19,22,19,21,7,10,22,0,132
50604113723,28,35,47,28,25,23,13,24,3,219
50604113724,23,49,45,26,46,26,27,29,6,270
50604113725,18,26,32,23,30,11,20,20,0,173
50604113726,20,28,37,28,24,21,21,35,4,226
50604113727,8,28,32,18,21,14,9,17,3,146
50604113728,17,26,39,26,23,18,16,25,5,193
50604113729,13,25,36,14,24,11,12,27,5,170
50604113730,9,28,34,17,29,7,20,24,0,172
50604113731,12,36,40,29,21,13,33,31,7,231
50604113732,16,28,44,31,24,22,33,26,8,226
50604113733,9,6,17,20,21,12,12,10,0,105
50604113734,15,19,27,18,28,10,19,22,0,156
50604113735,17,21,25,13,14,15,15,33,4,147
50604113736,25,55,82,50,29,38,50,56,9,389
50604113737,18,15,24,18,23,15,12,19,3,166
50604113738,9,24,25,25,18,17,16,18,5,154
50604113739,14,30,42,31,31,15,25,42,3,236
50604113740,11,30,29,14,21,14,18,17,0,162
50604113741,9,32,28,22,26,9,14,13,3,159
50604113742,9,30,24,20,19,17,17,29,5,178
