SA1_CODE_2021,Age_yr_0_M,Age_yr_0_F,Age_yr_0_P,Age_yr_1_M,Age_yr_1_F,Age_yr_1_P,Age_yr_2_M,Age_yr_2_F,Age_yr_2_P,Age_yr_3_M,Age_yr_3_F,Age_yr_3_P,Age_yr_4_M,Age_yr_4_F,Age_yr_4_P,Age_yr_0_4_M,Age_yr_0_4_F,Age_yr_0_4_P,Age_yr_5_M,Age_yr_5_F,Age_yr_5_P,Age_yr_6_M,Age_yr_6_F,Age_yr_6_P,Age_yr_7_M,Age_yr_7_F,Age_yr_7_P,Age_yr_8_M,Age_yr_8_F,Age_yr_8_P,Age_yr_9_M,Age_yr_9_F,Age_yr_9_P,Age_yr_5_9_M,Age_yr_5_9_F,Age_yr_5_9_P,Age_yr_10_M,Age_yr_10_F,Age_yr_10_P,Age_yr_11_M,Age_yr_11_F,Age_yr_11_P,Age_yr_12_M,Age_yr_12_F,Age_yr_12_P,Age_yr_13_M,Age_yr_13_F,Age_yr_13_P,Age_yr_14_M,Age_yr_14_F,Age_yr_14_P,Age_yr_10_14_M,Age_yr_10_14_F,Age_yr_10_14_P,Age_yr_15_M,Age_yr_15_F,Age_yr_15_P,Age_yr_16_M,Age_yr_16_F,Age_yr_16_P,Age_yr_17_M,Age_yr_17_F,Age_yr_17_P,Age_yr_18_M,Age_yr_18_F,Age_yr_18_P,Age_yr_19_M,Age_yr_19_F,Age_yr_19_P,Age_yr_15_19_M,Age_yr_15_19_F,Age_yr_15_19_P,Age_yr_20_M,Age_yr_20_F,Age_yr_20_P,Age_yr_21_M,Age_yr_21_F,Age_yr_21_P,Age_yr_22_M,Age_yr_22_F,Age_yr_22_P,Age_yr_23_M,Age_yr_23_F,Age_yr_23_P,Age_yr_24_M,Age_yr_24_F,Age_yr_24_P,Age_yr_20_24_M,Age_yr_20_24_F,Age_yr_20_24_P,Age_yr_25_M,Age_yr_25_F,Age_yr_25_P,Age_yr_26_M,Age_yr_26_F,Age_yr_26_P,Age_yr_27_M,Age_yr_27_F,Age_yr_27_P,Age_yr_28_M,Age_yr_28_F,Age_yr_28_P,Age_yr_29_M,Age_yr_29_F,Age_yr_29_P,Age_yr_25_29_M,Age_yr_25_29_F,Age_yr_25_29_P,Age_yr_30_M,Age_yr_30_F,Age_yr_30_P,Age_yr_31_M,Age_yr_31_F,Age_yr_31_P,Age_yr_32_M,Age_yr_32_F,Age_yr_32_P,Age_yr_33_M,Age_yr_33_F,Age_yr_33_P,Age_yr_34_M,Age_yr_34_F,Age_yr_34_P,Age_yr_30_34_M,Age_yr_30_34_F,Age_yr_30_34_P,Age_yr_35_M,Age_yr_35_F,Age_yr_35_P,Age_yr_36_M,Age_yr_36_F,Age_yr_36_P,Age_yr_37_M,Age_yr_37_F,Age_yr_37_P,Age_yr_38_M,Age_yr_38_F,Age_yr_38_P,Age_yr_39_M,Age_yr_39_F,Age_yr_39_P,Age_yr_35_39_M,Age_yr_35_39_F,Age_yr_35_39_P,Age_yr_40_M,Age_yr_40_F,Age_yr_40_P,Age_yr_41_M,Age_yr_41_F,Age_yr_41_P,Age_yr_42_M,Age_yr_42_F,Age_yr_42_P,Age_yr_43_M,Age_yr_43_F,Age_yr_43_P,Age_yr_44_M,Age_yr_44_F,Age_yr_44_P,Age_yr_40_44_M,Age_yr_40_44_F,Age_yr_40_44_P,Age_yr_45_M,Age_yr_45_F,Age_yr_45_P,Age_yr_46_M,Age_yr_46_F,Age_yr_46_P,Age_yr_47_M,Age_yr_47_F,Age_yr_47_P,Age_yr_48_M,Age_yr_48_F,Age_yr_48_P,Age_yr_49_M,Age_yr_49_F,Age_yr_49_P,Age_yr_45_49_M,Age_yr_45_49_F,Age_yr_45_49_P,Age_yr_50_M,Age_yr_50_F,Age_yr_50_P,Age_yr_51_M,Age_yr_51_F,Age_yr_51_P,Age_yr_52_M,Age_yr_52_F,Age_yr_52_P,Age_yr_53_M,Age_yr_53_F,Age_yr_53_P,Age_yr_54_M,Age_yr_54_F,Age_yr_54_P,Age_yr_50_54_M,Age_yr_50_54_F,Age_yr_50_54_P,Age_yr_55_M,Age_yr_55_F
51103128303,4,0,4,6,0,6,4,3,10,0,10,7,4,0,6,16,21,34,3,4,8,0,0,4,3,0,3,0,7,10,3,0,0,11,17,31,0,0,0,5,3,5,0,0,0,0,5,3,0,0,4,18,10,19,0,0,6,0,3,10,0,0,0,3,0,5,3,4,4,11,8,22,4,4,6,0,3,3,4,6,10,6,0,10,5,4,4,20,12,31,11,3,17,5,0,9,7,7,15,0,6,6,14,0,13,40,20,49,9,5,10,9,7,19,0,5,14,8,4,16,0,0,0,33,26,58,8,0,9,0,5,10,0,0,0,10,3,7,7,3,4,22,17,36,3,4,7,4,5,8,4,0,3,6,0,5,8,8,17,23,19,38,3,5,3,0,0,5,13,6,18,4,0,3,3,3,7,15,14,34,8,6,13,6,0,8,5,4,11,9,3,9,9,0,12,26,14,42,6,7
51103128304,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,9,4,0,4,0,4,4,0,3,3,0,6,3,0,0,0,10,12,20,3,0,0,0,0,0,0,5,3,0,5,4,0,3,3,8,8,14,0,0,0,0,0,0,0,3,3,3,4,3,5,3,7,10,8,13,0,0,4,0,0,3,4,4,7,0,0,0,0,0,0,8,10,15,8,3,11,0,5,5,0,0,0,0,0,0,5,5,7,12,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,3,4,4,0,0,0,0,0,0,0,0,0,8,5,9,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,5,4,5,0,5,4,0,0,0,0,4,3,0,6,6,0,0,0,6,11,10,0,0,3,0,0,0,3,4,3,0,0,0,0,0,4,5,11,8,0,0
51103128305,5,3,9,5,0,5,3,0,7,0,0,3,0,0,0,15,8,24,5,0,6,9,0,3,0,0,0,0,0,0,0,0,0,15,5,19,0,4,3,3,4,6,3,0,6,0,3,3,0,4,4,7,15,22,0,4,4,0,0,0,5,0,3,3,0,0,3,0,8,12,5,19,0,0,3,0,5,6,6,0,5,4,0,3,0,6,7,16,14,26,0,0,5,0,3,7,0,5,5,4,3,7,0,4,11,13,20,30,0,7,9,7,3,9,12,8,12,5,8,9,0,0,0,26,16,43,5,0,4,6,0,7,0,0,0,0,0,0,0,5,11,16,10,27,0,0,0,0,3,6,0,0,3,6,0,9,0,3,3,7,11,17,0,0,7,3,0,3,3,5,9,0,3,5,0,5,0,14,12,24,4,5,7,0,3,4,3,4,8,5,3,4,0,0,0,13,15,25,6,3
51103128306,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,0,4,0,4,0,4,4,0,0,0,0,0,0,0,0,0,5,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,3,0,3,0,3,12,7,0,7,0,0,3,6,0,3,22,9,26,5,6,10,8,3,8,5,4,6,13,3,23,14,0,19,49,16,66,17,0,17,14,0,16,0,7,6,9,7,17,12,0,12,51,14,64,0,3,3,11,3,11,8,0,8,8,0,8,4,7,12,32,8,36,8,0,8,10,4,12,5,0,3,6,0,6,8,0,3,33,5,39,8,0,8,9,0,10,7,0,7,6,0,6,10,0,10,36,4,41,5,0,5,6,0,6,11,4,11,4,3,11,9,0,9,34,9,47,5,0
51103128309,4,7,10,8,8,10,6,0,8,4,4,9,6,3,8,22,15,37,3,0,6,13,4,13,7,0,6,3,3,3,0,5,4,26,14,38,4,3,7,4,0,4,4,3,5,0,3,3,4,0,4,18,11,28,9,5,6,3,7,11,9,0,4,6,6,6,3,4,12,19,19,42,6,6,8,4,7,9,9,9,17,4,10,12,7,3,16,25,35,57,6,9,18,0,6,11,9,4,12,5,9,12,8,8,10,30,40,67,0,0,5,7,3,6,4,7,5,6,0,4,3,5,7,16,8,27,6,5,10,4,0,5,3,7,13,6,7,13,6,0,9,17,28,46,5,5,8,5,5,7,6,0,9,0,5,12,9,0,11,18,19,45,3,5,6,3,4,4,6,3,6,3,4,3,0,4,3,12,15,31,0,4,7,0,3,7,0,4,5,6,0,9,6,4,4,19,17,33,0,7
51103128311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,4,0,3,3,3,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,3,3,8,0,0,0,0,5,5,4,4,7,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,3,3,0,0,0,0,0,0,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,9,0,8,0,5,0,0,3,3,3,0,0,0,0,0,0,0,0,9,5,13,0,0
51103128312,0,0,0,7,0,7,0,0,0,0,0,0,0,3,0,0,7,8,0,0,4,0,0,0,0,0,0,4,0,4,0,0,3,7,6,13,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,8,4,9,4,0,4,3,0,4,6,0,6,0,0,0,0,0,0,10,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,5,5,0,0,0,7,0,7,0,0,0,5,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0
51103128313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,4,5,0,5,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4
51103128314,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,3,5,7,0,0,3,0,3,4,0,0,0,0,0,4,0,0,0,8,3,15,3,0,5,0,0,0,0,0,4,0,5,3,0,0,0,8,9,15,4,0,3,0,0,3,0,0,0,4,4,5,0,0,0,6,9,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,6,0,3,9,0,0,0,0,0,0,0,4,0,0,0,0,6,9,13,0,4,4,0,0,0,0,4,4,4,0,6,0,0,5,7,10,17,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,3,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,8,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,4,4,0,4,4,0,0,0,0,0,0,0,3,3,0,0
51103128315,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,3,5,7,0,3,3,0,3,8,0,0,4,0,0,3,0,0,0,5,12,17,0,0,3,3,0,3,0,0,3,0,3,6,3,0,5,13,8,17,4,4,5,3,0,6,0,0,5,0,0,4,4,0,3,11,9,19,0,0,0,0,0,3,4,0,4,0,0,4,0,0,0,3,5,8,0,3,3,3,0,3,0,0,0,4,0,5,0,0,4,8,7,11,6,0,0,0,0,0,4,0,4,0,3,5,0,4,3,5,15,16,0,0,0,0,0,0,0,0,3,3,5,12,3,0,5,9,10,21,6,3,8,3,0,3,0,0,0,4,0,4,6,0,6,11,5,9,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,6,7,5,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,5,9,13,0,5
51103128316,0,0,0,3,0,5,0,0,0,0,0,0,0,0,3,5,3,11,0,0,0,0,6,9,0,0,0,3,0,3,0,3,3,4,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,3,0,3,4,0,4,0,3,3,3,0,3,0,0,4,7,5,15,0,0,0,0,0,0,0,0,4,6,0,6,0,0,0,9,0,10,0,4,4,0,0,0,0,0,5,0,0,0,0,0,3,0,4,9,0,0,0,0,0,5,0,0,0,0,6,6,0,4,4,4,4,11,0,0,0,0,0,0,0,0,4,7,3,3,0,0,0,3,6,14,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,3,5,0,0,3,0,0,6,0,4,0,4,0,3,4,0,5,7,10,18,3,3,9,0,0,3,3,0,3,0,0,0,0,0,0,4,5,15,0,0
51103128317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,5,4,0,0,0,3,4,5,0,0,0,0,0,0,0,0,4,3,5,13,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,5,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,10,0,0,0,0,0,0,0,0,5,0,3,3,0,0,5,3,4,7,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,8,4,10,0,0,0,0,5,3,0,0,0,4,0,4,0,0,0,5,5,9,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,5,0,0
51103128318,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,9,3,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,8,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,5,0,0,4,0,0,0,0,0,0,0,3,7,0,6,6,0,0,0,0,0,3,0,0,0,0,0,0,5,9,9,0,0,0,0,0,6,0,3,3,0,0,4,4,0,4,9,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,0,0
51103128320,0,0,0,0,0,0,7,3,7,0,0,4,4,0,4,9,0,15,0,0,0,5,6,14,4,0,5,3,0,3,0,0,0,16,4,28,5,0,5,0,0,0,0,0,0,3,0,3,4,0,4,9,4,15,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,3,6,13,13,0,11,12,3,18,24,0,28,9,0,12,10,3,17,71,17,82,18,3,18,8,3,12,8,5,13,12,0,17,20,0,20,71,15,81,13,0,16,6,0,11,13,0,13,5,6,14,13,0,13,57,4,64,16,4,19,5,0,5,8,3,12,14,0,16,5,8,15,58,13,74,10,0,7,4,0,9,9,0,9,9,0,13,3,0,4,36,6,40,11,5,10,8,0,8,5,0,5,0,3,6,0,9,6,25,10,32,7,0,6,8,0,9,0,10,10,3,0,6,6,0,7,23,9,32,0,0
51103128321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,5,6,10,0,0,0,9,0,9,9,5,6,5,4,7,23,9,35,10,4,13,8,4,11,18,0,18,7,0,4,3,0,3,49,9,59,5,3,6,0,3,0,9,6,17,4,4,9,9,0,9,23,17,40,14,3,18,5,0,8,8,3,12,4,0,7,4,0,4,43,6,47,3,0,3,10,0,10,7,0,7,8,4,9,11,0,9,41,3,41,4,0,8,12,0,14,11,0,11,14,0,14,0,0,0,41,3,43,7,0,7,14,0,14,0,5,6,0,0,0,7,0,7,31,5,35,10,0
51103128322,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,3,3,6,8,3,0,8,3,4,4,0,0,0,0,0,0,0,0,0,3,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,3,7,0,3,4,0,4,4,0,0,0,0,0,4,0,0,4,6,4,8,0,0,0,0,0,0,0,0,3,4,0,4,3,0,7,7,6,12,0,0,5,0,0,0,0,4,4,0,0,0,0,5,3,9,6,14,0,0
51103128323,0,3,3,3,3,5,6,4,10,0,3,9,0,0,0,8,16,24,5,0,4,0,7,7,3,0,3,3,4,9,0,4,9,9,14,25,0,0,0,0,0,0,0,0,6,0,0,0,3,0,3,8,4,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,11,10,4,4,6,4,0,4,14,16,32,0,7,5,0,0,0,0,0,0,0,0,4,0,4,9,6,10,13,0,0,0,4,0,5,0,0,9,0,0,0,0,0,0,9,7,12,5,0,9,3,0,3,0,9,9,0,0,0,0,0,0,9,8,14,0,4,4,3,0,3,0,0,0,0,0,0,0,0,0,5,6,14,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,4,6,3,0,3,3,0,3,0,4,4,5,0,0,0,0,0,7,3,16,0,0
51103128324,0,0,0,4,4,11,0,0,0,0,3,9,0,6,4,11,18,26,3,3,3,0,0,3,3,7,10,0,0,0,0,0,4,10,13,28,0,3,3,0,0,0,0,0,0,4,0,4,0,0,0,0,4,11,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,4,4,12,4,0,4,5,4,3,0,0,6,0,0,0,0,0,5,13,7,16,4,0,4,5,7,12,0,7,5,0,0,0,0,0,0,16,15,26,0,3,3,4,0,3,6,0,3,3,3,3,0,4,4,9,6,21,0,0,3,0,0,0,0,3,3,5,0,7,0,5,7,7,4,18,0,0,5,0,0,0,0,0,0,0,0,7,0,4,8,7,3,15,0,4,4,0,0,0,6,0,9,0,5,4,0,0,0,9,9,19,0,0
51103128325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51103128401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51104128501,0,0,0,0,3,0,3,0,3,3,3,3,0,5,5,3,5,15,0,3,3,0,6,6,0,4,3,0,0,0,3,3,0,3,14,20,4,0,6,0,4,6,0,0,3,0,4,3,4,0,3,11,10,20,0,0,0,3,3,11,0,0,0,0,4,4,0,0,6,9,11,18,0,0,0,0,4,3,0,0,0,0,3,4,0,0,8,8,13,16,0,3,3,5,0,5,0,0,4,0,0,4,0,4,3,6,7,13,3,5,9,0,0,0,5,6,3,0,0,0,0,0,0,5,8,10,0,3,3,0,3,3,0,0,0,10,3,10,0,0,0,9,12,18,0,0,6,0,5,5,0,0,0,8,0,5,0,0,0,7,10,20,5,0,4,0,0,6,3,5,5,0,3,3,3,4,3,9,13,25,0,0,3,3,0,7,0,0,3,0,7,7,0,3,3,10,16,22,0,3
51104128502,0,0,3,0,9,9,3,0,3,4,0,4,0,0,3,12,11,22,0,3,0,0,0,0,3,0,5,0,0,5,0,0,0,9,15,16,0,5,5,3,0,4,3,3,7,6,6,4,3,3,11,17,16,32,0,3,4,6,0,6,6,3,4,0,6,5,4,4,5,20,15,25,4,3,13,0,3,5,3,6,6,0,0,0,4,0,4,11,17,29,6,0,9,0,3,0,4,4,5,6,5,9,4,4,10,23,12,32,3,5,9,5,0,5,8,6,9,0,6,5,4,0,3,13,16,28,3,0,3,0,0,4,3,3,10,4,0,6,0,0,0,12,9,26,8,6,14,0,3,7,0,0,0,0,6,3,0,0,8,13,16,24,0,4,9,4,3,9,4,0,8,3,0,3,9,0,3,20,12,30,4,7,8,0,0,3,6,3,12,3,0,7,4,3,9,21,16,38,0,0
51104128503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51104128504,0,0,0,0,6,3,0,0,0,0,0,4,0,3,8,8,10,19,0,4,4,3,0,4,0,0,0,7,8,9,3,0,3,10,11,24,3,0,5,3,3,6,0,4,4,4,0,4,0,4,3,10,14,24,0,0,5,0,0,4,5,3,10,0,5,5,3,5,5,7,9,22,3,3,7,4,6,10,3,4,5,0,0,0,8,4,10,16,16,33,3,6,6,3,3,0,4,3,3,4,0,3,0,4,4,14,13,20,9,0,9,4,0,5,0,4,3,5,3,6,4,9,9,14,16,36,3,5,3,0,3,9,5,5,4,4,5,9,0,0,5,9,18,23,0,7,3,6,4,9,0,4,3,7,6,4,0,0,0,12,11,26,3,0,5,8,4,10,0,0,5,3,0,4,0,0,0,19,9,23,0,0,3,0,0,4,3,0,3,3,5,5,3,0,4,15,7,22,7,0
51104128505,0,4,4,4,0,7,0,0,0,3,4,3,5,4,5,7,16,25,0,0,0,9,3,12,0,4,3,0,3,5,0,6,3,13,10,21,0,4,0,5,3,8,0,5,5,3,4,7,0,4,3,6,15,27,7,0,7,0,3,5,0,4,5,3,3,11,0,0,0,12,16,21,0,3,3,0,3,6,0,5,3,3,3,3,0,0,0,10,13,26,3,0,3,0,0,3,4,0,0,0,4,4,5,3,14,15,9,28,4,4,3,7,0,9,0,5,4,0,0,3,0,0,3,13,8,22,11,0,7,0,3,6,4,4,10,0,0,3,3,4,4,20,9,31,8,0,8,4,5,5,0,5,9,3,3,10,0,3,5,13,14,30,4,4,3,6,4,11,0,3,3,5,3,3,6,3,15,21,14,34,9,0,8,0,5,5,0,0,0,7,0,3,0,0,0,15,9,27,0,0
51104128506,0,0,5,3,0,3,0,0,0,0,0,0,0,4,3,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,3,8,3,0,6,0,0,3,0,5,3,0,3,3,4,3,6,11,10,21,0,0,6,0,0,0,9,5,4,5,0,3,5,0,0,12,9,24,0,0,0,0,4,4,0,0,0,0,0,0,3,0,0,5,6,14,3,0,5,3,3,8,0,3,3,4,0,0,4,4,7,10,11,16,0,0,5,6,0,6,4,0,4,5,0,7,0,3,3,7,6,16,0,0,4,0,5,9,4,0,4,3,0,6,0,0,0,8,10,14,0,0,3,0,0,0,0,0,0,4,9,8,4,0,3,10,11,22,0,3,4,0,0,0,0,0,0,5,4,9,0,3,5,5,10,17,0,0,0,0,0,5,3,0,3,3,3,11,0,0,0,12,8,22,0,0
51104128507,0,0,0,0,0,4,0,0,0,3,0,6,0,0,0,4,7,11,0,0,3,0,0,0,0,0,0,0,0,4,4,0,3,6,3,11,0,0,5,0,3,3,4,0,3,4,0,4,4,0,3,8,10,17,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,5,3,7,7,4,6,5,0,6,0,0,0,0,9,5,0,6,5,8,15,24,5,5,10,3,3,10,6,0,6,6,0,6,8,0,8,17,9,28,4,0,3,5,8,16,3,0,8,0,0,6,5,3,4,17,16,36,0,3,9,0,0,0,0,4,8,0,0,0,4,0,7,4,7,19,0,3,3,3,0,5,0,4,3,0,4,3,6,3,4,11,13,19,3,3,3,0,4,3,6,0,8,3,0,3,0,3,6,12,11,26,0,4,4,4,4,9,0,0,0,5,0,5,3,0,3,10,13,23,4,8
51104128508,0,0,3,0,0,0,0,3,0,4,0,4,4,0,4,12,4,14,0,3,3,4,0,5,3,0,3,5,0,3,0,4,5,12,12,30,3,0,4,0,0,0,0,0,0,0,7,7,0,0,4,9,5,15,0,3,8,0,0,6,0,4,6,3,0,3,4,5,5,11,10,20,0,0,0,0,0,0,3,0,5,4,3,6,9,0,5,14,9,20,0,3,3,0,3,3,5,5,3,4,0,0,3,3,6,8,14,18,5,4,9,4,0,7,7,6,7,3,0,8,0,0,0,18,15,26,0,7,10,5,3,10,4,3,3,3,4,8,0,4,4,14,23,36,8,6,13,0,3,6,0,0,10,0,0,3,0,0,0,15,15,31,4,0,4,0,0,3,0,0,3,6,0,5,4,0,7,13,9,24,0,4,4,8,3,10,6,8,12,7,11,14,3,5,6,15,28,42,3,3
51104128509,4,0,3,0,0,0,0,6,6,0,3,4,0,0,5,4,16,22,3,5,10,4,0,7,3,4,7,3,4,6,3,4,9,22,12,28,0,3,9,3,0,4,4,9,10,0,5,4,0,7,3,13,18,28,3,3,8,0,0,4,3,5,6,0,7,7,3,5,4,15,11,23,5,8,7,0,3,5,4,0,6,4,3,7,0,3,5,13,13,28,3,5,11,5,3,3,4,0,4,3,3,6,6,4,6,13,16,31,5,0,4,0,4,6,0,0,6,3,0,5,4,5,5,16,11,24,0,9,7,0,9,5,7,3,9,0,0,5,3,4,7,12,18,31,6,0,3,0,3,0,0,3,6,4,7,6,5,0,4,12,15,24,3,7,7,5,3,10,5,3,4,3,3,10,0,4,4,20,13,37,0,6,6,5,3,5,5,5,11,7,0,9,5,3,6,15,25,38,0,0
