SA1_CODE_2021,F_Mgnt_Com_35_44,F_Mgnt_Com_45_54,F_Mgnt_Com_55_64,F_Mgnt_Com_65_74,F_Mgnt_Com_75_84,F_Mgnt_Com_85ov,F_Mgnt_Com_Tot,F_Society_Cult_15_24,F_Society_Cult_25_34,F_Society_Cult_35_44,F_Society_Cult_45_54,F_Society_Cult_55_64,F_Society_Cult_65_74,F_Society_Cult_75_84,F_Society_Cult_85ov,F_Society_Cult_Tot,F_Creative_Arts_15_24,F_Creative_Arts_25_34,F_Creative_Arts_35_44,F_Creative_Arts_45_54,F_Creative_Arts_55_64,F_Creative_Arts_65_74,F_Creative_Arts_75_84,F_Creative_Arts_85ov,F_Creative_Arts_Tot,F_Fd_Hosp_Psnl_Svcs_15_24,F_Fd_Hosp_Psnl_Svcs_25_34,F_Fd_Hosp_Psnl_Svcs_35_44,F_Fd_Hosp_Psnl_Svcs_45_54,F_Fd_Hosp_Psnl_Svcs_55_64,F_Fd_Hosp_Psnl_Svcs_65_74,F_Fd_Hosp_Psnl_Svcs_75_84,F_Fd_Hosp_Psnl_Svcs_85ov,F_Fd_Hosp_Psnl_Svcs_Tot,F_MixFld_Prgm_15_24,F_MixFld_Prgm_25_34,F_MixFld_Prgm_35_44,F_MixFld_Prgm_45_54,F_MixFld_Prgm_55_64,F_MixFld_Prgm_65_74,F_MixFld_Prgm_75_84,F_MixFld_Prgm_85ov,F_MixFld_Prgm_Tot,F_FldStd_InadDes_15_24,F_FldStd_InadDes_25_34,F_FldStd_InadDes_35_44,F_FldStd_InadDes_45_54,F_FldStd_InadDes_55_64,F_FldStd_InadDes_65_74,F_FldStd_InadDes_75_84,F_FldStd_InadDes_85ov,F_FldStd_InadDes_Tot,F_FldStd_NS_15_24,F_FldStd_NS_25_34,F_FldStd_NS_35_44,F_FldStd_NS_45_54,F_FldStd_NS_55_64,F_FldStd_NS_65_74,F_FldStd_NS_75_84,F_FldStd_NS_85ov,F_FldStd_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_NatPhyl_Scn_15_24,P_NatPhyl_Scn_25_34,P_NatPhyl_Scn_35_44,P_NatPhyl_Scn_45_54,P_NatPhyl_Scn_55_64,P_NatPhyl_Scn_65_74,P_NatPhyl_Scn_75_84,P_NatPhyl_Scn_85ov,P_NatPhyl_Scn_Tot,P_InfoTech_15_24,P_InfoTech_25_34,P_InfoTech_35_44,P_InfoTech_45_54,P_InfoTech_55_64,P_InfoTech_65_74,P_InfoTech_75_84,P_InfoTech_85ov,P_InfoTech_Tot,P_Eng_RelTec_15_24,P_Eng_RelTec_25_34,P_Eng_RelTec_35_44,P_Eng_RelTec_45_54,P_Eng_RelTec_55_64,P_Eng_RelTec_65_74,P_Eng_RelTec_75_84,P_Eng_RelTec_85ov,P_Eng_RelTec_Tot,P_ArchtBldng_15_24,P_ArchtBldng_25_34,P_ArchtBldng_35_44,P_ArchtBldng_45_54,P_ArchtBldng_55_64,P_ArchtBldng_65_74,P_ArchtBldng_75_84,P_ArchtBldng_85ov,P_ArchtBldng_Tot,P_Ag_Envir_Rltd_Sts_15_24,P_Ag_Envir_Rltd_Sts_25_34,P_Ag_Envir_Rltd_Sts_35_44,P_Ag_Envir_Rltd_Sts_45_54,P_Ag_Envir_Rltd_Sts_55_64,P_Ag_Envir_Rltd_Sts_65_74,P_Ag_Envir_Rltd_Sts_75_84,P_Ag_Envir_Rltd_Sts_85ov,P_Ag_Envir_Rltd_Sts_Tot,P_Health_15_24,P_Health_25_34,P_Health_35_44,P_Health_45_54,P_Health_55_64,P_Health_65_74,P_Health_75_84,P_Health_85ov,P_Health_Tot,P_Educ_15_24,P_Educ_25_34,P_Educ_35_44,P_Educ_45_54,P_Educ_55_64,P_Educ_65_74,P_Educ_75_84,P_Educ_85ov,P_Educ_Tot,P_Mgnt_Com_15_24,P_Mgnt_Com_25_34,P_Mgnt_Com_35_44,P_Mgnt_Com_45_54,P_Mgnt_Com_55_64,P_Mgnt_Com_65_74,P_Mgnt_Com_75_84,P_Mgnt_Com_85ov,P_Mgnt_Com_Tot,P_Society_Cult_15_24,P_Society_Cult_25_34,P_Society_Cult_35_44,P_Society_Cult_45_54,P_Society_Cult_55_64,P_Society_Cult_65_74,P_Society_Cult_75_84,P_Society_Cult_85ov,P_Society_Cult_Tot,P_Creative_Arts_15_24,P_Creative_Arts_25_34,P_Creative_Arts_35_44,P_Creative_Arts_45_54,P_Creative_Arts_55_64,P_Creative_Arts_65_74,P_Creative_Arts_75_84,P_Creative_Arts_85ov,P_Creative_Arts_Tot,P_Fd_Hosp_Psnl_Svcs_15_24,P_Fd_Hosp_Psnl_Svcs_25_34,P_Fd_Hosp_Psnl_Svcs_35_44,P_Fd_Hosp_Psnl_Svcs_45_54,P_Fd_Hosp_Psnl_Svcs_55_64,P_Fd_Hosp_Psnl_Svcs_65_74,P_Fd_Hosp_Psnl_Svcs_75_84,P_Fd_Hosp_Psnl_Svcs_85ov,P_Fd_Hosp_Psnl_Svcs_Tot,P_MixFld_Prgm_15_24,P_MixFld_Prgm_25_34,P_MixFld_Prgm_35_44,P_MixFld_Prgm_45_54,P_MixFld_Prgm_55_64,P_MixFld_Prgm_65_74,P_MixFld_Prgm_75_84,P_MixFld_Prgm_85ov,P_MixFld_Prgm_Tot,P_FldStd_InadDes_15_24,P_FldStd_InadDes_25_34,P_FldStd_InadDes_35_44,P_FldStd_InadDes_45_54,P_FldStd_InadDes_55_64,P_FldStd_InadDes_65_74,P_FldStd_InadDes_75_84,P_FldStd_InadDes_85ov,P_FldStd_InadDes_Tot,P_FldStd_NS_15_24,P_FldStd_NS_25_34,P_FldStd_NS_35_44,P_FldStd_NS_45_54,P_FldStd_NS_55_64,P_FldStd_NS_65_74,P_FldStd_NS_75_84,P_FldStd_NS_85ov,P_FldStd_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54
50607114705,16,6,10,0,0,0,43,0,6,9,5,0,5,0,0,26,4,0,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,6,0,0,0,0,0,7,12,28,32,18,28,16,9,3,139,0,5,0,5,0,0,0,0,15,0,0,5,0,3,0,0,0,8,3,4,3,5,9,6,0,0,31,0,3,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,3,0,11,7,3,14,3,0,3,37,0,0,0,3,0,5,3,0,16,3,10,19,5,15,8,9,0,71,0,12,9,5,3,5,0,0,34,4,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,4,0,0,7,15,47,50,36
50607114706,6,6,5,0,7,0,34,5,12,9,3,0,5,0,0,29,5,0,0,3,0,0,0,0,11,0,0,3,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,4,9,13,21,55,17,46,37,27,24,31,23,24,228,0,5,5,3,0,0,0,0,17,0,0,5,0,3,0,0,0,9,0,22,15,8,8,9,0,3,63,4,5,4,0,0,0,0,0,19,0,4,0,0,0,0,0,0,10,0,5,7,12,9,6,4,3,45,0,5,3,0,3,5,6,0,21,3,15,15,15,8,4,9,0,77,12,11,5,6,3,5,3,0,46,9,0,4,3,0,0,0,0,18,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,8,0,3,9,21,19,27,94,32,85,72,52
50607114707,10,4,0,0,0,0,22,5,0,4,7,0,0,0,0,16,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,4,0,9,18,20,14,20,17,20,4,0,105,3,0,5,0,0,4,0,0,15,0,0,0,0,0,0,0,0,4,0,5,0,0,4,6,3,0,25,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10,3,6,7,4,0,0,27,0,4,0,3,3,6,0,0,13,4,3,11,19,6,12,0,0,57,5,5,9,7,6,0,0,0,24,5,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,3,7,0,3,0,5,4,5,21,19,34,29,37
50607114708,8,9,10,0,0,0,38,0,7,9,5,7,4,0,0,22,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,29,34,33,31,14,5,6,157,0,4,0,3,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,5,5,10,11,4,0,0,34,0,9,0,0,3,0,0,0,16,0,0,0,3,0,0,0,0,3,0,11,13,3,7,5,0,0,39,0,10,3,7,3,0,0,0,21,5,8,15,12,18,10,4,0,72,6,7,16,9,10,3,0,0,46,0,4,0,0,0,0,0,0,8,0,0,0,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,15,16,54,58,56
50607114709,0,10,10,5,0,0,20,0,0,3,0,0,0,0,0,4,0,0,5,0,3,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,20,18,8,6,0,65,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,3,4,8,0,0,0,17,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,5,4,3,3,4,0,19,0,0,0,0,0,0,0,0,11,0,8,3,14,12,5,0,0,40,3,3,3,0,3,3,0,0,14,0,0,5,0,3,0,3,0,5,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,9,7,17,19,34
50607114710,0,11,6,4,0,0,40,0,3,7,6,4,4,0,0,33,0,0,5,0,0,0,0,0,8,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,9,11,19,31,42,36,29,10,4,175,0,3,0,6,8,0,0,0,11,0,5,5,0,3,4,0,0,13,0,5,13,6,8,5,0,0,47,0,0,6,0,4,5,0,0,20,0,0,4,0,3,4,0,0,11,5,8,6,13,9,9,3,0,59,0,3,8,12,13,14,3,0,51,9,3,11,23,10,11,3,0,77,4,7,10,7,5,9,3,0,48,0,8,0,0,0,0,0,0,14,0,0,0,5,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,0,0,8,18,53,60,72
50607114711,4,4,0,0,3,0,17,4,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,7,12,13,13,14,8,9,0,70,0,5,3,4,3,4,3,0,17,0,0,0,0,0,0,0,0,7,0,5,0,3,0,0,0,0,15,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,16,4,0,6,4,0,0,0,0,17,4,0,5,9,6,5,0,0,35,4,3,3,4,0,0,0,0,18,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,9,20,21,28,27
50607114712,8,6,7,0,3,0,46,0,9,0,4,4,0,0,0,21,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,5,3,0,0,0,19,18,33,34,32,32,18,13,4,172,0,4,0,9,4,0,0,0,19,0,3,0,5,0,0,0,0,8,5,16,10,6,5,3,5,0,39,0,0,0,4,4,0,0,0,11,0,3,0,0,4,0,0,0,7,6,3,7,7,5,10,4,3,47,0,0,5,0,3,4,0,0,14,10,20,20,23,22,3,4,0,98,4,8,9,11,3,0,0,0,30,5,0,3,0,0,0,0,0,11,3,3,3,0,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,9,4,0,3,0,0,32,31,64,58,67
50607114713,6,13,7,0,0,0,43,4,4,3,7,5,8,0,0,28,0,3,0,0,0,0,0,0,5,0,4,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,13,22,30,29,31,30,21,12,3,168,0,4,3,3,6,3,0,0,18,4,0,3,4,0,0,0,0,14,3,9,9,3,10,3,0,0,38,0,6,3,0,7,0,0,0,12,0,0,0,0,0,0,0,0,3,7,4,6,3,13,3,4,0,49,0,4,0,8,3,0,0,0,24,4,13,9,21,15,6,0,0,77,6,4,7,12,10,6,0,0,46,0,3,5,0,0,0,0,0,7,0,4,3,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,3,0,11,36,51,55,60
50607114714,10,5,11,4,0,0,36,0,0,10,4,9,6,0,0,18,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,29,30,34,26,20,3,0,153,3,5,3,3,0,0,0,0,20,0,4,0,0,0,0,0,0,8,0,9,8,10,3,9,4,0,38,0,0,3,0,0,4,0,0,10,0,4,4,0,3,0,0,0,8,3,5,11,6,4,8,7,0,41,0,3,5,12,3,4,0,0,26,0,6,10,11,21,9,0,0,62,3,3,9,9,5,3,0,0,32,0,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,3,0,17,16,48,58,64
50607114715,8,6,3,0,0,0,23,0,0,0,4,12,0,0,0,25,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,14,22,30,30,12,7,0,116,6,3,3,4,3,3,0,0,21,0,0,0,0,0,0,0,0,0,5,7,9,9,3,3,0,0,33,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,7,10,4,5,3,0,0,30,0,0,4,0,5,9,4,0,21,5,8,17,13,9,3,0,0,52,3,0,3,11,6,0,0,0,30,5,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,5,0,16,16,31,47,54
50607114716,3,9,0,3,0,0,30,5,3,3,0,0,3,0,0,14,0,0,0,0,0,0,0,0,5,0,4,0,3,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,8,12,20,27,25,28,14,4,0,122,0,4,0,0,6,6,0,0,19,0,0,0,3,4,4,0,0,12,0,7,4,7,4,5,0,0,33,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,19,0,8,0,0,0,32,6,5,0,5,9,7,0,0,24,4,10,14,14,9,9,3,0,61,5,8,8,5,4,5,0,0,27,4,0,0,0,0,0,0,0,9,0,4,0,3,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,4,0,5,6,0,19,17,41,57,49
50607114717,10,9,5,4,0,0,33,0,3,7,3,0,6,0,0,15,0,3,3,3,0,0,0,0,13,0,3,3,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,0,4,0,0,0,18,9,34,36,27,19,24,5,0,152,0,8,6,3,0,0,0,0,13,0,0,0,0,0,0,0,0,9,3,13,3,3,6,9,0,0,44,0,0,0,3,0,3,3,0,9,0,0,0,0,0,0,0,0,0,4,12,11,6,10,9,0,0,47,0,5,0,0,0,7,4,0,19,8,14,16,12,15,12,0,0,73,4,7,10,6,0,7,0,0,34,0,3,3,3,0,0,0,0,13,0,6,4,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,7,10,8,4,3,5,0,0,42,25,66,61,47
50607114718,9,14,6,7,0,0,35,0,3,9,5,0,6,0,0,31,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,3,0,0,21,15,22,44,34,27,29,6,0,175,0,3,6,0,5,5,0,0,23,0,3,3,5,0,0,0,0,5,0,11,16,17,3,10,6,0,62,0,0,3,0,0,0,0,0,8,0,3,0,0,0,0,0,0,3,3,11,10,8,8,5,5,0,51,5,0,3,3,6,3,4,3,26,7,11,22,21,14,9,3,0,75,0,10,8,8,11,7,0,0,50,3,8,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,8,0,0,9,9,0,0,29,23,66,74,64
50607114719,7,0,4,4,0,0,17,3,3,3,3,6,0,0,0,17,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,7,21,23,8,13,10,7,0,81,0,3,5,0,0,0,0,0,6,0,4,0,0,0,0,0,0,6,0,3,6,0,9,5,4,0,31,0,0,0,4,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,6,0,8,10,5,3,3,3,0,38,3,3,3,7,6,3,0,0,24,0,0,3,0,0,3,0,0,5,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,14,10,38,38,22
50607114720,12,8,10,0,0,0,39,3,5,3,7,4,4,3,0,28,0,3,0,0,0,4,0,0,8,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,13,14,39,44,23,39,21,5,0,187,5,3,3,5,0,0,0,0,20,0,7,0,0,0,0,0,0,5,4,7,16,4,11,7,3,0,58,0,4,4,5,6,6,0,0,24,0,0,0,3,0,0,0,0,7,0,5,19,11,9,0,0,0,48,0,9,0,7,7,0,0,0,28,3,17,15,22,14,8,3,0,84,3,10,8,10,11,4,3,0,50,0,5,0,0,0,4,0,0,13,3,5,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,9,0,4,0,0,0,23,32,71,84,67
50607114721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50607114722,9,4,0,4,0,0,37,3,11,3,5,4,3,0,0,29,0,3,0,5,0,0,0,0,9,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,0,0,0,3,0,0,19,14,64,30,22,17,16,5,0,159,0,6,3,0,3,0,0,0,15,0,4,0,0,0,0,0,0,10,0,19,14,5,3,9,0,0,53,0,3,3,0,0,3,0,0,14,0,0,0,0,0,3,0,0,5,4,16,3,3,4,4,0,0,33,4,7,6,4,0,0,0,0,26,4,28,15,4,5,3,0,0,57,0,18,9,8,3,0,0,0,44,3,5,0,0,0,0,0,0,10,4,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,5,17,9,7,5,4,3,0,45,29,126,62,40
50607114723,6,3,4,0,0,0,23,0,12,3,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,0,0,0,0,0,0,13,17,37,10,9,10,7,0,0,96,3,0,0,0,0,0,0,0,12,0,3,4,0,0,0,0,0,10,6,3,4,3,0,3,0,0,20,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,6,8,9,0,5,5,3,0,0,31,0,0,0,0,0,3,0,0,9,0,17,6,5,8,0,0,0,43,3,11,6,0,5,6,0,0,30,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,8,0,4,0,3,0,0,20,26,68,30,23
50607114724,4,3,3,4,0,0,31,0,9,0,3,0,3,0,0,27,0,0,0,3,0,0,0,0,4,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,7,17,29,17,31,23,15,0,3,141,0,0,3,9,7,0,0,0,26,0,0,5,0,3,0,0,0,3,0,6,3,0,5,4,0,0,18,0,8,0,5,0,4,0,0,14,0,0,0,0,0,0,0,0,5,4,11,4,4,9,5,0,0,35,0,0,4,9,7,6,0,0,17,0,5,9,18,10,4,0,0,52,0,10,8,6,7,4,0,0,36,0,0,0,4,0,0,0,0,13,0,0,5,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,4,0,0,20,19,56,45,53
50607114725,7,3,0,0,0,0,20,0,0,9,0,7,0,0,0,19,0,0,3,0,4,0,0,0,8,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,5,15,12,5,18,24,19,9,3,5,100,0,0,0,3,0,6,0,0,9,0,0,0,6,0,0,0,0,3,0,5,5,3,7,0,0,0,23,0,0,6,3,4,0,0,0,8,0,0,3,0,0,0,0,0,0,7,3,0,10,4,0,0,0,23,0,0,0,9,5,0,0,0,15,4,5,4,17,10,3,0,0,45,0,5,8,3,4,0,0,0,29,4,0,5,0,4,0,0,0,13,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,6,13,5,33,15,20,37,48
50607114726,14,6,15,11,0,0,66,8,9,7,5,11,3,0,0,38,0,3,0,0,0,0,0,0,9,3,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,8,0,6,4,5,0,0,19,27,63,40,29,48,41,9,4,252,0,7,4,0,4,4,4,0,25,0,6,0,0,3,0,0,0,12,7,21,13,9,3,16,5,0,75,0,5,4,3,6,0,0,0,18,0,0,3,0,0,0,0,0,7,0,17,11,7,11,5,6,0,57,0,5,4,5,8,9,8,0,37,9,23,22,16,25,26,8,0,129,8,22,8,5,11,8,0,0,65,0,3,0,0,4,0,0,0,14,3,4,0,4,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,9,4,13,0,9,6,8,0,0,55,49,125,75,55
50607114729,4,3,3,0,6,0,27,3,4,0,3,8,4,0,0,21,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,4,3,0,16,9,30,10,18,24,18,13,3,125,0,3,4,0,0,0,0,0,10,0,4,0,0,0,0,0,0,8,0,6,5,8,8,7,7,0,50,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,15,5,5,5,4,3,3,39,0,0,4,4,7,8,3,0,22,6,10,3,8,18,3,4,0,51,3,10,0,4,6,5,0,0,37,0,0,0,0,0,0,0,0,7,0,0,4,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,5,5,5,10,3,38,21,58,31,32
50607114730,4,10,0,5,0,0,20,0,3,3,0,4,7,0,0,12,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,6,5,9,27,35,15,16,3,5,109,0,5,3,7,9,0,0,0,13,0,0,0,0,0,0,0,0,9,9,4,9,5,6,4,0,0,27,0,4,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,6,0,3,11,12,7,0,0,0,28,0,0,3,8,11,4,4,0,27,0,3,10,22,7,10,0,0,52,4,8,3,4,5,6,0,0,29,0,4,0,0,0,0,0,0,10,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,11,24,44,62
50607114731,5,12,3,0,0,0,21,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15,13,22,15,5,0,0,73,0,0,0,5,0,0,0,0,9,0,3,0,0,0,0,0,0,4,0,0,3,5,0,4,0,0,17,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,6,0,0,19,0,0,0,8,3,3,0,0,17,0,3,12,7,3,4,0,0,32,0,4,0,9,7,0,0,0,20,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,8,7,32,26,38
50607114732,12,4,0,0,0,0,30,0,0,8,0,0,4,0,0,20,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,0,7,0,0,0,21,17,22,42,15,17,3,6,0,123,0,9,3,6,0,0,0,0,27,0,0,0,0,0,0,0,0,9,0,6,15,9,3,5,0,0,40,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,3,4,5,3,6,4,0,0,0,22,0,3,4,0,3,0,5,0,21,3,8,17,7,0,4,0,0,44,3,3,14,0,0,0,0,0,29,10,3,6,0,0,0,0,0,13,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,8,5,8,0,0,6,37,29,44,74,38
50607114733,3,5,0,0,0,0,12,0,5,5,0,0,4,0,0,14,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,12,15,17,12,3,3,0,74,5,4,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,4,0,3,3,8,3,0,0,0,15,0,0,4,3,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,3,8,0,0,0,0,17,0,0,0,4,4,0,3,0,10,4,0,10,8,0,3,0,0,29,0,4,7,0,3,4,0,0,21,0,8,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,17,12,25,33,37
