SA1_CODE_2021,M_15_19y_DUDW_LT_5_h,M_15_19y_DUDW_5_14_h,M_15_19y_DUDW_15_29_h,M_15_19y_DUDW_30_h_mo,M_15_19y_DNUDW,M_15_19y_UDW_NS,M_15_19y_Total,M_20_24y_DUDW_LT_5_h,M_20_24y_DUDW_5_14_h,M_20_24y_DUDW_15_29_h,M_20_24y_DUDW_30_h_mo,M_20_24y_DNUDW,M_20_24y_UDW_NS,M_20_24y_Total,M_25_34y_DUDW_LT_5_h,M_25_34y_DUDW_5_14_h,M_25_34y_DUDW_15_29_h,M_25_34y_DUDW_30_h_mo,M_25_34y_DNUDW,M_25_34y_UDW_NS,M_25_34y_Total,M_35_44y_DUDW_LT_5_h,M_35_44y_DUDW_5_14_h,M_35_44y_DUDW_15_29_h,M_35_44y_DUDW_30_h_mo,M_35_44y_DNUDW,M_35_44y_UDW_NS,M_35_44y_Total,M_45_54y_DUDW_LT_5_h,M_45_54y_DUDW_5_14_h,M_45_54y_DUDW_15_29_h,M_45_54y_DUDW_30_h_mo,M_45_54y_DNUDW,M_45_54y_UDW_NS,M_45_54y_Total,M_55_64y_DUDW_LT_5_h,M_55_64y_DUDW_5_14_h,M_55_64y_DUDW_15_29_h,M_55_64y_DUDW_30_h_mo,M_55_64y_DNUDW,M_55_64y_UDW_NS,M_55_64y_Total,M_65_74y_DUDW_LT_5_h,M_65_74y_DUDW_5_14_h,M_65_74y_DUDW_15_29_h,M_65_74y_DUDW_30_h_mo,M_65_74y_DNUDW,M_65_74y_UDW_NS,M_65_74y_Total,M_75_84y_DUDW_LT_5_h,M_75_84y_DUDW_5_14_h,M_75_84y_DUDW_15_29_h,M_75_84y_DUDW_30_h_mo,M_75_84y_DNUDW,M_75_84y_UDW_NS,M_75_84y_Total,M_85y_ov_DUDW_LT_5_h,M_85y_ov_DUDW_5_14_h,M_85y_ov_DUDW_15_29_h,M_85y_ov_DUDW_30_h_mo,M_85y_ov_DNUDW,M_85y_ov_UDW_NS,M_85y_ov_Total,M_Tot_DUDW_LT_5_h,M_Tot_DUDW_5_14_h,M_Tot_DUDW_15_29_h,M_Tot_DUDW_30_h_mo,M_Tot_DNUDW,M_Tot_UDW_NS,M_Tot_Total,F_15_19y_DUDW_LT_5_h,F_15_19y_DUDW_5_14_h,F_15_19y_DUDW_15_29_h,F_15_19y_DUDW_30_h_mo,F_15_19y_DNUDW,F_15_19y_UDW_NS,F_15_19y_Total,F_20_24y_DUDW_LT_5_h,F_20_24y_DUDW_5_14_h,F_20_24y_DUDW_15_29_h,F_20_24y_DUDW_30_h_mo,F_20_24y_DNUDW,F_20_24y_UDW_NS,F_20_24y_Total,F_25_34y_DUDW_LT_5_h,F_25_34y_DUDW_5_14_h,F_25_34y_DUDW_15_29_h,F_25_34y_DUDW_30_h_mo,F_25_34y_DNUDW,F_25_34y_UDW_NS,F_25_34y_Total,F_35_44y_DUDW_LT_5_h,F_35_44y_DUDW_5_14_h,F_35_44y_DUDW_15_29_h,F_35_44y_DUDW_30_h_mo,F_35_44y_DNUDW,F_35_44y_UDW_NS,F_35_44y_Total,F_45_54y_DUDW_LT_5_h,F_45_54y_DUDW_5_14_h,F_45_54y_DUDW_15_29_h,F_45_54y_DUDW_30_h_mo,F_45_54y_DNUDW,F_45_54y_UDW_NS,F_45_54y_Total,F_55_64y_DUDW_LT_5_h,F_55_64y_DUDW_5_14_h,F_55_64y_DUDW_15_29_h,F_55_64y_DUDW_30_h_mo,F_55_64y_DNUDW,F_55_64y_UDW_NS,F_55_64y_Total,F_65_74y_DUDW_LT_5_h,F_65_74y_DUDW_5_14_h,F_65_74y_DUDW_15_29_h,F_65_74y_DUDW_30_h_mo,F_65_74y_DNUDW,F_65_74y_UDW_NS,F_65_74y_Total,F_75_84y_DUDW_LT_5_h,F_75_84y_DUDW_5_14_h,F_75_84y_DUDW_15_29_h,F_75_84y_DUDW_30_h_mo,F_75_84y_DNUDW,F_75_84y_UDW_NS,F_75_84y_Total,F_85y_ov_DUDW_LT_5_h,F_85y_ov_DUDW_5_14_h,F_85y_ov_DUDW_15_29_h,F_85y_ov_DUDW_30_h_mo,F_85y_ov_DNUDW,F_85y_ov_UDW_NS,F_85y_ov_Total,F_Tot_DUDW_LT_5_h,F_Tot_DUDW_5_14_h,F_Tot_DUDW_15_29_h,F_Tot_DUDW_30_h_mo,F_Tot_DNUDW,F_Tot_UDW_NS,F_Tot_Total,P_15_19y_DUDW_LT_5_h,P_15_19y_DUDW_5_14_h,P_15_19y_DUDW_15_29_h,P_15_19y_DUDW_30_h_mo,P_15_19y_DNUDW,P_15_19y_UDW_NS,P_15_19y_Total,P_20_24y_DUDW_LT_5_h,P_20_24y_DUDW_5_14_h,P_20_24y_DUDW_15_29_h,P_20_24y_DUDW_30_h_mo,P_20_24y_DNUDW,P_20_24y_UDW_NS,P_20_24y_Total,P_25_34y_DUDW_LT_5_h,P_25_34y_DUDW_5_14_h,P_25_34y_DUDW_15_29_h,P_25_34y_DUDW_30_h_mo,P_25_34y_DNUDW,P_25_34y_UDW_NS,P_25_34y_Total,P_35_44y_DUDW_LT_5_h,P_35_44y_DUDW_5_14_h,P_35_44y_DUDW_15_29_h,P_35_44y_DUDW_30_h_mo,P_35_44y_DNUDW,P_35_44y_UDW_NS,P_35_44y_Total,P_45_54y_DUDW_LT_5_h,P_45_54y_DUDW_5_14_h,P_45_54y_DUDW_15_29_h,P_45_54y_DUDW_30_h_mo,P_45_54y_DNUDW,P_45_54y_UDW_NS,P_45_54y_Total,P_55_64y_DUDW_LT_5_h,P_55_64y_DUDW_5_14_h,P_55_64y_DUDW_15_29_h,P_55_64y_DUDW_30_h_mo,P_55_64y_DNUDW,P_55_64y_UDW_NS,P_55_64y_Total,P_65_74y_DUDW_LT_5_h,P_65_74y_DUDW_5_14_h,P_65_74y_DUDW_15_29_h,P_65_74y_DUDW_30_h_mo,P_65_74y_DNUDW,P_65_74y_UDW_NS,P_65_74y_Total,P_75_84y_DUDW_LT_5_h,P_75_84y_DUDW_5_14_h,P_75_84y_DUDW_15_29_h,P_75_84y_DUDW_30_h_mo,P_75_84y_DNUDW,P_75_84y_UDW_NS,P_75_84y_Total,P_85y_ov_DUDW_LT_5_h,P_85y_ov_DUDW_5_14_h,P_85y_ov_DUDW_15_29_h,P_85y_ov_DUDW_30_h_mo
50604113640,0,0,0,0,6,0,8,0,0,0,0,6,0,9,10,13,0,0,11,3,34,12,13,0,6,4,0,33,0,3,0,0,4,0,13,0,3,0,0,6,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,34,6,0,29,9,102,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,11,3,10,9,0,35,0,12,9,4,14,0,33,3,5,5,0,3,0,17,0,0,4,0,4,0,7,0,0,3,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,31,18,17,26,4,114,7,7,0,0,4,0,13,0,6,0,0,5,0,12,9,20,6,10,15,3,67,12,21,8,4,18,0,66,3,10,5,9,4,0,27,0,3,5,0,7,0,20,0,3,3,0,9,0,12,0,0,0,0,0,0,5,0,0,0,0
50604113641,10,5,0,0,13,3,26,6,5,0,0,10,0,18,0,4,0,0,7,3,18,11,3,4,4,19,3,38,10,9,0,0,14,0,29,6,6,0,0,9,0,27,5,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,29,5,5,76,8,171,7,0,0,0,3,0,19,7,5,4,0,0,3,14,0,5,3,7,12,0,26,0,11,3,4,9,0,36,0,5,4,3,10,0,31,9,6,4,4,3,0,24,0,0,0,3,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,35,23,20,46,5,152,17,0,0,0,19,3,46,9,6,4,0,12,3,33,7,9,3,0,21,3,45,11,16,11,13,24,3,73,9,17,3,3,18,6,57,13,13,5,6,14,0,50,5,0,0,3,12,0,22,0,0,0,0,0,0,3,0,0,0,0
50604113642,0,0,0,0,0,0,0,0,0,0,0,12,0,17,18,15,0,0,27,3,68,6,12,0,0,18,0,40,9,3,0,0,11,5,19,5,5,0,0,6,0,10,0,8,0,0,6,0,18,0,0,3,0,0,0,5,0,0,0,0,0,0,0,40,43,3,0,82,8,185,0,0,0,0,0,0,7,3,3,0,0,6,0,15,8,7,10,7,21,5,58,7,6,3,7,22,0,44,5,3,0,0,4,0,15,0,0,0,0,3,0,12,0,4,0,3,3,0,13,0,0,5,0,0,0,5,0,0,0,0,0,0,4,24,39,17,20,61,8,170,6,0,0,0,0,0,6,3,6,0,0,18,0,30,26,23,10,7,45,11,126,14,17,10,6,36,5,85,9,11,0,0,12,5,39,0,4,0,0,12,0,23,0,11,0,3,15,0,32,0,0,0,0,5,0,11,0,4,0,0
50604113701,4,0,0,0,0,0,3,5,0,0,0,7,0,10,7,3,0,0,9,0,21,4,12,0,0,5,0,16,3,8,0,0,7,0,13,5,11,5,0,3,0,23,5,6,0,0,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,34,5,0,29,4,108,5,0,0,0,0,0,6,6,6,0,0,0,0,11,0,6,3,0,0,0,12,0,8,6,4,3,0,19,3,5,0,0,6,0,23,0,9,3,3,0,0,21,0,6,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,4,17,33,16,10,13,0,102,5,0,0,0,0,0,5,8,6,0,0,6,0,20,8,7,3,0,9,3,35,4,15,8,4,5,0,34,9,8,0,0,17,0,36,8,18,10,3,3,0,47,4,10,0,0,5,0,22,0,6,0,0,0,0,8,0,0,0,0
50604113702,3,4,0,0,7,0,14,8,0,0,0,3,0,17,6,5,0,0,8,0,23,6,7,0,5,8,4,31,3,13,0,4,5,0,30,3,11,0,0,10,0,23,0,7,0,5,5,0,23,0,0,0,0,0,0,3,0,0,0,0,4,0,4,35,41,7,12,53,9,159,10,4,0,0,7,0,19,6,3,0,0,0,0,12,7,0,0,6,3,0,26,0,6,6,8,5,0,26,3,10,5,6,0,3,33,0,10,4,9,9,0,23,3,4,4,6,8,0,23,0,3,4,0,0,0,9,0,3,0,0,0,0,3,31,41,25,24,45,10,171,13,3,0,0,13,0,36,17,5,0,0,4,0,30,7,14,4,7,17,5,42,6,15,5,13,11,3,56,5,24,15,8,11,8,61,3,14,4,3,14,0,48,5,11,10,5,15,0,48,0,5,4,0,8,0,7,0,3,0,0
50604113703,4,0,0,0,6,0,10,6,0,0,0,6,0,8,6,6,0,0,4,0,16,5,14,5,0,6,0,24,5,8,5,0,6,5,26,11,7,6,0,5,0,25,3,9,0,0,5,0,18,0,0,0,0,4,0,10,3,0,0,0,0,0,4,32,40,7,3,42,5,137,8,0,0,0,8,0,14,5,0,0,0,3,0,11,4,11,5,0,6,0,25,0,11,5,5,3,0,23,0,13,6,3,4,0,27,0,4,6,5,10,0,22,6,3,0,11,8,0,24,0,4,0,3,7,0,8,0,0,0,0,0,0,3,27,40,22,19,43,4,160,10,0,0,0,13,0,24,12,0,0,0,9,0,17,9,12,0,0,8,3,37,9,19,3,8,12,0,46,5,21,9,3,13,5,56,7,12,6,5,9,0,41,5,15,0,8,7,0,41,0,4,3,3,8,3,25,0,0,0,0
50604113704,0,0,0,0,3,0,5,3,7,0,0,4,0,22,13,14,0,0,22,7,59,7,11,4,0,21,13,53,4,10,4,4,13,4,32,3,14,7,0,6,0,32,5,0,0,0,8,0,16,0,0,0,0,6,0,13,0,0,0,0,4,0,4,40,57,17,7,87,30,231,0,0,0,0,3,0,9,3,3,0,0,3,4,12,0,8,7,9,12,7,49,4,12,6,5,5,0,33,3,11,3,3,12,0,26,5,12,7,0,9,5,32,0,3,3,5,15,0,39,0,4,6,0,11,0,15,0,5,0,0,0,0,6,15,57,29,26,71,15,215,3,0,0,0,6,0,10,8,5,0,0,10,7,34,16,30,5,10,32,18,107,11,21,8,7,29,13,87,10,21,7,4,18,8,61,7,25,12,0,16,5,67,3,6,10,6,24,4,51,0,4,4,0,13,0,30,0,5,0,0
50604113705,6,0,0,0,0,0,5,7,3,0,0,13,0,19,23,14,7,0,14,0,60,12,3,7,3,18,5,41,14,3,3,0,9,0,33,4,8,4,0,6,0,22,5,0,4,0,11,3,28,4,8,3,0,4,0,10,0,0,0,0,0,0,0,73,38,23,8,76,11,224,0,0,0,0,5,0,10,7,0,0,0,3,0,22,6,9,7,13,6,3,51,4,8,8,6,10,0,34,0,13,0,0,12,0,21,0,8,3,9,3,0,21,0,0,7,0,7,0,18,4,0,0,7,4,0,9,0,0,3,0,5,0,4,25,38,26,33,56,12,194,8,0,0,0,5,0,21,11,3,0,0,17,0,43,28,24,17,13,17,8,106,14,9,12,8,32,5,75,13,12,3,4,16,0,54,8,14,8,8,13,4,48,8,4,3,5,12,3,41,5,7,4,3,3,0,28,0,0,3,0
50604113706,7,5,0,0,4,0,12,4,4,0,0,9,0,22,11,9,0,0,8,4,31,8,13,3,0,13,0,32,9,8,0,0,11,0,28,4,8,6,0,4,3,25,3,8,3,0,13,0,29,0,3,0,0,3,0,12,0,0,0,0,0,0,0,40,59,17,3,68,3,193,3,0,0,0,3,0,12,0,0,0,0,3,0,13,7,10,5,0,9,0,27,4,13,6,3,6,0,31,10,7,5,8,0,4,25,5,6,0,4,4,0,18,0,4,7,6,14,0,37,0,0,3,0,0,0,8,0,0,0,0,0,0,0,28,53,26,25,46,4,177,10,8,0,0,7,4,29,10,9,0,0,19,0,29,12,19,4,5,15,4,56,11,28,11,3,19,0,69,13,17,5,8,11,4,49,7,18,6,4,12,3,44,4,12,15,6,29,0,63,0,0,3,6,3,0,23,0,0,0,0
50604113707,0,0,0,0,3,0,0,0,3,0,0,4,0,11,3,7,3,0,12,4,35,7,11,0,0,10,3,26,5,10,0,0,0,0,12,0,3,3,0,3,0,12,0,8,0,0,9,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,30,8,3,43,10,127,0,0,0,0,3,0,3,3,0,0,0,3,0,11,6,8,0,9,4,0,25,0,4,0,0,9,6,20,3,6,0,3,0,0,18,0,5,0,3,5,3,16,0,0,4,0,5,0,7,0,0,0,0,4,0,8,6,0,0,0,0,0,7,15,29,16,19,30,4,118,0,0,0,0,5,0,4,3,3,3,0,8,0,24,6,18,8,3,14,7,62,11,12,5,6,16,6,45,4,13,0,4,4,0,31,0,5,9,3,6,3,24,0,8,4,4,14,0,26,5,4,0,0,3,0,13,4,0,0,0
50604113708,12,5,0,0,4,0,22,4,0,0,0,6,0,13,4,5,0,0,15,3,25,8,8,5,0,12,0,42,15,10,0,0,10,4,42,11,13,0,0,14,0,39,3,13,3,5,10,0,37,0,4,0,0,5,0,11,0,0,0,0,4,0,7,59,62,14,10,76,11,228,10,0,0,0,0,0,21,8,3,0,0,11,0,23,6,10,4,4,5,0,27,3,12,3,10,6,0,33,5,24,9,5,9,0,43,9,11,12,4,8,0,44,5,7,7,3,14,0,35,0,0,5,0,10,0,12,0,0,0,0,0,0,8,47,60,39,31,61,5,241,20,7,0,0,9,0,37,16,3,0,0,12,0,34,13,15,4,0,17,4,52,13,21,7,10,19,0,69,17,31,9,10,19,4,86,15,23,16,11,21,0,81,3,21,10,12,22,4,71,0,4,4,5,11,0,25,0,0,0,0
50604113709,9,0,0,0,13,0,22,3,4,0,0,13,0,19,13,11,0,0,25,3,54,12,14,8,0,25,3,72,7,13,4,4,16,4,47,6,10,0,0,16,0,27,0,7,4,3,15,3,26,4,3,0,4,5,0,13,0,0,5,0,0,0,7,56,55,21,12,125,17,293,11,4,0,0,6,0,20,3,3,0,0,17,0,27,7,12,11,13,15,0,64,4,14,6,17,15,3,60,5,11,6,6,5,6,34,6,4,9,6,8,0,28,4,5,0,6,11,0,24,0,0,4,0,3,0,15,0,0,0,0,4,0,11,44,49,36,54,84,20,281,18,4,0,0,18,0,40,7,5,3,0,28,0,47,18,25,10,13,40,6,118,12,26,19,19,45,8,133,16,19,7,12,24,12,84,10,9,6,6,20,0,58,0,12,6,6,18,0,52,0,9,6,0,7,6,32,4,0,3,0
50604113710,6,0,0,0,5,0,7,5,0,0,0,0,0,6,3,0,0,0,15,0,13,4,5,0,0,0,0,10,4,6,5,0,5,0,16,9,3,0,0,8,0,21,4,6,0,0,3,0,17,0,0,0,4,3,0,8,0,0,0,0,0,0,0,31,27,5,3,36,6,111,7,0,0,0,0,0,6,0,3,0,0,3,0,9,0,6,0,0,12,0,17,0,3,3,4,0,0,21,0,6,0,0,4,0,11,8,10,4,5,6,0,25,3,10,12,0,3,0,22,0,4,3,0,0,0,9,0,0,0,0,0,0,3,23,41,27,11,32,3,134,16,4,0,0,5,0,18,6,3,0,0,8,0,12,7,3,0,0,18,4,34,3,10,8,4,3,3,33,6,15,4,0,4,0,33,12,18,4,5,12,0,48,3,16,10,4,11,0,44,0,5,0,3,5,0,19,0,0,0,0
50604113711,11,6,0,0,5,4,24,7,0,0,0,5,0,20,5,3,0,3,8,0,20,5,9,7,0,7,3,24,3,13,0,0,8,6,30,4,7,0,0,5,0,28,0,15,6,4,5,3,26,0,0,0,0,5,0,9,0,0,0,0,0,0,0,43,50,14,7,45,15,175,12,0,0,0,0,0,14,3,0,0,0,8,0,10,4,0,0,5,7,0,17,5,9,5,3,9,0,22,0,13,7,3,6,0,36,4,11,9,9,10,0,40,0,7,9,5,4,0,22,0,0,0,0,0,0,4,0,0,0,0,0,0,0,31,47,31,25,33,4,165,20,6,0,0,3,4,33,8,0,0,0,13,0,30,14,5,0,5,10,0,37,4,15,6,3,10,4,51,9,28,13,3,11,0,67,12,19,9,8,14,0,62,4,18,7,6,9,3,44,0,3,0,0,5,0,16,0,0,0,0
50604113712,10,0,0,0,0,4,13,7,0,0,0,8,0,11,5,5,0,0,7,0,19,9,7,4,5,3,0,23,5,9,0,0,5,7,24,9,0,3,3,15,0,33,9,9,0,3,8,0,24,4,4,0,6,5,0,9,0,0,0,0,0,0,0,48,36,9,9,46,6,163,7,3,0,0,3,0,8,4,0,0,0,11,0,17,0,9,0,4,4,0,14,0,14,0,7,3,0,24,3,21,8,0,0,0,37,5,12,0,7,8,0,30,3,3,3,7,6,0,21,0,5,6,0,0,0,4,0,0,0,0,0,0,4,18,58,16,22,39,5,163,13,3,0,0,10,4,24,14,0,0,0,13,4,32,10,11,0,4,11,0,37,5,18,3,9,11,0,48,9,29,8,0,7,3,66,15,9,5,8,21,0,68,8,13,9,5,8,0,47,4,6,6,6,3,0,17,0,0,0,0
50604113713,3,5,0,0,0,0,10,3,0,0,0,9,6,12,4,0,0,0,7,6,17,8,5,0,0,7,3,23,0,4,0,0,6,0,10,0,10,0,0,5,0,20,10,4,0,0,4,3,23,11,11,0,5,15,4,43,0,4,4,3,3,0,15,37,43,9,12,51,17,167,0,0,0,0,4,0,4,0,0,0,0,4,4,5,0,0,0,0,3,0,15,3,10,0,3,3,3,23,3,7,0,0,3,0,12,4,3,4,3,7,0,19,5,15,10,8,6,0,40,0,9,8,9,19,4,58,0,5,4,0,5,7,25,18,48,32,26,59,17,199,3,5,0,0,3,0,9,8,0,0,0,11,3,16,5,6,0,0,13,6,25,9,11,0,8,10,10,50,5,5,3,0,8,0,22,11,13,9,3,7,4,37,12,18,10,10,13,3,66,16,23,8,14,38,6,106,0,12,7,3
50604113714,0,0,0,0,0,0,6,9,3,3,0,3,0,13,5,5,0,0,9,4,26,7,6,0,0,10,3,26,0,7,0,0,9,0,24,3,0,0,0,7,0,13,0,0,0,0,5,0,7,0,0,3,0,0,0,9,0,0,0,0,0,0,0,30,26,14,3,44,11,124,0,0,0,0,9,0,7,4,0,0,0,8,4,10,3,10,7,0,12,3,30,0,7,3,4,3,0,19,6,6,5,4,3,0,20,0,0,3,4,4,0,14,0,0,0,0,4,0,9,0,3,0,0,0,0,4,0,0,0,0,0,0,3,10,24,24,19,41,5,124,0,0,0,0,10,0,13,9,0,3,0,8,3,26,13,12,8,0,17,4,52,6,12,3,4,8,3,46,3,13,8,5,11,0,44,3,0,5,3,9,0,27,0,0,3,0,12,0,19,0,3,3,0,3,0,18,0,0,0,0
50604113715,6,0,0,0,9,0,10,0,0,0,0,7,0,13,8,10,0,0,12,3,30,8,11,0,0,7,0,34,4,3,5,0,8,7,27,3,9,4,0,4,3,20,3,5,0,0,10,3,17,3,0,0,0,8,0,14,0,0,0,0,5,0,8,35,35,13,3,66,15,168,4,0,0,0,4,0,8,0,0,0,0,3,0,11,3,12,4,5,11,4,44,3,4,0,9,3,0,21,4,6,0,0,4,3,18,0,9,3,9,4,0,30,0,3,3,4,6,0,19,0,3,4,0,7,4,19,0,0,0,0,0,0,0,18,38,16,30,52,17,170,8,0,0,0,10,0,21,3,0,0,0,17,0,21,9,18,5,5,23,7,71,11,14,4,6,14,0,51,9,12,7,3,17,8,49,8,12,7,9,11,6,51,3,3,0,7,22,4,37,3,4,4,0,14,5,29,0,0,0,0
50604113716,0,0,0,0,7,0,9,3,5,0,0,6,0,10,4,0,0,0,12,0,16,8,13,4,0,11,0,34,7,8,0,0,5,0,21,6,4,3,0,7,0,17,8,6,5,0,9,0,25,0,0,0,0,4,0,6,0,0,0,0,0,0,0,41,45,12,0,50,0,149,0,3,0,0,3,0,5,3,0,0,0,3,0,14,3,9,4,0,3,0,23,0,3,4,3,12,0,30,0,8,3,7,0,0,19,3,8,3,0,0,0,24,0,3,4,5,8,0,28,0,0,0,0,5,0,6,0,0,0,0,0,0,0,27,37,22,21,41,3,147,6,5,0,0,6,0,21,11,6,0,0,9,0,28,9,9,4,0,17,0,38,17,13,5,3,21,0,69,7,16,3,7,11,0,38,10,15,6,0,8,0,40,4,18,7,5,12,0,49,0,4,0,3,5,0,12,0,0,0,0
50604113717,0,0,0,0,5,3,13,8,6,0,0,9,0,25,11,8,3,0,10,4,44,12,3,0,4,14,6,37,8,6,3,0,6,4,32,6,6,6,0,12,0,26,7,3,3,0,5,0,21,4,0,0,0,0,0,10,0,0,0,0,3,0,4,55,35,13,4,72,21,202,7,0,0,0,8,0,18,5,3,0,0,0,0,13,8,9,3,10,12,0,43,5,9,3,6,6,5,34,9,12,3,5,7,4,33,8,3,0,3,5,0,25,7,0,3,3,10,3,24,0,0,5,0,6,0,10,0,0,0,3,3,0,8,45,38,26,24,54,9,204,11,3,0,0,14,3,26,10,8,0,0,17,5,38,26,17,12,10,21,9,91,18,10,3,9,18,3,68,8,16,11,5,15,3,57,9,5,3,4,11,3,45,12,5,8,3,15,5,43,3,0,3,0,8,0,18,0,0,3,3
50604113718,9,0,0,0,8,0,20,4,4,0,0,6,0,15,5,4,0,0,3,0,20,8,6,4,0,14,0,30,13,15,0,0,4,0,33,3,11,3,0,12,5,34,6,13,0,0,6,0,28,0,0,3,0,5,0,7,0,0,0,0,0,0,0,45,55,13,8,52,12,186,12,0,0,0,0,0,20,9,6,0,0,4,0,21,4,5,6,5,0,0,21,0,8,9,6,8,0,35,0,15,7,0,0,0,35,4,10,3,9,8,0,30,0,5,9,0,3,0,24,0,0,0,0,0,0,4,4,0,0,0,0,0,10,40,57,31,27,39,3,197,25,5,0,0,9,0,42,13,7,0,0,14,0,34,11,11,0,0,9,0,37,10,10,16,8,25,0,66,13,34,7,0,4,0,61,4,26,3,6,19,8,67,7,18,7,0,10,0,44,0,0,4,0,6,0,12,4,0,0,0
50604113719,10,0,0,0,9,0,18,8,0,0,0,12,0,17,9,14,7,0,21,0,43,9,11,5,0,18,0,44,10,4,4,0,6,0,25,6,14,5,0,20,0,41,5,5,4,0,15,0,34,0,5,0,0,3,0,13,0,0,0,0,0,0,7,58,53,20,5,103,12,251,3,3,0,0,4,0,13,10,0,0,0,4,0,5,6,11,4,6,7,0,36,0,16,10,5,13,5,39,3,3,12,7,8,0,31,6,15,4,6,11,4,47,0,13,5,0,4,0,28,0,5,3,0,7,0,18,0,0,0,0,3,0,3,25,57,39,31,54,13,222,9,3,0,0,11,3,29,15,0,0,0,17,0,29,12,24,9,6,26,4,80,13,26,14,9,31,7,92,15,13,10,7,20,0,57,15,29,9,9,27,4,86,4,17,11,6,17,3,61,0,11,3,4,12,0,26,0,0,0,0
50604113720,0,0,0,0,8,0,8,5,0,0,0,4,0,8,3,4,0,0,4,0,12,3,7,0,0,7,0,15,10,4,0,0,0,0,15,3,0,0,0,4,0,13,3,0,4,0,3,0,14,0,0,3,0,0,0,12,0,0,0,0,0,0,4,30,22,10,0,32,6,94,3,4,0,0,4,0,12,0,0,0,0,0,0,3,3,4,0,0,0,0,19,5,5,0,4,0,0,10,0,5,3,0,0,0,13,4,0,6,0,0,0,11,0,4,3,3,3,0,15,0,0,0,3,5,0,11,0,0,0,0,0,0,4,16,30,15,14,15,0,99,9,4,0,0,7,0,16,3,0,0,0,3,0,13,7,16,5,0,4,0,33,7,13,4,4,8,0,29,13,9,8,0,0,0,30,9,0,4,0,7,0,23,3,5,8,3,6,0,26,3,7,0,4,0,0,20,0,0,0,0
50604113721,5,0,0,0,15,0,19,6,3,0,0,0,0,12,3,9,3,0,12,0,25,8,7,0,3,8,4,26,16,6,7,0,11,3,35,6,9,3,0,8,0,29,6,6,5,3,7,0,28,0,0,0,0,5,0,5,0,0,0,0,0,0,4,50,39,22,10,61,8,180,9,0,0,0,4,0,15,7,0,0,0,3,0,8,7,11,3,4,0,0,29,0,11,7,5,4,0,31,3,11,4,4,0,0,24,3,15,5,6,4,5,36,7,6,0,8,7,0,27,0,0,0,0,7,0,10,0,4,0,0,0,0,0,38,58,24,26,39,8,193,16,0,0,0,20,0,35,10,7,0,0,5,0,24,15,21,12,4,12,0,56,9,17,9,3,18,4,59,12,14,8,0,12,3,59,12,20,8,9,10,4,61,11,14,5,12,15,0,53,0,0,0,0,5,0,14,0,4,0,0
50604113722,5,0,0,0,3,0,9,3,0,0,0,5,0,11,5,6,0,0,7,0,16,0,7,4,0,0,0,14,4,7,0,0,4,0,21,4,0,4,0,4,0,15,0,4,4,0,6,0,14,0,0,0,0,0,0,6,0,0,0,0,0,0,0,20,27,4,8,29,3,90,4,0,0,0,4,0,15,0,6,0,0,7,0,9,0,0,4,3,0,0,11,0,5,3,0,0,0,9,3,3,0,7,0,0,19,0,6,3,0,9,0,20,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,26,15,12,26,4,96,5,3,0,0,7,0,18,7,3,0,0,12,0,25,7,7,4,3,9,0,28,3,8,6,0,5,0,25,8,14,0,7,6,0,40,3,9,3,3,13,0,34,0,4,6,6,5,3,24,0,0,0,0,0,0,4,0,0,0,0
50604113723,3,0,0,0,6,0,15,3,0,0,0,5,0,7,6,9,0,0,5,0,30,3,8,0,3,0,0,25,10,4,0,4,10,0,29,11,9,5,5,3,6,42,3,9,0,3,11,4,26,0,0,0,0,7,0,10,0,0,0,0,0,0,4,41,52,7,13,53,12,182,6,0,0,0,3,0,18,4,3,5,0,3,0,19,3,13,5,4,6,0,25,0,8,7,4,0,0,24,0,6,7,4,5,0,30,0,11,3,8,8,0,36,0,10,8,7,7,0,26,0,0,3,3,7,0,17,0,0,0,0,0,0,3,28,55,33,31,44,0,189,11,0,0,0,14,0,29,17,6,5,0,3,0,24,8,19,5,9,17,0,57,5,17,7,7,7,0,48,10,17,7,7,19,0,53,13,26,7,9,17,7,76,3,15,9,4,15,0,52,0,6,8,3,19,0,33,0,3,0,0
