SA1_CODE_2021,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
50601111711,43,24,27,38,22,24,23,13,0,226
50601111712,90,50,55,43,59,44,32,11,4,391
50601111713,154,90,89,78,86,67,48,20,3,638
50601111714,149,88,101,68,56,66,47,14,0,580
50601111715,102,64,84,61,39,55,14,10,0,426
50601111716,87,46,69,37,31,37,29,3,6,344
50601111717,99,36,66,54,39,31,14,0,0,339
50601111718,78,50,39,45,46,43,30,9,3,347
50601111719,188,73,119,127,70,43,10,3,0,636
50601111720,138,59,70,69,61,51,28,6,12,485
50601111721,140,61,85,91,58,43,34,14,0,517
50601111722,210,94,87,144,63,35,15,3,0,651
50601111723,161,59,93,122,56,24,21,10,0,550
50601111724,254,128,163,172,68,38,11,0,0,825
50601111725,102,48,42,75,56,37,21,12,0,398
50601111726,159,76,73,100,64,22,21,8,0,519
50601130701,197,42,97,146,40,21,16,0,0,556
50601130702,175,49,91,150,60,32,22,8,0,594
50601130703,186,31,88,142,38,26,7,4,0,527
50601130704,137,54,104,128,50,14,13,5,0,515
50601130705,196,73,80,153,104,67,45,6,7,724
50601130706,190,67,103,164,67,33,24,5,0,653
50601130707,176,66,62,135,94,59,13,7,0,610
50601130708,114,54,41,79,57,34,9,6,0,398
50601130709,214,61,127,180,65,41,25,4,0,720
50601130710,253,89,75,208,100,68,52,14,0,855
50601130711,226,165,89,154,158,91,49,9,0,940
50601130712,160,31,113,132,27,25,11,7,4,507
50601130713,137,64,104,114,69,51,32,9,4,583
50601130714,182,71,87,154,52,34,19,10,0,610
50601130715,155,63,70,127,75,38,21,5,0,553
50601130716,171,41,90,130,43,36,18,6,3,535
50601130717,339,94,195,291,94,62,24,3,3,1105
50601130718,10,0,9,9,4,10,15,7,0,67
50601130719,167,45,142,143,50,18,33,9,0,612
50601130801,68,39,107,66,11,9,13,4,0,312
50601130802,162,25,62,103,38,23,4,4,0,426
50601130803,51,46,61,42,17,10,0,0,0,232
50601130804,125,33,111,99,38,19,16,4,0,446
50601130805,85,43,65,52,68,68,36,20,0,442
50601130806,132,31,91,95,28,17,0,0,0,406
50601130807,75,52,88,73,41,10,11,4,0,352
50601130808,137,39,133,117,30,20,11,0,0,481
50601130809,89,35,65,82,40,20,12,3,0,355
50601130810,0,0,0,0,0,0,0,0,0,6
50601130811,204,55,79,150,72,42,26,10,0,638
50601130812,190,29,93,133,46,20,9,0,0,529
50601130813,75,52,43,47,54,74,59,19,12,436
50601130814,68,23,55,67,22,13,0,0,0,247
50601130815,184,48,78,140,56,33,10,4,0,556
50601130816,289,61,126,227,75,29,27,4,0,842
50601130817,210,74,95,169,64,42,31,4,3,689
50601130818,105,45,87,105,33,18,6,3,0,397
50601130819,177,46,167,136,36,32,17,0,0,612
50601130820,37,17,19,21,21,13,15,6,0,145
50601130821,255,63,162,192,48,23,18,3,0,770
50601130822,162,41,121,119,41,16,3,0,0,499
50601130823,108,46,109,92,31,28,8,5,0,427
50601130824,229,53,147,159,59,30,16,3,0,701
50601130825,189,51,88,147,64,30,16,0,3,577
50601130826,82,47,25,56,62,37,33,11,0,364
50601130827,141,31,78,87,32,11,3,0,0,393
50601130828,185,57,64,140,81,50,25,3,0,606
50601130829,0,0,0,0,3,0,0,0,0,6
50601130830,0,0,0,0,0,0,0,0,0,0
50601130831,131,34,135,110,31,21,5,0,0,458
50601130832,78,38,53,63,33,32,13,0,0,317
50601130833,89,30,72,66,31,10,11,0,0,314
50601130834,203,52,81,165,65,32,31,9,7,647
50601130835,121,35,108,85,40,14,7,0,0,408
50601130836,202,49,122,147,65,27,16,11,0,639
50601130837,124,40,50,100,47,21,6,5,0,398
50602111801,53,34,52,49,31,44,39,17,10,327
50602111802,89,27,70,78,58,42,10,11,0,384
50602111803,112,117,152,119,80,73,36,25,20,740
50602111804,97,76,104,101,67,72,43,19,11,598
50602111805,33,26,62,56,53,29,21,17,3,302
50602111806,94,46,55,107,74,45,31,9,0,464
50602111807,63,69,142,78,71,73,65,32,4,606
50602111808,71,52,55,49,63,68,51,30,4,443
50602111809,81,66,62,87,78,74,48,20,6,520
50602111810,108,105,101,98,113,107,82,32,8,766
50602111812,100,51,84,85,75,60,23,13,4,489
50602111813,121,65,63,76,83,57,36,19,3,523
50602111814,92,54,89,73,76,77,43,23,7,542
50602111815,139,86,86,105,105,70,42,13,0,648
50602111816,63,35,70,66,42,65,64,47,29,471
50602111818,133,74,134,144,105,86,67,35,17,795
50602111819,77,44,54,73,55,57,56,25,14,452
50602111821,80,48,131,90,63,46,37,27,15,535
50602111822,79,44,76,74,53,50,60,17,13,462
50602111823,91,89,123,76,81,47,43,16,11,577
50602111824,103,81,115,97,71,60,42,18,6,593
50602111825,102,72,153,99,77,79,67,27,26,698
50602111826,66,41,80,59,44,35,24,20,13,373
50602111827,47,38,79,48,42,24,39,63,101,484
50602111828,27,45,130,67,90,88,62,21,0,524
50602111829,37,29,44,48,62,90,77,16,6,411
50602111830,35,35,17,29,33,60,58,80,87,442
50602111831,57,45,117,63,48,42,27,14,11,427
50602111832,69,65,137,83,58,48,33,13,0,510
50602111901,82,33,58,65,46,31,20,4,5,341
50602111902,114,55,44,66,72,39,22,4,5,416
50602111903,39,37,58,32,49,25,34,15,3,296
50602111904,120,81,104,87,82,48,29,24,7,582
50602111905,0,0,0,0,0,0,0,0,0,3
50602111906,0,0,0,0,0,0,0,0,0,4
50602111907,46,30,47,45,32,30,24,15,0,267
50602111908,99,60,66,90,72,55,26,14,7,488
50602111909,53,67,229,135,65,52,34,13,3,655
50602111910,68,40,116,81,54,41,29,15,4,458
50602111911,119,62,88,106,97,71,43,19,8,617
50602111912,86,26,66,69,54,48,18,5,0,383
50602111913,64,45,58,63,55,29,19,12,6,359
50602111914,74,49,38,51,72,57,27,14,6,387
50602111915,58,52,66,58,59,35,21,10,0,360
50602111916,112,55,72,73,81,55,26,13,3,497
50602111917,94,46,67,87,54,47,30,9,7,445
50602111918,113,71,104,113,74,68,42,24,3,604
50602111919,70,34,79,83,63,50,43,25,3,447
50602111920,90,38,68,86,62,34,51,38,29,489
50602111921,49,35,44,31,38,33,25,14,5,281
50602111922,72,59,75,75,64,38,50,22,9,461
50602111923,54,42,103,54,48,36,41,14,7,405
50602111924,65,45,132,80,43,52,58,26,15,514
50602111925,73,68,136,89,38,27,18,13,3,467
50602111926,99,78,162,115,74,65,30,14,8,647
50602111927,50,27,92,59,42,45,40,7,3,373
50602111928,26,34,61,46,34,40,51,31,18,353
50602111929,47,43,68,52,37,47,32,18,10,353
50602111930,60,83,129,87,57,56,35,15,5,534
50602111931,66,70,96,79,58,48,30,12,3,455
50602111932,69,55,99,80,45,52,40,15,6,459
50602111933,73,54,112,101,59,42,29,22,8,507
50602111934,69,32,93,67,67,44,36,14,6,415
50602111935,104,95,156,131,103,60,61,21,3,741
50602111936,53,76,127,73,41,25,18,8,9,425
50602111937,47,50,107,70,51,32,27,5,9,390
50602111938,51,90,224,114,75,50,26,18,0,648
50602111939,22,49,145,43,35,15,17,9,0,326
50602111940,58,42,101,71,43,39,22,3,0,376
50602112001,0,0,0,0,0,0,0,0,0,0
50602112102,0,0,7,7,0,0,0,0,0,20
50602112301,55,26,43,57,39,28,22,8,14,297
50602112302,41,22,52,50,40,42,38,16,10,313
50602112303,102,85,84,73,87,74,40,13,7,562
50602112304,82,44,109,89,52,37,33,18,4,473
50602112305,62,32,55,72,28,31,37,10,4,333
50602112306,69,58,65,76,55,30,41,9,0,411
50602112307,66,42,84,84,64,73,68,26,20,527
50602112309,39,66,125,81,51,36,26,18,9,450
50602112311,105,84,154,105,57,65,46,14,3,636
50602112312,82,48,53,71,54,70,38,13,4,437
50602112313,67,40,39,46,43,54,15,11,10,328
50602112314,81,59,68,69,85,70,46,32,8,521
50602112315,96,75,106,83,61,71,33,12,8,541
50602112316,89,84,188,112,69,62,40,18,15,680
50602112317,55,81,116,79,65,71,33,14,0,511
50602112318,81,86,159,122,93,89,55,22,5,711
50602112319,37,55,95,59,39,34,26,7,3,350
50602112320,51,53,87,73,65,60,58,16,8,467
50602112321,40,33,71,52,40,30,31,6,5,310
50602112322,71,55,81,72,41,51,24,11,0,414
50602112323,79,55,95,90,53,63,46,18,6,488
50602112324,50,33,48,61,44,17,33,6,6,293
50602112326,45,67,112,101,41,49,26,16,0,449
50602112327,56,68,140,63,48,31,11,9,3,424
50602112328,79,61,163,126,51,28,33,3,5,553
50602112329,31,51,116,65,19,24,10,3,4,313
50602112330,16,40,99,54,17,13,12,3,0,266
50602112331,0,0,0,0,0,0,0,0,0,0
50602112332,82,82,144,110,65,73,49,22,8,632
50602112333,42,38,53,72,72,129,106,25,6,548
50602112334,20,56,188,58,26,18,12,5,0,376
50602112335,4,26,26,16,14,19,7,5,0,109
50602112336,53,59,60,86,102,85,83,22,0,550
50602112337,0,0,0,0,0,0,0,0,0,0
50602112338,44,82,148,102,56,51,28,11,0,529
50602112339,26,28,47,39,18,17,14,6,5,196
50602112340,39,28,88,56,22,20,16,0,0,270
50602112341,64,62,108,91,64,65,61,24,3,541
50602130901,95,60,83,76,61,48,34,13,5,465
50602130902,87,60,123,93,50,45,33,13,8,514
50602130903,73,65,94,62,38,28,28,23,16,419
50602130904,65,52,99,74,39,40,34,13,5,433
50602130905,79,78,107,77,72,43,25,18,9,505
50602130906,45,36,44,43,41,36,16,14,0,273
50602130907,131,89,110,112,91,55,44,8,9,644
50602130908,108,58,71,73,72,64,47,19,11,525
50602130909,103,81,110,92,64,66,42,19,3,589
50602130910,100,57,82,82,55,42,19,21,5,476
50602130911,76,47,82,56,43,47,16,25,13,398
50602130912,77,58,91,56,63,43,35,16,13,455
50602130913,37,45,66,45,51,41,26,28,6,352
50602130914,56,59,97,49,45,36,29,21,3,393
50602130915,47,49,94,43,23,25,21,17,6,327
50602130916,76,75,125,82,49,62,53,24,17,567
50602130917,103,64,99,80,71,40,22,16,8,505
50602130918,88,95,121,95,56,35,39,16,4,552
50602130919,21,13,21,26,19,19,28,32,40,219
50602130920,59,31,56,41,24,31,11,8,4,263
50602131001,73,47,74,49,65,47,34,21,8,416
50602131002,93,51,102,77,54,55,32,19,6,485
50602131003,133,49,102,101,68,45,30,7,0,540
50602131004,75,45,46,60,54,52,35,33,14,419
50602131005,110,80,117,103,67,72,66,40,11,656
50602131006,49,22,55,46,37,23,14,12,8,267
50602131007,54,25,86,50,35,27,19,11,6,310
50602131008,64,37,72,71,54,53,51,30,14,441
50602131009,50,46,56,54,43,45,38,28,8,363
50602131010,67,47,56,62,47,38,40,37,14,400
50602131011,74,40,66,69,55,35,30,21,3,398
50602131012,136,58,116,84,41,23,15,14,0,502
50602131013,99,51,73,72,54,49,40,23,8,463
50602131014,79,79,111,77,70,40,40,31,17,545
50602131015,76,46,52,57,63,41,27,18,8,388
50602131016,86,48,76,84,52,57,45,23,12,471
50602131017,76,41,40,50,27,51,17,7,10,325
50602131101,19,32,146,62,25,30,22,3,0,334
50602131102,28,47,164,93,31,30,12,4,0,410
50602131103,51,30,64,65,38,40,17,0,0,310
50602131104,40,32,116,81,30,40,16,6,9,372
50602131105,89,61,92,69,50,58,35,32,3,484
50602131106,81,54,69,74,61,70,59,38,18,523
50602131107,15,54,118,45,57,31,27,3,0,357
50602131108,66,35,82,65,40,48,13,16,10,381
50602131109,50,35,109,72,49,39,30,28,11,413
50602131110,65,39,80,54,54,39,22,14,3,367
50602131111,24,37,98,50,49,38,31,14,0,349
50602131112,52,33,79,52,28,48,20,19,10,341
50602131113,16,36,122,60,18,21,20,5,0,286
50602131114,84,36,86,82,48,69,24,11,5,442
50602131115,68,35,85,50,22,27,23,19,7,337
50602131116,52,35,105,61,40,36,33,12,9,393
50602131117,74,64,91,84,79,59,34,17,0,511
50602131118,60,64,102,72,55,44,48,28,9,477
50602131119,42,107,249,126,54,29,17,3,0,623
50602131120,66,58,122,72,31,45,56,29,8,488
50602131121,82,63,148,103,59,41,24,9,5,532
50602131122,86,63,166,99,48,66,38,31,12,613
50602131123,29,66,121,63,54,57,55,12,3,463
50602131124,126,64,98,100,94,79,47,14,9,633
50602131125,92,36,96,68,41,44,28,8,7,417
50602131126,0,0,3,3,4,9,14,4,0,29
50603112401,56,92,97,66,45,46,24,25,8,457
50603112402,15,7,19,13,9,0,0,0,0,77
50603112403,64,53,114,77,44,45,36,36,9,479
50603112404,76,131,227,121,70,39,34,14,4,710
50603112405,57,64,147,98,59,37,36,8,4,516
50603112406,69,108,163,89,51,22,16,0,0,532
50603112407,49,68,75,38,27,24,22,18,9,333
50603112408,44,47,113,49,39,30,14,10,8,347
50603112410,60,158,148,57,29,26,20,7,0,510
50603112411,96,99,140,84,51,50,31,20,9,585
50603112412,0,206,27,11,3,0,0,0,0,241
50603112413,39,42,40,28,57,50,44,25,7,333
50603112414,28,24,25,25,21,32,37,61,77,332
50603112415,83,63,100,72,52,76,67,32,9,561
50603112416,136,103,153,123,76,75,59,31,16,774
50603112417,3,9,32,23,18,22,82,211,296,695
50603112418,121,87,97,113,68,63,42,14,15,621
50603112419,76,117,204,71,83,46,21,13,7,639
50603112421,71,46,70,39,51,33,26,5,6,337
50603112422,61,90,115,83,49,53,20,9,7,487
50603112423,100,74,116,94,69,72,48,21,10,605
50603112424,52,47,50,49,34,46,37,24,3,345
50603112426,58,258,263,80,24,10,9,4,0,705
50603112427,19,15,19,22,0,0,0,7,0,95
50603112429,32,63,64,36,29,7,7,3,4,245
50603112430,82,86,122,85,54,69,53,12,9,570
50603112431,52,112,139,60,34,40,18,10,0,465
50603112432,33,207,188,81,32,19,12,5,4,584
50603112433,43,73,122,49,27,38,22,24,7,416
50603112434,150,146,188,117,71,77,48,31,29,860
50603112435,74,81,118,71,53,35,24,10,9,481
50603112436,76,93,106,69,35,47,27,29,0,477
50603112437,86,212,218,103,51,29,39,18,7,770
50603112438,127,126,178,128,83,63,32,33,37,809
50603112439,34,56,78,33,16,26,23,38,28,325
50603112440,54,45,64,39,44,24,16,3,7,297
50603112441,41,37,40,38,31,52,40,24,3,306
50603112442,0,0,0,0,4,16,59,172,93,349
50603112443,63,84,128,60,48,32,34,16,10,469
50603112444,68,109,134,67,42,32,28,19,6,505
50603112445,0,0,0,0,0,8,79,153,187,418
50603112446,96,65,64,78,77,80,53,21,0,545
50603112447,56,59,147,50,45,34,21,9,0,422
50603112501,48,45,44,25,47,66,22,7,3,304
50603112502,54,49,32,40,59,62,35,31,6,371
50603112504,92,111,26,52,123,100,41,13,6,567
50603112505,49,46,33,23,47,73,38,5,0,323
50603112506,66,75,48,66,68,67,50,18,4,467
50603112507,99,64,68,70,61,70,36,11,5,473
50603112509,73,61,22,42,57,45,41,13,0,356
50603112510,34,20,18,23,26,48,42,26,3,247
50603112511,71,63,52,55,61,64,39,16,10,411
50603112512,45,61,20,32,58,71,46,16,3,340
50603112513,64,56,40,42,49,56,48,15,3,379
50603112514,62,54,33,43,53,66,35,10,0,348
50603112515,81,67,41,58,68,52,23,9,0,395
50603112516,23,25,22,22,21,38,37,5,3,204
50603112517,91,95,71,67,72,112,69,25,0,606
50603112518,45,45,20,25,42,39,24,6,0,263
50603112519,116,67,66,80,82,93,54,28,0,583
50603112520,71,70,63,34,59,41,33,17,3,381
50603112521,95,78,64,70,70,55,10,8,0,443
50603112522,95,90,51,69,84,81,40,28,12,537
50603112524,31,36,34,29,46,44,25,15,0,262
50603112525,104,67,68,100,63,64,63,23,0,559
50603112526,101,67,60,75,86,79,46,12,0,536
50603112527,45,32,15,36,34,38,36,13,5,251
50603112528,45,36,24,33,37,42,23,9,10,260
50603112529,39,44,17,24,48,19,25,3,0,213
50603112601,0,0,0,0,0,3,0,0,0,3
50603112701,94,73,64,73,62,50,32,7,8,464
50603112702,79,50,61,48,70,41,33,24,0,405
50603112704,160,72,149,121,62,65,45,11,7,692
50603112707,209,122,137,147,105,76,48,6,3,851
50603112708,209,105,165,174,75,76,42,13,3,852
50603112714,116,91,133,82,78,71,20,11,8,603
50603112715,115,84,149,105,77,73,19,15,10,643
50603112716,99,60,90,86,65,24,25,7,0,467
50603112718,111,92,167,81,61,54,39,20,6,631
50603112719,84,60,112,80,40,30,20,3,0,427
50603112720,100,94,159,90,63,42,44,31,5,624
50603112721,120,46,165,113,52,51,51,36,8,642
50603112722,75,62,115,58,41,24,26,22,7,424
50603112723,32,49,75,30,26,29,25,14,4,287
50603112724,66,101,231,92,63,70,64,18,12,720
50603112727,104,83,93,82,73,43,28,8,6,511
50603112728,55,20,39,38,11,16,25,42,16,259
50603112729,86,66,99,66,38,25,12,6,0,406
50603112730,98,73,131,99,76,49,32,16,3,582
50603112731,102,63,113,61,40,47,37,12,0,471
50603112732,86,42,117,82,42,39,23,8,3,441
50603112734,50,29,74,45,20,21,8,9,0,253
50603112735,114,96,248,120,43,44,21,8,0,684
50603112736,83,72,74,90,58,43,21,11,9,468
50603112737,110,54,92,84,62,19,21,17,3,465
50603112739,158,92,149,126,55,49,26,6,5,664
50603112740,150,77,185,135,63,43,28,23,0,711
50603112741,97,84,184,88,62,47,39,22,14,630
50603112742,70,53,86,53,46,17,19,17,6,365
50603112743,75,57,122,56,20,17,12,0,0,364
50603112744,131,98,114,112,74,35,24,11,0,600
50603112745,72,75,131,95,55,33,15,6,0,489
50603112746,79,61,163,75,33,37,12,7,0,466
50603112747,0,0,0,0,0,0,0,0,0,3
50603112748,33,78,127,53,19,17,16,4,0,351
50603112749,150,76,166,112,56,35,21,6,0,627
50603112750,19,73,136,35,11,9,4,0,3,294
50603112751,38,65,157,65,16,22,3,3,0,374
50603112752,70,71,183,71,41,35,20,11,5,505
50603112753,80,54,92,57,47,37,13,11,3,400
50603112754,109,67,155,79,42,32,27,14,17,544
50603112801,44,18,41,35,29,25,20,5,5,235
50603112802,46,37,54,58,50,43,43,22,0,350
50603112803,70,30,32,49,30,43,20,13,6,295
50603112804,52,29,28,36,44,38,45,5,0,285
50603112805,47,28,41,52,41,41,54,30,4,346
50603112806,67,40,43,53,34,38,47,17,3,343
50603112807,42,32,55,38,29,29,30,14,9,277
50603112808,0,0,0,0,0,0,0,0,0,0
50603112809,102,61,80,74,84,69,85,35,12,603
50603112810,47,30,38,48,44,37,14,17,8,282
50603112811,39,25,31,28,16,40,16,25,7,226
50603112812,45,45,61,43,47,46,52,30,12,378
50603112813,88,45,99,85,46,67,90,29,13,560
50603112814,116,82,86,92,38,51,55,27,3,544
50603112815,62,49,35,63,51,52,64,20,6,411
50603112816,41,33,29,32,39,35,38,18,3,281
50603112818,139,83,157,123,60,37,33,36,10,680
50603112819,156,91,158,149,84,74,35,24,16,779
50603112820,87,48,53,56,47,45,25,17,7,387
50603112821,44,22,21,28,26,31,25,7,0,214
50603112822,67,39,61,58,43,43,31,27,6,375
50603112823,90,45,47,62,62,43,42,27,3,432
50603112824,55,38,39,55,37,60,55,23,12,365
50603112825,73,46,78,72,52,88,83,27,10,541
50603112826,76,58,56,63,73,62,68,31,13,490
50603112827,53,29,38,43,37,61,43,21,4,321
50603112828,35,21,42,35,27,32,21,18,0,226
50603112829,47,41,27,42,47,49,30,12,5,308
50603112830,100,37,71,87,70,66,70,38,9,538
50603112831,77,48,66,70,44,103,99,32,7,546
50603112832,79,64,65,66,68,60,62,26,9,497
50603112833,41,20,41,40,33,26,36,25,16,269
50603112834,83,35,47,63,52,40,34,17,3,393
50603112835,57,45,70,46,42,67,65,29,3,428
50603112836,50,35,40,33,40,47,28,21,6,298
50603112837,54,34,33,56,48,42,55,82,81,487
50603112901,104,83,43,95,74,56,44,46,11,553
50603112902,54,46,27,29,35,53,42,29,0,321
50603112903,90,54,34,44,76,46,42,29,0,411
50603112904,63,52,20,42,64,55,35,15,3,361
50603112905,67,34,22,44,43,50,43,22,5,332
50603112906,107,80,32,63,87,94,69,44,15,603
50603112907,67,49,15,37,41,53,39,38,15,347
50603112908,44,20,6,33,21,26,44,73,111,366
50603112909,111,69,29,79,76,46,54,32,16,515
50603112910,50,26,19,32,32,14,5,13,0,192
50603112911,100,73,49,81,69,51,22,13,4,454
50603112912,131,87,70,105,90,60,57,39,4,644
50603112913,179,99,66,120,121,63,60,54,16,772
50603112914,108,59,39,82,59,37,34,27,6,447
50603112915,47,65,19,36,56,62,47,22,13,375
50603112916,67,45,14,42,46,22,25,20,4,283
50603112917,97,66,23,57,68,66,67,142,82,667
50603112918,49,32,21,37,33,46,43,20,4,284
50603112919,54,20,22,34,23,19,24,11,0,208
50603112920,87,80,33,53,76,67,68,25,10,499
50603112921,81,66,39,59,73,58,48,29,11,454
50603112922,70,40,45,68,41,40,61,15,3,388
50603112923,153,91,44,88,113,53,49,43,15,658
50603112924,90,63,37,80,69,37,35,20,10,448
50603112925,177,109,68,122,127,90,48,30,7,778
50603112926,103,85,44,73,86,82,79,37,15,590
50603112927,125,95,86,131,89,79,70,35,9,713
50603112928,45,54,26,38,48,66,49,27,3,349
50603112929,65,63,45,44,68,24,16,11,11,350
50603112930,62,40,22,47,40,35,23,23,3,291
50603112931,26,20,15,20,22,46,37,27,5,220
50603112932,81,57,38,67,76,71,58,32,11,496
50603112933,28,30,12,15,25,16,8,10,0,153
50603113001,0,0,0,0,7,3,0,0,0,16
50603113101,83,65,34,57,62,49,32,17,8,403
50603113102,126,87,40,101,99,58,44,16,5,581
50603113103,53,46,14,38,43,23,37,40,31,329
50603113104,67,50,24,49,44,39,40,17,11,346
50603113105,93,74,40,73,68,63,44,15,3,474
50603113106,75,49,42,58,55,36,31,20,10,370
50603113107,93,54,47,67,58,27,29,26,6,396
50603113108,232,111,99,185,95,99,40,12,0,876
50603113109,107,54,45,88,60,65,66,31,9,523
50603113110,145,89,37,108,96,61,68,18,3,619
50603113111,82,42,29,51,49,45,34,7,3,345
50603113112,116,62,39,83,70,69,67,16,0,517
50603113113,78,55,20,67,57,55,57,18,14,421
50603113114,84,61,23,65,66,70,51,22,6,452
50603113115,95,59,42,68,62,69,51,17,8,459
50603113116,80,54,31,44,63,25,43,19,0,365
50603113117,84,67,32,52,76,36,38,6,4,405
50603113118,220,91,46,156,103,66,52,22,8,765
50603113119,138,72,34,93,86,34,22,18,0,505
50603113120,148,72,41,121,94,47,72,26,4,616
50603113121,49,34,22,29,37,26,28,11,11,245
50603113122,51,64,17,29,48,39,43,12,8,307
50603113123,96,83,32,72,88,69,57,29,3,526
50603113124,62,48,25,54,47,34,57,17,4,351
50603113125,135,100,41,89,119,52,79,27,5,638
50603113126,110,57,28,78,59,50,55,24,0,467
50603113127,105,65,36,73,76,55,49,26,4,491
50603113128,82,85,31,47,80,55,49,39,3,470
50603113129,155,98,48,107,103,65,57,27,9,667
50603113130,128,65,28,79,94,46,45,20,0,520
50603113131,114,78,49,88,87,71,72,30,14,596
50603113132,136,95,44,83,110,72,47,21,0,599
50603113133,140,86,53,82,98,62,62,18,4,606
50603113134,92,52,45,63,75,59,45,29,8,469
50603113135,84,50,22,47,51,45,19,18,3,339
50603113136,92,75,36,57,71,58,48,34,5,468
50603113137,155,88,48,101,96,72,69,29,0,657
50603113138,141,81,26,86,117,47,69,26,4,608
50603113139,107,75,24,78,68,46,46,30,5,474
50604113201,95,67,57,74,50,28,41,14,5,429
50604113202,77,64,59,65,49,43,28,5,3,405
50604113204,84,45,83,58,55,53,45,19,3,439
50604113205,160,77,108,116,80,80,47,21,0,692
50604113206,112,88,93,79,83,70,42,30,8,611
50604113207,54,25,40,38,37,20,21,31,4,268
50604113208,25,36,34,41,22,31,15,10,7,221
50604113209,0,0,0,0,0,0,0,0,0,0
50604113210,54,31,48,48,47,29,33,16,7,314
50604113211,128,63,95,100,55,51,41,14,4,548
50604113214,69,49,67,64,51,42,41,25,3,406
50604113215,51,29,34,39,46,37,38,20,3,301
50604113216,59,41,56,43,45,51,23,12,7,334
50604113217,139,85,107,114,70,63,54,33,0,654
50604113218,83,62,43,71,56,54,75,26,4,472
50604113219,83,73,77,70,70,61,62,36,16,551
50604113220,31,17,21,19,40,31,43,15,0,216
50604113221,94,51,53,77,48,47,31,16,0,417
50604113222,124,47,81,72,58,50,34,13,7,485
50604113225,113,56,109,75,62,52,29,29,8,525
50604113226,98,85,82,79,81,63,65,23,9,591
50604113227,47,34,26,37,46,17,27,6,6,245
50604113228,64,44,57,52,36,26,35,22,8,335
50604113229,66,42,57,58,34,41,18,9,6,333
50604113231,72,60,55,40,47,48,17,17,4,368
50604113232,96,74,71,72,82,36,35,20,4,495
50604113234,124,71,65,97,52,55,29,5,0,504
50604113235,72,55,43,60,43,44,34,20,7,375
50604113236,136,78,98,88,66,54,38,19,0,580
50604113237,46,51,39,45,51,28,34,16,5,318
50604113238,104,86,110,89,62,48,42,25,9,579
50604113239,86,53,56,73,55,43,41,25,7,428
50604113240,110,57,88,100,57,66,47,28,9,572
50604113241,88,55,116,69,49,22,16,15,0,430
50604113242,90,58,58,64,60,29,22,12,5,394
50604113243,56,32,45,40,26,21,13,9,0,245
50604113244,44,25,57,48,29,16,28,14,5,262
50604113245,111,65,59,56,66,36,26,14,0,439
50604113246,77,33,59,52,34,20,23,6,0,316
50604113247,70,28,55,76,51,35,44,23,7,366
50604113248,55,88,146,51,26,15,9,4,0,402
50604113249,66,45,60,68,37,27,21,7,3,339
50604113250,61,35,61,53,31,27,31,14,3,310
50604113251,97,52,86,66,57,38,43,20,6,467
50604113252,99,48,67,87,46,24,11,0,0,385
50604113253,17,40,75,22,6,13,6,0,0,178
50604113254,67,42,67,63,39,34,21,7,3,343
50604113255,109,68,114,89,37,41,18,17,0,498
50604113256,3,0,0,0,0,0,0,0,0,9
50604113257,123,48,104,127,52,26,6,5,3,493
50604113258,63,63,74,72,42,24,27,21,3,382
50604113301,108,35,45,86,52,37,28,4,3,395
50604113303,55,47,40,37,56,53,48,20,3,352
50604113305,173,121,102,169,107,63,43,11,0,795
50604113306,71,49,44,40,64,57,31,14,7,383
50604113307,56,59,33,36,62,54,57,19,5,375
50604113309,42,47,21,18,55,67,64,12,3,331
50604113310,90,77,62,60,77,86,60,24,8,534
50604113311,63,64,29,43,75,66,39,14,4,392
50604113312,63,68,23,34,74,75,46,5,5,397
50604113313,70,88,52,51,84,78,39,15,0,483
50604113316,155,79,112,131,77,39,41,21,6,659
50604113317,106,87,77,88,92,72,38,17,5,596
50604113322,89,93,35,59,79,90,63,23,5,534
50604113323,60,59,30,48,56,72,60,12,6,394
50604113324,329,178,261,262,144,110,66,26,5,1386
50604113325,159,86,91,124,78,60,18,4,0,623
50604113326,49,61,28,33,59,56,41,16,7,340
50604113327,86,57,43,69,78,48,28,6,0,410
50604113328,161,76,79,114,85,53,38,9,3,613
50604113329,74,61,25,62,56,35,29,5,0,338
50604113331,156,87,125,115,74,61,42,12,0,668
50604113332,77,51,45,59,38,28,20,3,0,326
50604113334,0,0,0,0,0,0,0,0,0,0
50604113335,0,152,463,352,152,40,8,5,0,1175
50604113336,63,40,34,55,33,15,30,38,78,382
50604113337,64,79,44,51,82,53,14,3,0,383
50604113338,44,30,31,33,44,34,36,4,4,258
50604113339,95,74,28,56,60,37,25,5,4,390
50604113340,141,53,107,122,64,47,47,23,6,608
50604113341,58,37,31,40,49,23,9,9,0,255
50604113342,121,62,51,97,63,30,27,10,0,458
50604113343,145,97,95,120,103,63,56,62,46,792
50604113344,58,49,26,35,62,22,20,10,3,281
50604113345,132,57,66,101,54,39,15,7,0,487
50604113346,76,49,30,50,58,26,19,3,0,316
50604113347,49,42,51,50,45,40,22,12,0,310
50604113348,154,113,84,117,103,73,49,8,0,699
50604113349,146,50,39,101,65,29,17,3,0,445
50604113350,81,32,50,59,30,17,10,7,0,284
50604113351,137,68,40,105,67,40,16,10,0,485
