SA1_CODE_2021,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
50602131001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,5,0,6,0,0,4,0,10,7,0,0,0,12,3,4,0,0,7,6,0,3,0,12,7,10,0,0,16,4,4,0,0,10,0,4,0,0,4,0,0,0,0,0,0,9,3,0,19,0,5,3,0,4,0,0,0,0,3,37,48,21,0,102
50602131002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,9,3,0,5,0,7,4,0,3,0,6,5,4,5,0,15,0,8,0,0,8,5,5,0,0,7,11,7,0,0,21,4,4,0,0,16,0,4,0,0,4,0,3,0,0,4,0,8,0,0,13,10,3,3,0,12,0,0,0,0,0,44,59,23,5,131
50602131003,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,5,0,3,4,4,0,0,8,0,0,0,0,3,0,3,5,0,11,5,5,0,0,11,0,0,0,0,3,9,12,0,0,26,7,4,0,0,11,3,6,0,0,16,3,8,0,0,8,8,10,0,0,15,0,6,0,0,10,0,0,0,0,0,53,69,15,0,141
50602131004,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,4,0,0,0,4,3,0,0,0,3,3,0,0,0,3,0,3,4,0,14,0,0,3,0,4,3,5,0,0,10,4,4,3,0,11,5,8,0,0,14,3,7,0,0,11,0,10,0,0,9,0,8,0,0,10,0,0,0,0,3,0,0,0,0,0,43,53,14,3,113
50602131005,3,0,0,0,3,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,11,0,4,0,16,4,0,4,0,10,3,0,0,0,8,4,0,4,0,14,5,5,5,0,11,3,11,0,0,8,3,5,3,0,15,0,4,0,0,9,5,6,0,0,16,0,4,0,0,12,5,7,0,0,11,4,3,4,0,14,0,0,0,0,0,55,56,33,9,152
50602131006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,4,0,0,0,4,0,0,0,0,9,0,0,0,0,4,0,3,0,0,3,6,0,8,0,14,4,3,0,0,4,4,7,0,0,9,0,0,0,0,3,0,0,0,0,0,3,3,0,0,3,0,0,0,0,3,36,19,17,0,69
50602131007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,12,5,0,0,0,4,5,3,0,0,8,0,3,5,0,10,0,3,0,0,7,0,6,0,0,4,11,4,0,0,15,0,4,0,0,8,5,7,0,0,13,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,41,35,5,0,86
50602131008,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,4,0,5,4,5,0,0,8,0,4,0,0,5,5,4,0,0,7,3,0,0,0,9,6,8,3,0,20,3,0,0,0,5,3,0,0,0,7,3,3,0,0,3,0,7,0,0,8,6,6,0,0,7,0,0,0,0,3,44,43,20,0,110
50602131009,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,3,0,0,0,9,5,0,0,0,4,4,0,0,0,7,4,5,6,0,13,0,0,5,0,7,3,3,0,0,7,4,7,3,0,11,3,0,5,0,9,3,8,0,0,10,0,3,0,0,3,4,4,0,0,6,0,0,0,0,5,0,0,0,0,0,40,34,26,0,104
50602131010,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,5,0,9,4,3,0,0,3,4,0,0,0,4,3,3,3,0,7,0,0,0,0,4,3,4,0,0,7,0,13,3,0,16,3,6,0,0,8,0,8,0,0,10,0,3,0,0,3,4,12,0,0,8,0,4,0,0,4,0,4,0,0,5,41,49,12,0,104
50602131011,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,3,0,6,0,4,0,0,7,0,5,0,0,5,4,8,4,0,11,5,0,3,0,4,0,0,0,0,4,4,6,3,0,9,6,5,0,0,8,3,4,0,0,4,0,0,0,0,0,7,3,0,0,6,5,11,0,0,19,0,0,0,0,0,35,47,11,0,102
50602131012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,6,0,3,0,0,3,0,0,0,0,7,3,3,0,0,13,3,7,0,0,15,4,3,0,0,9,6,17,4,0,22,4,6,0,0,8,4,3,3,3,10,3,0,0,0,5,0,4,0,0,3,5,3,0,0,12,0,0,0,0,0,36,62,20,5,118
50602131013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,3,6,0,0,0,5,3,0,3,0,9,0,0,6,0,4,3,4,5,0,17,6,3,8,0,17,3,0,0,0,10,3,12,0,0,17,3,7,0,0,14,6,5,0,0,10,0,0,0,0,0,8,14,0,0,16,0,6,0,0,8,0,0,0,0,4,44,60,22,3,131
50602131014,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,10,0,5,0,11,4,0,3,0,10,3,8,4,0,14,0,3,4,0,9,3,7,0,0,11,0,0,0,0,3,11,9,0,0,16,3,10,0,0,14,0,5,0,3,11,8,6,0,0,8,4,12,0,0,16,5,3,0,0,3,0,0,0,0,0,47,55,20,10,132
50602131015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,3,3,0,0,3,4,3,0,0,9,8,0,0,0,8,0,0,0,0,0,0,8,0,0,5,5,11,0,0,17,4,3,0,0,8,0,3,0,0,4,0,3,0,0,4,0,7,0,0,8,3,0,0,0,3,0,0,0,0,0,35,52,12,4,101
50602131016,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,3,3,3,0,0,9,5,0,0,0,3,0,6,0,0,10,4,4,0,0,10,7,3,6,0,12,0,6,0,0,9,8,13,0,0,17,0,9,0,0,8,9,3,0,0,15,0,3,0,0,10,5,6,0,0,12,6,3,0,0,6,0,0,0,0,0,53,57,15,0,130
50602131017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,3,5,0,0,0,6,0,0,0,0,3,4,3,0,0,7,0,3,0,0,10,4,0,3,0,6,4,9,0,0,11,6,5,0,0,11,5,8,3,0,11,0,5,0,0,5,0,3,0,0,5,0,5,0,0,6,0,0,0,0,0,26,36,20,3,83
50602131101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,4,0,0,4,3,0,0,0,3,8,0,3,0,12,12,0,0,0,7,5,0,0,0,6,9,0,0,0,9,3,3,0,0,5,5,0,0,0,8,0,0,0,0,0,51,12,8,0,73
50602131102,5,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,3,0,0,0,4,4,4,0,0,3,4,4,0,0,9,24,6,0,0,24,9,0,0,0,9,4,4,0,0,7,9,0,0,0,9,6,0,0,0,8,9,0,0,0,8,0,0,0,0,0,75,24,0,0,97
50602131103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,8,4,3,0,0,9,0,0,0,0,0,3,0,0,0,5,4,0,0,0,4,9,9,0,0,18,0,6,0,0,4,0,0,0,0,0,34,28,6,0,63
50602131104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,7,0,9,3,0,0,0,3,0,0,0,0,4,3,0,0,0,5,4,6,0,0,6,6,3,0,0,14,3,3,0,0,13,0,0,0,0,3,0,0,0,0,5,13,3,0,0,19,4,5,7,0,12,0,0,0,0,0,47,23,22,3,88
50602131105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,6,6,0,0,0,6,0,3,5,0,6,0,3,0,0,5,3,0,3,0,6,0,8,0,0,10,0,0,0,0,0,10,4,0,0,14,11,0,0,0,10,3,6,0,0,7,0,6,0,0,9,0,8,0,0,13,3,0,0,0,6,0,0,0,0,0,42,38,23,5,113
50602131106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,8,6,0,0,0,6,4,3,3,0,10,3,0,9,0,13,4,0,5,0,6,4,0,0,0,9,7,0,6,0,7,6,7,4,0,15,4,6,0,0,15,5,7,0,0,6,0,3,0,0,5,3,10,0,0,16,4,6,5,0,9,0,0,0,0,0,49,49,31,8,136
50602131107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,3,0,5,4,0,0,0,7,6,0,0,0,6,0,0,6,0,3,0,0,0,0,9,4,0,5,0,7,6,4,0,5,16,7,0,3,0,13,7,0,0,0,7,3,0,0,0,3,5,0,0,0,9,5,0,0,0,8,0,0,0,0,0,56,6,16,5,84
50602131108,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,0,9,3,0,0,0,7,6,0,0,0,3,3,5,3,0,6,0,3,0,0,8,0,0,0,0,0,8,5,0,0,17,4,3,0,0,9,4,11,3,0,11,7,4,0,0,5,3,4,0,0,8,3,5,0,0,13,0,0,0,0,0,39,39,16,6,98
50602131109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,3,0,0,7,3,3,0,0,6,0,0,0,0,0,3,5,0,0,10,9,5,0,0,7,3,7,0,0,12,5,4,0,0,7,0,4,0,0,6,0,0,0,0,4,4,7,0,0,14,3,10,0,0,13,0,0,0,0,0,42,46,6,3,95
50602131110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,3,0,0,5,0,0,0,0,5,0,4,0,0,4,0,0,0,0,4,11,10,0,0,19,6,5,0,0,8,0,7,0,0,4,4,8,0,0,7,0,9,0,0,16,0,8,0,0,6,0,0,0,0,0,35,48,9,5,91
50602131111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,3,0,8,0,0,0,0,7,3,0,3,6,4,3,0,0,0,3,4,0,0,0,5,0,0,0,0,11,3,0,0,0,3,6,0,0,0,10,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,11,15,9,62
50602131112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,5,5,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,3,8,3,4,13,3,3,0,0,10,6,3,0,0,9,0,0,0,0,6,0,4,0,0,5,0,3,5,0,5,0,0,0,0,0,32,31,9,3,86
50602131113,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,3,0,0,0,0,0,4,0,0,0,8,6,3,0,0,11,9,0,0,0,8,0,0,0,0,0,8,3,0,0,9,4,0,0,0,5,5,0,0,0,3,0,0,0,0,0,7,0,0,0,7,0,0,0,0,3,0,0,0,0,0,45,11,9,4,59
50602131114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,0,0,0,4,0,0,0,0,5,6,0,0,0,7,0,4,3,0,10,0,0,0,0,0,5,0,0,0,7,4,0,0,5,8,6,3,0,0,10,0,5,0,0,14,7,8,0,0,19,7,25,0,0,30,3,3,0,3,11,0,0,0,0,0,52,55,16,5,125
50602131115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,0,8,0,0,4,0,3,0,0,0,0,0,3,0,3,0,5,0,0,0,0,8,0,5,0,0,0,7,9,0,0,15,3,3,0,0,3,7,0,0,0,7,4,0,0,0,6,5,3,0,0,8,4,3,0,0,3,0,0,0,0,0,40,27,19,0,85
50602131116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,4,4,0,3,0,6,6,0,0,0,7,0,0,0,0,0,7,6,0,0,18,4,8,0,4,16,0,0,0,0,9,9,4,0,0,11,9,6,0,0,14,3,3,0,0,12,0,0,0,0,0,45,35,6,7,99
50602131117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,0,3,7,0,0,0,6,4,0,0,0,5,0,0,3,0,5,3,5,0,0,10,3,0,3,0,6,3,0,0,0,0,6,4,0,0,16,5,3,0,0,10,0,8,0,0,8,0,9,0,0,13,11,19,0,0,26,7,8,0,0,10,0,0,0,0,0,57,58,20,3,139
50602131118,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,8,0,5,7,0,3,0,10,3,4,3,0,8,3,0,0,0,9,0,0,0,0,8,7,4,6,0,16,3,3,4,0,14,4,5,0,0,10,0,3,0,0,6,4,8,0,0,8,3,4,0,0,3,3,0,0,0,5,46,35,25,0,116
50602131119,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,4,0,0,0,6,3,3,0,0,12,11,0,5,0,13,14,0,4,0,15,23,3,0,0,32,11,0,0,0,14,11,3,0,0,16,0,0,0,0,7,19,0,0,0,22,12,3,0,0,16,0,0,0,0,0,113,23,18,5,161
50602131120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,5,0,3,4,0,0,0,4,0,0,5,3,7,3,4,0,0,9,4,6,3,0,8,4,0,0,0,4,6,0,0,0,8,11,4,5,0,17,3,4,3,0,14,8,3,0,0,11,6,0,0,0,7,3,8,0,0,9,5,4,0,0,12,0,0,0,0,0,63,32,23,3,125
50602131121,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,5,0,0,5,0,6,0,0,6,6,0,0,0,3,8,4,5,0,17,6,4,0,0,14,5,5,0,0,10,6,6,3,5,17,10,9,0,0,19,12,7,0,0,15,9,7,0,0,7,3,7,0,0,12,10,3,0,0,11,0,0,0,0,0,69,58,16,7,148
50602131122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,10,3,0,0,0,3,5,0,0,0,6,5,4,3,0,11,3,5,0,5,10,11,0,0,0,9,10,0,0,0,11,8,5,0,0,11,8,4,0,0,10,3,3,0,0,12,11,11,0,0,24,13,5,0,0,18,0,0,0,0,0,76,51,16,4,153
50602131123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,7,0,0,0,7,5,0,0,0,3,3,0,0,0,9,0,0,5,0,3,0,0,0,0,0,14,7,5,0,26,14,4,0,3,23,4,3,0,0,10,3,0,0,0,3,17,4,0,0,20,4,6,0,0,11,0,0,0,0,4,85,25,10,11,136
50602131124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,6,0,4,0,8,6,0,0,0,8,0,3,5,0,9,3,6,0,0,8,5,5,0,0,7,9,5,4,0,15,6,9,0,0,14,0,10,0,0,15,4,7,0,0,14,10,21,0,0,34,8,4,3,0,14,0,0,0,0,0,57,75,17,0,159
50602131125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,5,4,3,0,0,5,0,0,4,0,7,3,5,0,0,5,7,3,0,0,6,6,5,0,0,5,4,6,4,0,15,3,6,3,0,13,4,3,0,0,11,8,11,0,0,17,3,0,4,0,3,0,0,0,0,0,37,39,18,3,100
50602131126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,0,0,0,15
50603112401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,3,4,6,0,0,7,0,0,0,0,3,4,0,0,0,6,3,3,0,0,6,6,0,0,0,4,0,10,3,0,13,3,6,0,0,9,4,6,0,0,10,0,0,0,0,0,0,5,0,0,5,5,0,0,0,3,0,0,0,0,0,37,39,14,5,94
50603112402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,15
50603112403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,7,3,0,4,0,7,3,0,4,0,7,5,6,0,0,10,0,3,0,0,3,0,0,3,0,0,4,8,0,0,19,4,0,0,0,3,4,0,0,0,4,0,0,0,0,3,0,5,0,0,8,3,4,0,0,5,0,0,0,0,0,44,34,24,0,96
50603112404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,6,3,0,0,0,3,3,3,3,0,6,6,6,4,0,14,8,4,4,0,12,3,4,5,0,8,9,3,0,0,11,12,13,4,4,27,5,9,0,0,20,7,3,0,0,9,4,0,0,0,7,8,5,0,0,10,7,3,5,0,17,0,0,0,0,0,88,50,21,9,169
50603112405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,3,8,0,0,0,4,5,4,0,0,4,9,0,0,0,9,0,0,3,0,4,3,4,3,0,10,3,9,0,0,8,21,3,5,4,28,5,3,3,0,12,9,9,4,0,16,0,0,0,0,0,4,0,0,0,5,4,8,0,0,14,0,0,0,0,0,52,43,24,4,123
50603112406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,3,0,0,0,0,0,6,3,0,0,4,5,0,4,0,10,4,0,0,4,8,6,3,0,0,12,0,8,0,0,13,0,9,0,0,10,0,8,0,0,9,0,0,0,0,3,7,3,0,0,8,9,3,0,0,15,0,0,0,0,0,48,49,17,6,116
50603112407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,11,0,0,0,10,0,0,0,0,0,3,0,0,0,7,4,5,7,0,11,0,0,0,0,0,0,6,4,0,3,0,5,0,0,6,8,3,0,0,6,4,0,0,0,4,0,0,0,0,6,0,3,0,0,3,0,0,4,0,0,0,0,0,0,0,34,25,17,3,81
50603112408,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,6,6,4,0,10,12,5,0,0,10,0,0,0,0,4,4,3,0,0,9,4,0,0,0,5,9,7,0,0,13,0,4,0,0,6,3,3,0,0,8,0,0,0,0,0,4,3,0,0,3,4,6,0,0,11,0,0,0,0,0,47,28,9,0,83
50603112410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,3,3,0,0,0,0,0,0,0,0,3,6,0,4,0,12,4,3,0,4,11,0,0,3,0,5,3,0,0,0,7,4,7,4,3,17,12,3,0,0,9,3,0,0,0,7,0,0,4,0,5,3,0,0,0,4,0,4,0,0,6,0,0,0,0,0,39,36,19,14,103
50603112411,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,5,0,9,0,0,5,0,9,0,3,0,0,13,3,0,0,0,5,0,0,0,0,4,5,3,3,0,8,7,6,3,0,15,9,3,0,0,10,9,4,3,0,19,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,5,5,4,0,12,0,0,0,0,0,45,39,35,5,125
50603112412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50603112413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,5,7,0,5,0,16,3,3,0,0,10,3,7,0,0,7,0,0,0,0,3,9,5,6,0,20,0,0,0,0,5,4,3,0,0,10,0,0,0,0,0,4,10,0,0,15,3,0,4,0,4,0,0,0,0,0,43,36,15,3,93
50603112414,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,7,0,0,0,7,3,0,0,0,6,7,0,0,0,8,0,3,0,0,0,3,3,0,0,7,0,0,0,0,5,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,3,10,0,0,15,3,4,0,0,4,0,0,0,0,0,38,28,3,0,68
50603112415,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,0,0,6,6,0,0,0,6,0,4,3,0,8,8,0,0,0,8,6,0,0,0,9,4,3,0,0,10,4,17,0,0,23,3,12,0,0,16,13,10,0,0,16,3,4,0,0,10,15,10,0,0,22,0,9,0,0,7,0,0,0,0,0,80,61,18,5,160
50603112416,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,11,5,0,0,13,5,0,0,0,6,8,0,3,0,9,8,8,0,0,12,6,10,0,0,15,7,0,4,0,13,12,12,0,0,19,3,9,0,0,15,9,10,4,0,18,5,9,0,0,11,8,10,0,0,21,5,11,7,0,21,5,0,0,0,0,88,84,26,4,198
50603112417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,4,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,18
50603112418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,7,6,0,3,0,5,0,3,3,0,8,4,3,4,0,12,7,3,0,0,11,0,4,0,0,5,4,7,3,0,17,9,8,0,0,13,7,9,0,0,18,4,0,0,0,4,11,27,0,0,39,0,9,0,0,9,0,0,0,0,0,70,80,22,3,169
