SA1_CODE_2021,F_300_399_15_19_yrs,F_300_399_20_24_yrs,F_300_399_25_34_yrs,F_300_399_35_44_yrs,F_300_399_45_54_yrs,F_300_399_55_64_yrs,F_300_399_65_74_yrs,F_300_399_75_84_yrs,F_300_399_85ov,F_300_399_Tot,F_400_499_15_19_yrs,F_400_499_20_24_yrs,F_400_499_25_34_yrs,F_400_499_35_44_yrs,F_400_499_45_54_yrs,F_400_499_55_64_yrs,F_400_499_65_74_yrs,F_400_499_75_84_yrs,F_400_499_85ov,F_400_499_Tot,F_500_649_15_19_yrs,F_500_649_20_24_yrs,F_500_649_25_34_yrs,F_500_649_35_44_yrs,F_500_649_45_54_yrs,F_500_649_55_64_yrs,F_500_649_65_74_yrs,F_500_649_75_84_yrs,F_500_649_85ov,F_500_649_Tot,F_650_799_15_19_yrs,F_650_799_20_24_yrs,F_650_799_25_34_yrs,F_650_799_35_44_yrs,F_650_799_45_54_yrs,F_650_799_55_64_yrs,F_650_799_65_74_yrs,F_650_799_75_84_yrs,F_650_799_85ov,F_650_799_Tot,F_800_999_15_19_yrs,F_800_999_20_24_yrs,F_800_999_25_34_yrs,F_800_999_35_44_yrs,F_800_999_45_54_yrs,F_800_999_55_64_yrs,F_800_999_65_74_yrs,F_800_999_75_84_yrs,F_800_999_85ov,F_800_999_Tot,F_1000_1249_15_19_yrs,F_1000_1249_20_24_yrs,F_1000_1249_25_34_yrs,F_1000_1249_35_44_yrs,F_1000_1249_45_54_yrs,F_1000_1249_55_64_yrs,F_1000_1249_65_74_yrs,F_1000_1249_75_84_yrs,F_1000_1249_85ov,F_1000_1249_Tot,F_1250_1499_15_19_yrs,F_1250_1499_20_24_yrs,F_1250_1499_25_34_yrs,F_1250_1499_35_44_yrs,F_1250_1499_45_54_yrs,F_1250_1499_55_64_yrs,F_1250_1499_65_74_yrs,F_1250_1499_75_84_yrs,F_1250_1499_85ov,F_1250_1499_Tot,F_1500_1749_15_19_yrs,F_1500_1749_20_24_yrs,F_1500_1749_25_34_yrs,F_1500_1749_35_44_yrs,F_1500_1749_45_54_yrs,F_1500_1749_55_64_yrs,F_1500_1749_65_74_yrs,F_1500_1749_75_84_yrs,F_1500_1749_85ov,F_1500_1749_Tot,F_1750_1999_15_19_yrs,F_1750_1999_20_24_yrs,F_1750_1999_25_34_yrs,F_1750_1999_35_44_yrs,F_1750_1999_45_54_yrs,F_1750_1999_55_64_yrs,F_1750_1999_65_74_yrs,F_1750_1999_75_84_yrs,F_1750_1999_85ov,F_1750_1999_Tot,F_2000_2999_15_19_yrs,F_2000_2999_20_24_yrs,F_2000_2999_25_34_yrs,F_2000_2999_35_44_yrs,F_2000_2999_45_54_yrs,F_2000_2999_55_64_yrs,F_2000_2999_65_74_yrs,F_2000_2999_75_84_yrs,F_2000_2999_85ov,F_2000_2999_Tot,F_3000_3499_15_19_yrs,F_3000_3499_20_24_yrs,F_3000_3499_25_34_yrs,F_3000_3499_35_44_yrs,F_3000_3499_45_54_yrs,F_3000_3499_55_64_yrs,F_3000_3499_65_74_yrs,F_3000_3499_75_84_yrs,F_3000_3499_85ov,F_3000_3499_Tot,F_3500_more_15_19_yrs,F_3500_more_20_24_yrs,F_3500_more_25_34_yrs,F_3500_more_35_44_yrs,F_3500_more_45_54_yrs,F_3500_more_55_64_yrs,F_3500_more_65_74_yrs,F_3500_more_75_84_yrs,F_3500_more_85ov,F_3500_more_Tot,F_PI_NS_15_19_yrs,F_PI_NS_ns_20_24_yrs,F_PI_NS_ns_25_34_yrs,F_PI_NS_ns_35_44_yrs,F_PI_NS_ns_45_54_yrs,F_PI_NS_ns_55_64_yrs,F_PI_NS_ns_65_74_yrs,F_PI_NS_ns_75_84_yrs,F_PI_NS_ns_85_yrs_ovr,F_PI_NS_ns_Tot,F_Tot_15_19_yrs,F_Tot_20_24_yrs,F_Tot_25_34_yrs,F_Tot_35_44_yrs,F_Tot_45_54_yrs,F_Tot_55_64_yrs,F_Tot_65_74_yrs,F_Tot_75_84_yrs,F_Tot_85ov,F_Tot_Tot,P_Neg_Nil_income_15_19_yrs,P_Neg_Nil_income_20_24_yrs,P_Neg_Nil_income_25_34_yrs,P_Neg_Nil_income_35_44_yrs,P_Neg_Nil_income_45_54_yrs,P_Neg_Nil_income_55_64_yrs,P_Neg_Nil_income_65_74_yrs,P_Neg_Nil_income_75_84_yrs,P_Negtve_Nil_incme_85_yrs_ovr,P_Neg_Nil_income_Tot,P_1_149_15_19_yrs,P_1_149_20_24_yrs,P_1_149_25_34_yrs,P_1_149_35_44_yrs,P_1_149_45_54_yrs,P_1_149_55_64_yrs,P_1_149_65_74_yrs,P_1_149_75_84_yrs,P_1_149_85ov,P_1_149_Tot,P_150_299_15_19_yrs,P_150_299_20_24_yrs,P_150_299_25_34_yrs,P_150_299_35_44_yrs,P_150_299_45_54_yrs,P_150_299_55_64_yrs,P_150_299_65_74_yrs,P_150_299_75_84_yrs,P_150_299_85ov,P_150_299_Tot,P_300_399_15_19_yrs,P_300_399_20_24_yrs,P_300_399_25_34_yrs,P_300_399_35_44_yrs,P_300_399_45_54_yrs,P_300_399_55_64_yrs,P_300_399_65_74_yrs,P_300_399_75_84_yrs,P_300_399_85ov,P_300_399_Tot,P_400_499_15_19_yrs,P_400_499_20_24_yrs,P_400_499_25_34_yrs,P_400_499_35_44_yrs,P_400_499_45_54_yrs,P_400_499_55_64_yrs,P_400_499_65_74_yrs,P_400_499_75_84_yrs,P_400_499_85ov,P_400_499_Tot,P_500_649_15_19_yrs,P_500_649_20_24_yrs,P_500_649_25_34_yrs,P_500_649_35_44_yrs,P_500_649_45_54_yrs,P_500_649_55_64_yrs,P_500_649_65_74_yrs,P_500_649_75_84_yrs,P_500_649_85ov,P_500_649_Tot
50503130402,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,4,0,6,0,4,3,0,0,3,3,0,0,15,0,0,3,4,3,0,0,0,0,12,0,9,0,0,5,0,0,0,0,20,0,3,0,5,8,5,0,0,0,21,0,0,7,3,0,0,0,0,0,15,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,18,19,23,13,40,26,9,8,0,159,15,0,0,0,7,5,0,0,0,36,8,0,0,0,0,4,0,0,0,14,3,7,0,0,0,4,0,0,0,22,5,0,0,0,0,6,5,4,0,16,0,4,0,0,0,0,3,4,0,8,4,4,3,0,4,3,3,0,0,22
50503130403,0,6,0,0,0,5,0,0,0,10,0,0,0,0,0,3,0,0,0,12,0,0,6,3,5,3,0,0,0,9,0,0,0,0,5,0,0,0,0,15,0,0,3,0,9,0,4,0,0,14,0,0,0,0,8,0,0,0,0,16,0,0,3,0,3,5,0,0,0,11,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,11,13,16,41,21,9,0,0,134,10,3,3,0,4,6,0,0,0,25,13,0,0,0,0,3,6,0,0,14,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,5,5,0,0,15,0,0,0,0,0,5,0,0,0,14,5,0,6,3,4,3,0,0,0,18
50503130404,0,0,3,6,0,0,0,0,0,14,0,3,3,6,0,0,0,0,0,16,0,3,6,3,0,0,3,0,0,21,0,0,3,12,3,0,0,0,0,23,0,0,8,12,3,0,0,0,0,28,0,0,10,7,7,0,0,0,0,21,0,0,4,9,4,0,0,0,0,14,0,0,9,11,3,8,0,0,0,24,0,0,7,6,3,0,0,0,0,16,0,0,4,6,3,0,0,0,0,13,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,8,20,9,65,81,34,23,10,3,0,239,23,0,5,3,3,4,6,0,0,53,12,0,0,0,0,0,0,0,0,10,6,3,0,4,0,0,0,0,0,13,0,0,4,6,0,3,3,0,0,14,3,3,3,7,0,0,0,0,0,17,3,3,9,8,0,0,5,0,0,28
50503130405,0,4,0,0,0,6,3,3,0,16,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,6,4,0,0,9,0,4,0,0,3,5,0,0,0,15,0,0,4,3,3,3,0,0,0,12,0,5,0,4,5,7,0,0,0,15,0,0,0,4,4,4,0,0,0,10,0,0,0,0,4,3,0,0,0,9,0,0,0,0,6,0,0,0,0,5,0,0,0,5,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,16,20,7,32,41,35,12,12,0,172,17,7,0,8,5,9,0,0,0,43,13,0,0,0,0,0,0,0,0,18,3,7,0,0,0,3,3,3,0,20,0,4,0,5,0,6,11,3,0,20,0,8,3,3,0,6,0,8,0,24,4,5,0,0,4,0,9,6,0,25
50503130406,0,0,0,0,0,0,12,0,0,15,0,0,0,0,0,4,5,9,4,27,0,0,3,0,4,3,0,0,0,19,0,0,0,0,0,0,3,3,0,14,0,0,0,3,0,7,0,0,0,7,0,0,0,5,0,6,0,0,0,7,0,0,4,3,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,6,16,24,21,31,30,24,14,167,8,0,0,3,3,7,4,0,0,25,5,0,0,0,4,0,4,0,0,14,5,8,0,0,3,0,3,0,0,18,0,0,0,0,0,0,14,3,6,22,0,0,0,3,0,4,8,21,4,39,0,0,3,0,4,3,3,6,4,23
50503130407,0,0,0,0,3,0,0,0,0,15,0,3,0,0,8,0,0,0,0,18,0,5,0,0,9,0,5,0,0,21,0,0,3,3,0,6,0,0,0,17,0,4,3,0,3,3,0,0,0,12,0,0,8,4,7,5,0,0,0,23,0,5,3,0,5,0,0,0,0,16,0,0,0,4,5,0,0,0,0,17,0,0,4,0,0,0,0,0,0,5,0,0,0,4,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,22,25,21,26,58,40,11,15,8,224,22,8,4,7,8,12,3,0,0,59,9,0,0,0,6,3,0,0,0,13,6,8,0,0,0,0,0,9,0,20,5,3,5,0,3,0,3,3,6,28,3,7,0,0,8,0,3,9,0,31,0,3,4,0,7,3,3,0,0,32
50503130408,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,3,5,0,0,0,0,0,9,0,0,4,3,4,0,0,0,0,13,0,0,3,3,0,3,0,0,0,12,0,0,9,3,5,0,0,0,0,17,0,0,8,4,0,0,0,0,0,10,0,0,3,3,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,7,0,0,5,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,8,17,46,42,23,12,12,8,0,155,10,0,8,8,0,3,5,3,0,45,10,0,0,0,0,0,0,0,0,6,6,9,3,0,4,6,0,0,0,19,0,0,0,0,7,3,3,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,4,5,0,0,4,0,0,14
50503130409,0,0,0,0,0,0,4,0,0,11,0,0,0,3,0,0,5,0,0,14,0,0,0,6,0,4,0,0,0,16,0,0,4,4,0,0,0,0,0,8,0,0,4,8,4,4,0,0,0,24,0,0,0,15,3,3,0,0,0,26,0,4,6,11,8,6,0,0,0,25,0,0,4,3,0,0,0,0,0,5,0,0,0,3,7,0,0,0,0,10,0,0,3,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,14,37,79,34,28,18,3,4,224,12,0,5,5,4,7,5,0,0,49,7,0,4,5,0,0,0,0,0,18,9,0,0,3,0,4,0,0,0,22,0,3,0,0,4,5,8,4,0,19,0,0,3,6,0,0,3,0,0,20,0,3,7,12,4,5,3,0,0,30
50503130410,0,0,7,5,0,0,0,0,0,10,0,0,4,7,3,0,0,4,0,19,4,0,3,7,0,5,0,0,0,21,0,0,4,8,6,0,0,0,0,20,0,0,8,9,5,5,0,0,0,22,0,6,11,11,8,0,0,0,0,36,0,0,3,6,0,4,0,0,0,13,0,0,3,0,0,4,0,0,0,9,0,0,0,4,0,0,0,0,0,7,0,0,4,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,16,59,88,32,22,13,3,0,250,16,0,7,17,5,5,8,0,0,53,7,0,5,0,0,0,6,0,0,22,4,3,3,6,0,0,3,0,0,22,0,3,7,5,4,3,0,4,0,19,4,3,4,7,3,0,3,3,0,20,0,4,4,11,0,5,0,0,0,27
50503130411,0,0,3,4,0,0,7,0,0,18,0,0,4,0,0,3,3,4,0,15,0,0,4,7,0,3,0,0,0,11,0,0,3,4,0,3,4,0,0,12,0,3,3,4,7,0,0,0,0,15,0,0,4,0,4,8,0,0,0,10,0,0,0,6,9,9,0,0,0,14,0,0,4,6,3,0,0,0,0,9,0,0,0,0,0,4,0,0,0,6,0,0,0,0,8,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,6,17,11,26,33,33,39,17,4,0,179,16,3,3,3,4,0,8,0,0,40,7,3,0,0,0,3,0,0,0,12,7,6,0,0,0,6,0,0,0,16,0,3,5,4,0,0,6,4,0,25,0,6,4,6,0,3,8,4,0,25,4,3,8,4,0,3,4,0,0,25
50503130412,6,0,0,0,0,0,0,0,0,9,0,0,5,4,0,3,0,0,0,16,0,4,3,5,0,0,0,0,0,14,0,0,9,6,0,6,0,0,0,19,0,0,11,4,4,0,0,0,0,19,0,0,7,3,0,3,0,0,0,19,0,0,10,3,0,0,0,0,0,17,0,0,6,0,0,0,0,0,0,14,0,0,5,6,4,0,0,0,0,12,0,0,6,6,0,6,0,0,0,8,0,0,0,7,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,7,62,57,21,13,7,0,3,185,9,3,13,3,0,0,0,0,0,30,3,0,0,6,0,0,0,0,0,9,5,0,3,0,5,0,0,0,0,16,0,0,0,3,0,6,0,0,0,11,0,0,5,7,0,3,0,0,0,19,0,0,7,5,0,0,0,0,0,16
50503130413,4,0,4,0,0,0,0,0,0,21,0,7,5,4,0,0,4,0,0,19,0,3,3,6,3,0,0,6,0,20,0,3,3,14,0,5,0,0,0,26,0,0,3,5,11,4,0,0,0,28,0,4,8,9,3,4,0,0,0,29,0,0,9,11,4,5,0,0,0,27,0,0,6,6,7,0,0,0,0,17,0,0,0,6,5,5,0,0,0,14,0,0,0,4,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,6,4,0,0,0,15,25,19,54,72,50,32,22,8,0,286,19,0,7,8,5,3,13,3,0,58,6,0,0,0,6,0,3,0,0,16,15,4,0,4,0,0,5,0,0,28,7,0,4,0,6,0,6,0,0,25,5,3,9,4,3,0,7,0,0,32,0,7,3,7,3,0,3,0,0,35
50503130414,0,4,0,0,0,0,0,3,0,16,0,3,5,0,6,6,3,5,0,18,3,0,0,0,6,7,0,0,0,14,0,4,0,11,3,0,0,0,0,22,0,4,0,4,4,3,3,0,0,15,0,0,0,5,3,0,5,0,0,16,0,4,0,9,0,0,0,0,0,15,0,0,0,0,0,3,0,0,0,8,0,0,4,0,5,0,0,0,0,4,0,0,8,6,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,8,18,15,22,43,41,24,14,14,3,197,23,8,0,3,4,3,0,4,0,45,7,0,0,0,5,0,0,0,0,16,11,3,5,3,3,6,4,3,0,29,4,3,0,0,0,0,7,8,0,27,0,7,0,0,6,0,3,3,0,25,3,0,4,0,6,5,0,0,0,20
50503130415,0,0,0,6,0,0,8,0,0,13,0,0,4,4,3,0,0,0,0,19,0,3,0,5,4,0,0,0,0,16,0,0,5,10,0,0,0,0,0,17,0,0,15,6,9,0,0,0,0,31,0,6,8,10,4,3,0,0,0,29,0,0,7,9,5,0,0,0,0,23,0,0,7,6,4,0,0,0,0,17,0,0,8,4,0,0,0,0,0,20,0,0,3,7,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,5,0,3,0,0,0,0,9,11,20,86,79,40,20,25,4,0,275,26,8,14,4,5,0,0,0,0,57,7,0,0,3,0,0,4,0,0,15,9,5,3,9,0,0,0,0,0,25,0,0,0,3,0,0,11,0,0,25,0,4,7,4,6,0,3,0,0,28,0,3,7,5,4,0,0,0,0,22
50503130416,0,0,3,0,0,0,0,0,0,5,0,0,3,0,0,3,0,0,0,8,0,5,3,4,0,0,0,0,0,10,5,0,0,8,0,0,0,0,0,14,0,3,6,10,0,5,0,0,0,25,0,0,8,9,9,0,0,0,0,28,0,3,5,7,3,3,0,0,0,23,0,0,9,6,0,0,0,0,0,20,0,0,3,7,0,0,0,0,0,15,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,13,25,11,57,70,24,24,4,6,0,222,12,0,7,8,0,14,0,0,0,47,6,0,0,0,0,0,5,0,0,7,3,0,5,0,0,0,0,0,0,14,0,0,3,3,0,0,0,0,0,10,0,3,3,0,0,3,0,0,0,9,4,5,3,5,0,0,0,0,0,21
50503130417,5,4,6,0,3,6,0,0,0,24,0,5,9,0,5,0,5,0,0,18,0,0,6,5,0,3,0,0,0,19,0,0,6,5,0,0,0,0,0,16,0,6,5,8,3,0,0,0,0,20,0,0,4,3,6,0,0,0,0,16,0,0,0,3,4,0,0,0,0,8,0,0,0,4,9,0,0,0,0,17,0,0,0,0,0,3,0,0,0,6,0,0,0,3,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,11,16,19,51,55,40,23,11,0,0,223,13,4,3,8,0,5,0,0,0,40,6,4,0,0,0,0,0,0,0,10,3,0,5,3,8,3,3,0,0,26,0,6,6,7,3,8,5,0,0,35,0,5,9,0,5,0,5,0,0,19,3,8,10,6,0,6,0,0,0,29
50503130418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50503130419,3,7,0,9,0,7,6,3,0,31,0,8,0,0,0,5,0,0,0,19,0,3,9,4,3,5,0,4,0,33,4,4,6,10,5,0,0,0,0,37,0,10,6,5,4,6,0,0,0,27,0,4,5,8,5,0,3,0,0,35,0,0,12,4,4,0,0,0,0,16,0,0,4,6,4,4,0,0,0,15,0,0,0,0,4,6,0,0,0,9,0,0,4,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,0,0,0,0,0,14,39,36,58,73,45,40,12,11,0,314,34,12,10,6,14,12,8,0,0,86,14,0,0,0,0,0,0,0,0,19,6,4,0,6,4,0,0,0,0,21,3,7,5,12,0,11,8,4,0,47,0,8,0,0,0,5,0,5,0,25,0,7,12,8,6,6,3,4,0,52
50503130420,3,4,4,0,0,3,6,0,0,15,0,0,3,4,0,0,3,0,0,14,0,0,0,3,0,0,0,0,0,11,0,0,0,8,0,5,0,0,0,8,0,4,0,11,0,0,0,0,0,20,0,0,6,10,3,0,0,0,0,20,0,0,5,7,5,3,0,0,0,18,0,0,11,6,0,3,0,0,0,21,0,0,6,0,3,0,0,0,0,10,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,11,10,48,57,23,12,17,3,0,173,5,0,9,6,3,3,3,0,0,30,5,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,3,0,0,14,3,0,4,0,0,3,7,0,0,17,0,0,3,4,0,0,3,0,0,13,0,0,6,3,0,5,0,0,0,18
50503130421,0,0,0,0,4,8,6,0,0,16,0,5,0,0,0,0,4,0,0,13,0,3,3,0,5,3,4,0,0,16,0,0,0,0,10,7,0,0,0,15,0,4,4,0,6,0,0,0,0,20,0,0,6,5,4,4,3,0,0,23,0,3,0,6,7,4,0,0,0,18,0,0,3,0,0,3,0,0,0,11,0,0,0,4,4,0,0,0,0,7,0,0,0,9,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,10,24,22,28,31,52,50,23,7,5,236,19,4,0,7,7,16,5,0,0,50,12,6,0,0,0,0,0,5,0,23,6,5,3,0,6,6,0,3,0,25,0,0,4,0,4,8,4,3,0,25,8,3,3,0,0,0,5,0,0,29,0,6,3,6,5,6,4,0,0,29
50503130422,0,5,0,0,0,7,4,3,0,13,0,4,0,0,0,4,0,0,0,14,0,0,0,0,0,4,0,0,0,15,0,0,6,5,8,4,0,0,0,16,0,0,0,6,5,0,0,0,0,7,0,0,6,0,8,0,0,0,0,15,0,0,3,0,3,0,0,0,0,8,0,0,0,3,4,0,0,0,0,10,0,0,0,0,3,0,0,0,0,7,0,0,0,4,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,9,13,22,17,22,52,30,12,3,0,164,7,6,0,0,3,7,6,0,0,31,8,4,0,0,0,0,4,0,0,15,5,0,0,0,0,4,0,0,0,13,0,5,0,0,5,8,5,0,0,23,4,4,5,0,0,4,7,0,0,21,0,0,0,10,0,4,3,0,0,21
50503130423,0,0,5,5,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,5,0,0,8,0,4,0,0,0,0,8,0,0,3,4,0,0,0,0,0,11,0,5,5,6,0,0,0,0,0,16,0,0,11,7,6,4,0,0,0,23,0,0,8,4,0,3,0,0,0,18,0,0,8,5,3,0,0,0,0,22,0,0,8,3,0,0,0,0,0,12,0,0,6,5,4,3,0,0,0,17,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,74,53,17,11,6,0,0,189,13,0,7,0,0,7,7,0,0,32,3,0,4,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,12,3,0,3,5,0,0,0,0,0,15,0,0,3,0,0,0,3,0,0,12,0,0,5,3,4,3,0,0,0,15
50503130424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50503130425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50503130426,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,5,0,0,0,0,4,3,0,0,0,8,0,3,0,3,6,0,0,0,0,12,0,3,5,0,7,3,0,0,0,15,0,4,4,4,3,3,0,0,0,10,0,0,0,0,3,0,0,0,0,7,0,0,3,0,6,0,0,0,0,7,0,0,0,0,5,0,0,0,0,7,0,0,0,0,4,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,12,17,30,19,6,6,0,116,12,0,0,0,6,0,4,0,0,24,7,0,0,0,0,0,0,0,0,15,9,0,4,0,0,0,0,0,0,18,4,0,0,0,0,3,0,4,0,15,0,0,0,0,0,0,0,4,0,8,0,4,0,0,3,5,0,0,0,16
50503130427,0,3,5,6,0,0,0,0,0,15,0,0,3,0,0,0,0,3,0,14,0,3,6,6,0,0,5,0,0,17,0,0,6,7,0,5,0,0,0,23,0,3,12,11,5,0,0,0,0,26,0,6,17,6,3,0,0,0,0,29,0,0,10,10,4,0,0,0,0,17,0,0,12,11,0,0,0,0,0,28,0,0,7,0,0,0,0,0,0,7,0,0,0,4,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,9,17,96,77,30,18,15,3,0,277,14,3,10,10,9,9,5,0,0,55,8,0,4,0,0,0,0,0,0,11,3,0,8,5,0,3,0,0,0,26,4,3,4,3,0,0,3,0,0,25,0,3,3,5,0,0,0,5,4,20,0,4,13,6,0,0,5,0,0,27
50503130428,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,6,3,0,0,9,0,0,3,0,0,0,0,0,0,6,0,4,0,3,5,3,0,0,0,16,0,3,0,0,0,0,0,0,0,4,0,0,3,0,0,5,0,0,0,11,0,0,0,7,4,0,0,0,0,6,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,11,4,16,18,33,12,0,0,108,3,0,0,0,0,8,6,0,0,15,9,0,0,0,0,0,0,0,0,10,9,0,0,4,0,5,0,0,0,16,0,0,5,0,0,3,5,0,0,20,0,0,0,0,0,6,7,0,0,10,0,0,3,4,0,0,0,0,0,8
