SA2_CODE_2021,Emp_Worked_FT_A_15_24_y_M,Emp_Worked_FT_A_25_34_y_M,Emp_Worked_FT_A_35_44_y_M,Emp_Worked_FT_A_45_54_y_M,Emp_Worked_FT_A_55_64_y_M,Emp_Worked_FT_A_65_and_over_M,Emp_Worked_FT_Tot_M,Emp_Worked_PT_A_15_24_y_M,Emp_Worked_PT_A_25_34_y_M,Emp_Worked_PT_A_35_44_y_M,Emp_Worked_PT_A_45_54_y_M,Emp_Worked_PT_A_55_64_y_M,Emp_Worked_PT_A_65_and_over_M,Emp_Worked_PT_Tot_M,EAfW_A_15_24_y_M,EAfW_A_25_34_y_M,EAfW_A_35_44_y_M,EAfW_A_45_54_y_M,EAfW_A_55_64_y_M,EAfW_A_65_over_M,EAfW_Tot_M,Emp_Tot_Age_15_24_y_M,Emp_Tot_Age_25_34_y_M,Emp_Tot_Age_35_44_y_M,Emp_Tot_Age_45_54_y_M,Emp_Tot_Age_55_64_y_M,Emp_Tot_A_65_over_M,Emp_Tot_Tot_M,Unemp_A_15_24_y_M,Unemp_A_25_34_y_M,Unemp_A_35_44_y_M,Unemp_A_45_54_y_M,Unemp_A_55_64_y_M,Unemp_A_65_over_M,Unemp_Tot_M,Tot_LF_Ag_15_24_y_M,Tot_LF_Ag_25_34_y_M,Tot_LF_Ag_35_44_y_M,Tot_LF_Ag_45_54_y_M,Tot_LF_Ag_55_64_y_M,Tot_LF_Ag_65_and_over_M,Tot_LF_Tot_M,Not_in_LF_Age_15_24_y_M,Not_in_LF_Age_25_34_y_M,Not_in_LF_Age_35_44_y_M,Not_in_LF_Age_45_54_y_M,Not_in_LF_Age_55_64_y_M,Not_in_LF_A_65and_over_M,Not_In_LF_Tot_M,LF_stat_NS_A_15_24_y_M,LF_stat_NS_A_25_34_y_M,LF_stat_NS_A_35_44_y_M,LF_stat_NS_A_45_54_y_M,LF_stat_NS_A_55_64_y_M,LF_stat_NS_A_65and_over_M,LF_status_NS_Tot_M,Tot_Age_15_24_y_M,Tot_Age_25_34_y_M,Tot_Age_35_44_y_M,Tot_Age_45_54_y_M,Tot_Age_55_64_y_M,Tot_A_65_and_over_M,Tot_Tot_M,Emp_Worked_FT_A_15_24_y_F,Emp_Worked_FT_A_25_34_y_F,Emp_Worked_FT_A_35_44_y_F,Emp_Worked_FT_A_45_54_y_F,Emp_Worked_FT_A_55_64_y_F,Emp_Worked_FT_A_65_and_over_F,Emp_Worked_FT_Tot_F,Emp_Worked_PT_A_15_24_y_F,Emp_Worked_PT_A_25_34_y_F,Emp_Worked_PT_A_35_44_y_F,Emp_Worked_PT_A_45_54_y_F,Emp_Worked_PT_A_55_64_y_F,Emp_Worked_PT_A_65_and_over_F,Emp_Worked_PT_Tot_F,EAfW_A_15_24_y_F,EAfW_A_25_34_y_F,EAfW_A_35_44_y_F,EAfW_A_45_54_y_F,EAfW_A_55_64_y_F,EAfW_A_65_over_F,EAfW_Tot_F,Emp_Tot_Age_15_24_y_F,Emp_Tot_Age_25_34_y_F,Emp_Tot_Age_35_44_y_F,Emp_Tot_Age_45_54_y_F,Emp_Tot_Age_55_64_y_F,Emp_Tot_A_65_over_F,Emp_Tot_Tot_F,Unemp_A_15_24_y_F,Unemp_A_25_34_y_F,Unemp_A_35_44_y_F,Unemp_A_45_54_y_F,Unemp_A_55_64_y_F,Unemp_A_65_over_F,Unemp_Tot_F,Tot_LF_Ag_15_24_y_F,Tot_LF_Ag_25_34_y_F,Tot_LF_Ag_35_44_y_F,Tot_LF_Ag_45_54_y_F,Tot_LF_Ag_55_64_y_F,Tot_LF_Ag_65_and_over_F,Tot_LF_Tot_F,Not_in_LF_Age_15_24_y_F,Not_in_LF_Age_25_34_y_F,Not_in_LF_Age_35_44_y_F,Not_in_LF_Age_45_54_y_F,Not_in_LF_Age_55_64_y_F,Not_in_LF_A_65and_over_F,Not_In_LF_Tot_F,LF_stat_NS_A_15_24_y_F,LF_stat_NS_A_25_34_y_F,LF_stat_NS_A_35_44_y_F,LF_stat_NS_A_45_54_y_F,LF_stat_NS_A_55_64_y_F,LF_stat_NS_A_65and_over_F,LF_status_NS_Tot_F,Tot_Age_15_24_y_F,Tot_Age_25_34_y_F,Tot_Age_35_44_y_F,Tot_Age_45_54_y_F,Tot_Age_55_64_y_F,Tot_A_65_and_over_F,Tot_Tot_F,Emp_Worked_FT_A_15_24_y_P,Emp_Worked_FT_A_25_34_y_P,Emp_Worked_FT_A_35_44_y_P,Emp_Worked_FT_A_45_54_y_P,Emp_Worked_FT_A_55_64_y_P,Emp_Worked_FT_A_65_and_over_P,Emp_Worked_FT_Tot_P,Emp_Worked_PT_A_15_24_y_P,Emp_Worked_PT_A_25_34_y_P,Emp_Worked_PT_A_35_44_y_P,Emp_Worked_PT_A_45_54_y_P,Emp_Worked_PT_A_55_64_y_P,Emp_Worked_PT_A_65_and_over_P,Emp_Worked_PT_Tot_P,EAfW_A_15_24_y_P,EAfW_A_25_34_y_P,EAfW_A_35_44_y_P,EAfW_A_45_54_y_P,EAfW_A_55_64_y_P,EAfW_A_65_over_P,EAfW_Tot_P,Emp_Tot_Age_15_24_y_P,Emp_Tot_Age_25_34_y_P,Emp_Tot_Age_35_44_y_P,Emp_Tot_Age_45_54_y_P,Emp_Tot_Age_55_64_y_P,Emp_Tot_A_65_over_P,Emp_Tot_Tot_P,Unemp_A_15_24_y_P,Unemp_A_25_34_y_P,Unemp_A_35_44_y_P,Unemp_A_45_54_y_P,Unemp_A_55_64_y_P,Unemp_A_65_over_P,Unemp_Tot_P,Tot_LF_Ag_15_24_y_P,Tot_LF_Ag_25_34_y_P,Tot_LF_Ag_35_44_y_P,Tot_LF_Ag_45_54_y_P,Tot_LF_Ag_55_64_y_P,Tot_LF_Ag_65_and_over_P,Tot_LF_Tot_P,Not_in_LF_Age_15_24_y_P,Not_in_LF_Age_25_34_y_P,Not_in_LF_Age_35_44_y_P,Not_in_LF_Age_45_54_y_P,Not_in_LF_Age_55_64_y_P,Not_in_LF_A_65and_over_P,Not_In_LF_Tot_P,LF_stat_NS_A_15_24_y_P,LF_stat_NS_A_25_34_y_P,LF_stat_NS_A_35_44_y_P,LF_stat_NS_A_45_54_y_P,LF_stat_NS_A_55_64_y_P,LF_stat_NS_A_65and_over_P,LF_status_NS_Tot_P,Tot_Age_15_24_y_P,Tot_Age_25_34_y_P,Tot_Age_35_44_y_P,Tot_Age_45_54_y_P,Tot_Age_55_64_y_P,Tot_A_65_and_over_P,Tot_Tot_P
503011036,0,4,0,0,0,0,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,3,4,0,0,0,0,9,0,0,0,0,0,0,0,3,4,0,0,0,0,11,15,0,0,0,0,0,18,0,0,0,0,0,0,0,13,5,0,5,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,6,4,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,7,4,0,0,0,11,0,0,3,0,0,0,9,4,0,0,0,0,0,6,0,6,0,0,0,0,0,3,6,3,0,0,0,17,0,0,0,0,0,0,0,8,6,3,0,0,0,18,14,5,0,0,0,0,22,0,0,0,0,0,0,0,16,9,3,5,0,0,36
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021038,3,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,18,4,0,0,0,0,0,4,12,6,0,0,0,0,16,0,5,0,0,0,0,5,0,0,0,0,0,0,0,12,5,0,4,0,0,24,3,7,5,0,0,0,8,0,0,3,3,0,0,12,0,0,0,0,0,0,0,6,4,7,4,0,0,19,0,0,0,0,0,0,0,10,8,7,4,0,0,21,4,3,3,4,0,3,15,0,0,0,0,0,0,0,15,10,10,4,0,3,40,9,8,5,0,0,0,23,7,0,3,3,0,0,8,0,0,0,0,0,0,0,8,8,11,6,0,0,35,6,0,0,0,0,0,5,15,10,11,6,0,0,43,4,6,3,4,0,3,22,0,0,0,0,0,0,0,23,19,12,8,0,4,65
503021039,6,0,3,3,3,0,17,4,3,0,0,0,0,10,0,0,0,3,0,0,4,6,3,7,8,3,4,35,0,0,0,0,0,0,0,8,3,5,8,3,4,33,3,6,3,0,0,3,20,0,0,0,0,3,0,0,12,10,12,13,7,3,53,6,6,3,10,3,0,23,8,3,0,0,4,0,19,0,0,0,0,0,0,0,10,15,6,10,3,0,37,0,0,0,0,0,0,0,9,15,6,7,3,0,41,9,0,0,0,3,3,18,0,0,0,0,0,0,0,17,15,8,9,7,5,60,7,7,5,12,10,0,41,11,11,0,0,4,0,28,0,0,0,3,0,0,8,18,18,13,17,5,4,70,3,0,0,0,0,0,3,16,18,14,20,5,4,76,16,3,6,0,3,3,32,0,0,0,0,3,0,3,31,27,14,23,11,9,111
503021040,0,0,5,0,0,0,9,0,4,0,0,0,0,3,0,0,5,0,0,0,5,0,9,5,0,0,0,17,0,0,0,0,0,0,0,0,9,6,0,8,0,19,0,0,3,0,0,3,11,0,0,0,0,0,3,3,0,9,13,0,6,10,32,3,4,3,4,0,0,14,0,4,0,0,0,0,10,0,3,0,0,0,0,3,3,10,4,4,3,0,20,0,0,0,0,0,0,4,6,10,4,4,6,3,28,0,0,0,0,0,0,10,0,0,0,0,0,0,0,7,10,6,4,5,4,33,4,4,4,4,5,0,23,6,3,0,0,0,0,10,0,3,7,0,0,0,9,6,10,7,4,5,0,38,0,0,0,0,0,0,4,9,10,14,4,8,3,47,0,0,4,3,4,9,17,0,0,0,0,0,3,3,7,10,14,4,10,15,65
503021042,0,11,6,3,0,0,23,9,0,0,0,4,0,13,0,0,0,0,0,0,4,10,9,6,4,8,0,36,0,0,0,0,0,0,0,10,8,6,5,8,0,36,6,0,0,0,0,3,10,0,0,0,0,0,0,0,14,6,8,9,9,0,52,0,6,6,3,0,0,15,3,4,0,0,0,0,12,0,0,0,0,0,0,5,6,13,7,0,3,0,32,6,0,0,0,0,0,4,9,13,7,6,3,0,36,4,0,0,0,0,4,10,0,0,0,0,0,0,0,15,13,7,4,3,3,49,5,10,16,4,3,0,39,9,4,0,3,5,3,25,0,0,0,0,0,0,3,16,21,17,11,9,3,71,6,0,0,3,0,0,8,16,20,15,12,9,3,77,4,0,4,3,3,5,18,0,0,0,0,0,0,0,22,22,23,17,11,4,96
503021043,0,7,3,5,4,0,22,6,4,0,0,3,0,14,0,0,0,0,0,0,0,9,5,9,5,6,0,38,0,0,0,0,0,0,5,8,7,8,5,6,0,38,0,0,0,5,0,0,7,0,0,0,0,0,0,0,9,7,12,11,8,0,42,0,11,0,0,0,0,13,8,4,0,0,0,0,12,0,0,0,0,0,0,0,4,15,3,3,0,0,23,0,0,0,0,0,0,0,4,15,3,3,0,0,26,5,6,0,0,3,4,26,0,0,0,0,0,0,3,18,17,5,10,3,3,56,4,13,3,7,4,0,34,12,3,3,0,3,0,24,0,0,0,0,0,0,0,16,22,10,11,6,0,59,0,0,0,0,0,0,6,18,22,8,11,6,0,63,9,6,7,4,9,4,34,0,0,0,0,0,0,3,27,27,17,18,8,8,100
503021295,3,6,10,5,4,0,30,0,0,0,0,0,0,3,0,0,0,0,0,0,3,8,11,10,5,4,0,38,0,4,0,0,0,0,6,12,12,7,5,5,0,44,0,0,0,0,0,3,15,0,0,4,0,0,3,9,14,12,17,9,7,7,60,0,11,3,8,0,0,20,4,4,0,0,0,0,10,0,0,0,0,0,0,0,8,14,3,5,5,0,29,0,0,0,0,0,0,5,6,14,5,9,5,0,33,0,8,0,3,6,3,18,0,0,0,0,0,0,0,6,13,5,10,14,6,47,11,18,11,12,4,0,49,7,3,0,0,0,0,8,0,0,0,0,0,0,3,18,17,15,12,9,0,67,6,4,4,0,0,0,10,14,18,17,12,9,0,76,0,3,0,4,10,10,28,0,0,4,0,5,3,8,17,25,22,20,20,11,113
503021296,5,12,6,3,0,0,33,0,0,0,0,0,0,7,0,3,0,0,0,0,3,6,18,8,8,0,0,42,0,0,0,0,0,0,3,6,15,8,4,4,0,39,0,0,0,4,0,0,5,0,0,0,0,0,0,0,9,19,8,12,5,3,51,3,10,3,0,0,0,17,0,0,0,5,0,0,5,0,0,0,0,0,0,8,7,15,0,9,0,0,30,0,0,3,0,0,0,6,8,10,9,9,0,0,33,0,4,3,0,0,7,14,0,0,0,0,0,0,0,11,18,8,5,0,7,43,7,19,6,6,8,0,49,0,6,0,3,0,0,13,0,6,0,0,0,0,5,14,28,12,7,5,0,70,0,0,3,0,0,0,5,12,33,15,15,6,0,73,4,0,3,8,0,3,23,0,0,0,0,0,0,6,15,36,15,19,7,3,97
503021297,3,11,3,4,0,0,27,0,3,0,0,0,0,5,0,0,0,4,0,0,8,8,18,4,4,0,0,35,0,0,0,0,0,0,3,8,17,9,4,3,0,38,4,4,7,0,0,0,16,0,0,0,0,0,0,0,12,19,15,10,0,3,59,3,3,4,3,0,0,21,4,3,0,0,0,0,5,0,0,0,0,0,0,4,12,11,5,7,0,0,34,3,0,0,0,0,0,5,13,8,5,7,0,0,40,7,4,0,4,0,3,22,0,0,3,0,0,0,0,23,13,10,9,3,5,58,15,19,10,8,0,0,48,5,7,0,0,0,0,14,0,0,0,4,0,0,5,16,25,14,8,4,0,70,6,6,0,0,0,0,12,23,29,17,8,5,0,77,8,8,8,6,0,4,33,0,0,3,0,0,0,0,32,33,20,18,4,8,115
504011044,10,7,5,7,8,0,35,10,3,4,0,0,0,16,0,0,0,0,0,0,3,19,13,7,11,8,0,63,4,3,0,0,0,0,12,24,15,10,13,10,0,77,18,8,5,0,6,5,47,0,0,0,0,0,0,0,47,29,16,19,13,5,125,6,9,5,5,0,0,21,3,9,0,5,0,0,23,0,3,0,0,0,0,3,9,16,5,14,5,3,53,4,6,4,4,0,0,12,10,20,6,14,5,3,62,21,10,13,9,8,15,76,3,0,0,0,0,0,5,34,29,21,25,9,15,142,13,12,12,15,11,0,60,19,14,5,7,0,0,42,0,5,0,0,0,0,7,32,30,18,23,13,3,111,6,9,7,5,0,0,22,38,37,21,25,11,3,138,42,15,12,14,14,22,120,8,0,0,0,0,0,9,85,55,32,40,24,21,263
504011045,16,17,9,9,4,0,53,9,0,4,0,0,0,19,0,0,4,0,0,0,0,21,13,17,14,5,0,73,4,0,4,0,0,0,8,23,20,18,14,5,3,86,16,6,0,3,10,10,50,0,0,0,0,0,0,0,47,23,21,19,12,13,131,7,11,9,8,3,5,40,6,3,6,6,6,0,23,3,4,5,0,0,0,4,17,17,14,12,0,7,71,4,0,0,0,0,0,9,21,16,14,18,0,7,78,23,20,5,11,12,17,93,0,0,0,0,0,0,4,43,39,28,26,24,21,174,19,25,16,19,5,3,93,16,6,7,5,8,0,40,3,4,3,0,0,0,10,40,35,32,25,12,5,148,9,0,4,0,0,0,16,44,36,30,28,12,11,165,41,29,11,13,19,26,140,0,0,0,0,3,0,3,89,63,42,45,35,34,311
504011046,9,8,10,6,3,0,36,7,6,0,0,4,0,14,0,4,3,0,0,0,3,13,17,13,3,6,0,56,6,0,0,0,0,0,7,15,17,15,4,6,0,61,5,6,0,6,3,0,18,0,0,0,0,0,0,3,17,21,14,8,10,4,78,0,6,0,4,6,0,14,8,4,0,0,0,0,12,0,0,0,0,0,0,6,7,14,0,9,4,0,31,0,5,0,0,0,0,0,10,13,0,6,4,0,36,5,3,9,5,8,0,28,5,0,0,0,0,0,0,22,18,6,10,15,0,68,5,18,10,9,9,0,50,11,11,0,3,4,0,27,0,5,3,0,0,0,9,20,30,14,7,12,0,84,3,0,0,5,0,0,12,26,32,10,11,12,0,93,11,7,6,6,12,3,49,5,0,0,0,0,0,6,34,41,24,16,22,3,147
504011047,15,18,17,4,3,0,51,6,0,4,0,0,0,12,5,0,0,0,0,0,5,18,22,13,5,3,0,67,7,7,0,0,0,0,14,27,32,17,5,3,0,88,8,0,0,4,4,0,24,0,0,0,0,0,0,0,35,33,23,11,10,4,109,3,13,3,6,4,0,27,14,7,8,0,0,0,25,0,0,0,0,0,0,9,13,14,5,8,7,0,56,8,4,0,4,0,0,18,26,21,7,12,7,0,77,17,12,9,3,5,6,47,0,0,0,0,0,0,3,43,31,16,16,12,9,129,15,30,19,11,4,0,82,16,9,6,0,0,0,35,4,4,3,0,0,0,11,35,40,25,17,9,0,126,17,5,0,5,0,0,33,53,48,28,15,9,0,157,21,15,11,7,12,9,75,0,0,0,0,0,0,5,78,63,41,24,23,14,232
504011048,0,0,4,3,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,20,0,0,0,0,0,0,3,3,3,4,5,3,0,21,5,0,0,0,6,0,17,0,0,0,0,0,0,0,12,7,4,3,4,0,33,0,0,0,0,0,0,10,0,0,0,3,0,0,10,0,0,0,0,0,0,3,0,4,0,11,0,0,16,3,0,0,0,0,0,5,4,4,6,11,3,0,17,4,3,3,0,0,0,21,0,0,0,0,0,0,0,10,12,4,5,5,0,39,0,4,8,4,6,0,25,0,0,0,3,0,0,10,0,3,0,0,0,0,3,3,12,8,12,7,0,32,0,0,0,0,0,0,5,8,10,7,9,6,0,42,15,4,3,0,0,5,30,0,0,0,0,0,0,0,22,19,13,14,10,5,72
504021049,5,0,0,0,0,0,5,3,0,0,0,0,0,6,0,0,0,0,0,0,7,4,0,5,0,0,0,14,0,0,0,0,0,0,0,4,0,5,0,0,0,14,99,257,150,65,20,5,595,0,0,0,0,0,0,0,105,262,154,65,20,5,610,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,3,0,0,3,0,10,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,3,0,6,4,0,17,5,0,0,0,0,0,10,3,0,0,0,0,0,4,0,0,0,0,0,0,5,7,4,3,3,4,0,19,0,0,0,0,0,0,0,7,4,3,6,4,0,21,95,257,153,68,22,5,604,0,0,0,0,0,0,0,106,265,156,67,26,5,628
504021050,0,3,0,0,3,0,11,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,4,0,6,3,0,19,0,0,0,0,0,0,0,3,4,0,6,3,0,17,4,0,0,3,4,0,5,0,0,0,0,0,0,0,10,4,0,8,6,0,25,0,0,0,0,4,0,11,3,0,0,0,0,0,6,0,0,0,0,0,0,5,3,0,4,0,3,0,14,5,0,0,0,0,0,3,7,0,4,5,3,0,21,0,0,0,3,6,0,7,0,0,0,0,0,0,0,9,3,4,6,9,3,27,0,0,0,5,7,4,26,0,0,0,0,0,0,8,0,0,0,0,0,0,5,6,6,6,5,8,4,31,5,0,0,0,0,0,7,10,6,6,8,8,4,37,8,0,0,4,5,4,16,0,0,0,0,0,0,0,17,8,6,10,14,3,52
504021051,6,3,6,0,0,0,24,7,0,0,0,0,0,7,0,0,0,0,0,0,5,14,10,6,0,0,0,34,0,0,0,0,0,0,0,14,9,6,0,4,0,35,7,3,3,0,5,3,17,0,0,0,0,0,0,0,20,11,11,0,9,3,52,11,5,0,6,3,0,19,3,3,0,0,0,0,15,0,0,0,0,0,0,4,14,13,0,9,5,0,34,0,0,0,0,0,0,4,14,13,0,9,5,0,35,7,0,0,0,3,6,21,0,0,4,0,0,0,3,22,13,8,5,12,8,63,18,8,6,7,3,0,40,9,3,0,0,0,0,18,0,3,0,0,0,0,6,28,18,6,5,6,0,61,0,0,0,0,0,0,7,27,23,8,8,3,0,70,17,6,4,0,5,13,37,0,0,4,0,0,0,3,43,27,15,12,13,13,115
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,6,9,4,8,5,0,39,5,0,0,0,0,0,8,0,0,0,0,0,0,4,15,11,8,6,7,0,52,5,4,0,0,0,0,7,19,16,9,6,9,0,58,6,0,0,0,0,6,13,0,0,0,0,0,0,4,22,16,9,11,10,6,78,0,0,0,8,3,0,12,3,4,8,0,6,0,18,0,0,0,0,0,0,6,3,0,9,9,8,0,34,0,0,0,0,0,0,0,3,4,9,9,8,0,35,11,3,0,3,0,8,32,0,0,0,0,0,0,6,19,9,9,13,11,8,70,10,12,12,13,12,0,57,9,4,5,4,6,0,27,6,0,0,0,0,0,8,17,17,19,14,17,0,86,5,5,0,0,0,0,8,22,20,22,14,21,0,94,18,4,0,6,5,12,39,3,6,0,0,0,0,8,40,25,22,23,21,12,143
504021054,12,23,18,12,11,0,81,11,5,6,0,3,0,24,0,0,0,0,0,0,3,23,28,21,19,19,0,103,8,11,0,3,0,0,17,31,31,23,18,17,0,124,32,8,8,16,10,17,94,0,0,0,0,5,4,7,70,44,35,36,28,19,224,13,15,12,14,6,0,61,9,3,4,4,4,0,36,3,3,0,0,0,0,13,33,22,22,25,14,0,111,7,6,0,0,0,0,15,43,30,19,25,9,0,122,22,21,13,14,10,14,89,3,0,0,0,0,0,5,64,43,30,39,23,14,221,29,34,31,29,18,0,138,24,10,11,6,3,0,56,3,8,5,3,3,0,19,56,45,46,39,25,0,215,20,15,3,6,0,0,38,73,61,41,39,29,0,247,56,27,20,29,21,28,184,4,0,3,0,5,4,14,128,87,65,77,48,39,448
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,11,4,13,5,6,0,44,10,0,4,0,5,0,17,0,0,0,0,0,0,4,17,9,15,10,13,0,63,0,0,0,7,0,0,4,22,13,12,15,13,0,72,15,9,7,0,11,5,42,0,0,0,0,0,0,4,38,18,20,14,24,4,115,7,9,4,10,5,0,33,10,10,7,0,4,0,29,0,0,0,0,0,0,4,15,13,9,17,8,0,69,6,5,0,0,0,0,4,21,19,16,17,8,0,76,23,15,9,5,13,8,66,4,3,0,0,0,0,10,40,41,22,20,23,5,145,19,14,11,17,10,0,79,15,10,8,4,7,0,50,0,0,0,0,0,0,3,38,29,27,22,21,0,133,3,0,4,4,0,0,17,44,31,27,26,21,0,146,35,17,8,7,23,12,106,4,3,0,0,0,0,14,82,54,36,36,46,13,264
504031057,10,18,15,3,8,0,54,10,7,3,4,3,0,22,0,8,0,0,0,0,8,21,29,17,11,10,0,87,14,4,4,0,0,0,24,37,33,23,11,10,0,111,13,5,5,4,6,5,39,4,0,0,0,0,0,8,52,40,27,15,15,5,159,5,14,7,11,0,0,43,13,9,12,10,3,0,43,0,0,0,0,0,0,6,14,22,18,17,9,0,88,8,4,3,0,0,0,18,27,30,19,19,9,0,103,35,84,47,20,17,10,210,0,5,0,4,0,0,10,54,117,66,45,21,18,322,15,34,18,15,8,0,95,16,14,14,11,11,0,64,0,8,0,0,0,0,11,39,53,36,26,19,0,175,21,14,7,0,0,0,42,58,63,43,26,20,4,216,46,89,53,30,15,18,251,4,5,0,3,0,0,14,113,160,93,60,41,16,483
504031058,5,9,3,3,0,0,22,0,6,0,0,0,0,10,0,0,0,0,0,0,0,9,11,3,8,0,0,32,0,0,0,0,0,0,0,9,11,3,8,0,0,32,0,0,0,0,3,4,15,0,0,0,0,0,0,3,6,11,5,7,4,6,47,0,0,0,0,0,0,6,3,0,3,0,0,0,7,3,0,0,0,0,0,3,5,0,3,0,4,0,15,0,0,0,0,0,0,0,5,0,3,0,4,0,15,6,0,0,0,0,0,10,0,0,0,0,0,0,0,7,0,4,0,8,0,24,5,9,5,3,0,0,28,3,6,0,0,0,0,16,3,0,0,0,0,0,3,7,11,11,8,4,0,46,0,0,0,0,0,0,0,7,11,11,8,4,0,46,7,5,5,0,3,3,22,0,0,0,0,0,0,3,16,12,11,10,12,11,76
504031060,0,0,0,4,0,0,8,4,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,4,5,0,12,0,0,0,0,0,0,0,4,0,0,4,5,0,12,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,4,5,0,13,0,0,0,4,0,0,6,0,0,3,0,0,0,5,0,0,0,0,0,0,4,6,0,0,3,0,0,13,0,0,0,0,0,0,3,5,0,0,3,0,0,16,4,0,0,0,0,5,11,0,0,0,0,0,0,0,11,0,0,3,0,5,19,0,0,0,5,0,0,7,4,0,3,0,0,0,10,0,0,0,0,0,0,4,4,0,0,10,4,0,22,0,0,0,0,0,0,3,9,0,0,7,4,0,23,9,0,0,0,0,5,12,0,0,0,0,0,0,0,12,0,0,7,4,5,36
504031061,0,10,8,11,6,3,27,3,0,0,0,0,0,4,0,0,0,0,0,0,3,4,10,6,12,6,6,41,0,0,0,0,0,0,0,5,10,6,12,6,6,39,3,3,0,3,5,0,15,0,0,0,0,0,0,0,10,14,6,15,11,6,52,3,7,0,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,6,3,0,0,0,16,0,3,0,0,0,0,3,4,10,3,0,0,0,18,3,0,4,3,4,3,19,0,0,0,0,0,0,0,11,11,4,0,0,5,36,3,15,11,12,6,3,42,3,0,0,0,0,0,9,0,0,0,0,0,0,9,6,16,10,15,3,3,55,0,3,0,0,0,0,4,9,19,10,15,3,3,55,11,7,4,5,9,3,28,0,0,0,0,0,0,0,19,28,14,14,10,7,87
504031062,11,8,3,4,8,0,39,7,8,5,8,0,0,25,0,5,5,0,5,0,10,21,21,14,11,12,0,73,3,6,3,0,0,0,15,24,28,13,11,12,0,90,24,8,5,11,11,3,56,4,0,0,0,0,0,8,46,35,22,24,19,3,156,4,5,7,9,3,0,35,6,6,0,5,0,0,29,0,8,5,0,0,0,14,19,17,11,20,3,5,77,6,5,5,0,0,0,16,24,25,14,22,5,5,90,22,23,8,8,15,9,80,0,0,0,0,0,0,3,44,43,25,32,17,10,175,17,19,13,14,10,3,75,15,12,7,15,0,0,51,0,7,7,5,5,0,29,33,46,22,31,13,3,149,14,11,8,0,0,0,29,48,52,31,34,10,3,180,43,32,16,16,21,14,135,0,0,0,0,4,0,7,95,84,45,54,34,19,324
