SA2_CODE_2021,Psn_15_y_over_Indig_M,Psn_15_y_over_Indig_F,Psn_15_y_over_Indig_P,Psn_15_y_over_NonInd_M,Psn_15_y_over_NonInd_F,Psn_15_y_over_NonInd_P,Psn_15_y_over_Ind_s_nsM,Psn_15_y_over_Ind_s_nsF,Psn_15_y_over_Ind_s_nsP,Psn_15_y_over_TotM,Psn_15_y_over_TotF,Psn_15_y_over_TotP,In_LF_Emp_Indig_M,In_LF_Emp_Indig_F,In_LF_Emp_Indig_P,In_LF_Emp_NonInd_M,In_LF_Emp_NonInd_F,In_LF_Emp_NonInd_P,In_LF_Emp_IndSt_nsM,In_LF_Emp_IndSt_nsF,In_LF_Emp_IndSt_nsP,In_LF_Employd_TotM,In_LF_Employd_TotF,In_LF_Employd_TotP,In_LF_unemp_Ind_M,In_LF_unemp_Ind_F,In_LF_unemp_Ind_P,In_LF_unemp_No_Ind_M,In_LF_unemp_No_Ind_F,In_LF_unemp_No_Ind_P,In_LF_un_IndSt_nsM,In_LF_un_IndSt_nsF,In_LF_un_IndSt_nsP,In_LF_Unemp_TotM,In_LF_Unemp_TotF,In_LF_Unemp_TotP,In_LF_To_LF_Ind_M,In_LF_To_LF_Ind_F,In_LF_To_LF_Ind_P,In_LF_To_la_fo_No_In_M,In_LF_To_la_fo_No_In_F,In_LF_To_la_fo_No_In_P,In_LF_To_l_fo_In_st_nsM,In_LF_To_l_fo_In_st_nsF,In_LF_To_l_fo_In_st_nsP,In_LF_To_LF_TotM,In_LF_To_LF_TotF,In_LF_To_LF_TotP,N_the_LF_Indig_M,N_the_LF_Indig_F,N_the_LF_Indig_P,N_the_LF_No_Indig_M,N_the_LF_No_Indig_F,N_the_LF_No_Indig_P,N_the_LF_Indig_st_nsM,N_the_LF_Indig_st_nsF,N_the_LF_Indig_st_nsP,N_the_LF_TotM,N_the_LF_TotF,N_the_LF_TotP,LF_st_ns_Indig_M,LF_st_ns_Indig_F,LF_st_ns_Indig_P,LF_st_ns_NonInd_M,LF_st_ns_NonInd_F,LF_st_ns_NonInd_P,LF_st_ns_Indig_st_nsM,LF_st_ns_Indig_st_nsF,LF_st_ns_Indig_st_nsP,LF_st_ns_TotM,LF_st_ns_TotF,LF_st_ns_TotP,Pcent_Unemploy_Indig_M,Pcent_Unemploy_Indig_F,Pcent_Unemploy_Indig_P,Pcent_Unemploy_NonInd_M,Pcent_Unemploy_NonInd_F,Pcent_Unemploy_NonInd_P,Pcent_Unem_IndSt_nsM,Pcent_Unemp_IndSt_nsF,Pcent_Unemp_IndSt_nsP,Pcent_Unemploy_TotM,Pcent_Unemploy_TotF,Pcent_Unemploy_TotP,Pcent_LF_part_Indig_M,Pcent_LF_part_Indig_F,Pcent_LF_part_Indig_P,Pcent_LF_part_No_Indig_M,Pcent_LF_part_No_Indig_F,Pcent_LF_part_No_Indig_P,Pcent_LF_part_IndSt_nsM,Pcent_LF_part_IndSt_nsF,Pcent_LF_part_IndSt_nsP,Pcent_LF_part_TotM,Pcent_LF_part_TotF,Pcent_LF_part_TotP,Pcent_Emp_to_pop_Ind_M,Pcent_Emp_to_pop_Ind_F,Pcent_Emp_to_pop_Ind_P,Pcent_Emp_t_pop_NonInd_M,Pcent_Emp_t_pop_NonInd_F,Pcent_Emp_t_pop_NonInd_P,Pcent_Emp_t_pop_IndSt_nsM,Pcent_Emp_t_pop_IndSt_nsF,Pcent_Emp_t_pop_IndSt_nsP,Pcent_Emp_to_pop_TotM,Pcent_Emp_to_pop_TotF,Pcent_Emp_to_pop_TotP,IndSec_Gov_Ind_M,IndSec_Gov_Ind_F,IndSec_Gov_Ind_P,IndSec_Gov_No_Ind_M,IndSec_Gov_No_Ind_F,IndSec_Gov_No_Ind_P,IndSec_Gov_IndSt_nsM,IndSec_Gov_IndSt_nsF,IndSec_Gov_IndSt_nsP,IndSec_Gov_TotM,IndSec_Gov_TotF,IndSec_Gov_TotP,IndSec_Priv_Ind_M,IndSec_Priv_Ind_F,IndSec_Priv_Ind_P,IndSec_Priv_NonInd_M,IndSec_Priv_NonInd_F,IndSec_Priv_NonInd_P,IndSec_Priv_IndSt_nsM,IndSec_Priv_IndSt_nsF,IndSec_Priv_IndSt_nsP,IndSec_Priv_TotM,IndSec_Priv_TotF,IndSec_Priv_TotP,Self_employed_Ind_M,Self_employed_Ind_F,Self_employed_Ind_P,Self_employed_NonInd_M,Self_employed_NonInd_F,Self_employed_NonInd_P,Self_employed_Ind_status_nsM,Self_employed_Ind_status_nsF,Self_employed_Ind_status_nsP,Self_employed_TotM,Self_employed_TotF,Self_employed_TotP,HnsQ_PgDL_Ind_M,HnsQ_PgDL_Ind_F,HnsQ_PgDL_Ind_P,HnsQ_PgDL_No_Ind_M,HnsQ_PgDL_No_Ind_F,HnsQ_PgDL_No_Ind_P,HnsQ_PgDL_IndSt_nsM,HnsQ_PgDL_IndSt_nsF,HnsQ_PgDL_IndSt_nsP,HnsQ_PgDL_TotM,HnsQ_PgDL_TotF,HnsQ_PgDL_TotP,HnsQ_GD_GCL_Ind_M,HnsQ_GD_GCL_Ind_F,HnsQ_GD_GCL_Ind_P,HnsQ_GD_GCL_No_In_M,HnsQ_GD_GCL_No_In_F,HnsQ_GD_GCL_No_In_P,HnsQ_GD_GCL_In_st_nsM,HnsQ_GD_GCL_In_st_nsF,HnsQ_GD_GCL_In_st_nsP,HnsQ_GD_GCL_TotM,HnsQ_GD_GCL_TotF,HnsQ_GD_GCL_TotP,HnsQ_BDL_Ind_M,HnsQ_BDL_Ind_F,HnsQ_BDL_Ind_P,HnsQ_BDL_No_Ind_M,HnsQ_BDL_No_Ind_F,HnsQ_BDL_No_Ind_P,HnsQ_BDL_IndSt_nsM,HnsQ_BDL_IndSt_nsF,HnsQ_BDL_IndSt_nsP,HnsQ_BDL_TotM,HnsQ_BDL_TotF,HnsQ_BDL_TotP,HnsQ_AD_DL_Ind_M,HnsQ_AD_DL_Ind_F,HnsQ_AD_DL_Ind_P,HnsQ_AD_DL_No_In_M,HnsQ_AD_DL_No_In_F,HnsQ_AD_DL_No_In_P,HnsQ_AD_DL_In_st_nsM,HnsQ_AD_DL_In_st_nsF,HnsQ_AD_DL_In_st_nsP,HnsQ_AD_DL_TotM,HnsQ_AD_DL_TotF,HnsQ_AD_DL_TotP,HnsQ_Cer_III_IV_Ind_M,HnsQ_Cer_III_IV_Ind_F,HnsQ_Cer_III_IV_Ind_P,HnsQ_Cer_III_IV_No_Ind_M,HnsQ_Cer_III_IV_No_Ind_F,HnsQ_Cer_III_IV_No_Ind_P,HnsQ_Cer_III_IV_IndSt_nsM,HnsQ_Cer_III_IV_IndSt_nsF
506041136,141,166,307,5508,5440,10948,378,284,662,6025,5898,11922,63,65,126,3594,2746,6347,16,3,21,3674,2819,6487,26,17,39,261,221,482,0,0,0,284,243,526,86,78,166,3858,2973,6827,15,4,21,3960,3057,7012,47,83,132,1522,2323,3846,17,15,32,1585,2427,4010,9,9,11,127,150,275,347,267,611,480,420,898,29.9,17.7,24.1,6.7,7.5,7.1,6.7,16.7,9.5,7.2,7.8,7.5,62.1,47.3,54.1,70,54.6,62.4,4,2.1,3.2,65.7,51.8,58.8,43.6,38.9,41,65.3,50.5,57.9,3.7,1.7,2.9,60.9,47.8,54.4,0,14,15,231,432,657,0,0,0,232,450,679,59,49,105,3287,2270,5552,13,4,15,3357,2315,5671,0,7,4,243,99,348,4,0,4,248,105,354,0,8,8,169,212,389,0,0,0,176,223,395,0,0,0,45,75,123,0,0,0,45,76,123,0,4,5,540,723,1267,6,0,4,547,732,1273,9,5,12,425,503,928,0,3,5,438,508,944,21,32,55,1381,744,2126,9,0
506041137,171,196,369,8845,9137,17985,378,329,710,9399,9663,19062,89,68,163,5789,4972,10766,15,9,22,5891,5053,10944,20,22,39,416,380,794,0,0,0,431,402,833,102,94,201,6205,5357,11556,20,6,21,6326,5453,11780,62,102,163,2543,3700,6238,20,25,44,2626,3817,6443,7,0,5,101,86,185,341,305,644,447,385,840,16,24.2,19.9,6.7,7.1,6.9,5.9,16.7,8.7,6.8,7.4,7.1,60.9,48.7,54.5,70.1,58.6,64.3,4.5,1.8,3.2,67.3,56.5,61.8,51.1,36.9,43.6,65.4,54.4,59.8,4.2,1.5,3,62.7,52.3,57.4,12,18,28,556,941,1502,0,0,5,570,957,1530,77,50,123,5153,3991,9140,13,6,22,5243,4042,9288,0,0,3,393,198,592,0,0,0,394,204,600,4,0,5,369,359,727,0,0,0,376,359,732,4,3,7,88,207,294,0,0,0,92,210,299,0,20,27,1062,1430,2494,0,0,0,1063,1459,2520,7,22,26,831,952,1784,0,0,3,847,972,1819,34,41,78,2303,1139,3438,10,0
506051138,175,195,367,7020,7332,14352,414,311,722,7605,7833,15443,88,96,185,5080,4436,9517,12,3,24,5185,4536,9722,25,19,43,259,241,500,0,0,0,280,263,540,109,116,226,5340,4680,10018,12,7,20,5467,4799,10263,56,67,128,1624,2571,4200,9,19,28,1693,2654,4349,5,5,16,54,81,133,391,287,678,455,374,831,20.9,14.9,17.9,4.8,5.2,5,0,16.7,4.8,5.1,5.4,5.3,63.2,59.4,61.2,76,63.8,69.8,3.6,1.9,2.9,71.8,61.3,66.5,50,50.5,50.3,72.4,60.5,66.3,3.6,1.6,2.8,68.1,57.9,62.9,8,22,27,439,788,1226,0,0,0,443,809,1254,76,74,154,4565,3595,8159,10,6,18,4659,3675,8335,0,5,5,280,175,456,0,0,0,280,177,462,0,0,0,276,300,580,0,0,0,276,303,585,0,3,3,70,147,216,0,0,0,70,152,216,3,9,8,763,1173,1943,0,0,3,770,1185,1957,5,16,17,628,774,1404,0,0,0,631,794,1425,36,38,73,2113,1113,3227,9,3
506051139,120,146,261,4465,4741,9203,234,190,418,4810,5072,9883,82,78,161,3201,2867,6066,6,12,11,3286,2959,6237,12,7,17,158,153,308,0,0,0,168,160,326,91,88,177,3357,3020,6374,6,12,11,3448,3114,6560,28,53,81,1059,1657,2714,7,13,22,1097,1720,2814,0,9,5,44,65,111,215,164,389,264,240,504,11.2,8.1,9.7,4.6,5,4.8,0,0,0,4.8,5.1,4.9,75.4,60.1,67,75.2,63.7,69.3,2.2,4.8,3.3,71.7,61.4,66.4,66.9,55.2,60.5,71.7,60.5,65.9,2.2,4.8,3.3,68.3,58.3,63.1,3,16,22,220,508,729,0,0,0,225,524,748,71,61,132,2943,2335,5280,6,12,11,3015,2403,5427,4,3,0,159,122,280,0,0,0,161,124,284,0,0,0,61,81,142,0,0,0,61,81,142,0,0,0,39,99,138,0,0,0,43,100,140,3,7,9,321,583,911,0,0,0,326,590,923,6,18,28,314,489,798,0,0,0,319,509,827,30,22,53,1473,804,2276,0,4
506051140,63,57,122,5862,6206,12071,222,185,406,6145,6458,12601,42,41,79,3733,3483,7213,12,8,24,3789,3527,7320,3,0,9,176,140,319,0,0,0,178,142,326,43,41,88,3907,3629,7533,12,8,23,3966,3670,7645,13,18,34,1904,2527,4434,4,18,16,1927,2556,4480,0,0,3,46,57,107,201,163,367,254,222,475,11.1,7.3,9.3,4.5,3.9,4.2,0,14.3,4.3,4.5,3.9,4.2,72.6,68.3,70.5,66.6,58.4,62.4,7.2,3.8,5.7,64.6,56.9,60.6,64.5,63.3,63.9,63.7,56.1,59.8,7.2,3.2,5.4,61.6,54.7,58.1,8,10,15,410,776,1188,0,0,0,416,794,1208,34,26,61,3283,2684,5969,17,4,20,3328,2716,6048,0,0,4,289,209,504,0,0,0,297,211,512,0,0,0,307,291,600,0,0,0,307,291,606,3,0,3,130,221,353,0,0,0,138,221,356,3,11,10,901,1222,2121,0,3,3,907,1231,2138,0,5,6,628,848,1477,0,0,4,626,852,1479,16,10,26,1599,677,2271,5,5
506051141,54,58,113,4445,4647,9091,168,106,275,4657,4816,9481,26,28,55,2915,2721,5636,7,0,7,2950,2750,5698,6,0,5,110,89,200,0,0,0,117,86,205,30,30,62,3031,2808,5836,7,0,7,3065,2839,5902,16,31,51,1348,1775,3122,7,13,21,1371,1817,3189,0,0,8,67,61,131,155,99,254,225,157,384,9.1,7.1,8.2,3.7,3.1,3.4,0,0,0,3.8,3.1,3.5,64.7,45.9,54.5,68.1,60.5,64.2,3,0,1.8,65.8,58.9,62.3,58.8,42.6,50,65.6,58.6,62,3,0,1.8,63.3,57.1,60.1,0,3,12,304,610,911,0,0,0,305,617,926,27,15,46,2583,2094,4676,7,0,7,2620,2111,4732,0,0,3,218,170,386,0,0,0,215,166,390,5,3,7,188,178,368,0,0,0,186,185,370,0,0,0,98,202,301,0,0,0,98,203,299,0,7,7,657,919,1574,0,0,3,659,928,1590,0,3,4,445,551,997,0,0,5,452,557,1006,21,9,27,1267,572,1843,0,0
506061142,142,186,329,6561,7207,13763,337,248,592,7036,7645,14685,108,120,230,5183,4771,9949,9,9,13,5299,4894,10196,9,10,16,186,238,428,0,0,0,190,255,443,112,133,247,5370,5008,10372,9,8,17,5487,5149,10637,24,55,75,1139,2132,3275,6,17,29,1172,2212,3376,0,0,3,51,64,112,319,221,546,378,287,663,4.4,9.7,7.3,3.5,4.8,4.1,0,11.1,5.6,3.5,4.9,4.2,82,70.5,75.4,81.8,69.5,75.4,2.7,3.6,3.1,78,67.4,72.5,78.4,63.7,69.9,79,66.2,72.3,2.7,3.2,2.9,75.3,64,69.4,8,32,39,409,785,1198,0,0,0,421,822,1244,99,90,182,4702,3932,8637,6,8,17,4809,4028,8833,0,0,6,299,220,519,0,0,0,303,224,526,0,3,3,147,186,328,0,0,0,147,183,334,0,3,7,59,179,238,0,0,0,66,180,247,0,15,10,511,895,1409,0,0,3,513,906,1421,8,15,25,539,951,1491,0,4,4,549,971,1519,40,56,96,2390,1427,3812,9,0
506061143,40,48,90,2656,2703,5359,163,86,246,2860,2835,5694,30,35,61,1956,1760,3714,12,4,12,1992,1794,3791,0,0,0,71,67,139,0,0,0,70,70,140,29,39,63,2028,1825,3854,12,4,12,2060,1866,3928,9,12,19,614,855,1466,0,0,5,621,872,1490,3,0,6,15,19,38,155,81,229,171,103,275,3.6,2.8,3.1,3.5,3.7,3.6,0,0,0,3.4,3.7,3.6,71.8,72,71.9,76.3,67.6,71.9,5.6,2.3,4.5,72.2,65.7,69,69.2,70,69.7,73.7,65.1,69.3,5.6,2.3,4.5,69.8,63.3,66.5,0,6,11,147,316,460,0,0,0,149,323,468,20,31,49,1790,1425,3210,12,4,12,1823,1451,3271,0,0,0,206,119,315,0,0,0,203,116,317,0,0,0,48,53,97,0,0,0,48,53,97,0,0,0,21,62,84,0,0,0,21,62,85,5,5,6,182,359,542,0,0,0,180,366,548,0,3,3,187,319,503,3,0,3,186,323,509,15,15,24,955,439,1393,6,0
506061144,86,22,107,1863,1617,3478,142,111,255,2082,1757,3834,18,19,32,1074,983,2052,15,11,23,1104,1003,2109,3,0,3,33,38,68,0,0,0,38,39,72,23,14,42,1109,1017,2121,15,11,23,1143,1039,2183,59,4,67,737,579,1320,8,7,15,805,596,1406,0,0,0,15,18,33,121,95,214,136,114,254,10,5.6,7.9,3.1,3.5,3.3,0,0,0,3.2,3.6,3.3,24.4,75,35.8,59.5,62.8,61,9.4,6.1,7.9,54.8,59.3,56.9,22,70.8,33,57.7,60.6,59,9.4,6.1,7.9,53.1,57.2,55,0,5,6,84,130,212,0,3,0,86,133,217,13,9,27,959,835,1788,12,3,14,981,855,1839,0,0,0,88,80,173,3,0,3,92,80,171,0,0,0,27,30,55,0,0,0,33,26,56,0,0,0,14,39,55,0,0,0,14,39,55,6,3,8,136,220,353,0,0,0,137,215,357,0,3,7,127,180,305,0,0,0,128,186,308,6,5,10,565,282,836,4,6
506071145,48,66,118,5508,6449,11963,270,282,561,5835,6800,12639,29,25,58,3897,4075,7970,3,3,6,3930,4108,8036,4,9,15,196,179,373,0,3,3,200,189,389,35,36,71,4089,4252,8347,3,9,13,4130,4297,8425,18,31,53,1372,2122,3498,9,17,20,1397,2172,3569,0,0,0,44,69,110,261,259,522,308,333,639,11.4,25.7,18.6,4.8,4.2,4.5,0,25,20,4.9,4.4,4.6,67.3,52.2,58.8,74.3,66,69.8,0.7,2.8,1.8,70.8,63.2,66.7,59.6,38.8,47.9,70.7,63.2,66.7,0.7,2.1,1.4,67.3,60.4,63.6,3,7,11,493,900,1390,0,0,0,493,911,1408,29,21,47,3372,3153,6519,0,3,3,3401,3170,6570,0,0,0,202,215,416,0,0,0,201,215,412,0,0,0,665,640,1302,0,0,3,666,643,1304,0,0,0,179,330,501,0,0,0,175,326,509,7,6,17,1654,1974,3627,0,5,5,1664,1982,3648,3,3,7,503,628,1131,0,3,3,502,638,1146,12,12,20,759,462,1225,0,0
506071146,101,93,188,4581,4660,9237,195,149,347,4873,4897,9774,47,30,72,2944,2568,5513,3,5,10,2994,2605,5601,6,10,11,151,119,270,0,0,0,158,124,281,55,35,85,3097,2688,5785,4,5,7,3149,2724,5876,46,47,99,1407,1853,3262,3,7,8,1459,1911,3367,5,6,11,76,119,193,192,135,324,268,262,530,13.7,17.6,15.3,4.9,4.4,4.6,16.7,0,9.1,5,4.5,4.8,50.5,37.8,44.5,67.6,57.7,62.6,3,3.3,3.2,64.6,55.7,60.1,43.6,31.1,37.7,64.3,55.2,59.7,2.5,3.3,2.9,61.4,53.2,57.3,0,6,4,359,520,871,0,0,0,357,526,883,45,19,64,2558,2036,4597,3,0,6,2609,2061,4667,0,0,3,177,146,323,0,0,0,178,148,325,4,3,7,550,438,988,0,0,0,554,442,998,0,0,0,144,199,346,0,0,0,144,199,346,9,8,11,1183,1287,2468,0,0,3,1186,1294,2481,9,4,16,418,497,912,0,0,0,420,504,924,16,7,20,613,297,910,0,0
506071147,73,70,141,6851,7160,14010,317,321,638,7238,7549,14794,39,28,68,4806,4551,9361,12,8,20,4859,4591,9450,6,0,5,220,187,411,0,0,0,223,188,419,43,35,73,5032,4745,9769,12,8,20,5083,4782,9871,22,29,56,1740,2313,4056,7,16,22,1769,2359,4130,7,4,15,79,101,181,297,301,592,379,409,794,9.3,6.3,8,4.4,4,4.2,0,0,0,4.4,4,4.2,57.3,46.4,52.1,73.4,66.2,69.7,4.4,2.8,3.6,70.2,63.3,66.7,52,43.5,47.9,70.2,63.6,66.8,4.4,2.8,3.6,67.1,60.8,63.9,9,5,14,567,964,1526,0,0,3,574,968,1546,32,24,51,4207,3561,7766,11,5,19,4252,3592,7843,0,0,0,275,254,532,0,0,0,279,255,535,0,4,4,943,844,1790,4,0,4,944,853,1798,0,0,0,216,373,597,0,0,0,216,373,597,12,7,19,2073,2192,4268,5,5,12,2092,2209,4304,7,6,12,651,751,1407,0,0,0,654,757,1419,10,8,20,836,489,1325,0,6
507011148,74,93,165,7697,8304,16000,278,188,464,8048,8578,16631,47,51,101,6083,5851,11929,9,9,17,6138,5913,12048,3,3,7,256,275,532,0,0,0,260,283,544,55,58,111,6337,6124,12463,9,11,15,6400,6192,12598,19,37,49,1320,2135,3449,7,12,19,1342,2177,3520,0,0,0,46,45,87,267,166,428,311,208,518,9.3,8.6,8.9,4,4.5,4.3,0,9.1,5.3,4.1,4.6,4.3,74,62.4,67.5,82.3,73.8,77.9,2.9,5.9,4.1,79.5,72.2,75.7,67.1,57,61.4,79,70.4,74.6,2.9,5.4,3.9,76.3,68.9,72.5,8,18,29,687,1295,1985,0,0,0,696,1319,2011,37,34,72,5325,4501,9831,9,12,19,5376,4542,9920,0,0,0,306,270,573,0,0,0,306,271,579,0,5,7,549,497,1046,0,0,0,552,502,1051,0,4,6,144,297,442,0,0,0,148,299,443,0,9,11,1435,1972,3408,0,0,0,1438,1984,3423,6,4,16,775,991,1763,0,3,3,782,1000,1782,23,14,40,1878,1041,2915,5,3
507011150,0,0,0,11,0,12,7,0,3,14,4,21,0,0,0,10,0,6,0,0,0,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,7,3,9,0,0,0,8,0,8,0,0,0,8,0,8,0,0,0,0,0,0,7,0,3,3,0,8,0,0,0,14.3,0,12.5,0,0,0,12.5,0,10,100,100,100,58.3,100,61.5,0,0,0,50,66.7,52.6,100,100,100,50,100,53.8,0,0,0,43.8,66.7,47.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,36,35,72,3707,3879,7580,209,169,384,3952,4086,8036,34,28,62,2644,2439,5083,6,8,12,2686,2466,5154,0,0,0,91,97,185,0,0,0,93,100,189,34,28,61,2740,2533,5269,13,8,10,2779,2563,5346,7,12,10,944,1322,2265,9,6,10,951,1335,2291,0,0,0,27,23,50,197,161,358,221,181,406,0,3.4,1.6,3.2,3.8,3.5,30,0,21.4,3.3,3.8,3.5,86.5,78.4,82.4,73.9,65.4,69.5,4.7,2.3,3.7,70.3,62.9,66.5,86.5,75.7,81.1,71.5,62.9,67.1,3.3,2.3,2.9,68,60.5,64.2,7,6,12,272,469,744,0,0,0,276,475,757,31,23,45,2348,1949,4294,6,0,11,2383,1969,4355,0,0,0,161,122,284,0,0,0,165,122,285,0,0,0,119,136,256,0,0,0,121,136,258,0,0,0,47,125,172,0,0,0,47,125,172,5,8,9,409,701,1112,3,0,4,415,703,1126,5,4,13,371,446,823,0,0,0,378,452,833,8,6,15,1221,500,1719,0,0
507011153,66,79,141,3211,3453,6664,176,150,324,3456,3677,7131,28,34,57,2170,2137,4311,3,4,4,2199,2178,4376,4,3,11,155,115,273,0,0,0,165,123,285,32,37,68,2325,2256,4584,3,4,4,2362,2299,4657,30,39,67,861,1165,2026,6,20,27,896,1219,2114,0,0,0,27,29,57,164,131,297,192,160,358,18.2,13.5,15.7,6.7,5.1,5.9,0,0,0,6.9,5.3,6.1,51.6,47.4,49.3,72.4,65.4,68.7,1.7,2,1.8,68.4,62.4,65.3,42.2,41,41.5,67.5,62,64.7,1.7,2,1.8,63.7,59.1,61.3,6,10,13,241,506,748,0,0,0,250,517,763,22,21,46,1898,1623,3518,3,0,9,1924,1641,3570,0,0,0,166,128,297,0,0,0,166,128,297,0,0,0,177,201,379,0,0,0,177,203,382,0,0,0,56,127,182,0,0,0,56,127,185,5,9,13,505,743,1245,0,0,0,511,758,1262,5,4,4,267,363,626,0,5,5,263,369,637,11,12,20,821,427,1247,0,0
507011154,107,109,215,4172,4554,8729,352,310,655,4625,4973,9600,50,27,75,2684,2752,5436,4,5,12,2742,2781,5525,12,13,14,187,174,359,3,0,3,200,184,377,57,36,92,2876,2924,5794,5,5,14,2937,2965,5899,48,73,120,1248,1592,2841,13,7,17,1303,1666,2970,9,3,6,55,43,95,332,298,631,390,344,726,13.8,25,18.1,6.5,5.9,6.2,28.6,0,16.7,6.7,6.1,6.4,53.7,32.7,43.1,68.9,64.2,66.4,2,1.6,1.8,63.5,59.6,61.5,46.3,24.5,35.3,64.4,60.4,62.3,1.4,1.6,1.5,59.2,56,57.5,9,11,21,316,593,905,0,0,0,329,599,927,39,18,56,2332,2120,4454,4,6,5,2379,2145,4521,0,0,0,225,194,419,0,0,4,227,198,425,3,0,5,188,287,470,0,0,0,191,288,476,0,0,0,79,185,264,0,0,0,81,186,268,4,8,16,564,989,1550,0,0,4,572,1000,1572,4,8,14,347,484,825,0,0,0,347,494,843,21,11,32,1073,515,1593,3,5
507011155,0,0,0,6,4,6,0,0,3,4,4,10,0,0,0,4,3,4,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,3,6,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,33.3,0,20,0,0,0,33.3,0,20,0,0,0,75,66.7,71.4,0,0,0,60,50,55.6,0,0,0,50,66.7,57.1,0,0,0,40,50,44.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011158,13,15,27,1503,1615,3120,67,58,126,1587,1690,3275,9,14,18,1078,1031,2109,0,0,0,1091,1043,2134,0,0,0,36,36,74,0,0,0,38,41,73,10,12,23,1117,1068,2184,0,0,0,1128,1084,2207,4,3,9,382,537,919,0,0,0,386,538,930,0,0,0,5,9,15,71,56,126,78,66,139,12.5,14.3,13.6,3,3.5,3.3,0,0,0,3.1,3.6,3.4,72.7,87.5,81.5,74.1,66.1,69.9,1.4,1.8,1.6,70.8,64.1,67.4,63.6,75,70.4,71.8,63.8,67.7,1.4,1.8,1.6,68.6,61.8,65.1,0,4,7,150,206,350,0,0,0,145,211,358,8,9,14,932,820,1750,0,0,0,940,825,1759,0,0,0,65,46,114,0,0,0,64,46,114,3,0,3,141,128,265,0,0,0,139,133,271,0,0,0,27,55,91,0,0,0,27,55,91,0,3,3,320,400,714,0,0,0,320,401,723,0,0,0,181,186,365,0,0,0,181,188,371,3,5,6,357,159,518,0,0
507011159,117,113,227,4518,4589,9109,256,211,468,4887,4910,9799,55,48,106,3182,2833,6016,11,10,17,3256,2893,6145,19,7,24,188,155,349,0,0,4,206,165,370,73,55,132,3375,2985,6363,13,12,20,3461,3059,6516,40,56,94,1115,1558,2677,10,15,23,1164,1629,2791,0,0,5,29,42,66,235,183,423,266,226,492,20.5,14,17.7,5.6,5.3,5.5,10,9.1,9.5,6,5.4,5.7,64.6,50.4,57.5,74.7,65.1,69.9,3.9,5.3,4.5,70.8,62.2,66.5,51.3,43.4,47.3,70.5,61.7,66.1,3.5,4.8,4.1,66.6,58.9,62.7,6,10,22,351,579,933,0,0,0,355,597,950,51,35,85,2804,2224,5030,11,4,17,2870,2267,5135,3,0,3,179,122,298,6,0,6,182,122,304,0,0,4,217,225,439,0,0,0,220,228,445,0,0,0,75,134,207,0,0,0,73,139,209,3,4,9,642,878,1524,0,0,6,646,884,1534,0,7,10,379,488,868,0,0,0,379,494,881,16,14,31,1203,575,1770,3,0
