SA2_CODE_2021,PreSch_Indig_M,PreSch_Indig_F,PreSch_Indig_P,PreSch_NonInd_M,PreSch_NonInd_F,PreSch_NonInd_P,PreSch_Indig_st_nsM,PreSch_Indig_st_nsF,PreSch_Indig_st_nsP,PreSch_TotM,PreSch_TotF,PreSch_TotP,Prim_Indig_M,Prim_Indig_F,Prim_Indig_P,Prim_NonInd_M,Prim_NonInd_F,Prim_NonInd_P,Prim_Indig_st_nsM,Prim_Indig_st_nsF,Prim_Indig_st_nsP,Prim_TotM,Prim_TotF,Prim_TotP,Sec_Indig_M,Sec_Indig_F,Sec_Indig_P,Sec_NonInd_M,Sec_NonInd_F,Sec_NonInd_P,Sec_Indig_st_nsM,Sec_Indig_st_nsF,Sec_Indig_st_nsP,Sec_TotM,Sec_TotF,Sec_TotP,TVE_TAFE_ptp_FT_15_24_Ind_M,TVE_TAFE_ptp_FT_15_24_Ind_F,TVE_TAFE_ptp_FT_15_24_Ind_P,TVE_TAFE_ptp_FT_15_24_NoInd_M,TVE_TAFE_ptp_FT_15_24_NoInd_F,TVE_TAFE_ptp_FT_15_24_NoInd_P,TVE_TAFE_ptp_FT_15_24_In_ns_M,TVE_TAFE_ptp_FT_15_24_In_ns_F,TVE_TAFE_ptp_FT_15_24_In_ns_P,TVE_TAFE_ptp_FT_15_24_Tot_M,TVE_TAFE_ptp_FT_15_24_Tot_F,TVE_TAFE_ptp_FT_15_24_Tot_P,TVE_TAFE_ptp_FT_25_ov_Ind_M,TVE_TAFE_ptp_FT_25_ov_Ind_F,TVE_TAFE_ptp_FT_25_ov_Ind_P,TVE_TAFE_ptp_FT_25_ov_NoInd_M,TVE_TAFE_ptp_FT_25_ov_NoInd_F,TVE_TAFE_ptp_FT_25_ov_NoInd_P,TVE_TAFE_ptp_FT_25_ov_In_ns_M,TVE_TAFE_ptp_FT_25_ov_In_ns_F,TVE_TAFE_ptp_FT_25_ov_In_ns_P,TVE_TAFE_ptp_FT_25_ov_Tot_M,TVE_TAFE_ptp_FT_25_ov_Tot_F,TVE_TAFE_ptp_FT_25_ov_Tot_P,TVE_TAFE_ptp_PT_15_24_Ind_M,TVE_TAFE_ptp_PT_15_24_Ind_F,TVE_TAFE_ptp_PT_15_24_Ind_P,TVE_TAFE_ptp_PT_15_24_NoInd_M,TVE_TAFE_ptp_PT_15_24_NoInd_F,TVE_TAFE_ptp_PT_15_24_NoInd_P,TVE_TAFE_ptp_PT_15_24_In_ns_M,TVE_TAFE_ptp_PT_15_24_In_ns_F,TVE_TAFE_ptp_PT_15_24_In_ns_P,TVE_TAFE_ptp_PT_15_24_Tot_M,TVE_TAFE_ptp_PT_15_24_Tot_F,TVE_TAFE_ptp_PT_15_24_Tot_P,TVE_TAFE_ptp_PT_25_ov_Ind_M,TVE_TAFE_ptp_PT_25_ov_Ind_F,TVE_TAFE_ptp_PT_25_ov_Ind_P,TVE_TAFE_ptp_PT_25_ov_NoInd_M,TVE_TAFE_ptp_PT_25_ov_NoInd_F,TVE_TAFE_ptp_PT_25_ov_NoInd_P,TVE_TAFE_ptp_PT_25_ov_In_ns_M,TVE_TAFE_ptp_PT_25_ov_In_ns_F,TVE_TAFE_ptp_PT_25_ov_In_ns_P,TVE_TAFE_ptp_PT_25_ov_Tot_M,TVE_TAFE_ptp_PT_25_ov_Tot_F,TVE_TAFE_ptp_PT_25_ov_Tot_P,TVE_TAFE_ptp_FT_PT_Ind_M,TVE_TAFE_ptp_FT_PT_Ind_F,TVE_TAFE_ptp_FT_PT_Ind_P,TVE_TAFE_ptp_FT_PT_NoInd_M,TVE_TAFE_ptp_FT_PT_NoInd_F,TVE_TAFE_ptp_FT_PT_NoInd_P,TVE_TAFE_ptp_FT_PT_In_ns_M,TVE_TAFE_ptp_FT_PT_In_ns_F,TVE_TAFE_ptp_FT_PT_In_ns_P,TVE_TAFE_ptp_FT_PT_Tot_M,TVE_TAFE_ptp_FT_PT_Tot_F,TVE_TAFE_ptp_FT_PT_Tot_P,TVE_TAFE_ptp_TVETAFE_Ind_M,TVE_TAFE_ptp_TVETAFE_Ind_F,TVE_TAFE_ptp_TVETAFE_Ind_P,TVE_TAFE_ptp_TVETAFE_NoInd_M,TVE_TAFE_ptp_TVETAFE_NoInd_F,TVE_TAFE_ptp_TVETAFE_NoInd_P,TVE_TAFE_ptp_TVETAFE_In_ns_M,TVE_TAFE_ptp_TVETAFE_In_ns_F,TVE_TAFE_ptp_TVETAFE_In_ns_P,TVE_TAFE_ptp_TVETAFE_Tot_M,TVE_TAFE_ptp_TVETAFE_Tot_F,TVE_TAFE_ptp_TVETAFE_Tot_P,Uni_he_FT_15_24_Ind_M,Uni_he_FT_15_24_Ind_F,Uni_he_FT_15_24_Ind_P,Uni_he_FT_15_24_NoInd_M,Uni_he_FT_15_24_NoInd_F,Uni_he_FT_15_24_NoInd_P,Uni_he_FT_15_24_In_ns_M,Uni_he_FT_15_24_In_ns_F,Uni_he_FT_15_24_In_ns_P,Uni_he_FT_15_24_Tot_M,Uni_he_FT_15_24_Tot_F,Uni_he_FT_15_24_Tot_P,Uni_he_FT_25_ov_Ind_M,Uni_he_FT_25_ov_Ind_F,Uni_he_FT_25_ov_Ind_P,Uni_he_FT_25_ov_NoInd_M,Uni_he_FT_25_ov_NoInd_F,Uni_he_FT_25_ov_NoInd_P,Uni_he_FT_25_ov_In_ns_M,Uni_he_FT_25_ov_In_ns_F,Uni_he_FT_25_ov_In_ns_P,Uni_he_FT_25_ov_Tot_M,Uni_he_FT_25_ov_Tot_F,Uni_he_FT_25_ov_Tot_P,Uni_he_PT_15_24_Ind_M,Uni_he_PT_15_24_Ind_F,Uni_he_PT_15_24_Ind_P,Uni_he_PT_15_24_NoInd_M,Uni_he_PT_15_24_NoInd_F,Uni_he_PT_15_24_NoInd_P,Uni_he_PT_15_24_In_ns_M,Uni_he_PT_15_24_In_ns_F,Uni_he_PT_15_24_In_ns_P,Uni_he_PT_15_24_Tot_M,Uni_he_PT_15_24_Tot_F,Uni_he_PT_15_24_Tot_P,Uni_he_PT_25_ov_Ind_M,Uni_he_PT_25_ov_Ind_F,Uni_he_PT_25_ov_Ind_P,Uni_he_PT_25_ov_NoInd_M,Uni_he_PT_25_ov_NoInd_F,Uni_he_PT_25_ov_NoInd_P,Uni_he_PT_25_ov_In_ns_M,Uni_he_PT_25_ov_In_ns_F,Uni_he_PT_25_ov_In_ns_P,Uni_he_PT_25_ov_Tot_M,Uni_he_PT_25_ov_Tot_F,Uni_he_PT_25_ov_Tot_P,Uni_he_FTPT_ss_ns_Ind_M,Uni_he_FTPT_ss_ns_Ind_F,Uni_he_FTPT_ss_ns_Ind_P,Uni_he_FTPT_ss_ns_NoInd_M,Uni_he_FTPT_ss_ns_NoInd_F,Uni_he_FTPT_ss_ns_NoInd_P,Uni_he_FTPT_ss_ns_In_ns_M,Uni_he_FTPT_ss_ns_In_ns_F,Uni_he_FTPT_ss_ns_In_ns_P,Uni_he_FTPT_ss_ns_Tot_M,Uni_he_FTPT_ss_ns_Tot_F,Uni_he_FTPT_ss_ns_Tot_P,Uni_he_Tot_Uni_he_Ind_M,Uni_he_Tot_Uni_he_Ind_F,Uni_he_Tot_Uni_he_Ind_P,Uni_he_Tot_Uni_he_NoInd_M,Uni_he_Tot_Uni_he_NoInd_F,Uni_he_Tot_Uni_he_NoInd_P,Uni_he_Tot_Uni_he_In_ns_M,Uni_he_Tot_Uni_he_In_ns_F,Uni_he_Tot_Uni_he_In_ns_P,Uni_he_Tot_Uni_he_Tot_M,Uni_he_Tot_Uni_he_Tot_F,Uni_he_Tot_Uni_he_Tot_P,Ter_Tot_Ter_Ind_M,Ter_Tot_Ter_Ind_F,Ter_Tot_Ter_Ind_P,Ter_Tot_Ter_NonInd_M,Ter_Tot_Ter_NonInd_F,Ter_Tot_Ter_NonInd_P,Ter_Tot_Ter_IndSt_ns_M,Ter_Tot_Ter_IndSt_ns_F,Ter_Tot_Ter_IndSt_ns_P,Ter_Tot_Ter_Tot_M,Ter_Tot_Ter_Tot_F,Ter_Tot_Ter_Tot_P,OEI_Ind_M,OEI_Ind_F,OEI_Ind_P,OEI_NonInd_M,OEI_NonInd_F,OEI_NonInd_P,OEI_IndSt_nsM,OEI_IndSt_nsF
506051139,5,6,15,121,93,217,0,0,0,128,102,228,40,29,68,470,447,914,0,0,0,507,475,984,22,13,35,402,397,799,0,0,0,423,406,835,0,0,0,26,26,53,0,0,0,30,29,56,0,0,0,15,28,42,0,0,0,15,29,43,4,0,3,45,46,95,0,0,0,53,51,100,5,3,5,30,64,98,0,0,0,31,67,104,0,0,0,0,0,0,0,0,0,0,0,0,4,6,12,122,168,290,0,0,4,133,172,304,0,0,0,48,85,135,0,0,0,51,87,132,4,0,4,20,36,60,0,0,0,22,36,56,0,0,4,10,25,40,0,0,0,13,29,38,0,4,4,22,66,87,0,0,0,22,69,97,0,0,0,0,0,0,0,0,0,0,0,0,3,11,13,108,209,314,0,0,0,112,219,327,11,14,27,228,376,602,0,0,0,239,392,631,5,0,0,38,51,89,0,0
506051140,0,6,7,90,103,194,0,0,4,98,109,200,28,19,43,595,580,1169,6,3,13,626,604,1222,10,11,23,519,485,1005,3,0,3,530,502,1032,0,0,0,23,25,53,0,0,0,22,25,49,0,0,0,13,17,30,0,0,0,13,17,30,0,0,3,44,26,73,0,0,0,50,26,76,0,0,3,52,56,110,0,0,0,55,61,110,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,134,121,256,0,0,0,137,127,264,0,0,0,132,140,275,0,0,0,135,141,276,0,3,3,33,54,77,0,0,0,33,54,83,0,0,0,19,38,57,0,0,0,19,41,56,0,0,4,47,110,161,0,3,0,51,111,163,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,227,340,568,3,3,5,232,346,577,5,6,11,363,462,827,3,3,5,370,473,845,0,0,0,32,63,96,0,0
506051141,5,3,3,81,77,165,0,0,0,85,78,169,5,8,10,555,491,1049,0,0,0,564,500,1061,22,41,64,566,489,1058,0,4,4,590,538,1130,0,0,0,24,19,43,0,0,0,24,21,43,0,0,0,8,15,25,0,0,0,11,15,30,0,0,0,58,18,74,0,0,0,56,18,79,0,0,0,36,55,97,0,0,0,36,53,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,110,235,0,0,5,130,116,244,0,0,6,101,143,246,0,0,0,105,141,246,0,0,0,19,30,46,0,0,0,19,30,46,0,0,0,30,28,56,0,0,0,30,25,56,6,0,6,39,72,111,0,0,0,37,72,112,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,192,267,456,0,0,0,188,273,461,0,10,10,312,380,697,0,0,5,320,388,708,0,0,0,32,38,70,0,0
506061142,13,11,23,260,242,497,0,0,0,273,259,527,59,65,124,1249,1194,2441,9,7,12,1309,1265,2575,45,42,86,740,678,1416,4,0,5,784,722,1510,0,0,0,31,41,66,0,0,0,30,41,71,0,0,0,17,59,81,0,0,0,21,59,84,0,0,0,67,52,117,0,0,0,74,51,122,4,7,6,82,143,234,0,0,0,87,151,236,0,0,0,0,0,0,0,0,0,0,0,0,3,9,11,202,296,498,0,0,0,208,302,512,3,0,4,52,137,192,0,0,0,55,135,191,0,3,5,29,80,112,0,0,0,31,85,111,0,0,0,20,24,44,0,0,0,21,28,45,4,0,0,59,105,163,0,0,0,62,106,169,0,0,0,0,0,0,0,0,0,0,0,0,7,6,9,160,358,514,0,0,0,168,357,527,14,11,17,364,655,1015,0,0,0,372,663,1039,9,5,8,83,121,205,0,0
506061143,0,3,4,61,66,133,0,0,0,66,71,137,16,14,32,316,286,601,0,0,0,331,304,635,7,6,9,267,288,551,0,0,0,271,290,567,0,0,0,15,18,30,0,0,0,18,17,33,0,0,0,4,11,15,0,0,0,4,11,15,0,0,0,38,15,53,0,0,0,40,15,52,0,0,0,25,39,60,0,0,0,25,44,67,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,80,74,157,0,0,0,84,83,162,0,3,3,39,60,93,0,0,0,42,60,99,0,0,0,5,14,24,0,0,0,5,17,24,0,0,0,16,17,29,0,0,0,16,17,29,0,0,0,15,32,45,0,0,0,15,38,43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,73,116,195,0,0,0,77,124,198,4,6,12,156,198,351,0,0,0,160,205,361,0,0,0,14,29,40,0,0
506061144,4,0,4,37,30,69,0,0,0,42,30,72,7,5,14,153,152,308,4,3,7,163,159,327,8,4,10,148,132,282,0,0,0,158,134,296,0,0,0,9,6,14,0,0,0,9,8,15,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,26,8,39,0,0,0,26,14,40,0,0,0,0,16,19,0,0,0,0,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,34,74,0,0,0,38,35,74,0,0,0,12,25,40,0,0,0,12,30,45,0,0,0,10,10,19,0,0,0,10,14,21,0,0,0,0,4,11,0,0,0,0,4,11,0,0,0,4,19,23,0,0,0,4,19,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,64,92,0,0,0,29,66,99,0,0,0,67,102,167,0,0,0,67,98,170,0,5,0,13,20,30,0,0
506071145,0,5,5,117,111,231,0,0,0,117,118,233,13,11,18,399,366,770,3,4,3,408,375,786,0,19,19,308,330,639,0,0,0,312,352,661,0,0,0,42,30,74,0,0,0,44,30,75,0,0,0,30,37,72,0,0,0,30,39,73,0,0,3,30,16,48,0,0,0,31,22,48,0,0,3,44,87,132,0,0,0,48,93,141,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,152,178,331,0,0,0,153,179,333,5,4,9,259,372,634,0,0,0,261,380,643,0,0,0,113,160,272,0,0,0,113,160,272,0,0,0,44,48,94,0,0,0,44,48,94,0,0,0,98,144,241,0,0,0,98,144,241,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,518,722,1241,0,0,0,521,728,1251,7,6,16,670,901,1575,0,0,0,678,913,1590,0,0,0,56,68,123,0,0
506071146,3,5,3,90,82,168,0,0,0,96,86,179,13,15,33,435,344,775,0,0,3,449,361,807,72,23,100,524,342,870,0,0,4,600,371,968,0,0,0,45,19,59,0,0,0,42,19,60,0,0,0,18,30,44,0,0,0,18,30,43,0,0,0,18,19,32,0,0,0,18,19,32,0,0,0,34,47,74,0,0,0,34,47,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,109,110,219,0,0,0,109,108,218,6,3,7,349,297,645,0,0,3,354,300,658,0,0,0,110,75,185,0,0,0,111,72,192,0,0,0,57,28,84,0,0,0,54,28,81,0,0,4,65,73,142,0,0,0,67,75,145,0,0,0,0,0,0,0,0,0,0,0,0,7,7,11,583,475,1063,3,4,3,596,487,1079,8,8,15,688,589,1276,3,4,3,703,599,1303,0,3,0,52,57,109,0,0
506071147,0,4,7,146,113,253,0,0,0,151,113,261,3,11,12,530,456,983,0,0,0,530,470,1000,25,5,32,610,447,1053,0,7,6,635,460,1091,0,0,0,30,31,66,0,0,0,33,31,66,0,0,0,25,33,59,0,0,0,21,33,60,0,0,0,37,23,63,0,0,0,38,23,63,0,0,0,47,71,114,0,0,0,47,73,120,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,137,159,301,0,0,0,142,163,303,0,0,4,337,381,717,0,0,0,340,381,718,4,3,8,131,132,264,0,0,0,135,131,273,6,0,6,38,61,98,0,0,0,38,65,103,0,3,4,133,171,300,0,0,0,133,175,306,0,0,0,0,0,0,0,0,0,0,0,0,10,7,15,637,745,1384,4,4,3,650,754,1403,13,7,21,780,905,1684,4,4,3,791,917,1709,0,0,5,56,78,130,0,0
507011148,9,4,9,251,236,486,0,0,5,259,237,497,26,25,48,1168,1156,2323,0,0,0,1189,1185,2377,21,19,41,919,840,1762,3,4,4,943,863,1809,0,0,0,40,35,75,0,0,0,40,40,79,0,4,4,28,52,80,0,0,0,28,56,80,0,4,4,92,38,125,0,0,0,92,37,130,5,0,5,68,136,199,0,0,5,69,134,205,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,221,260,477,0,0,5,226,265,488,4,0,3,240,324,567,0,0,0,247,331,573,0,3,5,69,108,173,0,0,0,65,107,178,0,0,0,43,57,95,0,0,0,43,57,95,0,0,0,100,159,264,0,0,0,103,159,261,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,454,652,1098,0,0,0,454,653,1110,5,11,19,675,906,1583,0,4,0,681,923,1604,0,0,6,80,106,185,0,0
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,3,0,0,91,88,180,0,0,0,94,90,183,9,3,15,391,411,803,0,0,0,398,415,820,8,3,12,293,310,602,0,6,6,298,319,620,0,0,0,8,10,19,0,0,0,8,10,24,0,0,0,6,11,16,0,0,0,6,11,16,0,0,0,43,22,62,0,0,0,43,22,62,0,0,4,23,41,72,0,0,0,29,39,71,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,82,81,165,0,0,0,82,87,169,0,0,0,79,119,202,0,0,0,79,119,202,0,0,0,21,30,51,0,0,0,21,30,51,0,0,0,17,26,50,0,0,0,17,26,48,0,0,3,36,64,98,0,0,0,45,62,104,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,158,245,402,0,0,0,158,242,404,0,3,6,240,329,568,0,0,0,242,332,574,0,0,0,33,38,72,0,0
507011153,0,3,4,69,59,124,0,0,0,69,55,125,15,16,33,253,288,537,0,0,0,269,301,569,15,22,36,219,226,450,0,0,0,237,244,483,0,0,0,25,11,34,0,0,0,23,11,37,0,0,0,16,27,44,0,0,0,16,27,44,0,0,0,27,12,45,0,0,0,30,12,41,0,0,0,31,54,84,0,0,0,34,54,89,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,100,102,209,0,0,0,104,102,210,0,6,4,80,141,221,0,0,0,85,147,228,0,4,4,43,65,106,0,0,0,43,67,112,0,0,0,20,26,41,0,0,0,20,26,41,0,0,3,41,72,111,0,0,0,41,72,114,0,0,0,0,0,0,0,0,0,0,0,0,5,8,9,186,297,488,0,0,0,189,304,497,8,8,20,288,403,692,0,0,0,298,410,708,0,0,0,25,57,78,0,0
507011154,4,0,3,73,79,144,0,0,0,68,80,154,23,17,37,310,352,659,5,3,3,331,372,700,23,13,38,269,254,526,0,0,0,291,275,565,0,0,0,24,17,42,0,0,0,20,19,44,0,0,0,28,25,57,0,0,0,30,25,56,0,0,0,33,22,57,0,0,0,35,22,62,0,0,0,41,70,114,0,0,0,46,74,117,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,129,140,270,0,0,0,132,144,276,0,5,4,91,109,201,0,0,0,94,110,203,0,0,3,48,91,134,0,0,0,46,89,136,0,0,0,21,18,37,0,0,0,21,18,37,6,0,3,47,123,170,0,0,0,52,128,175,0,0,0,0,0,0,0,0,0,0,0,0,3,5,12,206,338,545,0,0,0,206,344,552,13,8,16,332,481,813,0,0,0,342,492,830,0,5,3,42,52,91,0,0
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011158,0,0,0,26,32,58,0,0,0,26,32,58,0,0,0,101,75,175,0,0,0,102,75,178,0,0,0,98,90,183,0,0,0,98,89,189,0,0,0,5,3,8,0,0,0,5,3,8,0,0,0,7,7,9,0,0,0,7,7,9,0,0,0,9,7,13,0,0,0,9,7,13,0,0,0,12,11,27,0,0,0,12,14,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,58,0,0,0,25,34,56,0,0,0,26,47,74,0,0,0,26,47,74,0,0,0,18,24,36,0,0,0,18,24,36,0,0,0,0,13,15,0,0,0,0,13,15,0,3,3,16,33,51,0,0,0,16,37,49,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,61,114,174,0,0,0,61,115,174,0,0,0,88,143,230,0,0,0,88,146,231,0,0,0,6,17,27,0,0
507011159,7,3,13,97,77,179,0,0,0,106,84,189,29,20,50,381,392,774,0,0,0,413,418,831,15,18,32,306,288,595,0,0,3,325,307,630,0,0,0,22,24,47,0,0,0,20,24,44,0,0,0,16,37,54,0,0,0,21,37,55,0,0,4,36,27,59,0,0,0,35,28,64,0,4,3,49,64,114,0,0,0,48,66,120,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,120,158,276,6,0,6,127,159,286,0,7,7,111,147,259,0,0,0,111,156,262,0,0,0,64,78,139,0,0,0,64,81,135,0,0,0,16,20,41,0,0,0,16,26,37,0,0,0,52,76,128,0,0,0,52,79,130,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,234,325,559,0,0,0,234,339,569,5,11,15,355,484,839,6,0,3,361,491,857,0,0,0,55,46,96,0,0
507011160,4,0,8,104,71,175,0,0,0,106,72,181,10,11,20,348,347,697,4,0,3,361,363,728,9,3,17,282,292,575,0,0,0,292,299,590,0,0,0,25,18,44,0,0,0,23,25,49,0,4,4,21,28,46,0,0,0,21,29,52,0,0,0,38,20,53,0,0,0,40,20,52,0,0,0,29,52,81,0,0,0,31,52,82,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,112,115,231,0,0,0,118,123,236,0,0,0,67,121,191,0,0,0,67,126,191,0,0,0,40,59,101,0,0,0,40,59,101,0,0,0,24,29,55,0,0,0,24,27,52,0,3,3,30,96,127,0,0,0,30,97,130,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,166,312,470,0,0,0,166,318,479,3,7,14,273,423,699,0,0,0,280,431,714,0,4,5,38,63,98,0,0
507011161,0,4,8,238,188,424,0,0,0,238,189,432,28,16,51,1005,964,1967,0,3,0,1042,980,2022,19,10,33,596,571,1169,0,0,0,615,586,1200,0,0,0,39,41,80,0,0,0,39,39,80,0,5,5,41,65,102,0,0,0,41,69,105,0,4,4,46,34,84,0,0,0,46,37,85,0,3,4,68,127,190,0,0,0,71,127,194,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,192,265,460,0,0,0,197,272,471,0,8,6,145,189,332,0,0,0,148,194,339,0,0,0,47,115,164,0,0,0,50,115,164,0,5,4,21,43,63,0,0,0,25,41,69,0,0,0,94,157,247,0,0,0,98,153,249,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,311,498,811,0,0,0,319,503,820,7,17,26,506,764,1267,0,0,3,508,778,1292,0,0,3,68,91,161,0,0
507011163,6,6,8,85,85,176,0,0,0,89,92,178,13,9,26,331,326,660,0,0,0,353,331,685,10,11,20,236,222,449,0,0,0,244,230,470,0,0,0,12,15,28,0,0,0,12,15,28,0,0,0,10,9,23,0,0,0,10,15,22,0,0,0,24,12,37,0,0,0,20,12,36,0,0,4,32,41,80,0,0,0,31,44,79,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,79,85,162,0,0,0,82,88,168,0,0,0,48,77,126,0,0,0,48,77,126,0,0,0,20,20,46,0,0,0,20,21,46,0,0,0,5,16,21,0,0,0,12,16,27,0,4,5,38,67,101,0,0,0,41,71,109,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,114,185,300,0,0,0,118,184,306,3,3,10,191,270,463,0,0,0,199,271,473,0,5,0,25,26,57,0,0
507011259,5,3,11,106,97,201,0,0,0,113,93,209,20,22,41,440,421,859,3,0,6,458,441,902,10,15,25,381,322,706,0,0,0,394,342,728,0,0,0,12,24,38,0,0,0,12,24,41,0,4,4,11,20,34,0,0,0,11,27,37,3,0,5,41,20,56,0,0,0,45,21,62,0,0,0,29,53,86,0,0,0,31,58,89,0,0,0,0,0,0,0,0,0,0,0,0,6,7,11,102,121,218,0,6,3,109,126,226,0,6,6,56,122,176,0,0,0,56,129,181,0,0,0,15,53,65,0,0,0,15,51,66,0,0,0,16,30,43,0,0,0,20,30,47,0,3,3,37,66,104,0,0,0,37,71,108,0,0,0,5,3,6,0,0,0,5,3,6,0,7,9,126,273,397,0,0,0,126,279,406,3,10,16,226,391,615,0,6,3,228,405,632,0,4,4,36,52,86,0,0
507011260,0,0,0,5,13,23,0,0,0,5,13,23,0,4,4,80,90,172,0,0,0,80,95,172,3,0,3,101,76,180,0,0,0,109,81,190,0,0,0,5,9,4,0,0,0,5,9,4,0,0,0,0,5,8,0,0,0,0,3,11,0,0,0,4,0,7,0,0,0,4,0,7,0,0,0,4,14,20,0,0,0,4,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,21,35,0,0,0,15,28,37,0,0,0,27,32,58,0,0,0,27,33,59,0,0,0,6,9,16,0,0,0,6,9,16,0,0,0,7,12,19,0,0,0,7,12,19,0,0,0,11,22,31,0,0,0,11,22,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,73,119,0,0,0,53,71,126,0,0,0,67,93,164,0,0,0,67,98,166,0,0,0,10,4,16,0,0
507021164,0,0,0,64,62,121,0,0,0,64,62,121,5,7,9,295,319,611,6,0,5,297,327,624,4,3,11,305,336,639,0,0,0,313,341,654,0,0,0,12,10,22,0,0,0,12,10,22,0,0,0,11,10,22,0,0,0,13,10,30,0,0,0,12,13,27,0,0,0,12,13,27,0,0,0,10,31,39,0,0,0,6,31,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,67,113,0,0,0,47,67,116,0,0,0,113,119,233,0,0,0,115,124,235,0,0,0,35,47,83,0,0,0,35,47,83,0,0,0,18,30,54,0,0,0,25,30,56,0,0,0,31,79,110,0,0,0,31,79,111,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,198,276,475,3,0,3,205,274,483,0,5,5,249,344,588,0,0,0,252,349,599,0,0,0,15,32,49,0,0
