SA2_CODE_2021,Tot_20_24_PD_GD_GCL_M,Tot_20_24_BDL_M,Tot_20_24_ADip_DipL_M,Tot_20_24_Ct_III_IV_M,Tot_20_24_Ct_I_II_M,Tot_20_24_CL_nfd_M,Tot_20_24_LoE_NS_M,Tot_20_24_Tot_M,Tot_25_34_PD_GD_GCL_M,Tot_25_34_BDL_M,Tot_25_34_ADip_DipL_M,Tot_25_34_Ct_III_IV_M,Tot_25_34_Ct_I_II_M,Tot_25_34_CL_nfd_M,Tot_25_34_LoE_NS_M,Tot_25_34_Tot_M,Tot_35_44_PD_GD_GCL_M,Tot_35_44_BDL_M,Tot_35_44_ADip_DipL_M,Tot_35_44_Ct_III_IV_M,Tot_35_44_Ct_I_II_M,Tot_35_44_CL_nfd_M,Tot_35_44_LoE_NS_M,Tot_35_44_Tot_M,Tot_45_54_PD_GD_GCL_M,Tot_45_54_BDL_M,Tot_45_54_ADip_DipL_M,Tot_45_54_Ct_III_IV_M,Tot_45_54_Ct_I_II_M,Tot_45_54_CL_nfd_M,Tot_45_54_LoE_NS_M,Tot_45_54_Tot_M,Tot_55_64_PD_GD_GCL_M,Tot_55_64_BDL_M,Tot_55_64_ADip_DipL_M,Tot_55_64_Ct_III_IV_M,Tot_55_64_Ct_I_II_M,Tot_55_64_CL_nfd_M,Tot_55_64_LoE_NS_M,Tot_55_64_Tot_M,Tot_65ov_PtgdDe_GdDp_GdCt_M,Tot_65ov_BDL_M,Tot_65ov_ADip_DipL_M,Tot_65ov_Ct_III_IV_M,Tot_65ov_Ct_I_II_M,Tot_65ov_CL_nfd_M,Tot_65ov_LoE_NS_M,Tot_65ov_Tot_M,Tot_Tot_PD_GD_GCL_M,Tot_Tot_BDL_M,Tot_Tot_ADip_DipL_M,Tot_Tot_Ct_III_IV_M,Tot_Tot_Ct_I_II_M,Tot_tot_CL_nfd_M,Tot_Tot_LoE_NS_M,Tot_Tot_Tot_M,Ind_15_19_PD_GD_GCL_F,Ind_15_19_BDL_F,Ind_15_19_ADip_DipL_F,Ind_15_19_Ct_III_IV_F,Ind_15_19_Ct_I_II_F,Ind_15_19_CL_nfd_F,Ind_15_19_LoE_NS_F,Ind_15_19_Tot_F,Ind_20_24_PD_GD_GCL_F,Ind_20_24_BDL_F,Ind_20_24_ADip_DipL_F,Ind_20_24_Ct_III_IV_F,Ind_20_24_Ct_I_II_F,Ind_20_24_CL_nfd_F,Ind_20_24_LoE_NS_F,Ind_20_24_Tot_F,Ind_25_34_PD_GD_GCL_F,Ind_25_34_BDL_F,Ind_25_34_ADip_DipL_F,Ind_25_34_Ct_III_IV_F,Ind_25_34_Ct_I_II_F,Ind_25_34_CL_nfd_F,Ind_25_34_LoE_NS_F,Ind_25_34_Tot_F,Ind_35_44_PD_GD_GCL_F,Ind_35_44_BDL_F,Ind_35_44_ADip_DipL_F,Ind_35_44_Ct_III_IV_F,Ind_35_44_Ct_I_II_F,Ind_35_44_CL_nfd_F,Ind_35_44_LoE_NS_F,Ind_35_44_Tot_F,Ind_45_54_PD_GD_GCL_F,Ind_45_54_BDL_F,Ind_45_54_ADip_DipL_F,Ind_45_54_Ct_III_IV_F,Ind_45_54_Ct_I_II_F,Ind_45_54_CL_nfd_F,Ind_45_54_LoE_NS_F,Ind_45_54_Tot_F,Ind_55_64_PD_GD_GCL_F,Ind_55_64_BDL_F,Ind_55_64_ADip_DipL_F,Ind_55_64_Ct_III_IV_F,Ind_55_64_Ct_I_II_F,Ind_55_64_CL_nfd_F,Ind_55_64_LoE_NS_F,Ind_55_64_Tot_F,Ind_65ov_PtgdDe_GdDp_GdCt_F,Ind_65ov_BDL_F,Ind_65ov_ADip_DipL_F,Ind_65ov_Ct_III_IV_F,Ind_65ov_Ct_I_II_F,Ind_65ov_CL_nfd_F,Ind_65ov_LoE_NS_F,Ind_65ov_Tot_F,Ind_Tot_PD_GD_GCL_F,Ind_Tot_BDL_F,Ind_Tot_ADip_DipL_F,Ind_Tot_Ct_III_IV_F,Ind_Tot_Ct_I_II_F,Ind_tot_CL_nfd_F,Ind_Tot_LoE_NS_F,Ind_Tot_Tot_F,NonI_15_19_PD_GD_GCL_F,NonI_15_19_BDL_F,NonI_15_19_ADip_DipL_F,NonI_15_19_Ct_III_IV_F,NonI_15_19_Ct_I_II_F,NonI_15_19_CL_nfd_F,NonI_15_19_LoE_NS_F,NonI_15_19_Tot_F,NonI_20_24_PD_GD_GCL_F,NonI_20_24_BDL_F,NonI_20_24_ADip_DipL_F,NonI_20_24_Ct_III_IV_F,NonI_20_24_Ct_I_II_F,NonI_20_24_CL_nfd_F,NonI_20_24_LoE_NS_F,NonI_20_24_Tot_F,NonI_25_34_PD_GD_GCL_F,NonI_25_34_BDL_F,NonI_25_34_ADip_DipL_F,NonI_25_34_Ct_III_IV_F,NonI_25_34_Ct_I_II_F,NonI_25_34_CL_nfd_F,NonI_25_34_LoE_NS_F,NonI_25_34_Tot_F,NonI_35_44_PD_GD_GCL_F,NonI_35_44_BDL_F,NonI_35_44_ADip_DipL_F,NonI_35_44_Ct_III_IV_F,NonI_35_44_Ct_I_II_F,NonI_35_44_CL_nfd_F,NonI_35_44_LoE_NS_F,NonI_35_44_Tot_F,NonI_45_54_PD_GD_GCL_F,NonI_45_54_BDL_F,NonI_45_54_ADip_DipL_F,NonI_45_54_Ct_III_IV_F,NonI_45_54_Ct_I_II_F,NonI_45_54_CL_nfd_F,NonI_45_54_LoE_NS_F,NonI_45_54_Tot_F,NonI_55_64_PD_GD_GCL_F,NonI_55_64_BDL_F,NonI_55_64_ADip_DipL_F,NonI_55_64_Ct_III_IV_F,NonI_55_64_Ct_I_II_F,NonI_55_64_CL_nfd_F,NonI_55_64_LoE_NS_F,NonI_55_64_Tot_F,NonI_65ov_PtgdDe_GdDp_GdCt_F,NonI_65ov_BDL_F,NonI_65ov_ADip_DipL_F,NonI_65ov_Ct_III_IV_F,NonI_65ov_Ct_I_II_F,NonI_65ov_CL_nfd_F,NonI_65ov_LoE_NS_F,NonI_65ov_Tot_F,NonI_Tot_PD_GD_GCL_F,NonI_Tot_BDL_F,NonI_Tot_ADip_DipL_F,NonI_Tot_Ct_III_IV_F,NonI_Tot_Ct_I_II_F,NonI_tot_CL_nfd_F,NonI_Tot_LoE_NS_F,NonI_Tot_Tot_F,IS_NS_15_19_PD_GD_GCL_F,IS_NS_15_19_BDL_F,IS_NS_15_19_ADip_DipL_F,IS_NS_15_19_Ct_III_IV_F,IS_NS_15_19_Ct_I_II_F,IS_NS_15_19_CL_nfd_F,IS_NS_15_19_LoE_NS_F,IS_NS_15_19_Tot_F,IS_NS_20_24_PD_GD_GCL_F,IS_NS_20_24_BDL_F,IS_NS_20_24_ADip_DipL_F,IS_NS_20_24_Ct_III_IV_F,IS_NS_20_24_Ct_I_II_F,IS_NS_20_24_CL_nfd_F,IS_NS_20_24_LoE_NS_F,IS_NS_20_24_Tot_F
506031125,11,79,14,55,17,0,18,196,48,160,41,78,10,11,42,384,79,164,56,113,7,8,44,465,94,165,79,141,4,13,47,542,79,166,97,175,8,12,48,581,47,123,64,185,3,12,34,466,363,846,358,765,52,49,230,2665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,4,0,0,12,0,0,0,25,19,5,5,51,10,88,15,40,4,4,4,170,91,225,48,62,3,9,13,452,133,238,76,56,9,15,25,552,103,200,127,86,11,15,24,559,62,130,144,72,7,23,20,462,36,77,80,40,8,13,41,297,435,955,488,386,65,86,130,2546,0,0,0,0,0,0,7,7,0,0,0,0,0,0,5,5
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,20,142,137,148,27,10,99,578,370,686,380,327,27,23,276,2088,273,488,207,243,13,18,174,1425,73,196,101,210,9,13,116,712,35,83,61,177,3,10,91,472,27,68,52,168,7,16,76,410,802,1653,946,1296,99,102,865,5774,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,9,0,6,0,10,0,0,0,15,0,0,4,0,0,0,0,8,0,0,0,5,0,0,0,4,3,0,0,4,0,0,0,6,0,0,0,0,0,0,3,8,3,11,7,26,7,3,10,60,0,0,7,29,16,0,6,51,30,184,129,123,20,8,35,534,600,814,254,195,15,29,98,2013,231,531,212,130,14,17,67,1192,91,218,89,102,14,20,27,569,44,109,61,99,11,22,40,380,22,67,46,44,7,26,66,280,1017,1928,802,716,101,117,343,5016,0,0,0,0,0,0,13,13,0,0,0,0,0,0,53,53
506031128,10,56,30,71,30,3,29,224,92,254,96,225,19,9,55,748,123,250,128,233,9,8,68,825,73,140,71,198,6,13,57,553,51,96,70,227,3,10,51,505,57,129,127,336,4,22,101,772,407,919,521,1314,86,70,374,3698,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,7,0,0,0,16,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,9,23,0,0,9,37,0,0,0,19,20,0,3,49,3,75,24,64,12,3,9,190,131,350,101,118,18,6,19,748,149,317,134,154,5,22,27,811,78,178,102,133,10,18,28,553,68,111,124,111,16,28,23,480,43,142,136,86,17,40,126,602,485,1173,625,684,91,125,242,3422,0,0,0,0,0,0,8,8,0,0,0,0,0,0,10,11
506031129,15,112,24,57,14,4,23,244,89,192,43,93,6,3,31,455,240,324,93,99,0,9,44,808,241,331,84,151,0,9,39,854,182,217,89,132,0,18,41,689,135,255,158,255,3,21,102,939,903,1438,491,813,47,59,286,4039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,12,25,5,0,3,41,15,144,26,32,14,3,3,231,104,256,45,49,5,9,14,469,278,453,107,69,5,15,21,949,230,384,132,83,6,18,26,886,133,199,127,52,4,28,28,566,88,259,191,55,20,56,147,804,848,1688,630,360,57,128,240,3946,0,0,0,0,0,0,8,8,0,0,0,0,0,0,4,0
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031131,13,136,36,72,27,5,24,305,97,264,66,112,8,6,40,593,329,459,144,156,8,12,64,1166,307,488,152,222,8,16,82,1279,163,232,90,210,6,14,43,752,130,251,200,287,6,22,72,974,1039,1833,699,1082,77,74,339,5148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,9,0,0,3,37,23,4,11,77,15,159,15,46,14,3,14,262,139,309,42,52,6,10,23,580,391,689,171,117,5,22,29,1428,282,476,194,106,19,36,38,1157,137,252,158,77,15,39,37,703,86,182,168,67,16,53,103,669,1056,2072,744,509,99,158,248,4882,0,0,0,0,0,0,12,12,0,0,0,0,0,0,8,14
506041132,15,75,64,169,33,10,71,430,146,310,221,333,23,19,196,1248,172,336,217,337,16,23,173,1276,63,154,116,299,12,15,128,787,33,86,64,246,9,15,68,516,32,63,73,315,0,20,111,621,454,1028,753,1739,112,103,801,4993,0,0,0,0,0,0,0,3,0,0,0,15,3,0,5,25,0,3,7,14,3,0,6,39,3,0,5,7,0,0,0,13,0,0,9,5,3,0,0,16,0,0,3,3,0,0,8,7,0,3,5,0,0,0,0,9,4,12,17,50,10,0,21,108,0,0,3,41,19,0,13,77,15,83,74,110,35,8,28,353,229,488,171,190,26,18,52,1172,201,401,152,189,11,29,47,1031,70,163,122,162,20,36,28,593,49,111,89,109,8,35,32,435,25,91,76,83,8,41,114,436,584,1335,689,886,126,171,315,4109,0,0,0,0,0,0,38,38,0,0,0,0,0,0,42,42
506041133,17,121,60,122,34,7,39,399,149,366,176,274,14,10,103,1085,355,563,208,320,5,11,138,1608,225,336,200,345,9,19,94,1227,126,192,143,271,4,16,66,823,76,128,113,294,4,23,83,713,952,1704,904,1669,96,95,566,5975,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0,0,5,9,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,6,10,7,0,5,39,0,0,5,38,23,5,10,82,18,175,55,105,21,14,18,405,260,568,146,148,13,12,46,1186,419,727,205,189,16,41,64,1660,188,400,232,184,22,40,47,1107,84,191,136,120,18,29,45,622,33,104,115,70,3,37,93,458,989,2171,897,848,109,178,327,5521,0,0,0,0,0,0,21,21,0,0,0,0,0,0,13,13
506041134,5,45,40,154,34,7,44,329,46,123,105,341,41,14,128,792,90,160,141,386,23,21,157,967,52,92,89,356,15,23,141,767,19,61,83,290,9,17,104,577,35,76,96,437,13,18,226,901,242,553,560,2005,146,110,832,4450,0,0,0,4,0,0,0,6,0,4,0,10,4,0,3,18,0,0,0,13,7,0,0,22,0,0,4,12,0,0,3,24,0,0,5,5,0,0,5,18,0,5,0,0,3,0,5,16,3,0,0,0,0,0,0,4,4,16,11,41,12,3,20,111,0,0,6,52,36,9,13,110,3,51,50,151,35,11,7,316,91,243,144,294,29,29,37,865,98,237,185,238,36,39,34,861,41,145,118,196,26,35,47,607,34,72,105,170,23,32,59,497,23,99,121,111,8,45,280,690,291,854,728,1205,190,195,483,3947,0,0,0,0,0,0,24,24,0,0,0,0,0,0,27,29
506041135,10,78,45,131,42,8,35,339,77,255,136,348,19,18,111,964,213,389,186,430,22,15,110,1370,147,221,169,363,9,18,117,1043,64,104,105,283,4,13,72,652,41,71,71,287,3,11,52,540,550,1117,723,1897,125,83,517,5008,0,0,0,5,0,0,0,5,0,0,0,4,0,0,0,6,0,3,7,4,4,0,0,17,0,5,0,4,0,0,0,11,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,3,0,11,7,25,8,0,7,59,0,0,8,53,38,5,17,118,6,133,49,125,37,7,14,365,154,417,190,231,26,19,44,1076,260,567,233,283,26,31,56,1460,131,272,237,212,21,48,45,959,61,117,113,111,16,28,40,488,15,72,65,73,16,17,80,337,635,1575,883,1089,176,152,295,4809,0,0,0,0,0,0,17,17,0,0,0,0,0,0,20,20
506041136,0,30,24,104,22,5,37,222,54,123,96,265,27,12,106,669,95,173,112,291,15,17,122,834,30,96,99,225,7,12,119,593,17,57,49,237,7,13,83,458,19,60,55,263,3,20,149,577,215,547,438,1416,102,81,646,3445,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,5,0,0,0,14,6,0,4,22,0,0,0,6,4,0,6,11,0,0,0,7,0,0,3,6,3,0,0,3,0,0,0,7,5,0,0,0,0,0,0,4,10,4,5,32,4,0,8,61,0,0,0,31,27,5,3,64,6,38,29,95,33,14,10,231,102,215,124,188,28,14,40,713,101,226,115,168,24,15,40,692,35,110,74,114,15,24,31,399,25,69,71,95,8,18,43,327,20,59,80,51,7,33,161,417,293,723,503,744,135,115,330,2841,0,0,0,0,0,0,14,14,0,0,0,0,0,0,25,25
506041137,0,50,55,157,25,10,40,347,81,276,149,363,25,11,114,1025,161,313,169,405,11,22,139,1221,86,195,185,400,8,25,117,1022,67,128,128,408,4,23,85,843,60,116,163,558,8,42,134,1076,459,1063,847,2352,120,141,673,5655,0,0,0,5,0,0,0,7,0,0,3,4,0,0,0,11,0,5,6,12,4,0,0,24,0,4,0,12,5,0,0,25,3,5,9,5,0,0,0,21,0,0,4,4,0,0,0,7,0,4,3,0,0,0,3,12,4,20,22,41,4,0,3,107,0,4,6,49,39,3,7,107,11,93,55,122,27,12,13,337,159,397,163,216,22,26,47,1033,180,405,210,229,31,25,55,1135,101,244,217,226,31,49,40,907,60,144,162,174,18,48,56,676,44,148,138,109,27,69,170,702,559,1430,952,1139,192,231,393,4894,0,0,0,0,0,0,26,26,0,0,0,0,0,0,34,34
506051138,12,34,32,143,30,8,43,299,59,169,100,456,27,11,109,932,148,274,189,447,15,22,144,1237,64,146,132,379,9,21,87,838,40,77,88,329,5,14,89,638,34,69,88,374,3,31,104,700,348,770,631,2160,126,103,603,4739,0,0,0,0,0,0,3,8,0,0,6,4,6,0,0,15,0,5,9,12,0,0,3,26,6,0,0,10,3,0,0,15,4,3,0,4,3,0,4,11,4,0,0,7,3,0,0,11,0,0,0,0,0,0,5,10,10,9,16,38,10,8,12,98,0,0,4,56,37,4,11,113,8,51,38,93,33,9,4,240,121,345,130,268,28,12,47,940,172,411,200,272,23,36,49,1156,76,166,160,201,22,40,40,698,44,120,141,125,21,27,56,524,32,87,100,98,7,41,119,483,446,1173,774,1113,163,160,325,4158,0,0,0,0,0,0,22,22,0,0,0,0,0,0,19,19
506051139,0,6,17,106,18,9,21,183,19,73,47,335,14,10,81,587,22,92,73,309,10,13,54,570,21,65,66,235,5,14,58,468,15,42,44,237,4,15,49,406,20,44,68,258,0,17,67,477,106,326,319,1510,72,77,353,2760,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,9,3,0,0,0,20,0,3,4,6,0,0,0,16,0,0,3,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,22,4,3,5,55,0,0,3,31,22,5,4,64,0,28,36,92,23,5,6,197,41,174,87,203,15,18,24,561,64,160,106,163,19,18,23,548,32,103,102,153,14,34,22,453,21,54,85,95,9,33,23,319,20,66,71,59,7,21,81,333,178,583,489,804,108,133,189,2474,0,0,0,0,0,0,6,6,0,0,0,0,0,0,9,9
506051140,0,38,20,75,24,6,23,187,29,83,36,221,12,8,30,412,68,154,111,235,9,6,60,634,102,208,118,293,6,9,78,816,98,157,110,333,5,19,64,779,142,272,220,444,3,38,140,1258,444,907,626,1623,75,82,407,4163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,5,0,3,0,3,0,0,0,4,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,5,10,5,0,0,26,0,0,0,29,12,0,14,60,4,59,25,61,19,0,9,176,67,175,82,121,11,9,18,483,127,268,110,116,17,16,13,671,123,247,178,131,21,43,24,767,102,197,173,109,15,34,33,670,89,271,274,112,26,75,185,1025,515,1222,848,677,118,172,291,3846,0,0,0,0,0,0,13,13,0,0,0,0,0,0,12,12
506051141,3,58,14,57,19,0,13,154,23,70,26,160,11,0,28,319,40,107,56,226,4,3,36,480,84,145,105,269,4,14,47,680,52,92,95,221,3,16,65,543,82,187,144,316,5,27,134,902,284,659,452,1286,56,66,340,3148,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4,7,3,9,0,0,4,30,0,0,0,22,31,0,3,57,9,55,13,38,6,5,0,132,35,123,52,107,6,5,6,333,99,225,101,92,13,15,20,570,109,217,111,124,11,26,28,628,63,136,119,107,8,36,27,495,63,163,157,78,9,38,206,710,381,919,551,572,86,119,289,2924,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,3
506061142,5,21,16,155,30,10,46,282,26,123,112,741,18,16,117,1159,79,193,187,583,19,15,132,1210,49,86,108,378,7,22,82,740,33,53,64,286,6,10,60,508,17,43,53,237,0,20,52,418,210,513,549,2436,113,97,523,4442,0,0,0,3,3,0,0,6,0,0,0,9,3,0,0,16,4,8,0,19,0,0,0,38,4,5,10,12,0,0,0,27,0,0,7,4,0,0,0,14,0,4,0,3,0,0,0,4,0,0,0,0,0,0,0,0,3,15,15,56,6,3,9,111,0,0,8,60,32,7,8,111,9,41,43,154,24,13,9,296,102,331,284,518,39,34,47,1352,134,287,248,338,37,33,49,1133,58,120,168,184,20,40,28,613,33,63,134,115,10,32,29,419,20,53,67,53,9,23,55,281,362,895,951,1427,175,182,220,4209,0,0,0,0,0,0,15,15,0,0,0,0,0,0,23,23
506061143,0,17,7,81,10,3,12,135,13,37,14,172,10,3,31,275,15,47,32,170,3,5,43,310,21,39,62,181,0,5,42,348,18,30,36,191,0,12,45,328,10,20,36,154,0,9,44,268,71,180,186,974,35,30,227,1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,13,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,15,3,0,0,25,0,0,3,24,17,4,8,51,0,23,24,63,10,0,0,121,27,87,53,97,7,8,15,300,27,77,72,86,3,10,16,290,23,78,81,96,15,29,31,338,18,55,60,54,8,16,14,237,12,32,31,25,5,14,29,148,112,359,319,439,62,89,103,1486,0,0,0,0,0,0,4,4,0,0,0,0,0,0,5,5
506061144,0,0,0,37,4,0,9,54,7,13,14,84,0,0,16,144,8,26,16,100,0,8,20,180,12,28,23,131,0,7,53,264,13,26,41,112,0,10,35,237,5,31,32,102,0,13,41,225,45,137,128,577,17,38,197,1132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,13,0,0,0,10,0,5,5,20,5,10,5,27,3,0,4,44,9,33,16,63,7,0,9,130,14,50,32,61,5,8,3,180,18,55,43,61,3,9,15,204,15,42,44,32,3,13,15,165,8,28,38,27,5,5,37,148,63,220,180,282,26,41,89,889,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,6
506071145,10,122,31,67,14,0,22,273,252,511,92,193,8,9,94,1157,204,388,91,131,4,5,78,899,149,223,85,97,0,6,42,599,104,191,79,114,0,9,57,539,126,233,134,162,5,19,167,842,844,1664,502,771,49,55,469,4357,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,4,0,4,0,0,3,0,4,10,0,0,0,0,0,0,5,4,0,0,4,3,0,0,0,8,0,3,0,0,0,0,0,4,0,3,0,0,0,0,4,4,0,6,3,12,0,0,7,39,0,0,6,14,6,0,5,34,24,199,46,77,16,3,10,373,320,661,96,112,6,11,26,1227,275,439,102,78,8,13,24,943,140,258,100,65,10,14,20,610,116,200,108,64,5,31,35,557,93,208,177,53,14,46,239,831,966,1974,628,462,70,116,362,4582,0,0,0,0,0,0,8,8,0,0,0,0,0,0,15,15
506071146,14,110,44,48,16,5,43,284,124,251,57,93,5,6,57,612,143,241,57,90,4,7,35,579,145,215,63,91,0,11,55,579,138,173,65,102,3,5,46,524,130,205,134,167,12,19,133,782,702,1186,420,627,49,49,394,3433,0,0,0,4,3,0,6,7,0,0,0,3,0,0,3,9,0,0,5,0,0,0,5,13,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,3,8,4,7,3,0,14,42,0,0,4,13,6,0,4,30,17,115,26,45,11,5,15,228,118,258,44,44,5,3,8,479,151,284,75,53,3,3,19,592,142,266,90,51,5,22,18,593,122,196,109,51,4,24,33,540,84,161,152,40,8,39,211,697,636,1287,497,297,42,95,307,3151,0,0,0,0,0,0,4,4,0,0,0,0,0,0,14,13
506071147,22,154,35,55,7,3,44,312,225,493,88,159,18,7,106,1086,287,418,83,136,0,9,67,1003,240,361,123,118,4,12,90,944,182,311,123,164,3,12,68,863,218,354,208,191,3,36,155,1167,1165,2092,654,848,46,88,543,5435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,4,3,0,0,0,14,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,5,4,7,6,8,0,0,10,39,0,0,4,15,14,0,4,40,36,188,43,68,18,0,13,365,298,523,85,94,12,7,17,1038,290,481,117,67,12,7,28,1000,242,429,137,92,10,15,21,943,198,299,174,74,10,30,40,830,160,274,199,76,12,63,153,930,1218,2192,751,489,85,129,278,5155,0,0,0,0,0,0,12,12,0,0,0,0,0,0,33,33
507011148,11,79,37,123,31,13,28,320,122,416,131,399,18,11,105,1207,291,452,225,449,10,23,120,1573,152,284,199,411,5,21,74,1159,71,115,92,254,3,17,58,615,48,88,98,217,0,19,95,568,697,1438,782,1905,113,106,516,5557,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,6,0,0,0,9,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,5,9,9,4,14,0,6,4,47,0,0,8,57,32,0,3,104,18,122,61,110,27,12,11,362,236,625,194,254,21,19,35,1398,296,682,259,249,28,36,48,1600,169,328,236,202,28,50,40,1044,54,145,131,111,14,31,23,503,18,76,102,51,13,40,123,407,796,1972,991,1041,158,188,278,5422,0,0,0,0,0,0,7,7,0,0,0,0,0,0,15,15
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,3,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
