SA2_CODE_2021,R_Tot_Dw_s_S_Hou_Oth_h,R_Tot_Dw_s_SDRTHT_Oth_h,R_Tot_Dw_s_Fl_Ap_Oth_h,R_Tot_Dw_s_Oth_d_Car_Oth_h,R_Tot_Dw_s_Oth_d_Cab_h_Oth_h,R_Tot_Dw_s_Oth_d_IHTSO_Oth_h,R_Tot_Dw_s_Oth_d_HFASO_Oth_h,R_Tot_Dw_s_Oth_d_Tot_Oth_h,R_Tot_Dw_s_Ns_Oth_h,R_Tot_Tot_Oth_h,Oth_TT_Dw_s_S_Hou_Oth_h,Oth_TT_Dw_s_SDRTHT_Oth_h,Oth_TT_Dw_s_Fl_Ap_Oth_h,Oth_TT_Dw_s_Ot_d_Car_Oth_h,Oth_TT_Dw_s_Ot_d_Cab_h_Oth_h,Oth_TT_Dw_s_Ot_d_IHTSO_Oth_h,Oth_TT_Dw_s_Ot_d_HFASO_Oth_h,Oth_TT_Dw_s_Ot_d_Tot_Oth_h,Oth_TT_Dw_s_Ns_Oth_h,Oth_TT_Tot_Oth_h,TT_ns_Dw_s_S_Hou_Oth_h,TT_ns_Dw_s_SDRTHT_Oth_h,TT_ns_Dw_s_Fl_Ap_Oth_h,TT_ns_Dw_s_Oth_d_Car_Oth_h,TT_ns_Dw_s_Oth_d_Cab_h_Oth_h,TT_ns_Dw_s_Oth_d_IHTSO_Oth_h,TT_ns_Dw_s_Oth_d_HFASO_Oth_h,TT_ns_Dw_s_Oth_d_Tot_Oth_h,TT_ns_Dw_s_Ns_Oth_h,TT_ns_Tot_Oth_h,Tot_Dw_s_S_Hou_Oth_h,Tot_Dw_s_SDRTHT_Oth_h,Tot_Dw_s_Fl_Ap_Oth_h,Tot_Dw_s_Oth_d_Car_Oth_h,Tot_Dw_s_Oth_d_Cab_h_Oth_h,Tot_Dw_s_Oth_d_IHTSO_Oth_h,Tot_Dw_s_Oth_d_HFASO_Oth_h,Tot_Dw_s_Oth_d_Tot_Oth_h,Tot_Dw_s_Ns_Oth_h,Tot_Tot_Oth_h,Ow_o_Dw_s_S_Hou_Tot_h,Ow_o_Dw_s_SDRTHT_Tot_h,Ow_o_Dw_s_Fl_Ap_Tot_h,Ow_o_Dw_s_Oth_d_Car_Tot_h,Ow_o_Dw_s_Oth_d_Cab_h_Tot_h,Ow_o_Dw_s_Oth_d_IHTSO_Tot_h,Ow_o_Dw_s_Oth_d_HFASO_Tot_h,Ow_o_Dw_s_Oth_d_Tot_Tot_h,Ow_o_Dw_s_Ns_Tot_h,Ow_o_Tot_Tot_h,Ow_wm_Dw_s_S_Hou_Tot_h,Ow_wm_Dw_s_SDRTHT_Tot_h,Ow_wm_Dw_s_Fl_Ap_Tot_h,Ow_wm_Dw_s_Oth_d_Car_Tot_h,Ow_wm_Dw_s_Oth_d_Cab_h_Tot_h,Ow_wm_Dw_s_Oth_d_IHTSO_Tot_h,Ow_wm_Dw_s_Oth_d_HFASO_Tot_h,Ow_wm_Dw_s_Oth_d_Tot_Tot_h,Ow_wm_Dw_s_Ns_Tot_h,Ow_wm_Tot_Tot_h,R_RAg_Dw_s_S_Hou_Tot_h,R_RAg_Dw_s_SDRTHT_Tot_h,R_RAg_Dw_s_Fl_Ap_Tot_h,R_RAg_Dw_s_Oth_d_Car_Tot_h,R_RAg_Dw_s_Oth_d_Cab_h_Tot_h,R_RAg_Dw_s_Oth_d_IHTSO_Tot_h,R_RAg_Dw_s_Oth_d_HFASO_Tot_h,R_RAg_Dw_s_Oth_d_Tot_Tot_h,R_RAg_Dw_s_Ns_Tot_h,R_RAg_Tot_Tot_h,R_STHA_Dw_s_S_Hou_Tot_h,R_STHA_Dw_s_SDRTHT_Tot_h,R_STHA_Dw_s_Fl_Ap_Tot_h,R_STHA_Dw_s_Ot_d_Car_Tot_h,R_STHA_Dw_s_Ot_d_Cab_h_Tot_h,R_STHA_Dw_s_Ot_d_IHTSO_Tot_h,R_STHA_Dw_s_Ot_d_HFASO_Tot_h,R_STHA_Dw_s_Ot_d_Tot_Tot_h,R_STHA_Dw_s_Ns_Tot_h,R_STHA_Tot_Tot_h,R_Pnsh_Dw_s_S_Hou_Tot_h,R_Pnsh_Dw_s_SDRTHT_Tot_h,R_Pnsh_Dw_s_Fl_Ap_Tot_h,R_Pnsh_Dw_s_Ot_d_Car_Tot_h,R_Pnsh_Dw_s_Ot_d_Cab_h_Tot_h,R_Pnsh_Dw_s_Ot_d_IHTSO_Tot_h,R_Pnsh_Dw_s_Ot_d_HFASO_Tot_h,R_Pnsh_Dw_s_Oth_d_Tot_Tot_h,R_Pnsh_Dw_s_Ns_Tot_h,R_Pnsh_Tot_Tot_h,R_CHP_Dw_s_S_Hou_Tot_h,R_CHP_Dw_s_SDRTHT_Tot_h,R_CHP_Dw_s_Fl_Ap_Tot_h,R_CHP_Dw_s_Oth_d_Car_Tot_h,R_CHP_Dw_s_Oth_d_Cab_h_Tot_h,R_CHP_Dw_s_Oth_d_IHTSO_Tot_h,R_CHP_Dw_s_Oth_d_HFASO_Tot_h,R_CHP_Dw_s_Oth_d_Tot_Tot_h,R_CHP_Dw_s_Ns_Tot_h,R_CHP_Tot_Tot_h,R_othLT_Dw_s_S_Hou_Tot_h,R_othLT_Dw_s_SDRTHT_Tot_h,R_othLT_Dw_s_Fl_Ap_Tot_h,R_othLT_Dw_s_O_d_Car_Tot_h,R_othLT_Dw_s_O_d_Cab_h_Tot_h,R_othLT_Dw_s_O_d_IHTSO_Tot_h,R_othLT_Dw_s_O_d_HFASO_Tot_h,R_othLT_Dw_s_O_d_Tot_Tot_h,R_othLT_Dw_s_Ns_Tot_h,R_othLT_Tot_Tot_h,R_LTns_Dw_s_S_Hou_Tot_h,R_LTns_Dw_s_SDRTHT_Tot_h,R_LTns_Dw_s_Fl_Ap_Tot_h,R_LTns_Dw_s_Ot_d_Car_Tot_h,R_LTns_Dw_s_Ot_d_Cab_h_Tot_h,R_LTns_Dw_s_Ot_d_IHTSO_Tot_h,R_LTns_Dw_s_Ot_d_HFASO_Tot_h,R_LTns_Dw_s_Ot_d_Tot_Tot_h,R_LTns_Dw_s_Ns_Tot_h,R_LTns_Tot_Tot_h,R_Tot_Dw_s_S_Hou_Tot_h,R_Tot_Dw_s_SDRTHT_Tot_h,R_Tot_Dw_s_Fl_Ap_Tot_h,R_Tot_Dw_s_Oth_d_Car_Tot_h,R_Tot_Dw_s_Oth_d_Cab_h_Tot_h,R_Tot_Dw_s_Oth_d_IHTSO_Tot_h,R_Tot_Dw_s_Oth_d_HFASO_Tot_h,R_Tot_Dw_s_Oth_d_Tot_Tot_h,R_Tot_Dw_s_Ns_Tot_h,R_Tot_Tot_Tot_h,Oth_TT_Dw_s_S_Hou_Tot_h,Oth_TT_Dw_s_SDRTHT_Tot_h,Oth_TT_Dw_s_Fl_Ap_Tot_h,Oth_TT_Dw_s_Ot_d_Car_Tot_h,Oth_TT_Dw_s_Ot_d_Cab_h_Tot_h,Oth_TT_Dw_s_Ot_d_IHTSO_Tot_h,Oth_TT_Dw_s_Ot_d_HFASO_Tot_h,Oth_TT_Dw_s_Ot_d_Tot_Tot_h,Oth_TT_Dw_s_Ns_Tot_h,Oth_TT_Tot_Tot_h,TT_ns_Dw_s_S_Hou_Tot_h,TT_ns_Dw_s_SDRTHT_Tot_h,TT_ns_Dw_s_Fl_Ap_Tot_h,TT_ns_Dw_s_Oth_d_Car_Tot_h,TT_ns_Dw_s_Oth_d_Cab_h_Tot_h,TT_ns_Dw_s_Oth_d_IHTSO_Tot_h,TT_ns_Dw_s_Oth_d_HFASO_Tot_h,TT_ns_Dw_s_Oth_d_Tot_Tot_h,TT_ns_Dw_s_Ns_Tot_h,TT_ns_Tot_Tot_h,Tot_Dw_s_S_Hou_Tot_h,Tot_Dw_s_SDRTHT_Tot_h,Tot_Dw_s_Fl_Ap_Tot_h,Tot_Dw_s_Oth_d_Car_Tot_h,Tot_Dw_s_Oth_d_Cab_h_Tot_h,Tot_Dw_s_Oth_d_IHTSO_Tot_h,Tot_Dw_s_Oth_d_HFASO_Tot_h,Tot_Dw_s_Oth_d_Tot_Tot_h,Tot_Dw_s_Ns_Tot_h,Tot_Tot_Tot_h
507031261,424,18,0,0,0,0,0,0,0,446,12,0,0,0,0,0,0,0,0,13,19,0,0,0,0,0,0,0,0,19,2555,33,4,0,0,0,0,0,3,2607,449,0,0,0,0,0,0,0,0,451,1684,13,6,0,0,0,0,0,3,1706,339,15,0,0,0,0,0,0,0,358,0,0,0,0,0,0,0,0,0,0,85,5,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,4,439,18,0,0,0,0,0,0,0,461,15,0,0,0,0,0,0,0,0,20,19,0,0,0,0,0,0,0,0,19,2616,36,4,0,0,0,0,0,3,2660
507041175,496,319,264,0,0,0,0,0,3,1074,41,23,0,0,0,0,0,0,0,68,22,9,5,0,0,0,0,0,0,28,3035,830,509,0,0,0,0,0,3,4383,1493,295,129,0,0,0,0,0,0,1920,996,199,116,0,0,0,0,0,0,1307,340,230,204,0,0,0,0,0,0,769,0,0,0,0,0,0,0,0,0,4,154,76,54,0,0,0,0,0,0,288,0,6,0,0,0,0,0,0,0,6,9,3,5,0,0,0,0,0,0,15,0,4,3,0,0,0,0,0,0,12,500,322,269,0,0,0,0,0,3,1090,48,23,0,0,0,0,0,0,0,70,25,8,5,0,0,0,0,0,0,33,3062,845,517,0,0,0,0,0,3,4423
507041176,179,74,4,0,0,0,0,0,0,259,7,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,12,1098,167,4,0,0,0,0,0,0,1268,506,38,0,0,0,0,0,0,0,547,401,47,0,0,0,0,0,0,0,448,117,37,0,0,0,0,0,0,0,161,0,15,0,0,0,0,0,0,0,19,61,21,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,183,79,4,0,0,0,0,0,0,263,7,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,17,1108,170,4,0,0,0,0,0,0,1276
507041177,537,783,131,0,0,0,0,0,5,1451,50,36,33,0,0,0,0,0,0,114,33,26,4,0,0,0,0,0,0,63,3704,1981,334,0,0,0,0,0,20,6041,1524,541,66,0,0,0,0,0,13,2139,1580,619,112,0,0,0,0,0,5,2317,323,423,96,0,0,0,0,0,0,843,39,154,8,0,0,0,0,0,0,199,172,193,24,0,0,0,0,0,0,392,12,14,0,0,0,0,0,0,0,24,13,13,0,0,0,0,0,0,0,23,0,0,5,0,0,0,0,0,0,7,557,797,131,0,0,0,0,0,5,1489,51,29,33,0,0,0,0,0,0,120,31,26,4,0,0,0,0,0,0,64,3750,2015,342,0,0,0,0,0,20,6123
507041178,655,502,208,0,0,0,0,0,0,1368,54,45,3,0,0,0,0,0,0,104,35,19,9,0,0,0,0,0,0,63,3993,1422,423,0,0,0,0,0,5,5842,1822,499,123,0,0,0,0,0,3,2447,1456,363,81,0,0,0,0,0,0,1899,457,322,162,0,0,0,0,0,0,943,48,74,6,0,0,0,0,0,0,127,157,105,35,0,0,0,0,0,0,304,10,9,0,0,0,0,0,0,0,19,11,0,4,0,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,4,681,513,210,0,0,0,0,0,0,1406,54,45,3,0,0,0,0,0,0,104,39,19,9,0,0,0,0,0,0,65,4049,1439,423,0,0,0,0,0,5,5922
507041179,367,99,26,0,0,0,0,0,0,499,19,24,235,0,0,0,0,0,0,283,24,6,15,0,0,0,0,0,0,41,2238,279,329,0,0,0,0,0,0,2848,1059,69,41,0,0,0,0,0,0,1163,787,75,9,0,0,0,0,0,0,872,272,58,0,0,0,0,0,0,0,333,0,15,0,0,0,0,0,0,0,15,95,24,0,0,0,0,0,0,0,117,0,0,14,0,0,0,0,0,0,18,6,8,5,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,374,109,26,0,0,0,0,0,0,509,19,24,235,0,0,0,0,0,0,283,24,6,15,0,0,0,0,0,0,41,2259,284,330,0,0,0,0,0,0,2874
507041180,381,62,5,0,0,0,0,0,0,445,28,12,0,0,0,0,0,0,0,35,15,3,0,0,0,0,0,0,0,23,3549,240,12,0,0,0,0,0,0,3799,1666,99,3,0,0,0,0,0,0,1765,1475,66,4,0,0,0,0,0,0,1545,263,38,0,0,0,0,0,0,0,301,0,3,0,0,0,0,0,0,0,5,107,26,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,387,62,5,0,0,0,0,0,0,455,28,12,0,0,0,0,0,0,0,35,15,3,0,0,0,0,0,0,0,23,3570,237,12,0,0,0,0,0,0,3817
507041181,596,353,104,0,0,0,3,3,3,1057,50,40,6,0,0,0,0,0,0,96,23,15,0,0,0,0,0,0,0,48,4851,1275,200,0,0,0,3,3,3,6334,2134,495,27,0,0,0,0,0,5,2662,2072,380,63,0,0,0,0,0,0,2521,384,228,81,0,0,0,0,0,0,702,8,15,0,0,0,0,0,0,0,26,202,106,20,0,0,0,0,0,0,330,0,3,0,0,0,0,0,0,0,6,7,8,0,0,0,0,0,0,0,16,0,4,0,0,0,0,0,0,0,4,603,371,108,0,0,0,3,3,3,1081,55,40,6,0,0,0,0,0,0,99,27,15,0,0,0,0,0,0,0,48,4901,1300,201,0,0,0,3,3,3,6404
507041182,639,156,84,0,0,0,0,0,6,878,140,71,53,0,0,0,0,0,0,264,41,7,5,0,0,0,0,0,0,54,3767,495,197,0,0,0,0,0,6,4471,1744,133,41,0,0,0,0,0,0,1923,1226,128,18,0,0,0,0,0,0,1373,426,96,49,0,0,0,0,0,0,566,8,13,0,0,0,0,0,0,0,21,196,39,24,0,0,0,0,0,0,260,12,0,3,0,0,0,0,0,0,17,18,4,6,0,0,0,0,0,0,31,3,4,0,0,0,0,0,0,0,5,657,156,83,0,0,0,0,0,6,902,140,71,53,0,0,0,0,0,0,264,41,7,5,0,0,0,0,0,0,54,3802,501,206,0,0,0,0,0,6,4511
507041183,473,198,12,0,0,0,0,0,0,677,22,55,0,0,0,0,0,0,0,75,22,8,0,0,0,0,0,0,0,33,1620,379,36,0,0,0,0,0,4,2041,340,63,0,0,0,0,0,0,0,410,780,60,21,0,0,0,0,0,0,867,193,48,0,0,0,0,0,0,0,241,216,119,3,0,0,0,0,0,0,342,84,25,3,0,0,0,0,0,0,115,17,15,0,0,0,0,0,0,0,28,7,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,516,213,15,0,0,0,0,0,0,744,22,55,0,0,0,0,0,0,0,75,25,7,0,0,0,0,0,0,0,33,1688,396,41,0,0,0,0,0,4,2125
507041184,198,5,0,0,0,0,0,0,0,209,16,0,0,0,0,0,0,0,0,16,15,0,0,0,0,0,0,0,0,15,1937,18,0,0,0,0,0,0,0,1958,1056,11,0,0,0,0,0,0,0,1069,654,3,0,0,0,0,0,0,0,654,142,6,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,207,5,0,0,0,0,0,0,0,206,16,0,0,0,0,0,0,0,0,16,15,0,0,0,0,0,0,0,0,15,1942,18,0,0,0,0,0,0,0,1966
507051186,628,101,15,0,0,0,0,0,0,745,25,3,0,0,0,0,0,0,0,26,36,7,0,0,0,0,0,0,0,44,2900,197,17,0,0,0,0,0,0,3123,1003,46,3,0,0,0,0,0,0,1052,1273,38,0,0,0,0,0,0,0,1312,358,45,0,0,0,0,0,0,0,403,67,30,8,0,0,0,0,0,0,102,261,25,3,0,0,0,0,0,0,281,3,8,5,0,0,0,0,0,0,21,12,5,0,0,0,0,0,0,0,17,5,0,0,0,0,0,0,0,0,5,705,106,15,0,0,0,0,0,0,826,23,3,0,0,0,0,0,0,0,32,41,7,0,0,0,0,0,0,0,49,3057,200,17,0,0,0,0,0,0,3278
507051187,861,74,0,0,0,0,0,0,0,933,20,90,0,0,0,0,0,0,0,114,64,12,0,0,0,0,0,0,0,79,4045,274,0,0,0,0,0,0,0,4316,885,82,0,0,0,0,0,0,0,964,2315,18,0,0,0,0,0,0,0,2328,607,42,0,0,0,0,0,0,0,642,44,16,0,0,0,0,0,0,0,63,251,14,0,0,0,0,0,0,0,266,3,4,0,0,0,0,0,0,0,3,20,4,0,0,0,0,0,0,0,25,3,0,0,0,0,0,0,0,0,3,924,80,0,0,0,0,0,0,0,1006,20,86,0,0,0,0,0,0,0,111,67,12,0,0,0,0,0,0,0,77,4207,273,0,0,0,0,0,0,0,4488
507051188,1133,702,610,15,14,0,0,34,0,2479,50,53,12,0,3,0,0,4,0,116,61,41,22,5,4,0,0,3,5,132,4413,1370,954,107,64,0,0,172,7,6922,1742,398,180,80,43,0,0,130,5,2443,1487,183,137,3,0,0,0,5,0,1811,684,388,448,0,0,0,0,0,0,1525,44,115,51,0,0,0,0,0,0,212,368,160,91,0,3,0,0,3,0,624,12,29,21,0,0,0,0,0,0,62,83,18,17,13,18,0,0,29,0,149,5,6,3,0,0,0,0,0,0,15,1196,720,633,15,15,0,0,37,0,2582,50,53,12,0,3,0,0,4,0,116,61,41,24,5,4,0,0,3,5,134,4526,1392,977,111,70,0,0,179,7,7091
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,795,64,290,0,0,0,0,0,0,1147,29,0,4,0,0,0,0,0,0,30,46,0,16,0,0,0,0,0,0,66,4173,117,474,0,0,0,0,0,0,4768,1761,30,106,0,0,0,0,0,0,1898,1597,22,61,0,0,0,0,0,0,1677,486,28,180,0,0,0,0,0,0,691,12,19,65,0,0,0,0,0,0,98,283,18,50,0,0,0,0,0,0,346,4,0,6,0,0,0,0,0,0,10,45,5,8,0,0,0,0,0,0,54,6,0,4,0,0,0,0,0,0,7,829,68,309,0,0,0,0,0,0,1211,30,0,4,0,0,0,0,0,0,33,55,0,16,0,0,0,0,0,0,71,4270,121,497,0,0,0,0,0,0,4891
507051191,1360,29,8,0,0,0,0,0,0,1399,27,0,0,0,0,0,0,0,0,34,54,0,0,0,0,0,0,0,5,64,6804,77,8,0,0,0,0,0,25,6912,1279,13,0,0,0,0,0,0,0,1290,4232,27,0,0,0,0,0,0,22,4281,1003,20,5,0,0,0,0,0,0,1032,41,10,0,0,0,0,0,0,0,46,336,0,0,0,0,0,0,0,0,343,0,0,0,0,0,0,0,0,0,3,60,0,0,0,0,0,0,0,0,60,5,0,0,0,0,0,0,0,0,5,1443,31,8,0,0,0,0,0,0,1486,29,0,0,0,0,0,0,0,0,35,53,0,0,0,0,0,0,0,5,65,7039,80,8,0,0,0,0,0,24,7160
507051192,917,36,18,0,0,0,0,0,4,972,30,0,0,0,0,0,0,0,0,30,51,6,0,0,0,0,0,0,0,55,4271,76,19,0,0,0,0,0,4,4375,1303,16,0,0,0,0,0,0,0,1313,2069,24,3,0,0,0,0,0,0,2097,556,30,0,0,0,0,0,0,0,591,110,7,15,0,0,0,0,0,0,129,254,6,0,0,0,0,0,0,0,264,8,0,0,0,0,0,0,0,0,10,50,0,0,0,0,0,0,0,0,50,3,0,0,0,0,0,0,0,0,3,986,36,18,0,0,0,0,0,4,1041,30,0,0,0,0,0,0,0,0,30,62,6,0,0,0,0,0,0,0,64,4444,79,19,0,0,0,0,0,4,4543
507051193,842,102,0,0,0,0,0,0,0,951,26,12,0,0,0,0,0,0,0,30,38,7,0,0,0,0,0,0,0,42,3542,174,7,5,0,0,0,5,0,3734,981,31,3,0,0,0,0,0,0,1013,1753,27,8,5,0,0,0,5,0,1788,515,34,3,0,0,0,0,0,0,549,76,39,0,0,0,0,0,0,0,116,293,10,3,0,0,0,0,0,0,304,10,21,0,0,0,0,0,0,0,34,23,5,0,0,0,0,0,0,0,23,0,3,0,0,0,0,0,0,0,3,920,110,5,0,0,0,0,0,0,1031,26,12,0,0,0,0,0,0,0,30,47,7,0,0,0,0,0,0,0,51,3721,181,9,5,0,0,0,5,0,3916
507051312,745,60,38,9,10,0,7,25,0,868,34,0,0,0,0,0,0,0,0,31,41,3,0,0,0,0,0,0,0,40,3544,136,44,27,8,0,45,82,9,3811,556,15,0,19,3,0,35,57,0,630,2258,61,0,0,0,0,0,4,0,2324,538,52,23,0,0,0,0,0,0,614,11,0,15,0,0,0,0,0,0,22,179,7,0,0,0,0,0,3,0,188,0,0,4,0,0,0,0,0,0,8,66,5,0,9,8,0,7,19,0,91,3,0,0,0,0,0,0,0,0,10,799,62,43,7,9,0,7,23,0,927,35,0,0,0,0,0,0,0,0,34,43,3,0,0,0,0,0,0,0,49,3683,140,44,28,11,0,45,82,9,3962
507051313,1655,71,0,0,0,0,0,0,0,1729,50,97,0,0,0,0,0,0,0,148,81,9,0,0,0,0,0,0,0,86,7934,267,3,0,0,0,0,0,3,8203,1284,59,0,0,0,0,0,0,0,1341,4994,34,0,0,0,0,0,0,0,5031,1254,53,0,0,0,0,0,0,0,1311,10,0,0,0,0,0,0,0,0,11,391,18,0,0,0,0,0,0,0,406,8,0,0,0,0,0,0,0,0,8,88,3,0,0,0,0,0,0,0,91,5,0,0,0,0,0,0,0,0,5,1753,75,0,0,0,0,0,0,0,1828,50,95,0,0,0,0,0,0,0,150,80,9,0,0,0,0,0,0,0,87,8160,274,4,0,0,0,0,0,3,8441
507051314,117,0,0,0,0,0,0,0,0,117,4,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,7,632,0,0,0,0,0,0,0,0,637,117,0,0,0,0,0,0,0,0,117,407,0,0,0,0,0,0,0,0,407,83,0,0,0,0,0,0,0,0,83,4,0,0,0,0,0,0,0,0,4,34,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,131,4,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,7,662,0,0,0,0,0,0,0,0,665
509011225,1355,472,36,7,0,0,0,10,3,1876,104,94,0,0,0,0,0,4,0,200,70,32,0,3,0,0,0,3,0,98,5042,781,46,21,26,0,0,55,12,5943,2098,132,4,11,23,0,0,32,0,2273,1487,53,4,0,0,0,0,0,3,1556,743,171,13,0,0,0,0,0,0,930,163,88,7,0,0,0,0,0,0,251,448,71,0,0,0,0,0,4,0,527,53,115,10,0,0,0,0,0,0,184,57,37,3,3,0,0,0,8,0,105,6,8,0,0,0,0,0,0,0,18,1468,487,35,7,0,0,0,10,3,2012,103,94,0,0,0,0,0,4,0,202,76,33,0,3,0,0,0,3,0,110,5238,804,46,21,26,0,0,55,12,6152
509011226,172,0,0,7,0,3,0,8,0,181,75,0,0,0,0,0,0,3,0,82,19,0,0,0,0,0,0,0,0,21,1194,24,4,16,3,0,0,26,10,1254,556,10,0,14,0,0,0,15,3,577,389,18,4,0,0,0,0,0,4,402,47,0,0,0,0,0,0,3,0,49,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,23,0,0,4,0,0,0,3,0,27,0,0,0,0,0,0,0,0,0,0,176,0,0,7,0,3,0,11,0,190,73,0,0,0,0,0,0,3,0,80,19,0,0,0,0,0,0,0,0,21,1214,29,4,21,3,0,0,33,10,1275
509011227,301,12,0,0,0,0,0,0,0,316,22,0,4,0,0,0,0,0,0,23,15,0,0,0,0,0,0,0,0,12,1835,14,6,0,0,0,0,0,0,1860,789,4,0,0,0,0,0,0,0,798,749,0,0,0,0,0,0,0,0,750,156,4,0,0,0,0,0,0,0,157,64,4,0,0,0,0,0,0,0,62,101,0,0,0,0,0,0,0,0,104,6,7,0,0,0,0,0,0,0,16,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,340,14,0,0,0,0,0,0,0,355,22,0,4,0,0,0,0,0,0,23,17,0,0,0,0,0,0,0,0,14,1918,18,6,0,0,0,0,0,0,1940
509011228,427,33,0,0,5,0,0,3,5,470,72,17,0,0,0,0,0,0,0,94,39,3,0,0,0,0,0,0,0,40,2132,163,3,7,3,0,0,15,16,2324,1034,57,0,6,4,0,0,4,0,1105,582,57,0,0,0,0,0,0,3,645,130,9,0,0,0,0,0,0,0,142,58,17,0,0,0,0,0,0,0,78,185,7,0,0,0,0,0,0,0,194,27,0,0,0,0,0,0,0,0,28,34,0,0,0,0,0,0,4,4,37,4,0,0,0,0,0,0,0,0,4,434,35,0,0,5,0,0,3,5,484,72,17,0,0,0,0,0,0,0,94,37,3,0,0,0,0,0,0,0,42,2162,169,3,7,3,0,0,15,16,2362
509011229,193,18,0,5,0,0,0,5,0,220,135,0,0,0,0,0,0,0,3,136,11,0,0,0,0,0,0,0,0,12,932,17,5,16,0,0,6,19,4,980,411,0,0,11,0,0,4,13,0,424,205,0,0,3,0,0,0,4,0,213,12,0,0,0,0,0,0,0,0,12,29,6,0,0,0,0,0,0,0,36,90,0,0,0,0,0,0,0,0,90,11,5,0,0,0,0,0,0,0,16,76,8,0,5,0,0,0,5,0,86,3,0,0,0,0,0,0,0,0,5,216,17,0,5,0,0,0,5,0,242,137,0,0,0,0,0,0,0,3,139,15,0,0,0,0,0,0,4,0,15,984,17,5,12,0,0,6,21,4,1033
509011230,285,84,5,0,0,0,0,0,0,373,59,5,0,0,0,0,0,0,0,67,26,9,0,0,0,0,0,0,0,32,1341,103,5,0,0,0,0,4,3,1461,550,4,0,0,0,0,0,0,5,565,481,9,0,0,0,0,0,0,0,487,105,53,0,0,0,0,0,0,0,159,82,25,0,0,0,0,0,0,0,112,107,8,0,0,0,0,0,0,0,113,13,12,3,0,0,0,0,0,0,22,38,3,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,4,351,99,5,0,0,0,0,0,4,459,64,5,0,0,0,0,0,0,0,66,27,11,0,0,0,0,0,0,0,38,1477,126,5,0,0,0,0,5,6,1614
509011231,274,28,4,0,0,0,0,0,3,309,134,0,0,0,0,0,0,0,4,136,30,0,0,0,0,0,0,0,0,32,1366,30,4,0,3,0,0,9,15,1423,679,4,0,6,0,0,0,5,0,685,292,0,0,0,0,0,0,0,0,296,32,9,0,0,0,0,0,0,0,43,45,3,0,0,0,0,0,0,0,48,137,9,0,0,0,0,0,0,0,147,17,8,3,0,0,0,0,0,0,26,77,3,0,0,0,0,0,4,0,86,3,0,0,0,0,0,0,0,0,4,311,32,3,0,0,0,0,0,4,349,139,0,0,0,0,0,0,0,4,145,38,0,0,0,0,0,0,0,0,38,1456,32,3,3,3,0,0,8,16,1520
