SA2_CODE_2021,Ind_15_19_PD_GD_GCL_M,Ind_15_19_BDL_M,Ind_15_19_ADip_DipL_M,Ind_15_19_Ct_III_IV_M,Ind_15_19_Ct_I_II_M,Ind_15_19_CL_nfd_M,Ind_15_19_LoE_NS_M,Ind_15_19_Tot_M,Ind_20_24_PD_GD_GCL_M,Ind_20_24_BDL_M,Ind_20_24_ADip_DipL_M,Ind_20_24_Ct_III_IV_M,Ind_20_24_Ct_I_II_M,Ind_20_24_CL_nfd_M,Ind_20_24_LoE_NS_M,Ind_20_24_Tot_M,Ind_25_34_PD_GD_GCL_M,Ind_25_34_BDL_M,Ind_25_34_ADip_DipL_M,Ind_25_34_Ct_III_IV_M,Ind_25_34_Ct_I_II_M,Ind_25_34_CL_nfd_M,Ind_25_34_LoE_NS_M,Ind_25_34_Tot_M,Ind_35_44_PD_GD_GCL_M,Ind_35_44_BDL_M,Ind_35_44_ADip_DipL_M,Ind_35_44_Ct_III_IV_M,Ind_35_44_Ct_I_II_M,Ind_35_44_CL_nfd_M,Ind_35_44_LoE_NS_M,Ind_35_44_Tot_M,Ind_45_54_PD_GD_GCL_M,Ind_45_54_BDL_M,Ind_45_54_ADip_DipL_M,Ind_45_54_Ct_III_IV_M,Ind_45_54_Ct_I_II_M,Ind_45_54_CL_nfd_M,Ind_45_54_LoE_NS_M,Ind_45_54_Tot_M,Ind_55_64_PD_GD_GCL_M,Ind_55_64_BDL_M,Ind_55_64_ADip_DipL_M,Ind_55_64_Ct_III_IV_M,Ind_55_64_Ct_I_II_M,Ind_55_64_CL_nfd_M,Ind_55_64_LoE_NS_M,Ind_55_64_Tot_M,Ind_65ov_PtgdDe_GdDp_GdCt_M,Ind_65ov_BDL_M,Ind_65ov_ADip_DipL_M,Ind_65ov_Ct_III_IV_M,Ind_65ov_Ct_I_II_M,Ind_65ov_CL_nfd_M,Ind_65ov_LoE_NS_M,Ind_65ov_Tot_M,Ind_Tot_PD_GD_GCL_M,Ind_Tot_BDL_M,Ind_Tot_ADip_DipL_M,Ind_Tot_Ct_III_IV_M,Ind_Tot_Ct_I_II_M,Ind_tot_CL_nfd_M,Ind_Tot_LoE_NS_M,Ind_Tot_Tot_M,NonI_15_19_PD_GD_GCL_M,NonI_15_19_BDL_M,NonI_15_19_ADip_DipL_M,NonI_15_19_Ct_III_IV_M,NonI_15_19_Ct_I_II_M,NonI_15_19_CL_nfd_M,NonI_15_19_LoE_NS_M,NonI_15_19_Tot_M,NonI_20_24_PD_GD_GCL_M,NonI_20_24_BDL_M,NonI_20_24_ADip_DipL_M,NonI_20_24_Ct_III_IV_M,NonI_20_24_Ct_I_II_M,NonI_20_24_CL_nfd_M,NonI_20_24_LoE_NS_M,NonI_20_24_Tot_M,NonI_25_34_PD_GD_GCL_M,NonI_25_34_BDL_M,NonI_25_34_ADip_DipL_M,NonI_25_34_Ct_III_IV_M,NonI_25_34_Ct_I_II_M,NonI_25_34_CL_nfd_M,NonI_25_34_LoE_NS_M,NonI_25_34_Tot_M,NonI_35_44_PD_GD_GCL_M,NonI_35_44_BDL_M,NonI_35_44_ADip_DipL_M,NonI_35_44_Ct_III_IV_M,NonI_35_44_Ct_I_II_M,NonI_35_44_CL_nfd_M,NonI_35_44_LoE_NS_M,NonI_35_44_Tot_M,NonI_45_54_PD_GD_GCL_M,NonI_45_54_BDL_M,NonI_45_54_ADip_DipL_M,NonI_45_54_Ct_III_IV_M,NonI_45_54_Ct_I_II_M,NonI_45_54_CL_nfd_M,NonI_45_54_LoE_NS_M,NonI_45_54_Tot_M,NonI_55_64_PD_GD_GCL_M,NonI_55_64_BDL_M,NonI_55_64_ADip_DipL_M,NonI_55_64_Ct_III_IV_M,NonI_55_64_Ct_I_II_M,NonI_55_64_CL_nfd_M,NonI_55_64_LoE_NS_M,NonI_55_64_Tot_M,NonI_65ov_PtgdDe_GdDp_GdCt_M,NonI_65ov_BDL_M,NonI_65ov_ADip_DipL_M,NonI_65ov_Ct_III_IV_M,NonI_65ov_Ct_I_II_M,NonI_65ov_CL_nfd_M,NonI_65ov_LoE_NS_M,NonI_65ov_Tot_M,NonI_Tot_PD_GD_GCL_M,NonI_Tot_BDL_M,NonI_Tot_ADip_DipL_M,NonI_Tot_Ct_III_IV_M,NonI_Tot_Ct_I_II_M,NonI_tot_CL_nfd_M,NonI_Tot_LoE_NS_M,NonI_Tot_Tot_M,IS_NS_15_19_PD_GD_GCL_M,IS_NS_15_19_BDL_M,IS_NS_15_19_ADip_DipL_M,IS_NS_15_19_Ct_III_IV_M,IS_NS_15_19_Ct_I_II_M,IS_NS_15_19_CL_nfd_M,IS_NS_15_19_LoE_NS_M,IS_NS_15_19_Tot_M,IS_NS_20_24_PD_GD_GCL_M,IS_NS_20_24_BDL_M,IS_NS_20_24_ADip_DipL_M,IS_NS_20_24_Ct_III_IV_M,IS_NS_20_24_Ct_I_II_M,IS_NS_20_24_CL_nfd_M,IS_NS_20_24_LoE_NS_M,IS_NS_20_24_Tot_M,IS_NS_25_34_PD_GD_GCL_M,IS_NS_25_34_BDL_M,IS_NS_25_34_ADip_DipL_M,IS_NS_25_34_Ct_III_IV_M,IS_NS_25_34_Ct_I_II_M,IS_NS_25_34_CL_nfd_M,IS_NS_25_34_LoE_NS_M,IS_NS_25_34_Tot_M,IS_NS_35_44_PD_GD_GCL_M,IS_NS_35_44_BDL_M,IS_NS_35_44_ADip_DipL_M,IS_NS_35_44_Ct_III_IV_M,IS_NS_35_44_Ct_I_II_M,IS_NS_35_44_CL_nfd_M,IS_NS_35_44_LoE_NS_M,IS_NS_35_44_Tot_M,IS_NS_45_54_PD_GD_GCL_M,IS_NS_45_54_BDL_M,IS_NS_45_54_ADip_DipL_M,IS_NS_45_54_Ct_III_IV_M,IS_NS_45_54_Ct_I_II_M,IS_NS_45_54_CL_nfd_M,IS_NS_45_54_LoE_NS_M,IS_NS_45_54_Tot_M,IS_NS_55_64_PD_GD_GCL_M,IS_NS_55_64_BDL_M,IS_NS_55_64_ADip_DipL_M,IS_NS_55_64_Ct_III_IV_M,IS_NS_55_64_Ct_I_II_M,IS_NS_55_64_CL_nfd_M,IS_NS_55_64_LoE_NS_M,IS_NS_55_64_Tot_M,IS_NS_65ov_PtgdDe_GdDp_GdCt_M,IS_NS_65ov_BDL_M,IS_NS_65ov_ADip_DipL_M,IS_NS_65ov_Ct_III_IV_M,IS_NS_65ov_Ct_I_II_M,IS_NS_65ov_CL_nfd_M,IS_NS_65ov_LoE_NS_M,IS_NS_65ov_Tot_M,IS_NS_Tot_PD_GD_GCL_M,IS_NS_Tot_BDL_M,IS_NS_Tot_ADip_DipL_M,IS_NS_Tot_Ct_III_IV_M,IS_NS_Tot_Ct_I_II_M,IS_NS_tot_CL_nfd_M,IS_NS_Tot_LoE_NS_M,IS_NS_Tot_Tot_M,Tot_15_19_PD_GD_GCL_M,Tot_15_19_BDL_M,Tot_15_19_ADip_DipL_M,Tot_15_19_Ct_III_IV_M,Tot_15_19_Ct_I_II_M,Tot_15_19_CL_nfd_M,Tot_15_19_LoE_NS_M,Tot_15_19_Tot_M
506071145,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,4,0,0,0,0,0,6,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,7,3,12,0,0,6,30,0,0,0,18,16,0,8,41,10,122,31,63,13,0,8,248,252,509,89,190,8,9,36,1086,204,385,91,128,4,5,27,853,143,222,85,90,0,6,10,565,100,182,76,110,0,9,23,501,125,233,134,161,5,19,83,765,840,1654,503,759,51,55,198,4052,0,0,0,0,0,0,10,10,0,0,0,0,0,0,14,14,0,0,0,0,0,0,63,63,0,0,0,0,0,0,43,43,0,0,0,0,0,0,34,34,0,0,0,0,0,0,39,39,0,0,0,0,0,0,76,76,0,0,0,0,0,0,273,276,0,0,0,18,16,0,13,44
506071146,0,0,0,3,3,6,14,22,0,0,0,5,0,0,0,8,0,0,0,3,0,0,0,3,0,6,0,0,0,0,0,4,4,0,5,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,4,9,9,16,9,6,14,55,0,0,3,26,15,0,3,50,14,110,44,49,11,5,16,251,124,255,57,93,5,6,14,553,143,238,57,84,4,7,17,550,143,210,54,93,0,11,20,537,141,173,68,99,3,5,18,498,130,201,127,167,12,19,99,745,696,1183,418,613,48,48,186,3188,0,0,0,0,0,0,12,12,0,0,0,0,0,0,25,25,0,0,0,0,0,0,41,50,0,0,0,0,0,0,15,15,0,0,0,0,0,0,32,32,0,0,0,0,0,0,24,24,0,0,0,0,0,0,35,36,0,0,0,0,0,0,192,193,0,0,3,31,17,3,25,78
506071147,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,5,0,9,4,0,0,0,0,12,0,3,0,0,0,0,0,5,0,0,0,0,0,0,5,6,0,0,0,0,0,0,3,8,0,0,0,0,0,0,4,4,0,12,7,10,0,0,13,39,0,0,0,32,10,0,6,48,21,155,35,55,7,3,13,280,225,488,87,153,18,7,34,1000,288,415,82,130,0,6,27,950,240,356,123,122,4,12,30,888,182,305,121,162,3,12,25,813,217,354,208,191,3,36,99,1105,1159,2073,651,836,41,87,231,5087,0,0,0,0,0,0,4,4,0,0,0,0,0,0,26,31,0,0,0,0,0,0,75,75,0,0,0,0,0,0,43,44,0,0,0,0,0,0,55,56,0,0,0,0,0,0,38,43,0,0,0,0,0,0,53,55,4,5,0,0,0,0,297,309,0,0,0,32,10,0,11,55
507011148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,7,4,0,0,15,0,0,4,4,0,0,0,12,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,23,0,0,0,43,0,0,6,41,33,3,15,104,11,79,37,124,31,7,12,293,122,416,132,392,16,11,43,1134,291,452,222,444,10,23,45,1483,154,282,193,409,5,21,34,1104,65,115,92,254,3,17,27,583,48,88,98,218,0,20,70,543,689,1435,775,1878,109,105,249,5241,0,0,0,0,0,0,15,15,0,0,0,0,0,0,24,24,0,0,0,0,0,0,62,62,0,0,0,0,0,0,76,72,0,0,0,0,0,0,46,48,0,0,0,0,0,0,31,30,0,0,0,0,0,0,20,22,0,0,0,5,0,0,268,272,0,0,6,41,33,3,31,120
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,3,0,0,4,5,0,0,0,5,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,4,0,5,5,8,0,0,0,20,0,0,0,18,8,0,0,27,0,28,16,68,9,0,6,125,18,91,37,207,7,10,14,388,39,108,90,215,0,11,18,477,48,73,80,233,11,13,10,474,47,61,71,236,3,7,13,438,14,52,74,244,3,16,45,444,168,409,371,1221,40,62,112,2383,0,0,0,0,0,0,6,6,0,0,0,0,0,0,12,8,0,0,0,0,0,0,34,34,0,0,0,0,0,0,29,31,0,0,0,0,0,0,30,32,0,0,0,0,0,0,33,32,0,0,0,0,0,0,55,57,0,3,0,0,0,0,197,203,0,0,0,21,8,0,12,40
507011153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,11,0,0,5,18,0,0,0,8,16,0,0,30,4,46,13,62,10,0,8,140,58,151,45,169,6,3,20,454,64,109,53,151,5,13,19,408,43,97,57,138,4,13,20,372,42,57,50,140,5,8,17,305,20,46,48,158,5,3,32,317,233,505,267,821,49,48,110,2029,0,0,0,0,0,0,7,7,0,0,0,0,0,0,19,19,0,0,0,0,0,0,44,44,0,0,0,0,0,0,41,41,0,0,0,0,0,0,22,22,0,0,0,0,0,0,8,10,0,0,0,0,0,0,36,38,0,0,0,0,0,0,167,170,0,0,0,8,16,0,10,33
507011154,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,4,0,0,0,13,5,0,4,3,0,0,0,17,0,0,0,0,0,0,0,8,0,3,0,5,0,0,0,7,0,0,0,0,0,0,0,4,9,4,4,21,0,0,3,44,0,0,0,14,12,0,5,34,3,28,24,84,12,7,3,157,54,161,60,251,10,12,23,573,73,143,99,210,8,15,30,578,49,114,76,181,8,16,24,459,48,69,37,158,9,12,25,356,30,49,53,185,6,11,51,395,268,564,347,1073,62,72,169,2555,0,0,0,0,0,0,11,11,0,0,0,0,0,0,17,17,0,0,0,0,0,0,61,66,0,0,0,0,0,0,62,66,0,0,0,0,0,0,50,51,0,0,0,0,0,0,38,44,0,0,0,0,0,0,85,87,0,0,0,3,0,0,334,337,0,0,0,14,12,0,18,44
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,10,0,0,0,3,0,0,0,4,7,14,6,18,0,3,0,39,17,73,20,51,0,9,0,170,27,73,36,65,0,9,3,209,45,70,37,52,0,8,10,217,49,53,41,81,0,3,6,235,25,36,48,86,0,8,12,220,168,320,181,357,5,36,39,1101,0,0,0,0,0,0,6,6,0,0,0,0,0,0,5,5,0,0,0,0,0,0,18,18,0,0,0,0,0,0,17,17,0,0,0,0,0,0,3,3,0,0,0,0,0,0,15,15,0,0,0,0,0,0,10,10,0,0,0,0,0,0,71,67,0,0,0,3,0,0,7,10
507011159,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,9,0,0,3,9,0,0,0,8,0,0,0,11,0,0,0,3,0,0,0,6,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,3,0,16,3,0,8,36,0,0,0,14,21,0,3,45,6,45,23,90,23,7,6,205,81,218,88,260,9,10,29,689,70,158,70,205,7,10,18,536,49,103,58,221,7,14,23,478,44,74,68,225,4,11,15,446,35,45,76,194,6,20,59,434,290,642,379,1203,80,74,160,2827,0,0,0,0,0,0,16,16,0,0,0,0,0,0,29,27,0,0,0,0,0,0,49,49,0,0,0,3,0,0,55,59,0,0,0,0,0,0,32,34,0,0,0,0,0,0,25,25,0,0,0,0,0,0,34,33,0,0,0,3,0,0,233,242,0,0,0,14,21,0,21,63
507011160,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,9,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,3,19,0,0,0,25,0,0,0,25,4,3,3,32,0,32,17,72,13,0,6,148,45,143,60,233,13,4,31,524,51,113,72,246,14,10,31,535,23,89,75,240,9,10,23,465,25,54,56,205,0,14,23,375,18,44,59,298,5,18,105,543,163,478,339,1315,56,63,227,2638,0,0,0,0,0,0,7,7,0,0,0,0,0,0,13,13,0,0,0,0,0,0,45,45,0,0,0,0,0,0,35,35,0,0,0,0,0,0,44,49,0,0,0,0,0,0,26,31,0,0,0,0,0,0,20,18,0,0,0,6,0,0,199,205,0,0,0,22,4,3,14,44
507011161,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,4,0,0,3,4,3,6,0,16,4,0,3,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,4,0,4,19,5,0,3,38,0,0,0,23,20,0,9,47,5,74,31,107,28,5,14,259,109,300,129,405,18,18,28,1016,226,388,201,413,17,23,53,1314,97,184,127,298,9,14,37,772,53,73,52,176,4,8,25,388,30,54,49,127,3,12,57,330,524,1066,586,1553,99,81,223,4127,0,0,0,0,0,0,12,12,0,0,0,0,0,0,16,23,0,0,0,0,0,0,51,49,0,0,0,0,0,0,62,60,0,0,0,4,0,0,44,48,0,0,0,0,0,0,17,17,0,0,0,0,0,0,11,11,0,0,0,3,0,0,218,222,0,0,0,28,16,0,16,63
507011163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,19,0,0,0,12,16,0,0,29,0,21,9,57,4,0,11,104,25,81,38,193,5,5,13,356,33,88,59,206,7,12,12,418,31,55,47,171,0,7,12,317,9,34,39,145,9,11,15,261,8,22,35,129,0,7,13,215,109,300,227,906,45,44,76,1699,0,0,0,0,0,0,11,11,0,0,0,0,0,0,11,11,0,0,0,0,0,0,28,28,0,0,0,0,0,0,43,47,0,0,0,0,0,0,23,27,0,0,0,5,0,0,15,12,0,0,0,0,0,0,7,4,0,0,0,3,0,0,135,141,0,0,0,12,16,0,11,39
507011259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,6,0,0,4,3,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,4,0,0,29,0,0,0,18,10,3,7,37,0,17,14,91,8,3,6,145,35,163,79,276,15,7,17,582,54,137,91,277,6,4,20,600,39,89,69,209,9,13,24,453,20,49,46,167,0,9,9,303,18,19,33,127,0,7,21,233,173,483,335,1162,56,43,102,2358,0,0,0,0,0,0,3,3,0,0,0,0,0,0,12,14,0,0,0,0,0,0,37,37,0,0,0,0,0,0,37,39,0,0,0,0,0,0,32,32,0,0,0,0,0,0,25,25,0,0,0,0,0,0,9,7,0,0,0,0,0,0,156,163,0,0,0,17,11,6,15,49
507011260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,16,6,11,3,0,0,40,18,30,11,40,0,3,4,110,14,32,16,35,0,0,0,93,19,29,29,34,0,0,7,125,17,32,26,56,3,3,7,137,22,32,35,70,4,7,6,177,84,171,122,255,14,15,26,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,7,7,0,0,0,0,0,0,4,4,0,0,0,0,0,0,6,6,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,10
507021164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,8,0,0,4,5,6,6,0,17,6,36,3,18,9,3,0,83,39,123,34,55,0,3,8,264,81,139,36,61,0,5,3,335,106,192,60,75,6,9,18,458,103,149,53,76,0,10,8,401,98,160,83,102,5,17,64,525,438,809,268,393,30,45,100,2077,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,0,0,0,0,0,0,26,27,0,0,0,0,0,0,25,21,0,0,0,0,0,0,17,18,0,5,0,0,0,0,41,43,0,6,0,5,0,0,135,141,0,0,4,5,11,6,5,21
507021165,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,3,0,0,4,12,0,0,0,4,0,0,0,4,0,0,3,3,0,0,7,17,6,0,0,3,0,0,0,7,0,0,4,0,0,0,0,6,6,8,6,21,0,0,7,52,0,0,4,10,9,4,0,32,4,94,27,49,16,5,11,203,170,417,93,187,12,12,44,929,215,342,115,192,8,9,39,916,220,286,116,147,3,17,29,827,213,264,125,195,9,22,38,870,217,268,180,202,7,22,107,999,1034,1668,663,984,64,87,268,4766,0,0,0,0,0,0,22,22,0,0,0,0,0,0,34,34,0,0,0,0,0,0,126,119,0,0,4,0,0,0,90,96,0,0,0,0,0,0,101,101,0,0,0,0,0,0,88,88,0,0,0,6,0,0,78,85,0,0,4,3,0,0,535,547,0,0,4,15,10,4,19,55
507021166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,7,0,0,3,9,0,3,0,5,0,0,0,9,0,4,0,0,0,0,0,8,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,3,6,7,3,14,4,7,6,47,0,0,0,24,18,0,3,42,6,52,25,60,16,4,3,171,96,279,69,190,3,15,19,663,163,291,117,212,7,11,26,822,145,199,116,198,4,8,27,700,137,171,108,208,8,20,33,683,142,177,122,256,5,27,97,831,688,1172,552,1130,64,85,208,3907,0,0,0,0,0,0,17,16,0,0,0,0,0,0,16,16,0,0,0,0,0,0,65,69,0,0,0,0,0,0,56,56,0,0,0,0,0,0,65,63,0,0,0,0,0,0,38,40,0,0,0,3,0,0,39,46,0,4,0,5,0,0,305,314,0,0,0,24,15,0,18,59
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031169,0,0,0,3,0,0,0,3,0,0,0,5,0,0,0,9,0,0,0,17,0,0,3,27,0,0,0,13,0,0,0,14,0,0,3,4,0,0,0,11,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,5,5,51,0,0,5,72,0,0,0,35,28,5,10,78,9,51,27,143,40,5,10,288,64,236,165,454,29,17,42,1003,204,361,179,425,17,20,59,1276,48,165,130,302,6,22,35,698,25,46,44,149,6,12,14,293,16,31,30,130,0,7,28,241,368,898,576,1635,126,83,198,3879,0,0,0,0,0,0,25,28,0,0,0,0,0,0,16,16,0,0,0,0,0,0,95,93,0,0,0,0,0,0,91,91,0,0,0,0,0,0,38,41,0,0,0,0,0,0,29,30,0,0,0,0,0,0,9,13,0,0,0,5,0,0,312,322,0,0,0,35,31,5,39,108
507031170,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,13,0,0,0,5,3,0,0,14,0,0,0,5,0,0,0,5,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,21,4,0,12,45,0,0,0,17,11,0,4,37,0,4,6,51,16,0,8,86,10,28,31,150,12,4,16,241,9,48,29,148,4,5,22,267,14,41,49,132,9,7,17,266,11,25,30,123,3,8,23,215,7,19,23,130,5,4,39,225,50,163,170,751,59,31,120,1343,0,0,0,0,0,0,20,20,0,0,0,0,0,0,9,9,0,0,0,0,0,0,44,43,0,0,0,0,0,0,36,38,0,0,0,3,0,0,41,38,0,0,0,0,0,0,25,25,0,0,0,0,0,0,14,19,0,0,0,4,0,0,189,196,0,0,0,21,16,0,22,63
507031172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
507031173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
