SA2_CODE_2021,Tot_p_Indig_M,Tot_p_Indig_F,Tot_p_Indig_P,Tot_p_NonInd_M,Tot_p_NonInd_F,Tot_p_NonInd_P,Tot_p_IndigStat_nsM,Tot_p_IndigStat_nsF,Tot_p_IndigStat_nsP,Tot_p_TotM,Tot_p_TotF,Tot_p_TotP,A_0_4_Indig_M,A_0_4_Indig_F,A_0_4_Indig_P,A_0_4_NonInd_M,A_0_4_NonInd_F,A_0_4_NonInd_P,A_0_4_IndigStat_nsM,A_0_4_IndigStat_nsF,A_0_4_IndigStat_nsP,A_0_4_TotM,A_0_4_TotF,A_0_4_TotP,A_5_14_Indig_M,A_5_14_Indig_F,A_5_14_Indig_P,A_5_14_NonInd_M,A_5_14_NonInd_F,A_5_14_NonInd_P,A_5_14_IndigStat_nsM,A_5_14_IndigStat_nsF,A_5_14_IndigStat_nsP,A_5_14_TotM,A_5_14_TotF,A_5_14_TotP,A_15_24_Indig_M,A_15_24_Indig_F,A_15_24_Indig_P,A_15_24_NonInd_M,A_15_24_NonInd_F,A_15_24_NonInd_P,A_15_24_IndigStat_nsM,A_15_24_IndigStat_nsF,A_15_24_IndigStat_nsP,A_15_24_TotM,A_15_24_TotF,A_15_24_TotP,A_25_44_Indig_M,A_25_44_Indig_F,A_25_44_Indig_P,A_25_44_NonInd_M,A_25_44_NonInd_F,A_25_44_NonInd_P,A_25_44_IndigStat_nsM,A_25_44_IndigStat_nsF,A_25_44_IndigStat_nsP,A_25_44_TotM,A_25_44_TotF,A_25_44_TotP,A_45_64_Indig_M,A_45_64_Indig_F,A_45_64_Indig_P,A_45_64_NonInd_M,A_45_64_NonInd_F,A_45_64_NonInd_P,A_45_64_IndigStat_nsM,A_45_64_IndigStat_nsF,A_45_64_IndigStat_nsP,A_45_64_TotM,A_45_64_TotF,A_45_64_TotP,A_65_over_Indig_M,A_65_over_Indig_F,A_65_over_Indig_P,A_65_ovr_NonInd_M,A_65_ovr_NonInd_F,A_65_ovr_NonInd_P,A_65ove_IndigStat_nsM,A_65ove_IndigStat_nsF,A_65ove_IndigStat_nsP,A_65_ovr_TotM,A_65_ovr_TotF,A_65_ovr_TotP,Cntd_CN_home_Indig_M,Cntd_CN_home_Indig_F,Cntd_CN_home_Indig_P,Cntd_CN_hme_NonInd_M,Cntd_CN_hme_NonInd_F,Cntd_CN_hme_NonInd_P,ctd_CN_hme_Indig_st_nsM,ctd_CN_hme_Indig_st_nsF,ctd_CN_hme_Indig_st_nsP,Cntd_CN_home_TotM,Cntd_CN_home_TotF,Cntd_CN_home_TotP,VfSme_SA2_Indig_M,VfSme_SA2_Indig_F,VfSme_SA2_Indig_P,VfSme_SA2_NonInd_M,VfSme_SA2_NonInd_F,VfSme_SA2_NonInd_P,VfSme_SA2_Indi_stat_nsM,VfSme_SA2_Indi_stat_nsF,VfSme_SA2_Indi_stat_nsP,VfSme_SA2_TotM,VfSme_SA2_TotF,VfSme_SA2_TotP,VfDif_SA2_NSW_Indig_M,VfDif_SA2_NSW_Indig_F,VfDif_SA2_NSW_Indig_P,VfDif_SA2_NSW_NonInd_M,VfDif_SA2_NSW_NonInd_F,VfDif_SA2_NSW_NonInd_P,VfDif_SA2_NSW_IndSt_nsM,VfDif_SA2_NSW_IndSt_nsF,VfDif_SA2_NSW_IndSt_nsP,VfDif_SA2_NSW_TotM,VfDif_SA2_NSW_TotF,VfDif_SA2_NSW_TotP,VfDif_SA2_Vic_Indig_M,VfDif_SA2_Vic_Indig_F,VfDif_SA2_Vic_Indig_P,VfDif_SA2_Vic_NonInd_M,VfDif_SA2_Vic_NonInd_F,VfDif_SA2_Vic_NonInd_P,VfDif_SA2_Vic_Ind_sta_nsM,VfDif_SA2_Vic_Ind_sta_nsF,VfDif_SA2_Vic_Ind_sta_nsP,VfDif_SA2_Vic_TotM,VfDif_SA2_Vic_TotF,VfDif_SA2_Vic_TotP,VfDif_SA2_Qld_Indig_M,VfDif_SA2_Qld_Indig_F,VfDif_SA2_Qld_Indig_P,VfDif_SA2_Qld_NonInd_M,VfDif_SA2_Qld_NonInd_F,VfDif_SA2_Qld_NonInd_P,VfDif_SA2_Qld_IndSt_nsM,VfDif_SA2_Qld_IndSt_nsF,VfDif_SA2_Qld_IndSt_nsP,VfDif_SA2_Qld_TotM,VfDif_SA2_Qld_TotF,VfDif_SA2_Qld_TotP,VfDif_SA2_SA_Indig_M,VfDif_SA2_SA_Indig_F,VfDif_SA2_SA_Indig_P,VfDif_SA2_SA_NonInd_M,VfDif_SA2_SA_NonInd_F,VfDif_SA2_SA_NonInd_P,VfDif_SA2_SA_IndSt_nsM,VfDif_SA2_SA_IndSt_nsF,VfDif_SA2_SA_IndSt_nsP,VfDif_SA2_SA_TotM,VfDif_SA2_SA_TotF,VfDif_SA2_SA_TotP,VfDif_SA2_WA_Indig_M,VfDif_SA2_WA_Indig_F,VfDif_SA2_WA_Indig_P,VfDif_SA2_WA_NonInd_M,VfDif_SA2_WA_NonInd_F,VfDif_SA2_WA_NonInd_P,VfDif_SA2_WA_IndSt_nsM,VfDif_SA2_WA_IndSt_nsF,VfDif_SA2_WA_IndSt_nsP,VfDif_SA2_WA_TotM,VfDif_SA2_WA_TotF,VfDif_SA2_WA_TotP,VfDif_SA2_Tas_Indig_M,VfDif_SA2_Tas_Indig_F,VfDif_SA2_Tas_Indig_P,VfDif_SA2_Tas_NonInd_M,VfDif_SA2_Tas_NonInd_F,VfDif_SA2_Tas_NonInd_P,VfDif_SA2_Tas_IndSt_nsM,VfDif_SA2_Tas_IndSt_nsF,VfDif_SA2_Tas_IndSt_nsP,VfDif_SA2_Tas_TotM,VfDif_SA2_Tas_TotF,VfDif_SA2_Tas_TotP,VfDif_SA2_NT_Indig_M,VfDif_SA2_NT_Indig_F,VfDif_SA2_NT_Indig_P,VfDif_SA2_NT_NonInd_M,VfDif_SA2_NT_NonInd_F,VfDif_SA2_NT_NonInd_P,VfDif_SA2_NT_IndSt_nsM,VfDif_SA2_NT_IndSt_nsF,VfDif_SA2_NT_IndSt_nsP,VfDif_SA2_NT_TotM,VfDif_SA2_NT_TotF,VfDif_SA2_NT_TotP,VfDif_SA2_ACT_Indig_M,VfDif_SA2_ACT_Indig_F,VfDif_SA2_ACT_Indig_P,VfDif_SA2_ACT_NonInd_M,VfDif_SA2_ACT_NonInd_F,VfDif_SA2_ACT_NonInd_P,VfDif_SA2_ACT_IndSt_nsM,VfDif_SA2_ACT_IndSt_nsF
503011033,16,10,23,4142,4298,8436,81,77,156,4238,4386,8621,0,0,0,211,192,404,0,5,7,221,194,412,6,4,4,739,716,1451,3,13,16,746,727,1474,0,3,3,609,537,1148,8,3,9,617,544,1166,4,0,4,699,839,1535,18,12,32,718,857,1571,4,0,4,1257,1339,2602,35,20,53,1293,1362,2655,0,0,3,626,673,1301,18,23,43,649,700,1345,16,10,20,4008,4160,8165,51,53,106,4071,4224,8291,0,0,0,0,4,4,0,0,0,0,4,5,0,0,0,3,3,3,0,0,0,3,3,3,0,0,0,3,5,10,0,0,0,3,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,48,58,105,0,0,0,49,58,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503011034,51,83,131,4733,5432,10165,250,221,475,5032,5728,10764,4,4,8,229,208,435,7,4,12,240,216,456,11,26,30,559,710,1268,22,28,51,592,758,1358,8,23,27,589,844,1435,17,34,50,615,895,1513,12,16,21,1064,1178,2240,78,45,124,1152,1235,2386,12,13,30,1329,1430,2756,76,53,127,1418,1496,2915,3,0,4,957,1061,2023,48,63,108,1015,1126,2139,45,74,120,4472,5183,9654,172,177,350,4686,5439,10125,0,0,0,9,18,26,0,0,0,9,18,26,0,0,0,3,12,14,0,0,0,10,12,14,0,0,0,6,6,7,0,0,0,6,6,7,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,13,18,109,148,258,0,8,8,115,171,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,4,0,0
503011035,63,90,154,8951,9259,18211,283,291,575,9296,9641,18936,4,9,6,311,367,675,9,11,22,322,386,709,4,10,14,1223,1066,2286,24,16,37,1254,1091,2341,43,49,90,1894,1860,3754,63,76,138,1998,1988,3983,7,22,28,1914,1961,3872,75,67,141,1995,2048,4043,0,4,6,1932,2143,4079,49,46,96,1986,2191,4176,0,0,0,1675,1859,3541,63,73,138,1737,1941,3679,56,83,141,8629,8921,17549,208,234,442,8892,9233,18125,5,0,5,14,9,22,0,0,0,12,9,27,0,0,0,3,9,15,0,0,4,3,12,15,0,0,0,9,22,29,0,0,0,9,22,30,0,0,0,3,3,4,0,0,0,3,4,4,0,0,0,5,0,7,0,0,0,5,0,7,39,42,85,524,649,1174,256,297,548,815,992,1808,0,0,0,3,3,8,0,0,0,3,3,8,3,0,6,0,3,6,0,0,0,3,8,9,0,0,0,0,4,8,0,0
503011036,43,20,58,4599,4591,9190,188,176,360,4828,4781,9612,3,7,8,241,223,455,5,4,4,244,228,471,14,4,17,803,606,1410,21,12,35,833,624,1453,13,5,16,721,545,1266,22,13,36,753,564,1321,6,5,11,847,918,1765,47,27,69,896,948,1844,5,4,6,1191,1345,2537,38,43,79,1237,1395,2629,0,0,0,798,957,1754,62,73,133,861,1032,1896,37,20,57,4402,4407,8815,142,135,279,4584,4568,9153,0,0,0,9,7,19,0,0,0,9,7,19,0,0,0,7,6,14,0,0,0,13,6,16,0,0,0,3,9,9,0,0,0,3,9,9,0,0,0,6,0,9,6,0,6,9,0,12,0,0,0,5,0,5,0,0,0,5,0,5,0,3,4,84,67,154,8,11,16,94,79,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,3,0,5,10,5,18,0,0,0,0,0,0,0,0
503021037,0,0,0,22,19,35,9,9,13,23,22,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,16,0,4,6,7,14,20,0,0,0,8,9,16,0,3,8,9,13,24,0,0,0,17,14,31,9,3,12,26,19,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021038,45,57,101,5488,5868,11357,218,201,419,5750,6128,11872,4,3,3,404,352,756,10,10,20,414,363,781,13,15,24,764,704,1465,12,14,19,786,722,1508,12,15,23,545,609,1153,33,27,55,584,650,1232,6,19,32,1782,1963,3747,90,86,183,1883,2068,3953,4,8,10,1441,1471,2919,55,37,98,1503,1522,3026,0,3,4,547,769,1322,25,25,46,570,797,1373,35,51,94,5249,5663,10918,151,165,320,5442,5886,11330,0,0,0,4,5,11,0,0,0,4,5,11,0,0,0,3,3,6,0,0,0,3,3,6,0,0,0,9,3,12,0,0,0,9,3,12,0,0,0,4,0,5,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,7,10,85,79,159,6,0,6,89,84,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021039,64,73,130,7843,8342,16183,344,275,615,8244,8690,16934,3,0,3,405,376,787,12,16,28,421,395,818,4,11,11,815,768,1581,18,10,31,830,797,1622,12,17,31,874,1123,1998,23,27,49,912,1166,2081,22,21,43,2560,2661,5217,128,92,221,2707,2772,5480,20,19,33,2025,2063,4099,92,61,152,2140,2139,4280,3,5,9,1162,1341,2500,66,72,139,1226,1416,2647,61,70,124,7481,8014,15499,236,221,450,7778,8303,16074,0,0,0,17,14,28,0,3,3,17,20,32,0,0,0,6,9,15,0,0,0,6,9,15,0,0,0,7,20,28,0,0,0,7,17,29,0,0,6,0,0,6,0,0,0,5,5,10,0,0,0,0,3,3,0,0,0,0,3,3,11,7,19,171,214,383,23,14,35,206,232,438,0,0,0,0,3,3,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
503021040,36,38,76,4581,4723,9302,189,134,331,4809,4897,9707,0,0,0,277,234,507,9,4,11,282,236,515,5,5,12,475,480,953,20,11,30,508,492,999,0,7,7,465,506,973,9,13,23,478,530,1006,13,13,30,1586,1584,3168,77,61,141,1680,1660,3332,7,10,19,1162,1185,2350,51,22,68,1218,1218,2441,10,4,15,613,730,1345,34,25,52,648,764,1410,36,38,75,4368,4555,8922,130,104,237,4532,4699,9230,0,0,0,6,5,9,0,0,0,0,5,11,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,6,6,12,0,0,0,6,6,12,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,66,85,151,4,3,3,70,88,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0
503021042,67,62,125,7909,8754,16662,397,341,738,8366,9158,17527,9,4,13,395,385,780,9,17,26,417,412,826,8,6,20,917,939,1855,34,24,57,967,972,1930,14,15,22,839,898,1734,29,26,61,877,941,1818,23,23,41,2277,2563,4841,123,127,246,2418,2712,5129,16,11,25,1897,2110,4012,94,72,165,2005,2195,4200,0,3,4,1578,1860,3439,101,72,177,1692,1935,3619,60,57,123,7576,8410,15990,298,271,575,7943,8744,16682,0,0,0,14,12,19,0,0,0,14,12,19,0,0,0,11,9,23,0,0,0,11,9,23,0,0,0,12,11,26,0,0,3,12,14,25,0,0,0,0,6,4,0,0,0,0,6,4,0,0,0,3,0,3,0,0,0,3,0,6,8,24,35,198,240,439,95,90,191,309,353,661,0,0,0,3,8,7,0,3,3,3,6,13,0,0,0,4,3,7,0,0,0,4,3,7,0,0,0,0,3,3,0,4
503021043,62,72,131,8841,9509,18347,303,315,623,9207,9902,19102,10,4,13,519,485,1005,7,12,24,541,507,1043,10,9,16,1180,1103,2288,20,23,38,1206,1137,2343,9,18,27,893,957,1849,25,27,48,925,997,1923,16,26,45,3164,3367,6529,141,122,261,3324,3509,6831,19,13,26,1871,2017,3890,74,60,133,1962,2085,4044,0,3,8,1209,1588,2797,41,70,115,1253,1667,2914,56,70,125,8505,9182,17687,192,235,428,8763,9479,18236,0,0,0,5,9,15,0,0,0,5,9,15,0,0,0,4,14,20,0,0,0,4,14,20,0,0,0,4,0,6,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,3,4,3,9,5,8,260,322,579,36,45,81,298,363,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,5,6,0,0,0,0,0,0,0,0
503021295,69,53,123,5561,5168,10734,568,373,944,6200,5601,11798,3,0,3,221,194,414,23,16,34,247,211,454,3,5,7,205,190,394,14,17,36,226,206,435,14,6,17,538,612,1150,42,37,81,588,659,1248,25,16,43,2636,2448,5084,275,179,455,2940,2648,5582,13,17,38,1269,1116,2381,147,93,235,1426,1225,2654,7,6,11,700,610,1307,68,40,108,771,658,1427,62,50,108,5259,4934,10188,430,307,740,5752,5289,11043,0,3,6,25,21,45,10,9,25,41,33,75,0,0,0,62,19,77,54,10,67,111,33,144,0,0,0,37,12,49,26,7,32,64,21,86,0,0,0,61,15,73,53,12,64,117,23,139,0,0,0,23,3,30,23,6,32,52,11,62,20,26,47,306,246,551,230,174,400,561,440,1007,0,0,0,8,9,14,3,6,8,13,7,22,0,0,0,9,9,11,11,0,14,19,10,23,0,0,0,8,6,9,10,0
503021296,59,51,112,5372,5085,10455,492,359,852,5923,5497,11414,0,0,3,210,200,409,10,5,17,219,208,432,0,8,8,242,300,541,13,16,29,258,320,575,9,11,15,564,579,1142,39,37,81,612,626,1238,28,26,50,2810,2630,5439,277,194,470,3114,2849,5966,16,8,28,1055,902,1957,108,66,173,1179,973,2155,3,7,3,496,466,961,42,39,85,540,516,1051,47,47,96,5043,4827,9868,356,292,650,5444,5168,10612,0,0,0,4,5,9,0,0,0,8,5,11,0,0,0,8,0,5,5,0,5,14,0,15,0,0,0,9,0,9,3,0,0,9,3,13,0,0,0,4,0,9,5,0,8,12,3,11,0,0,0,0,0,0,4,0,4,4,0,4,16,13,30,141,110,252,49,37,89,205,164,368,0,0,0,3,5,6,4,0,3,3,0,11,0,0,0,0,3,4,0,0,0,0,3,8,0,0,0,0,0,4,0,0
503021297,67,69,131,5672,4931,10611,854,528,1378,6594,5522,12119,6,6,9,162,168,329,11,8,20,173,178,354,5,4,11,158,147,310,17,16,36,183,169,353,12,23,32,653,769,1414,131,139,266,787,928,1714,31,19,57,3163,2596,5758,464,243,709,3657,2863,6517,14,14,23,1043,803,1853,181,87,262,1238,901,2135,3,5,8,507,442,947,57,40,89,559,487,1042,61,56,109,5309,4692,10003,693,471,1165,6061,5219,11280,0,0,0,30,26,51,4,0,6,37,24,58,0,0,0,78,20,94,34,6,40,113,20,138,0,0,0,79,36,112,21,8,30,105,41,146,7,0,9,87,25,105,35,5,43,128,28,161,0,0,0,47,4,49,19,0,19,67,3,74,92,99,191,732,573,1310,399,262,669,1221,942,2161,0,0,0,11,4,13,4,0,8,17,3,20,0,3,3,14,16,23,5,3,9,19,20,33,0,0,0,8,9,12,6,0
504011044,205,196,399,7151,7586,14740,443,350,796,7797,8135,15932,29,20,48,479,434,911,25,19,46,532,476,1002,53,33,86,848,786,1633,47,33,80,939,857,1799,47,34,85,757,696,1445,42,22,69,847,755,1601,41,53,89,2060,2222,4284,155,95,248,2260,2368,4628,30,36,71,1866,1992,3855,104,104,213,2002,2135,4133,5,15,21,1139,1459,2604,72,72,144,1216,1555,2771,194,182,380,6832,7347,14186,319,298,616,7349,7833,15180,0,0,0,17,10,26,0,0,0,17,13,29,0,0,0,3,5,11,0,0,0,3,5,11,0,0,0,0,0,3,0,0,0,4,0,5,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,3,8,134,140,273,17,0,15,149,145,293,0,0,0,0,0,3,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504011045,194,223,420,11316,11887,23199,503,395,901,12010,12509,24523,16,18,33,807,727,1529,19,15,38,841,762,1602,43,34,78,1319,1229,2550,39,40,78,1394,1305,2700,47,43,89,1141,1113,2252,50,42,96,1239,1200,2429,42,62,106,3563,3715,7272,177,126,301,3774,3898,7674,31,47,79,2834,3000,5836,138,80,225,3007,3125,6132,13,21,34,1656,2107,3758,84,84,173,1751,2218,3970,177,217,392,10873,11523,22395,349,326,675,11394,12067,23467,0,0,0,5,12,25,0,0,0,5,10,24,0,0,0,8,3,7,4,0,4,3,3,11,0,0,0,4,8,11,0,0,4,8,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,22,16,36,215,209,423,12,9,29,251,232,486,0,0,0,4,0,4,0,0,0,3,0,3,0,0,0,5,0,4,0,0,0,8,0,7,0,0,0,0,0,0,0,0
504011046,97,81,174,6158,6167,12327,417,375,786,6673,6617,13294,6,11,14,328,336,664,9,7,19,350,350,699,15,0,17,503,440,945,39,33,68,556,479,1032,17,22,34,582,641,1227,33,29,65,633,694,1323,39,23,60,2628,2650,5286,173,164,337,2842,2837,5684,20,20,39,1342,1301,2642,90,55,142,1452,1378,2827,4,0,3,772,790,1568,73,87,161,853,883,1730,86,70,154,5852,5888,11736,321,291,611,6254,6242,12501,0,0,0,12,6,25,0,0,0,12,6,25,0,0,0,4,3,13,0,0,0,4,4,13,0,0,0,5,3,12,0,0,0,5,3,12,0,0,0,0,3,7,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,14,11,20,146,127,271,16,12,27,179,145,323,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,6,0,8,0,0,0,3,0,4,0,0,0,0,0,0,0,0
504011047,183,183,368,10712,10820,21529,469,349,816,11358,11355,22714,30,25,52,626,623,1248,17,15,36,672,667,1337,45,35,80,1136,1029,2166,44,30,74,1226,1094,2320,35,43,78,1269,1122,2392,51,40,91,1354,1204,2555,48,46,99,3271,3230,6507,162,112,278,3488,3401,6885,17,27,46,2529,2577,5105,126,77,198,2673,2679,5351,4,9,14,1876,2230,4106,65,78,141,1946,2316,4261,171,177,347,10321,10537,20862,310,281,594,10806,11001,21806,0,0,0,7,11,25,0,0,0,7,17,26,0,0,0,3,6,8,0,0,0,7,6,15,0,0,0,7,4,15,0,0,0,8,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,8,8,13,19,179,157,335,3,11,13,193,178,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504011048,55,56,110,3787,3921,7708,102,78,182,3944,4061,8002,9,5,7,180,171,352,4,6,9,195,179,372,15,9,27,430,399,832,15,11,22,457,418,880,12,10,22,467,426,899,9,4,17,487,448,934,11,13,23,842,837,1677,29,19,52,881,866,1757,11,10,22,969,1054,2023,27,19,46,1011,1082,2092,0,0,5,889,1034,1922,16,28,40,906,1059,1962,52,50,105,3677,3825,7497,59,67,126,3788,3942,7731,0,0,0,5,7,11,0,0,0,5,7,11,0,0,0,3,8,10,0,0,0,3,8,10,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,124,0,3,3,62,68,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021049,615,18,634,2548,1290,3838,103,56,163,3269,1370,4633,0,0,0,61,52,110,4,7,3,62,58,122,3,7,5,173,140,313,9,5,15,182,144,335,105,5,106,267,149,415,16,8,22,388,152,541,414,4,418,992,276,1267,27,20,44,1428,304,1731,90,9,97,786,462,1248,43,19,58,914,490,1400,5,0,5,268,213,483,11,7,22,289,220,510,614,18,632,2451,1229,3677,58,53,109,3118,1293,4419,0,0,0,0,3,6,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,26,44,0,4,0,24,28,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021050,38,42,84,3375,3485,6860,158,115,281,3577,3643,7223,0,5,10,175,160,342,4,0,6,183,171,353,10,12,20,506,462,970,13,8,22,524,480,1009,10,9,17,389,335,728,15,13,30,415,360,772,9,9,13,613,699,1312,48,19,64,665,726,1389,15,12,20,995,1081,2081,52,39,93,1057,1137,2191,0,3,3,693,734,1431,34,33,73,730,771,1503,35,46,80,3166,3325,6490,79,77,163,3284,3450,6733,0,0,0,4,6,10,0,0,0,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,0,0,0,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,65,124,0,0,0,56,66,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021051,73,86,156,2646,2743,5389,139,101,238,2854,2932,5780,3,4,11,178,171,351,0,6,4,185,181,373,12,15,29,319,285,603,17,7,28,349,307,660,20,22,43,309,289,597,13,13,29,337,329,667,21,22,39,627,674,1305,48,26,73,702,718,1417,9,16,26,672,705,1381,37,33,71,722,753,1475,3,8,13,530,616,1146,23,18,35,554,639,1192,69,77,141,2490,2641,5125,74,79,156,2635,2797,5431,0,0,0,3,5,11,0,0,0,7,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,54,60,110,4,0,4,60,59,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0
504021052,0,0,0,4,5,10,0,0,0,4,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,7,9,0,0,0,0,7,9,0,0,0,4,5,10,0,0,0,4,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,124,99,225,6170,6351,12518,320,242,560,6611,6691,13305,12,7,27,318,286,602,8,13,20,344,309,649,33,23,54,841,788,1623,36,31,63,903,836,1741,22,19,40,712,678,1389,18,17,41,755,719,1470,25,17,47,1248,1359,2604,93,59,153,1364,1442,2804,27,20,47,1824,1974,3798,119,60,181,1966,2059,4024,6,8,12,1231,1266,2499,41,56,101,1275,1333,2611,119,102,218,5774,6106,11878,158,193,355,6052,6398,12447,0,0,0,13,10,19,0,0,0,16,10,24,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,4,0,3,0,0,0,4,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,110,162,267,12,11,24,121,171,292,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021054,361,343,704,5585,5845,11433,382,320,707,6326,6515,12838,44,46,89,287,278,561,14,10,31,341,336,684,92,81,165,627,604,1235,51,46,93,764,733,1493,70,64,128,692,606,1300,40,32,72,798,699,1499,77,78,153,1352,1422,2770,113,83,195,1540,1581,3116,65,66,130,1484,1552,3039,106,73,181,1650,1693,3346,19,14,39,1153,1378,2530,62,78,136,1231,1473,2703,334,323,661,5322,5653,10973,273,272,540,5924,6249,12177,0,0,0,8,13,22,3,3,5,13,10,25,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,5,10,13,23,120,140,255,7,24,28,133,174,304,0,0,0,3,4,6,0,0,0,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
