SA2_CODE_2021,IS_NS_25_34_PD_GD_GCL_F,IS_NS_25_34_BDL_F,IS_NS_25_34_ADip_DipL_F,IS_NS_25_34_Ct_III_IV_F,IS_NS_25_34_Ct_I_II_F,IS_NS_25_34_CL_nfd_F,IS_NS_25_34_LoE_NS_F,IS_NS_25_34_Tot_F,IS_NS_35_44_PD_GD_GCL_F,IS_NS_35_44_BDL_F,IS_NS_35_44_ADip_DipL_F,IS_NS_35_44_Ct_III_IV_F,IS_NS_35_44_Ct_I_II_F,IS_NS_35_44_CL_nfd_F,IS_NS_35_44_LoE_NS_F,IS_NS_35_44_Tot_F,IS_NS_45_54_PD_GD_GCL_F,IS_NS_45_54_BDL_F,IS_NS_45_54_ADip_DipL_F,IS_NS_45_54_Ct_III_IV_F,IS_NS_45_54_Ct_I_II_F,IS_NS_45_54_CL_nfd_F,IS_NS_45_54_LoE_NS_F,IS_NS_45_54_Tot_F,IS_NS_55_64_PD_GD_GCL_F,IS_NS_55_64_BDL_F,IS_NS_55_64_ADip_DipL_F,IS_NS_55_64_Ct_III_IV_F,IS_NS_55_64_Ct_I_II_F,IS_NS_55_64_CL_nfd_F,IS_NS_55_64_LoE_NS_F,IS_NS_55_64_Tot_F,IS_NS_65ov_PtgdDe_GdDp_GdCt_F,IS_NS_65ov_BDL_F,IS_NS_65ov_ADip_DipL_F,IS_NS_65ov_Ct_III_IV_F,IS_NS_65ov_Ct_I_II_F,IS_NS_65ov_CL_nfd_F,IS_NS_65ov_LoE_NS_F,IS_NS_65ov_Tot_F,IS_NS_Tot_PD_GD_GCL_F,IS_NS_Tot_BDL_F,IS_NS_Tot_ADip_DipL_F,IS_NS_Tot_Ct_III_IV_F,IS_NS_Tot_Ct_I_II_F,IS_NS_tot_CL_nfd_F,IS_NS_Tot_LoE_NS_F,IS_NS_Tot_Tot_F,Tot_15_19_PD_GD_GCL_F,Tot_15_19_BDL_F,Tot_15_19_ADip_DipL_F,Tot_15_19_Ct_III_IV_F,Tot_15_19_Ct_I_II_F,Tot_15_19_CL_nfd_F,Tot_15_19_LoE_NS_F,Tot_15_19_Tot_F,Tot_20_24_PD_GD_GCL_F,Tot_20_24_BDL_F,Tot_20_24_ADip_DipL_F,Tot_20_24_Ct_III_IV_F,Tot_20_24_Ct_I_II_F,Tot_20_24_CL_nfd_F,Tot_20_24_LoE_NS_F,Tot_20_24_Tot_F,Tot_25_34_PD_GD_GCL_F,Tot_25_34_BDL_F,Tot_25_34_ADip_DipL_F,Tot_25_34_Ct_III_IV_F,Tot_25_34_Ct_I_II_F,Tot_25_34_CL_nfd_F,Tot_25_34_LoE_NS_F,Tot_25_34_Tot_F,Tot_35_44_PD_GD_GCL_F,Tot_35_44_BDL_F,Tot_35_44_ADip_DipL_F,Tot_35_44_Ct_III_IV_F,Tot_35_44_Ct_I_II_F,Tot_35_44_CL_nfd_F,Tot_35_44_LoE_NS_F,Tot_35_44_Tot_F,Tot_45_54_PD_GD_GCL_F,Tot_45_54_BDL_F,Tot_45_54_ADip_DipL_F,Tot_45_54_Ct_III_IV_F,Tot_45_54_Ct_I_II_F,Tot_45_54_CL_nfd_F,Tot_45_54_LoE_NS_F,Tot_45_54_Tot_F,Tot_55_64_PD_GD_GCL_F,Tot_55_64_BDL_F,Tot_55_64_ADip_DipL_F,Tot_55_64_Ct_III_IV_F,Tot_55_64_Ct_I_II_F,Tot_55_64_CL_nfd_F,Tot_55_64_LoE_NS_F,Tot_55_64_Tot_F,Tot_65ov_PtgdDe_GdDp_GdCt_F,Tot_65ov_BDL_F,Tot_65ov_ADip_DipL_F,Tot_65ov_Ct_III_IV_F,Tot_65ov_Ct_I_II_F,Tot_65ov_CL_nfd_F,Tot_65ov_LoE_NS_F,Tot_65ov_Tot_F,Tot_Tot_PD_GD_GCL_F,Tot_Tot_BDL_F,Tot_Tot_ADip_DipL_F,Tot_Tot_Ct_III_IV_F,Tot_Tot_Ct_I_II_F,Tot_tot_CL_nfd_F,Tot_Tot_LoE_NS_F,Tot_Tot_Tot_F,Ind_15_19_PD_GD_GCL_P,Ind_15_19_BDL_P,Ind_15_19_ADip_DipL_P,Ind_15_19_Ct_III_IV_P,Ind_15_19_Ct_I_II_P,Ind_15_19_CL_nfd_P,Ind_15_19_LoE_NS_P,Ind_15_19_Tot_P,Ind_20_24_PD_GD_GCL_P,Ind_20_24_BDL_P,Ind_20_24_ADip_DipL_P,Ind_20_24_Ct_III_IV_P,Ind_20_24_Ct_I_II_P,Ind_20_24_CL_nfd_P,Ind_20_24_LoE_NS_P,Ind_20_24_Tot_P,Ind_25_34_PD_GD_GCL_P,Ind_25_34_BDL_P,Ind_25_34_ADip_DipL_P,Ind_25_34_Ct_III_IV_P,Ind_25_34_Ct_I_II_P,Ind_25_34_CL_nfd_P,Ind_25_34_LoE_NS_P,Ind_25_34_Tot_P,Ind_35_44_PD_GD_GCL_P,Ind_35_44_BDL_P,Ind_35_44_ADip_DipL_P,Ind_35_44_Ct_III_IV_P,Ind_35_44_Ct_I_II_P,Ind_35_44_CL_nfd_P,Ind_35_44_LoE_NS_P,Ind_35_44_Tot_P,Ind_45_54_PD_GD_GCL_P,Ind_45_54_BDL_P,Ind_45_54_ADip_DipL_P,Ind_45_54_Ct_III_IV_P,Ind_45_54_Ct_I_II_P,Ind_45_54_CL_nfd_P,Ind_45_54_LoE_NS_P,Ind_45_54_Tot_P,Ind_55_64_PD_GD_GCL_P,Ind_55_64_BDL_P,Ind_55_64_ADip_DipL_P,Ind_55_64_Ct_III_IV_P,Ind_55_64_Ct_I_II_P,Ind_55_64_CL_nfd_P,Ind_55_64_LoE_NS_P,Ind_55_64_Tot_P,Ind_65ov_PtgdDe_GdDp_GdCt_P,Ind_65ov_BDL_P,Ind_65ov_ADip_DipL_P,Ind_65ov_Ct_III_IV_P,Ind_65ov_Ct_I_II_P,Ind_65ov_CL_nfd_P,Ind_65ov_LoE_NS_P,Ind_65ov_Tot_P,Ind_Tot_PD_GD_GCL_P,Ind_Tot_BDL_P,Ind_Tot_ADip_DipL_P,Ind_Tot_Ct_III_IV_P,Ind_Tot_Ct_I_II_P,Ind_tot_CL_nfd_P,Ind_Tot_LoE_NS_P,Ind_Tot_Tot_P,NonI_15_19_PD_GD_GCL_P,NonI_15_19_BDL_P,NonI_15_19_ADip_DipL_P,NonI_15_19_Ct_III_IV_P,NonI_15_19_Ct_I_II_P,NonI_15_19_CL_nfd_P,NonI_15_19_LoE_NS_P,NonI_15_19_Tot_P,NonI_20_24_PD_GD_GCL_P,NonI_20_24_BDL_P,NonI_20_24_ADip_DipL_P,NonI_20_24_Ct_III_IV_P,NonI_20_24_Ct_I_II_P,NonI_20_24_CL_nfd_P,NonI_20_24_LoE_NS_P,NonI_20_24_Tot_P,NonI_25_34_PD_GD_GCL_P,NonI_25_34_BDL_P,NonI_25_34_ADip_DipL_P,NonI_25_34_Ct_III_IV_P,NonI_25_34_Ct_I_II_P,NonI_25_34_CL_nfd_P,NonI_25_34_LoE_NS_P,NonI_25_34_Tot_P
505011079,0,0,0,0,0,0,10,10,0,0,0,0,0,0,12,16,0,0,0,0,0,0,18,18,0,0,0,0,0,0,15,15,0,0,0,0,0,0,23,24,0,3,3,4,0,0,95,99,0,0,3,32,16,0,10,58,6,77,22,37,4,4,13,164,54,193,58,78,3,5,24,423,130,246,110,87,8,21,44,643,111,245,151,112,3,33,45,702,89,165,145,78,7,18,48,556,70,149,134,72,15,48,91,575,459,1076,617,501,61,140,270,3124,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,6,0,0,0,11,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,11,3,0,0,23,0,0,10,54,21,3,7,93,12,130,35,97,10,4,14,306,81,311,99,237,7,13,21,771
505011080,0,0,0,0,0,0,10,10,0,3,0,0,0,0,9,11,0,0,0,0,0,0,11,12,0,0,0,0,0,0,20,20,0,0,0,0,0,0,19,25,0,3,0,3,0,0,75,81,0,0,0,15,12,4,9,40,4,52,17,30,9,5,9,119,31,122,34,42,8,5,23,263,48,179,63,75,4,6,28,398,80,169,108,83,6,31,34,509,60,116,96,84,8,28,37,423,34,89,85,56,13,18,73,366,258,726,405,387,54,89,208,2128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4,7,9,4,0,0,0,15,0,0,3,34,29,7,8,71,10,97,24,87,20,9,7,248,66,194,55,132,6,10,16,474
505011081,0,0,0,0,0,0,12,12,0,0,0,0,0,0,11,11,0,0,0,0,0,0,11,11,0,0,0,0,0,0,9,11,0,0,0,0,0,0,17,20,0,0,0,0,0,0,69,74,0,0,0,16,8,0,13,37,5,26,13,31,3,0,3,82,68,232,75,81,7,9,25,492,110,261,100,87,11,14,28,604,64,133,73,75,0,23,30,404,37,89,86,70,6,21,33,337,27,66,81,43,4,32,71,329,307,800,428,405,47,105,205,2288,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,7,0,0,0,3,0,0,0,6,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,5,7,0,0,16,5,0,0,39,0,0,0,33,16,4,12,59,7,51,20,61,7,5,3,159,100,338,123,284,10,8,21,890
505011082,0,0,0,0,0,0,11,15,0,0,0,0,0,0,3,3,0,0,0,0,0,0,14,14,0,0,0,0,0,0,11,11,0,0,0,0,0,0,40,40,0,3,0,0,0,0,93,91,0,0,0,16,10,3,4,35,7,82,11,22,3,3,9,137,49,146,25,46,3,4,23,291,123,245,49,47,7,15,17,515,116,266,113,67,6,25,31,617,85,174,131,80,8,33,48,558,60,174,163,59,14,61,124,655,439,1076,496,342,51,137,253,2803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,3,5,7,8,0,0,0,30,0,0,4,43,19,3,8,79,11,148,19,68,12,5,5,271,71,233,55,121,9,11,18,519
505011083,0,0,0,0,0,0,9,9,0,3,0,0,0,0,4,7,0,0,0,0,0,0,8,9,0,0,0,0,0,0,8,10,0,0,0,0,0,0,19,19,0,3,0,0,0,0,45,52,0,0,8,29,15,3,5,64,3,64,25,38,12,4,8,164,49,139,47,48,7,8,15,313,89,220,79,104,6,13,21,533,93,168,113,115,10,21,17,540,66,136,136,103,12,37,38,533,24,94,78,40,4,37,86,367,326,825,482,475,71,120,197,2506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,4,0,0,3,16,0,0,6,68,28,3,8,123,8,106,61,103,15,8,14,313,79,235,67,149,9,7,16,560
505021084,0,0,0,0,0,0,43,43,0,0,3,0,0,0,36,45,0,3,0,0,0,0,34,40,0,0,0,0,0,0,22,18,0,0,0,3,0,0,59,64,0,0,3,8,0,0,219,232,0,0,4,29,15,3,19,68,8,83,37,62,18,4,24,241,167,461,150,172,18,20,78,1059,158,375,170,163,24,18,77,987,83,196,142,123,13,37,69,657,57,99,120,110,9,33,46,472,34,148,126,87,14,42,281,728,512,1363,748,745,103,152,594,4218,0,0,0,4,0,0,0,8,0,4,0,0,0,0,0,9,0,5,4,9,0,0,0,18,0,0,3,5,0,0,0,17,0,0,0,7,0,0,0,11,0,0,3,5,0,0,9,19,0,0,0,0,0,0,0,4,5,15,18,31,4,6,8,82,0,5,8,37,22,5,15,88,10,142,68,146,34,6,23,429,282,753,267,480,23,23,64,1891
505021085,0,0,0,0,0,0,113,113,0,0,0,6,0,0,109,112,0,0,0,3,0,0,69,75,0,0,0,0,0,0,44,45,0,0,0,0,0,0,59,60,0,0,0,5,0,0,491,503,0,0,5,32,25,4,52,124,9,85,60,108,40,10,70,391,191,414,248,283,35,39,199,1411,100,297,158,218,24,42,170,1021,44,122,110,155,17,48,119,617,20,65,92,125,15,32,96,440,14,79,75,76,13,27,159,444,389,1058,745,1012,170,200,879,4450,0,0,0,0,4,0,5,7,0,3,0,3,3,0,5,22,0,0,6,34,0,0,3,44,0,9,0,14,3,0,0,36,0,5,3,6,3,0,5,24,0,4,0,10,0,0,0,22,0,0,6,7,0,0,0,15,3,15,20,74,12,8,24,163,0,0,6,59,43,4,22,141,23,143,140,233,64,19,44,672,366,723,470,618,70,63,161,2470
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,0,0,0,0,0,0,86,93,0,0,0,0,0,0,53,57,0,4,0,0,0,0,30,34,0,0,0,0,0,0,25,27,0,0,0,0,0,0,139,140,0,4,0,0,0,0,374,383,0,0,4,14,5,0,19,51,18,156,34,79,13,4,29,341,342,829,196,191,17,19,152,1744,298,623,189,142,14,20,86,1371,176,330,158,117,6,34,50,879,109,185,158,103,11,41,57,667,84,163,147,72,9,59,269,808,1032,2282,888,719,81,184,672,5853,0,0,0,0,0,0,3,5,0,0,0,4,0,0,0,3,0,3,0,13,0,0,0,25,0,9,0,6,0,0,4,17,0,0,0,6,0,3,0,10,0,4,0,6,0,0,5,5,0,3,0,0,0,0,3,5,7,13,9,28,6,4,10,77,0,0,5,41,12,3,6,67,30,244,57,143,30,12,20,532,510,1368,339,594,39,34,100,2985
505021089,0,0,0,0,0,0,41,41,0,0,0,0,0,0,28,27,0,0,0,0,0,0,31,30,0,0,0,0,0,0,25,27,0,0,0,0,0,0,70,71,3,4,0,0,0,0,201,211,0,0,5,42,15,7,13,75,10,130,28,65,8,8,12,265,170,393,61,89,9,15,52,789,344,763,189,117,14,30,58,1516,278,550,236,131,16,44,74,1332,186,277,180,90,9,39,72,849,133,384,292,114,29,105,358,1427,1120,2497,983,652,101,252,642,6246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,4,4,0,0,0,11,3,6,0,0,0,0,0,12,3,5,0,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,8,15,7,9,0,6,0,50,0,0,6,67,28,8,3,118,25,250,46,144,22,13,21,512,252,679,125,293,18,18,29,1400
505021090,5,0,0,0,0,0,118,119,0,0,0,0,0,0,107,111,0,0,0,0,0,0,48,47,0,5,0,0,0,0,67,68,0,0,0,0,0,0,66,66,5,5,4,5,0,0,465,476,0,0,0,31,16,0,28,85,23,125,72,121,26,5,69,445,367,738,301,275,26,19,202,1934,260,470,257,202,22,36,171,1412,56,170,140,127,17,26,90,630,42,95,98,108,14,33,112,502,22,74,95,71,12,34,157,467,775,1669,969,944,129,145,836,5469,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,17,0,3,8,13,3,3,4,35,6,5,3,8,0,0,6,24,0,0,3,10,0,0,5,17,0,3,6,6,6,0,0,19,0,0,0,0,0,0,0,0,5,9,17,48,10,3,16,108,0,0,8,52,28,4,12,98,36,210,139,220,46,15,57,719,648,1227,571,657,54,42,168,3376
505021091,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,4,3,5,0,0,5,15,6,16,6,4,0,0,5,35,3,0,0,0,0,0,4,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,13,26,9,12,0,0,14,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,8,3,0,0,0,25,13,30,13,12,0,0,0,73
505021092,0,0,0,0,0,0,118,123,0,0,0,0,0,0,85,87,0,0,0,0,0,0,46,49,0,0,0,0,0,0,24,29,0,0,0,0,0,0,57,57,0,4,3,0,0,0,379,391,0,0,3,18,6,0,19,56,14,131,35,69,16,7,49,316,323,925,230,232,19,21,177,1928,308,598,175,131,15,18,125,1368,179,318,161,90,8,41,77,870,111,208,155,80,9,32,55,652,72,169,153,81,11,34,148,669,1000,2346,906,704,87,155,653,5857,0,0,0,5,0,0,0,8,0,0,0,0,5,0,0,0,0,7,0,17,0,0,0,29,0,7,0,12,0,0,0,19,0,0,6,4,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,13,7,33,5,0,7,68,0,0,9,36,22,5,8,74,32,214,46,126,23,11,27,478,538,1475,411,682,35,36,104,3284
505021093,0,0,0,0,0,0,66,64,0,0,0,0,0,0,37,35,0,0,0,0,0,0,16,19,0,0,0,0,0,0,17,22,0,0,0,0,0,0,32,32,0,0,0,0,0,0,192,195,0,0,4,15,4,0,14,35,19,116,34,58,17,4,23,285,229,520,132,125,7,7,103,1125,227,411,130,100,9,21,61,967,117,220,120,113,12,33,46,661,64,125,105,67,9,29,59,452,24,90,115,62,8,30,116,448,688,1484,637,541,72,125,425,3966,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,4,0,8,0,0,0,18,3,4,0,0,0,0,0,5,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,4,3,8,7,13,3,0,6,45,0,0,4,29,9,4,7,51,33,212,70,118,32,7,16,484,418,908,253,302,14,13,69,1986
505021094,0,0,0,0,0,0,18,18,0,0,0,0,0,0,15,17,0,0,0,0,0,0,11,11,0,0,0,0,0,0,13,15,0,0,0,0,0,0,29,29,0,3,0,0,0,0,92,97,0,0,0,14,3,0,6,24,8,51,11,20,5,0,13,105,55,169,31,32,0,5,26,323,112,233,55,38,6,9,30,481,98,194,89,29,0,16,28,462,93,132,69,38,4,20,29,389,70,148,118,39,13,33,116,536,440,934,379,214,34,84,245,2328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,8,6,8,4,0,0,3,31,0,0,3,29,10,3,4,48,13,88,18,54,5,7,12,194,88,269,64,119,7,5,13,562
505021095,0,0,0,0,0,0,84,82,0,0,0,0,0,0,45,47,0,0,0,0,0,0,35,36,0,0,0,0,0,0,31,31,0,0,0,0,0,0,38,38,0,0,0,0,0,0,255,258,0,0,0,21,3,0,14,40,17,101,30,54,16,3,27,250,318,651,160,151,23,12,131,1452,248,386,130,104,15,16,71,979,102,175,110,70,14,34,57,558,71,99,81,67,13,22,43,397,49,116,102,50,12,17,104,455,811,1529,622,522,99,107,446,4131,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,3,0,10,0,0,0,23,0,0,0,7,0,0,0,16,0,0,4,3,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,9,28,3,4,7,59,0,0,4,40,14,0,4,63,29,151,63,111,28,11,19,418,576,1127,288,371,25,21,94,2501
505021096,0,0,0,0,0,0,18,18,0,0,0,0,0,0,15,18,0,0,0,0,0,0,22,22,0,0,0,0,0,0,13,17,0,0,0,0,0,0,29,37,0,0,0,0,0,0,113,117,0,0,0,24,10,4,11,41,12,119,20,37,5,0,15,208,147,284,56,42,4,5,35,580,284,458,94,35,7,18,49,936,277,471,152,75,14,27,48,1058,145,285,128,49,9,26,49,692,143,316,211,55,18,52,149,941,1006,1937,663,316,61,126,344,4458,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,8,3,0,0,25,0,0,3,42,21,9,7,80,30,241,37,78,14,6,11,424,258,488,83,148,9,14,36,1037
505021097,0,0,0,0,0,0,51,55,0,0,0,0,0,0,46,44,0,0,0,0,0,0,21,22,0,0,0,0,0,0,23,20,0,0,0,0,0,0,59,64,0,0,0,0,0,0,225,231,0,0,4,17,11,0,8,51,10,138,52,71,23,0,31,322,252,562,150,130,15,8,80,1205,270,468,158,122,15,20,68,1125,155,306,143,111,10,27,50,805,102,202,158,97,12,34,58,667,83,231,198,80,20,73,239,917,873,1907,863,632,106,162,536,5083,0,0,0,0,0,0,0,0,0,3,5,6,0,0,0,13,0,6,4,7,0,0,0,15,0,0,0,7,0,0,0,0,6,3,6,3,0,0,0,15,0,3,0,3,0,0,6,10,0,5,0,0,0,0,0,3,4,19,12,18,0,0,8,63,0,0,9,38,19,0,12,74,24,245,80,133,36,4,20,541,421,1020,273,331,34,22,63,2163
505021301,0,0,0,0,0,0,12,12,0,0,0,0,0,0,19,19,0,0,0,0,0,0,17,19,0,0,0,0,0,0,14,14,0,0,0,0,0,0,32,32,0,0,0,6,0,0,97,100,0,0,0,21,11,3,12,51,15,104,20,29,8,5,16,198,86,230,63,55,15,3,33,488,116,233,69,68,3,16,38,549,86,194,127,91,18,31,41,592,63,126,111,80,10,24,48,472,46,127,90,73,8,32,136,512,409,1018,486,417,81,118,333,2855,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,11,3,0,7,30,0,0,4,45,23,6,15,98,24,193,46,89,26,7,21,396,154,400,121,177,15,6,46,921
505021302,0,0,0,0,0,0,34,34,0,0,0,0,0,0,38,38,0,0,0,0,0,0,27,27,0,0,0,0,0,0,27,28,0,0,0,0,0,0,60,64,0,3,0,0,0,0,208,218,0,0,0,5,17,5,14,42,16,79,33,41,12,3,23,206,160,380,100,86,13,4,50,787,150,342,125,97,16,7,66,802,110,226,129,78,9,40,57,653,85,148,92,85,6,34,47,500,44,158,142,76,13,52,180,662,553,1327,618,467,87,151,445,3647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0,9,0,6,4,3,0,0,0,15,6,4,0,0,0,0,0,8,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,8,7,10,7,16,6,0,5,57,0,0,0,21,17,3,3,54,23,145,53,92,17,11,24,360,281,651,166,240,16,12,41,1408
505031098,0,0,0,0,0,0,24,24,0,0,0,0,0,0,31,31,0,0,0,0,0,0,25,25,0,0,0,0,0,0,13,13,0,0,0,0,0,0,32,32,0,0,0,0,0,0,141,141,0,0,6,26,13,5,14,59,5,46,39,77,20,9,23,223,45,137,86,130,18,5,50,479,60,135,81,111,24,16,45,475,26,74,85,125,18,17,60,400,29,50,80,94,14,36,47,347,17,53,55,43,9,22,93,299,181,499,428,608,113,115,338,2286,0,0,0,3,0,0,0,8,0,0,0,4,5,0,0,7,0,0,4,10,4,0,4,18,0,0,0,7,0,0,0,14,0,0,4,3,0,0,0,8,0,0,0,4,0,0,3,16,0,0,0,4,0,0,3,6,0,7,12,31,12,5,16,78,0,0,3,40,33,5,14,90,9,96,57,152,43,8,29,400,72,228,137,336,23,18,57,866
505031099,0,0,0,0,0,0,76,80,0,0,4,3,0,0,76,79,0,0,0,0,0,0,65,65,0,3,0,0,0,0,34,38,0,0,0,0,0,0,78,78,0,0,4,5,0,0,396,403,0,0,5,62,50,7,50,178,12,63,74,187,43,14,48,450,99,290,238,359,32,29,134,1186,123,293,265,356,42,39,148,1269,93,207,257,311,33,61,114,1079,35,103,138,171,15,35,78,570,28,97,133,99,21,53,311,738,384,1061,1118,1551,231,240,880,5464,0,0,0,0,4,0,0,12,0,0,0,6,4,0,0,12,0,5,4,20,3,0,0,39,0,4,3,16,0,0,0,32,0,5,3,13,0,0,0,22,0,3,4,5,0,0,3,10,0,0,0,6,0,0,5,3,4,14,13,66,16,0,11,123,0,0,4,120,79,14,20,241,14,108,117,340,80,26,45,735,143,427,346,854,65,52,109,1998
505031100,0,0,0,0,0,0,37,37,0,0,0,0,0,0,35,35,0,0,0,0,0,0,16,20,0,0,0,0,0,0,15,17,0,0,0,0,0,0,20,20,0,0,0,0,0,0,157,155,0,0,9,53,37,7,40,146,7,83,60,112,25,16,24,332,104,353,213,373,33,27,83,1192,134,391,243,289,29,41,100,1230,82,230,208,201,26,51,81,875,39,89,114,129,16,24,50,466,13,50,60,50,3,19,74,269,383,1202,910,1200,168,187,454,4505,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,12,0,5,4,12,4,3,0,27,0,0,0,6,0,0,0,14,0,0,0,7,0,0,6,11,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,4,0,8,8,36,4,5,11,74,0,0,16,96,59,14,33,224,16,119,91,252,38,21,34,570,151,517,294,847,66,39,76,1993
505031101,0,0,0,0,0,0,38,43,0,0,0,0,0,0,52,50,0,0,0,0,0,0,33,35,0,0,0,0,0,0,27,27,0,0,0,0,0,0,17,18,0,0,0,7,0,0,206,217,0,0,0,25,28,3,22,81,10,81,41,96,29,6,46,305,107,310,194,247,36,18,56,961,100,256,167,180,22,25,90,841,51,148,124,189,13,24,61,620,28,87,110,108,11,27,57,430,15,40,56,54,10,14,65,254,313,924,696,893,136,126,397,3488,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0,8,0,3,4,4,5,0,0,22,3,0,0,7,0,0,0,20,0,0,0,6,0,0,3,12,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,3,6,7,11,34,16,4,3,80,0,0,7,51,40,3,11,116,11,106,57,190,44,9,33,445,144,470,286,609,51,31,39,1641
505031102,0,0,0,0,0,0,30,30,0,0,0,0,0,0,28,28,0,0,0,0,0,0,22,19,0,0,0,0,0,0,13,13,0,0,0,0,0,0,25,25,0,0,0,0,0,0,138,142,0,0,0,20,13,3,14,48,7,37,17,69,16,10,20,170,52,126,74,117,17,17,58,463,41,103,70,94,14,19,56,395,23,52,62,84,14,18,45,286,15,28,44,48,11,13,38,201,6,26,36,37,7,14,80,211,143,365,313,457,100,87,311,1776,0,0,0,0,0,0,4,8,0,0,5,8,4,0,4,19,3,4,0,16,3,0,0,32,0,7,6,3,0,5,0,17,0,0,0,3,0,0,0,8,0,4,0,3,0,0,4,19,0,3,0,3,0,0,8,12,10,14,6,39,6,0,17,104,0,0,0,35,21,4,12,81,10,56,30,122,37,12,11,275,79,219,130,262,28,21,51,787
