SA3_CODE_2021,Afghanistan_Before_1951,Afghanistan_1951_1960,Afghanistan_1961_1970,Afghanistan_1971_1980,Afghanistan_1981_1990,Afghanistan_1991_2000,Afghanistan_2001_2010,Afghanistan_2011_2015,Afghanistan_2016,Afghanistan_2017,Afghanistan_2018,Afghanistan_2019,Afghanistan_2020,Afghanistan_2021,Afghanistan_Yr_arrival_ns,Afghanistan_Tot,Bangladesh_Before_1951,Bangladesh_1951_1960,Bangladesh_1961_1970,Bangladesh_1971_1980,Bangladesh_1981_1990,Bangladesh_1991_2000,Bangladesh_2001_2010,Bangladesh_2011_2015,Bangladesh_2016,Bangladesh_2017,Bangladesh_2018,Bangladesh_2019,Bangladesh_2020,Bangladesh_2021,Bangladesh_Yr_arr_ns,Bangladesh_Tot,Canada_Before_1951,Canada_1951_1960,Canada_1961_1970,Canada_1971_1980,Canada_1981_1990,Canada_1991_2000,Canada_2001_2010,Canada_2011_2015,Canada_2016,Canada_2017,Canada_2018,Canada_2019,Canada_2020,Canada_2021,Canada_Yr_arrival_ns,Canada_Tot,Ch_ex_SARs_Taiw_Before_1951,Ch_ex_SARs_Taiw_1951_1960,Ch_ex_SARs_Taiw_1961_1970,Ch_ex_SARs_Taiw_1971_1980,Ch_ex_SARs_Taiw_1981_1990,Ch_ex_SARs_Taiw_1991_2000,Ch_ex_SARs_Taiw_2001_2010,Ch_ex_SARs_Taiw_2011_2015,Ch_ex_SARs_Taiw_2016,Ch_ex_SARs_Taiw_2017,Ch_ex_SARs_Taiw_2018,Ch_ex_SARs_Taiw_2019,Ch_ex_SARs_Taiw_2020,Ch_ex_SARs_Taiw_2021,Ch_ex_SARs_Taiw_Yr_arr_ns,Ch_ex_SARs_Taiw_Tot,Croatia_Before_1951,Croatia_1951_1960,Croatia_1961_1970,Croatia_1971_1980,Croatia_1981_1990,Croatia_1991_2000,Croatia_2001_2010,Croatia_2011_2015,Croatia_2016,Croatia_2017,Croatia_2018,Croatia_2019,Croatia_2020,Croatia_2021,Croatia_Yr_arrival_ns,Croatia_Tot,Egypt_Before_1951,Egypt_1951_1960,Egypt_1961_1970,Egypt_1971_1980,Egypt_1981_1990,Egypt_1991_2000,Egypt_2001_2010,Egypt_2011_2015,Egypt_2016,Egypt_2017,Egypt_2018,Egypt_2019,Egypt_2020,Egypt_2021,Egypt_Yr_arrival_ns,Egypt_Tot,Fiji_Before_1951,Fiji_1951_1960,Fiji_1961_1970,Fiji_1971_1980,Fiji_1981_1990,Fiji_1991_2000,Fiji_2001_2010,Fiji_2011_2015,Fiji_2016,Fiji_2017,Fiji_2018,Fiji_2019,Fiji_2020,Fiji_2021,Fiji_Yr_arrival_ns,Fiji_Tot,Germany_Before_1951,Germany_1951_1960,Germany_1961_1970,Germany_1971_1980,Germany_1981_1990,Germany_1991_2000,Germany_2001_2010,Germany_2011_2015,Germany_2016,Germany_2017,Germany_2018,Germany_2019,Germany_2020,Germany_2021,Germany_Yr_arr_ns,Germany_Tot,Greece_Before_1951,Greece_1951_1960,Greece_1961_1970,Greece_1971_1980,Greece_1981_1990,Greece_1991_2000,Greece_2001_2010,Greece_2011_2015,Greece_2016,Greece_2017,Greece_2018,Greece_2019,Greece_2020,Greece_2021,Greece_Yr_arrival_ns,Greece_Tot,Ho_Ko_SAR_China_Before_1951,Ho_Ko_SAR_China_1951_1960,Ho_Ko_SAR_China_1961_1970,Ho_Ko_SAR_China_1971_1980,Ho_Ko_SAR_China_1981_1990,Ho_Ko_SAR_China_1991_2000,Ho_Ko_SAR_China_2001_2010,Ho_Ko_SAR_China_2011_2015,Ho_Ko_SAR_China_2016,Ho_Ko_SAR_China_2017,Ho_Ko_SAR_China_2018,Ho_Ko_SAR_China_2019,Ho_Ko_SAR_China_2020,Ho_Ko_SAR_China_2021,Ho_Ko_SAR_China_arrival_ns,Ho_Ko_SAR_China_Tot,India_Before_1951,India_1951_1960,India_1961_1970,India_1971_1980,India_1981_1990,India_1991_2000,India_2001_2010,India_2011_2015,India_2016,India_2017,India_2018,India_2019,India_2020,India_2021,India_Yr_arr_ns,India_Tot,Indonesia_Before_1951,Indonesia_1951_1960,Indonesia_1961_1970,Indonesia_1971_1980,Indonesia_1981_1990,Indonesia_1991_2000,Indonesia_2001_2010,Indonesia_2011_2015,Indonesia_2016,Indonesia_2017,Indonesia_2018,Indonesia_2019,Indonesia_2020,Indonesia_2021,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1951,Iran_1951_1960,Iran_1961_1970,Iran_1971_1980,Iran_1981_1990,Iran_1991_2000,Iran_2001_2010,Iran_2011_2015
50705,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,20,10,0,4,0,0,0,0,0,46,0,7,17,22,27,34,72,50,11,8,5,4,8,4,0,266,0,0,4,6,17,11,78,71,11,16,8,24,6,0,6,269,3,10,55,15,11,41,25,7,0,0,0,0,0,0,7,175,3,10,8,3,3,0,11,20,0,0,0,0,0,0,0,57,0,0,3,3,10,5,41,27,3,0,7,0,0,0,0,95,34,78,77,52,78,31,102,66,3,8,10,7,0,0,4,560,0,3,3,4,3,0,4,3,0,0,0,0,0,0,0,19,0,0,8,10,7,9,20,18,0,3,0,0,3,0,0,74,24,18,57,56,30,55,357,217,39,28,35,52,14,10,17,998,0,6,3,6,22,42,95,79,17,9,20,19,15,0,8,343,0,0,0,0,6,0,7,27
50901,0,0,0,0,0,4,31,34,9,9,3,19,4,5,10,123,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,6,0,0,17,19,17,21,25,25,9,4,3,11,13,0,5,166,0,0,0,0,3,0,48,20,0,0,10,16,0,0,6,119,0,8,6,3,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,4,0,3,0,0,0,0,0,0,5,22,0,37,57,44,36,12,43,26,66,12,6,6,8,0,3,0,17,335,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,0,3,0,4,0,0,0,0,0,0,5,23,3,4,30,18,9,10,42,42,9,0,12,0,4,0,9,189,0,5,6,0,14,6,24,16,7,9,8,3,3,0,0,110,0,0,0,0,11,0,0,9
50902,0,0,0,0,0,0,3,3,0,0,0,0,0,0,15,24,0,0,0,0,0,3,0,5,0,0,0,0,0,0,11,15,0,0,4,15,10,10,12,6,8,0,0,0,0,0,4,67,0,0,0,0,0,0,16,14,5,3,0,10,0,0,6,52,0,6,9,3,0,4,0,0,0,0,0,0,0,0,0,14,4,0,4,0,0,4,0,9,0,0,0,0,0,0,4,20,0,3,0,0,0,0,0,0,0,0,0,0,9,0,12,20,56,44,26,28,34,6,13,21,0,0,5,7,0,0,16,260,0,3,5,0,0,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,0,4,5,3,0,0,3,3,0,0,6,28,10,3,20,12,10,5,33,49,11,11,7,15,11,0,20,223,0,4,0,0,4,4,12,12,3,0,8,4,5,0,6,61,0,0,0,0,0,0,0,0
50903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,5,8,0,0,0,0,0,0,0,0,26,0,0,0,0,0,3,4,3,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,11,13,3,0,16,0,7,8,5,0,0,8,0,0,4,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,0,3,21,20,6,0,4,3,0,0,5,65,3,0,0,0,5,4,7,5,0,6,0,0,0,0,0,28,0,0,0,0,0,0,0,0
51001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,9,0,0,3,12,9,8,16,3,0,4,3,6,0,0,5,70,0,3,0,6,4,0,17,8,6,9,18,52,13,3,10,131,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,11,0,0,4,3,6,0,6,10,0,4,0,5,0,7,0,47,16,22,14,13,40,36,40,28,0,3,9,22,10,0,4,263,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,8,0,0,3,4,5,3,6,9,0,0,4,0,0,0,0,29,5,3,10,3,5,13,50,43,11,5,12,12,11,0,7,186,5,6,0,0,3,6,8,8,5,0,0,7,3,0,3,54,0,0,0,0,0,0,3,3
51002,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,15,0,0,0,6,5,6,16,5,0,0,0,0,3,0,0,55,0,0,0,0,0,3,43,16,3,9,8,28,4,0,5,121,0,5,10,7,0,6,6,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,14,0,0,5,0,10,10,20,10,0,6,0,0,0,0,0,58,5,7,3,8,6,3,29,7,0,0,9,5,5,0,4,85,0,0,4,5,0,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,7,3,6,0,0,0,0,3,0,0,0,20,0,0,4,0,4,13,155,85,22,23,15,34,6,0,9,377,0,0,0,0,9,24,41,45,6,6,8,26,4,0,0,162,0,0,0,0,4,3,7,11
51003,0,0,0,0,0,0,5,6,0,0,5,0,0,0,0,18,0,0,0,0,0,3,3,8,5,0,0,0,5,0,0,17,0,0,0,3,4,13,16,18,3,0,6,6,7,0,0,77,0,0,0,0,0,3,67,58,13,16,4,23,7,0,9,191,0,0,6,3,7,5,3,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,6,3,0,0,0,3,0,0,13,0,0,0,0,5,7,9,4,0,0,0,4,0,0,0,34,9,5,4,4,11,4,22,8,0,4,0,8,0,0,0,98,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,14,0,0,4,3,0,7,8,0,4,0,0,0,0,0,0,26,0,0,6,3,6,13,138,81,22,21,21,27,12,6,5,364,0,0,0,0,8,10,39,33,9,13,3,6,13,8,0,135,0,0,0,0,0,0,5,8
51101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,0,5,4,0,5,11,5,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,11,13,0,9,7,13,5,3,3,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,17,0,0,3,0,0,0,8,9,4,0,0,3,4,0,0,45,0,0,0,0,0,0,9,0,0,0,5,3,0,0,0,28,0,0,0,0,5,0,3,0
51102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,7,4,8,4,0,3,5,0,0,0,49,0,0,0,0,0,0,0,3,0,0,5,12,3,0,0,26,0,6,15,3,3,0,5,4,0,0,0,0,0,0,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,13,13,13,5,4,19,8,23,15,3,0,7,9,3,0,9,131,0,4,3,5,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,11,3,3,6,3,0,4,12,8,0,0,3,3,0,0,0,56,5,0,0,0,3,0,0,0,3,0,5,0,0,0,0,23,0,0,0,0,0,0,0,0
51103,0,0,0,0,0,0,8,14,4,0,0,6,0,0,0,28,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,13,0,0,0,0,10,5,20,8,0,0,0,3,0,0,0,50,0,0,0,0,8,3,59,42,7,12,3,14,9,4,9,185,0,7,8,0,10,3,6,0,0,0,0,0,0,0,0,33,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,13,0,0,0,0,11,4,36,20,0,4,9,5,0,3,3,104,11,18,12,3,15,7,17,16,4,3,7,5,0,0,0,116,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,13,0,0,7,9,9,9,143,124,8,10,32,37,18,8,8,425,0,0,0,4,4,22,32,22,4,7,11,3,6,0,6,116,0,0,0,0,0,0,3,31
51104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,16,0,0,5,7,9,8,22,11,7,7,8,6,0,0,0,95,0,0,0,0,0,5,34,35,3,0,4,11,0,0,0,94,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,4,3,0,0,0,0,0,0,0,0,0,9,0,18,0,0,0,0,4,5,11,11,0,0,5,0,0,0,0,50,35,29,22,22,24,13,49,25,4,0,0,12,0,0,5,248,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,18,9,0,15,11,3,8,77,86,9,20,15,14,15,0,8,290,4,4,0,3,5,10,35,25,13,5,3,5,7,8,0,114,0,0,0,0,0,3,0,8
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,6,6,0,0,0,0,0,0,24,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0
