SA3_CODE_2021,Cntd_home_Cen_Nt_0_14_yr,Cntd_home_Cen_Nt_15_24_yr,Cntd_home_Cen_Nt_25_34_yr,Cntd_home_Cen_Nt_35_44_yr,Cntd_home_Cen_Nt_45_54_yr,Cntd_home_Cen_Nt_55_64_yr,Cntd_home_Cen_Nt_65_74_yr,Cntd_home_Cen_Nt_75_84_yr,Cntd_home_Cen_Nt_85_yr_over,Cntd_home_Cen_Night_Tot,Vis_from_Same_SA2_0_14,Vis_from_Same_SA2_15_24,Vis_from_Same_SA2_25_34,Vis_from_Same_SA2_35_44,Vis_from_Same_SA2_45_54,Vis_from_Same_SA2_55_64,Vis_from_Same_SA2_65_74,Vis_from_Same_SA2_75_84,Vis_from_Same_SA2_85_yr_over,Vis_from_Same_SA2_Tot,Vis_fro_Diff_SA2_NSW_0_14,Vis_fr_Diff_SA2_NSW_15_24,Vis_fr_Diff_SA2_NSW_25_34,Vis_fr_Diff_SA2_NSW_35_44,Vis_fr_Diff_SA2_NSW_45_54,Vis_fr_Diff_SA2_NSW_55_64,Vis_fr_Diff_SA2_NSW_65_74,Vis_fr_Diff_SA2_NSW_75_84,Vis_fr_Diff_SA2_NSW_85_over,Vis_fr_Diff_SA2_NSW_Tot,Vis_fro_Diff_SA2_Vic_0_14,Vis_fr_Diff_SA2_Vic_15_24,Vis_fr_Diff_SA2_Vic_25_34,Vis_fr_Diff_SA2_Vic_35_44,Vis_fr_Diff_SA2_Vic_45_54,Vis_fr_Diff_SA2_Vic_55_64,Vis_fr_Diff_SA2_Vic_65_74,Vis_fr_Diff_SA2_Vic_75_84,Vis_fr_Diff_SA2_Vic_85_over,Vis_fr_Diff_SA2_Vic_Tot,Vis_fro_Diff_SA2_Qld_0_14,Vis_fr_Diff_SA2_Qld_15_24,Vis_fr_Diff_SA2_Qld_25_34,Vis_fr_Diff_SA2_Qld_35_44,Vis_fr_Diff_SA2_Qld_45_54,Vis_fr_Diff_SA2_Qld_55_64,Vis_fr_Diff_SA2_Qld_65_74,Vis_fr_Diff_SA2_Qld_75_84,Vis_fr_Diff_SA2_Qld_85_over,Vis_fr_Diff_SA2_Qld_Tot,Vis_fro_Diff_SA2_SA_0_14,Vis_fr_Diff_SA2_SA_15_24,Vis_fr_Diff_SA2_SA_25_34,Vis_fr_Diff_SA2_SA_35_44,Vis_fr_Diff_SA2_SA_45_54,Vis_fr_Diff_SA2_SA_55_64,Vis_fr_Diff_SA2_SA_65_74,Vis_fr_Diff_SA2_SA_75_84,Vis_fr_Diff_SA2_SA_85_over,Vis_fr_Diff_SA2_SA_Tot,Vis_fro_Diff_SA2_WA_0_14,Vis_fr_Diff_SA2_WA_15_24,Vis_fr_Diff_SA2_WA_25_34,Vis_fr_Diff_SA2_WA_35_44,Vis_fr_Diff_SA2_WA_45_54,Vis_fr_Diff_SA2_WA_55_64,Vis_fr_Diff_SA2_WA_65_74,Vis_fr_Diff_SA2_WA_75_84,Vis_fr_Diff_SA2_WA_85_over,Vis_fr_Diff_SA2_WA_Tot,Vis_fro_Diff_SA2_Tas_0_14,Vis_fr_Diff_SA2_Tas_15_24,Vis_fr_Diff_SA2_Tas_25_34,Vis_fr_Diff_SA2_Tas_35_44,Vis_fr_Diff_SA2_Tas_45_54,Vis_fr_Diff_SA2_Tas_55_64,Vis_fr_Diff_SA2_Tas_65_74,Vis_fr_Diff_SA2_Tas_75_84,Vis_fr_Diff_SA2_Tas_85_over,Vis_fr_Diff_SA2_Tas_Tot,Vis_fro_Diff_SA2_NT_0_14,Vis_fr_Diff_SA2_NT_15_24,Vis_fr_Diff_SA2_NT_25_34,Vis_fr_Diff_SA2_NT_35_44,Vis_fr_Diff_SA2_NT_45_54,Vis_fr_Diff_SA2_NT_55_64,Vis_fr_Diff_SA2_NT_65_74,Vis_fr_Diff_SA2_NT_75_84,Vis_fr_Diff_SA2_NT_85_over,Vis_fr_Diff_SA2_NT_Tot,Vis_fro_Diff_SA2_ACT_0_14,Vis_fr_Diff_SA2_ACT_15_24,Vis_fr_Diff_SA2_ACT_25_34,Vis_fr_Diff_SA2_ACT_35_44,Vis_fr_Diff_SA2_ACT_45_54,Vis_fr_Diff_SA2_ACT_55_64,Vis_fr_Diff_SA2_ACT_65_74,Vis_fr_Diff_SA2_ACT_75_84,Vis_fr_Diff_SA2_ACT_85_over,Vis_fr_Diff_SA2_ACT_Tot,Vis_fro_Diff_SA2_OT_0_14,Vis_fr_Diff_SA2_OT_15_24,Vis_fr_Diff_SA2_OT_25_34,Vis_fr_Diff_SA2_OT_35_44,Vis_fr_Diff_SA2_OT_45_54,Vis_fr_Diff_SA2_OT_55_64,Vis_fr_Diff_SA2_OT_65_74,Vis_fr_Diff_SA2_OT_75_84,Vis_fr_Diff_SA2_OT_85_over,Vis_fr_Diff_SA2_OT_Tot,Vis_fro_Diff_SA2_TOT_0_14,Vis_fr_Diff_SA2_TOT_15_24,Vis_fr_Diff_SA2_TOT_25_34,Vis_fr_Diff_SA2_TOT_35_44,Vis_fr_Diff_SA2_TOT_45_54,Vis_fr_Diff_SA2_TOT_55_64,Vis_fr_Diff_SA2_TOT_65_74,Vis_fr_Diff_SA2_TOT_75_84,Vis_fr_Diff_SA2_TOT_85_over,Vis_fr_Diff_SA2_TOT_TTOT,Vis_from_Tot_Viss_0_14_yr,Vis_from_Tot_Viss_15_24_yr,Vis_from_Tot_Viss_25_34_yr,Vis_from_Tot_Viss_35_44_yr,Vis_from_Tot_Viss_45_54_yr,Vis_from_Tot_Viss_55_64_yr,Vis_from_Tot_Viss_65_74_yr,Vis_from_Tot_Viss_75_84_yr,Vis_from_Tot_Viss_85_over,Vis_from_Tot_Viss_Tot,OS_vis_0_14_yr,OS_vis_15_24_yr,OS_vis_25_34_yr,OS_vis_35_44_yr,OS_vis_45_54_yr,OS_vis_55_64_yr,OS_vis_65_74_yr,OS_vis_75_84_yr,OS_vis_85_yr_over,OS_vis_Tot,Tot_pop_pl_en_0_14_yr,Tot_pop_pl_en_15_24_yr,Tot_pop_pl_en_25_34_yr,Tot_pop_pl_en_35_44_yr,Tot_pop_pl_en_45_54_yr,Tot_pop_pl_en_55_64_yr,Tot_pop_pl_en_65_74_yr,Tot_pop_pl_en_75_84_yr,Tot_pop_pl_en_85_yr_over,Tot_pop_pl_en_Tot
50705,28864,15889,16888,16978,16520,14278,10129,5902,2019,127467,27,28,19,27,20,28,40,29,6,225,5,10,46,30,11,10,17,3,0,130,0,4,5,11,8,13,19,0,0,55,3,9,10,9,17,12,10,5,0,77,0,3,4,5,10,7,5,0,0,33,448,562,560,409,330,293,202,100,27,2938,5,6,9,3,0,13,0,0,0,31,4,6,8,5,7,4,0,0,0,31,0,5,8,5,10,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,459,600,647,468,395,359,259,108,27,3318,490,625,665,494,413,383,293,138,38,3542,16,22,27,24,18,42,33,13,8,203,29370,16540,17577,17500,16949,14706,10455,6054,2063,131213
50901,10707,5759,5860,6448,7363,8169,7120,4021,1536,56986,12,22,15,19,23,32,41,23,11,194,8,0,3,7,3,22,26,0,0,76,0,0,3,8,5,14,28,0,0,67,6,0,3,3,11,7,5,0,0,45,0,4,5,0,3,4,7,9,0,33,326,441,480,441,459,579,384,189,76,3366,0,5,0,0,6,5,6,0,0,23,0,0,0,0,0,4,3,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,451,496,457,483,643,466,199,80,3624,358,471,513,474,501,673,509,219,88,3814,4,13,28,8,5,7,14,9,4,83,11072,6247,6395,6934,7871,8850,7629,4254,1628,60887
50902,8963,4509,5054,5687,6820,8203,7297,3652,1093,51270,22,24,14,13,26,33,40,32,16,223,3,8,8,4,6,10,30,0,0,67,8,7,13,12,10,23,40,0,0,115,0,0,10,8,5,28,31,5,0,92,4,3,13,17,25,20,29,9,0,122,240,509,601,488,671,736,485,146,43,3907,0,3,18,12,6,0,12,4,0,57,6,0,0,0,3,3,7,0,0,19,0,0,0,0,0,5,3,0,0,9,0,0,0,0,0,0,0,0,0,0,257,540,667,541,721,832,626,166,43,4399,277,564,686,553,750,864,674,202,53,4624,0,25,76,53,13,0,7,4,0,183,9245,5102,5817,6289,7587,9063,7972,3857,1145,56075
50903,3376,1484,1795,2088,2373,2682,2267,1235,451,17754,9,4,6,4,4,17,23,6,0,82,0,0,7,0,0,5,4,0,0,18,5,0,6,0,0,5,3,0,0,19,0,0,3,3,8,7,11,0,0,29,0,0,0,0,0,6,5,0,0,16,79,237,259,246,307,291,121,41,16,1601,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,238,272,247,313,322,149,41,18,1688,97,244,278,254,318,340,178,50,18,1773,0,8,15,0,4,3,0,0,0,34,3470,1734,2088,2339,2694,3028,2445,1284,476,19561
51001,7923,4051,5588,4918,4212,3378,1768,531,126,32497,42,36,43,37,38,47,30,23,0,299,168,55,146,148,146,294,366,38,9,1366,324,55,123,244,196,530,624,93,0,2194,125,38,99,135,102,345,379,44,0,1275,56,29,43,69,74,178,252,55,0,759,660,639,1439,1158,1458,2349,2788,885,76,11456,31,5,27,26,24,64,61,6,0,239,31,23,91,46,54,45,17,6,0,314,28,0,3,25,9,26,20,0,0,113,0,0,0,0,0,0,0,0,0,0,1424,842,1963,1850,2068,3836,4508,1124,90,17707,1468,874,2008,1888,2108,3882,4539,1145,93,18005,8,89,179,42,14,17,26,0,0,374,9402,5011,7779,6849,6332,7273,6330,1680,216,50881
51002,5243,2505,5086,4599,3251,2437,640,150,36,23961,13,9,13,17,20,12,6,3,0,94,16,16,63,70,69,89,54,6,0,381,35,5,49,62,97,101,71,10,0,433,12,14,101,157,173,155,81,16,0,700,4,8,50,41,54,85,45,12,0,294,131,780,3230,3165,3050,2042,731,134,13,13278,0,0,12,22,21,29,18,11,0,108,0,3,10,18,15,25,7,0,0,76,4,0,0,3,0,9,7,0,0,21,0,0,0,0,0,0,0,0,0,0,205,825,3517,3535,3471,2525,1009,190,13,15292,217,830,3529,3554,3491,2537,1019,193,13,15385,0,16,53,41,35,26,8,3,0,189,5465,3361,8678,8190,6781,5007,1667,338,52,39529
51003,7074,2828,5260,5516,3866,2406,709,172,14,27859,15,10,9,8,8,7,0,3,0,55,32,14,47,102,84,119,89,12,0,508,34,8,41,54,86,138,157,23,0,532,26,22,74,147,168,173,106,17,3,733,22,6,29,53,71,82,78,15,0,357,176,736,2621,2510,2758,2325,1276,353,19,12778,6,0,10,14,15,25,11,0,0,90,5,5,11,8,8,16,3,0,0,58,3,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,311,788,2840,2878,3189,2886,1722,425,27,15060,320,800,2851,2890,3197,2888,1722,422,27,15111,6,25,76,45,33,40,19,5,0,251,7399,3658,8184,8447,7102,5332,2457,604,41,43222
51101,2978,1480,1695,1764,1972,1936,1473,950,295,14551,5,8,3,5,13,14,15,0,5,70,5,8,4,7,9,16,19,9,0,80,6,0,8,6,0,7,10,0,0,47,0,0,3,4,0,20,11,0,0,58,0,0,6,0,0,5,10,0,0,35,89,223,290,213,291,265,146,55,15,1590,0,0,0,0,0,11,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,98,235,327,233,307,329,215,65,15,1822,104,243,327,240,321,345,233,65,22,1888,0,6,20,4,0,3,3,0,0,43,3083,1729,2041,2014,2294,2293,1706,1016,316,16481
51102,1652,890,1306,1162,1224,1195,854,379,84,8759,5,9,12,3,5,3,11,3,0,60,54,10,38,46,34,90,126,14,0,415,80,16,44,55,50,129,200,20,3,588,31,13,30,19,23,82,100,6,0,305,19,10,19,15,18,67,111,14,0,270,575,281,731,625,689,1434,2115,806,71,7315,10,8,0,15,12,34,29,7,0,112,3,0,3,8,0,15,5,0,0,42,12,3,0,3,9,4,0,0,0,35,0,0,0,0,0,0,0,0,0,0,778,342,858,785,835,1849,2692,865,75,9071,783,352,864,785,842,1857,2705,865,74,9130,6,39,89,19,9,5,4,0,0,179,2443,1280,2264,1972,2077,3062,3569,1244,156,18063
51103,7719,4449,5975,5419,4946,4278,2167,793,219,35975,4,14,23,18,31,30,20,12,0,154,0,4,36,22,27,47,57,8,0,190,3,7,29,28,30,52,120,14,0,285,0,18,55,45,46,85,67,4,0,316,12,17,26,36,22,36,61,8,0,207,154,803,2307,2043,2001,1468,439,82,9,9307,0,5,9,5,25,36,7,0,0,80,0,0,9,7,10,15,4,0,0,46,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,170,855,2465,2179,2163,1738,745,113,9,10439,170,863,2491,2198,2196,1763,763,126,8,10594,5,17,44,17,13,21,19,0,4,148,7903,5328,8514,7642,7155,6069,2955,919,241,46720
51104,9971,5442,5765,6170,6725,6939,5657,2989,1036,50685,18,12,17,24,28,22,31,14,5,172,17,5,23,22,23,56,111,19,0,275,32,7,15,34,18,66,113,16,0,313,11,11,16,36,33,66,108,4,0,295,4,6,10,9,26,53,80,11,0,199,366,708,1490,1330,1438,1572,1270,449,75,8697,0,3,9,4,3,21,34,3,0,81,0,0,3,7,0,5,10,4,0,30,0,0,3,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,425,744,1569,1450,1564,1846,1730,511,77,9915,445,758,1581,1469,1592,1868,1761,521,87,10086,7,7,41,12,16,16,5,9,5,103,10415,6205,7391,7650,8332,8825,7417,3515,1128,60876
59797,0,42,113,170,111,60,13,0,0,511,0,0,0,0,0,0,0,0,0,0,0,7,3,24,59,23,22,0,0,134,0,4,8,11,32,21,8,0,0,82,0,4,24,68,28,40,24,0,0,192,0,0,11,20,13,16,3,0,0,64,0,81,342,647,628,346,104,29,0,2175,0,0,4,3,18,18,5,0,0,42,0,0,17,10,8,6,0,0,0,47,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,93,403,785,784,472,161,32,0,2739,3,93,403,785,784,472,161,32,0,2739,0,0,33,37,61,29,0,0,4,164,3,141,549,999,951,560,178,32,3,3413
