IARE_CODE_2021,Ow_o_Dw_s_S_Hou_HATSIP,Ow_o_Dw_s_SDRTHT_HATSIP,Ow_o_Dw_s_Fl_Ap_HATSIP,Ow_o_Dw_s_Oth_d_Car_HATSIP,Ow_o_Dw_s_Oth_d_Cab_h_HATSIP,Ow_o_Dw_s_Oth_d_IHTSO_HATSIP,Ow_o_Dw_s_Oth_d_HFASO_HATSIP,Ow_o_Dw_s_Oth_d_Tot_HATSIP,Ow_o_Dw_s_Ns_HATSIP,Ow_o_Tot_HATSIP,Ow_wm_Dw_s_S_Hou_HATSIP,Ow_wm_Dw_s_SDRTHT_HATSIP,Ow_wm_Dw_s_Fl_Ap_HATSIP,Ow_wm_Dw_s_Oth_d_Car_HATSIP,Ow_wm_Dw_s_Oth_d_Cab_h_HATSIP,Ow_wm_Dw_s_Oth_d_IHTSO_HATSIP,Ow_wm_Dw_s_Oth_d_HFASO_HATSIP,Ow_wm_Dw_s_Oth_d_Tot_HATSIP,Ow_wm_Dw_s_Ns_HATSIP,Ow_wm_Tot_HATSIP,R_RAg_Dw_s_S_Hou_HATSIP,R_RAg_Dw_s_SDRTHT_HATSIP,R_RAg_Dw_s_Fl_Ap_HATSIP,R_RAg_Dw_s_Oth_d_Car_HATSIP,R_RAg_Dw_s_Oth_d_Cab_h_HATSIP,R_RAg_Dw_s_Oth_d_IHTSO_HATSIP,R_RAg_Dw_s_Oth_d_HFASO_HATSIP,R_RAg_Dw_s_Oth_d_Tot_HATSIP,R_RAg_Dw_s_Ns_HATSIP,R_RAg_Tot_HATSIP,R_STHA_Dw_s_S_Hou_HATSIP,R_STHA_Dw_s_SDRTHT_HATSIP,R_STHA_Dw_s_Fl_Ap_HATSIP,R_STHA_Dw_s_Ot_d_Car_HATSIP,R_STHA_Dw_s_Ot_d_Cab_h_HATSIP,R_STHA_Dw_s_Ot_d_IHTSO_HATSIP,R_STHA_Dw_s_Ot_d_HFASO_HATSIP,R_STHA_Dw_s_Ot_d_Tot_HATSIP,R_STHA_Dw_s_Ns_HATSIP,R_STHA_Tot_HATSIP,R_Pnsh_Dw_s_S_Hou_HATSIP,R_Pnsh_Dw_s_SDRTHT_HATSIP,R_Pnsh_Dw_s_Fl_Ap_HATSIP,R_Pnsh_Dw_s_Ot_d_Car_HATSIP,R_Pnsh_Dw_s_Ot_d_Cab_h_HATSIP,R_Pnsh_Dw_s_Ot_d_IHTSO_HATSIP,R_Pnsh_Dw_s_Ot_d_HFASO_HATSIP,R_Pnsh_Dw_s_Oth_d_Tot_HATSIP,R_Pnsh_Dw_s_Ns_HATSIP,R_Pnsh_Tot_HATSIP,R_CHP_Dw_s_S_Hou_HATSIP,R_CHP_Dw_s_SDRTHT_HATSIP,R_CHP_Dw_s_Fl_Ap_HATSIP,R_CHP_Dw_s_Oth_d_Car_HATSIP,R_CHP_Dw_s_Oth_d_Cab_h_HATSIP,R_CHP_Dw_s_Oth_d_IHTSO_HATSIP,R_CHP_Dw_s_Oth_d_HFASO_HATSIP,R_CHP_Dw_s_Oth_d_Tot_HATSIP,R_CHP_Dw_s_Ns_HATSIP,R_CHP_Tot_HATSIP,R_othLT_Dw_s_S_Hou_HATSIP,R_othLT_Dw_s_SDRTHT_HATSIP,R_othLT_Dw_s_Fl_Ap_HATSIP,R_othLT_Dw_s_O_d_Car_HATSIP,R_othLT_Dw_s_O_d_Cab_h_HATSIP,R_othLT_Dw_s_O_d_IHTSO_HATSIP,R_othLT_Dw_s_O_d_HFASO_HATSIP,R_othLT_Dw_s_O_d_Tot_HATSIP,R_othLT_Dw_s_Ns_HATSIP,R_othLT_Tot_HATSIP,R_LTns_Dw_s_S_Hou_HATSIP,R_LTns_Dw_s_SDRTHT_HATSIP,R_LTns_Dw_s_Fl_Ap_HATSIP,R_LTns_Dw_s_Ot_d_Car_HATSIP,R_LTns_Dw_s_Ot_d_Cab_h_HATSIP,R_LTns_Dw_s_Ot_d_IHTSO_HATSIP,R_LTns_Dw_s_Ot_d_HFASO_HATSIP,R_LTns_Dw_s_Ot_d_Tot_HATSIP,R_LTns_Dw_s_Ns_HATSIP,R_LTns_Tot_HATSIP,R_Tot_Dw_s_S_Hou_HATSIP,R_Tot_Dw_s_SDRTHT_HATSIP,R_Tot_Dw_s_Fl_Ap_HATSIP,R_Tot_Dw_s_Oth_d_Car_HATSIP,R_Tot_Dw_s_Oth_d_Cab_h_HATSIP,R_Tot_Dw_s_Oth_d_IHTSO_HATSIP,R_Tot_Dw_s_Oth_d_HFASO_HATSIP,R_Tot_Dw_s_Oth_d_Tot_HATSIP,R_Tot_Dw_s_Ns_HATSIP,R_Tot_Tot_HATSIP,Oth_TT_Dw_s_S_Hou_HATSIP,Oth_TT_Dw_s_SDRTHT_HATSIP,Oth_TT_Dw_s_Fl_Ap_HATSIP,Oth_TT_Dw_s_Ot_d_Car_HATSIP,Oth_TT_Dw_s_Ot_d_Cab_h_HATSIP,Oth_TT_Dw_s_Ot_d_IHTSO_HATSIP,Oth_TT_Dw_s_Ot_d_HFASO_HATSIP,Oth_TT_Dw_s_Ot_d_Tot_HATSIP,Oth_TT_Dw_s_Ns_HATSIP,Oth_TT_Tot_HATSIP,TT_ns_Dw_s_S_Hou_HATSIP,TT_ns_Dw_s_SDRTHT_HATSIP,TT_ns_Dw_s_Fl_Ap_HATSIP,TT_ns_Dw_s_Oth_d_Car_HATSIP,TT_ns_Dw_s_Oth_d_Cab_h_HATSIP,TT_ns_Dw_s_Oth_d_IHTSO_HATSIP,TT_ns_Dw_s_Oth_d_HFASO_HATSIP,TT_ns_Dw_s_Oth_d_Tot_HATSIP,TT_ns_Dw_s_Ns_HATSIP,TT_ns_Tot_HATSIP,Tot_Dw_s_S_Hou_HATSIP,Tot_Dw_s_SDRTHT_HATSIP,Tot_Dw_s_Fl_Ap_HATSIP,Tot_Dw_s_Oth_d_Car_HATSIP,Tot_Dw_s_Oth_d_Cab_h_HATSIP,Tot_Dw_s_Oth_d_IHTSO_HATSIP,Tot_Dw_s_Oth_d_HFASO_HATSIP,Tot_Dw_s_Oth_d_Tot_HATSIP,Tot_Dw_s_Ns_HATSIP,Tot_Tot_HATSIP,Ow_o_Dw_s_S_Hou_Oth_h,Ow_o_Dw_s_SDRTHT_Oth_h,Ow_o_Dw_s_Fl_Ap_Oth_h,Ow_o_Dw_s_Oth_d_Car_Oth_h,Ow_o_Dw_s_Oth_d_Cab_h_Oth_h,Ow_o_Dw_s_Oth_d_IHTSO_Oth_h,Ow_o_Dw_s_Oth_d_HFASO_Oth_h,Ow_o_Dw_s_Oth_d_Tot_Oth_h,Ow_o_Dw_s_Ns_Oth_h,Ow_o_Tot_Oth_h,Ow_wm_Dw_s_S_Hou_Oth_h,Ow_wm_Dw_s_SDRTHT_Oth_h,Ow_wm_Dw_s_Fl_Ap_Oth_h,Ow_wm_Dw_s_Oth_d_Car_Oth_h,Ow_wm_Dw_s_Oth_d_Cab_h_Oth_h,Ow_wm_Dw_s_Oth_d_IHTSO_Oth_h,Ow_wm_Dw_s_Oth_d_HFASO_Oth_h,Ow_wm_Dw_s_Oth_d_Tot_Oth_h,Ow_wm_Dw_s_Ns_Oth_h,Ow_wm_Tot_Oth_h,R_RAg_Dw_s_S_Hou_Oth_h,R_RAg_Dw_s_SDRTHT_Oth_h,R_RAg_Dw_s_Fl_Ap_Oth_h,R_RAg_Dw_s_Oth_d_Car_Oth_h,R_RAg_Dw_s_Oth_d_Cab_h_Oth_h,R_RAg_Dw_s_Oth_d_IHTSO_Oth_h,R_RAg_Dw_s_Oth_d_HFASO_Oth_h,R_RAg_Dw_s_Oth_d_Tot_Oth_h,R_RAg_Dw_s_Ns_Oth_h,R_RAg_Tot_Oth_h,R_STHA_Dw_s_S_Hou_Oth_h,R_STHA_Dw_s_SDRTHT_Oth_h,R_STHA_Dw_s_Fl_Ap_Oth_h,R_STHA_Dw_s_Ot_d_Car_Oth_h,R_STHA_Dw_s_Ot_d_Cab_h_Oth_h,R_STHA_Dw_s_Ot_d_IHTSO_Oth_h,R_STHA_Dw_s_Ot_d_HFASO_Oth_h,R_STHA_Dw_s_Ot_d_Tot_Oth_h,R_STHA_Dw_s_Ns_Oth_h,R_STHA_Tot_Oth_h,R_Pnsh_Dw_s_S_Hou_Oth_h,R_Pnsh_Dw_s_SDRTHT_Oth_h,R_Pnsh_Dw_s_Fl_Ap_Oth_h,R_Pnsh_Dw_s_Ot_d_Car_Oth_h,R_Pnsh_Dw_s_Ot_d_Cab_h_Oth_h,R_Pnsh_Dw_s_Ot_d_IHTSO_Oth_h,R_Pnsh_Dw_s_Ot_d_HFASO_Oth_h,R_Pnsh_Dw_s_Oth_d_Tot_Oth_h,R_Pnsh_Dw_s_Ns_Oth_h,R_Pnsh_Tot_Oth_h,R_CHP_Dw_s_S_Hou_Oth_h,R_CHP_Dw_s_SDRTHT_Oth_h,R_CHP_Dw_s_Fl_Ap_Oth_h,R_CHP_Dw_s_Oth_d_Car_Oth_h,R_CHP_Dw_s_Oth_d_Cab_h_Oth_h,R_CHP_Dw_s_Oth_d_IHTSO_Oth_h,R_CHP_Dw_s_Oth_d_HFASO_Oth_h,R_CHP_Dw_s_Oth_d_Tot_Oth_h,R_CHP_Dw_s_Ns_Oth_h,R_CHP_Tot_Oth_h,R_othLT_Dw_s_S_Hou_Oth_h,R_othLT_Dw_s_SDRTHT_Oth_h,R_othLT_Dw_s_Fl_Ap_Oth_h,R_othLT_Dw_s_O_d_Car_Oth_h,R_othLT_Dw_s_O_d_Cab_h_Oth_h,R_othLT_Dw_s_O_d_IHTSO_Oth_h,R_othLT_Dw_s_O_d_HFASO_Oth_h,R_othLT_Dw_s_O_d_Tot_Oth_h,R_othLT_Dw_s_Ns_Oth_h,R_othLT_Tot_Oth_h,R_LTns_Dw_s_S_Hou_Oth_h,R_LTns_Dw_s_SDRTHT_Oth_h,R_LTns_Dw_s_Fl_Ap_Oth_h,R_LTns_Dw_s_Ot_d_Car_Oth_h,R_LTns_Dw_s_Ot_d_Cab_h_Oth_h,R_LTns_Dw_s_Ot_d_IHTSO_Oth_h,R_LTns_Dw_s_Ot_d_HFASO_Oth_h,R_LTns_Dw_s_Ot_d_Tot_Oth_h,R_LTns_Dw_s_Ns_Oth_h,R_LTns_Tot_Oth_h
IARE507005,40,0,0,0,0,0,0,0,0,41,38,0,0,0,0,0,0,0,0,38,12,0,0,0,0,0,0,0,0,17,19,6,0,0,0,0,0,0,0,26,16,5,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,54,8,0,0,0,0,0,0,0,69,8,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,6,148,13,0,0,0,0,0,0,0,156,1167,8,0,8,0,0,3,11,20,1202,578,3,0,0,0,0,0,0,3,589,80,6,0,0,0,0,3,3,0,94,93,30,0,0,0,0,0,0,0,121,205,8,0,0,0,0,0,0,0,215,37,25,0,0,0,0,4,4,0,62,114,15,0,3,0,0,0,3,0,133,10,5,0,0,0,0,0,0,0,7
IARE507006,33,0,0,6,0,0,0,3,0,40,175,0,0,0,0,0,0,0,0,173,62,0,0,0,0,0,0,0,0,62,40,3,0,0,0,0,0,0,0,46,29,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,4,142,3,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,355,5,0,5,3,0,0,11,0,368,3067,66,14,61,11,0,4,71,4,3226,4263,24,5,0,5,0,3,10,4,4306,834,69,6,0,0,0,0,4,5,917,84,45,9,0,0,0,0,0,0,143,577,48,8,3,0,3,0,10,0,633,10,27,0,0,0,0,0,0,4,43,84,5,0,25,14,6,0,45,0,137,16,0,0,0,0,0,0,0,0,16
IARE507007,40,0,0,0,0,0,0,0,0,40,39,0,0,0,0,0,0,0,0,39,6,0,0,0,0,0,0,0,0,11,22,7,0,0,0,0,0,0,0,30,22,0,0,0,0,0,0,0,0,20,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,6,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,149,9,0,0,0,0,0,0,0,162,1329,0,0,5,0,0,3,13,11,1351,534,4,0,0,0,0,0,7,0,534,24,0,0,0,0,0,0,3,0,31,43,25,0,0,0,0,0,0,0,70,199,7,0,0,0,0,0,0,0,205,31,16,0,0,0,0,0,0,0,47,128,5,0,0,0,0,0,0,3,139,9,0,0,0,0,0,0,0,0,6
IARE507008,24,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,30,8,0,0,0,0,0,0,0,0,8,25,4,0,0,0,0,0,0,0,33,17,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,61,4,0,0,0,0,0,0,0,69,8,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,8,142,4,0,0,0,0,0,0,0,149,1061,4,0,10,0,0,5,14,3,1084,468,0,0,3,0,0,5,8,0,473,44,9,0,0,0,0,0,0,0,48,48,11,0,0,0,0,0,0,0,56,210,9,0,0,0,0,0,0,0,218,26,13,4,0,0,0,0,0,0,40,145,9,0,3,0,0,0,6,6,164,9,0,0,0,0,0,0,0,0,7
IARE507009,130,7,0,4,4,0,0,4,0,141,445,9,4,0,0,0,0,0,0,456,309,32,18,0,0,0,0,0,0,358,53,31,0,0,0,0,0,0,0,86,128,8,0,0,0,0,0,0,0,142,14,6,3,0,0,0,0,0,0,24,7,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,4,520,80,20,0,0,0,0,0,0,624,8,3,0,0,0,0,0,0,0,13,29,0,0,0,0,0,0,0,0,32,1134,101,23,3,6,0,0,5,0,1263,11166,1175,295,104,88,3,0,202,7,12846,12565,525,161,9,3,0,0,7,0,13268,3902,901,316,5,0,5,4,12,3,5131,243,338,33,0,0,0,0,0,5,617,1999,329,72,6,0,0,0,11,0,2418,155,141,61,0,0,0,0,0,9,376,144,100,8,11,18,0,6,31,4,288,38,26,6,0,0,0,0,0,0,65
IARE507010,48,4,0,0,0,0,0,0,0,53,62,0,0,0,0,0,0,0,0,69,53,7,0,0,0,0,0,0,0,61,33,4,0,0,0,0,0,0,0,36,23,3,0,0,0,0,0,0,0,19,7,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,4,115,17,0,0,0,0,0,0,0,132,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,6,241,20,0,0,0,0,0,0,0,259,3234,74,0,15,11,0,0,27,9,3342,2130,64,0,4,0,0,0,6,5,2219,513,73,3,0,0,0,0,0,0,595,150,75,7,0,0,0,0,0,0,229,525,16,6,0,0,0,0,3,4,544,39,37,8,0,0,0,0,0,0,86,128,0,0,5,6,0,0,6,9,149,9,0,0,0,0,0,0,0,0,13
IARE507011,63,3,0,0,0,0,0,0,0,68,100,0,0,0,0,0,0,0,0,101,22,0,0,0,0,0,0,0,0,22,21,9,0,0,0,0,0,0,0,28,32,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,93,14,0,0,0,0,0,0,0,104,10,0,0,0,0,0,0,0,0,10,7,4,0,0,0,0,0,0,0,13,271,16,0,0,0,0,0,0,3,289,2358,42,6,24,9,18,3,54,13,2463,2233,9,3,0,0,8,0,4,10,2264,222,15,6,0,0,0,0,0,0,253,50,22,0,0,0,0,0,0,0,72,371,16,7,0,7,0,0,3,5,406,14,4,3,0,0,0,0,0,0,27,126,3,3,8,0,0,0,6,12,154,8,0,0,0,0,0,0,0,0,6
IARE507012,29,0,0,0,0,0,0,0,0,33,109,0,0,0,0,0,0,0,0,107,46,5,0,0,0,0,0,0,0,46,7,3,0,0,0,0,0,0,0,11,20,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,85,15,0,0,0,0,0,0,0,97,5,4,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,8,230,18,0,0,0,0,0,3,0,253,1923,70,0,61,8,3,0,78,7,2077,2267,9,0,5,0,3,0,10,4,2295,377,36,0,0,0,0,0,0,0,411,40,41,3,0,0,0,0,0,0,85,364,30,0,0,0,0,0,3,3,401,13,28,0,0,0,0,0,0,0,42,89,12,0,27,0,0,0,31,0,133,10,0,0,0,0,0,0,0,0,9
IARE507013,55,0,0,0,0,0,0,0,0,56,75,0,0,0,0,0,0,0,0,76,43,5,0,0,0,0,0,0,0,48,57,16,0,0,0,0,0,0,0,76,32,0,0,0,0,0,0,0,0,35,10,4,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,144,26,0,0,0,0,0,0,7,174,6,0,0,0,0,0,0,0,0,6,11,3,0,0,0,0,0,0,0,13,284,30,0,4,0,0,0,4,3,324,1945,29,0,8,0,0,0,14,5,1988,1340,8,0,0,0,0,0,0,5,1349,257,71,8,0,0,0,0,0,0,336,131,60,0,0,0,0,0,0,0,195,378,19,0,0,0,0,0,3,0,399,26,42,3,0,0,0,0,0,0,72,120,16,0,0,0,0,0,0,0,132,5,7,0,0,0,0,0,0,0,17
IARE507014,27,0,0,0,0,0,0,0,0,26,40,0,0,0,0,0,0,0,0,41,27,3,0,0,0,0,0,0,0,27,55,13,0,0,0,0,0,0,0,63,16,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,105,15,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,175,15,0,0,0,0,0,0,0,195,812,11,0,11,12,0,0,21,0,840,741,3,0,0,0,0,0,0,6,753,222,32,5,0,0,0,0,0,0,264,75,49,0,0,0,0,0,0,0,125,164,8,5,0,0,0,0,0,0,175,5,0,0,0,0,0,0,0,0,14,37,9,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0
IARE507015,125,5,0,0,3,0,0,3,0,133,351,0,0,0,0,0,0,0,0,356,125,3,0,0,0,0,0,0,0,132,72,9,6,0,0,0,0,0,0,80,96,5,0,0,0,0,0,0,0,102,8,3,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,4,308,19,5,0,0,0,0,3,0,338,14,0,0,0,0,0,0,0,0,14,19,0,0,0,0,0,0,0,0,26,822,31,8,0,6,0,0,8,0,870,8815,200,43,79,36,13,7,134,24,9202,10210,126,18,9,0,3,4,14,19,10379,1996,155,49,0,4,0,4,10,4,2205,234,172,48,0,0,0,0,0,0,459,1678,87,18,3,11,0,4,15,7,1808,43,59,46,0,0,0,0,0,0,153,219,6,6,21,26,8,0,60,6,290,22,5,7,0,0,0,0,0,0,35
IARE508001,32,0,0,0,0,0,0,0,5,37,47,0,0,0,0,0,0,0,0,47,15,7,0,0,0,0,0,0,0,24,108,13,0,0,0,0,0,0,0,118,14,0,0,0,0,0,0,0,0,14,47,3,0,0,0,0,0,0,0,51,9,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,200,23,0,0,0,0,0,0,4,225,5,0,0,0,0,0,0,0,0,5,14,4,0,0,0,0,0,0,0,24,299,31,0,0,0,0,0,0,6,335,82,0,0,6,0,0,3,14,6,98,66,0,0,0,0,0,0,0,0,67,33,21,0,0,0,0,0,0,0,55,77,9,0,0,0,0,0,0,0,82,41,0,0,0,0,0,0,0,0,48,5,0,0,0,0,0,0,0,0,5,77,10,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0
IARE508003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,247,0,0,0,4,0,0,0,4,0,5,5,0,0,0,0,0,0,0,0,5,251,0,0,4,0,0,0,4,0,251,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
IARE508005,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,124,5,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,134,3,0,0,0,0,0,0,0,138,11,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,279,17,0,0,0,0,0,0,0,294,3,0,0,0,0,3,0,4,0,8,6,0,0,0,0,0,0,0,0,8,288,17,0,0,0,7,0,8,0,316,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,18,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,47,25,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0
IARE508006,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,123,0,0,0,0,0,5,5,0,128,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,148,0,0,0,0,0,5,5,3,158,4,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,3,161,4,0,0,0,0,4,9,3,171,10,0,0,13,0,0,0,13,4,23,5,0,0,4,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0
IARE594994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IARE597997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
