LGA_CODE_2021,C16_OD_H_f_a_s_o_NPUR_5,C16_OD_H_f_a_s_o_NPUR_6mor,C16_OD_H_f_a_s_o_Tot,C16_OD_Tot_NPUR_1,C16_OD_Tot_NPUR_2,C16_OD_Tot_NPUR_3,C16_OD_Tot_NPUR_4,C16_OD_Tot_NPUR_5,C16_OD_Tot_NPUR_6mor,C16_OD_Tot_Tot,C16_DS_ns_NPUR_1,C16_DS_ns_NPUR_2,C16_DS_ns_NPUR_3,C16_DS_ns_NPUR_4,C16_DS_ns_NPUR_5,C16_DS_ns_NPUR_6more,C16_Dwg_st_NS_Tot,C16_Tot_NPUR_1,C16_Tot_NPUR_2,C16_Tot_NPUR_3,C16_Tot_NPUR_4,C16_Tot_NPUR_5,C16_Tot_NPUR_6more,C16_Tot_Tot,C21_Se_h_NPUR_1,C21_Se_h_NPUR_2,C21_Se_h_NPUR_3,C21_Se_h_NPUR_4,C21_Se_h_NPUR_5,C21_Se_h_NPUR_6more,C21_Se_h_Tot,C21_SDRTHT1S_NPUR_1,C21_SDRTHT1S_NPUR_2,C21_SDRTHT1S_NPUR_3,C21_SDRTHT1S_NPUR_4,C21_SDRTHT1S_NPUR_5,C21_SDRTHT1S_NPUR_6mor,C21_SDRTHT1S_Tot,C21_SDRTHT2S_NPUR_1,C21_SDRTHT2S_NPUR_2,C21_SDRTHT2S_NPUR_3,C21_SDRTHT2S_NPUR_4,C21_SDRTHT2S_NPUR_5,C21_SDRTHT2S_NPUR_6mor,C21_SDRTHT2S_Tot,C21_SDRTHT_Tot_NPUR_1,C21_SDRTHT_Tot_NPUR_2,C21_SDRTHT_Tot_NPUR_3,C21_SDRTHT_Tot_NPUR_4,C21_SDRTHT_Tot_NPUR_5,C21_SDRTHT_Tot_NPUR_6mor,C21_SDRTHT_Tot_Tot,C21_F_a_1_2SB_NPUR_1,C21_F_a_1_2SB_NPUR_2,C21_F_a_1_2SB_NPUR_3,C21_F_a_1_2SB_NPUR_4,C21_F_a_1_2SB_NPUR_5,C21_F_a_1_2SB_NPUR_6mor,C21_F_a_1_2SB_Tot,C21_F_a_I_a_3SB_NPUR_1,C21_F_a_I_a_3SB_NPUR_2,C21_F_a_I_a_3SB_NPUR_3,C21_F_a_I_a_3SB_NPUR_4,C21_F_a_I_a_3SB_NPUR_5,C21_F_a_I_a_3SB_NPUR_6mor,C21_F_a_In_a_3_st_b_Tot,C21_F_a_4_8SB_NPUR_1,C21_F_a_4_8SB_NPUR_2,C21_F_a_4_8SB_NPUR_3,C21_F_a_4_8SB_NPUR_4,C21_F_a_4_8SB_NPUR_5,C21_F_a_4_8SB_NPUR_6mor,C21_F_a_4_8SB_Tot,C21_F_a_9mor_s_b_NPUR_1,C21_F_a_9mor_s_b_NPUR_2,C21_F_a_9mor_s_b_NPUR_3,C21_F_a_9mor_s_b_NPUR_4,C21_F_a_9mor_s_b_NPUR_5,C21_F_a_9m_s_b_NPUR_6mor,C21_F_a_9mor_st_bl_Tot,C21_F_a_AH_NPUR_1,C21_F_a_AH_NPUR_2,C21_F_a_AH_NPUR_3,C21_F_a_AH_NPUR_4,C21_F_a_AH_NPUR_5,C21_F_a_AH_NPUR_6mor,C21_F_a_AH_Tot,C21_F_a_Tot_NPUR_1,C21_F_a_Tot_NPUR_2,C21_F_a_Tot_NPUR_3,C21_F_a_Tot_NPUR_4,C21_F_a_Tot_NPUR_5,C21_F_a_Tot_NPUR_6mor,C21_F_a_Tot_Tot,C21_OD_CCH_NPUR_1,C21_OD_CCH_NPUR_2,C21_OD_CCH_NPUR_3,C21_OD_CCH_NPUR_4,C21_OD_CCH_NPUR_5,C21_OD_CCH_NPUR_6mor,C21_OD_CCH_Tot,C21_OD_IHTSO_NPUR_1,C21_OD_IHTSO_NPUR_2,C21_OD_IHTSO_NPUR_3,C21_OD_IHTSO_NPUR_4,C21_OD_IHTSO_NPUR_5,C21_OD_IHTSO_NPUR_6mor,C21_OD_IHTSO_Tot,C21_OD_H_f_a_s_o_NPUR_1,C21_OD_H_f_a_s_o_NPUR_2,C21_OD_H_f_a_s_o_NPUR_3,C21_OD_H_f_a_s_o_NPUR_4,C21_OD_H_f_a_s_o_NPUR_5,C21_OD_H_f_a_s_o_NPUR_6mor,C21_OD_H_f_a_s_o_Tot,C21_OD_Tot_NPUR_1,C21_OD_Tot_NPUR_2,C21_OD_Tot_NPUR_3,C21_OD_Tot_NPUR_4,C21_OD_Tot_NPUR_5,C21_OD_Tot_NPUR_6mor,C21_OD_Tot_Tot,C21_DS_ns_NPUR_1,C21_DS_ns_NPUR_2,C21_DS_ns_NPUR_3,C21_DS_ns_NPUR_4,C21_DS_ns_NPUR_5,C21_DS_ns_NPUR_6more,C21_Dwg_st_NS_Tot,C21_Tot_NPUR_1,C21_Tot_NPUR_2,C21_Tot_NPUR_3,C21_Tot_NPUR_4,C21_Tot_NPUR_5,C21_Tot_NPUR_6more,C21_Tot_Tot
LGA57840,0,0,4,0,5,0,4,0,0,4,21,19,11,0,4,0,62,4947,5754,2499,2202,693,243,16343,1577,3021,1581,1744,610,177,8709,1292,943,289,143,43,9,2717,1289,1411,435,239,54,16,3450,2581,2355,729,383,89,25,6163,482,272,79,48,12,3,895,464,258,43,21,0,0,781,263,246,52,19,0,0,580,270,199,34,17,5,0,529,3,0,0,0,0,0,9,1477,972,213,104,19,4,2787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,10,9,3,0,0,0,24,5651,6357,2523,2232,719,209,17690
LGA57910,3,0,24,33,21,5,3,3,0,58,63,55,27,26,9,3,188,23645,27471,12600,11736,4218,1755,81419,10702,17357,9161,10131,3575,1452,52380,9767,7113,2842,1744,430,170,22070,2254,2452,1142,757,170,42,6817,12022,9566,3984,2508,599,216,28890,3074,1596,438,212,43,5,5370,1170,734,210,93,21,3,2227,515,357,55,24,4,0,956,136,125,36,16,4,0,316,22,15,8,4,0,0,46,4918,2829,740,339,72,16,8917,20,22,3,0,3,0,50,0,6,0,0,0,0,7,4,10,4,0,0,0,10,24,31,9,0,3,0,63,33,20,3,4,0,0,61,27703,29800,13896,12983,4249,1687,90318
LGA57980,0,0,7,0,0,0,0,0,0,7,11,0,3,0,0,0,15,2366,2332,892,824,270,62,6739,692,1179,567,703,249,55,3441,132,86,40,30,9,0,297,420,369,148,98,17,3,1057,548,454,188,127,26,7,1349,402,240,48,21,7,0,714,561,269,60,19,7,0,911,619,321,82,40,3,0,1069,11,6,6,3,0,0,34,0,0,0,0,0,0,0,1596,842,190,86,13,0,2726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,12,8,3,0,0,0,0,12,5,0,0,0,0,0,4,2850,2482,948,918,280,63,7534
LGA58050,3,0,30,140,99,13,10,8,4,269,39,31,12,12,4,5,99,8412,13871,8045,8289,3419,1958,43994,8170,14377,8926,9119,3892,2309,46792,1851,1097,407,255,80,40,3735,412,297,108,50,17,8,885,2263,1387,515,306,96,41,4616,218,106,30,13,4,0,366,209,109,30,10,0,0,357,56,33,4,6,0,0,100,37,18,0,0,0,0,53,37,18,4,8,0,0,71,553,290,66,31,6,3,946,133,67,0,0,0,0,201,4,0,0,0,0,0,10,8,6,8,0,0,0,25,145,72,11,3,0,3,238,29,15,21,9,0,0,71,11157,16142,9538,9473,3994,2360,52666
LGA58190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,40,48,17,14,12,9,133,53,36,20,16,9,4,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,36,20,16,9,4,136
LGA58260,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,63,85,18,29,14,6,218,59,67,21,29,11,5,191,6,3,0,0,0,0,11,0,0,0,0,0,0,0,6,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,73,71,21,31,8,8,205
LGA58330,0,0,0,19,14,0,3,0,0,38,0,8,3,0,0,0,9,452,797,226,133,93,44,1738,437,781,208,148,85,44,1707,3,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,0,0,22,0,0,0,0,0,0,6,0,0,0,0,0,0,0,18,8,0,0,0,0,26,3,5,0,0,0,0,9,468,790,209,147,85,44,1749
LGA58400,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,52,55,11,10,4,6,140,54,43,17,0,6,4,125,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,56,48,14,5,6,4,131
LGA58470,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,14,17,9,9,0,8,66,12,6,6,3,0,5,35,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,10,0,7,0,0,4,0,11,19,13,4,8,8,6,57
LGA58510,0,0,19,5,6,5,0,0,0,19,19,14,11,0,0,0,46,4278,4841,2126,1628,510,204,13579,2081,2971,1462,1337,368,144,8361,1038,753,322,190,62,24,2387,503,469,226,110,26,8,1340,1543,1226,552,297,90,30,3731,490,225,91,51,6,3,869,378,224,59,29,3,0,695,608,365,70,29,3,0,1078,214,292,74,22,0,0,612,0,0,0,0,0,0,0,1690,1108,303,129,14,9,3257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,10,3,0,0,0,0,16,5323,5308,2316,1760,476,184,15367
LGA58540,0,0,3,5,0,0,0,0,0,4,0,0,0,0,0,0,4,103,123,38,52,19,13,341,75,116,22,39,16,6,276,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,6,82,120,22,43,16,6,288
LGA58570,3,4,60,20,26,9,5,3,4,63,23,22,4,6,0,0,58,4182,4846,2016,1721,500,131,13388,1540,2560,1309,1510,402,103,7418,604,440,199,136,36,0,1424,628,812,327,160,32,4,1965,1232,1251,533,301,65,7,3380,530,350,58,10,6,0,955,902,610,124,45,5,3,1687,1002,705,131,46,5,3,1888,17,12,4,0,0,0,31,3,0,0,0,0,0,8,2443,1685,311,101,20,8,4574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,10,8,0,0,54,20,19,10,8,0,0,54,12,4,0,0,0,0,19,5244,5520,2165,1916,492,113,15450
LGA58610,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,6,231,307,55,61,45,14,724,205,268,57,53,31,24,640,33,3,0,0,0,0,31,0,0,0,0,0,0,0,34,3,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,4,242,279,55,56,31,24,684
LGA58680,0,0,4,0,3,0,0,0,0,5,4,8,0,0,0,0,12,37,75,24,27,7,7,168,41,89,17,17,14,5,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,89,17,17,14,5,182
LGA58760,0,0,15,105,34,8,6,4,4,164,24,22,6,9,6,4,72,10367,18692,11653,12757,5251,2767,61483,10907,19627,12662,13827,5739,2890,65649,2108,1470,415,238,94,45,4368,300,239,102,46,7,4,702,2407,1706,522,284,104,52,5066,44,24,9,0,0,0,77,81,48,9,0,0,0,149,3,3,0,0,0,0,3,0,0,0,0,0,0,0,33,23,8,3,4,8,74,164,95,24,6,4,10,302,108,19,4,0,0,0,134,17,10,6,0,0,0,29,7,7,3,0,0,0,16,128,43,10,0,5,0,184,24,9,4,9,0,0,41,13627,21480,13217,14132,5850,2946,71246
LGA58820,0,0,5,11,9,4,6,0,0,22,8,4,0,0,0,0,15,366,545,224,169,93,55,1456,360,599,177,170,97,55,1459,63,16,3,6,0,0,92,0,0,0,0,0,0,0,65,16,3,6,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,9,0,0,0,0,25,6,0,0,0,0,0,5,443,628,184,179,101,58,1584
LGA58890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,138,32,30,24,7,331,81,121,28,37,18,5,285,3,4,0,0,0,0,6,0,0,0,0,0,0,0,3,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,86,128,28,37,17,5,293
LGA59030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,38,9,12,0,4,82,30,45,7,9,3,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,45,9,9,3,0,101
LGA59100,0,0,5,3,0,0,0,0,0,3,0,0,0,0,0,0,0,85,114,28,25,12,9,277,57,101,20,22,20,6,223,5,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,101,20,22,20,6,229
LGA59170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,79,148,44,44,28,9,353,84,138,36,48,26,8,347,10,0,0,0,0,0,12,0,0,0,0,0,0,0,10,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,5,95,147,38,48,26,8,365
LGA59250,0,0,0,4,4,0,0,0,0,7,0,5,0,0,0,0,5,31,27,7,13,6,15,96,29,27,7,0,10,7,80,3,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,32,7,0,10,5,84
LGA59310,0,0,4,5,0,0,0,0,0,8,4,0,0,0,0,0,4,170,199,59,74,32,11,548,158,188,50,52,29,12,490,16,6,3,0,0,0,26,0,0,0,0,0,0,0,16,6,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,9,0,0,0,0,0,0,0,179,199,49,54,31,12,521
LGA59320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,58,18,22,16,3,149,44,61,17,28,12,6,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,61,17,28,12,6,161
LGA59330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,70,18,19,12,0,211,91,72,23,11,6,4,201,5,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,68,23,14,6,4,209
LGA59340,6,0,87,162,127,22,21,6,0,335,21,11,3,0,3,0,45,576,707,333,278,148,137,2184,283,429,258,228,133,136,1459,67,80,31,22,4,3,211,7,4,9,7,6,0,28,75,86,39,27,6,4,239,44,34,15,8,3,7,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,34,15,8,3,7,116,109,59,9,4,0,0,189,0,4,0,0,0,0,5,11,15,5,7,5,0,46,123,81,17,13,8,5,240,26,24,7,6,3,6,71,548,651,330,277,159,148,2122
LGA59350,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,23,14,4,7,0,4,55,7,9,9,5,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,8,0,0,0,0,16,20,15,7,5,0,9,44
LGA59360,0,0,0,5,3,0,0,0,0,10,0,3,0,0,0,0,4,142,164,47,38,16,5,411,131,134,31,40,13,4,347,19,4,0,0,0,0,24,0,0,0,0,0,0,0,19,4,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,159,142,31,41,10,4,377
LGA59370,0,0,0,11,3,0,0,0,0,9,7,10,0,5,3,0,17,423,584,169,117,68,32,1393,427,569,151,107,57,29,1344,20,9,0,0,0,0,35,0,4,0,0,0,0,3,21,11,0,0,0,0,39,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,11,9,6,0,0,0,0,13,469,593,150,112,59,31,1420
LGA59499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
