LGA_CODE_2021,C21_M_FoodHos_PS_15_19,C21_M_FoodHos_PS_20_24,C21_M_FoodHos_PS_25_34,C21_M_FoodHos_PS_35_44,C21_M_FoodHos_PS_45_54,C21_M_FoodHos_PS_55_64,C21_M_FoodHos_PS_65_74,C21_M_FoodHos_PS_75_84,C21_M_FoodHos_PS_85over,C21_M_FoodHos_PS_Tot,C21_M_MixFld_pr_15_19,C21_M_MixFld_pr_20_24,C21_M_MixFld_pr_25_34,C21_M_MixFld_pr_35_44,C21_M_MixFld_pr_45_54,C21_M_MixFld_pr_55_64,C21_M_MixFld_pr_65_74,C21_M_MixFld_pr_75_84,C21_M_MixFld_pr_85over,C21_M_MixFld_pr_Tot,C21_M_FldStu_ID_15_19,C21_M_FldStu_ID_20_24,C21_M_FldStu_ID_25_34,C21_M_FldStu_ID_35_44,C21_M_FldStu_ID_45_54,C21_M_FldStu_ID_55_64,C21_M_FldStu_ID_65_74,C21_M_FldStu_ID_75_84,C21_M_FldStu_ID_85over,C21_M_FldStu_ID_Tot,C21_M_FldStu_NS_15_19,C21_M_FldStu_NS_20_24,C21_M_FldStu_NS_25_34,C21_M_FldStu_NS_35_44,C21_M_FldStu_NS_45_54,C21_M_FldStu_NS_55_64,C21_M_FldStu_NS_65_74,C21_M_FldStu_NS_75_84,C21_M_FldStu_NS_85over,C21_M_FldStu_NS_Tot,C21_M_Tot_15_19,C21_M_Tot_20_24,C21_M_Tot_25_34,C21_M_Tot_35_44,C21_M_Tot_45_54,C21_M_Tot_55_64,C21_M_Tot_65_74,C21_M_Tot_75_84,C21_M_Tot_85over,C21_M_Tot_Tot,C11_F_NatPhy_sci_15_19,C11_F_NatPhy_sci_20_24,C11_F_NatPhy_sci_25_34,C11_F_NatPhy_sci_35_44,C11_F_NatPhy_sci_45_54,C11_F_NatPhy_sci_55_64,C11_F_NatPhy_sci_65_74,C11_F_NatPhy_sci_75_84,C11_F_NatPhy_sci_85over,C11_F_NatPhy_sci_Tot,C11_F_InfTec_15_19,C11_F_InfTec_20_24,C11_F_InfTec_25_34,C11_F_InfTec_35_44,C11_F_InfTec_45_54,C11_F_InfTec_55_64,C11_F_InfTec_65_74,C11_F_InfTec_75_84,C11_F_InfTec_85over,C11_F_InfTec_Tot,C11_F_EngRT_15_19,C11_F_EngRT_20_24,C11_F_EngRT_25_34,C11_F_EngRT_35_44,C11_F_EngRT_45_54,C11_F_EngRT_55_64,C11_F_EngRT_65_74,C11_F_EngRT_75_84,C11_F_EngRT_85over,C11_F_EngRT_Tot,C11_F_ArchBuild_15_19,C11_F_ArchBuild_20_24,C11_F_ArchBuild_25_34,C11_F_ArchBuild_35_44,C11_F_ArchBuild_45_54,C11_F_ArchBuild_55_64,C11_F_ArchBuild_65_74,C11_F_ArchBuild_75_84,C11_F_ArchBuild_85over,C11_F_ArchBuild_Tot,C11_F_AgEnv_RS_15_19,C11_F_AgEnv_RS_20_24,C11_F_AgEnv_RS_25_34,C11_F_AgEnv_RS_35_44,C11_F_AgEnv_RS_45_54,C11_F_AgEnv_RS_55_64,C11_F_AgEnv_RS_65_74,C11_F_AgEnv_RS_75_84,C11_F_AgEnv_RS_85over,C11_F_AgEnv_RS_Tot,C11_F_Health_15_19,C11_F_Health_20_24,C11_F_Health_25_34,C11_F_Health_35_44,C11_F_Health_45_54,C11_F_Health_55_64,C11_F_Health_65_74,C11_F_Health_75_84,C11_F_Health_85over,C11_F_Health_Tot,C11_F_Educ_15_19,C11_F_Educ_20_24,C11_F_Educ_25_34,C11_F_Educ_35_44,C11_F_Educ_45_54,C11_F_Educ_55_64,C11_F_Educ_65_74,C11_F_Educ_75_84,C11_F_Educ_85over,C11_F_Educ_Tot,C11_F_MngtCom_15_19,C11_F_MngtCom_20_24,C11_F_MngtCom_25_34,C11_F_MngtCom_35_44,C11_F_MngtCom_45_54,C11_F_MngtCom_55_64,C11_F_MngtCom_65_74,C11_F_MngtCom_75_84,C11_F_MngtCom_85over,C11_F_MngtCom_Tot,C11_F_Soc_cult_15_19,C11_F_Soc_cult_20_24,C11_F_Soc_cult_25_34,C11_F_Soc_cult_35_44,C11_F_Soc_cult_45_54,C11_F_Soc_cult_55_64,C11_F_Soc_cult_65_74,C11_F_Soc_cult_75_84,C11_F_Soc_cult_85over,C11_F_Soc_cult_Tot,C11_F_Creative_art_15_19,C11_F_Creative_art_20_24,C11_F_Creative_art_25_34,C11_F_Creative_art_35_44,C11_F_Creative_art_45_54,C11_F_Creative_art_55_64,C11_F_Creative_art_65_74,C11_F_Creative_art_75_84,C11_F_Creative_art_85over,C11_F_Creative_art_Tot,C11_F_FoodHos_PS_15_19,C11_F_FoodHos_PS_20_24,C11_F_FoodHos_PS_25_34,C11_F_FoodHos_PS_35_44,C11_F_FoodHos_PS_45_54,C11_F_FoodHos_PS_55_64,C11_F_FoodHos_PS_65_74,C11_F_FoodHos_PS_75_84,C11_F_FoodHos_PS_85over,C11_F_FoodHos_PS_Tot,C11_F_MixFld_pr_15_19,C11_F_MixFld_pr_20_24,C11_F_MixFld_pr_25_34,C11_F_MixFld_pr_35_44,C11_F_MixFld_pr_45_54,C11_F_MixFld_pr_55_64,C11_F_MixFld_pr_65_74,C11_F_MixFld_pr_75_84,C11_F_MixFld_pr_85over,C11_F_MixFld_pr_Tot,C11_F_FldStu_ID_15_19,C11_F_FldStu_ID_20_24,C11_F_FldStu_ID_25_34,C11_F_FldStu_ID_35_44,C11_F_FldStu_ID_45_54,C11_F_FldStu_ID_55_64,C11_F_FldStu_ID_65_74,C11_F_FldStu_ID_75_84,C11_F_FldStu_ID_85over,C11_F_FldStu_ID_Tot,C11_F_FldStu_NS_15_19,C11_F_FldStu_NS_20_24,C11_F_FldStu_NS_25_34,C11_F_FldStu_NS_35_44,C11_F_FldStu_NS_45_54,C11_F_FldStu_NS_55_64,C11_F_FldStu_NS_65_74,C11_F_FldStu_NS_75_84,C11_F_FldStu_NS_85over,C11_F_FldStu_NS_Tot,C11_F_Tot_15_19,C11_F_Tot_20_24,C11_F_Tot_25_34,C11_F_Tot_35_44,C11_F_Tot_45_54,C11_F_Tot_55_64,C11_F_Tot_65_74,C11_F_Tot_75_84,C11_F_Tot_85over,C11_F_Tot_Tot
LGA54280,3,22,51,47,44,30,8,4,0,207,0,5,5,3,0,5,0,0,0,15,0,6,20,31,27,21,11,0,0,115,82,151,334,307,268,250,161,74,15,1643,155,566,1784,1694,1397,1114,553,179,29,7477,0,17,54,30,13,4,0,0,0,124,0,3,15,15,12,3,0,0,0,48,7,21,61,38,24,6,5,3,0,160,0,0,7,7,4,0,0,0,0,25,0,8,28,19,13,0,0,0,0,70,6,57,164,196,159,94,27,5,0,713,5,56,193,202,138,50,20,9,0,662,30,112,336,254,170,70,9,4,0,987,8,64,173,125,114,55,14,0,0,542,0,16,53,34,14,10,0,0,0,131,20,95,153,111,40,23,5,3,0,441,0,0,0,6,0,0,0,0,0,7,0,4,14,5,8,0,0,0,0,36,162,149,319,310,273,161,97,52,32,1553,243,599,1581,1329,975,478,178,72,35,5508
LGA54310,11,7,45,44,26,20,4,0,0,156,0,0,0,0,0,0,0,0,0,4,5,6,21,33,24,17,0,0,0,103,121,134,470,509,345,232,80,19,0,1907,188,348,1650,1921,1338,797,221,38,0,6501,0,4,39,33,12,6,0,0,0,84,0,3,12,13,3,0,0,0,0,32,4,14,59,48,7,0,0,0,0,135,0,3,12,6,3,3,0,0,0,26,0,3,21,11,6,3,0,0,0,52,0,24,132,113,94,39,0,0,0,408,0,27,152,128,90,29,0,0,0,433,30,93,291,208,133,41,6,0,0,794,0,41,146,116,64,43,0,0,0,415,0,8,35,23,15,4,0,0,0,88,14,46,111,83,32,13,0,0,0,299,0,0,0,0,0,0,0,0,0,6,0,4,21,9,3,0,0,0,0,39,109,129,351,346,240,121,33,7,3,1336,164,410,1378,1131,707,305,45,11,3,4151
LGA54340,0,4,5,3,3,5,3,4,0,30,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,10,25,10,39,43,30,28,29,13,8,236,32,66,154,144,123,128,84,47,14,803,0,0,8,0,0,0,0,0,0,13,3,0,0,5,0,0,0,0,0,14,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,3,13,10,0,3,0,0,0,35,4,7,14,19,18,19,13,3,5,96,4,7,31,22,27,12,7,0,0,106,0,12,29,21,17,9,5,0,0,88,4,3,16,20,15,8,0,0,0,71,0,0,0,0,0,6,0,0,0,3,0,7,6,10,12,3,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,10,10,19,20,29,20,24,16,21,173,18,59,137,134,119,98,50,26,17,660
LGA54410,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,12,9,24,11,10,4,83,9,6,31,33,34,57,32,17,3,229,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,8,6,3,0,27,0,3,7,8,4,6,3,3,4,38,0,5,13,10,6,0,0,0,0,29,0,0,0,3,6,3,0,0,0,20,0,0,0,0,0,0,0,0,0,8,0,0,3,0,3,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,11,0,3,34,0,9,27,31,33,25,26,11,6,176
LGA54480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,9,6,7,4,3,0,0,27,9,9,19,24,24,13,14,0,0,109,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,8,0,0,10,3,6,3,0,0,0,28,0,0,7,4,6,0,0,0,0,21,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,8,34,22,17,16,3,0,0,92
LGA54550,0,0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,11,14,25,7,11,3,96,11,18,53,89,60,68,47,33,7,392,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,11,9,3,3,0,0,0,30,0,0,6,21,16,10,10,11,0,72,0,3,11,24,15,13,8,5,0,78,0,0,10,4,5,5,6,0,0,40,0,7,5,9,8,8,0,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,16,5,4,3,0,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,3,5,3,11,7,4,10,0,46,5,22,69,78,64,50,24,19,3,345
LGA54620,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,6,12,8,10,11,4,3,56,3,11,32,40,18,27,21,8,3,157,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,6,9,6,3,3,0,0,26,0,0,4,5,3,13,9,0,0,39,0,0,6,6,6,0,0,0,0,16,0,0,0,6,0,6,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,7,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,3,5,0,0,24,3,8,34,35,22,25,13,0,0,151
LGA54690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,5,3,0,18,0,0,11,7,18,8,10,10,0,63,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,8,0,0,4,0,0,8,0,0,0,8,0,0,8,4,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,11,14,7,0,4,0,50
LGA54760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,12,6,3,0,0,43,0,11,25,36,30,24,20,7,5,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,6,3,5,5,0,0,24,0,0,14,12,9,10,0,0,0,41,0,0,0,8,4,0,0,0,0,17,0,0,6,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,13,0,0,32,32,28,22,8,3,4,128
LGA54830,7,38,139,151,84,59,26,15,0,513,10,8,5,6,4,3,0,0,0,21,4,7,48,55,42,25,13,3,0,208,91,116,394,359,258,162,131,53,19,1592,268,742,2503,2797,1860,1162,699,277,87,10393,0,9,31,29,15,0,3,0,0,90,0,6,27,18,20,6,0,0,0,74,3,14,45,34,27,14,6,11,4,153,0,4,17,4,6,0,0,0,0,32,4,15,22,27,15,3,0,0,0,86,7,44,143,133,117,73,39,13,10,576,5,26,130,121,84,55,20,3,0,452,26,129,395,214,157,68,38,8,5,1061,18,82,247,162,128,77,25,6,0,740,5,27,64,37,15,17,3,3,0,164,21,86,159,103,54,25,8,6,0,461,6,0,3,0,0,0,0,0,0,13,0,0,16,16,0,0,3,0,0,38,136,106,198,222,139,140,113,107,42,1196,237,555,1496,1116,767,493,260,151,64,5138
LGA54900,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,3,12,15,19,9,4,0,64,15,16,44,52,51,46,20,8,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,15,0,3,6,7,12,11,3,0,0,42,0,3,14,13,14,11,4,0,0,59,0,0,14,12,5,6,0,0,0,41,0,0,3,5,6,0,0,0,0,17,0,0,0,4,0,0,0,0,0,9,0,5,6,10,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,5,3,5,0,20,4,14,58,53,46,36,11,5,3,223
LGA54970,0,0,0,7,5,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,4,27,102,85,80,55,11,0,0,374,10,40,163,133,121,90,25,6,0,590,0,0,5,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,8,0,0,0,23,0,0,3,0,0,3,0,0,0,9,0,0,6,7,0,0,0,0,0,19,0,0,3,3,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,3,5,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,9,10,0,3,0,0,32,7,15,34,23,26,14,8,0,0,125
LGA55040,0,4,7,6,7,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,45,114,78,50,41,10,7,0,358,10,77,193,136,95,72,31,8,0,623,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,7,3,8,0,0,0,0,21,0,4,11,9,7,0,0,0,0,39,0,8,26,10,6,5,0,0,0,51,0,0,11,4,9,0,0,0,0,32,0,0,3,0,0,0,0,0,0,6,0,8,6,10,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,26,53,44,21,7,8,3,0,166,12,52,127,85,64,12,7,0,0,365
LGA55110,23,40,135,169,161,147,90,49,9,821,15,6,4,0,0,6,5,0,0,35,6,13,29,54,76,66,48,40,10,337,158,188,452,535,548,452,434,394,220,3368,496,1085,2909,3285,3556,3711,3555,2104,598,21304,5,15,50,58,34,12,7,3,0,193,4,3,19,17,24,8,4,0,0,83,6,13,36,47,34,22,34,37,10,236,5,6,19,11,12,4,7,3,0,71,4,18,63,46,25,4,3,0,0,164,17,89,242,320,417,356,262,133,31,1858,15,74,273,413,408,318,184,82,22,1790,91,217,497,550,520,411,285,97,23,2690,56,150,306,369,416,207,92,35,6,1642,17,29,79,54,37,33,29,11,3,305,62,205,282,268,186,176,100,38,6,1324,4,5,9,0,0,4,3,0,0,21,0,3,17,21,14,16,3,3,0,85,214,136,273,329,313,373,464,582,306,2990,498,965,2161,2516,2437,1958,1481,1036,409,13444
LGA55180,0,5,8,20,17,20,4,8,0,74,3,0,3,0,0,0,0,0,0,6,0,3,5,4,3,7,3,4,0,31,34,21,49,41,77,59,67,38,17,419,64,105,287,259,369,414,307,153,46,2008,0,0,6,9,12,3,0,0,0,33,0,3,3,4,5,5,0,0,0,18,0,0,0,6,7,0,5,5,0,22,0,0,0,4,0,0,0,0,0,4,3,4,13,27,9,5,0,0,0,65,0,3,24,38,73,74,38,12,4,267,0,3,36,64,60,62,18,12,0,266,12,29,48,65,48,47,15,0,5,264,0,14,28,47,47,34,5,0,0,173,0,3,12,8,15,3,6,0,0,46,9,16,23,33,18,14,7,6,0,115,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,7,0,0,0,11,19,6,27,40,48,42,50,34,18,290,48,88,225,338,345,287,148,61,28,1574
LGA55250,0,0,4,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,24,60,37,32,21,11,5,0,200,17,40,126,70,54,57,18,10,0,389,0,3,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,6,9,0,0,0,0,20,0,3,12,4,5,0,0,0,0,18,0,5,4,6,0,4,0,0,0,19,0,0,4,6,6,5,0,0,0,18,0,0,0,0,0,0,0,0,0,6,0,0,3,4,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,27,21,20,15,6,3,0,102,11,23,59,43,44,29,6,4,0,221
LGA55320,3,45,91,131,127,87,47,38,8,574,11,4,6,0,3,0,4,0,0,27,12,28,49,72,71,61,54,42,10,405,101,130,329,398,356,361,256,204,168,2300,395,1517,4460,5500,5479,4853,4129,2116,777,29236,0,103,276,260,222,106,53,12,6,1047,3,16,66,79,87,40,6,0,0,302,8,40,145,141,117,62,37,50,23,614,3,28,63,71,44,31,8,4,0,249,6,25,67,56,49,23,4,3,0,231,18,302,716,855,1013,696,389,229,88,4306,12,121,409,694,932,838,376,177,52,3611,72,453,1112,1331,1173,786,323,223,89,5563,36,272,623,719,672,541,216,86,21,3185,24,188,252,205,139,98,55,32,11,1005,47,145,230,266,225,152,84,46,18,1215,5,7,0,6,11,11,6,0,4,39,4,15,36,58,57,31,23,6,8,239,224,147,230,330,325,347,332,516,418,2876,460,1877,4220,5066,5062,3745,1917,1388,741,24472
LGA55390,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,40,41,20,11,11,4,0,144,3,32,83,72,45,25,18,5,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,5,3,0,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,13,0,0,7,8,9,10,0,0,0,38
LGA55460,0,0,0,3,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,10,13,14,31,37,32,25,28,22,10,213,21,53,133,124,120,126,90,39,13,722,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,9,8,3,4,0,0,0,15,0,8,13,18,19,15,12,0,0,90,0,6,21,17,21,20,13,0,0,100,5,9,32,25,17,4,0,0,0,102,0,5,15,16,5,8,0,0,0,50,0,0,3,3,3,0,0,0,0,14,0,5,10,10,4,7,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,3,9,13,18,11,12,11,5,93,22,46,121,110,92,67,36,13,11,519
LGA55530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,10,6,8,3,37,0,7,8,15,12,23,19,8,3,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,3,0,0,0,15,0,0,4,4,0,0,0,0,0,10,0,0,0,0,6,5,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,3,0,14,0,3,12,15,13,12,11,3,0,69
LGA55600,0,0,0,4,6,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,26,18,22,29,15,15,0,148,18,28,81,73,91,78,58,31,3,464,0,0,7,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,9,9,3,4,0,0,0,31,0,5,7,7,14,9,6,0,0,53,0,4,15,10,16,17,9,5,0,75,0,4,17,15,11,7,3,0,0,65,0,5,9,13,4,13,0,0,0,44,0,0,0,4,0,0,0,0,0,5,3,5,5,8,4,4,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,4,11,14,11,13,9,9,3,84,13,29,86,90,66,69,26,21,6,411
LGA55670,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,8,3,9,6,8,5,3,51,11,8,20,19,26,17,25,10,3,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,5,0,5,3,8,8,3,4,3,0,32,0,6,5,6,9,11,0,0,0,36,0,0,3,5,0,0,0,5,0,14,0,0,4,3,4,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,5,7,3,3,0,27,5,5,28,39,26,16,10,10,0,144
LGA55740,4,3,12,17,8,3,3,0,0,50,0,0,0,0,0,0,0,0,0,4,0,4,7,5,6,5,5,7,0,33,8,14,50,50,52,44,27,30,15,286,21,135,412,503,543,457,390,203,52,2725,0,16,19,21,30,14,5,4,0,105,0,0,5,5,7,4,0,0,0,20,0,5,11,9,12,4,0,0,0,47,0,13,13,11,11,0,0,0,0,44,0,3,13,7,6,4,0,0,0,27,0,25,86,93,109,72,43,33,9,469,4,10,36,52,87,79,54,17,12,348,3,31,115,106,80,47,29,6,0,427,0,18,80,89,66,70,30,15,4,373,0,18,30,23,29,12,10,4,0,137,4,10,15,16,12,9,6,6,0,69,0,0,0,0,0,0,0,0,0,4,0,3,12,3,8,8,0,0,0,42,32,15,56,51,43,45,32,37,43,350,44,159,494,483,491,360,223,121,80,2460
LGA55810,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,26,26,40,21,21,9,0,147,3,15,34,36,53,39,24,13,3,223,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,9,0,3,3,3,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,5,0,0,3,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,6,5,5,0,0,35,0,6,10,22,17,14,3,0,0,83
LGA55880,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,9,0,0,4,26,5,4,10,16,23,17,7,3,5,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,3,7,4,10,6,0,0,20,0,4,3,0,3,0,0,0,0,10,0,3,5,5,7,0,0,0,0,13,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,18,23,8,8,3,0,0,73
LGA55950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,6,4,0,6,3,28,8,7,19,18,21,16,8,6,3,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,3,4,8,0,0,0,0,21,0,0,5,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,15,3,9,14,17,17,8,6,3,0,76
